CAN Message, 0x1b8:020077c81077e814,Timestamp,Amplitude
,,1739209594.325108,-31.141103565318915
,,1739209594.3251278,-27.267205301931607
,,1739209594.325148,-38.13080360867914
,,1739209594.3251677,-35.57807855764607
,,1739209594.3251877,-33.98107012897096
,,1739209594.3252077,-33.981070128970906
,,1739209594.3252275,-45.120503652039325
,,1739209594.3252473,-33.981070128970906
,,1739209594.325267,-28.992665084841946
,,1739209594.325287,-28.992665084841946
,,1739209594.325307,-38.13080360867914
,,1739209594.325327,-33.981070128970906
,,1739209594.3253467,-38.13080360867914
,,1739209594.3253667,-28.992665084841946
,,1739209594.3253863,-38.13080360867914
,,1739209594.3254066,-38.13080360867914
,,1739209594.3254263,-38.13080360867914
,,1739209594.325446,-35.57807855764607
,,1739209594.3254662,-45.120503652039325
,,1739209594.325486,-45.120503652039325
,,1739209594.325506,-31.141103565318915
,,1739209594.3255258,-28.992665084841946
,,1739209594.3255458,-45.120503652039325
,,1739209594.3255656,-45.120503652039325
,,1739209594.3255856,-45.120503652039325
,,1739209594.3256054,-29.438486411369357
,,1739209594.3256252,-33.981070128970906
,,1739209594.3256452,-38.13080360867914
,,1739209594.325665,-45.120503652039325
,,1739209594.325685,-38.13080360867914
,,1739209594.3257048,-45.120503652039325
,,1739209594.3257248,-27.267205301931607
,,1739209594.3257446,-14.686880871827997
,,1739209594.325765,-19.497575007474538
,,1739209594.3257844,-27.267205301931607
,,1739209594.3258042,-38.13080360867914
,,1739209594.3258245,-38.13080360867914
,,1739209594.325844,-29.438486411369347
,,1739209594.325864,-45.120503652039325
,,1739209594.325884,-38.13080360867914
,,1739209594.325904,-38.13080360867914
,,1739209594.3259237,-23.506823629689546
,,1739209594.3259437,-31.141103565318915
,,1739209594.3259635,-38.13080360867914
,,1739209594.3259833,-45.120503652039325
,,1739209594.3260033,-28.992665084841946
,,1739209594.326023,-35.57807855764607
,,1739209594.3260431,-38.13080360867914
,,1739209594.326063,-45.120503652039325
,,1739209594.326083,-38.13080360867914
,,1739209594.3261027,-28.992665084841967
,,1739209594.3261228,-14.896219940184425
,,1739209594.3261423,-14.608978427565477
,,1739209594.3261623,-33.98107012897096
,,1739209594.3261824,-31.141103565318915
,,1739209594.3262022,-45.120503652039325
,,1739209594.3262222,-33.981070128970906
,,1739209594.326242,-27.877744956031417
,,1739209594.326262,-38.13080360867914
,,1739209594.3262818,-38.13080360867914
,,1739209594.3263018,-45.120503652039325
,,1739209594.3263216,-38.13080360867914
,,1739209594.3263416,-38.13080360867914
,,1739209594.3263614,-38.13080360867914
,,1739209594.3263812,-45.120503652039325
,,1739209594.3264012,-24.589719217205094
,,1739209594.326421,-28.58837851428586
,,1739209594.326441,-45.120503652039325
,,1739209594.3264608,-33.981070128970906
,,1739209594.3264809,-38.13080360867914
,,1739209594.326501,-38.13080360867914
,,1739209594.3265207,-33.981070128970906
,,1739209594.3265405,-45.120503652039325
,,1739209594.3265605,-33.981070128970906
,,1739209594.3265803,-33.981070128970906
,,1739209594.3266,-28.992665084841967
,,1739209594.32662,-32.81601443825658
,,1739209594.32664,-31.141103565318915
,,1739209594.32666,-45.120503652039325
,,1739209594.3266797,-33.981070128970906
,,1739209594.3266995,-27.267205301931607
,,1739209594.3267195,-26.487275050834715
,,1739209594.3267393,-32.816014438256545
,,1739209594.326759,-45.120503652039325
,,1739209594.3267791,-45.120503652039325
,,1739209594.3267992,-25.82631439489636
,,1739209594.326819,-26.991370085610736
,,1739209594.326839,-38.13080360867914
,,1739209594.3268588,-45.120503652039325
,,1739209594.3268788,-27.8777449560314
,,1739209594.3268986,-14.979500436843086
,,1739209594.3269184,-35.57807855764607
,,1739209594.3269384,-38.13080360867914
,,1739209594.3269582,-38.13080360867914
,,1739209594.3269782,-32.816014438256545
,,1739209594.326998,-45.120503652039325
,,1739209594.327018,-45.120503652039325
,,1739209594.3270378,-38.13080360867914
,,1739209594.3270578,-45.120503652039325
,,1739209594.3270776,-45.120503652039325
,,1739209594.3270974,-45.120503652039325
,,1739209594.3271174,-45.120503652039325
,,1739209594.3271372,-45.120503652039325
,,1739209594.3271573,-38.13080360867914
,,1739209594.327177,-35.57807855764607
,,1739209594.327197,-45.120503652039325
,,1739209594.3272169,-26.035653463252824
,,1739209594.327237,-35.57807855764607
,,1739209594.327257,-45.120503652039325
,,1739209594.3272765,-45.120503652039325
,,1739209594.3272965,-45.120503652039325
,,1739209594.3273163,-45.120503652039325
,,1739209594.3273363,-38.13080360867914
,,1739209594.327356,-38.13080360867914
,,1739209594.327376,-23.273589343863318
,,1739209594.327396,-33.981070128970906
,,1739209594.327416,-45.120503652039325
,,1739209594.3274355,-38.13080360867914
,,1739209594.3274555,-30.49652367304976
,,1739209594.3274755,-17.853231561773573
,,1739209594.327495,-30.49652367304973
,,1739209594.3275154,-38.13080360867914
,,1739209594.3275352,-35.57807855764607
,,1739209594.3275552,-38.13080360867914
,,1739209594.327575,-35.57807855764607
,,1739209594.327595,-45.120503652039325
,,1739209594.3276148,-33.98107012897096
,,1739209594.3276348,-38.13080360867914
,,1739209594.3276546,-45.120503652039325
,,1739209594.3276744,-38.13080360867914
,,1739209594.3276944,-29.438486411369333
,,1739209594.3277142,-38.13080360867914
,,1739209594.3277342,-45.120503652039325
,,1739209594.327754,-32.816014438256545
,,1739209594.327774,-31.141103565318943
,,1739209594.3277938,-38.13080360867914
,,1739209594.327814,-32.816014438256545
,,1739209594.3278337,-45.120503652039325
,,1739209594.3278534,-29.43848641136937
,,1739209594.3278737,-38.13080360867914
,,1739209594.3278933,-38.13080360867914
,,1739209594.3279133,-38.13080360867914
,,1739209594.327933,-33.981070128970906
,,1739209594.327953,-23.273589343863318
,,1739209594.327973,-35.57807855764607
,,1739209594.327993,-38.13080360867914
,,1739209594.3280127,-30.49652367304973
,,1739209594.3280325,-33.981070128970906
,,1739209594.3280523,-45.120503652039325
,,1739209594.3280723,-38.13080360867914
,,1739209594.3280923,-25.25278630937684
,,1739209594.328112,-31.141103565318915
,,1739209594.3281322,-45.120503652039325
,,1739209594.328152,-38.13080360867914
,,1739209594.328172,-25.82631439489636
,,1739209594.3281918,-25.82631439489636
,,1739209594.3282115,-45.120503652039325
,,1739209594.3282316,-35.57807855764607
,,1739209594.3282514,-31.141103565318915
,,1739209594.3282714,-32.816014438256545
,,1739209594.3282912,-45.120503652039325
,,1739209594.3283112,-45.120503652039325
,,1739209594.328331,-31.141103565318915
,,1739209594.328351,-33.981070128970906
,,1739209594.3283708,-38.13080360867914
,,1739209594.3283906,-33.981070128970906
,,1739209594.3284106,-26.487275050834715
,,1739209594.3284304,-25.25278630937684
,,1739209594.3284504,-30.49652367304973
,,1739209594.3284702,-30.49652367304973
,,1739209594.3284905,-26.991370085610768
,,1739209594.32851,-13.0012928089542
,,1739209594.32853,-11.309352844940786
,,1739209594.32855,-28.992665084841967
,,1739209594.3285697,-29.438486411369333
,,1739209594.3285897,-28.992665084841946
,,1739209594.3286097,-45.120503652039325
,,1739209594.3286295,-38.13080360867914
,,1739209594.3286493,-38.13080360867914
,,1739209594.3286693,-35.57807855764607
,,1739209594.328689,-45.120503652039325
,,1739209594.3287091,-38.13080360867914
,,1739209594.328729,-45.120503652039325
,,1739209594.328749,-30.49652367304973
,,1739209594.3287687,-45.120503652039325
,,1739209594.3287885,-45.120503652039325
,,1739209594.3288083,-45.120503652039325
,,1739209594.3288283,-45.120503652039325
,,1739209594.3288484,-45.120503652039325
,,1739209594.3288682,-38.13080360867914
,,1739209594.3288882,-38.13080360867914
,,1739209594.328908,-38.13080360867914
,,1739209594.328928,-38.13080360867914
,,1739209594.3289478,-38.13080360867914
,,1739209594.3289676,-45.120503652039325
,,1739209594.3289876,-21.676580915188183
,,1739209594.3290074,-25.82631439489636
,,1739209594.3290274,-45.120503652039325
,,1739209594.3290472,-38.13080360867914
,,1739209594.3290672,-38.13080360867914
,,1739209594.329087,-45.120503652039325
,,1739209594.329107,-38.13080360867914
,,1739209594.3291268,-38.13080360867914
,,1739209594.3291466,-24.438645034577675
,,1739209594.329167,-38.13080360867914
,,1739209594.3291864,-38.13080360867914
,,1739209594.3292065,-35.57807855764607
,,1739209594.3292265,-33.981070128970906
,,1739209594.3292463,-38.13080360867914
,,1739209594.329266,-45.120503652039325
,,1739209594.329286,-45.120503652039325
,,1739209594.329306,-38.13080360867914
,,1739209594.3293257,-38.13080360867914
,,1739209594.3293457,-32.816014438256545
,,1739209594.3293655,-21.228842808393967
,,1739209594.3293855,-13.606805149564686
,,1739209594.3294053,-35.57807855764607
,,1739209594.329425,-35.57807855764607
,,1739209594.3294451,-45.120503652039325
,,1739209594.3294652,-25.25278630937684
,,1739209594.329485,-27.267205301931607
,,1739209594.3295047,-45.120503652039325
,,1739209594.3295248,-38.13080360867914
,,1739209594.3295443,-38.13080360867914
,,1739209594.3295646,-45.120503652039325
,,1739209594.3295844,-45.120503652039325
,,1739209594.3296044,-45.120503652039325
,,1739209594.3296242,-33.981070128970906
,,1739209594.3296442,-38.13080360867914
,,1739209594.329664,-38.13080360867914
,,1739209594.3296838,-35.57807855764607
,,1739209594.3297038,-38.13080360867914
,,1739209594.3297236,-45.120503652039325
,,1739209594.3297436,-45.120503652039325
,,1739209594.3297634,-45.120503652039325
,,1739209594.3297834,-31.141103565318915
,,1739209594.3298032,-38.13080360867914
,,1739209594.3298233,-45.120503652039325
,,1739209594.329843,-45.120503652039325
,,1739209594.3298628,-33.981070128970906
,,1739209594.3298829,-35.57807855764607
,,1739209594.3299026,-38.13080360867914
,,1739209594.329923,-38.13080360867914
,,1739209594.3299425,-33.98107012897096
,,1739209594.3299625,-31.141103565318915
,,1739209594.3299825,-35.57807855764607
,,1739209594.3300023,-45.120503652039325
,,1739209594.330022,-38.13080360867914
,,1739209594.330042,-32.816014438256545
,,1739209594.330062,-38.13080360867914
,,1739209594.3300817,-38.13080360867914
,,1739209594.3301015,-38.13080360867914
,,1739209594.3301215,-45.120503652039325
,,1739209594.3301415,-38.13080360867914
,,1739209594.330161,-38.13080360867914
,,1739209594.3301814,-45.120503652039325
,,1739209594.3302011,-33.98107012897096
,,1739209594.3302212,-24.746238672633048
,,1739209594.330241,-19.00327057196587
,,1739209594.3302608,-45.120503652039325
,,1739209594.3302808,-33.981070128970906
,,1739209594.3303006,-31.14110356531892
,,1739209594.3303206,-18.83661435153617
,,1739209594.3303404,-9.41390695182395
,,1739209594.3303604,-32.81601443825658
,,1739209594.3303802,-33.981070128970906
,,1739209594.3304002,-45.120503652039325
,,1739209594.33042,-38.13080360867914
,,1739209594.3304398,-32.816014438256545
,,1739209594.3304598,-45.120503652039325
,,1739209594.3304796,-45.120503652039325
,,1739209594.3304996,-35.57807855764607
,,1739209594.3305194,-26.991370085610736
,,1739209594.3305397,-35.57807855764607
,,1739209594.3305593,-38.13080360867914
,,1739209594.3305793,-38.13080360867914
,,1739209594.330599,-27.8777449560314
,,1739209594.3306189,-38.13080360867914
,,1739209594.330639,-35.57807855764607
,,1739209594.330659,-38.13080360867914
,,1739209594.3306787,-45.120503652039325
,,1739209594.3306985,-38.13080360867914
,,1739209594.3307185,-45.120503652039325
,,1739209594.3307383,-45.120503652039325
,,1739209594.3307583,-27.87774495603143
,,1739209594.330778,-45.120503652039325
,,1739209594.330798,-33.981070128970906
,,1739209594.330818,-33.981070128970906
,,1739209594.3308375,-38.13080360867914
,,1739209594.3308578,-38.13080360867914
,,1739209594.3308775,-28.58837851428586
,,1739209594.3308976,-20.165060276574795
,,1739209594.3309174,-16.329544857038563
,,1739209594.3309374,-28.992665084841946
,,1739209594.3309572,-33.981070128970906
,,1739209594.330977,-45.120503652039325
,,1739209594.330997,-20.51152522447381
,,1739209594.3310168,-27.8777449560314
,,1739209594.3310368,-45.120503652039325
,,1739209594.3310566,-38.13080360867914
,,1739209594.3310766,-22.002965041481744
,,1739209594.3310964,-9.249008669495854
,,1739209594.3311164,-18.877682693682605
,,1739209594.3311362,-25.82631439489636
,,1739209594.3311565,-38.13080360867914
,,1739209594.331176,-45.120503652039325
,,1739209594.3311958,-38.13080360867914
,,1739209594.331216,-45.120503652039325
,,1739209594.3312356,-27.8777449560314
,,1739209594.3312557,-35.57807855764607
,,1739209594.3312757,-38.13080360867914
,,1739209594.3312955,-38.13080360867914
,,1739209594.3313153,-32.816014438256545
,,1739209594.3313353,-38.13080360867914
,,1739209594.331355,-45.120503652039325
,,1739209594.331375,-45.120503652039325
,,1739209594.331395,-45.120503652039325
,,1739209594.3314147,-45.120503652039325
,,1739209594.3314347,-45.120503652039325
,,1739209594.3314545,-45.120503652039325
,,1739209594.3314743,-27.8777449560314
,,1739209594.3314943,-35.57807855764607
,,1739209594.3315144,-45.120503652039325
,,1739209594.331534,-38.13080360867914
,,1739209594.331554,-33.981070128970906
,,1739209594.331574,-23.273589343863318
,,1739209594.3315938,-38.13080360867914
,,1739209594.3316138,-38.13080360867914
,,1739209594.3316336,-31.141103565318915
,,1739209594.3316536,-28.992665084841946
,,1739209594.3316734,-38.13080360867914
,,1739209594.3316934,-38.13080360867914
,,1739209594.3317132,-45.120503652039325
,,1739209594.331726,-45.120503652039325
,,1739209594.3317387,-45.120503652039325
,,1739209594.3317516,-38.13080360867914
,,1739209594.3317642,-38.13080360867914
,,1739209594.331777,-38.13080360867914
,,1739209594.33179,-45.120503652039325
,,1739209594.3318026,-38.13080360867914
,,1739209594.3318155,-35.57807855764607
,,1739209594.331828,-28.218542851754165
,,1739209594.331841,-45.120503652039325
,,1739209594.331854,-28.992665084841946
,,1739209594.3318665,-16.763597937115037
,,1739209594.3318794,-18.48349439814281
,,1739209594.331892,-27.267205301931607
,,1739209594.331905,-38.13080360867914
,,1739209594.3319178,-45.120503652039325
,,1739209594.3319304,-22.17584139042336
,,1739209594.3319433,-38.13080360867914
,,1739209594.331956,-38.13080360867914
,,1739209594.3319688,-38.13080360867914
,,1739209594.3319817,-38.13080360867914
,,1739209594.3319943,-45.120503652039325
,,1739209594.3320072,-38.13080360867914
,,1739209594.33202,-33.981070128970906
,,1739209594.332033,-26.99137008561072
,,1739209594.3320456,-38.13080360867914
,,1739209594.3320582,-38.13080360867914
,,1739209594.332071,-45.120503652039325
,,1739209594.332084,-38.13080360867914
,,1739209594.3320966,-35.57807855764607
,,1739209594.3321097,-45.120503652039325
,,1739209594.332122,-45.120503652039325
,,1739209594.332135,-33.981070128970906
,,1739209594.3321478,-32.816014438256545
,,1739209594.3321605,-45.120503652039325
,,1739209594.332173,-38.13080360867914
,,1739209594.332186,-31.141103565318915
,,1739209594.3321989,-38.13080360867914
,,1739209594.3322115,-45.120503652039325
,,1739209594.3322244,-38.13080360867914
,,1739209594.3322372,-27.87774495603141
,,1739209594.33225,-45.120503652039325
,,1739209594.3322628,-38.13080360867914
,,1739209594.3322756,-31.141103565318893
,,1739209594.3322885,-45.120503652039325
,,1739209594.3323011,-38.13080360867914
,,1739209594.332314,-45.120503652039325
,,1739209594.332327,-45.120503652039325
,,1739209594.3323395,-31.141103565318915
,,1739209594.3323522,-27.87774495603141
,,1739209594.332365,-15.57325574224866
,,1739209594.332378,-38.13080360867914
,,1739209594.3323903,-38.13080360867914
,,1739209594.3324034,-28.58837851428586
,,1739209594.332416,-21.67658091518819
,,1739209594.332429,-25.82631439489636
,,1739209594.3324418,-31.141103565318915
,,1739209594.3324544,-45.120503652039325
,,1739209594.3324673,-24.589719217205094
,,1739209594.33248,-11.60060909768297
,,1739209594.3324928,-13.087454490654466
,,1739209594.3325057,-24.589719217205094
,,1739209594.3325183,-32.81601443825658
,,1739209594.3325312,-35.57807855764607
,,1739209594.3325438,-45.120503652039325
,,1739209594.3325567,-45.120503652039325
,,1739209594.3325696,-33.981070128970906
,,1739209594.3325822,-38.13080360867914
,,1739209594.332595,-45.120503652039325
,,1739209594.3326075,-45.120503652039325
,,1739209594.3326206,-38.13080360867914
,,1739209594.3326335,-38.13080360867914
,,1739209594.332646,-45.120503652039325
,,1739209594.332659,-38.13080360867914
,,1739209594.3326716,-33.981070128970906
,,1739209594.3326845,-45.120503652039325
,,1739209594.3326974,-27.267205301931607
,,1739209594.33271,-31.141103565318893
,,1739209594.332723,-33.981070128970906
,,1739209594.3327358,-45.120503652039325
,,1739209594.3327484,-25.62660358559016
,,1739209594.3327613,-26.99137008561072
,,1739209594.332774,-45.120503652039325
,,1739209594.3327868,-31.141103565318943
,,1739209594.3327997,-33.981070128970906
,,1739209594.3328123,-33.981070128970906
,,1739209594.3328252,-38.13080360867914
,,1739209594.3328378,-33.981070128970906
,,1739209594.3328507,-12.613864457406851
,,1739209594.3328636,-19.497575007474538
,,1739209594.3328762,-33.98107012897096
,,1739209594.332889,-33.981070128970906
,,1739209594.3329017,-45.120503652039325
,,1739209594.3329146,-20.51152522447381
,,1739209594.3329277,-38.13080360867914
,,1739209594.33294,-31.141103565318915
,,1739209594.332953,-27.877744956031417
,,1739209594.3329656,-24.438645034577675
,,1739209594.3329785,-8.446908190208422
,,1739209594.3329914,-31.141103565318893
,,1739209594.333004,-38.13080360867914
,,1739209594.3330169,-26.99137008561072
,,1739209594.3330295,-27.267205301931607
,,1739209594.3330424,-28.992665084841967
,,1739209594.3330553,-33.981070128970906
,,1739209594.333068,-45.120503652039325
,,1739209594.3330808,-31.141103565318915
,,1739209594.3330934,-21.22884280839397
,,1739209594.3331065,-18.087589870852675
,,1739209594.3331192,-27.267205301931607
,,1739209594.3331318,-45.120503652039325
,,1739209594.333145,-45.120503652039325
,,1739209594.3331575,-35.57807855764607
,,1739209594.3331702,-32.816014438256545
,,1739209594.333183,-45.120503652039325
,,1739209594.3331957,-35.57807855764607
,,1739209594.3332086,-32.81601443825658
,,1739209594.3332214,-17.508745520481977
,,1739209594.333234,-33.981070128970906
,,1739209594.333247,-45.120503652039325
,,1739209594.3332596,-38.13080360867914
,,1739209594.3332725,-45.120503652039325
,,1739209594.333285,-45.120503652039325
,,1739209594.333298,-45.120503652039325
,,1739209594.3333108,-38.13080360867914
,,1739209594.3333237,-38.13080360867914
,,1739209594.3333364,-45.120503652039325
,,1739209594.3333492,-38.13080360867914
,,1739209594.333362,-38.13080360867914
,,1739209594.3333747,-32.816014438256545
,,1739209594.3333874,-33.981070128970906
,,1739209594.3334002,-26.99137008561072
,,1739209594.3334131,-31.141103565318893
,,1739209594.3334258,-30.49652367304973
,,1739209594.3334386,-45.120503652039325
,,1739209594.3334513,-45.120503652039325
,,1739209594.333464,-26.99137008561072
,,1739209594.333477,-23.273589343863303
,,1739209594.3334897,-30.49652367304973
,,1739209594.3335023,-45.120503652039325
,,1739209594.3335154,-35.57807855764607
,,1739209594.333528,-13.17536023321462
,,1739209594.333541,-25.82631439489636
,,1739209594.3335536,-45.120503652039325
,,1739209594.3335664,-35.57807855764607
,,1739209594.3335793,-30.49652367304973
,,1739209594.333592,-35.57807855764607
,,1739209594.3336048,-35.57807855764607
,,1739209594.3336174,-38.13080360867914
,,1739209594.3336303,-45.120503652039325
,,1739209594.3336432,-35.57807855764607
,,1739209594.3336558,-45.120503652039325
,,1739209594.3336687,-35.57807855764607
,,1739209594.333681,-32.81601443825658
,,1739209594.3336942,-45.120503652039325
,,1739209594.333707,-20.888044912671223
,,1739209594.3337195,-25.62660358559016
,,1739209594.3337326,-25.62660358559016
,,1739209594.3337452,-33.981070128970906
,,1739209594.333758,-38.13080360867914
,,1739209594.333771,-38.13080360867914
,,1739209594.3337836,-38.13080360867914
,,1739209594.3337965,-45.120503652039325
,,1739209594.3338091,-35.57807855764607
,,1739209594.333822,-45.120503652039325
,,1739209594.333835,-45.120503652039325
,,1739209594.3338475,-45.120503652039325
,,1739209594.3338604,-33.981070128970906
,,1739209594.333873,-45.120503652039325
,,1739209594.333886,-31.141103565318915
,,1739209594.3338988,-31.141103565318893
,,1739209594.3339114,-38.13080360867914
,,1739209594.3339243,-35.57807855764607
,,1739209594.3339372,-33.981070128970906
,,1739209594.3339498,-45.120503652039325
,,1739209594.333963,-45.120503652039325
,,1739209594.3339753,-38.13080360867914
,,1739209594.3339882,-38.13080360867914
,,1739209594.334001,-45.120503652039325
,,1739209594.3340137,-23.506823629689546
,,1739209594.3340266,-31.141103565318943
,,1739209594.3340392,-38.13080360867914
,,1739209594.334052,-33.981070128970906
,,1739209594.334065,-38.13080360867914
,,1739209594.3340776,-45.120503652039325
,,1739209594.3340905,-38.13080360867914
,,1739209594.334103,-31.141103565318915
,,1739209594.334116,-45.120503652039325
,,1739209594.3341289,-45.120503652039325
,,1739209594.3341415,-38.13080360867914
,,1739209594.3341544,-33.981070128970906
