CAN Message, 0x1b8:0300ba43d62d9c94,Timestamp,Amplitude
,,1739209759.30857,-38.13080360867914
,,1739209759.3085709,-38.13080360867914
,,1739209759.3085716,-38.13080360867914
,,1739209759.3085723,-45.120503652039325
,,1739209759.308573,-45.120503652039325
,,1739209759.3085735,-45.120503652039325
,,1739209759.3085744,-45.120503652039325
,,1739209759.3085752,-45.120503652039325
,,1739209759.3085756,-32.816014438256545
,,1739209759.3085763,-35.57807855764607
,,1739209759.308577,-38.13080360867914
,,1739209759.3085778,-38.13080360867914
,,1739209759.3085785,-38.13080360867914
,,1739209759.3085792,-35.57807855764607
,,1739209759.30858,-38.13080360867914
,,1739209759.3085806,-35.57807855764607
,,1739209759.3085814,-33.981070128970906
,,1739209759.308582,-27.267205301931607
,,1739209759.3085828,-33.981070128970906
,,1739209759.3085835,-45.120503652039325
,,1739209759.3085842,-38.13080360867914
,,1739209759.308585,-38.13080360867914
,,1739209759.3085856,-38.13080360867914
,,1739209759.3085864,-45.120503652039325
,,1739209759.308587,-45.120503652039325
,,1739209759.3085878,-32.816014438256545
,,1739209759.3085885,-38.13080360867914
,,1739209759.3085892,-38.13080360867914
,,1739209759.30859,-35.57807855764607
,,1739209759.308591,-35.57807855764607
,,1739209759.3085914,-45.120503652039325
,,1739209759.308592,-45.120503652039325
,,1739209759.3085928,-45.120503652039325
,,1739209759.3085935,-38.13080360867914
,,1739209759.3085942,-38.13080360867914
,,1739209759.3085947,-38.13080360867914
,,1739209759.3085954,-38.13080360867914
,,1739209759.308596,-38.13080360867914
,,1739209759.3085968,-45.120503652039325
,,1739209759.3085976,-38.13080360867914
,,1739209759.3085985,-33.981070128970906
,,1739209759.308599,-33.981070128970906
,,1739209759.3085997,-38.13080360867914
,,1739209759.3086004,-45.120503652039325
,,1739209759.3086011,-38.13080360867914
,,1739209759.308602,-38.13080360867914
,,1739209759.3086026,-38.13080360867914
,,1739209759.3086033,-45.120503652039325
,,1739209759.308604,-45.120503652039325
,,1739209759.3086047,-23.75329798047522
,,1739209759.3086054,-13.743798279671744
,,1739209759.308606,-14.979500436843086
,,1739209759.3086069,-24.746238672633048
,,1739209759.3086076,-45.120503652039325
,,1739209759.3086083,-45.120503652039325
,,1739209759.308609,-45.120503652039325
,,1739209759.3086095,-45.120503652039325
,,1739209759.3086104,-38.13080360867914
,,1739209759.3086112,-35.57807855764607
,,1739209759.308612,-38.13080360867914
,,1739209759.3086126,-38.13080360867914
,,1739209759.3086133,-38.13080360867914
,,1739209759.3086138,-31.141103565318915
,,1739209759.3086145,-45.120503652039325
,,1739209759.3086152,-45.120503652039325
,,1739209759.308616,-45.120503652039325
,,1739209759.3086166,-38.13080360867914
,,1739209759.3086174,-35.57807855764607
,,1739209759.308618,-38.13080360867914
,,1739209759.3086188,-38.13080360867914
,,1739209759.3086195,-33.981070128970906
,,1739209759.3086202,-33.981070128970906
,,1739209759.308621,-45.120503652039325
,,1739209759.3086216,-33.981070128970906
,,1739209759.3086224,-15.75034257739115
,,1739209759.308623,-30.49652367304973
,,1739209759.3086238,-38.13080360867914
,,1739209759.3086245,-38.13080360867914
,,1739209759.3086252,-45.120503652039325
,,1739209759.308626,-8.196441303702986
,,1739209759.308627,-20.001670042250545
,,1739209759.3086274,-30.49652367304973
,,1739209759.308628,-33.981070128970906
,,1739209759.3086288,-38.13080360867914
,,1739209759.3086295,-45.120503652039325
,,1739209759.3086302,-33.981070128970906
,,1739209759.308631,-31.141103565318915
,,1739209759.3086317,-38.13080360867914
,,1739209759.3086324,-45.120503652039325
,,1739209759.3086329,-45.120503652039325
,,1739209759.3086336,-30.49652367304973
,,1739209759.3086343,-35.57807855764607
,,1739209759.308635,-38.13080360867914
,,1739209759.3086357,-35.57807855764607
,,1739209759.3086364,-26.99137008561072
,,1739209759.3086371,-35.57807855764607
,,1739209759.308638,-35.57807855764607
,,1739209759.3086386,-35.57807855764607
,,1739209759.3086393,-26.487275050834715
,,1739209759.30864,-33.981070128970906
,,1739209759.3086407,-45.120503652039325
,,1739209759.3086414,-35.57807855764607
,,1739209759.308642,-33.981070128970906
,,1739209759.3086429,-28.58837851428589
,,1739209759.3086436,-38.13080360867914
,,1739209759.3086443,-38.13080360867914
,,1739209759.308645,-28.992665084841967
,,1739209759.3086455,-45.120503652039325
,,1739209759.3086464,-20.51152522447381
,,1739209759.3086472,-31.141103565318893
,,1739209759.308648,-45.120503652039325
,,1739209759.3086486,-45.120503652039325
,,1739209759.3086493,-45.120503652039325
,,1739209759.30865,-38.13080360867914
,,1739209759.3086507,-26.99137008561072
,,1739209759.3086514,-45.120503652039325
,,1739209759.308652,-31.141103565318915
,,1739209759.3086526,-19.8960613169761
,,1739209759.3086534,-26.99137008561072
,,1739209759.308654,-38.13080360867914
,,1739209759.3086548,-38.13080360867914
,,1739209759.3086555,-45.120503652039325
,,1739209759.3086562,-35.57807855764607
,,1739209759.308657,-35.57807855764607
,,1739209759.3086576,-45.120503652039325
,,1739209759.3086584,-45.120503652039325
,,1739209759.308659,-45.120503652039325
,,1739209759.3086598,-12.285230003422352
,,1739209759.3086605,-24.438645034577675
,,1739209759.3086612,-35.57807855764607
,,1739209759.308662,-29.438486411369333
,,1739209759.308663,-32.816014438256545
,,1739209759.3086634,-38.13080360867914
,,1739209759.308664,-45.120503652039325
,,1739209759.3086648,-45.120503652039325
,,1739209759.3086655,-38.13080360867914
,,1739209759.3086662,-35.57807855764607
,,1739209759.308667,-38.13080360867914
,,1739209759.3086677,-38.13080360867914
,,1739209759.3086684,-38.13080360867914
,,1739209759.308669,-45.120503652039325
,,1739209759.3086698,-38.13080360867914
,,1739209759.3086703,-35.57807855764607
,,1739209759.308671,-45.120503652039325
,,1739209759.3086717,-38.13080360867914
,,1739209759.3086724,-45.120503652039325
,,1739209759.3086731,-32.816014438256545
,,1739209759.308674,-28.58837851428586
,,1739209759.3086746,-45.120503652039325
,,1739209759.3086753,-38.13080360867914
,,1739209759.308676,-45.120503652039325
,,1739209759.3086767,-20.888044912671223
,,1739209759.3086774,-38.13080360867914
,,1739209759.3086782,-31.141103565318915
,,1739209759.3086789,-30.49652367304973
,,1739209759.3086796,-20.51152522447381
,,1739209759.3086803,-8.182355113145123
,,1739209759.308681,-28.58837851428586
,,1739209759.3086815,-45.120503652039325
,,1739209759.3086824,-31.141103565318893
,,1739209759.3086832,-45.120503652039325
,,1739209759.308684,-45.120503652039325
,,1739209759.3086846,-45.120503652039325
,,1739209759.3086853,-45.120503652039325
,,1739209759.308686,-38.13080360867914
,,1739209759.3086867,-45.120503652039325
,,1739209759.3086874,-35.57807855764607
,,1739209759.3086882,-28.58837851428586
,,1739209759.3086889,-45.120503652039325
,,1739209759.3086896,-45.120503652039325
,,1739209759.30869,-38.13080360867914
,,1739209759.3086908,-25.62660358559016
,,1739209759.3086915,-45.120503652039325
,,1739209759.3086922,-38.13080360867914
,,1739209759.308693,-33.98107012897096
,,1739209759.3086936,-23.16150712794696
,,1739209759.3086944,-33.981070128970906
,,1739209759.308695,-45.120503652039325
,,1739209759.3086958,-45.120503652039325
,,1739209759.3086965,-38.13080360867914
,,1739209759.3086972,-45.120503652039325
,,1739209759.308698,-38.13080360867914
,,1739209759.308699,-38.13080360867914
,,1739209759.3086994,-38.13080360867914
,,1739209759.3087,-45.120503652039325
,,1739209759.3087008,-27.267205301931607
,,1739209759.3087015,-35.57807855764607
,,1739209759.3087022,-28.992665084841946
,,1739209759.308703,-38.13080360867914
,,1739209759.3087037,-38.13080360867914
,,1739209759.3087044,-38.13080360867914
,,1739209759.308705,-30.49652367304973
,,1739209759.3087058,-33.981070128970906
,,1739209759.3087063,-38.13080360867914
,,1739209759.3087072,-45.120503652039325
,,1739209759.308708,-35.57807855764607
,,1739209759.3087084,-38.13080360867914
,,1739209759.3087091,-35.57807855764607
,,1739209759.30871,-38.13080360867914
,,1739209759.3087106,-28.992665084841946
,,1739209759.3087113,-38.13080360867914
,,1739209759.308712,-38.13080360867914
,,1739209759.3087127,-38.13080360867914
,,1739209759.3087134,-27.267205301931607
,,1739209759.3087142,-15.440346512102872
,,1739209759.3087149,-45.120503652039325
,,1739209759.3087156,-33.981070128970906
,,1739209759.3087163,-45.120503652039325
,,1739209759.308717,-38.13080360867914
,,1739209759.3087175,-45.120503652039325
,,1739209759.3087184,-35.57807855764607
,,1739209759.3087192,-35.57807855764607
,,1739209759.30872,-33.981070128970906
,,1739209759.3087206,-33.981070128970906
,,1739209759.3087213,-38.13080360867914
,,1739209759.308722,-33.981070128970906
,,1739209759.3087227,-38.13080360867914
,,1739209759.3087234,-45.120503652039325
,,1739209759.3087242,-35.57807855764607
,,1739209759.3087249,-32.816014438256545
,,1739209759.3087256,-45.120503652039325
,,1739209759.3087263,-45.120503652039325
,,1739209759.308727,-33.981070128970906
,,1739209759.3087275,-31.141103565318915
,,1739209759.3087282,-33.981070128970906
,,1739209759.308729,-38.13080360867914
,,1739209759.3087296,-27.267205301931607
,,1739209759.3087304,-19.089059925837468
,,1739209759.308731,-15.690507718378887
,,1739209759.3087318,-30.49652367304973
,,1739209759.3087325,-45.120503652039325
,,1739209759.3087332,-22.84163660590256
,,1739209759.308734,-15.013264998121564
,,1739209759.308735,-10.347843697790768
,,1739209759.3087354,-25.077289914212862
,,1739209759.308736,-38.13080360867914
,,1739209759.3087368,-45.120503652039325
,,1739209759.3087375,-18.75562468850564
,,1739209759.3087382,-28.992665084841946
,,1739209759.308739,-38.13080360867914
,,1739209759.3087397,-38.13080360867914
,,1739209759.3087404,-27.8777449560314
,,1739209759.308741,-9.503528325499357
,,1739209759.3087418,-19.089059925837475
,,1739209759.3087423,-20.16506027657481
,,1739209759.3087432,-38.13080360867914
,,1739209759.308744,-38.13080360867914
,,1739209759.308745,-38.13080360867914
,,1739209759.3087454,-45.120503652039325
,,1739209759.308746,-45.120503652039325
,,1739209759.3087466,-38.13080360867914
,,1739209759.3087473,-38.13080360867914
,,1739209759.308748,-45.120503652039325
,,1739209759.3087487,-45.120503652039325
,,1739209759.3087494,-35.57807855764607
,,1739209759.3087502,-35.57807855764607
,,1739209759.3087509,-38.13080360867914
,,1739209759.3087516,-45.120503652039325
,,1739209759.3087523,-38.13080360867914
,,1739209759.308753,-45.120503652039325
,,1739209759.3087535,-38.13080360867914
,,1739209759.3087544,-45.120503652039325
,,1739209759.3087552,-38.13080360867914
,,1739209759.308756,-35.57807855764607
,,1739209759.3087566,-25.82631439489636
,,1739209759.3087573,-35.57807855764607
,,1739209759.308758,-30.49652367304973
,,1739209759.3087587,-45.120503652039325
,,1739209759.3087597,-32.816014438256545
,,1739209759.3087602,-35.57807855764607
,,1739209759.308761,-45.120503652039325
,,1739209759.3087616,-27.267205301931607
,,1739209759.3087623,-30.49652367304973
,,1739209759.308763,-33.981070128970906
,,1739209759.3087635,-38.13080360867914
,,1739209759.3087645,-35.57807855764607
,,1739209759.3087652,-31.141103565318893
,,1739209759.3087656,-32.816014438256545
,,1739209759.3087664,-45.120503652039325
,,1739209759.308767,-38.13080360867914
,,1739209759.3087678,-38.13080360867914
,,1739209759.3087685,-45.120503652039325
,,1739209759.3087692,-45.120503652039325
,,1739209759.30877,-45.120503652039325
,,1739209759.308771,-33.98107012897096
,,1739209759.3087714,-45.120503652039325
,,1739209759.308772,-32.816014438256545
,,1739209759.3087728,-35.57807855764607
,,1739209759.3087735,-31.141103565318893
,,1739209759.3087742,-30.49652367304973
,,1739209759.308775,-21.676580915188183
,,1739209759.3087757,-32.816014438256545
,,1739209759.3087764,-26.99137008561072
,,1739209759.308777,-38.13080360867914
,,1739209759.3087778,-32.816014438256545
,,1739209759.3087783,-45.120503652039325
,,1739209759.3087792,-45.120503652039325
,,1739209759.30878,-33.981070128970906
,,1739209759.308781,-28.992665084841946
,,1739209759.3087814,-22.002965041481744
,,1739209759.308782,-11.273386222656468
,,1739209759.3087828,-33.981070128970906
,,1739209759.3087835,-32.816014438256545
,,1739209759.3087842,-45.120503652039325
,,1739209759.3087847,-45.120503652039325
,,1739209759.3087854,-33.981070128970906
,,1739209759.3087862,-45.120503652039325
,,1739209759.3087869,-45.120503652039325
,,1739209759.3087876,-45.120503652039325
,,1739209759.3087883,-45.120503652039325
,,1739209759.308789,-45.120503652039325
,,1739209759.3087895,-38.13080360867914
,,1739209759.3087904,-45.120503652039325
,,1739209759.3087912,-38.13080360867914
,,1739209759.308792,-33.981070128970906
,,1739209759.3087926,-45.120503652039325
,,1739209759.3087933,-27.8777449560314
,,1739209759.308794,-38.13080360867914
,,1739209759.3087947,-38.13080360867914
,,1739209759.3087957,-32.816014438256545
,,1739209759.3087962,-45.120503652039325
,,1739209759.308797,-33.98107012897096
,,1739209759.3087976,-33.981070128970906
,,1739209759.3087983,-25.62660358559016
,,1739209759.308799,-23.273589343863318
,,1739209759.3087995,-45.120503652039325
,,1739209759.3088005,-31.141103565318893
,,1739209759.3088012,-29.43848641136937
,,1739209759.308802,-13.743798279671742
,,1739209759.3088026,-11.84691430817599
,,1739209759.308803,-31.141103565318943
,,1739209759.3088038,-29.438486411369333
,,1739209759.3088045,-33.981070128970906
,,1739209759.3088052,-26.99137008561072
,,1739209759.308806,-38.13080360867914
,,1739209759.308807,-38.13080360867914
,,1739209759.3088074,-38.13080360867914
,,1739209759.308808,-38.13080360867914
,,1739209759.3088088,-45.120503652039325
,,1739209759.3088095,-45.120503652039325
,,1739209759.3088102,-33.981070128970906
,,1739209759.308811,-21.4469444417791
,,1739209759.3088117,-45.120503652039325
,,1739209759.3088124,-25.82631439489636
,,1739209759.308813,-35.57807855764607
,,1739209759.3088138,-33.981070128970906
,,1739209759.3088143,-45.120503652039325
,,1739209759.3088152,-27.267205301931607
,,1739209759.308816,-16.283889300503116
,,1739209759.308817,-31.141103565318915
,,1739209759.3088174,-38.13080360867914
,,1739209759.308818,-38.13080360867914
,,1739209759.3088188,-45.120503652039325
,,1739209759.3088195,-31.141103565318915
,,1739209759.3088202,-33.981070128970906
,,1739209759.308821,-45.120503652039325
,,1739209759.3088217,-45.120503652039325
,,1739209759.3088224,-45.120503652039325
,,1739209759.3088229,-38.13080360867914
,,1739209759.3088236,-38.13080360867914
,,1739209759.3088243,-38.13080360867914
,,1739209759.308825,-31.141103565318915
,,1739209759.3088255,-33.981070128970906
,,1739209759.3088264,-38.13080360867914
,,1739209759.3088272,-32.816014438256545
,,1739209759.308828,-45.120503652039325
,,1739209759.3088286,-28.58837851428586
,,1739209759.3088293,-14.96271608814888
,,1739209759.30883,-35.57807855764607
,,1739209759.3088307,-38.13080360867914
,,1739209759.3088317,-32.816014438256545
,,1739209759.3088322,-26.487275050834725
,,1739209759.308833,-27.87774495603141
,,1739209759.3088336,-33.981070128970906
,,1739209759.3088343,-28.992665084841946
,,1739209759.308835,-31.141103565318943
,,1739209759.3088355,-14.75022485448154
,,1739209759.3088365,-14.487170062521797
,,1739209759.3088372,-33.98107012897096
,,1739209759.308838,-32.816014438256545
,,1739209759.3088386,-45.120503652039325
,,1739209759.308839,-45.120503652039325
,,1739209759.30884,-38.13080360867914
,,1739209759.3088408,-38.13080360867914
,,1739209759.3088417,-38.13080360867914
,,1739209759.308842,-33.981070128970906
,,1739209759.308843,-32.81601443825658
,,1739209759.3088434,-45.120503652039325
,,1739209759.308844,-38.13080360867914
,,1739209759.3088448,-35.57807855764607
,,1739209759.3088455,-28.992665084841946
,,1739209759.3088462,-28.218542851754165
