CAN Message, 0x1d3:0000a1dffb91b434,Timestamp,Amplitude
,,1739209672.5066493,-33.981070128970906
,,1739209672.5066562,-45.120503652039325
,,1739209672.506663,-33.981070128970906
,,1739209672.50667,-27.267205301931607
,,1739209672.506677,-38.13080360867914
,,1739209672.506684,-45.120503652039325
,,1739209672.506691,-45.120503652039325
,,1739209672.506698,-35.57807855764607
,,1739209672.5067048,-38.13080360867914
,,1739209672.5067115,-45.120503652039325
,,1739209672.5067186,-38.13080360867914
,,1739209672.5067255,-24.746238672633048
,,1739209672.5067325,-22.44878636800916
,,1739209672.5067394,-20.001670042250552
,,1739209672.5067463,-31.14110356531892
,,1739209672.5067534,-28.992665084841946
,,1739209672.5067604,-28.992665084841967
,,1739209672.5067673,-14.03147237536616
,,1739209672.5067742,-10.144297154226416
,,1739209672.506781,-31.141103565318943
,,1739209672.506788,-31.141103565318893
,,1739209672.506795,-35.57807855764607
,,1739209672.506802,-33.981070128970906
,,1739209672.506809,-45.120503652039325
,,1739209672.506816,-38.13080360867914
,,1739209672.5068228,-35.57807855764607
,,1739209672.5068295,-32.816014438256545
,,1739209672.506837,-25.82631439489636
,,1739209672.5068436,-45.120503652039325
,,1739209672.5068505,-38.13080360867914
,,1739209672.5068576,-38.13080360867914
,,1739209672.5068643,-28.992665084841946
,,1739209672.5068717,-45.120503652039325
,,1739209672.5068784,-45.120503652039325
,,1739209672.5068853,-45.120503652039325
,,1739209672.5068922,-28.992665084841967
,,1739209672.506899,-38.13080360867914
,,1739209672.506906,-45.120503652039325
,,1739209672.5069132,-45.120503652039325
,,1739209672.50692,-27.8777449560314
,,1739209672.506927,-45.120503652039325
,,1739209672.506934,-26.0356534632528
,,1739209672.5069408,-30.49652367304973
,,1739209672.5069478,-38.13080360867914
,,1739209672.506955,-33.981070128970906
,,1739209672.5069616,-28.992665084841946
,,1739209672.5069687,-14.457244398418917
,,1739209672.5069757,-16.283889300503116
,,1739209672.5069826,-25.82631439489636
,,1739209672.5069897,-33.981070128970906
,,1739209672.5069964,-35.57807855764607
,,1739209672.5070033,-38.13080360867914
,,1739209672.5070102,-38.13080360867914
,,1739209672.5070171,-45.120503652039325
,,1739209672.507024,-45.120503652039325
,,1739209672.5070312,-33.98107012897096
,,1739209672.507038,-31.141103565318915
,,1739209672.507045,-45.120503652039325
,,1739209672.507052,-38.13080360867914
,,1739209672.5070589,-45.120503652039325
,,1739209672.5070658,-45.120503652039325
,,1739209672.5070727,-38.13080360867914
,,1739209672.5070796,-33.981070128970906
,,1739209672.5070868,-38.13080360867914
,,1739209672.5070937,-33.98107012897096
,,1739209672.5071006,-24.15140352195872
,,1739209672.5071075,-17.245898906855142
,,1739209672.5071144,-38.13080360867914
,,1739209672.507121,-45.120503652039325
,,1739209672.5071282,-45.120503652039325
,,1739209672.5071352,-38.13080360867914
,,1739209672.5071423,-31.141103565318915
,,1739209672.5071492,-45.120503652039325
,,1739209672.507156,-38.13080360867914
,,1739209672.507163,-45.120503652039325
,,1739209672.50717,-24.29264994887477
,,1739209672.5071769,-26.991370085610736
,,1739209672.5071838,-45.120503652039325
,,1739209672.5071907,-38.13080360867914
,,1739209672.507198,-35.57807855764607
,,1739209672.5072048,-35.57807855764607
,,1739209672.5072117,-35.57807855764607
,,1739209672.5072186,-38.13080360867914
,,1739209672.5072255,-30.49652367304973
,,1739209672.5072324,-29.438486411369333
,,1739209672.507239,-45.120503652039325
,,1739209672.5072465,-38.13080360867914
,,1739209672.5072534,-30.49652367304973
,,1739209672.5072603,-45.120503652039325
,,1739209672.5072672,-19.89606131697609
,,1739209672.5072742,-20.27750525857143
,,1739209672.507281,-30.49652367304976
,,1739209672.507288,-38.13080360867914
,,1739209672.507295,-25.82631439489636
,,1739209672.5073018,-12.702549339087303
,,1739209672.5073087,-12.507874964114356
,,1739209672.507316,-24.589719217205094
,,1739209672.5073228,-33.981070128970906
,,1739209672.5073297,-35.57807855764607
,,1739209672.5073366,-38.13080360867914
,,1739209672.5073435,-45.120503652039325
,,1739209672.5073504,-38.13080360867914
,,1739209672.5073574,-45.120503652039325
,,1739209672.5073645,-33.981070128970906
,,1739209672.5073714,-27.267205301931607
,,1739209672.5073783,-45.120503652039325
,,1739209672.5073853,-45.120503652039325
,,1739209672.5073922,-45.120503652039325
,,1739209672.507399,-45.120503652039325
,,1739209672.507406,-35.57807855764607
,,1739209672.507413,-35.57807855764607
,,1739209672.5074198,-45.120503652039325
,,1739209672.507427,-45.120503652039325
,,1739209672.507434,-20.4518274484982
,,1739209672.5074408,-22.002965041481744
,,1739209672.5074475,-38.13080360867914
,,1739209672.5074546,-29.438486411369357
,,1739209672.5074615,-45.120503652039325
,,1739209672.5074685,-38.13080360867914
,,1739209672.5074754,-45.120503652039325
,,1739209672.5074823,-32.81601443825658
,,1739209672.5074894,-45.120503652039325
,,1739209672.5074964,-45.120503652039325
,,1739209672.5075033,-38.13080360867914
,,1739209672.5075102,-38.13080360867914
,,1739209672.507517,-45.120503652039325
,,1739209672.507524,-45.120503652039325
,,1739209672.507531,-38.13080360867914
,,1739209672.507538,-29.438486411369357
,,1739209672.507545,-45.120503652039325
,,1739209672.507552,-45.120503652039325
,,1739209672.5075588,-33.981070128970906
,,1739209672.5075655,-21.300333226290604
,,1739209672.507573,-26.991370085610757
,,1739209672.5075796,-33.981070128970906
,,1739209672.5075865,-45.120503652039325
,,1739209672.5075934,-24.438645034577675
,,1739209672.5076003,-20.001670042250545
,,1739209672.5076077,-13.001292808954194
,,1739209672.5076144,-26.991370085610736
,,1739209672.5076213,-45.120503652039325
,,1739209672.5076282,-33.981070128970906
,,1739209672.507635,-32.816014438256545
,,1739209672.507642,-45.120503652039325
,,1739209672.507649,-45.120503652039325
,,1739209672.507656,-32.816014438256545
,,1739209672.507663,-38.13080360867914
,,1739209672.50767,-38.13080360867914
,,1739209672.5076768,-26.03565346325281
,,1739209672.5076838,-33.981070128970906
,,1739209672.507691,-33.981070128970906
,,1739209672.5076976,-45.120503652039325
,,1739209672.5077045,-45.120503652039325
,,1739209672.5077116,-45.120503652039325
,,1739209672.5077186,-38.13080360867914
,,1739209672.5077257,-45.120503652039325
,,1739209672.5077324,-32.816014438256545
,,1739209672.5077393,-20.001670042250545
,,1739209672.5077462,-45.120503652039325
,,1739209672.5077531,-38.13080360867914
,,1739209672.50776,-32.816014438256545
,,1739209672.5077672,-38.13080360867914
,,1739209672.507774,-45.120503652039325
,,1739209672.507781,-38.13080360867914
,,1739209672.507788,-31.141103565318915
,,1739209672.5077949,-38.13080360867914
,,1739209672.5078018,-38.13080360867914
,,1739209672.5078087,-45.120503652039325
,,1739209672.5078156,-38.13080360867914
,,1739209672.5078228,-28.992665084841946
,,1739209672.5078297,-45.120503652039325
,,1739209672.5078366,-23.38864096791655
,,1739209672.5078435,-45.120503652039325
,,1739209672.5078504,-45.120503652039325
,,1739209672.507857,-38.13080360867914
,,1739209672.5078642,-38.13080360867914
,,1739209672.5078712,-10.561401248211864
,,1739209672.5078783,-24.74623867263306
,,1739209672.5078852,-33.981070128970906
,,1739209672.507892,-33.981070128970906
,,1739209672.507899,-45.120503652039325
,,1739209672.507906,-38.13080360867914
,,1739209672.5079129,-38.13080360867914
,,1739209672.5079198,-45.120503652039325
,,1739209672.5079267,-45.120503652039325
,,1739209672.5079336,-38.13080360867914
,,1739209672.5079408,-38.13080360867914
,,1739209672.5079477,-38.13080360867914
,,1739209672.5079546,-38.13080360867914
,,1739209672.5079615,-35.57807855764607
,,1739209672.5079684,-38.13080360867914
,,1739209672.507975,-45.120503652039325
,,1739209672.5079825,-31.141103565318915
,,1739209672.5079892,-28.992665084841946
,,1739209672.5079963,-45.120503652039325
,,1739209672.5080032,-38.13080360867914
,,1739209672.50801,-33.981070128970906
,,1739209672.508017,-23.16150712794695
,,1739209672.508024,-33.981070128970906
,,1739209672.508031,-38.13080360867914
,,1739209672.5080378,-38.13080360867914
,,1739209672.5080447,-33.981070128970906
,,1739209672.508052,-45.120503652039325
,,1739209672.5080588,-45.120503652039325
,,1739209672.5080657,-30.49652367304973
,,1739209672.5080726,-18.192034459266992
,,1739209672.5080795,-45.120503652039325
,,1739209672.5080864,-35.57807855764607
,,1739209672.5080934,-38.13080360867914
,,1739209672.5081005,-30.49652367304973
,,1739209672.5081074,-45.120503652039325
,,1739209672.5081143,-45.120503652039325
,,1739209672.5081213,-45.120503652039325
,,1739209672.5081282,-25.82631439489636
,,1739209672.508135,-33.981070128970906
,,1739209672.508142,-45.120503652039325
,,1739209672.508149,-45.120503652039325
,,1739209672.5081558,-38.13080360867914
,,1739209672.508163,-38.13080360867914
,,1739209672.50817,-45.120503652039325
,,1739209672.5081768,-38.13080360867914
,,1739209672.5081837,-24.15140352195872
,,1739209672.5081906,-33.981070128970906
,,1739209672.5081975,-45.120503652039325
,,1739209672.5082045,-35.57807855764607
,,1739209672.5082114,-32.81601443825658
,,1739209672.5082183,-45.120503652039325
,,1739209672.5082254,-38.13080360867914
,,1739209672.5082324,-45.120503652039325
,,1739209672.5082393,-38.13080360867914
,,1739209672.5082462,-38.13080360867914
,,1739209672.508253,-45.120503652039325
,,1739209672.50826,-38.13080360867914
,,1739209672.508267,-38.13080360867914
,,1739209672.5082738,-26.99137008561072
,,1739209672.508281,-38.13080360867914
,,1739209672.508288,-45.120503652039325
,,1739209672.5082948,-38.13080360867914
,,1739209672.5083015,-45.120503652039325
,,1739209672.5083086,-45.120503652039325
,,1739209672.5083156,-45.120503652039325
,,1739209672.5083225,-24.746238672633048
,,1739209672.5083294,-32.816014438256545
,,1739209672.5083363,-45.120503652039325
,,1739209672.5083437,-45.120503652039325
,,1739209672.5083504,-32.816014438256545
,,1739209672.5083573,-30.49652367304973
,,1739209672.5083642,-45.120503652039325
,,1739209672.508371,-45.120503652039325
,,1739209672.508378,-28.21854285175415
,,1739209672.508385,-31.141103565318893
,,1739209672.508392,-38.13080360867914
,,1739209672.508399,-38.13080360867914
,,1739209672.508406,-38.13080360867914
,,1739209672.5084128,-35.57807855764607
,,1739209672.5084198,-45.120503652039325
,,1739209672.508427,-30.49652367304973
,,1739209672.5084336,-24.15140352195873
,,1739209672.5084405,-24.15140352195873
,,1739209672.5084476,-33.981070128970906
,,1739209672.5084546,-31.141103565318915
,,1739209672.5084617,-31.141103565318943
,,1739209672.5084684,-16.663323472372706
,,1739209672.5084753,-13.25376497704184
,,1739209672.5084822,-32.816014438256545
,,1739209672.5084891,-38.13080360867914
,,1739209672.508496,-45.120503652039325
,,1739209672.508503,-45.120503652039325
,,1739209672.50851,-45.120503652039325
,,1739209672.508517,-33.981070128970906
,,1739209672.508524,-45.120503652039325
,,1739209672.5085309,-45.120503652039325
,,1739209672.5085378,-38.13080360867914
,,1739209672.5085447,-38.13080360867914
,,1739209672.5085516,-38.13080360867914
,,1739209672.5085585,-31.141103565318893
,,1739209672.5085657,-45.120503652039325
,,1739209672.5085726,-28.58837851428586
,,1739209672.5085795,-23.75329798047522
,,1739209672.5085864,-45.120503652039325
,,1739209672.508593,-33.981070128970906
,,1739209672.5086002,-38.13080360867914
,,1739209672.5086071,-27.267205301931607
,,1739209672.508614,-38.13080360867914
,,1739209672.5086212,-38.13080360867914
,,1739209672.508628,-45.120503652039325
,,1739209672.508635,-27.267205301931607
,,1739209672.508642,-20.88804491267121
,,1739209672.5086489,-45.120503652039325
,,1739209672.5086558,-31.141103565318893
,,1739209672.5086627,-25.62660358559016
,,1739209672.5086696,-38.13080360867914
,,1739209672.5086768,-38.13080360867914
,,1739209672.5086837,-33.981070128970906
,,1739209672.5086906,-38.13080360867914
,,1739209672.5086975,-45.120503652039325
,,1739209672.5087044,-17.600019173844906
,,1739209672.508711,-28.992665084841946
,,1739209672.5087185,-27.267205301931607
,,1739209672.5087252,-33.981070128970906
,,1739209672.5087323,-38.13080360867914
,,1739209672.5087392,-45.120503652039325
,,1739209672.508746,-45.120503652039325
,,1739209672.508753,-38.13080360867914
,,1739209672.50876,-35.57807855764607
,,1739209672.508767,-45.120503652039325
,,1739209672.5087738,-38.13080360867914
,,1739209672.5087807,-45.120503652039325
,,1739209672.5087876,-45.120503652039325
,,1739209672.5087948,-38.13080360867914
,,1739209672.5088017,-31.141103565318915
,,1739209672.5088086,-33.981070128970906
,,1739209672.5088155,-38.13080360867914
,,1739209672.5088224,-38.13080360867914
,,1739209672.5088294,-28.218542851754165
,,1739209672.5088365,-21.67658091518819
,,1739209672.5088432,-32.816014438256545
,,1739209672.5088503,-38.13080360867914
,,1739209672.5088573,-31.141103565318915
,,1739209672.5088642,-38.13080360867914
,,1739209672.508871,-45.120503652039325
,,1739209672.508878,-45.120503652039325
,,1739209672.508885,-38.13080360867914
,,1739209672.5088918,-38.13080360867914
,,1739209672.5088987,-38.13080360867914
,,1739209672.508906,-45.120503652039325
,,1739209672.5089128,-38.13080360867914
,,1739209672.5089197,-28.992665084841946
,,1739209672.5089266,-33.98107012897096
,,1739209672.5089335,-18.755624688505637
,,1739209672.5089405,-8.760642534030962
,,1739209672.5089474,-35.57807855764607
,,1739209672.5089543,-35.57807855764607
,,1739209672.5089614,-33.981070128970906
,,1739209672.5089684,-28.992665084841946
,,1739209672.5089753,-31.141103565318915
,,1739209672.5089822,-38.13080360867914
,,1739209672.508989,-45.120503652039325
,,1739209672.508996,-33.981070128970906
,,1739209672.509003,-38.13080360867914
,,1739209672.5090098,-38.13080360867914
,,1739209672.509017,-45.120503652039325
,,1739209672.509024,-31.141103565318915
,,1739209672.5090308,-33.981070128970906
,,1739209672.5090375,-45.120503652039325
,,1739209672.5090446,-38.13080360867914
,,1739209672.5090516,-38.13080360867914
,,1739209672.5090585,-38.13080360867914
,,1739209672.5090654,-38.13080360867914
,,1739209672.5090723,-45.120503652039325
,,1739209672.5090797,-38.13080360867914
,,1739209672.5090864,-38.13080360867914
,,1739209672.5090933,-38.13080360867914
,,1739209672.5091002,-45.120503652039325
,,1739209672.509107,-33.981070128970906
,,1739209672.509114,-38.13080360867914
,,1739209672.509121,-32.816014438256545
,,1739209672.509128,-24.589719217205094
,,1739209672.509135,-14.53244878528022
,,1739209672.509142,-10.579680944728397
,,1739209672.5091488,-24.438645034577675
,,1739209672.5091558,-33.981070128970906
,,1739209672.509163,-45.120503652039325
,,1739209672.5091696,-16.041018435916566
,,1739209672.5091765,-25.826314394896357
,,1739209672.5091834,-45.120503652039325
,,1739209672.5091906,-33.981070128970906
,,1739209672.5091977,-38.13080360867914
,,1739209672.5092044,-45.120503652039325
,,1739209672.5092113,-38.13080360867914
,,1739209672.5092182,-45.120503652039325
,,1739209672.5092251,-45.120503652039325
,,1739209672.509232,-38.13080360867914
,,1739209672.509239,-45.120503652039325
,,1739209672.509246,-45.120503652039325
,,1739209672.509253,-45.120503652039325
,,1739209672.50926,-38.13080360867914
,,1739209672.5092669,-45.120503652039325
,,1739209672.5092738,-33.981070128970906
,,1739209672.5092807,-31.141103565318915
,,1739209672.5092876,-45.120503652039325
,,1739209672.5092945,-45.120503652039325
,,1739209672.5093017,-45.120503652039325
,,1739209672.5093086,-35.57807855764607
,,1739209672.5093155,-35.57807855764607
,,1739209672.5093224,-45.120503652039325
,,1739209672.5093293,-25.077289914212862
,,1739209672.5093362,-14.113352786308475
,,1739209672.5093431,-15.030246231170194
,,1739209672.50935,-25.826314394896357
,,1739209672.5093572,-45.120503652039325
,,1739209672.509364,-45.120503652039325
,,1739209672.509371,-45.120503652039325
,,1739209672.509378,-45.120503652039325
,,1739209672.5093849,-45.120503652039325
,,1739209672.5093918,-33.98107012897096
,,1739209672.5093987,-45.120503652039325
,,1739209672.5094056,-38.13080360867914
,,1739209672.5094123,-33.981070128970906
,,1739209672.5094197,-45.120503652039325
,,1739209672.5094266,-45.120503652039325
,,1739209672.5094335,-45.120503652039325
,,1739209672.5094404,-45.120503652039325
,,1739209672.509447,-30.49652367304973
,,1739209672.5094545,-45.120503652039325
,,1739209672.5094612,-35.57807855764607
,,1739209672.509468,-38.13080360867914
,,1739209672.5094752,-31.141103565318893
,,1739209672.509482,-35.57807855764607
,,1739209672.509489,-38.13080360867914
,,1739209672.509496,-23.273589343863303
,,1739209672.509503,-11.92111925223621
,,1739209672.5095098,-12.732518024900124
,,1739209672.5095167,-24.29264994887477
,,1739209672.5095236,-45.120503652039325
,,1739209672.5095308,-29.43848641136937
,,1739209672.5095377,-45.120503652039325
,,1739209672.5095446,-38.13080360867914
,,1739209672.5095515,-38.13080360867914
,,1739209672.5095584,-45.120503652039325
,,1739209672.5095654,-33.98107012897096
,,1739209672.5095725,-20.888044912671223
,,1739209672.5095792,-35.57807855764607
,,1739209672.5095863,-45.120503652039325
,,1739209672.5095932,-28.58837851428586
,,1739209672.5096002,-23.506823629689546
,,1739209672.509607,-9.244516354826844
,,1739209672.509614,-38.13080360867914
,,1739209672.509621,-45.120503652039325
,,1739209672.5096278,-33.981070128970906
,,1739209672.5096347,-45.120503652039325
,,1739209672.509642,-26.991370085610736
,,1739209672.5096488,-27.8777449560314
,,1739209672.5096557,-38.13080360867914
,,1739209672.5096626,-33.981070128970906
,,1739209672.5096695,-38.13080360867914
,,1739209672.5096765,-38.13080360867914
,,1739209672.5096834,-45.120503652039325
,,1739209672.5096903,-38.13080360867914
,,1739209672.5096972,-45.120503652039325
,,1739209672.5097044,-38.13080360867914
,,1739209672.5097113,-38.13080360867914
,,1739209672.5097182,-45.120503652039325
,,1739209672.509725,-30.49652367304973
,,1739209672.509732,-28.58837851428586
,,1739209672.509739,-45.120503652039325
,,1739209672.5097458,-38.13080360867914
,,1739209672.5097528,-38.13080360867914
,,1739209672.50976,-38.13080360867914
,,1739209672.5097668,-33.98107012897096
,,1739209672.5097735,-12.367390106621173
,,1739209672.5097806,-31.141103565318915
,,1739209672.5097876,-33.981070128970906
,,1739209672.5097945,-38.13080360867914
,,1739209672.5098014,-31.14110356531892
,,1739209672.5098083,-27.87774495603141
,,1739209672.5098157,-33.981070128970906
,,1739209672.5098224,-45.120503652039325
,,1739209672.5098293,-38.13080360867914
,,1739209672.5098362,-45.120503652039325
,,1739209672.509843,-38.13080360867914
,,1739209672.50985,-38.13080360867914
,,1739209672.509857,-33.981070128970906
,,1739209672.509864,-26.991370085610747
,,1739209672.509871,-11.309352844940786
,,1739209672.509878,-15.934958346536554
,,1739209672.5098848,-25.826314394896364
,,1739209672.5098915,-33.981070128970906
,,1739209672.509899,-38.13080360867914
,,1739209672.5099056,-25.82631439489636
,,1739209672.5099125,-33.981070128970906
,,1739209672.5099194,-38.13080360867914
,,1739209672.5099266,-31.141103565318915
,,1739209672.5099337,-38.13080360867914
,,1739209672.5099404,-22.002965041481744
,,1739209672.5099473,-33.981070128970906
,,1739209672.5099542,-28.992665084841946
,,1739209672.5099611,-45.120503652039325
,,1739209672.509968,-45.120503652039325
,,1739209672.509975,-38.13080360867914
,,1739209672.509982,-38.13080360867914
,,1739209672.509989,-38.13080360867914
,,1739209672.509996,-38.13080360867914
,,1739209672.5100029,-38.13080360867914
,,1739209672.5100098,-35.57807855764607
,,1739209672.510017,-45.120503652039325
,,1739209672.5100236,-38.13080360867914
,,1739209672.5100305,-35.57807855764607
,,1739209672.5100374,-25.826314394896364
,,1739209672.5100446,-33.981070128970906
,,1739209672.5100515,-33.981070128970906
,,1739209672.5100584,-45.120503652039325
,,1739209672.5100653,-33.981070128970906
,,1739209672.5100722,-31.141103565318915
,,1739209672.5100791,-45.120503652039325
,,1739209672.510086,-38.13080360867914
,,1739209672.510093,-31.141103565318915
,,1739209672.5101,-38.13080360867914
,,1739209672.510107,-35.57807855764607
,,1739209672.510114,-45.120503652039325
,,1739209672.5101209,-33.981070128970906
,,1739209672.5101278,-45.120503652039325
,,1739209672.5101347,-28.992665084841946
,,1739209672.5101416,-16.283889300503116
,,1739209672.5101483,-24.74623867263306
,,1739209672.5101557,-33.981070128970906
,,1739209672.5101626,-38.13080360867914
,,1739209672.5101695,-45.120503652039325
,,1739209672.5101764,-45.120503652039325
,,1739209672.510183,-32.816014438256545
,,1739209672.5101902,-45.120503652039325
,,1739209672.5101972,-38.13080360867914
,,1739209672.510204,-24.15140352195873
,,1739209672.5102112,-33.981070128970906
,,1739209672.510218,-38.13080360867914
,,1739209672.510225,-35.57807855764607
,,1739209672.510232,-38.13080360867914
,,1739209672.510239,-38.13080360867914
,,1739209672.5102458,-38.13080360867914
,,1739209672.5102527,-45.120503652039325
,,1739209672.5102596,-31.141103565318915
,,1739209672.5102663,-38.13080360867914
,,1739209672.5102737,-33.98107012897096
,,1739209672.5102806,-38.13080360867914
,,1739209672.5102875,-31.141103565318915
,,1739209672.5102944,-38.13080360867914
,,1739209672.5103014,-33.981070128970906
,,1739209672.5103085,-32.816014438256545
,,1739209672.5103152,-38.13080360867914
,,1739209672.510322,-38.13080360867914
,,1739209672.5103292,-38.13080360867914
,,1739209672.5103362,-24.151403521958727
,,1739209672.510343,-26.99137008561072
,,1739209672.51035,-31.141103565318915
,,1739209672.510357,-33.981070128970906
,,1739209672.5103638,-45.120503652039325
,,1739209672.5103707,-45.120503652039325
,,1739209672.5103776,-30.49652367304973
,,1739209672.5103848,-35.57807855764607
,,1739209672.5103917,-38.13080360867914
,,1739209672.5103986,-45.120503652039325
,,1739209672.5104055,-28.58837851428586
,,1739209672.5104125,-29.438486411369333
,,1739209672.5104194,-45.120503652039325
,,1739209672.5104263,-45.120503652039325
,,1739209672.5104332,-33.981070128970906
,,1739209672.5104403,-28.58837851428586
,,1739209672.5104473,-45.120503652039325
,,1739209672.5104542,-33.981070128970906
,,1739209672.510461,-33.98107012897096
,,1739209672.510468,-45.120503652039325
,,1739209672.510475,-45.120503652039325
,,1739209672.5104818,-45.120503652039325
,,1739209672.5104887,-38.13080360867914
,,1739209672.510496,-45.120503652039325
,,1739209672.5105028,-35.57807855764607
,,1739209672.5105095,-32.816014438256545
,,1739209672.5105166,-33.981070128970906
,,1739209672.5105236,-38.13080360867914
,,1739209672.5105305,-25.25278630937684
,,1739209672.5105374,-10.79883095761341
,,1739209672.5105443,-15.013264998121564
,,1739209672.5105512,-24.15140352195873
,,1739209672.5105584,-32.816014438256545
,,1739209672.5105653,-33.981070128970906
,,1739209672.5105722,-17.448944991217488
,,1739209672.510579,-38.13080360867914
,,1739209672.510586,-38.13080360867914
,,1739209672.510593,-38.13080360867914
,,1739209672.5106,-38.13080360867914
,,1739209672.5106068,-14.03147237536616
,,1739209672.510614,-27.87774495603141
,,1739209672.5106208,-38.13080360867914
,,1739209672.5106275,-33.981070128970906
,,1739209672.510635,-38.13080360867914
,,1739209672.5106416,-45.120503652039325
,,1739209672.5106485,-32.816014438256545
,,1739209672.5106554,-30.49652367304976
,,1739209672.5106623,-45.120503652039325
,,1739209672.5106697,-35.57807855764607
,,1739209672.5106764,-35.57807855764607
,,1739209672.5106833,-38.13080360867914
,,1739209672.5106902,-45.120503652039325
,,1739209672.5106971,-32.816014438256545
,,1739209672.510704,-38.13080360867914
,,1739209672.510711,-25.826314394896357
,,1739209672.510718,-31.141103565318893
,,1739209672.510725,-45.120503652039325
,,1739209672.510732,-38.13080360867914
,,1739209672.5107388,-26.99137008561072
,,1739209672.5107458,-45.120503652039325
,,1739209672.510753,-45.120503652039325
,,1739209672.5107596,-45.120503652039325
,,1739209672.5107665,-26.991370085610736
,,1739209672.5107734,-35.57807855764607
,,1739209672.5107806,-45.120503652039325
,,1739209672.5107875,-35.57807855764607
,,1739209672.5107944,-45.120503652039325
,,1739209672.5108013,-28.992665084841946
,,1739209672.5108082,-18.877682693682605
,,1739209672.5108151,-45.120503652039325
,,1739209672.510822,-45.120503652039325
,,1739209672.510829,-38.13080360867914
,,1739209672.510836,-30.49652367304976
,,1739209672.510843,-30.49652367304976
,,1739209672.51085,-29.438486411369333
,,1739209672.5108569,-38.13080360867914
,,1739209672.5108638,-45.120503652039325
,,1739209672.5108707,-38.13080360867914
,,1739209672.5108776,-45.120503652039325
,,1739209672.5108843,-35.57807855764607
,,1739209672.5108914,-38.13080360867914
,,1739209672.5108986,-45.120503652039325
,,1739209672.5109055,-45.120503652039325
,,1739209672.5109124,-33.981070128970906
,,1739209672.510919,-45.120503652039325
,,1739209672.5109262,-45.120503652039325
,,1739209672.5109332,-38.13080360867914
,,1739209672.51094,-45.120503652039325
,,1739209672.510947,-45.120503652039325
,,1739209672.510954,-45.120503652039325
,,1739209672.510961,-38.13080360867914
,,1739209672.510968,-45.120503652039325
,,1739209672.510975,-45.120503652039325
,,1739209672.5109818,-45.120503652039325
,,1739209672.5109887,-45.120503652039325
,,1739209672.5109956,-33.981070128970906
,,1739209672.5110023,-45.120503652039325
,,1739209672.5110097,-45.120503652039325
,,1739209672.5110166,-35.57807855764607
,,1739209672.5110235,-32.816014438256545
,,1739209672.5110304,-38.13080360867914
,,1739209672.511037,-38.13080360867914
,,1739209672.5110445,-45.120503652039325
,,1739209672.5110512,-31.141103565318915
,,1739209672.511058,-45.120503652039325
,,1739209672.5110652,-45.120503652039325
,,1739209672.5110722,-45.120503652039325
,,1739209672.511079,-45.120503652039325
,,1739209672.511086,-35.57807855764607
,,1739209672.511093,-38.13080360867914
,,1739209672.5110998,-45.120503652039325
,,1739209672.5111067,-30.49652367304976
,,1739209672.5111136,-38.13080360867914
,,1739209672.5111208,-45.120503652039325
,,1739209672.5111277,-45.120503652039325
