CAN Message, 0x150:0300e23e19ce9a6d,Timestamp,Amplitude
,,1739209768.336487,-45.120503652039325
,,1739209768.3364923,-32.816014438256545
,,1739209768.3364973,-38.13080360867914
,,1739209768.3365023,-45.120503652039325
,,1739209768.336507,-38.13080360867914
,,1739209768.3365126,-38.13080360867914
,,1739209768.3365176,-38.13080360867914
,,1739209768.3365226,-45.120503652039325
,,1739209768.3365278,-45.120503652039325
,,1739209768.3365328,-45.120503652039325
,,1739209768.3365378,-38.13080360867914
,,1739209768.336543,-45.120503652039325
,,1739209768.336548,-38.13080360867914
,,1739209768.336553,-45.120503652039325
,,1739209768.3365583,-45.120503652039325
,,1739209768.336563,-38.13080360867914
,,1739209768.3365684,-38.13080360867914
,,1739209768.3365736,-35.57807855764607
,,1739209768.3365786,-45.120503652039325
,,1739209768.3365836,-38.13080360867914
,,1739209768.3365889,-38.13080360867914
,,1739209768.336594,-38.13080360867914
,,1739209768.3365989,-35.57807855764607
,,1739209768.336604,-45.120503652039325
,,1739209768.3366091,-38.13080360867914
,,1739209768.336614,-35.57807855764607
,,1739209768.3366191,-33.981070128970906
,,1739209768.3366244,-45.120503652039325
,,1739209768.3366294,-38.13080360867914
,,1739209768.3366344,-45.120503652039325
,,1739209768.3366396,-45.120503652039325
,,1739209768.3366446,-45.120503652039325
,,1739209768.3366497,-45.120503652039325
,,1739209768.336655,-45.120503652039325
,,1739209768.33666,-45.120503652039325
,,1739209768.336665,-45.120503652039325
,,1739209768.3366702,-45.120503652039325
,,1739209768.3366752,-38.13080360867914
,,1739209768.3366802,-45.120503652039325
,,1739209768.3366854,-45.120503652039325
,,1739209768.3366904,-38.13080360867914
,,1739209768.3366954,-32.816014438256545
,,1739209768.3367004,-32.816014438256545
,,1739209768.3367057,-38.13080360867914
,,1739209768.3367107,-45.120503652039325
,,1739209768.3367157,-35.57807855764607
,,1739209768.336721,-27.267205301931607
,,1739209768.336726,-38.13080360867914
,,1739209768.336731,-38.13080360867914
,,1739209768.3367362,-20.95409857865648
,,1739209768.3367412,-16.171807084586764
,,1739209768.3367462,-45.120503652039325
,,1739209768.3367517,-35.57807855764607
,,1739209768.3367565,-38.13080360867914
,,1739209768.3367617,-38.13080360867914
,,1739209768.3367667,-45.120503652039325
,,1739209768.3367715,-45.120503652039325
,,1739209768.3367767,-45.120503652039325
,,1739209768.336782,-45.120503652039325
,,1739209768.336787,-45.120503652039325
,,1739209768.336792,-45.120503652039325
,,1739209768.336797,-45.120503652039325
,,1739209768.3368022,-35.57807855764607
,,1739209768.3368073,-45.120503652039325
,,1739209768.3368125,-45.120503652039325
,,1739209768.3368175,-45.120503652039325
,,1739209768.3368225,-45.120503652039325
,,1739209768.3368275,-45.120503652039325
,,1739209768.3368328,-38.13080360867914
,,1739209768.3368378,-32.816014438256545
,,1739209768.3368428,-24.589719217205094
,,1739209768.336848,-45.120503652039325
,,1739209768.336853,-32.816014438256545
,,1739209768.336858,-24.74623867263306
,,1739209768.3368633,-24.438645034577675
,,1739209768.3368683,-32.816014438256545
,,1739209768.3368733,-32.816014438256545
,,1739209768.3368783,-26.991370085610747
,,1739209768.3368835,-12.013570528605689
,,1739209768.3368886,-12.460539947088504
,,1739209768.3368936,-26.991370085610747
,,1739209768.3368988,-33.981070128970906
,,1739209768.3369038,-32.816014438256545
,,1739209768.3369088,-31.141103565318915
,,1739209768.336914,-38.13080360867914
,,1739209768.336919,-45.120503652039325
,,1739209768.336924,-35.57807855764607
,,1739209768.336929,-35.57807855764607
,,1739209768.3369343,-38.13080360867914
,,1739209768.336939,-45.120503652039325
,,1739209768.3369446,-31.141103565318915
,,1739209768.3369496,-38.13080360867914
,,1739209768.3369546,-45.120503652039325
,,1739209768.3369598,-45.120503652039325
,,1739209768.3369648,-45.120503652039325
,,1739209768.33697,-38.13080360867914
,,1739209768.3369749,-38.13080360867914
,,1739209768.33698,-38.13080360867914
,,1739209768.336985,-32.816014438256545
,,1739209768.33699,-38.13080360867914
,,1739209768.3369954,-45.120503652039325
,,1739209768.3370004,-38.13080360867914
,,1739209768.3370054,-26.487275050834725
,,1739209768.3370106,-33.981070128970906
,,1739209768.3370156,-38.13080360867914
,,1739209768.3370206,-30.49652367304973
,,1739209768.337026,-38.13080360867914
,,1739209768.337031,-13.706005918034618
,,1739209768.337036,-20.001670042250552
,,1739209768.3370411,-38.13080360867914
,,1739209768.337046,-25.82631439489636
,,1739209768.3370512,-27.267205301931607
,,1739209768.3370564,-33.981070128970906
,,1739209768.3370614,-38.13080360867914
,,1739209768.3370664,-38.13080360867914
,,1739209768.3370714,-38.13080360867914
,,1739209768.337077,-33.981070128970906
,,1739209768.3370817,-45.120503652039325
,,1739209768.337087,-31.141103565318915
,,1739209768.337092,-31.141103565318915
,,1739209768.337097,-45.120503652039325
,,1739209768.337102,-45.120503652039325
,,1739209768.3371072,-33.981070128970906
,,1739209768.3371122,-33.981070128970906
,,1739209768.3371172,-35.57807855764607
,,1739209768.3371224,-33.981070128970906
,,1739209768.3371274,-19.84420464332591
,,1739209768.3371325,-18.08758987085268
,,1739209768.3371377,-33.981070128970906
,,1739209768.3371427,-45.120503652039325
,,1739209768.3371477,-33.981070128970906
,,1739209768.337153,-33.981070128970906
,,1739209768.337158,-45.120503652039325
,,1739209768.337163,-33.981070128970906
,,1739209768.337168,-45.120503652039325
,,1739209768.3371732,-38.13080360867914
,,1739209768.3371782,-38.13080360867914
,,1739209768.3371832,-45.120503652039325
,,1739209768.3371885,-38.13080360867914
,,1739209768.3371935,-26.99137008561072
,,1739209768.3371985,-38.13080360867914
,,1739209768.3372035,-35.57807855764607
,,1739209768.3372087,-45.120503652039325
,,1739209768.3372138,-32.816014438256545
,,1739209768.337219,-35.57807855764607
,,1739209768.337224,-45.120503652039325
,,1739209768.337229,-45.120503652039325
,,1739209768.3372345,-32.816014438256545
,,1739209768.3372393,-33.981070128970906
,,1739209768.3372445,-33.981070128970906
,,1739209768.3372495,-18.263086266016657
,,1739209768.3372543,-27.267205301931607
,,1739209768.3372595,-31.141103565318915
,,1739209768.3372643,-30.49652367304973
,,1739209768.3372698,-29.43848641136937
,,1739209768.3372748,-9.840340240147276
,,1739209768.3372798,-15.133552068922732
,,1739209768.337285,-29.43848641136937
,,1739209768.33729,-28.21854285175415
,,1739209768.337295,-28.58837851428589
,,1739209768.3373003,-45.120503652039325
,,1739209768.3373053,-38.13080360867914
,,1739209768.3373072,-38.13080360867914
,,1739209768.3373091,-45.120503652039325
,,1739209768.3373113,-45.120503652039325
,,1739209768.3373132,-38.13080360867914
,,1739209768.337315,-45.120503652039325
,,1739209768.337317,-38.13080360867914
,,1739209768.3373191,-38.13080360867914
,,1739209768.337321,-38.13080360867914
,,1739209768.337323,-45.120503652039325
,,1739209768.3373249,-38.13080360867914
,,1739209768.337327,-45.120503652039325
,,1739209768.337329,-33.981070128970906
,,1739209768.3373308,-20.4518274484982
,,1739209768.3373327,-22.54371790334745
,,1739209768.3373349,-31.141103565318915
,,1739209768.3373368,-33.981070128970906
,,1739209768.3373387,-33.98107012897096
,,1739209768.3373406,-12.056253376532416
,,1739209768.3373427,-15.459086324648965
,,1739209768.3373446,-30.49652367304976
,,1739209768.3373466,-31.141103565318893
,,1739209768.3373485,-26.991370085610736
,,1739209768.3373506,-26.03565346325281
,,1739209768.3373525,-45.120503652039325
,,1739209768.3373544,-35.57807855764607
,,1739209768.3373563,-38.13080360867914
,,1739209768.3373585,-45.120503652039325
,,1739209768.3373604,-19.69224938244749
,,1739209768.3373623,-30.49652367304973
,,1739209768.3373642,-45.120503652039325
,,1739209768.3373663,-45.120503652039325
,,1739209768.3373682,-32.816014438256545
,,1739209768.3373702,-35.57807855764607
,,1739209768.337372,-38.13080360867914
,,1739209768.337374,-45.120503652039325
,,1739209768.337376,-31.141103565318915
,,1739209768.337378,-21.021172418726344
,,1739209768.33738,-22.002965041481744
,,1739209768.3373818,-31.141103565318915
,,1739209768.337384,-38.13080360867914
,,1739209768.337386,-38.13080360867914
,,1739209768.3373878,-29.438486411369333
,,1739209768.3373897,-33.981070128970906
,,1739209768.337392,-45.120503652039325
,,1739209768.3373938,-45.120503652039325
,,1739209768.3373957,-25.826314394896357
,,1739209768.3373976,-22.44878636800916
,,1739209768.3373995,-45.120503652039325
,,1739209768.3374016,-38.13080360867914
,,1739209768.3374035,-32.816014438256545
,,1739209768.3374054,-35.57807855764607
,,1739209768.3374076,-38.13080360867914
,,1739209768.3374095,-45.120503652039325
,,1739209768.3374114,-31.141103565318915
,,1739209768.3374133,-25.62660358559016
,,1739209768.3374157,-45.120503652039325
,,1739209768.3374174,-45.120503652039325
,,1739209768.3374193,-38.13080360867914
,,1739209768.3374212,-32.816014438256545
,,1739209768.337423,-38.13080360867914
,,1739209768.3374252,-25.25278630937684
,,1739209768.3374271,-30.49652367304973
,,1739209768.337429,-45.120503652039325
,,1739209768.337431,-38.13080360867914
,,1739209768.337433,-45.120503652039325
,,1739209768.337435,-23.273589343863303
,,1739209768.337437,-20.51152522447381
,,1739209768.3374388,-45.120503652039325
,,1739209768.337441,-35.57807855764607
,,1739209768.3374429,-33.981070128970906
,,1739209768.3374448,-45.120503652039325
,,1739209768.3374467,-38.13080360867914
,,1739209768.3374488,-33.981070128970906
,,1739209768.3374507,-45.120503652039325
,,1739209768.337453,-26.991370085610736
,,1739209768.3374546,-20.88804491267121
,,1739209768.3374567,-38.13080360867914
,,1739209768.3374586,-35.57807855764607
,,1739209768.3374605,-45.120503652039325
,,1739209768.3374624,-24.438645034577675
,,1739209768.3374646,-15.064409198436486
,,1739209768.3374665,-45.120503652039325
,,1739209768.3374684,-33.981070128970906
,,1739209768.3374703,-38.13080360867914
,,1739209768.3374724,-38.13080360867914
,,1739209768.3374743,-45.120503652039325
,,1739209768.3374765,-45.120503652039325
,,1739209768.3374782,-45.120503652039325
,,1739209768.3374803,-45.120503652039325
,,1739209768.3374822,-45.120503652039325
,,1739209768.337484,-32.81601443825658
,,1739209768.337486,-38.13080360867914
,,1739209768.3374882,-38.13080360867914
,,1739209768.33749,-45.120503652039325
,,1739209768.337492,-25.07728991421287
,,1739209768.337494,-31.141103565318915
,,1739209768.3374958,-45.120503652039325
,,1739209768.337498,-45.120503652039325
,,1739209768.3375,-38.13080360867914
,,1739209768.3375018,-45.120503652039325
,,1739209768.3375037,-38.13080360867914
,,1739209768.3375058,-35.57807855764607
,,1739209768.3375075,-27.877744956031417
,,1739209768.3375096,-22.74004262075133
,,1739209768.3375115,-20.001670042250545
,,1739209768.3375137,-45.120503652039325
,,1739209768.3375156,-38.13080360867914
,,1739209768.3375175,-26.99137008561072
,,1739209768.3375194,-16.517123586329355
,,1739209768.3375216,-13.619082033553706
,,1739209768.3375237,-31.141103565318915
,,1739209768.3375254,-31.14110356531892
,,1739209768.3375273,-45.120503652039325
,,1739209768.3375294,-38.13080360867914
,,1739209768.337531,-28.992665084841946
,,1739209768.3375332,-33.981070128970906
,,1739209768.3375351,-45.120503652039325
,,1739209768.3375373,-38.13080360867914
,,1739209768.3375392,-30.49652367304973
,,1739209768.337541,-33.981070128970906
,,1739209768.337543,-38.13080360867914
,,1739209768.3375452,-38.13080360867914
,,1739209768.337547,-33.981070128970906
,,1739209768.337549,-26.99137008561072
,,1739209768.3375509,-33.981070128970906
,,1739209768.337553,-45.120503652039325
,,1739209768.337555,-45.120503652039325
,,1739209768.3375568,-24.15140352195872
,,1739209768.3375587,-23.273589343863303
,,1739209768.337561,-45.120503652039325
,,1739209768.3375628,-33.981070128970906
,,1739209768.3375647,-32.816014438256545
,,1739209768.3375666,-38.13080360867914
,,1739209768.3375683,-45.120503652039325
,,1739209768.337571,-38.13080360867914
,,1739209768.3375726,-29.43848641136937
,,1739209768.3375745,-24.29264994887477
,,1739209768.3375764,-11.05680529734661
,,1739209768.3375783,-13.89834486931102
,,1739209768.3375804,-25.62660358559016
,,1739209768.3375823,-38.13080360867914
,,1739209768.3375845,-38.13080360867914
,,1739209768.3375864,-45.120503652039325
,,1739209768.3375883,-45.120503652039325
,,1739209768.3375902,-45.120503652039325
,,1739209768.337592,-45.120503652039325
,,1739209768.3375945,-38.13080360867914
,,1739209768.3375962,-38.13080360867914
,,1739209768.337598,-45.120503652039325
,,1739209768.3376,-45.120503652039325
,,1739209768.337602,-33.981070128970906
,,1739209768.337604,-22.84163660590256
,,1739209768.337606,-35.57807855764607
,,1739209768.337608,-38.13080360867914
,,1739209768.33761,-35.57807855764607
,,1739209768.337612,-38.13080360867914
,,1739209768.3376138,-38.13080360867914
,,1739209768.3376155,-35.57807855764607
,,1739209768.337618,-32.816014438256545
,,1739209768.3376198,-25.25278630937684
,,1739209768.3376217,-35.57807855764607
,,1739209768.3376236,-23.75329798047523
,,1739209768.3376255,-45.120503652039325
,,1739209768.3376276,-26.99137008561072
,,1739209768.3376296,-45.120503652039325
,,1739209768.3376317,-33.981070128970906
,,1739209768.3376334,-11.404284380279082
,,1739209768.3376355,-23.273589343863303
,,1739209768.3376374,-32.816014438256545
,,1739209768.337639,-38.13080360867914
,,1739209768.3376412,-45.120503652039325
,,1739209768.3376434,-25.826314394896357
,,1739209768.3376453,-35.57807855764607
,,1739209768.3376472,-38.13080360867914
,,1739209768.337649,-38.13080360867914
,,1739209768.3376513,-33.98107012897096
,,1739209768.3376532,-35.57807855764607
,,1739209768.337655,-38.13080360867914
,,1739209768.337657,-45.120503652039325
,,1739209768.3376591,-31.141103565318893
,,1739209768.337661,-26.487275050834725
,,1739209768.337663,-29.438486411369347
