CAN Message, 0x1a7:00009641ba07bbcb,Timestamp,Amplitude
,,1739209691.57697,-33.981070128970906
,,1739209691.5769756,-45.120503652039325
,,1739209691.5769808,-45.120503652039325
,,1739209691.5769863,-38.13080360867914
,,1739209691.5769916,-23.50682362968953
,,1739209691.576997,-38.13080360867914
,,1739209691.5770023,-22.264930561961563
,,1739209691.5770078,-28.992665084841946
,,1739209691.577013,-45.120503652039325
,,1739209691.5770185,-38.13080360867914
,,1739209691.5770235,-38.13080360867914
,,1739209691.577029,-38.13080360867914
,,1739209691.5770345,-33.981070128970906
,,1739209691.5770397,-38.13080360867914
,,1739209691.5770452,-38.13080360867914
,,1739209691.5770504,-45.120503652039325
,,1739209691.577056,-45.120503652039325
,,1739209691.5770612,-38.13080360867914
,,1739209691.577067,-38.13080360867914
,,1739209691.577072,-45.120503652039325
,,1739209691.5770774,-35.57807855764607
,,1739209691.5770826,-45.120503652039325
,,1739209691.577088,-26.487275050834725
,,1739209691.5770934,-20.82298085201522
,,1739209691.5770988,-16.517123586329355
,,1739209691.577104,-28.992665084841946
,,1739209691.5771096,-31.141103565318915
,,1739209691.5771148,-33.981070128970906
,,1739209691.5771203,-45.120503652039325
,,1739209691.5771255,-38.13080360867914
,,1739209691.577131,-33.98107012897096
,,1739209691.5771365,-33.981070128970906
,,1739209691.5771418,-38.13080360867914
,,1739209691.577147,-35.57807855764607
,,1739209691.5771525,-35.57807855764607
,,1739209691.5771575,-31.141103565318893
,,1739209691.5771632,-45.120503652039325
,,1739209691.5771685,-38.13080360867914
,,1739209691.577174,-45.120503652039325
,,1739209691.5771792,-45.120503652039325
,,1739209691.577185,-45.120503652039325
,,1739209691.57719,-45.120503652039325
,,1739209691.5771954,-45.120503652039325
,,1739209691.577201,-38.13080360867914
,,1739209691.577206,-33.981070128970906
,,1739209691.5772114,-38.13080360867914
,,1739209691.5772166,-24.589719217205094
,,1739209691.577222,-14.593564232789614
,,1739209691.5772274,-11.273386222656468
,,1739209691.5772328,-25.82631439489636
,,1739209691.577238,-45.120503652039325
,,1739209691.5772436,-45.120503652039325
,,1739209691.5772488,-45.120503652039325
,,1739209691.5772543,-45.120503652039325
,,1739209691.5772595,-38.13080360867914
,,1739209691.577265,-38.13080360867914
,,1739209691.5772705,-45.120503652039325
,,1739209691.5772758,-45.120503652039325
,,1739209691.577281,-38.13080360867914
,,1739209691.5772865,-29.438486411369333
,,1739209691.5772915,-38.13080360867914
,,1739209691.5772972,-31.141103565318915
,,1739209691.5773025,-21.4469444417791
,,1739209691.577308,-25.077289914212862
,,1739209691.5773132,-45.120503652039325
,,1739209691.577319,-32.816014438256545
,,1739209691.577324,-45.120503652039325
,,1739209691.5773294,-20.001670042250552
,,1739209691.5773346,-35.57807855764607
,,1739209691.57734,-38.13080360867914
,,1739209691.5773454,-45.120503652039325
,,1739209691.5773509,-29.43848641136937
,,1739209691.577356,-38.13080360867914
,,1739209691.5773616,-38.13080360867914
,,1739209691.5773668,-45.120503652039325
,,1739209691.5773723,-31.141103565318893
,,1739209691.5773776,-45.120503652039325
,,1739209691.577383,-45.120503652039325
,,1739209691.5773883,-45.120503652039325
,,1739209691.5773938,-26.991370085610768
,,1739209691.577399,-45.120503652039325
,,1739209691.5774045,-35.57807855764607
,,1739209691.5774095,-38.13080360867914
,,1739209691.577415,-33.981070128970906
,,1739209691.5774205,-35.57807855764607
,,1739209691.5774257,-35.57807855764607
,,1739209691.5774312,-38.13080360867914
,,1739209691.5774364,-45.120503652039325
,,1739209691.577442,-45.120503652039325
,,1739209691.5774472,-28.58837851428586
,,1739209691.577453,-24.589719217205094
,,1739209691.577458,-18.29905288830097
,,1739209691.5774634,-30.49652367304973
,,1739209691.5774686,-38.13080360867914
,,1739209691.577474,-24.438645034577675
,,1739209691.5774794,-17.133997197586602
,,1739209691.5774848,-11.091015358595245
,,1739209691.57749,-25.82631439489636
,,1739209691.5774956,-45.120503652039325
,,1739209691.5775008,-33.98107012897096
,,1739209691.5775063,-45.120503652039325
,,1739209691.5775115,-38.13080360867914
,,1739209691.577517,-38.13080360867914
,,1739209691.5775225,-38.13080360867914
,,1739209691.5775278,-38.13080360867914
,,1739209691.577533,-45.120503652039325
,,1739209691.5775385,-38.13080360867914
,,1739209691.5775435,-31.141103565318943
,,1739209691.5775492,-38.13080360867914
,,1739209691.5775545,-45.120503652039325
,,1739209691.57756,-45.120503652039325
,,1739209691.5775652,-38.13080360867914
,,1739209691.577571,-35.57807855764607
,,1739209691.577576,-38.13080360867914
,,1739209691.5775814,-38.13080360867914
,,1739209691.577587,-32.816014438256545
,,1739209691.577592,-45.120503652039325
,,1739209691.5775974,-45.120503652039325
,,1739209691.5776026,-33.981070128970906
,,1739209691.577608,-31.141103565318943
,,1739209691.5776134,-38.13080360867914
,,1739209691.5776188,-33.981070128970906
,,1739209691.577624,-33.981070128970906
,,1739209691.5776296,-26.487275050834715
,,1739209691.5776348,-11.352909697990492
,,1739209691.5776403,-12.613864457406851
,,1739209691.5776455,-28.992665084841967
,,1739209691.577651,-29.438486411369333
,,1739209691.5776565,-25.82631439489636
,,1739209691.5776618,-45.120503652039325
,,1739209691.577667,-45.120503652039325
,,1739209691.5776725,-33.981070128970906
,,1739209691.5776775,-35.57807855764607
,,1739209691.5776832,-45.120503652039325
,,1739209691.5776885,-38.13080360867914
,,1739209691.577694,-38.13080360867914
,,1739209691.5776992,-32.816014438256545
,,1739209691.577705,-38.13080360867914
,,1739209691.57771,-45.120503652039325
,,1739209691.5777154,-33.981070128970906
,,1739209691.5777206,-31.141103565318915
,,1739209691.577726,-45.120503652039325
,,1739209691.5777314,-33.981070128970906
,,1739209691.5777369,-45.120503652039325
,,1739209691.577742,-33.981070128970906
,,1739209691.5777476,-35.57807855764607
,,1739209691.5777528,-45.120503652039325
,,1739209691.5777583,-38.13080360867914
,,1739209691.5777636,-31.141103565318915
,,1739209691.577769,-35.57807855764607
,,1739209691.5777743,-33.981070128970906
,,1739209691.5777798,-38.13080360867914
,,1739209691.577785,-45.120503652039325
,,1739209691.5777905,-15.573255742248662
,,1739209691.5777955,-23.38864096791655
,,1739209691.577801,-45.120503652039325
,,1739209691.5778065,-28.58837851428586
,,1739209691.5778117,-38.13080360867914
,,1739209691.5778172,-38.13080360867914
,,1739209691.5778224,-45.120503652039325
,,1739209691.577828,-35.57807855764607
,,1739209691.5778332,-38.13080360867914
,,1739209691.577839,-38.13080360867914
,,1739209691.577844,-35.57807855764607
,,1739209691.5778494,-38.13080360867914
,,1739209691.5778546,-38.13080360867914
,,1739209691.57786,-38.13080360867914
,,1739209691.5778654,-45.120503652039325
,,1739209691.5778708,-28.992665084841946
,,1739209691.577876,-32.816014438256545
,,1739209691.5778816,-38.13080360867914
,,1739209691.5778868,-45.120503652039325
,,1739209691.5778923,-23.38864096791655
,,1739209691.5778975,-28.58837851428586
,,1739209691.577903,-38.13080360867914
,,1739209691.5779085,-33.981070128970906
,,1739209691.5779138,-21.522148828640407
,,1739209691.577919,-10.735080164178182
,,1739209691.5779245,-16.763597937115033
,,1739209691.5779295,-28.992665084841967
,,1739209691.5779352,-31.141103565318915
,,1739209691.5779405,-45.120503652039325
,,1739209691.577946,-38.13080360867914
,,1739209691.5779512,-35.57807855764607
,,1739209691.577957,-33.981070128970906
,,1739209691.577962,-45.120503652039325
,,1739209691.5779674,-30.49652367304973
,,1739209691.577973,-26.487275050834715
,,1739209691.577978,-31.141103565318915
,,1739209691.5779834,-38.13080360867914
,,1739209691.5779889,-32.81601443825658
,,1739209691.577994,-19.45023999044868
,,1739209691.5779994,-13.71856686625298
,,1739209691.5780048,-33.98107012897096
,,1739209691.57801,-32.816014438256545
,,1739209691.5780156,-45.120503652039325
,,1739209691.5780208,-15.811013340364063
,,1739209691.5780263,-20.88804491267121
,,1739209691.5780315,-35.57807855764607
,,1739209691.578037,-38.13080360867914
,,1739209691.5780425,-45.120503652039325
,,1739209691.5780478,-31.141103565318893
,,1739209691.578053,-38.13080360867914
,,1739209691.5780585,-45.120503652039325
,,1739209691.5780635,-45.120503652039325
,,1739209691.5780692,-31.141103565318893
,,1739209691.5780745,-16.398940924556364
,,1739209691.57808,-35.57807855764607
,,1739209691.5780852,-38.13080360867914
,,1739209691.578091,-45.120503652039325
,,1739209691.578096,-45.120503652039325
,,1739209691.5781014,-35.57807855764607
,,1739209691.5781066,-38.13080360867914
,,1739209691.578112,-45.120503652039325
,,1739209691.5781174,-32.816014438256545
,,1739209691.5781229,-31.141103565318915
,,1739209691.578128,-38.13080360867914
,,1739209691.5781336,-30.49652367304976
,,1739209691.5781388,-45.120503652039325
,,1739209691.5781443,-38.13080360867914
,,1739209691.5781496,-33.98107012897096
,,1739209691.578155,-38.13080360867914
,,1739209691.5781603,-38.13080360867914
,,1739209691.5781658,-45.120503652039325
,,1739209691.578171,-31.141103565318915
,,1739209691.5781765,-32.816014438256545
,,1739209691.5781815,-38.13080360867914
,,1739209691.5781872,-45.120503652039325
,,1739209691.5781925,-45.120503652039325
,,1739209691.5781977,-45.120503652039325
,,1739209691.5782032,-38.13080360867914
,,1739209691.5782084,-45.120503652039325
,,1739209691.578214,-30.49652367304973
,,1739209691.5782192,-23.50682362968953
,,1739209691.578225,-38.13080360867914
,,1739209691.57823,-45.120503652039325
,,1739209691.5782354,-45.120503652039325
,,1739209691.5782406,-32.81601443825658
,,1739209691.578246,-38.13080360867914
,,1739209691.5782514,-45.120503652039325
,,1739209691.5782568,-35.57807855764607
,,1739209691.578262,-26.991370085610736
,,1739209691.5782676,-38.13080360867914
,,1739209691.5782728,-45.120503652039325
,,1739209691.5782783,-21.676580915188183
,,1739209691.5782835,-28.58837851428586
,,1739209691.578289,-45.120503652039325
,,1739209691.5782945,-31.141103565318893
,,1739209691.5782998,-38.13080360867914
,,1739209691.578305,-38.13080360867914
,,1739209691.5783105,-38.13080360867914
,,1739209691.5783155,-38.13080360867914
,,1739209691.5783212,-35.57807855764607
,,1739209691.5783265,-28.21854285175415
,,1739209691.578332,-45.120503652039325
,,1739209691.5783372,-45.120503652039325
,,1739209691.578343,-38.13080360867914
,,1739209691.578348,-28.58837851428586
,,1739209691.5783534,-38.13080360867914
,,1739209691.578359,-24.15140352195873
,,1739209691.578364,-38.13080360867914
,,1739209691.5783694,-27.8777449560314
,,1739209691.5783749,-38.13080360867914
,,1739209691.57838,-27.267205301931607
,,1739209691.5783854,-27.8777449560314
,,1739209691.5783908,-45.120503652039325
,,1739209691.578396,-38.13080360867914
,,1739209691.5784016,-38.13080360867914
,,1739209691.5784068,-38.13080360867914
,,1739209691.5784123,-45.120503652039325
,,1739209691.5784175,-38.13080360867914
,,1739209691.578423,-45.120503652039325
,,1739209691.5784285,-35.57807855764607
,,1739209691.5784338,-30.49652367304976
,,1739209691.578439,-38.13080360867914
,,1739209691.5784445,-33.981070128970906
,,1739209691.5784495,-45.120503652039325
,,1739209691.5784552,-31.141103565318915
,,1739209691.5784605,-9.05131839255638
,,1739209691.578466,-20.69570596139481
,,1739209691.5784712,-28.992665084841946
,,1739209691.578477,-38.13080360867914
,,1739209691.578482,-28.21854285175415
,,1739209691.5784874,-20.88804491267121
,,1739209691.5784926,-45.120503652039325
,,1739209691.578498,-35.57807855764607
,,1739209691.5785034,-38.13080360867914
,,1739209691.5785089,-25.25278630937684
,,1739209691.578514,-15.690507718378887
,,1739209691.5785196,-31.141103565318915
,,1739209691.5785248,-27.267205301931607
,,1739209691.5785303,-45.120503652039325
,,1739209691.5785356,-45.120503652039325
,,1739209691.578541,-30.49652367304973
,,1739209691.5785463,-33.981070128970906
,,1739209691.5785518,-45.120503652039325
,,1739209691.578557,-38.13080360867914
,,1739209691.5785625,-45.120503652039325
,,1739209691.5785675,-32.816014438256545
,,1739209691.5785732,-38.13080360867914
,,1739209691.5785785,-38.13080360867914
,,1739209691.5785837,-33.981070128970906
,,1739209691.5785892,-28.992665084841946
,,1739209691.5785944,-45.120503652039325
,,1739209691.5786,-33.981070128970906
,,1739209691.5786052,-31.141103565318915
,,1739209691.578611,-35.57807855764607
,,1739209691.578616,-38.13080360867914
,,1739209691.5786214,-45.120503652039325
,,1739209691.5786266,-33.981070128970906
,,1739209691.578632,-38.13080360867914
,,1739209691.5786374,-20.16506027657481
,,1739209691.5786428,-19.497575007474538
,,1739209691.578648,-35.57807855764607
,,1739209691.5786536,-45.120503652039325
,,1739209691.5786588,-22.26493056196156
,,1739209691.5786643,-13.011969998890356
,,1739209691.5786695,-11.273386222656468
,,1739209691.578675,-22.54371790334745
,,1739209691.5786805,-35.57807855764607
,,1739209691.5786858,-45.120503652039325
,,1739209691.578691,-21.228842808393964
,,1739209691.5786965,-25.82631439489636
,,1739209691.5787015,-33.981070128970906
,,1739209691.5787072,-31.141103565318915
,,1739209691.5787125,-45.120503652039325
,,1739209691.578718,-31.141103565318915
,,1739209691.5787232,-35.57807855764607
,,1739209691.578729,-38.13080360867914
,,1739209691.578734,-45.120503652039325
,,1739209691.5787394,-33.981070128970906
,,1739209691.5787446,-38.13080360867914
,,1739209691.57875,-38.13080360867914
,,1739209691.5787554,-35.57807855764607
,,1739209691.5787609,-38.13080360867914
,,1739209691.578766,-45.120503652039325
,,1739209691.5787716,-45.120503652039325
,,1739209691.5787768,-38.13080360867914
,,1739209691.578782,-23.75329798047522
,,1739209691.5787876,-28.58837851428586
,,1739209691.5787928,-17.217652011706875
,,1739209691.5787983,-13.619082033553706
,,1739209691.5788035,-29.438486411369333
,,1739209691.578809,-38.13080360867914
,,1739209691.5788145,-38.13080360867914
,,1739209691.5788198,-21.300333226290604
,,1739209691.578825,-31.141103565318915
,,1739209691.5788305,-45.120503652039325
,,1739209691.5788355,-38.13080360867914
,,1739209691.5788412,-45.120503652039325
,,1739209691.5788465,-35.57807855764607
,,1739209691.578852,-45.120503652039325
,,1739209691.5788572,-38.13080360867914
,,1739209691.578863,-35.57807855764607
,,1739209691.578868,-27.267205301931607
,,1739209691.5788734,-31.141103565318915
,,1739209691.5788786,-45.120503652039325
,,1739209691.578884,-38.13080360867914
,,1739209691.5788894,-33.981070128970906
,,1739209691.5788949,-24.15140352195872
,,1739209691.5789,-16.041018435916566
,,1739209691.5789056,-31.141103565318915
,,1739209691.5789108,-45.120503652039325
,,1739209691.5789163,-33.981070128970906
,,1739209691.5789216,-23.16150712794695
,,1739209691.578927,-28.58837851428589
,,1739209691.5789323,-27.267205301931607
,,1739209691.5789378,-33.981070128970906
,,1739209691.578943,-38.13080360867914
,,1739209691.5789485,-38.13080360867914
,,1739209691.5789535,-45.120503652039325
,,1739209691.5789592,-38.13080360867914
,,1739209691.5789645,-38.13080360867914
,,1739209691.57897,-45.120503652039325
,,1739209691.5789752,-38.13080360867914
,,1739209691.5789804,-32.816014438256545
,,1739209691.578986,-38.13080360867914
,,1739209691.5789912,-45.120503652039325
,,1739209691.578997,-33.981070128970906
,,1739209691.579002,-45.120503652039325
,,1739209691.5790074,-38.13080360867914
,,1739209691.5790126,-38.13080360867914
,,1739209691.579018,-28.992665084841946
,,1739209691.5790234,-19.692249382447496
,,1739209691.5790288,-10.353636222582844
,,1739209691.579034,-28.992665084841946
,,1739209691.5790396,-45.120503652039325
,,1739209691.5790448,-45.120503652039325
,,1739209691.5790503,-45.120503652039325
,,1739209691.5790555,-45.120503652039325
,,1739209691.579061,-33.981070128970906
,,1739209691.5790665,-35.57807855764607
,,1739209691.5790718,-38.13080360867914
,,1739209691.579077,-45.120503652039325
,,1739209691.5790825,-45.120503652039325
,,1739209691.5790875,-32.816014438256545
,,1739209691.5790932,-38.13080360867914
,,1739209691.5790985,-45.120503652039325
,,1739209691.579104,-15.710361214983593
,,1739209691.5791092,-27.267205301931607
,,1739209691.579115,-38.13080360867914
,,1739209691.57912,-29.438486411369333
,,1739209691.5791254,-31.141103565318943
,,1739209691.5791306,-18.83661435153617
,,1739209691.579136,-30.49652367304973
,,1739209691.5791414,-38.13080360867914
,,1739209691.5791469,-45.120503652039325
,,1739209691.579152,-45.120503652039325
,,1739209691.5791576,-38.13080360867914
,,1739209691.5791628,-35.57807855764607
,,1739209691.5791683,-38.13080360867914
,,1739209691.5791736,-38.13080360867914
,,1739209691.5791788,-21.4469444417791
,,1739209691.5791843,-20.51152522447381
,,1739209691.5791895,-45.120503652039325
,,1739209691.579195,-27.8777449560314
,,1739209691.5792005,-38.13080360867914
,,1739209691.5792058,-35.57807855764607
,,1739209691.579211,-38.13080360867914
,,1739209691.5792165,-24.746238672633048
,,1739209691.5792215,-32.816014438256545
,,1739209691.5792272,-45.120503652039325
,,1739209691.5792325,-25.826314394896364
,,1739209691.579238,-33.981070128970906
,,1739209691.5792432,-38.13080360867914
,,1739209691.579249,-45.120503652039325
,,1739209691.579254,-33.981070128970906
,,1739209691.5792594,-23.506823629689546
,,1739209691.5792646,-31.141103565318943
,,1739209691.57927,-38.13080360867914
,,1739209691.5792754,-45.120503652039325
,,1739209691.5792809,-45.120503652039325
,,1739209691.579286,-38.13080360867914
,,1739209691.5792916,-38.13080360867914
,,1739209691.5792968,-33.981070128970906
,,1739209691.5793023,-31.141103565318943
,,1739209691.5793076,-45.120503652039325
,,1739209691.579313,-45.120503652039325
,,1739209691.5793183,-45.120503652039325
,,1739209691.5793238,-45.120503652039325
,,1739209691.579329,-38.13080360867914
,,1739209691.5793345,-20.51152522447382
,,1739209691.5793395,-33.98107012897096
,,1739209691.5793452,-25.25278630937684
,,1739209691.5793505,-31.141103565318893
,,1739209691.579356,-35.57807855764607
,,1739209691.5793612,-8.88284365069998
,,1739209691.5793664,-17.079109328685792
,,1739209691.579372,-28.992665084841967
,,1739209691.5793772,-28.58837851428586
,,1739209691.579383,-33.98107012897096
,,1739209691.579388,-24.438645034577675
,,1739209691.5793934,-32.816014438256545
,,1739209691.5793986,-45.120503652039325
,,1739209691.579404,-45.120503652039325
,,1739209691.5794094,-38.13080360867914
,,1739209691.5794148,-32.816014438256545
,,1739209691.57942,-45.120503652039325
,,1739209691.5794256,-45.120503652039325
,,1739209691.5794308,-45.120503652039325
,,1739209691.5794363,-38.13080360867914
,,1739209691.5794415,-38.13080360867914
,,1739209691.579447,-45.120503652039325
,,1739209691.5794525,-28.992665084841946
,,1739209691.5794578,-38.13080360867914
,,1739209691.579463,-23.16150712794695
,,1739209691.5794685,-26.99137008561072
,,1739209691.5794735,-45.120503652039325
,,1739209691.5794792,-31.141103565318915
,,1739209691.5794845,-45.120503652039325
,,1739209691.57949,-24.74623867263306
,,1739209691.5794952,-45.120503652039325
,,1739209691.579501,-33.981070128970906
,,1739209691.579506,-35.57807855764607
,,1739209691.5795114,-38.13080360867914
,,1739209691.5795166,-38.13080360867914
,,1739209691.579522,-30.49652367304973
,,1739209691.5795274,-38.13080360867914
,,1739209691.5795329,-45.120503652039325
,,1739209691.579538,-45.120503652039325
,,1739209691.5795436,-30.49652367304973
,,1739209691.5795488,-32.816014438256545
,,1739209691.5795543,-38.13080360867914
,,1739209691.5795596,-45.120503652039325
,,1739209691.5795648,-31.141103565318915
,,1739209691.5795703,-35.57807855764607
,,1739209691.5795755,-45.120503652039325
,,1739209691.579581,-38.13080360867914
,,1739209691.5795865,-32.816014438256545
,,1739209691.5795918,-25.82631439489636
,,1739209691.579597,-25.82631439489636
,,1739209691.5796025,-45.120503652039325
,,1739209691.5796075,-26.99137008561072
,,1739209691.5796132,-45.120503652039325
,,1739209691.5796185,-33.981070128970906
,,1739209691.579624,-45.120503652039325
,,1739209691.5796292,-33.981070128970906
