CAN Message, 0x1a7:0000ad6ddbf18702,Timestamp,Amplitude
,,1739209708.0623002,-45.120503652039325
,,1739209708.0623033,-38.13080360867914
,,1739209708.0623062,-25.077289914212862
,,1739209708.0623093,-38.13080360867914
,,1739209708.062312,-45.120503652039325
,,1739209708.062315,-45.120503652039325
,,1739209708.062318,-24.151403521958727
,,1739209708.062321,-29.438486411369333
,,1739209708.0623238,-45.120503652039325
,,1739209708.062327,-26.991370085610747
,,1739209708.0623298,-33.981070128970906
,,1739209708.0623326,-38.13080360867914
,,1739209708.0623355,-45.120503652039325
,,1739209708.0623386,-38.13080360867914
,,1739209708.0623417,-31.141103565318893
,,1739209708.0623446,-38.13080360867914
,,1739209708.0623474,-33.981070128970906
,,1739209708.0623505,-33.98107012897096
,,1739209708.0623534,-18.636903542229973
,,1739209708.0623596,-7.9898003934829
,,1739209708.0623655,-38.13080360867914
,,1739209708.0623715,-31.141103565318915
,,1739209708.062378,-33.98107012897096
,,1739209708.062384,-19.64275659816107
,,1739209708.06239,-21.598678470925663
,,1739209708.0623963,-32.816014438256545
,,1739209708.0624025,-23.50682362968953
,,1739209708.0624084,-31.141103565318943
,,1739209708.0624146,-11.426489515073046
,,1739209708.0624208,-11.516463104739906
,,1739209708.062427,-22.84163660590256
,,1739209708.062433,-38.13080360867914
,,1739209708.0624392,-32.816014438256545
,,1739209708.0624454,-45.120503652039325
,,1739209708.0624516,-38.13080360867914
,,1739209708.0624576,-28.992665084841946
,,1739209708.0624638,-45.120503652039325
,,1739209708.06247,-28.992665084841946
,,1739209708.062476,-20.822980852015213
,,1739209708.062482,-45.120503652039325
,,1739209708.0624883,-38.13080360867914
,,1739209708.0624945,-38.13080360867914
,,1739209708.0625005,-45.120503652039325
,,1739209708.062507,-38.13080360867914
,,1739209708.0625129,-35.57807855764607
,,1739209708.0625188,-33.981070128970906
,,1739209708.062525,-45.120503652039325
,,1739209708.0625312,-31.14110356531892
,,1739209708.0625374,-38.13080360867914
,,1739209708.0625434,-38.13080360867914
,,1739209708.0625496,-32.816014438256545
,,1739209708.0625558,-23.506823629689546
,,1739209708.062562,-10.666018509378794
,,1739209708.062568,-11.76592464514545
,,1739209708.062574,-28.58837851428589
,,1739209708.0625803,-28.58837851428586
,,1739209708.0625863,-38.13080360867914
,,1739209708.0625925,-38.13080360867914
,,1739209708.0625987,-35.57807855764607
,,1739209708.062605,-35.57807855764607
,,1739209708.0626109,-45.120503652039325
,,1739209708.062617,-45.120503652039325
,,1739209708.0626233,-38.13080360867914
,,1739209708.0626292,-23.38864096791655
,,1739209708.0626354,-45.120503652039325
,,1739209708.0626416,-35.57807855764607
,,1739209708.0626478,-30.49652367304976
,,1739209708.0626538,-27.267205301931607
,,1739209708.06266,-33.981070128970906
,,1739209708.0626662,-31.141103565318915
,,1739209708.0626724,-30.49652367304976
,,1739209708.0626783,-15.670744567918817
,,1739209708.0626843,-10.857017914164215
,,1739209708.0626907,-27.87774495603141
,,1739209708.0626967,-33.981070128970906
,,1739209708.062703,-31.141103565318915
,,1739209708.062709,-38.13080360867914
,,1739209708.0627153,-38.13080360867914
,,1739209708.0627213,-45.120503652039325
,,1739209708.0627277,-23.50682362968953
,,1739209708.0627337,-33.981070128970906
,,1739209708.0627396,-45.120503652039325
,,1739209708.0627458,-45.120503652039325
,,1739209708.062752,-38.13080360867914
,,1739209708.0627582,-38.13080360867914
,,1739209708.0627642,-38.13080360867914
,,1739209708.0627704,-35.57807855764607
,,1739209708.0627766,-38.13080360867914
,,1739209708.0627828,-45.120503652039325
,,1739209708.0627887,-38.13080360867914
,,1739209708.062795,-38.13080360867914
,,1739209708.0628011,-35.57807855764607
,,1739209708.062807,-45.120503652039325
,,1739209708.0628133,-38.13080360867914
,,1739209708.0628195,-45.120503652039325
,,1739209708.0628257,-32.816014438256545
,,1739209708.0628316,-38.13080360867914
,,1739209708.0628378,-38.13080360867914
,,1739209708.062844,-38.13080360867914
,,1739209708.06285,-29.438486411369347
,,1739209708.0628562,-20.4518274484982
,,1739209708.0628624,-25.25278630937684
,,1739209708.0628686,-45.120503652039325
,,1739209708.0628746,-32.816014438256545
,,1739209708.0628808,-33.981070128970906
,,1739209708.062887,-38.13080360867914
,,1739209708.0628932,-35.57807855764607
,,1739209708.062899,-35.57807855764607
,,1739209708.0629053,-33.981070128970906
,,1739209708.0629115,-45.120503652039325
,,1739209708.0629177,-38.13080360867914
,,1739209708.0629237,-45.120503652039325
,,1739209708.06293,-45.120503652039325
,,1739209708.062936,-45.120503652039325
,,1739209708.062942,-45.120503652039325
,,1739209708.0629482,-33.981070128970906
,,1739209708.0629544,-38.13080360867914
,,1739209708.0629604,-38.13080360867914
,,1739209708.0629666,-38.13080360867914
,,1739209708.0629728,-33.98107012897096
,,1739209708.062979,-26.99137008561072
,,1739209708.062985,-38.13080360867914
,,1739209708.0629911,-45.120503652039325
,,1739209708.062997,-45.120503652039325
,,1739209708.0630033,-19.8960613169761
,,1739209708.0630095,-35.57807855764607
,,1739209708.0630157,-31.141103565318893
,,1739209708.063022,-45.120503652039325
,,1739209708.063028,-29.438486411369347
,,1739209708.063034,-9.129318001485665
,,1739209708.0630405,-17.389956718396665
,,1739209708.0630465,-28.218542851754165
,,1739209708.0630524,-38.13080360867914
,,1739209708.0630586,-38.13080360867914
,,1739209708.0630648,-45.120503652039325
,,1739209708.0630708,-38.13080360867914
,,1739209708.063077,-30.49652367304973
,,1739209708.0630832,-45.120503652039325
,,1739209708.0630894,-32.816014438256545
,,1739209708.063095,-38.13080360867914
,,1739209708.0631015,-35.57807855764607
,,1739209708.0631075,-35.57807855764607
,,1739209708.0631137,-45.120503652039325
,,1739209708.06312,-38.13080360867914
,,1739209708.063126,-31.141103565318915
,,1739209708.0631323,-38.13080360867914
,,1739209708.0631382,-45.120503652039325
,,1739209708.0631444,-45.120503652039325
,,1739209708.0631506,-33.98107012897096
,,1739209708.0631568,-38.13080360867914
,,1739209708.0631628,-45.120503652039325
,,1739209708.063169,-45.120503652039325
,,1739209708.0631752,-45.120503652039325
,,1739209708.0631812,-45.120503652039325
,,1739209708.0631874,-35.57807855764607
,,1739209708.0631936,-38.13080360867914
,,1739209708.0631998,-32.81601443825658
,,1739209708.0632057,-38.13080360867914
,,1739209708.063212,-27.267205301931607
,,1739209708.063218,-45.120503652039325
,,1739209708.063224,-38.13080360867914
,,1739209708.0632305,-45.120503652039325
,,1739209708.0632365,-38.13080360867914
,,1739209708.063243,-38.13080360867914
,,1739209708.0632486,-32.816014438256545
,,1739209708.0632548,-38.13080360867914
,,1739209708.063261,-45.120503652039325
,,1739209708.0632672,-45.120503652039325
,,1739209708.0632732,-22.17584139042336
,,1739209708.0632794,-29.438486411369333
,,1739209708.0632856,-45.120503652039325
,,1739209708.0632915,-38.13080360867914
,,1739209708.0632975,-35.57807855764607
,,1739209708.063304,-45.120503652039325
,,1739209708.06331,-38.13080360867914
,,1739209708.063316,-38.13080360867914
,,1739209708.0633223,-28.21854285175415
,,1739209708.0633285,-24.589719217205094
,,1739209708.0633345,-38.13080360867914
,,1739209708.063341,-45.120503652039325
,,1739209708.0633469,-29.438486411369333
,,1739209708.063353,-38.13080360867914
,,1739209708.063359,-20.88804491267121
,,1739209708.0633652,-38.13080360867914
,,1739209708.0633714,-45.120503652039325
,,1739209708.0633776,-45.120503652039325
,,1739209708.0633836,-38.13080360867914
,,1739209708.0633898,-45.120503652039325
,,1739209708.063396,-26.0356534632528
,,1739209708.063402,-28.21854285175415
,,1739209708.063408,-45.120503652039325
,,1739209708.0634143,-27.267205301931607
,,1739209708.0634203,-30.49652367304976
,,1739209708.0634265,-45.120503652039325
,,1739209708.0634327,-35.57807855764607
,,1739209708.063439,-45.120503652039325
,,1739209708.0634449,-29.43848641136937
,,1739209708.063451,-38.13080360867914
,,1739209708.0634573,-45.120503652039325
,,1739209708.0634634,-45.120503652039325
,,1739209708.0634694,-38.13080360867914
,,1739209708.0634756,-45.120503652039325
,,1739209708.0634818,-45.120503652039325
,,1739209708.063488,-33.981070128970906
,,1739209708.063494,-45.120503652039325
,,1739209708.0635002,-38.13080360867914
,,1739209708.0635064,-17.389956718396665
,,1739209708.0635123,-45.120503652039325
,,1739209708.0635183,-29.438486411369333
,,1739209708.0635247,-38.13080360867914
,,1739209708.063531,-32.816014438256545
,,1739209708.063537,-28.992665084841946
,,1739209708.063543,-35.57807855764607
,,1739209708.0635493,-38.13080360867914
,,1739209708.0635552,-45.120503652039325
,,1739209708.0635614,-38.13080360867914
,,1739209708.0635676,-27.267205301931607
,,1739209708.0635738,-33.981070128970906
,,1739209708.0635798,-38.13080360867914
,,1739209708.063586,-45.120503652039325
,,1739209708.0635922,-45.120503652039325
,,1739209708.0635984,-30.49652367304973
,,1739209708.0636044,-38.13080360867914
,,1739209708.0636106,-45.120503652039325
,,1739209708.0636168,-38.13080360867914
,,1739209708.0636227,-28.992665084841946
,,1739209708.063629,-30.49652367304973
,,1739209708.063635,-45.120503652039325
,,1739209708.0636413,-38.13080360867914
,,1739209708.0636473,-32.816014438256545
,,1739209708.0636537,-11.539250799272802
,,1739209708.0636597,-32.81601443825658
,,1739209708.0636656,-35.57807855764607
,,1739209708.0636718,-26.99137008561072
,,1739209708.063678,-24.746238672633048
,,1739209708.0636842,-23.38864096791655
,,1739209708.0636902,-45.120503652039325
,,1739209708.0636964,-33.981070128970906
,,1739209708.0637026,-45.120503652039325
,,1739209708.0637083,-45.120503652039325
,,1739209708.0637147,-38.13080360867914
,,1739209708.063721,-35.57807855764607
,,1739209708.0637271,-45.120503652039325
,,1739209708.063733,-24.151403521958727
,,1739209708.0637393,-11.063625785311515
,,1739209708.0637455,-14.962716088148875
,,1739209708.0637517,-23.75329798047522
,,1739209708.0637577,-31.141103565318943
,,1739209708.063764,-28.58837851428586
,,1739209708.06377,-13.937856391144496
,,1739209708.063776,-38.13080360867914
,,1739209708.0637822,-38.13080360867914
,,1739209708.0637884,-45.120503652039325
,,1739209708.0637946,-45.120503652039325
,,1739209708.0638006,-45.120503652039325
,,1739209708.0638068,-38.13080360867914
,,1739209708.063813,-45.120503652039325
,,1739209708.063819,-38.13080360867914
,,1739209708.0638251,-33.981070128970906
,,1739209708.063831,-45.120503652039325
,,1739209708.0638375,-45.120503652039325
,,1739209708.0638435,-32.816014438256545
,,1739209708.0638497,-28.992665084841946
,,1739209708.063856,-21.22884280839397
,,1739209708.063862,-15.851936562542374
,,1739209708.063868,-24.74623867263306
,,1739209708.0638742,-45.120503652039325
,,1739209708.0638804,-45.120503652039325
,,1739209708.0638864,-21.522148828640407
,,1739209708.0638926,-35.57807855764607
,,1739209708.0638988,-45.120503652039325
,,1739209708.063905,-33.981070128970906
,,1739209708.063911,-35.57807855764607
,,1739209708.0639172,-33.981070128970906
,,1739209708.0639234,-38.13080360867914
,,1739209708.063929,-45.120503652039325
,,1739209708.0639355,-30.49652367304973
,,1739209708.0639417,-30.49652367304976
,,1739209708.063948,-8.618400105435702
,,1739209708.063954,-33.98107012897096
,,1739209708.06396,-29.438486411369333
,,1739209708.0639665,-45.120503652039325
,,1739209708.0639725,-20.277505258571438
,,1739209708.0639784,-19.844204643325902
,,1739209708.0639846,-45.120503652039325
,,1739209708.0639908,-28.992665084841946
,,1739209708.0639968,-38.13080360867914
,,1739209708.064003,-38.13080360867914
,,1739209708.0640092,-35.57807855764607
,,1739209708.0640154,-38.13080360867914
,,1739209708.064021,-45.120503652039325
,,1739209708.0640275,-45.120503652039325
,,1739209708.0640335,-45.120503652039325
,,1739209708.0640397,-33.981070128970906
,,1739209708.064046,-45.120503652039325
,,1739209708.064052,-38.13080360867914
,,1739209708.0640583,-45.120503652039325
,,1739209708.0640645,-35.57807855764607
,,1739209708.0640705,-28.58837851428586
,,1739209708.064077,-45.120503652039325
,,1739209708.0640829,-38.13080360867914
,,1739209708.0640888,-38.13080360867914
,,1739209708.064095,-31.141103565318893
,,1739209708.0641012,-38.13080360867914
,,1739209708.0641072,-45.120503652039325
,,1739209708.0641134,-38.13080360867914
,,1739209708.0641196,-45.120503652039325
,,1739209708.0641258,-27.267205301931607
,,1739209708.0641315,-35.57807855764607
,,1739209708.064138,-45.120503652039325
,,1739209708.064144,-45.120503652039325
,,1739209708.06415,-45.120503652039325
,,1739209708.0641563,-35.57807855764607
,,1739209708.0641625,-33.981070128970906
,,1739209708.0641687,-27.267205301931607
,,1739209708.064175,-32.816014438256545
,,1739209708.0641809,-29.43848641136937
,,1739209708.064187,-38.13080360867914
,,1739209708.0641932,-38.13080360867914
,,1739209708.0641992,-45.120503652039325
,,1739209708.0642054,-38.13080360867914
,,1739209708.0642116,-38.13080360867914
,,1739209708.0642176,-38.13080360867914
,,1739209708.0642238,-38.13080360867914
,,1739209708.06423,-45.120503652039325
,,1739209708.0642362,-45.120503652039325
,,1739209708.064242,-45.120503652039325
,,1739209708.0642483,-45.120503652039325
,,1739209708.0642543,-38.13080360867914
,,1739209708.0642605,-45.120503652039325
,,1739209708.0642667,-18.192034459266992
,,1739209708.0642729,-21.67658091518819
,,1739209708.064279,-38.13080360867914
,,1739209708.064285,-31.141103565318915
,,1739209708.0642912,-38.13080360867914
,,1739209708.0642974,-45.120503652039325
,,1739209708.0643034,-32.816014438256545
,,1739209708.0643096,-35.57807855764607
,,1739209708.0643158,-45.120503652039325
,,1739209708.064322,-38.13080360867914
,,1739209708.064328,-45.120503652039325
,,1739209708.0643342,-33.981070128970906
,,1739209708.0643404,-35.57807855764607
,,1739209708.0643466,-45.120503652039325
,,1739209708.0643525,-38.13080360867914
,,1739209708.0643587,-45.120503652039325
,,1739209708.064365,-45.120503652039325
,,1739209708.0643709,-45.120503652039325
,,1739209708.064377,-45.120503652039325
,,1739209708.0643833,-45.120503652039325
,,1739209708.0643897,-27.8777449560314
,,1739209708.0643954,-33.981070128970906
,,1739209708.0644016,-45.120503652039325
,,1739209708.0644078,-38.13080360867914
,,1739209708.0644138,-38.13080360867914
,,1739209708.06442,-32.816014438256545
,,1739209708.0644262,-32.816014438256545
,,1739209708.0644324,-45.120503652039325
,,1739209708.0644383,-33.981070128970906
,,1739209708.0644443,-23.38864096791655
,,1739209708.0644507,-26.99137008561072
,,1739209708.064457,-33.981070128970906
,,1739209708.064463,-38.13080360867914
,,1739209708.064469,-45.120503652039325
,,1739209708.0644753,-38.13080360867914
,,1739209708.0644813,-45.120503652039325
,,1739209708.0644877,-45.120503652039325
,,1739209708.0644937,-45.120503652039325
,,1739209708.0645,-45.120503652039325
,,1739209708.0645058,-38.13080360867914
,,1739209708.064512,-33.98107012897096
,,1739209708.0645182,-33.98107012897096
,,1739209708.0645242,-38.13080360867914
,,1739209708.0645304,-38.13080360867914
,,1739209708.0645366,-38.13080360867914
,,1739209708.0645428,-45.120503652039325
,,1739209708.0645487,-38.13080360867914
,,1739209708.064555,-38.13080360867914
,,1739209708.0645611,-45.120503652039325
,,1739209708.064567,-45.120503652039325
,,1739209708.0645733,-45.120503652039325
,,1739209708.0645795,-45.120503652039325
,,1739209708.0645857,-45.120503652039325
,,1739209708.0645916,-45.120503652039325
,,1739209708.0645978,-38.13080360867914
,,1739209708.064604,-38.13080360867914
,,1739209708.0646102,-28.58837851428586
,,1739209708.0646162,-26.99137008561072
,,1739209708.0646224,-38.13080360867914
,,1739209708.0646286,-33.981070128970906
,,1739209708.0646346,-45.120503652039325
,,1739209708.0646408,-33.98107012897096
,,1739209708.064647,-38.13080360867914
,,1739209708.0646532,-45.120503652039325
,,1739209708.064659,-31.141103565318915
,,1739209708.0646653,-29.438486411369333
,,1739209708.0646715,-45.120503652039325
,,1739209708.0646777,-23.38864096791655
,,1739209708.0646837,-18.299052888300974
,,1739209708.06469,-45.120503652039325
,,1739209708.064696,-31.141103565318915
,,1739209708.064702,-28.992665084841967
,,1739209708.0647082,-15.811013340364063
,,1739209708.0647144,-9.339844813678376
,,1739209708.0647206,-33.98107012897096
,,1739209708.0647266,-32.816014438256545
,,1739209708.0647328,-31.141103565318915
,,1739209708.064739,-19.045953419892605
,,1739209708.064745,-24.15140352195873
,,1739209708.0647511,-33.981070128970906
,,1739209708.064757,-32.816014438256545
,,1739209708.0647635,-31.141103565318943
,,1739209708.0647695,-10.353636222582844
,,1739209708.0647757,-15.384607417766723
,,1739209708.064782,-35.57807855764607
,,1739209708.064788,-23.38864096791655
,,1739209708.064794,-45.120503652039325
,,1739209708.0648005,-38.13080360867914
,,1739209708.0648065,-35.57807855764607
,,1739209708.0648124,-27.267205301931607
,,1739209708.0648186,-35.57807855764607
,,1739209708.0648248,-23.506823629689546
,,1739209708.064831,-20.16506027657481
,,1739209708.064837,-35.57807855764607
,,1739209708.0648432,-32.816014438256545
,,1739209708.0648494,-38.13080360867914
,,1739209708.064855,-38.13080360867914
,,1739209708.0648615,-24.15140352195873
,,1739209708.0648675,-33.981070128970906
,,1739209708.064874,-38.13080360867914
,,1739209708.06488,-45.120503652039325
,,1739209708.064886,-33.981070128970906
,,1739209708.0648923,-28.58837851428586
,,1739209708.0648985,-28.992665084841946
,,1739209708.0649045,-45.120503652039325
,,1739209708.064911,-38.13080360867914
,,1739209708.0649168,-30.49652367304973
,,1739209708.0649228,-38.13080360867914
,,1739209708.064929,-35.57807855764607
,,1739209708.0649352,-33.981070128970906
,,1739209708.0649414,-45.120503652039325
,,1739209708.0649474,-18.83661435153617
,,1739209708.0649536,-38.13080360867914
,,1739209708.0649598,-25.826314394896364
,,1739209708.0649655,-31.14110356531892
,,1739209708.064972,-33.981070128970906
,,1739209708.064978,-35.57807855764607
,,1739209708.0649843,-38.13080360867914
,,1739209708.0649903,-33.981070128970906
,,1739209708.0649965,-31.141103565318915
,,1739209708.065003,-28.58837851428589
,,1739209708.0650086,-27.267205301931607
,,1739209708.0650148,-32.816014438256545
,,1739209708.065021,-45.120503652039325
,,1739209708.0650272,-45.120503652039325
,,1739209708.0650332,-33.981070128970906
,,1739209708.0650394,-32.816014438256545
,,1739209708.0650456,-38.13080360867914
,,1739209708.0650518,-38.13080360867914
,,1739209708.0650578,-31.141103565318915
,,1739209708.065064,-38.13080360867914
,,1739209708.0650702,-33.981070128970906
,,1739209708.065076,-45.120503652039325
,,1739209708.0650823,-45.120503652039325
,,1739209708.0650885,-45.120503652039325
,,1739209708.0650947,-45.120503652039325
,,1739209708.065101,-45.120503652039325
,,1739209708.0651069,-31.141103565318893
,,1739209708.065113,-38.13080360867914
,,1739209708.065119,-23.506823629689546
,,1739209708.0651252,-9.824916921827658
,,1739209708.0651314,-27.8777449560314
,,1739209708.0651376,-38.13080360867914
,,1739209708.0651436,-29.438486411369333
,,1739209708.0651498,-27.267205301931607
,,1739209708.065156,-28.58837851428589
,,1739209708.0651622,-25.077289914212862
,,1739209708.065168,-33.981070128970906
,,1739209708.0651743,-30.49652367304976
,,1739209708.0651803,-15.459086324648965
,,1739209708.0651865,-13.322114371807425
,,1739209708.0651927,-29.438486411369347
,,1739209708.065199,-38.13080360867914
,,1739209708.065205,-45.120503652039325
,,1739209708.065211,-35.57807855764607
,,1739209708.0652173,-45.120503652039325
,,1739209708.0652237,-38.13080360867914
,,1739209708.0652294,-45.120503652039325
,,1739209708.0652356,-31.141103565318893
,,1739209708.0652418,-35.57807855764607
,,1739209708.065248,-45.120503652039325
,,1739209708.065254,-45.120503652039325
,,1739209708.0652602,-28.992665084841967
,,1739209708.0652664,-38.13080360867914
,,1739209708.0652726,-22.448786368009163
,,1739209708.0652783,-45.120503652039325
,,1739209708.0652847,-45.120503652039325
,,1739209708.065291,-45.120503652039325
,,1739209708.065297,-30.49652367304973
,,1739209708.065303,-28.58837851428586
,,1739209708.0653093,-33.981070128970906
,,1739209708.0653155,-33.981070128970906
,,1739209708.0653214,-45.120503652039325
,,1739209708.0653276,-38.13080360867914
,,1739209708.0653338,-45.120503652039325
,,1739209708.0653398,-45.120503652039325
,,1739209708.065346,-45.120503652039325
,,1739209708.0653522,-38.13080360867914
,,1739209708.0653584,-35.57807855764607
,,1739209708.0653644,-38.13080360867914
,,1739209708.0653706,-45.120503652039325
,,1739209708.0653768,-45.120503652039325
,,1739209708.065383,-31.141103565318893
,,1739209708.065389,-33.981070128970906
,,1739209708.065395,-45.120503652039325
,,1739209708.0654013,-45.120503652039325
,,1739209708.0654073,-38.13080360867914
,,1739209708.0654137,-38.13080360867914
,,1739209708.0654197,-38.13080360867914
,,1739209708.065426,-38.13080360867914
,,1739209708.0654318,-45.120503652039325
,,1739209708.065438,-45.120503652039325
,,1739209708.0654442,-45.120503652039325
,,1739209708.0654502,-45.120503652039325
,,1739209708.0654564,-28.21854285175415
,,1739209708.0654626,-35.57807855764607
,,1739209708.0654688,-45.120503652039325
,,1739209708.0654747,-32.816014438256545
,,1739209708.065481,-38.13080360867914
,,1739209708.0654871,-38.13080360867914
