CAN Message, 0x1b8:0300e5d34854a568,Timestamp,Amplitude
,,1739209835.820125,-38.13080360867914
,,1739209835.8201296,-23.75329798047522
,,1739209835.8201342,-26.991370085610736
,,1739209835.8201387,-38.13080360867914
,,1739209835.8201432,-28.992665084841946
,,1739209835.8201475,-25.25278630937684
,,1739209835.820152,-26.99137008561072
,,1739209835.8201566,-31.14110356531892
,,1739209835.820161,-31.141103565318943
,,1739209835.8201656,-31.141103565318943
,,1739209835.82017,-33.981070128970906
,,1739209835.8201745,-38.13080360867914
,,1739209835.820179,-30.49652367304973
,,1739209835.8201835,-38.13080360867914
,,1739209835.8201878,-31.141103565318943
,,1739209835.8201923,-33.981070128970906
,,1739209835.8201969,-32.816014438256545
,,1739209835.8202014,-33.981070128970906
,,1739209835.8202057,-31.141103565318915
,,1739209835.8202102,-33.981070128970906
,,1739209835.8202147,-32.816014438256545
,,1739209835.8202193,-26.99137008561072
,,1739209835.8202236,-27.267205301931607
,,1739209835.820228,-20.16506027657481
,,1739209835.8202326,-45.120503652039325
,,1739209835.8202372,-26.99137008561072
,,1739209835.8202417,-27.267205301931607
,,1739209835.820246,-18.83661435153617
,,1739209835.8202505,-12.613864457406851
,,1739209835.820255,-33.981070128970906
,,1739209835.8202596,-31.141103565318915
,,1739209835.820264,-26.0356534632528
,,1739209835.8202684,-29.438486411369333
,,1739209835.820273,-23.506823629689546
,,1739209835.8202777,-45.120503652039325
,,1739209835.8202815,-25.82631439489636
,,1739209835.8202865,-25.82631439489636
,,1739209835.8202908,-15.18614134706317
,,1739209835.820295,-31.141103565318915
,,1739209835.8202996,-38.13080360867914
,,1739209835.8203042,-26.99137008561072
,,1739209835.8203087,-23.273589343863303
,,1739209835.8203132,-26.487275050834715
,,1739209835.8203175,-31.14110356531892
,,1739209835.820322,-38.13080360867914
,,1739209835.8203266,-31.141103565318915
,,1739209835.820331,-33.98107012897096
,,1739209835.8203354,-31.141103565318893
,,1739209835.82034,-31.14110356531892
,,1739209835.8203444,-28.58837851428586
,,1739209835.820349,-38.13080360867914
,,1739209835.8203535,-29.438486411369333
,,1739209835.8203578,-27.87774495603141
,,1739209835.8203623,-45.120503652039325
,,1739209835.8203669,-25.82631439489636
,,1739209835.8203714,-45.120503652039325
,,1739209835.8203757,-33.981070128970906
,,1739209835.8203802,-35.57807855764607
,,1739209835.8203847,-27.267205301931607
,,1739209835.8203893,-33.981070128970906
,,1739209835.8203936,-27.267205301931607
,,1739209835.820398,-45.120503652039325
,,1739209835.8204026,-33.981070128970906
,,1739209835.8204072,-27.8777449560314
,,1739209835.8204114,-28.992665084841946
,,1739209835.820416,-38.13080360867914
,,1739209835.8204205,-38.13080360867914
,,1739209835.820425,-45.120503652039325
,,1739209835.820429,-35.57807855764607
,,1739209835.820434,-32.81601443825658
,,1739209835.8204384,-29.438486411369357
,,1739209835.820443,-20.00167004225055
,,1739209835.8204474,-32.816014438256545
,,1739209835.8204515,-31.141103565318915
,,1739209835.8204565,-33.981070128970906
,,1739209835.8204608,-15.293269775353837
,,1739209835.820465,-12.231307595422026
,,1739209835.8204696,-45.120503652039325
,,1739209835.820474,-25.62660358559016
,,1739209835.820479,-29.43848641136937
,,1739209835.8204832,-26.991370085610747
,,1739209835.8204875,-28.58837851428586
,,1739209835.820492,-33.981070128970906
,,1739209835.8204966,-33.981070128970906
,,1739209835.820501,-45.120503652039325
,,1739209835.8205054,-38.13080360867914
,,1739209835.82051,-31.141103565318915
,,1739209835.8205144,-25.25278630937684
,,1739209835.820519,-30.49652367304973
,,1739209835.8205233,-29.438486411369347
,,1739209835.8205278,-38.13080360867914
,,1739209835.8205323,-45.120503652039325
,,1739209835.8205369,-28.58837851428586
,,1739209835.8205414,-27.267205301931607
,,1739209835.8205457,-28.58837851428586
,,1739209835.8205502,-31.141103565318915
,,1739209835.8205547,-24.746238672633048
,,1739209835.8205593,-27.8777449560314
,,1739209835.8205636,-23.506823629689546
,,1739209835.820568,-45.120503652039325
,,1739209835.8205726,-24.589719217205094
,,1739209835.8205771,-33.981070128970906
,,1739209835.8205814,-45.120503652039325
,,1739209835.820586,-24.589719217205094
,,1739209835.8205905,-12.86482651764458
,,1739209835.820595,-13.71856686625298
,,1739209835.8205993,-25.62660358559016
,,1739209835.8206038,-27.267205301931607
,,1739209835.8206084,-32.81601443825658
,,1739209835.820613,-20.888044912671223
,,1739209835.8206172,-25.62660358559016
,,1739209835.8206215,-29.438486411369333
,,1739209835.8206265,-38.13080360867914
,,1739209835.8206308,-38.13080360867914
,,1739209835.8206353,-26.991370085610747
,,1739209835.8206396,-35.57807855764607
,,1739209835.820644,-38.13080360867914
,,1739209835.820649,-45.120503652039325
,,1739209835.8206532,-28.992665084841946
,,1739209835.8206575,-31.141103565318915
,,1739209835.820662,-38.13080360867914
,,1739209835.8206666,-33.981070128970906
,,1739209835.820671,-27.8777449560314
,,1739209835.8206754,-24.589719217205094
,,1739209835.82068,-21.228842808393978
,,1739209835.8206844,-30.49652367304973
,,1739209835.820689,-31.141103565318915
,,1739209835.8206933,-24.589719217205094
,,1739209835.8206978,-33.981070128970906
,,1739209835.8207023,-38.13080360867914
,,1739209835.8207068,-31.141103565318915
,,1739209835.8207111,-32.816014438256545
,,1739209835.8207157,-25.82631439489636
,,1739209835.8207202,-35.57807855764607
,,1739209835.8207247,-31.141103565318915
,,1739209835.8207293,-28.58837851428586
,,1739209835.8207335,-29.438486411369347
,,1739209835.820738,-30.49652367304973
,,1739209835.8207426,-32.816014438256545
,,1739209835.8207471,-35.57807855764607
,,1739209835.8207514,-38.13080360867914
,,1739209835.820756,-38.13080360867914
,,1739209835.8207605,-27.267205301931607
,,1739209835.820765,-35.57807855764607
,,1739209835.8207693,-38.13080360867914
,,1739209835.8207738,-32.816014438256545
,,1739209835.8207784,-28.992665084841946
,,1739209835.820783,-25.826314394896364
,,1739209835.8207872,-35.57807855764607
,,1739209835.8207915,-33.981070128970906
,,1739209835.8207965,-35.57807855764607
,,1739209835.8208008,-26.487275050834715
,,1739209835.820805,-19.00327057196588
,,1739209835.8208096,-28.218542851754165
,,1739209835.820814,-28.992665084841967
,,1739209835.820819,-25.25278630937684
,,1739209835.820823,-38.13080360867914
,,1739209835.8208275,-22.44878636800916
,,1739209835.820832,-38.13080360867914
,,1739209835.8208363,-33.98107012897096
,,1739209835.820841,-26.487275050834725
,,1739209835.8208454,-38.13080360867914
,,1739209835.82085,-14.23914276503378
,,1739209835.8208544,-24.151403521958727
,,1739209835.820859,-32.816014438256545
,,1739209835.8208632,-45.120503652039325
,,1739209835.8208678,-31.141103565318893
,,1739209835.8208723,-24.589719217205094
,,1739209835.8208768,-45.120503652039325
,,1739209835.8208811,-33.981070128970906
,,1739209835.8208857,-25.82631439489636
,,1739209835.8208902,-21.676580915188183
,,1739209835.8208947,-28.58837851428589
,,1739209835.820899,-26.487275050834715
,,1739209835.8209035,-28.58837851428586
,,1739209835.820908,-38.13080360867914
,,1739209835.8209126,-38.13080360867914
,,1739209835.820917,-28.218542851754165
,,1739209835.8209214,-24.29264994887477
,,1739209835.820926,-25.62660358559016
,,1739209835.8209305,-38.13080360867914
,,1739209835.820935,-31.141103565318943
,,1739209835.8209393,-33.98107012897096
,,1739209835.8209438,-38.13080360867914
,,1739209835.8209484,-38.13080360867914
,,1739209835.820953,-22.44878636800916
,,1739209835.8209572,-17.16170347859854
,,1739209835.8209617,-25.82631439489636
,,1739209835.8209662,-26.99137008561072
,,1739209835.8209708,-24.589719217205094
,,1739209835.820975,-18.877682693682605
,,1739209835.8209796,-8.736609575385932
,,1739209835.820984,-33.981070128970906
,,1739209835.820989,-29.438486411369333
,,1739209835.820993,-29.438486411369357
,,1739209835.8209977,-32.81601443825658
,,1739209835.821002,-45.120503652039325
,,1739209835.8210063,-33.981070128970906
,,1739209835.8210108,-31.141103565318943
,,1739209835.8210154,-25.82631439489636
,,1739209835.82102,-26.991370085610736
,,1739209835.8210244,-31.141103565318893
,,1739209835.821029,-24.29264994887477
,,1739209835.8210332,-19.45023999044868
,,1739209835.8210378,-28.58837851428586
,,1739209835.8210423,-25.25278630937684
,,1739209835.8210468,-38.13080360867914
,,1739209835.8210511,-29.438486411369333
,,1739209835.8210557,-45.120503652039325
,,1739209835.8210602,-21.676580915188183
,,1739209835.8210647,-18.29905288830097
,,1739209835.821069,-38.13080360867914
,,1739209835.8210735,-26.99137008561072
,,1739209835.821078,-38.13080360867914
,,1739209835.8210826,-45.120503652039325
,,1739209835.821087,-30.49652367304973
,,1739209835.8210914,-27.267205301931607
,,1739209835.821096,-29.438486411369333
,,1739209835.8211005,-45.120503652039325
,,1739209835.8211048,-35.57807855764607
,,1739209835.8211093,-27.267205301931607
,,1739209835.8211138,-24.438645034577675
,,1739209835.8211184,-31.141103565318943
,,1739209835.821123,-29.438486411369347
,,1739209835.8211272,-30.49652367304973
,,1739209835.8211317,-31.141103565318893
,,1739209835.8211362,-30.49652367304973
,,1739209835.8211408,-35.57807855764607
,,1739209835.821145,-38.13080360867914
,,1739209835.8211496,-31.141103565318915
,,1739209835.821154,-32.81601443825658
,,1739209835.8211586,-33.981070128970906
,,1739209835.821163,-38.13080360867914
,,1739209835.8211677,-28.992665084841946
,,1739209835.821172,-30.49652367304973
,,1739209835.8211763,-30.49652367304973
,,1739209835.8211808,-30.49652367304973
,,1739209835.8211854,-29.43848641136937
,,1739209835.82119,-38.13080360867914
,,1739209835.8211944,-28.992665084841967
,,1739209835.8211987,-29.43848641136937
,,1739209835.8212032,-27.8777449560314
,,1739209835.8212078,-45.120503652039325
,,1739209835.8212123,-19.89606131697609
,,1739209835.8212168,-26.991370085610736
,,1739209835.821221,-32.816014438256545
,,1739209835.8212256,-31.141103565318943
,,1739209835.8212302,-35.57807855764607
,,1739209835.8212347,-13.558041748065843
,,1739209835.821239,-19.89606131697609
,,1739209835.8212435,-26.487275050834715
,,1739209835.821248,-24.438645034577675
,,1739209835.8212526,-28.992665084841967
,,1739209835.8212569,-27.267205301931607
,,1739209835.8212614,-33.981070128970906
,,1739209835.821266,-45.120503652039325
,,1739209835.8212705,-35.57807855764607
,,1739209835.8212748,-28.58837851428589
,,1739209835.8212793,-33.981070128970906
,,1739209835.8212838,-24.746238672633048
,,1739209835.8212883,-22.44878636800916
,,1739209835.8212926,-26.99137008561072
,,1739209835.8212972,-18.52134165134079
,,1739209835.8213017,-21.021172418726344
,,1739209835.8213062,-24.151403521958727
,,1739209835.8213108,-23.75329798047522
,,1739209835.821315,-33.98107012897096
,,1739209835.8213196,-31.141103565318915
,,1739209835.821324,-32.816014438256545
,,1739209835.8213286,-38.13080360867914
,,1739209835.821333,-33.981070128970906
,,1739209835.8213377,-45.120503652039325
,,1739209835.821342,-31.141103565318915
,,1739209835.8213463,-28.21854285175415
,,1739209835.8213508,-38.13080360867914
,,1739209835.821355,-29.438486411369347
,,1739209835.82136,-21.522148828640407
,,1739209835.8213644,-11.441356264101763
,,1739209835.8213687,-26.0356534632528
,,1739209835.8213732,-38.13080360867914
,,1739209835.8213778,-23.75329798047522
,,1739209835.8213823,-38.13080360867914
,,1739209835.8213866,-31.14110356531892
,,1739209835.821391,-26.487275050834715
,,1739209835.8213956,-26.487275050834725
,,1739209835.8214002,-28.992665084841967
,,1739209835.8214047,-24.589719217205094
,,1739209835.821409,-20.695705961394808
,,1739209835.8214135,-33.98107012897096
,,1739209835.821418,-45.120503652039325
,,1739209835.8214226,-26.991370085610768
,,1739209835.8214269,-12.59440024636556
,,1739209835.8214314,-13.833280808655024
,,1739209835.821436,-28.58837851428589
,,1739209835.8214405,-28.58837851428586
,,1739209835.8214447,-45.120503652039325
,,1739209835.8214493,-15.459086324648972
,,1739209835.8214538,-45.120503652039325
,,1739209835.8214583,-33.981070128970906
,,1739209835.8214626,-35.57807855764607
,,1739209835.8214672,-45.120503652039325
,,1739209835.8214717,-33.981070128970906
,,1739209835.8214762,-33.981070128970906
,,1739209835.8214805,-38.13080360867914
,,1739209835.821485,-27.267205301931607
,,1739209835.8214896,-26.487275050834715
,,1739209835.821494,-27.8777449560314
,,1739209835.8214986,-30.49652367304973
,,1739209835.821503,-30.49652367304973
,,1739209835.8215077,-22.44878636800916
,,1739209835.821512,-17.079109328685792
,,1739209835.8215165,-9.513070641492172
,,1739209835.8215208,-31.141103565318943
,,1739209835.821525,-35.57807855764607
,,1739209835.82153,-26.991370085610736
,,1739209835.8215344,-19.357090149981367
,,1739209835.8215387,-45.120503652039325
,,1739209835.8215432,-28.58837851428586
,,1739209835.8215475,-38.13080360867914
,,1739209835.8215525,-38.13080360867914
,,1739209835.8215566,-13.197617526358089
,,1739209835.821561,-20.633440452988484
,,1739209835.8215656,-32.816014438256545
,,1739209835.8215702,-45.120503652039325
,,1739209835.8215744,-28.21854285175415
,,1739209835.821579,-23.506823629689546
,,1739209835.8215835,-32.81601443825658
,,1739209835.821588,-29.438486411369333
,,1739209835.8215926,-31.141103565318915
,,1739209835.8215969,-28.218542851754187
,,1739209835.8216014,-22.264930561961563
,,1739209835.821606,-28.992665084841946
,,1739209835.8216105,-31.141103565318915
,,1739209835.8216147,-32.816014438256545
,,1739209835.8216193,-26.487275050834715
,,1739209835.8216238,-28.218542851754165
,,1739209835.8216283,-38.13080360867914
,,1739209835.8216326,-28.58837851428586
,,1739209835.8216372,-32.81601443825658
,,1739209835.8216417,-23.75329798047522
,,1739209835.8216462,-29.438486411369333
,,1739209835.8216505,-25.82631439489636
,,1739209835.821655,-38.13080360867914
,,1739209835.8216596,-35.57807855764607
,,1739209835.821664,-26.991370085610757
,,1739209835.8216684,-38.13080360867914
,,1739209835.821673,-33.981070128970906
,,1739209835.8216774,-45.120503652039325
,,1739209835.821682,-32.816014438256545
,,1739209835.8216865,-13.619082033553706
,,1739209835.8216908,-38.13080360867914
,,1739209835.821695,-31.141103565318915
,,1739209835.8217,-26.487275050834715
,,1739209835.8217044,-38.13080360867914
,,1739209835.821709,-45.120503652039325
,,1739209835.8217132,-30.49652367304973
,,1739209835.8217175,-38.13080360867914
,,1739209835.8217225,-32.816014438256545
,,1739209835.8217266,-21.522148828640407
,,1739209835.821731,-24.15140352195873
,,1739209835.8217356,-28.992665084841946
,,1739209835.8217402,-30.49652367304976
,,1739209835.8217444,-32.81601443825658
,,1739209835.821749,-27.87774495603143
,,1739209835.8217535,-23.38864096791655
,,1739209835.821758,-30.49652367304976
,,1739209835.8217623,-28.992665084841946
,,1739209835.8217669,-45.120503652039325
,,1739209835.8217714,-38.13080360867914
,,1739209835.821776,-22.44878636800916
,,1739209835.8217804,-24.438645034577675
,,1739209835.8217847,-24.589719217205094
,,1739209835.8217893,-35.57807855764607
,,1739209835.8217938,-45.120503652039325
,,1739209835.8217983,-33.981070128970906
,,1739209835.8218026,-38.13080360867914
,,1739209835.8218071,-33.98107012897096
,,1739209835.8218117,-25.826314394896364
,,1739209835.8218162,-24.29264994887477
,,1739209835.8218205,-25.82631439489636
,,1739209835.821825,-45.120503652039325
,,1739209835.8218296,-45.120503652039325
,,1739209835.821834,-22.002965041481744
,,1739209835.8218384,-28.218542851754165
,,1739209835.821843,-28.58837851428586
,,1739209835.8218474,-38.13080360867914
,,1739209835.821852,-28.58837851428586
,,1739209835.8218565,-15.851936562542368
,,1739209835.8218608,-18.29905288830097
,,1739209835.821865,-28.58837851428586
,,1739209835.82187,-21.67658091518819
,,1739209835.821874,-28.21854285175415
,,1739209835.821879,-22.44878636800916
,,1739209835.8218832,-38.13080360867914
,,1739209835.8218875,-45.120503652039325
,,1739209835.8218925,-30.49652367304973
,,1739209835.8218966,-45.120503652039325
,,1739209835.821901,-14.267597869738642
,,1739209835.8219056,-31.141103565318943
,,1739209835.82191,-29.438486411369357
,,1739209835.8219144,-28.58837851428586
,,1739209835.821919,-28.58837851428586
,,1739209835.8219235,-31.141103565318893
,,1739209835.821928,-33.98107012897096
,,1739209835.8219323,-32.81601443825658
,,1739209835.8219368,-24.151403521958727
,,1739209835.8219414,-32.816014438256545
,,1739209835.821946,-25.82631439489636
,,1739209835.8219502,-32.816014438256545
,,1739209835.8219547,-38.13080360867914
,,1739209835.8219593,-45.120503652039325
,,1739209835.8219638,-45.120503652039325
,,1739209835.821968,-31.141103565318915
,,1739209835.8219726,-31.14110356531892
,,1739209835.8219771,-33.981070128970906
,,1739209835.8219817,-33.981070128970906
,,1739209835.8219862,-18.877682693682605
,,1739209835.8219905,-26.99137008561072
,,1739209835.821995,-33.981070128970906
,,1739209835.8219995,-31.14110356531892
,,1739209835.822004,-31.141103565318943
,,1739209835.8220084,-12.022073604878589
,,1739209835.822013,-23.75329798047523
,,1739209835.8220174,-25.25278630937684
,,1739209835.822022,-33.98107012897096
,,1739209835.8220265,-25.82631439489636
,,1739209835.8220308,-20.633440452988484
,,1739209835.8220353,-45.120503652039325
,,1739209835.8220398,-28.21854285175415
,,1739209835.822044,-23.273589343863318
,,1739209835.822049,-23.16150712794695
,,1739209835.8220532,-18.877682693682605
,,1739209835.8220575,-31.141103565318943
,,1739209835.822062,-33.981070128970906
,,1739209835.8220663,-28.992665084841946
,,1739209835.822071,-33.98107012897096
,,1739209835.8220756,-27.267205301931607
,,1739209835.82208,-24.438645034577675
,,1739209835.8220844,-29.438486411369347
,,1739209835.822089,-33.981070128970906
,,1739209835.8220935,-16.73831143296303
,,1739209835.822098,-38.13080360867914
,,1739209835.8221023,-29.438486411369357
,,1739209835.8221068,-23.50682362968953
,,1739209835.8221114,-33.98107012897096
,,1739209835.822116,-7.860571062792069
,,1739209835.8221202,-22.44878636800916
,,1739209835.8221247,-27.8777449560314
,,1739209835.8221292,-33.98107012897096
,,1739209835.8221338,-24.438645034577675
,,1739209835.822138,-19.49757500747454
,,1739209835.8221426,-26.03565346325281
,,1739209835.8221471,-38.13080360867914
,,1739209835.8221517,-29.438486411369347
,,1739209835.822156,-14.979500436843086
,,1739209835.8221605,-13.087454490654466
,,1739209835.822165,-28.58837851428589
,,1739209835.8221695,-25.077289914212862
,,1739209835.822174,-33.981070128970906
,,1739209835.8221784,-18.087589870852675
,,1739209835.822183,-33.981070128970906
,,1739209835.8221874,-45.120503652039325
,,1739209835.822192,-25.62660358559016
,,1739209835.8221962,-31.141103565318915
,,1739209835.8222008,-32.816014438256545
,,1739209835.8222053,-45.120503652039325
,,1739209835.8222098,-38.13080360867914
,,1739209835.822214,-24.589719217205094
,,1739209835.822219,-26.487275050834725
,,1739209835.8222232,-8.469386281288775
,,1739209835.8222277,-32.81601443825658
,,1739209835.822232,-24.746238672633048
,,1739209835.8222363,-33.981070128970906
,,1739209835.822241,-18.52134165134079
,,1739209835.8222456,-18.877682693682605
,,1739209835.82225,-33.981070128970906
,,1739209835.8222544,-38.13080360867914
,,1739209835.822259,-28.58837851428586
,,1739209835.8222637,-13.450285694136726
,,1739209835.822268,-12.772800700430128
,,1739209835.8222723,-22.74004262075133
,,1739209835.8222768,-35.57807855764607
,,1739209835.8222814,-45.120503652039325
,,1739209835.822286,-38.13080360867914
,,1739209835.8222902,-38.13080360867914
,,1739209835.8222947,-26.487275050834715
,,1739209835.8222992,-26.991370085610736
,,1739209835.8223038,-28.992665084841946
,,1739209835.822308,-31.141103565318915
,,1739209835.8223126,-30.49652367304973
,,1739209835.8223171,-24.29264994887477
,,1739209835.8223217,-38.13080360867914
,,1739209835.822326,-32.816014438256545
,,1739209835.8223305,-24.589719217205094
,,1739209835.822335,-33.981070128970906
,,1739209835.8223395,-28.992665084841946
,,1739209835.8223438,-45.120503652039325
,,1739209835.8223484,-33.981070128970906
,,1739209835.822353,-38.13080360867914
,,1739209835.8223574,-28.992665084841946
,,1739209835.822362,-28.21854285175415
,,1739209835.8223662,-33.98107012897096
,,1739209835.8223708,-45.120503652039325
,,1739209835.8223753,-38.13080360867914
,,1739209835.8223798,-38.13080360867914
,,1739209835.822384,-28.58837851428586
,,1739209835.8223886,-45.120503652039325
,,1739209835.8223932,-24.589719217205094
,,1739209835.8223977,-31.141103565318893
,,1739209835.822402,-33.98107012897096
,,1739209835.8224063,-28.218542851754165
,,1739209835.822411,-25.82631439489636
,,1739209835.8224156,-29.438486411369347
,,1739209835.82242,-26.99137008561072
,,1739209835.8224244,-31.141103565318915
,,1739209835.822429,-35.57807855764607
,,1739209835.8224337,-32.816014438256545
,,1739209835.8224378,-33.981070128970906
,,1739209835.8224423,-31.141103565318915
,,1739209835.8224468,-26.99137008561072
,,1739209835.8224509,-31.141103565318943
,,1739209835.8224547,-19.35709014998136
,,1739209835.8224587,-13.208789094753705
,,1739209835.8224628,-38.13080360867914
,,1739209835.8224669,-24.29264994887477
,,1739209835.822471,-32.816014438256545
,,1739209835.8224747,-20.633440452988484
,,1739209835.8224788,-24.29264994887477
,,1739209835.8224828,-28.992665084841946
,,1739209835.8224866,-28.992665084841946
,,1739209835.8224907,-38.13080360867914
,,1739209835.8224947,-26.991370085610736
,,1739209835.8224988,-33.98107012897096
,,1739209835.8225026,-26.487275050834715
,,1739209835.822507,-26.487275050834715
,,1739209835.8225107,-32.81601443825658
,,1739209835.8225143,-38.13080360867914
,,1739209835.8225186,-33.981070128970906
,,1739209835.8225226,-23.75329798047523
,,1739209835.8225267,-28.21854285175415
,,1739209835.8225305,-27.267205301931607
,,1739209835.8225346,-31.141103565318915
,,1739209835.8225386,-31.141103565318915
,,1739209835.822543,-45.120503652039325
,,1739209835.8225465,-31.141103565318915
,,1739209835.8225503,-32.816014438256545
,,1739209835.8225546,-32.816014438256545
,,1739209835.8225584,-29.43848641136937
,,1739209835.8225625,-25.826314394896357
,,1739209835.8225665,-26.991370085610747
,,1739209835.8225706,-38.13080360867914
,,1739209835.8225744,-23.75329798047522
,,1739209835.8225784,-29.438486411369333
,,1739209835.8225825,-31.141103565318943
,,1739209835.8225863,-28.21854285175415
,,1739209835.8225904,-45.120503652039325
,,1739209835.8225944,-38.13080360867914
,,1739209835.8225985,-28.58837851428586
,,1739209835.8226025,-25.82631439489636
,,1739209835.8226063,-30.49652367304973
,,1739209835.8226104,-33.98107012897096
,,1739209835.8226144,-32.816014438256545
,,1739209835.8226182,-26.487275050834715
,,1739209835.8226223,-38.13080360867914
,,1739209835.8226264,-24.74623867263306
,,1739209835.8226304,-20.88804491267121
,,1739209835.8226342,-45.120503652039325
,,1739209835.8226385,-35.57807855764607
,,1739209835.8226423,-28.992665084841946
,,1739209835.8226464,-27.8777449560314
,,1739209835.8226502,-27.267205301931607
,,1739209835.8226542,-26.0356534632528
