CAN Message, 0x1a7:0000cfb879748b76,Timestamp,Amplitude
,,1739209868.8303032,-38.13080360867914
,,1739209868.8303196,-35.57807855764607
,,1739209868.830336,-45.120503652039325
,,1739209868.8303523,-45.120503652039325
,,1739209868.830369,-33.981070128970906
,,1739209868.8303854,-38.13080360867914
,,1739209868.830402,-45.120503652039325
,,1739209868.8304183,-38.13080360867914
,,1739209868.830435,-45.120503652039325
,,1739209868.8304515,-45.120503652039325
,,1739209868.830468,-38.13080360867914
,,1739209868.8304844,-31.141103565318915
,,1739209868.8305008,-33.981070128970906
,,1739209868.8305173,-45.120503652039325
,,1739209868.8305335,-45.120503652039325
,,1739209868.8305502,-38.13080360867914
,,1739209868.8305666,-35.57807855764607
,,1739209868.830583,-45.120503652039325
,,1739209868.8305995,-38.13080360867914
,,1739209868.830616,-31.141103565318915
,,1739209868.8306324,-33.981070128970906
,,1739209868.830649,-45.120503652039325
,,1739209868.830665,-45.120503652039325
,,1739209868.8306818,-45.120503652039325
,,1739209868.8306985,-45.120503652039325
,,1739209868.8307147,-45.120503652039325
,,1739209868.8307312,-45.120503652039325
,,1739209868.8307476,-45.120503652039325
,,1739209868.830764,-38.13080360867914
,,1739209868.8307805,-45.120503652039325
,,1739209868.830797,-45.120503652039325
,,1739209868.8308134,-38.13080360867914
,,1739209868.83083,-33.981070128970906
,,1739209868.8308463,-38.13080360867914
,,1739209868.830863,-45.120503652039325
,,1739209868.8308794,-45.120503652039325
,,1739209868.830896,-45.120503652039325
,,1739209868.8309124,-45.120503652039325
,,1739209868.8309288,-45.120503652039325
,,1739209868.8309453,-33.981070128970906
,,1739209868.8309617,-38.13080360867914
,,1739209868.8309782,-45.120503652039325
,,1739209868.8309946,-45.120503652039325
,,1739209868.831011,-45.120503652039325
,,1739209868.8310275,-45.120503652039325
,,1739209868.831044,-45.120503652039325
,,1739209868.8310604,-45.120503652039325
,,1739209868.8310769,-45.120503652039325
,,1739209868.8310933,-45.120503652039325
,,1739209868.8311098,-28.21854285175415
,,1739209868.8311262,-12.134155820794932
,,1739209868.831143,-19.497575007474552
,,1739209868.831159,-25.826314394896357
,,1739209868.8311756,-38.13080360867914
,,1739209868.831192,-45.120503652039325
,,1739209868.8312085,-38.13080360867914
,,1739209868.831225,-38.13080360867914
,,1739209868.8312414,-38.13080360867914
,,1739209868.831258,-45.120503652039325
,,1739209868.8312745,-45.120503652039325
,,1739209868.831291,-45.120503652039325
,,1739209868.8313074,-45.120503652039325
,,1739209868.831324,-33.981070128970906
,,1739209868.8313403,-45.120503652039325
,,1739209868.8313568,-38.13080360867914
,,1739209868.8313732,-35.57807855764607
,,1739209868.8313897,-45.120503652039325
,,1739209868.831406,-45.120503652039325
,,1739209868.8314226,-38.13080360867914
,,1739209868.831439,-45.120503652039325
,,1739209868.8314557,-45.120503652039325
,,1739209868.831472,-45.120503652039325
,,1739209868.8314884,-30.49652367304976
,,1739209868.8315048,-35.57807855764607
,,1739209868.8315213,-16.688175871059194
,,1739209868.8315375,-38.13080360867914
,,1739209868.8315542,-38.13080360867914
,,1739209868.8315706,-45.120503652039325
,,1739209868.831587,-32.816014438256545
,,1739209868.8316035,-8.518491638232472
,,1739209868.83162,-24.15140352195873
,,1739209868.8316364,-35.57807855764607
,,1739209868.8316529,-33.981070128970906
,,1739209868.8316696,-45.120503652039325
,,1739209868.831686,-25.25278630937684
,,1739209868.8317025,-31.141103565318893
,,1739209868.831719,-45.120503652039325
,,1739209868.8317354,-38.13080360867914
,,1739209868.8317518,-35.57807855764607
,,1739209868.8317685,-45.120503652039325
,,1739209868.8317847,-38.13080360867914
,,1739209868.8318012,-45.120503652039325
,,1739209868.8318176,-24.15140352195872
,,1739209868.831834,-31.141103565318893
,,1739209868.8318503,-45.120503652039325
,,1739209868.831867,-45.120503652039325
,,1739209868.8318834,-32.816014438256545
,,1739209868.8319,-38.13080360867914
,,1739209868.8319163,-45.120503652039325
,,1739209868.8319328,-32.816014438256545
,,1739209868.8319492,-45.120503652039325
,,1739209868.8319657,-38.13080360867914
,,1739209868.831982,-29.438486411369333
,,1739209868.8319986,-20.6957059613948
,,1739209868.832015,-27.8777449560314
,,1739209868.8320315,-33.981070128970906
,,1739209868.832048,-33.981070128970906
,,1739209868.8320644,-24.746238672633048
,,1739209868.832081,-9.90781489605544
,,1739209868.8320975,-45.120503652039325
,,1739209868.832114,-33.981070128970906
,,1739209868.8321304,-31.141103565318915
,,1739209868.832147,-29.438486411369333
,,1739209868.832163,-26.991370085610736
,,1739209868.8321798,-45.120503652039325
,,1739209868.8321962,-45.120503652039325
,,1739209868.8322127,-45.120503652039325
,,1739209868.8322291,-22.44878636800916
,,1739209868.8322456,-31.141103565318915
,,1739209868.832262,-45.120503652039325
,,1739209868.8322785,-38.13080360867914
,,1739209868.832295,-28.992665084841946
,,1739209868.8323114,-45.120503652039325
,,1739209868.8323278,-45.120503652039325
,,1739209868.8323443,-45.120503652039325
,,1739209868.8323607,-38.13080360867914
,,1739209868.8323772,-38.13080360867914
,,1739209868.8323936,-27.267205301931607
,,1739209868.83241,-38.13080360867914
,,1739209868.8324263,-45.120503652039325
,,1739209868.832443,-35.57807855764607
,,1739209868.8324594,-35.57807855764607
,,1739209868.832476,-45.120503652039325
,,1739209868.8324926,-28.992665084841967
,,1739209868.832509,-45.120503652039325
,,1739209868.8325255,-45.120503652039325
,,1739209868.832542,-33.981070128970906
,,1739209868.8325584,-45.120503652039325
,,1739209868.8325748,-45.120503652039325
,,1739209868.8325913,-45.120503652039325
,,1739209868.8326075,-35.57807855764607
,,1739209868.8326242,-31.141103565318915
,,1739209868.8326406,-45.120503652039325
,,1739209868.832657,-38.13080360867914
,,1739209868.8326735,-45.120503652039325
,,1739209868.83269,-33.98107012897096
,,1739209868.8327065,-38.13080360867914
,,1739209868.832723,-45.120503652039325
,,1739209868.8327394,-28.21854285175415
,,1739209868.8327558,-23.38864096791655
,,1739209868.8327725,-33.981070128970906
,,1739209868.8327887,-20.822980852015213
,,1739209868.8328052,-38.13080360867914
,,1739209868.8328216,-38.13080360867914
,,1739209868.832838,-33.981070128970906
,,1739209868.8328545,-38.13080360867914
,,1739209868.832871,-15.45908632464896
,,1739209868.8328876,-38.13080360867914
,,1739209868.832904,-33.981070128970906
,,1739209868.8329206,-38.13080360867914
,,1739209868.832937,-38.13080360867914
,,1739209868.8329537,-33.981070128970906
,,1739209868.83297,-45.120503652039325
,,1739209868.8329864,-45.120503652039325
,,1739209868.8330028,-38.13080360867914
,,1739209868.8330193,-33.981070128970906
,,1739209868.8330357,-45.120503652039325
,,1739209868.8330522,-45.120503652039325
,,1739209868.8330686,-45.120503652039325
,,1739209868.833085,-28.992665084841946
,,1739209868.8331015,-45.120503652039325
,,1739209868.833118,-45.120503652039325
,,1739209868.8331344,-45.120503652039325
,,1739209868.8331509,-38.13080360867914
,,1739209868.8331673,-33.981070128970906
,,1739209868.8331838,-25.82631439489636
,,1739209868.8332002,-45.120503652039325
,,1739209868.833217,-25.82631439489636
,,1739209868.833233,-33.981070128970906
,,1739209868.8332496,-45.120503652039325
,,1739209868.833266,-35.57807855764607
,,1739209868.8332825,-31.141103565318915
,,1739209868.8332992,-38.13080360867914
,,1739209868.8333156,-25.826314394896357
,,1739209868.833332,-19.13259858440813
,,1739209868.8333485,-11.036407867355
,,1739209868.833365,-26.991370085610736
,,1739209868.8333814,-45.120503652039325
,,1739209868.833398,-45.120503652039325
,,1739209868.8334143,-28.992665084841946
,,1739209868.8334308,-33.981070128970906
,,1739209868.8334472,-45.120503652039325
,,1739209868.8334637,-38.13080360867914
,,1739209868.83348,-32.816014438256545
,,1739209868.8334966,-24.74623867263306
,,1739209868.833513,-25.25278630937684
,,1739209868.8335297,-32.816014438256545
,,1739209868.833546,-28.218542851754165
,,1739209868.8335624,-28.58837851428586
,,1739209868.8335788,-38.13080360867914
,,1739209868.8335953,-45.120503652039325
,,1739209868.8336115,-38.13080360867914
,,1739209868.8336282,-45.120503652039325
,,1739209868.8336446,-29.438486411369347
,,1739209868.833661,-22.002965041481744
,,1739209868.8336775,-33.981070128970906
,,1739209868.833694,-45.120503652039325
,,1739209868.833711,-45.120503652039325
,,1739209868.8337271,-45.120503652039325
,,1739209868.8337436,-33.981070128970906
,,1739209868.83376,-33.981070128970906
,,1739209868.8337765,-45.120503652039325
,,1739209868.833793,-33.981070128970906
,,1739209868.8338094,-27.267205301931607
,,1739209868.8338258,-33.981070128970906
,,1739209868.8338425,-38.13080360867914
,,1739209868.8338587,-35.57807855764607
,,1739209868.8338752,-45.120503652039325
,,1739209868.8338916,-14.368685105852371
,,1739209868.833908,-19.54543163298272
,,1739209868.8339243,-45.120503652039325
,,1739209868.833941,-30.49652367304973
,,1739209868.8339574,-31.141103565318893
,,1739209868.833974,-38.13080360867914
,,1739209868.8339903,-38.13080360867914
,,1739209868.8340068,-38.13080360867914
,,1739209868.8340232,-33.981070128970906
,,1739209868.8340397,-38.13080360867914
,,1739209868.834056,-45.120503652039325
,,1739209868.8340726,-45.120503652039325
,,1739209868.834089,-33.98107012897096
,,1739209868.8341055,-32.816014438256545
,,1739209868.8341222,-25.07728991421287
,,1739209868.8341386,-22.74004262075133
,,1739209868.834155,-31.141103565318915
,,1739209868.8341715,-33.981070128970906
,,1739209868.834188,-29.438486411369347
,,1739209868.8342044,-15.690507718378887
,,1739209868.834221,-13.322114371807425
,,1739209868.834237,-27.87774495603141
,,1739209868.8342538,-31.141103565318915
,,1739209868.8342702,-35.57807855764607
,,1739209868.8342867,-45.120503652039325
,,1739209868.8343031,-45.120503652039325
,,1739209868.8343196,-45.120503652039325
,,1739209868.834336,-38.13080360867914
,,1739209868.8343525,-24.438645034577675
,,1739209868.834369,-32.816014438256545
,,1739209868.8343854,-45.120503652039325
,,1739209868.8344018,-38.13080360867914
,,1739209868.8344183,-45.120503652039325
,,1739209868.8344347,-35.57807855764607
,,1739209868.8344512,-38.13080360867914
,,1739209868.8344676,-45.120503652039325
,,1739209868.834484,-24.15140352195872
,,1739209868.8345006,-33.981070128970906
,,1739209868.834517,-33.981070128970906
,,1739209868.8345337,-35.57807855764607
,,1739209868.83455,-33.981070128970906
,,1739209868.8345666,-45.120503652039325
,,1739209868.834583,-31.141103565318915
,,1739209868.8345995,-20.51152522447381
,,1739209868.834616,-26.991370085610757
,,1739209868.8346324,-38.13080360867914
,,1739209868.8346488,-30.49652367304973
,,1739209868.8346653,-29.43848641136937
,,1739209868.8346815,-9.527423542969167
,,1739209868.8346982,-13.299211511509306
,,1739209868.834715,-29.43848641136937
,,1739209868.834731,-29.438486411369333
,,1739209868.8347476,-45.120503652039325
,,1739209868.834764,-45.120503652039325
,,1739209868.8347805,-45.120503652039325
,,1739209868.834797,-45.120503652039325
,,1739209868.8348134,-27.8777449560314
,,1739209868.8348298,-33.981070128970906
,,1739209868.8348465,-45.120503652039325
,,1739209868.8348627,-38.13080360867914
,,1739209868.8348792,-38.13080360867914
,,1739209868.8348956,-31.141103565318915
,,1739209868.834912,-45.120503652039325
,,1739209868.8349285,-45.120503652039325
,,1739209868.8349452,-29.438486411369333
,,1739209868.8349617,-29.438486411369333
,,1739209868.834978,-45.120503652039325
,,1739209868.8349946,-45.120503652039325
,,1739209868.835011,-38.13080360867914
,,1739209868.8350277,-32.816014438256545
,,1739209868.835044,-38.13080360867914
,,1739209868.8350604,-38.13080360867914
,,1739209868.8350768,-28.58837851428586
,,1739209868.8350933,-45.120503652039325
,,1739209868.8351097,-38.13080360867914
,,1739209868.8351262,-30.49652367304973
,,1739209868.8351426,-33.98107012897096
,,1739209868.835159,-15.934958346536554
,,1739209868.8351755,-24.15140352195873
,,1739209868.835192,-38.13080360867914
,,1739209868.8352084,-38.13080360867914
,,1739209868.8352249,-38.13080360867914
,,1739209868.8352413,-45.120503652039325
,,1739209868.8352578,-33.981070128970906
,,1739209868.8352742,-45.120503652039325
,,1739209868.835291,-31.141103565318943
,,1739209868.8353071,-33.981070128970906
,,1739209868.8353236,-35.57807855764607
,,1739209868.83534,-45.120503652039325
,,1739209868.8353567,-33.98107012897096
,,1739209868.8353732,-32.816014438256545
,,1739209868.8353896,-45.120503652039325
,,1739209868.835406,-31.141103565318893
,,1739209868.8354225,-24.438645034577675
,,1739209868.835439,-45.120503652039325
,,1739209868.8354554,-38.13080360867914
,,1739209868.835472,-38.13080360867914
,,1739209868.8354883,-28.992665084841967
,,1739209868.8355048,-38.13080360867914
,,1739209868.8355212,-45.120503652039325
,,1739209868.8355377,-33.981070128970906
,,1739209868.835554,-33.981070128970906
,,1739209868.8355706,-38.13080360867914
,,1739209868.835587,-38.13080360867914
,,1739209868.8356037,-38.13080360867914
,,1739209868.83562,-38.13080360867914
,,1739209868.8356364,-38.13080360867914
,,1739209868.8356528,-35.57807855764607
,,1739209868.8356693,-45.120503652039325
,,1739209868.8356855,-45.120503652039325
,,1739209868.8357022,-45.120503652039325
,,1739209868.8357186,-45.120503652039325
,,1739209868.835735,-33.981070128970906
,,1739209868.8357515,-26.99137008561072
,,1739209868.8357682,-38.13080360867914
,,1739209868.835785,-38.13080360867914
,,1739209868.8358011,-45.120503652039325
,,1739209868.8358176,-38.13080360867914
,,1739209868.835834,-38.13080360867914
,,1739209868.8358505,-38.13080360867914
,,1739209868.835867,-38.13080360867914
,,1739209868.8358834,-25.82631439489636
,,1739209868.8358998,-38.13080360867914
,,1739209868.8359165,-38.13080360867914
,,1739209868.8359327,-45.120503652039325
,,1739209868.8359492,-27.267205301931607
,,1739209868.8359656,-38.13080360867914
,,1739209868.835982,-38.13080360867914
,,1739209868.8359983,-38.13080360867914
,,1739209868.836015,-38.13080360867914
,,1739209868.8360314,-35.57807855764607
,,1739209868.836048,-33.981070128970906
,,1739209868.8360643,-31.141103565318915
,,1739209868.8360808,-24.746238672633048
,,1739209868.8360972,-25.077289914212862
,,1739209868.8361137,-12.395125878286915
,,1739209868.83613,-38.13080360867914
,,1739209868.8361466,-38.13080360867914
,,1739209868.836163,-33.981070128970906
,,1739209868.8361795,-38.13080360867914
,,1739209868.8361962,-38.13080360867914
,,1739209868.8362126,-27.87774495603141
,,1739209868.836229,-32.816014438256545
,,1739209868.8362455,-38.13080360867914
,,1739209868.836262,-17.600019173844906
,,1739209868.8362784,-25.82631439489636
,,1739209868.836295,-45.120503652039325
,,1739209868.836311,-33.981070128970906
,,1739209868.8363278,-45.120503652039325
,,1739209868.8363442,-31.141103565318915
,,1739209868.8363607,-32.816014438256545
,,1739209868.8363771,-38.13080360867914
,,1739209868.8363936,-38.13080360867914
,,1739209868.83641,-33.981070128970906
,,1739209868.8364265,-33.981070128970906
,,1739209868.836443,-45.120503652039325
,,1739209868.8364594,-33.981070128970906
,,1739209868.8364758,-33.981070128970906
,,1739209868.8364923,-38.13080360867914
,,1739209868.8365088,-45.120503652039325
,,1739209868.8365252,-45.120503652039325
,,1739209868.8365417,-33.981070128970906
,,1739209868.836558,-31.141103565318915
,,1739209868.8365746,-38.13080360867914
,,1739209868.8365912,-38.13080360867914
,,1739209868.8366077,-45.120503652039325
,,1739209868.836624,-45.120503652039325
,,1739209868.8366406,-28.21854285175415
,,1739209868.836657,-19.8960613169761
,,1739209868.8366735,-22.74004262075133
,,1739209868.83669,-30.49652367304973
,,1739209868.8367064,-45.120503652039325
,,1739209868.8367229,-38.13080360867914
,,1739209868.8367393,-45.120503652039325
,,1739209868.8367558,-45.120503652039325
,,1739209868.8367722,-45.120503652039325
,,1739209868.836789,-45.120503652039325
,,1739209868.836805,-33.981070128970906
,,1739209868.8368216,-25.82631439489636
,,1739209868.836838,-38.13080360867914
,,1739209868.8368545,-45.120503652039325
,,1739209868.836871,-38.13080360867914
,,1739209868.8368874,-27.267205301931607
,,1739209868.8369038,-35.57807855764607
,,1739209868.8369205,-45.120503652039325
,,1739209868.8369367,-38.13080360867914
,,1739209868.8369532,-27.267205301931607
,,1739209868.8369696,-45.120503652039325
,,1739209868.836986,-45.120503652039325
,,1739209868.8370028,-45.120503652039325
,,1739209868.8370192,-38.13080360867914
,,1739209868.8370357,-25.826314394896357
,,1739209868.837052,-14.457244398418917
,,1739209868.8370686,-16.493228368859537
,,1739209868.837085,-26.991370085610736
,,1739209868.8371017,-38.13080360867914
,,1739209868.837118,-45.120503652039325
,,1739209868.8371344,-45.120503652039325
,,1739209868.8371508,-31.141103565318943
,,1739209868.8371673,-38.13080360867914
,,1739209868.8371837,-38.13080360867914
,,1739209868.8372002,-38.13080360867914
,,1739209868.8372166,-45.120503652039325
,,1739209868.837233,-45.120503652039325
,,1739209868.8372495,-38.13080360867914
,,1739209868.837266,-38.13080360867914
,,1739209868.8372824,-30.49652367304973
,,1739209868.8372989,-35.57807855764607
,,1739209868.837315,-45.120503652039325
,,1739209868.8373318,-38.13080360867914
,,1739209868.8373482,-45.120503652039325
,,1739209868.837365,-23.50682362968953
,,1739209868.8373811,-25.25278630937684
,,1739209868.8373976,-33.981070128970906
,,1739209868.8374145,-26.487275050834715
,,1739209868.8374307,-33.981070128970906
,,1739209868.8374472,-45.120503652039325
,,1739209868.8374636,-45.120503652039325
,,1739209868.83748,-28.58837851428586
,,1739209868.8374965,-38.13080360867914
,,1739209868.837513,-45.120503652039325
,,1739209868.8375294,-38.13080360867914
,,1739209868.837546,-45.120503652039325
,,1739209868.8375623,-38.13080360867914
,,1739209868.8375788,-45.120503652039325
,,1739209868.8375952,-45.120503652039325
,,1739209868.8376117,-32.816014438256545
,,1739209868.837628,-35.57807855764607
,,1739209868.8376446,-45.120503652039325
,,1739209868.837661,-26.487275050834715
,,1739209868.8376777,-22.448786368009163
,,1739209868.837694,-9.90781489605544
,,1739209868.8377104,-27.8777449560314
,,1739209868.8377268,-33.981070128970906
,,1739209868.8377433,-45.120503652039325
,,1739209868.8377595,-38.13080360867914
,,1739209868.8377762,-45.120503652039325
,,1739209868.8377926,-45.120503652039325
,,1739209868.837809,-32.816014438256545
,,1739209868.8378258,-35.57807855764607
,,1739209868.8378422,-33.98107012897096
,,1739209868.837859,-45.120503652039325
,,1739209868.8378751,-33.981070128970906
,,1739209868.8378916,-38.13080360867914
,,1739209868.837908,-33.981070128970906
,,1739209868.8379245,-16.127771778863256
,,1739209868.837941,-24.15140352195873
,,1739209868.8379574,-33.981070128970906
,,1739209868.8379738,-33.981070128970906
,,1739209868.8379903,-32.81601443825658
,,1739209868.8380067,-20.001670042250552
