CAN Message, 0x150:0500072afa862b6d,Timestamp,Amplitude
,,1739209690.8076591,-38.13080360867914
,,1739209690.8076692,-38.13080360867914
,,1739209690.8076792,-27.267205301931607
,,1739209690.8076892,-31.141103565318893
,,1739209690.8076994,-38.13080360867914
,,1739209690.8077097,-45.120503652039325
,,1739209690.8077197,-33.981070128970906
,,1739209690.8077295,-32.816014438256545
,,1739209690.8077395,-38.13080360867914
,,1739209690.8077495,-45.120503652039325
,,1739209690.8077598,-38.13080360867914
,,1739209690.8077698,-35.57807855764607
,,1739209690.8077798,-35.57807855764607
,,1739209690.8077898,-45.120503652039325
,,1739209690.8078,-38.13080360867914
,,1739209690.80781,-38.13080360867914
,,1739209690.80782,-45.120503652039325
,,1739209690.80783,-45.120503652039325
,,1739209690.80784,-29.438486411369357
,,1739209690.8078504,-32.816014438256545
,,1739209690.8078604,-38.13080360867914
,,1739209690.8078704,-45.120503652039325
,,1739209690.8078804,-38.13080360867914
,,1739209690.8078904,-32.816014438256545
,,1739209690.807901,-38.13080360867914
,,1739209690.807911,-45.120503652039325
,,1739209690.8079207,-28.992665084841946
,,1739209690.8079307,-33.981070128970906
,,1739209690.8079407,-35.57807855764607
,,1739209690.807951,-45.120503652039325
,,1739209690.807961,-45.120503652039325
,,1739209690.807971,-32.816014438256545
,,1739209690.807981,-33.981070128970906
,,1739209690.807991,-45.120503652039325
,,1739209690.8080013,-33.981070128970906
,,1739209690.8080113,-38.13080360867914
,,1739209690.8080213,-33.981070128970906
,,1739209690.808031,-45.120503652039325
,,1739209690.808041,-45.120503652039325
,,1739209690.8080516,-32.816014438256545
,,1739209690.8080616,-32.816014438256545
,,1739209690.8080716,-45.120503652039325
,,1739209690.8080816,-33.981070128970906
,,1739209690.8080916,-38.13080360867914
,,1739209690.808102,-38.13080360867914
,,1739209690.808112,-45.120503652039325
,,1739209690.808122,-38.13080360867914
,,1739209690.808132,-45.120503652039325
,,1739209690.808142,-32.816014438256545
,,1739209690.8081522,-24.438645034577675
,,1739209690.8081622,-12.507874964114356
,,1739209690.8081722,-11.15328086700156
,,1739209690.8081822,-24.438645034577675
,,1739209690.8081925,-31.14110356531892
,,1739209690.8082025,-38.13080360867914
,,1739209690.8082125,-32.816014438256545
,,1739209690.8082223,-38.13080360867914
,,1739209690.8082323,-45.120503652039325
,,1739209690.8082426,-45.120503652039325
,,1739209690.8082528,-35.57807855764607
,,1739209690.8082628,-45.120503652039325
,,1739209690.8082728,-45.120503652039325
,,1739209690.8082829,-38.13080360867914
,,1739209690.8082929,-33.981070128970906
,,1739209690.808303,-38.13080360867914
,,1739209690.8083131,-33.981070128970906
,,1739209690.8083231,-45.120503652039325
,,1739209690.8083332,-38.13080360867914
,,1739209690.8083432,-45.120503652039325
,,1739209690.8083534,-45.120503652039325
,,1739209690.8083634,-38.13080360867914
,,1739209690.8083737,-38.13080360867914
,,1739209690.8083837,-38.13080360867914
,,1739209690.8083937,-45.120503652039325
,,1739209690.8084035,-22.002965041481744
,,1739209690.8084135,-28.58837851428586
,,1739209690.8084238,-45.120503652039325
,,1739209690.8084338,-32.816014438256545
,,1739209690.8084438,-38.13080360867914
,,1739209690.808454,-16.398940924556364
,,1739209690.808464,-18.29905288830097
,,1739209690.808474,-38.13080360867914
,,1739209690.808484,-32.816014438256545
,,1739209690.808494,-25.25278630937684
,,1739209690.8085043,-38.13080360867914
,,1739209690.8085144,-45.120503652039325
,,1739209690.8085244,-38.13080360867914
,,1739209690.8085344,-45.120503652039325
,,1739209690.8085444,-38.13080360867914
,,1739209690.8085546,-38.13080360867914
,,1739209690.808565,-32.816014438256545
,,1739209690.808575,-23.16150712794695
,,1739209690.8085847,-38.13080360867914
,,1739209690.8085947,-45.120503652039325
,,1739209690.808605,-38.13080360867914
,,1739209690.808615,-38.13080360867914
,,1739209690.808625,-45.120503652039325
,,1739209690.808635,-38.13080360867914
,,1739209690.808645,-38.13080360867914
,,1739209690.8086553,-38.13080360867914
,,1739209690.8086653,-45.120503652039325
,,1739209690.8086753,-35.57807855764607
,,1739209690.8086853,-35.57807855764607
,,1739209690.8086953,-16.127771778863256
,,1739209690.8087056,-31.141103565318893
,,1739209690.8087156,-38.13080360867914
,,1739209690.8087256,-38.13080360867914
,,1739209690.8087356,-33.981070128970906
,,1739209690.8087456,-8.56431781662707
,,1739209690.808756,-19.00327057196588
,,1739209690.808766,-31.141103565318915
,,1739209690.808776,-28.21854285175415
,,1739209690.808786,-38.13080360867914
,,1739209690.808796,-35.57807855764607
,,1739209690.8088062,-45.120503652039325
,,1739209690.8088162,-27.8777449560314
,,1739209690.8088262,-38.13080360867914
,,1739209690.8088362,-22.44878636800916
,,1739209690.8088462,-22.002965041481755
,,1739209690.8088565,-33.981070128970906
,,1739209690.8088665,-32.816014438256545
,,1739209690.8088765,-45.120503652039325
,,1739209690.8088863,-38.13080360867914
,,1739209690.8088963,-32.816014438256545
,,1739209690.8089068,-38.13080360867914
,,1739209690.8089168,-38.13080360867914
,,1739209690.8089268,-32.816014438256545
,,1739209690.8089368,-26.035653463252824
,,1739209690.8089468,-45.120503652039325
,,1739209690.808957,-38.13080360867914
,,1739209690.808967,-38.13080360867914
,,1739209690.8089771,-29.43848641136937
,,1739209690.8089871,-33.98107012897096
,,1739209690.8089972,-33.981070128970906
,,1739209690.8090074,-45.120503652039325
,,1739209690.8090174,-45.120503652039325
,,1739209690.8090274,-38.13080360867914
,,1739209690.8090374,-38.13080360867914
,,1739209690.8090477,-45.120503652039325
,,1739209690.8090577,-45.120503652039325
,,1739209690.8090675,-45.120503652039325
,,1739209690.8090775,-45.120503652039325
,,1739209690.8090878,-45.120503652039325
,,1739209690.8090978,-45.120503652039325
,,1739209690.809108,-45.120503652039325
,,1739209690.809118,-38.13080360867914
,,1739209690.809128,-45.120503652039325
,,1739209690.809138,-27.8777449560314
,,1739209690.809148,-25.62660358559016
,,1739209690.8091583,-38.13080360867914
,,1739209690.8091683,-38.13080360867914
,,1739209690.8091784,-21.67658091518819
,,1739209690.8091884,-35.57807855764607
,,1739209690.8091984,-45.120503652039325
,,1739209690.8092086,-45.120503652039325
,,1739209690.8092186,-32.816014438256545
,,1739209690.809229,-18.0533258286717
,,1739209690.809239,-25.826314394896357
,,1739209690.8092487,-33.981070128970906
,,1739209690.809259,-45.120503652039325
,,1739209690.809269,-30.49652367304976
,,1739209690.809279,-35.57807855764607
,,1739209690.809289,-38.13080360867914
,,1739209690.809299,-32.816014438256545
,,1739209690.8093092,-33.981070128970906
,,1739209690.8093193,-45.120503652039325
,,1739209690.8093293,-38.13080360867914
,,1739209690.8093393,-45.120503652039325
,,1739209690.8093493,-35.57807855764607
,,1739209690.8093596,-38.13080360867914
,,1739209690.8093696,-45.120503652039325
,,1739209690.8093796,-45.120503652039325
,,1739209690.8093896,-45.120503652039325
,,1739209690.8093996,-45.120503652039325
,,1739209690.80941,-45.120503652039325
,,1739209690.80942,-26.0356534632528
,,1739209690.80943,-31.141103565318893
,,1739209690.80944,-45.120503652039325
,,1739209690.80945,-38.13080360867914
,,1739209690.8094602,-35.57807855764607
,,1739209690.8094702,-22.84163660590256
,,1739209690.8094802,-35.57807855764607
,,1739209690.8094902,-38.13080360867914
,,1739209690.8095002,-38.13080360867914
,,1739209690.8095105,-45.120503652039325
,,1739209690.8095205,-35.57807855764607
,,1739209690.8095305,-35.57807855764607
,,1739209690.8095405,-45.120503652039325
,,1739209690.8095503,-23.506823629689546
,,1739209690.8095608,-24.589719217205094
,,1739209690.8095708,-14.639971920883198
,,1739209690.8095808,-31.141103565318915
,,1739209690.8095908,-45.120503652039325
,,1739209690.8096008,-28.992665084841946
,,1739209690.809611,-19.54543163298272
,,1739209690.809621,-26.03565346325281
,,1739209690.809631,-28.58837851428586
,,1739209690.8096411,-45.120503652039325
,,1739209690.8096511,-23.50682362968953
,,1739209690.8096614,-10.805257810164782
,,1739209690.8096714,-15.384607417766729
,,1739209690.8096814,-24.151403521958727
,,1739209690.8096914,-38.13080360867914
,,1739209690.8097014,-35.57807855764607
,,1739209690.8097117,-38.13080360867914
,,1739209690.8097217,-45.120503652039325
,,1739209690.8097315,-45.120503652039325
,,1739209690.8097415,-45.120503652039325
,,1739209690.8097515,-30.49652367304973
,,1739209690.809762,-38.13080360867914
,,1739209690.809772,-33.981070128970906
,,1739209690.809782,-38.13080360867914
,,1739209690.809792,-45.120503652039325
,,1739209690.809802,-45.120503652039325
,,1739209690.8098123,-38.13080360867914
,,1739209690.8098223,-33.981070128970906
,,1739209690.8098323,-29.438486411369347
,,1739209690.8098423,-32.816014438256545
,,1739209690.8098524,-45.120503652039325
,,1739209690.8098626,-38.13080360867914
,,1739209690.8098726,-38.13080360867914
,,1739209690.8098826,-38.13080360867914
,,1739209690.809893,-45.120503652039325
,,1739209690.809903,-32.81601443825658
,,1739209690.809913,-45.120503652039325
,,1739209690.809923,-45.120503652039325
,,1739209690.809933,-38.13080360867914
,,1739209690.809943,-38.13080360867914
,,1739209690.809953,-12.65305655480088
,,1739209690.8099632,-20.51152522447381
,,1739209690.8099732,-30.49652367304973
,,1739209690.8099833,-33.981070128970906
,,1739209690.8099933,-38.13080360867914
,,1739209690.8100033,-38.13080360867914
,,1739209690.8100135,-33.981070128970906
,,1739209690.8100235,-38.13080360867914
,,1739209690.8100336,-26.99137008561072
,,1739209690.8100436,-24.589719217205094
,,1739209690.8100536,-45.120503652039325
,,1739209690.8100638,-38.13080360867914
,,1739209690.810074,-33.981070128970906
,,1739209690.810084,-38.13080360867914
,,1739209690.810094,-22.44878636800916
,,1739209690.810104,-20.16506027657481
,,1739209690.810114,-38.13080360867914
,,1739209690.8101242,-38.13080360867914
,,1739209690.8101342,-45.120503652039325
,,1739209690.8101442,-38.13080360867914
,,1739209690.8101542,-33.981070128970906
,,1739209690.8101645,-31.141103565318915
,,1739209690.8101745,-38.13080360867914
,,1739209690.8101845,-45.120503652039325
,,1739209690.8101945,-45.120503652039325
,,1739209690.8102045,-35.57807855764607
,,1739209690.8102148,-45.120503652039325
,,1739209690.8102248,-38.13080360867914
,,1739209690.8102348,-33.981070128970906
,,1739209690.8102448,-27.267205301931607
,,1739209690.8102548,-45.120503652039325
,,1739209690.810265,-35.57807855764607
,,1739209690.810275,-38.13080360867914
,,1739209690.810285,-31.141103565318893
,,1739209690.810295,-38.13080360867914
,,1739209690.810305,-38.13080360867914
,,1739209690.8103154,-33.981070128970906
,,1739209690.8103254,-24.438645034577675
,,1739209690.8103354,-31.14110356531892
,,1739209690.8103454,-33.981070128970906
,,1739209690.8103554,-32.816014438256545
,,1739209690.8103657,-27.8777449560314
,,1739209690.8103757,-35.57807855764607
,,1739209690.8103857,-38.13080360867914
,,1739209690.8103957,-31.141103565318943
,,1739209690.8104055,-32.816014438256545
,,1739209690.810416,-38.13080360867914
,,1739209690.810426,-45.120503652039325
,,1739209690.810436,-45.120503652039325
,,1739209690.810446,-45.120503652039325
,,1739209690.810456,-45.120503652039325
,,1739209690.8104663,-45.120503652039325
,,1739209690.8104763,-45.120503652039325
,,1739209690.8104863,-32.816014438256545
,,1739209690.8104963,-38.13080360867914
,,1739209690.8105063,-45.120503652039325
,,1739209690.8105166,-29.438486411369333
,,1739209690.8105266,-19.13259858440813
,,1739209690.8105366,-19.8442046433259
,,1739209690.8105466,-28.58837851428586
,,1739209690.810557,-31.141103565318915
,,1739209690.810567,-24.15140352195872
,,1739209690.810577,-14.182785837051997
,,1739209690.810587,-9.743571708365383
,,1739209690.810597,-26.03565346325281
,,1739209690.810607,-38.13080360867914
,,1739209690.8106172,-35.57807855764607
,,1739209690.8106272,-22.17584139042336
,,1739209690.8106372,-45.120503652039325
,,1739209690.8106472,-45.120503652039325
,,1739209690.8106573,-45.120503652039325
,,1739209690.8106675,-33.981070128970906
,,1739209690.8106775,-15.790695432807308
,,1739209690.8106875,-18.836614351536173
,,1739209690.8106976,-31.141103565318915
,,1739209690.8107076,-38.13080360867914
,,1739209690.8107178,-38.13080360867914
,,1739209690.8107278,-45.120503652039325
,,1739209690.8107378,-45.120503652039325
,,1739209690.810748,-45.120503652039325
,,1739209690.810758,-45.120503652039325
,,1739209690.810768,-32.816014438256545
,,1739209690.810778,-38.13080360867914
,,1739209690.8107882,-45.120503652039325
,,1739209690.8107982,-45.120503652039325
,,1739209690.8108082,-32.816014438256545
,,1739209690.8108184,-38.13080360867914
,,1739209690.8108284,-45.120503652039325
,,1739209690.8108385,-38.13080360867914
,,1739209690.8108485,-38.13080360867914
,,1739209690.8108585,-38.13080360867914
,,1739209690.8108687,-45.120503652039325
,,1739209690.8108788,-45.120503652039325
,,1739209690.8108888,-29.438486411369333
,,1739209690.8108988,-28.58837851428586
,,1739209690.8109088,-27.8777449560314
,,1739209690.810919,-18.83661435153617
,,1739209690.810929,-38.13080360867914
,,1739209690.810939,-23.16150712794695
,,1739209690.810949,-31.141103565318915
,,1739209690.810959,-38.13080360867914
,,1739209690.8109694,-10.67225165694181
,,1739209690.8109794,-20.88804491267121
,,1739209690.8109894,-45.120503652039325
,,1739209690.8109994,-32.816014438256545
,,1739209690.8110094,-45.120503652039325
,,1739209690.8110197,-45.120503652039325
,,1739209690.8110297,-35.57807855764607
,,1739209690.8110397,-38.13080360867914
,,1739209690.8110497,-33.981070128970906
,,1739209690.81106,-25.82631439489636
,,1739209690.81107,-45.120503652039325
,,1739209690.81108,-45.120503652039325
,,1739209690.81109,-45.120503652039325
,,1739209690.8111,-26.487275050834715
,,1739209690.8111105,-45.120503652039325
,,1739209690.8111205,-45.120503652039325
,,1739209690.8111303,-35.57807855764607
,,1739209690.8111403,-31.141103565318915
,,1739209690.8111503,-38.13080360867914
,,1739209690.8111606,-38.13080360867914
,,1739209690.8111706,-45.120503652039325
,,1739209690.8111806,-38.13080360867914
,,1739209690.8111906,-38.13080360867914
,,1739209690.8112006,-28.58837851428586
,,1739209690.8112109,-18.263086266016654
,,1739209690.811221,-33.98107012897096
,,1739209690.811231,-30.49652367304973
,,1739209690.811241,-35.57807855764607
,,1739209690.811251,-21.676580915188183
,,1739209690.8112612,-8.369138607359352
,,1739209690.8112712,-38.13080360867914
,,1739209690.8112812,-32.816014438256545
,,1739209690.8112912,-45.120503652039325
,,1739209690.8113012,-30.49652367304976
,,1739209690.8113115,-35.57807855764607
,,1739209690.8113215,-38.13080360867914
,,1739209690.8113315,-45.120503652039325
,,1739209690.8113415,-31.141103565318915
,,1739209690.8113515,-33.981070128970906
,,1739209690.8113618,-38.13080360867914
,,1739209690.8113718,-38.13080360867914
,,1739209690.8113818,-30.49652367304973
,,1739209690.8113918,-38.13080360867914
,,1739209690.8114018,-38.13080360867914
,,1739209690.811412,-38.13080360867914
,,1739209690.811422,-38.13080360867914
,,1739209690.811432,-45.120503652039325
,,1739209690.811442,-45.120503652039325
,,1739209690.8114522,-38.13080360867914
,,1739209690.8114624,-38.13080360867914
,,1739209690.8114724,-45.120503652039325
,,1739209690.8114824,-45.120503652039325
,,1739209690.8114924,-33.981070128970906
,,1739209690.8115025,-30.49652367304973
,,1739209690.8115127,-38.13080360867914
,,1739209690.8115227,-38.13080360867914
,,1739209690.8115327,-25.82631439489636
,,1739209690.8115427,-17.56938098808858
,,1739209690.8115528,-10.400256675036475
,,1739209690.811563,-28.992665084841946
,,1739209690.811573,-45.120503652039325
,,1739209690.811583,-29.438486411369357
,,1739209690.811593,-29.438486411369357
,,1739209690.811603,-38.13080360867914
,,1739209690.811613,-45.120503652039325
,,1739209690.811623,-45.120503652039325
,,1739209690.811633,-38.13080360867914
,,1739209690.8116434,-23.16150712794696
,,1739209690.8116534,-38.13080360867914
,,1739209690.8116636,-38.13080360867914
,,1739209690.8116736,-33.981070128970906
,,1739209690.8116837,-33.981070128970906
,,1739209690.8116937,-11.846914308175991
,,1739209690.8117037,-25.826314394896364
,,1739209690.811714,-28.992665084841946
,,1739209690.811724,-38.13080360867914
,,1739209690.811734,-23.506823629689546
,,1739209690.811744,-18.636903542229973
,,1739209690.811754,-32.81601443825658
,,1739209690.8117642,-35.57807855764607
,,1739209690.8117745,-24.589719217205094
,,1739209690.8117845,-16.517123586329358
,,1739209690.8117943,-8.760642534030962
,,1739209690.8118043,-26.99137008561072
,,1739209690.8118143,-38.13080360867914
,,1739209690.8118246,-45.120503652039325
