CAN Message, 0x1d3:000097f37f8f083a,Timestamp,Amplitude
,,1739209756.981483,-45.120503652039325
,,1739209756.981488,-45.120503652039325
,,1739209756.981493,-11.749906388834043
,,1739209756.9814978,-24.15140352195873
,,1739209756.9815028,-31.141103565318915
,,1739209756.9815078,-45.120503652039325
,,1739209756.9815128,-45.120503652039325
,,1739209756.9815178,-45.120503652039325
,,1739209756.9815228,-45.120503652039325
,,1739209756.9815278,-45.120503652039325
,,1739209756.9815328,-28.992665084841946
,,1739209756.9815378,-20.88804491267121
,,1739209756.9815428,-25.826314394896364
,,1739209756.9815478,-30.49652367304973
,,1739209756.9815528,-45.120503652039325
,,1739209756.9815578,-38.13080360867914
,,1739209756.9815629,-45.120503652039325
,,1739209756.981568,-33.981070128970906
,,1739209756.9815729,-38.13080360867914
,,1739209756.981578,-45.120503652039325
,,1739209756.9815829,-38.13080360867914
,,1739209756.981588,-13.197617526358089
,,1739209756.981593,-18.636903542229977
,,1739209756.981598,-28.58837851428586
,,1739209756.981603,-32.816014438256545
,,1739209756.981608,-45.120503652039325
,,1739209756.981613,-38.13080360867914
,,1739209756.981618,-38.13080360867914
,,1739209756.981623,-45.120503652039325
,,1739209756.981628,-45.120503652039325
,,1739209756.981633,-45.120503652039325
,,1739209756.981638,-45.120503652039325
,,1739209756.981643,-45.120503652039325
,,1739209756.981648,-38.13080360867914
,,1739209756.981653,-38.13080360867914
,,1739209756.981658,-28.992665084841946
,,1739209756.9816628,-38.13080360867914
,,1739209756.9816678,-38.13080360867914
,,1739209756.9816728,-45.120503652039325
,,1739209756.9816778,-25.82631439489636
,,1739209756.9816828,-45.120503652039325
,,1739209756.9816878,-45.120503652039325
,,1739209756.9816928,-45.120503652039325
,,1739209756.9816978,-30.49652367304973
,,1739209756.9817028,-38.13080360867914
,,1739209756.9817078,-28.58837851428589
,,1739209756.9817128,-45.120503652039325
,,1739209756.9817178,-38.13080360867914
,,1739209756.9817228,-45.120503652039325
,,1739209756.9817278,-32.816014438256545
,,1739209756.9817328,-29.438486411369347
,,1739209756.981738,-45.120503652039325
,,1739209756.9817429,-35.57807855764607
,,1739209756.981748,-45.120503652039325
,,1739209756.9817529,-38.13080360867914
,,1739209756.981758,-30.49652367304973
,,1739209756.981763,-38.13080360867914
,,1739209756.981768,-38.13080360867914
,,1739209756.981773,-45.120503652039325
,,1739209756.981778,-33.98107012897096
,,1739209756.981783,-45.120503652039325
,,1739209756.981788,-45.120503652039325
,,1739209756.981793,-45.120503652039325
,,1739209756.981798,-38.13080360867914
,,1739209756.981803,-45.120503652039325
,,1739209756.981808,-45.120503652039325
,,1739209756.981813,-45.120503652039325
,,1739209756.9818175,-45.120503652039325
,,1739209756.9818227,-45.120503652039325
,,1739209756.9818275,-45.120503652039325
,,1739209756.9818327,-45.120503652039325
,,1739209756.9818375,-28.21854285175415
,,1739209756.9818428,-31.141103565318893
,,1739209756.9818478,-38.13080360867914
,,1739209756.9818528,-45.120503652039325
,,1739209756.9818578,-27.8777449560314
,,1739209756.9818628,-38.13080360867914
,,1739209756.9818678,-35.57807855764607
,,1739209756.9818728,-45.120503652039325
,,1739209756.9818778,-30.49652367304973
,,1739209756.9818828,-31.141103565318893
,,1739209756.9818878,-33.981070128970906
,,1739209756.9818928,-33.98107012897096
,,1739209756.9818978,-15.710361214983593
,,1739209756.9819028,-9.934048408736176
,,1739209756.9819078,-31.141103565318943
,,1739209756.9819129,-31.141103565318893
,,1739209756.981918,-38.13080360867914
,,1739209756.9819229,-17.75653862927286
,,1739209756.981928,-26.487275050834725
,,1739209756.9819329,-38.13080360867914
,,1739209756.981938,-31.141103565318893
,,1739209756.981943,-38.13080360867914
,,1739209756.981948,-10.722441538105985
,,1739209756.981953,-15.790695432807311
,,1739209756.981958,-25.07728991421287
,,1739209756.981963,-38.13080360867914
,,1739209756.981968,-31.141103565318893
,,1739209756.981973,-38.13080360867914
,,1739209756.981978,-45.120503652039325
,,1739209756.9819827,-35.57807855764607
,,1739209756.9819877,-38.13080360867914
,,1739209756.9819927,-23.38864096791655
,,1739209756.9819975,-18.263086266016654
,,1739209756.9820027,-33.981070128970906
,,1739209756.9820075,-38.13080360867914
,,1739209756.9820127,-38.13080360867914
,,1739209756.9820178,-45.120503652039325
,,1739209756.9820228,-38.13080360867914
,,1739209756.9820278,-38.13080360867914
,,1739209756.9820328,-38.13080360867914
,,1739209756.9820378,-28.58837851428586
,,1739209756.9820428,-18.636903542229977
,,1739209756.9820478,-19.8960613169761
,,1739209756.9820528,-31.141103565318915
,,1739209756.9820578,-38.13080360867914
,,1739209756.9820628,-32.81601443825658
,,1739209756.9820678,-38.13080360867914
,,1739209756.9820728,-45.120503652039325
,,1739209756.9820778,-45.120503652039325
,,1739209756.9820828,-38.13080360867914
,,1739209756.982088,-38.13080360867914
,,1739209756.9820929,-45.120503652039325
,,1739209756.982098,-33.981070128970906
,,1739209756.9821029,-31.141103565318893
,,1739209756.982108,-45.120503652039325
,,1739209756.982113,-24.589719217205094
,,1739209756.982118,-18.192034459266992
,,1739209756.982123,-28.218542851754165
,,1739209756.982128,-28.58837851428586
,,1739209756.982133,-31.141103565318943
,,1739209756.9821377,-17.302949905514602
,,1739209756.9821427,-9.312393925429827
,,1739209756.9821477,-38.13080360867914
,,1739209756.9821527,-33.981070128970906
,,1739209756.9821577,-45.120503652039325
,,1739209756.9821627,-38.13080360867914
,,1739209756.9821675,-38.13080360867914
,,1739209756.9821727,-45.120503652039325
,,1739209756.9821775,-45.120503652039325
,,1739209756.9821827,-45.120503652039325
,,1739209756.9821875,-38.13080360867914
,,1739209756.9821928,-38.13080360867914
,,1739209756.9821978,-35.57807855764607
,,1739209756.9822028,-25.077289914212862
,,1739209756.9822078,-33.981070128970906
,,1739209756.9822128,-45.120503652039325
,,1739209756.9822178,-45.120503652039325
,,1739209756.9822228,-35.57807855764607
,,1739209756.9822278,-45.120503652039325
,,1739209756.9822328,-38.13080360867914
,,1739209756.9822378,-45.120503652039325
,,1739209756.9822428,-35.57807855764607
,,1739209756.9822478,-38.13080360867914
,,1739209756.9822528,-45.120503652039325
,,1739209756.9822578,-22.002965041481744
,,1739209756.9822628,-22.44878636800916
,,1739209756.982268,-38.13080360867914
,,1739209756.9822729,-27.87774495603141
,,1739209756.982278,-24.15140352195873
,,1739209756.9822829,-11.448808766692483
,,1739209756.982288,-10.876588107936517
,,1739209756.982293,-25.25278630937684
,,1739209756.982298,-30.49652367304973
,,1739209756.982303,-31.141103565318915
,,1739209756.9823077,-33.981070128970906
,,1739209756.982313,-45.120503652039325
,,1739209756.9823177,-38.13080360867914
,,1739209756.9823227,-31.141103565318915
,,1739209756.9823277,-38.13080360867914
,,1739209756.9823327,-38.13080360867914
,,1739209756.9823377,-38.13080360867914
,,1739209756.9823427,-31.141103565318915
,,1739209756.9823475,-28.992665084841946
,,1739209756.9823527,-33.981070128970906
,,1739209756.9823575,-45.120503652039325
,,1739209756.9823627,-38.13080360867914
,,1739209756.9823678,-28.58837851428586
,,1739209756.9823728,-38.13080360867914
,,1739209756.9823778,-45.120503652039325
,,1739209756.9823828,-33.981070128970906
,,1739209756.9823878,-28.992665084841946
,,1739209756.9823928,-38.13080360867914
,,1739209756.9823978,-45.120503652039325
,,1739209756.9824028,-33.981070128970906
,,1739209756.9824078,-27.267205301931607
,,1739209756.9824128,-45.120503652039325
,,1739209756.9824178,-45.120503652039325
,,1739209756.9824228,-30.49652367304973
,,1739209756.9824278,-22.17584139042336
,,1739209756.9824328,-29.43848641136937
,,1739209756.9824378,-32.816014438256545
,,1739209756.9824429,-45.120503652039325
,,1739209756.982448,-45.120503652039325
,,1739209756.9824529,-45.120503652039325
,,1739209756.9824576,-38.13080360867914
,,1739209756.9824626,-33.981070128970906
,,1739209756.9824677,-28.992665084841946
,,1739209756.982473,-35.57807855764607
,,1739209756.9824777,-33.981070128970906
,,1739209756.982483,-38.13080360867914
,,1739209756.9824877,-30.49652367304976
,,1739209756.9824927,-38.13080360867914
,,1739209756.9824977,-45.120503652039325
,,1739209756.9825027,-33.981070128970906
,,1739209756.9825077,-27.267205301931607
,,1739209756.9825127,-45.120503652039325
,,1739209756.9825175,-33.981070128970906
,,1739209756.9825227,-38.13080360867914
,,1739209756.9825275,-30.49652367304976
,,1739209756.9825327,-35.57807855764607
,,1739209756.9825375,-38.13080360867914
,,1739209756.9825428,-45.120503652039325
,,1739209756.9825478,-17.85323156177357
,,1739209756.9825528,-29.438486411369333
,,1739209756.9825578,-45.120503652039325
,,1739209756.9825628,-45.120503652039325
,,1739209756.9825678,-33.981070128970906
,,1739209756.9825728,-17.85323156177357
,,1739209756.9825778,-25.077289914212862
,,1739209756.9825828,-38.13080360867914
,,1739209756.9825878,-28.21854285175415
,,1739209756.9825928,-32.816014438256545
,,1739209756.9825978,-45.120503652039325
,,1739209756.9826028,-38.13080360867914
,,1739209756.9826078,-30.49652367304973
,,1739209756.9826128,-35.57807855764607
,,1739209756.982618,-45.120503652039325
,,1739209756.9826226,-38.13080360867914
,,1739209756.9826276,-38.13080360867914
,,1739209756.9826326,-38.13080360867914
,,1739209756.9826376,-45.120503652039325
,,1739209756.982643,-45.120503652039325
,,1739209756.9826477,-30.49652367304976
,,1739209756.982653,-45.120503652039325
,,1739209756.9826577,-35.57807855764607
,,1739209756.982663,-45.120503652039325
,,1739209756.9826677,-25.077289914212862
,,1739209756.9826727,-30.49652367304973
,,1739209756.9826777,-45.120503652039325
,,1739209756.9826827,-33.981070128970906
,,1739209756.9826877,-35.57807855764607
,,1739209756.9826927,-29.438486411369357
,,1739209756.9826975,-33.981070128970906
,,1739209756.9827027,-38.13080360867914
,,1739209756.9827075,-45.120503652039325
,,1739209756.9827127,-45.120503652039325
,,1739209756.9827178,-45.120503652039325
,,1739209756.9827228,-45.120503652039325
,,1739209756.9827278,-31.141103565318893
,,1739209756.9827328,-38.13080360867914
,,1739209756.9827378,-26.487275050834715
,,1739209756.9827428,-23.273589343863303
,,1739209756.9827478,-32.81601443825658
,,1739209756.9827528,-45.120503652039325
,,1739209756.9827578,-31.141103565318915
,,1739209756.9827628,-27.877744956031417
,,1739209756.9827678,-21.67658091518819
,,1739209756.9827728,-33.981070128970906
,,1739209756.9827776,-45.120503652039325
,,1739209756.9827826,-38.13080360867914
,,1739209756.9827876,-45.120503652039325
,,1739209756.9827926,-33.98107012897096
,,1739209756.9827976,-32.816014438256545
,,1739209756.9828026,-35.57807855764607
,,1739209756.9828076,-38.13080360867914
,,1739209756.9828126,-35.57807855764607
,,1739209756.9828176,-38.13080360867914
,,1739209756.982823,-45.120503652039325
,,1739209756.9828277,-35.57807855764607
,,1739209756.982833,-45.120503652039325
,,1739209756.9828377,-38.13080360867914
,,1739209756.9828427,-38.13080360867914
,,1739209756.9828477,-31.141103565318893
,,1739209756.9828527,-25.82631439489636
,,1739209756.9828577,-38.13080360867914
,,1739209756.9828627,-38.13080360867914
,,1739209756.9828677,-32.816014438256545
,,1739209756.9828727,-30.49652367304973
,,1739209756.9828775,-45.120503652039325
,,1739209756.9828827,-45.120503652039325
,,1739209756.9828875,-38.13080360867914
,,1739209756.9828928,-30.49652367304973
,,1739209756.9828978,-45.120503652039325
,,1739209756.9829028,-26.991370085610736
,,1739209756.9829078,-16.763597937115037
,,1739209756.9829128,-18.087589870852675
,,1739209756.9829178,-26.991370085610736
,,1739209756.9829228,-45.120503652039325
,,1739209756.9829278,-45.120503652039325
,,1739209756.9829328,-38.13080360867914
,,1739209756.9829378,-35.57807855764607
,,1739209756.9829426,-38.13080360867914
,,1739209756.9829476,-45.120503652039325
,,1739209756.9829526,-38.13080360867914
,,1739209756.9829576,-45.120503652039325
,,1739209756.9829626,-45.120503652039325
,,1739209756.9829676,-38.13080360867914
,,1739209756.9829726,-35.57807855764607
,,1739209756.9829776,-21.446944441779117
,,1739209756.9829826,-9.743571708365383
,,1739209756.9829876,-26.487275050834715
,,1739209756.9829926,-45.120503652039325
,,1739209756.9829977,-38.13080360867914
,,1739209756.983003,-38.13080360867914
,,1739209756.9830077,-32.816014438256545
,,1739209756.983013,-24.589719217205094
,,1739209756.9830177,-38.13080360867914
,,1739209756.9830227,-38.13080360867914
,,1739209756.9830277,-20.277505258571445
,,1739209756.9830327,-38.13080360867914
,,1739209756.9830377,-38.13080360867914
,,1739209756.9830427,-45.120503652039325
,,1739209756.9830475,-32.816014438256545
,,1739209756.9830527,-33.981070128970906
,,1739209756.9830575,-45.120503652039325
,,1739209756.9830627,-38.13080360867914
,,1739209756.9830678,-38.13080360867914
,,1739209756.9830728,-30.49652367304973
,,1739209756.9830778,-18.087589870852675
,,1739209756.9830828,-38.13080360867914
,,1739209756.9830878,-38.13080360867914
,,1739209756.9830928,-32.816014438256545
,,1739209756.9830976,-30.49652367304976
,,1739209756.9831026,-27.267205301931607
,,1739209756.9831076,-32.816014438256545
,,1739209756.9831126,-45.120503652039325
,,1739209756.9831176,-45.120503652039325
,,1739209756.9831226,-38.13080360867914
,,1739209756.9831276,-32.816014438256545
,,1739209756.9831326,-35.57807855764607
,,1739209756.9831376,-38.13080360867914
,,1739209756.9831426,-38.13080360867914
,,1739209756.9831476,-35.57807855764607
,,1739209756.9831526,-33.981070128970906
,,1739209756.9831576,-38.13080360867914
,,1739209756.9831626,-38.13080360867914
,,1739209756.9831676,-38.13080360867914
,,1739209756.983173,-38.13080360867914
,,1739209756.9831777,-33.981070128970906
,,1739209756.983183,-45.120503652039325
,,1739209756.9831877,-45.120503652039325
,,1739209756.9831927,-33.981070128970906
,,1739209756.9831977,-35.57807855764607
,,1739209756.9832027,-45.120503652039325
,,1739209756.9832077,-45.120503652039325
,,1739209756.9832127,-45.120503652039325
,,1739209756.9832177,-33.98107012897096
,,1739209756.9832227,-22.84163660590256
,,1739209756.9832275,-38.13080360867914
,,1739209756.9832327,-38.13080360867914
,,1739209756.9832375,-45.120503652039325
,,1739209756.9832428,-45.120503652039325
,,1739209756.9832478,-45.120503652039325
,,1739209756.9832528,-38.13080360867914
,,1739209756.9832578,-38.13080360867914
,,1739209756.9832623,-38.13080360867914
,,1739209756.9832675,-45.120503652039325
,,1739209756.9832726,-38.13080360867914
,,1739209756.9832776,-38.13080360867914
,,1739209756.9832826,-33.981070128970906
,,1739209756.9832876,-45.120503652039325
,,1739209756.9832926,-33.981070128970906
,,1739209756.9832976,-27.267205301931607
,,1739209756.9833026,-38.13080360867914
,,1739209756.9833076,-45.120503652039325
,,1739209756.9833126,-31.141103565318915
,,1739209756.9833176,-8.995844012507868
,,1739209756.9833226,-25.826314394896357
,,1739209756.9833276,-45.120503652039325
,,1739209756.9833326,-38.13080360867914
,,1739209756.9833376,-32.81601443825658
,,1739209756.9833426,-45.120503652039325
,,1739209756.9833477,-45.120503652039325
,,1739209756.983353,-33.981070128970906
,,1739209756.9833577,-45.120503652039325
,,1739209756.983363,-45.120503652039325
,,1739209756.9833677,-45.120503652039325
,,1739209756.9833727,-45.120503652039325
,,1739209756.9833777,-38.13080360867914
,,1739209756.9833827,-35.57807855764607
,,1739209756.9833877,-22.448786368009163
,,1739209756.9833927,-33.98107012897096
,,1739209756.9833975,-33.981070128970906
,,1739209756.9834027,-45.120503652039325
,,1739209756.9834075,-45.120503652039325
,,1739209756.9834127,-33.981070128970906
,,1739209756.9834175,-23.38864096791655
,,1739209756.9834225,-45.120503652039325
,,1739209756.9834275,-45.120503652039325
,,1739209756.9834323,-45.120503652039325
,,1739209756.9834375,-45.120503652039325
,,1739209756.9834423,-45.120503652039325
,,1739209756.9834476,-35.57807855764607
,,1739209756.9834526,-32.816014438256545
,,1739209756.9834576,-45.120503652039325
,,1739209756.9834626,-38.13080360867914
,,1739209756.9834676,-45.120503652039325
,,1739209756.9834726,-33.981070128970906
,,1739209756.9834776,-32.81601443825658
,,1739209756.9834826,-18.29905288830097
,,1739209756.9834876,-12.116723003332266
,,1739209756.9834926,-26.487275050834725
,,1739209756.9834976,-45.120503652039325
,,1739209756.9835026,-35.57807855764607
,,1739209756.9835076,-35.57807855764607
,,1739209756.9835126,-38.13080360867914
,,1739209756.9835176,-35.57807855764607
,,1739209756.983523,-28.992665084841946
,,1739209756.9835277,-45.120503652039325
,,1739209756.983533,-38.13080360867914
,,1739209756.9835377,-38.13080360867914
,,1739209756.983543,-38.13080360867914
,,1739209756.9835477,-35.57807855764607
,,1739209756.9835527,-45.120503652039325
,,1739209756.9835577,-38.13080360867914
,,1739209756.9835627,-33.981070128970906
,,1739209756.9835677,-45.120503652039325
,,1739209756.9835727,-30.49652367304973
,,1739209756.9835775,-25.62660358559016
,,1739209756.9835825,-20.69570596139481
,,1739209756.9835875,-30.49652367304973
,,1739209756.9835925,-31.141103565318915
,,1739209756.9835975,-33.98107012897096
,,1739209756.9836023,-20.277505258571438
,,1739209756.9836075,-13.631393720945724
,,1739209756.9836123,-33.981070128970906
,,1739209756.9836175,-38.13080360867914
,,1739209756.9836226,-38.13080360867914
,,1739209756.9836276,-45.120503652039325
,,1739209756.9836326,-45.120503652039325
,,1739209756.9836376,-26.991370085610736
,,1739209756.9836426,-32.816014438256545
,,1739209756.9836476,-38.13080360867914
,,1739209756.9836526,-45.120503652039325
,,1739209756.9836576,-26.991370085610736
,,1739209756.9836626,-24.746238672633048
,,1739209756.9836676,-45.120503652039325
,,1739209756.9836726,-45.120503652039325
,,1739209756.9836776,-32.816014438256545
,,1739209756.9836826,-35.57807855764607
,,1739209756.9836876,-38.13080360867914
,,1739209756.9836926,-31.141103565318915
,,1739209756.9836977,-38.13080360867914
,,1739209756.983703,-32.816014438256545
,,1739209756.9837077,-33.981070128970906
,,1739209756.983713,-45.120503652039325
,,1739209756.9837177,-31.141103565318915
,,1739209756.9837227,-20.001670042250545
,,1739209756.9837277,-22.002965041481744
,,1739209756.9837327,-31.141103565318915
,,1739209756.9837377,-33.98107012897096
,,1739209756.9837425,-28.992665084841967
,,1739209756.9837475,-38.13080360867914
,,1739209756.9837525,-45.120503652039325
,,1739209756.9837575,-35.57807855764607
,,1739209756.9837625,-31.141103565318915
,,1739209756.9837675,-45.120503652039325
,,1739209756.9837725,-45.120503652039325
,,1739209756.9837775,-45.120503652039325
,,1739209756.9837823,-45.120503652039325
,,1739209756.9837875,-45.120503652039325
,,1739209756.9837923,-45.120503652039325
,,1739209756.9837976,-38.13080360867914
,,1739209756.9838026,-38.13080360867914
,,1739209756.9838076,-28.58837851428586
,,1739209756.9838126,-33.98107012897096
,,1739209756.9838176,-21.598678470925663
,,1739209756.9838226,-8.217656626912998
,,1739209756.9838276,-45.120503652039325
,,1739209756.9838326,-32.816014438256545
,,1739209756.9838376,-29.438486411369347
,,1739209756.9838426,-18.192034459266992
,,1739209756.9838476,-21.6765809151882
,,1739209756.9838526,-38.13080360867914
,,1739209756.9838576,-27.8777449560314
,,1739209756.9838626,-30.49652367304976
,,1739209756.9838676,-11.64720349886979
,,1739209756.983873,-12.013570528605689
,,1739209756.9838777,-31.141103565318943
,,1739209756.983883,-26.991370085610736
,,1739209756.9838877,-45.120503652039325
,,1739209756.983893,-45.120503652039325
,,1739209756.9838977,-45.120503652039325
,,1739209756.9839025,-38.13080360867914
,,1739209756.9839077,-38.13080360867914
,,1739209756.9839125,-45.120503652039325
,,1739209756.9839177,-45.120503652039325
,,1739209756.9839225,-28.992665084841946
,,1739209756.9839275,-38.13080360867914
,,1739209756.9839325,-38.13080360867914
,,1739209756.9839375,-45.120503652039325
,,1739209756.9839425,-28.58837851428586
,,1739209756.9839475,-31.141103565318915
,,1739209756.9839523,-31.141103565318915
,,1739209756.9839575,-38.13080360867914
,,1739209756.9839623,-22.448786368009163
,,1739209756.9839675,-22.264930561961563
,,1739209756.9839723,-38.13080360867914
,,1739209756.9839776,-45.120503652039325
,,1739209756.9839826,-29.438486411369347
,,1739209756.9839876,-33.981070128970906
,,1739209756.9839926,-38.13080360867914
,,1739209756.9839976,-35.57807855764607
,,1739209756.9840026,-33.981070128970906
,,1739209756.9840076,-30.49652367304973
,,1739209756.9840126,-10.805257810164782
,,1739209756.9840176,-17.508745520481984
,,1739209756.9840226,-22.002965041481744
,,1739209756.9840276,-45.120503652039325
,,1739209756.9840326,-31.141103565318915
,,1739209756.9840376,-16.73831143296303
,,1739209756.9840426,-45.120503652039325
,,1739209756.9840477,-45.120503652039325
,,1739209756.984053,-35.57807855764607
,,1739209756.9840574,-38.13080360867914
,,1739209756.9840624,-33.981070128970906
,,1739209756.9840674,-38.13080360867914
,,1739209756.9840724,-38.13080360867914
,,1739209756.9840777,-45.120503652039325
,,1739209756.9840825,-38.13080360867914
,,1739209756.9840877,-31.141103565318915
,,1739209756.9840925,-33.981070128970906
,,1739209756.9840977,-35.57807855764607
,,1739209756.9841025,-45.120503652039325
,,1739209756.9841075,-25.25278630937684
,,1739209756.9841125,-22.002965041481755
,,1739209756.9841175,-45.120503652039325
,,1739209756.9841225,-38.13080360867914
,,1739209756.9841275,-32.816014438256545
,,1739209756.9841323,-35.57807855764607
,,1739209756.9841375,-38.13080360867914
,,1739209756.9841423,-33.981070128970906
,,1739209756.9841475,-38.13080360867914
,,1739209756.9841526,-29.438486411369333
,,1739209756.9841576,-18.263086266016654
,,1739209756.9841626,-45.120503652039325
,,1739209756.9841676,-45.120503652039325
,,1739209756.9841726,-35.57807855764607
,,1739209756.9841776,-38.13080360867914
,,1739209756.9841826,-45.120503652039325
,,1739209756.9841876,-45.120503652039325
,,1739209756.9841926,-30.49652367304973
,,1739209756.9841976,-25.82631439489636
,,1739209756.9842026,-17.600019173844906
,,1739209756.9842076,-10.278929408385482
,,1739209756.9842126,-28.992665084841946
,,1739209756.9842176,-38.13080360867914
,,1739209756.9842224,-45.120503652039325
,,1739209756.9842274,-32.816014438256545
,,1739209756.9842324,-35.57807855764607
,,1739209756.9842374,-38.13080360867914
,,1739209756.9842424,-33.981070128970906
,,1739209756.9842474,-26.99137008561072
,,1739209756.9842525,-23.506823629689546
,,1739209756.9842577,-35.57807855764607
,,1739209756.9842625,-38.13080360867914
,,1739209756.9842677,-38.13080360867914
,,1739209756.9842725,-38.13080360867914
,,1739209756.9842775,-45.120503652039325
,,1739209756.9842825,-45.120503652039325
,,1739209756.9842875,-38.13080360867914
,,1739209756.9842925,-38.13080360867914
,,1739209756.9842975,-38.13080360867914
,,1739209756.9843023,-26.487275050834715
,,1739209756.9843075,-26.99137008561072
,,1739209756.9843123,-45.120503652039325
,,1739209756.9843175,-38.13080360867914
,,1739209756.9843223,-45.120503652039325
,,1739209756.9843276,-45.120503652039325
,,1739209756.9843326,-45.120503652039325
,,1739209756.9843376,-45.120503652039325
,,1739209756.9843426,-45.120503652039325
,,1739209756.9843476,-32.816014438256545
,,1739209756.9843526,-38.13080360867914
,,1739209756.9843576,-45.120503652039325
,,1739209756.9843626,-38.13080360867914
,,1739209756.9843676,-45.120503652039325
,,1739209756.9843726,-38.13080360867914
,,1739209756.9843774,-45.120503652039325
,,1739209756.9843824,-45.120503652039325
,,1739209756.9843874,-26.487275050834715
,,1739209756.9843924,-32.816014438256545
,,1739209756.9843974,-38.13080360867914
,,1739209756.9844024,-38.13080360867914
,,1739209756.9844074,-30.49652367304973
,,1739209756.9844124,-38.13080360867914
,,1739209756.9844174,-45.120503652039325
,,1739209756.9844224,-38.13080360867914
,,1739209756.9844277,-38.13080360867914
,,1739209756.9844325,-45.120503652039325
,,1739209756.9844377,-38.13080360867914
,,1739209756.9844425,-38.13080360867914
,,1739209756.9844477,-45.120503652039325
,,1739209756.9844525,-38.13080360867914
