CAN Message, 0x1a7:00003bbbe51a6676,Timestamp,Amplitude
,,1739209687.8901546,-38.13080360867914
,,1739209687.8901577,-27.267205301931607
,,1739209687.8901603,-45.120503652039325
,,1739209687.8901632,-32.816014438256545
,,1739209687.8901663,-45.120503652039325
,,1739209687.8901691,-28.992665084841946
,,1739209687.890172,-18.636903542229973
,,1739209687.8901749,-45.120503652039325
,,1739209687.890178,-38.13080360867914
,,1739209687.8901808,-22.44878636800916
,,1739209687.8901837,-25.077289914212862
,,1739209687.8901863,-11.585188061261674
,,1739209687.8901896,-31.14110356531892
,,1739209687.8901925,-45.120503652039325
,,1739209687.8901954,-45.120503652039325
,,1739209687.8901985,-45.120503652039325
,,1739209687.890201,-45.120503652039325
,,1739209687.8902042,-22.84163660590256
,,1739209687.890207,-31.141103565318893
,,1739209687.8902102,-45.120503652039325
,,1739209687.890213,-38.13080360867914
,,1739209687.890216,-33.981070128970906
,,1739209687.8902187,-45.120503652039325
,,1739209687.8902218,-45.120503652039325
,,1739209687.8902247,-45.120503652039325
,,1739209687.8902276,-45.120503652039325
,,1739209687.8902304,-45.120503652039325
,,1739209687.8902335,-35.57807855764607
,,1739209687.8902364,-45.120503652039325
,,1739209687.8902392,-24.29264994887477
,,1739209687.890242,-21.228842808393964
,,1739209687.8902452,-45.120503652039325
,,1739209687.890248,-38.13080360867914
,,1739209687.890251,-38.13080360867914
,,1739209687.8902538,-31.141103565318915
,,1739209687.890257,-38.13080360867914
,,1739209687.8902595,-45.120503652039325
,,1739209687.8902626,-45.120503652039325
,,1739209687.8902657,-21.300333226290604
,,1739209687.8902686,-15.20381357823981
,,1739209687.8902714,-10.598037906834923
,,1739209687.8902743,-25.826314394896357
,,1739209687.8902774,-45.120503652039325
,,1739209687.8902802,-33.981070128970906
,,1739209687.890283,-19.045953419892605
,,1739209687.890286,-29.438486411369347
,,1739209687.890289,-38.13080360867914
,,1739209687.890292,-45.120503652039325
,,1739209687.8902948,-30.49652367304973
,,1739209687.8902977,-14.196806655748082
,,1739209687.8903008,-20.4518274484982
,,1739209687.8903036,-31.141103565318893
,,1739209687.8903065,-45.120503652039325
,,1739209687.890309,-45.120503652039325
,,1739209687.8903124,-45.120503652039325
,,1739209687.8903153,-38.13080360867914
,,1739209687.8903182,-45.120503652039325
,,1739209687.890321,-32.816014438256545
,,1739209687.890324,-24.589719217205094
,,1739209687.890327,-19.8960613169761
,,1739209687.8903298,-33.981070128970906
,,1739209687.890333,-38.13080360867914
,,1739209687.8903358,-38.13080360867914
,,1739209687.890339,-38.13080360867914
,,1739209687.8903415,-45.120503652039325
,,1739209687.8903446,-33.981070128970906
,,1739209687.8903477,-23.38864096791655
,,1739209687.8903503,-35.57807855764607
,,1739209687.8903532,-38.13080360867914
,,1739209687.8903563,-38.13080360867914
,,1739209687.8903592,-32.816014438256545
,,1739209687.890362,-45.120503652039325
,,1739209687.890365,-32.816014438256545
,,1739209687.890368,-24.74623867263306
,,1739209687.8903708,-32.81601443825658
,,1739209687.8903737,-32.816014438256545
,,1739209687.8903766,-45.120503652039325
,,1739209687.8903797,-45.120503652039325
,,1739209687.8903823,-33.981070128970906
,,1739209687.8903854,-33.981070128970906
,,1739209687.8903885,-33.981070128970906
,,1739209687.890391,-45.120503652039325
,,1739209687.8903942,-25.62660358559016
,,1739209687.890397,-38.13080360867914
,,1739209687.8904002,-38.13080360867914
,,1739209687.890403,-45.120503652039325
,,1739209687.890406,-38.13080360867914
,,1739209687.8904088,-26.991370085610768
,,1739209687.890412,-29.43848641136937
,,1739209687.8904147,-31.141103565318893
,,1739209687.8904176,-32.816014438256545
,,1739209687.8904204,-26.99137008561072
,,1739209687.8904235,-12.441749458850316
,,1739209687.8904264,-14.017974478505256
,,1739209687.8904293,-31.14110356531892
,,1739209687.890432,-45.120503652039325
,,1739209687.8904352,-38.13080360867914
,,1739209687.890438,-38.13080360867914
,,1739209687.890441,-28.992665084841946
,,1739209687.8904438,-38.13080360867914
,,1739209687.890447,-38.13080360867914
,,1739209687.8904498,-45.120503652039325
,,1739209687.8904526,-31.141103565318893
,,1739209687.8904555,-38.13080360867914
,,1739209687.8904586,-45.120503652039325
,,1739209687.8904614,-38.13080360867914
,,1739209687.8904643,-45.120503652039325
,,1739209687.8904674,-45.120503652039325
,,1739209687.8904705,-45.120503652039325
,,1739209687.8904731,-38.13080360867914
,,1739209687.890476,-27.267205301931607
,,1739209687.890479,-38.13080360867914
,,1739209687.890482,-45.120503652039325
,,1739209687.8904848,-38.13080360867914
,,1739209687.8904877,-31.141103565318915
,,1739209687.8904908,-35.57807855764607
,,1739209687.8904936,-38.13080360867914
,,1739209687.8904965,-33.981070128970906
,,1739209687.8904994,-31.141103565318915
,,1739209687.8905025,-30.49652367304973
,,1739209687.8905053,-45.120503652039325
,,1739209687.8905082,-19.403415333952413
,,1739209687.890511,-31.141103565318893
,,1739209687.890514,-35.57807855764607
,,1739209687.890517,-33.981070128970906
,,1739209687.89052,-38.13080360867914
,,1739209687.8905227,-45.120503652039325
,,1739209687.8905258,-38.13080360867914
,,1739209687.890529,-38.13080360867914
,,1739209687.8905315,-38.13080360867914
,,1739209687.8905346,-28.58837851428586
,,1739209687.8905375,-25.82631439489636
,,1739209687.8905404,-38.13080360867914
,,1739209687.8905432,-38.13080360867914
,,1739209687.8905463,-38.13080360867914
,,1739209687.8905492,-45.120503652039325
,,1739209687.890552,-38.13080360867914
,,1739209687.890555,-38.13080360867914
,,1739209687.890558,-28.992665084841946
,,1739209687.8905609,-26.99137008561072
,,1739209687.8905635,-38.13080360867914
,,1739209687.8905666,-38.13080360867914
,,1739209687.8905697,-38.13080360867914
,,1739209687.8905723,-38.13080360867914
,,1739209687.8905754,-38.13080360867914
,,1739209687.8905785,-24.589719217205094
,,1739209687.8905814,-35.57807855764607
,,1739209687.8905842,-32.816014438256545
,,1739209687.890587,-38.13080360867914
,,1739209687.89059,-33.981070128970906
,,1739209687.890593,-16.91848905718289
,,1739209687.890596,-22.84163660590256
,,1739209687.8905988,-38.13080360867914
,,1739209687.890602,-33.981070128970906
,,1739209687.8906047,-38.13080360867914
,,1739209687.8906076,-32.816014438256545
,,1739209687.8906105,-33.981070128970906
,,1739209687.8906136,-38.13080360867914
,,1739209687.8906164,-45.120503652039325
,,1739209687.8906193,-30.49652367304973
,,1739209687.890622,-35.57807855764607
,,1739209687.8906252,-38.13080360867914
,,1739209687.890628,-38.13080360867914
,,1739209687.890631,-38.13080360867914
,,1739209687.8906338,-45.120503652039325
,,1739209687.890637,-45.120503652039325
,,1739209687.8906398,-45.120503652039325
,,1739209687.8906426,-33.981070128970906
,,1739209687.8906455,-32.816014438256545
,,1739209687.8906486,-45.120503652039325
,,1739209687.8906517,-38.13080360867914
,,1739209687.8906543,-45.120503652039325
,,1739209687.8906572,-33.981070128970906
,,1739209687.8906603,-38.13080360867914
,,1739209687.8906631,-17.756538629272868
,,1739209687.8906658,-32.81601443825658
,,1739209687.8906684,-30.49652367304973
,,1739209687.890671,-33.98107012897096
,,1739209687.890674,-21.676580915188183
,,1739209687.8906765,-9.33525759928936
,,1739209687.8906791,-38.13080360867914
,,1739209687.8906815,-33.981070128970906
,,1739209687.8906844,-32.816014438256545
,,1739209687.890687,-45.120503652039325
,,1739209687.8906898,-45.120503652039325
,,1739209687.8906925,-45.120503652039325
,,1739209687.890695,-45.120503652039325
,,1739209687.8906977,-27.8777449560314
,,1739209687.8907003,-32.816014438256545
,,1739209687.890703,-45.120503652039325
,,1739209687.8907056,-38.13080360867914
,,1739209687.8907084,-33.98107012897096
,,1739209687.890711,-45.120503652039325
,,1739209687.8907137,-38.13080360867914
,,1739209687.8907163,-45.120503652039325
,,1739209687.890719,-23.273589343863303
,,1739209687.8907216,-29.438486411369333
,,1739209687.8907244,-45.120503652039325
,,1739209687.890727,-45.120503652039325
,,1739209687.8907297,-32.816014438256545
,,1739209687.8907323,-33.981070128970906
,,1739209687.890735,-45.120503652039325
,,1739209687.8907375,-27.267205301931607
,,1739209687.8907402,-25.826314394896357
,,1739209687.890743,-33.98107012897096
,,1739209687.8907456,-29.438486411369333
,,1739209687.8907485,-30.49652367304976
,,1739209687.890751,-16.127771778863256
,,1739209687.8907535,-11.043196371775942
,,1739209687.890756,-38.13080360867914
,,1739209687.890759,-31.141103565318893
,,1739209687.8907616,-35.57807855764607
,,1739209687.8907642,-19.357090149981367
,,1739209687.8907669,-26.991370085610747
,,1739209687.8907695,-38.13080360867914
,,1739209687.890772,-38.13080360867914
,,1739209687.8907747,-45.120503652039325
,,1739209687.8907776,-35.57807855764607
,,1739209687.8907802,-45.120503652039325
,,1739209687.8907828,-29.438486411369333
,,1739209687.8907857,-32.816014438256545
,,1739209687.890788,-45.120503652039325
,,1739209687.8907907,-33.981070128970906
,,1739209687.8907936,-45.120503652039325
,,1739209687.8907962,-32.81601443825658
,,1739209687.8907988,-45.120503652039325
,,1739209687.8908014,-38.13080360867914
,,1739209687.890804,-16.51712358632935
,,1739209687.890807,-30.49652367304973
,,1739209687.8908093,-45.120503652039325
,,1739209687.8908122,-38.13080360867914
,,1739209687.8908148,-35.57807855764607
,,1739209687.8908174,-32.816014438256545
,,1739209687.89082,-45.120503652039325
,,1739209687.8908226,-45.120503652039325
,,1739209687.8908253,-45.120503652039325
,,1739209687.890828,-33.981070128970906
,,1739209687.8908308,-45.120503652039325
,,1739209687.8908334,-45.120503652039325
,,1739209687.890836,-45.120503652039325
,,1739209687.8908386,-33.981070128970906
,,1739209687.8908412,-35.57807855764607
,,1739209687.890844,-38.13080360867914
,,1739209687.8908467,-38.13080360867914
,,1739209687.8908494,-35.57807855764607
,,1739209687.890852,-33.981070128970906
,,1739209687.8908546,-9.23554564196719
,,1739209687.8908572,-21.6765809151882
,,1739209687.8908598,-26.991370085610747
,,1739209687.8908625,-32.816014438256545
,,1739209687.890865,-24.589719217205094
,,1739209687.890868,-18.08758987085268
,,1739209687.8908706,-26.99137008561072
,,1739209687.8908732,-35.57807855764607
,,1739209687.8908758,-45.120503652039325
,,1739209687.8908784,-38.13080360867914
,,1739209687.8908813,-28.992665084841946
,,1739209687.890884,-35.57807855764607
,,1739209687.8908863,-38.13080360867914
,,1739209687.8908892,-45.120503652039325
,,1739209687.8908918,-33.981070128970906
,,1739209687.8908944,-38.13080360867914
,,1739209687.890897,-45.120503652039325
,,1739209687.8909,-38.13080360867914
,,1739209687.8909023,-45.120503652039325
,,1739209687.8909051,-21.598678470925663
,,1739209687.8909078,-23.273589343863303
,,1739209687.8909104,-45.120503652039325
,,1739209687.890913,-28.218542851754165
,,1739209687.890916,-33.981070128970906
,,1739209687.8909185,-38.13080360867914
,,1739209687.890921,-38.13080360867914
,,1739209687.8909235,-38.13080360867914
,,1739209687.8909264,-38.13080360867914
,,1739209687.890929,-45.120503652039325
,,1739209687.8909316,-45.120503652039325
,,1739209687.8909345,-27.267205301931607
,,1739209687.890937,-38.13080360867914
,,1739209687.8909397,-38.13080360867914
,,1739209687.8909423,-45.120503652039325
,,1739209687.890945,-38.13080360867914
,,1739209687.8909476,-38.13080360867914
,,1739209687.8909504,-45.120503652039325
,,1739209687.890953,-45.120503652039325
,,1739209687.8909557,-38.13080360867914
,,1739209687.8909583,-35.57807855764607
,,1739209687.890961,-35.57807855764607
,,1739209687.8909636,-38.13080360867914
,,1739209687.8909662,-38.13080360867914
,,1739209687.890969,-35.57807855764607
,,1739209687.8909717,-38.13080360867914
,,1739209687.8909743,-32.816014438256545
,,1739209687.890977,-30.49652367304973
,,1739209687.8909795,-26.99137008561072
,,1739209687.8909822,-10.818140117924184
,,1739209687.890985,-20.4518274484982
,,1739209687.8909876,-29.438486411369347
,,1739209687.8909905,-38.13080360867914
,,1739209687.8909929,-38.13080360867914
,,1739209687.8909955,-38.13080360867914
,,1739209687.890998,-33.981070128970906
,,1739209687.8910007,-33.981070128970906
,,1739209687.8910036,-38.13080360867914
,,1739209687.8910062,-38.13080360867914
,,1739209687.8910089,-33.981070128970906
,,1739209687.8910117,-33.981070128970906
,,1739209687.891014,-38.13080360867914
,,1739209687.8910167,-45.120503652039325
,,1739209687.8910196,-38.13080360867914
,,1739209687.8910222,-38.13080360867914
,,1739209687.8910248,-45.120503652039325
,,1739209687.8910277,-45.120503652039325
,,1739209687.89103,-33.981070128970906
,,1739209687.8910327,-27.267205301931607
,,1739209687.8910353,-45.120503652039325
,,1739209687.8910382,-33.981070128970906
,,1739209687.8910408,-33.981070128970906
,,1739209687.8910434,-38.13080360867914
,,1739209687.891046,-23.506823629689546
,,1739209687.891049,-38.13080360867914
,,1739209687.8910513,-45.120503652039325
,,1739209687.8910542,-45.120503652039325
,,1739209687.8910568,-30.49652367304976
,,1739209687.8910594,-11.871508681516158
,,1739209687.891062,-45.120503652039325
,,1739209687.8910646,-45.120503652039325
,,1739209687.8910673,-38.13080360867914
,,1739209687.89107,-38.13080360867914
,,1739209687.8910728,-33.981070128970906
,,1739209687.8910754,-33.981070128970906
,,1739209687.891078,-38.13080360867914
,,1739209687.8910806,-45.120503652039325
,,1739209687.8910832,-45.120503652039325
,,1739209687.891086,-30.49652367304973
,,1739209687.8910887,-38.13080360867914
,,1739209687.891091,-38.13080360867914
,,1739209687.891094,-45.120503652039325
,,1739209687.8910966,-18.48349439814281
,,1739209687.8910992,-30.49652367304973
,,1739209687.8911018,-45.120503652039325
,,1739209687.8911045,-38.13080360867914
,,1739209687.891107,-45.120503652039325
,,1739209687.89111,-38.13080360867914
,,1739209687.8911126,-38.13080360867914
,,1739209687.8911152,-35.57807855764607
,,1739209687.8911178,-38.13080360867914
,,1739209687.8911204,-31.141103565318943
,,1739209687.8911233,-8.756627793907725
,,1739209687.891126,-38.13080360867914
,,1739209687.8911283,-31.141103565318943
,,1739209687.8911312,-32.81601443825658
,,1739209687.8911338,-20.4518274484982
,,1739209687.8911364,-20.27750525857143
,,1739209687.891139,-31.141103565318943
,,1739209687.891142,-33.981070128970906
,,1739209687.8911445,-26.99137008561072
,,1739209687.8911471,-15.534864819819614
,,1739209687.8911498,-13.558041748065843
,,1739209687.8911524,-27.267205301931607
,,1739209687.891155,-32.816014438256545
,,1739209687.891158,-38.13080360867914
,,1739209687.8911605,-38.13080360867914
,,1739209687.891163,-45.120503652039325
,,1739209687.8911655,-38.13080360867914
,,1739209687.8911684,-45.120503652039325
,,1739209687.891171,-21.522148828640407
,,1739209687.8911736,-16.23870871285604
,,1739209687.8911765,-45.120503652039325
,,1739209687.891179,-38.13080360867914
,,1739209687.8911817,-30.49652367304973
,,1739209687.8911843,-38.13080360867914
,,1739209687.891187,-45.120503652039325
,,1739209687.8911896,-38.13080360867914
,,1739209687.8911924,-35.57807855764607
,,1739209687.891195,-33.981070128970906
,,1739209687.8911977,-24.15140352195873
,,1739209687.8912003,-14.96271608814888
,,1739209687.891203,-26.0356534632528
,,1739209687.8912055,-35.57807855764607
,,1739209687.8912082,-45.120503652039325
,,1739209687.891211,-38.13080360867914
,,1739209687.8912137,-45.120503652039325
,,1739209687.8912165,-38.13080360867914
,,1739209687.891219,-38.13080360867914
,,1739209687.8912215,-45.120503652039325
,,1739209687.891224,-45.120503652039325
,,1739209687.891227,-35.57807855764607
,,1739209687.8912296,-38.13080360867914
,,1739209687.8912325,-45.120503652039325
,,1739209687.8912349,-32.816014438256545
,,1739209687.8912375,-38.13080360867914
,,1739209687.89124,-45.120503652039325
,,1739209687.8912427,-45.120503652039325
,,1739209687.8912456,-38.13080360867914
,,1739209687.8912482,-45.120503652039325
,,1739209687.8912508,-12.948297095594102
,,1739209687.8912537,-32.81601443825658
,,1739209687.891256,-32.816014438256545
,,1739209687.8912587,-45.120503652039325
,,1739209687.891261,-35.57807855764607
,,1739209687.8912642,-38.13080360867914
,,1739209687.8912668,-31.141103565318893
,,1739209687.8912694,-31.141103565318893
,,1739209687.891272,-33.981070128970906
,,1739209687.8912747,-18.836614351536177
,,1739209687.8912773,-22.84163660590256
,,1739209687.8912802,-29.438486411369333
,,1739209687.8912828,-38.13080360867914
,,1739209687.8912854,-45.120503652039325
,,1739209687.891288,-38.13080360867914
,,1739209687.891291,-30.49652367304973
,,1739209687.8912933,-38.13080360867914
,,1739209687.891296,-45.120503652039325
,,1739209687.8912988,-38.13080360867914
,,1739209687.8913014,-45.120503652039325
,,1739209687.891304,-45.120503652039325
,,1739209687.8913066,-45.120503652039325
,,1739209687.8913093,-45.120503652039325
,,1739209687.891312,-45.120503652039325
,,1739209687.8913147,-21.598678470925677
,,1739209687.8913174,-38.13080360867914
,,1739209687.89132,-33.981070128970906
,,1739209687.8913226,-28.992665084841967
,,1739209687.8913252,-38.13080360867914
,,1739209687.891328,-38.13080360867914
,,1739209687.8913305,-33.981070128970906
,,1739209687.891333,-45.120503652039325
,,1739209687.891336,-38.13080360867914
,,1739209687.8913386,-45.120503652039325
,,1739209687.8913412,-32.816014438256545
,,1739209687.8913438,-25.82631439489636
,,1739209687.8913465,-45.120503652039325
,,1739209687.8913493,-26.0356534632528
,,1739209687.891352,-15.57325574224866
,,1739209687.8913546,-17.331758932011894
,,1739209687.8913572,-25.826314394896357
,,1739209687.8913598,-45.120503652039325
,,1739209687.8913624,-45.120503652039325
,,1739209687.891365,-20.88804491267121
,,1739209687.891368,-45.120503652039325
,,1739209687.8913703,-45.120503652039325
,,1739209687.8913732,-38.13080360867914
,,1739209687.8913758,-31.141103565318915
,,1739209687.8913784,-24.438645034577675
,,1739209687.891381,-45.120503652039325
,,1739209687.891384,-38.13080360867914
,,1739209687.8913865,-25.25278630937684
,,1739209687.8913891,-33.981070128970906
,,1739209687.8913918,-38.13080360867914
,,1739209687.8913944,-45.120503652039325
,,1739209687.891397,-45.120503652039325
,,1739209687.8913996,-38.13080360867914
,,1739209687.8914025,-38.13080360867914
,,1739209687.891405,-45.120503652039325
,,1739209687.8914075,-33.981070128970906
,,1739209687.8914104,-38.13080360867914
,,1739209687.891413,-38.13080360867914
,,1739209687.8914156,-20.001670042250545
,,1739209687.8914185,-31.141103565318943
,,1739209687.891421,-31.141103565318915
,,1739209687.8914237,-45.120503652039325
,,1739209687.8914263,-31.141103565318915
,,1739209687.891429,-10.35943648363738
,,1739209687.8914316,-19.089059925837468
,,1739209687.8914342,-27.267205301931607
,,1739209687.891437,-45.120503652039325
,,1739209687.8914397,-33.981070128970906
,,1739209687.8914423,-33.981070128970906
,,1739209687.891445,-45.120503652039325
,,1739209687.8914475,-45.120503652039325
,,1739209687.8914502,-32.816014438256545
,,1739209687.891453,-33.98107012897096
,,1739209687.8914557,-30.49652367304976
,,1739209687.8914585,-32.816014438256545
,,1739209687.891461,-38.13080360867914
,,1739209687.8914635,-25.077289914212862
,,1739209687.891466,-16.127771778863256
,,1739209687.8914688,-13.41495306682721
,,1739209687.8914716,-29.438486411369347
,,1739209687.8914742,-45.120503652039325
,,1739209687.8914769,-38.13080360867914
,,1739209687.8914795,-19.045953419892605
,,1739209687.891482,-38.13080360867914
,,1739209687.8914847,-38.13080360867914
,,1739209687.8914876,-38.13080360867914
,,1739209687.8914902,-28.992665084841946
,,1739209687.8914928,-9.316957040973374
,,1739209687.8914957,-16.663323472372706
,,1739209687.891498,-27.267205301931607
,,1739209687.8915007,-38.13080360867914
,,1739209687.891503,-31.141103565318915
,,1739209687.8915062,-33.981070128970906
,,1739209687.8915088,-38.13080360867914
,,1739209687.8915114,-45.120503652039325
,,1739209687.891514,-38.13080360867914
,,1739209687.8915167,-28.992665084841946
,,1739209687.8915193,-38.13080360867914
,,1739209687.8915222,-45.120503652039325
,,1739209687.8915248,-45.120503652039325
,,1739209687.8915274,-38.13080360867914
,,1739209687.89153,-38.13080360867914
,,1739209687.891533,-38.13080360867914
,,1739209687.8915353,-38.13080360867914
,,1739209687.891538,-26.487275050834715
,,1739209687.8915408,-45.120503652039325
,,1739209687.8915434,-25.826314394896357
,,1739209687.891546,-31.141103565318893
,,1739209687.8915486,-45.120503652039325
,,1739209687.8915513,-38.13080360867914
,,1739209687.891554,-45.120503652039325
,,1739209687.8915567,-25.62660358559016
,,1739209687.8915594,-33.981070128970906
,,1739209687.891562,-45.120503652039325
,,1739209687.8915646,-38.13080360867914
,,1739209687.8915672,-33.981070128970906
,,1739209687.89157,-33.98107012897096
,,1739209687.8915725,-38.13080360867914
,,1739209687.891575,-45.120503652039325
,,1739209687.891578,-35.57807855764607
,,1739209687.8915806,-23.506823629689546
,,1739209687.8915832,-27.267205301931607
,,1739209687.8915858,-38.13080360867914
,,1739209687.8915884,-38.13080360867914
,,1739209687.8915913,-45.120503652039325
,,1739209687.891594,-45.120503652039325
,,1739209687.8915966,-45.120503652039325
,,1739209687.8915992,-45.120503652039325
,,1739209687.8916018,-38.13080360867914
,,1739209687.8916044,-45.120503652039325
,,1739209687.891607,-45.120503652039325
,,1739209687.89161,-35.57807855764607
,,1739209687.8916123,-31.141103565318915
,,1739209687.8916152,-45.120503652039325
,,1739209687.8916178,-35.57807855764607
,,1739209687.8916204,-38.13080360867914
,,1739209687.891623,-45.120503652039325
,,1739209687.891626,-45.120503652039325
