CAN Message, 0x1bb:0000e349fd657d03,Timestamp,Amplitude
,,1739209898.0849564,-45.120503652039325
,,1739209898.0849695,-45.120503652039325
,,1739209898.0849826,-45.120503652039325
,,1739209898.0849955,-45.120503652039325
,,1739209898.0850086,-38.13080360867914
,,1739209898.0850215,-45.120503652039325
,,1739209898.0850348,-24.589719217205094
,,1739209898.085048,-32.816014438256545
,,1739209898.085061,-38.13080360867914
,,1739209898.0850742,-38.13080360867914
,,1739209898.085087,-33.981070128970906
,,1739209898.0851002,-45.120503652039325
,,1739209898.0851133,-38.13080360867914
,,1739209898.0851264,-45.120503652039325
,,1739209898.0851395,-31.141103565318943
,,1739209898.0851526,-38.13080360867914
,,1739209898.0851655,-26.991370085610736
,,1739209898.0851786,-25.077289914212862
,,1739209898.0851915,-31.141103565318915
,,1739209898.0852048,-32.816014438256545
,,1739209898.085218,-38.13080360867914
,,1739209898.085231,-28.992665084841946
,,1739209898.0852442,-19.13259858440813
,,1739209898.085257,-45.120503652039325
,,1739209898.0852702,-38.13080360867914
,,1739209898.0852833,-45.120503652039325
,,1739209898.0852964,-38.13080360867914
,,1739209898.0853095,-31.141103565318893
,,1739209898.0853226,-45.120503652039325
,,1739209898.0853355,-45.120503652039325
,,1739209898.0853486,-45.120503652039325
,,1739209898.0853617,-45.120503652039325
,,1739209898.0853748,-45.120503652039325
,,1739209898.085388,-35.57807855764607
,,1739209898.085401,-38.13080360867914
,,1739209898.085414,-45.120503652039325
,,1739209898.085427,-45.120503652039325
,,1739209898.0854402,-38.13080360867914
,,1739209898.0854533,-45.120503652039325
,,1739209898.0854664,-45.120503652039325
,,1739209898.0854795,-45.120503652039325
,,1739209898.0854924,-38.13080360867914
,,1739209898.0855055,-45.120503652039325
,,1739209898.0855186,-33.98107012897096
,,1739209898.0855317,-38.13080360867914
,,1739209898.0855448,-23.38864096791655
,,1739209898.085558,-25.82631439489636
,,1739209898.0855708,-45.120503652039325
,,1739209898.085584,-38.13080360867914
,,1739209898.085597,-26.99137008561072
,,1739209898.0856102,-15.459086324648972
,,1739209898.0856233,-17.389956718396665
,,1739209898.0856364,-26.487275050834715
,,1739209898.0856493,-45.120503652039325
,,1739209898.0856624,-32.816014438256545
,,1739209898.0856757,-25.826314394896357
,,1739209898.0856886,-45.120503652039325
,,1739209898.0857017,-45.120503652039325
,,1739209898.0857148,-38.13080360867914
,,1739209898.085728,-38.13080360867914
,,1739209898.0857408,-31.141103565318915
,,1739209898.085754,-38.13080360867914
,,1739209898.085767,-32.816014438256545
,,1739209898.08578,-26.0356534632528
,,1739209898.0857933,-38.13080360867914
,,1739209898.0858064,-45.120503652039325
,,1739209898.0858192,-35.57807855764607
,,1739209898.0858324,-28.992665084841946
,,1739209898.0858457,-26.991370085610747
,,1739209898.0858586,-15.203813578239808
,,1739209898.0858717,-10.471139360821963
,,1739209898.0858848,-24.589719217205094
,,1739209898.0858977,-33.981070128970906
,,1739209898.0859108,-45.120503652039325
,,1739209898.085924,-32.816014438256545
,,1739209898.085937,-27.8777449560314
,,1739209898.08595,-45.120503652039325
,,1739209898.0859632,-33.981070128970906
,,1739209898.085976,-45.120503652039325
,,1739209898.0859892,-45.120503652039325
,,1739209898.0860023,-38.13080360867914
,,1739209898.0860157,-38.13080360867914
,,1739209898.0860286,-45.120503652039325
,,1739209898.0860417,-33.981070128970906
,,1739209898.0860546,-33.981070128970906
,,1739209898.0860677,-45.120503652039325
,,1739209898.0860808,-38.13080360867914
,,1739209898.086094,-45.120503652039325
,,1739209898.086107,-35.57807855764607
,,1739209898.08612,-35.57807855764607
,,1739209898.086133,-45.120503652039325
,,1739209898.086146,-31.141103565318943
,,1739209898.0861592,-45.120503652039325
,,1739209898.0861723,-38.13080360867914
,,1739209898.0861857,-45.120503652039325
,,1739209898.0861986,-38.13080360867914
,,1739209898.0862114,-33.981070128970906
,,1739209898.0862246,-32.816014438256545
,,1739209898.0862377,-38.13080360867914
,,1739209898.0862508,-33.981070128970906
,,1739209898.086264,-45.120503652039325
,,1739209898.086277,-33.981070128970906
,,1739209898.08629,-38.13080360867914
,,1739209898.086303,-45.120503652039325
,,1739209898.086316,-38.13080360867914
,,1739209898.0863292,-38.13080360867914
,,1739209898.0863423,-45.120503652039325
,,1739209898.0863554,-33.981070128970906
,,1739209898.0863686,-45.120503652039325
,,1739209898.0863814,-38.13080360867914
,,1739209898.0863943,-45.120503652039325
,,1739209898.0864077,-25.82631439489636
,,1739209898.0864208,-27.267205301931607
,,1739209898.086434,-32.816014438256545
,,1739209898.086447,-38.13080360867914
,,1739209898.08646,-33.981070128970906
,,1739209898.086473,-33.981070128970906
,,1739209898.086486,-26.991370085610757
,,1739209898.0864992,-32.816014438256545
,,1739209898.0865123,-38.13080360867914
,,1739209898.0865254,-38.13080360867914
,,1739209898.0865383,-45.120503652039325
,,1739209898.0865514,-33.981070128970906
,,1739209898.0865643,-33.981070128970906
,,1739209898.0865777,-31.141103565318915
,,1739209898.0865908,-45.120503652039325
,,1739209898.086604,-38.13080360867914
,,1739209898.0866168,-9.944586344920213
,,1739209898.08663,-20.16506027657481
,,1739209898.086643,-35.57807855764607
,,1739209898.086656,-31.141103565318915
,,1739209898.0866692,-28.992665084841946
,,1739209898.0866823,-19.89606131697609
,,1739209898.0866952,-38.13080360867914
,,1739209898.0867083,-45.120503652039325
,,1739209898.0867214,-33.981070128970906
,,1739209898.0867343,-38.13080360867914
,,1739209898.0867476,-45.120503652039325
,,1739209898.0867608,-35.57807855764607
,,1739209898.0867736,-38.13080360867914
,,1739209898.0867867,-31.141103565318915
,,1739209898.0868,-45.120503652039325
,,1739209898.086813,-33.981070128970906
,,1739209898.086826,-33.981070128970906
,,1739209898.0868392,-29.438486411369333
,,1739209898.086852,-33.98107012897096
,,1739209898.0868652,-14.354099215335872
,,1739209898.0868783,-15.459086324648968
,,1739209898.0868914,-45.120503652039325
,,1739209898.0869043,-31.141103565318893
,,1739209898.0869176,-38.13080360867914
,,1739209898.0869305,-23.506823629689546
,,1739209898.0869436,-45.120503652039325
,,1739209898.0869567,-38.13080360867914
,,1739209898.08697,-45.120503652039325
,,1739209898.086983,-45.120503652039325
,,1739209898.086996,-33.981070128970906
,,1739209898.0870092,-45.120503652039325
,,1739209898.087022,-30.49652367304973
,,1739209898.0870352,-32.81601443825658
,,1739209898.0870483,-18.263086266016654
,,1739209898.0870614,-8.358141484406179
,,1739209898.0870745,-33.98107012897096
,,1739209898.0870876,-32.816014438256545
,,1739209898.0871005,-45.120503652039325
,,1739209898.0871136,-38.13080360867914
,,1739209898.0871267,-38.13080360867914
,,1739209898.0871398,-45.120503652039325
,,1739209898.087153,-33.981070128970906
,,1739209898.087166,-35.57807855764607
,,1739209898.087179,-38.13080360867914
,,1739209898.087192,-35.57807855764607
,,1739209898.0872052,-28.992665084841946
,,1739209898.0872183,-35.57807855764607
,,1739209898.0872314,-45.120503652039325
,,1739209898.0872445,-20.51152522447382
,,1739209898.0872574,-28.58837851428586
,,1739209898.0872705,-31.141103565318915
,,1739209898.0872836,-38.13080360867914
,,1739209898.0872967,-28.992665084841946
,,1739209898.0873098,-9.728487659098016
,,1739209898.087323,-26.99137008561072
,,1739209898.0873358,-45.120503652039325
,,1739209898.087349,-32.816014438256545
,,1739209898.087362,-25.62660358559016
,,1739209898.0873752,-38.13080360867914
,,1739209898.0873885,-35.57807855764607
,,1739209898.0874014,-45.120503652039325
,,1739209898.0874145,-38.13080360867914
,,1739209898.0874274,-45.120503652039325
,,1739209898.0874405,-38.13080360867914
,,1739209898.0874536,-38.13080360867914
,,1739209898.0874667,-45.120503652039325
,,1739209898.0874798,-45.120503652039325
,,1739209898.0874927,-33.981070128970906
,,1739209898.0875058,-45.120503652039325
,,1739209898.087519,-38.13080360867914
,,1739209898.087532,-38.13080360867914
,,1739209898.0875452,-35.57807855764607
,,1739209898.0875585,-45.120503652039325
,,1739209898.0875714,-24.438645034577675
,,1739209898.0875845,-25.826314394896357
,,1739209898.0875974,-45.120503652039325
,,1739209898.0876105,-45.120503652039325
,,1739209898.0876236,-38.13080360867914
,,1739209898.0876367,-45.120503652039325
,,1739209898.0876498,-45.120503652039325
,,1739209898.0876627,-45.120503652039325
,,1739209898.0876758,-35.57807855764607
,,1739209898.087689,-33.981070128970906
,,1739209898.087702,-38.13080360867914
,,1739209898.0877151,-45.120503652039325
,,1739209898.0877285,-30.49652367304973
,,1739209898.0877411,-30.49652367304973
,,1739209898.0877542,-38.13080360867914
,,1739209898.0877674,-38.13080360867914
,,1739209898.0877805,-45.120503652039325
,,1739209898.0877936,-45.120503652039325
,,1739209898.0878067,-35.57807855764607
,,1739209898.0878196,-45.120503652039325
,,1739209898.0878327,-29.438486411369333
,,1739209898.0878458,-26.991370085610736
,,1739209898.087859,-38.13080360867914
,,1739209898.087872,-32.816014438256545
,,1739209898.0878851,-45.120503652039325
,,1739209898.087898,-31.141103565318915
,,1739209898.0879111,-38.13080360867914
,,1739209898.0879242,-45.120503652039325
,,1739209898.0879374,-35.57807855764607
,,1739209898.0879505,-26.991370085610736
,,1739209898.0879636,-45.120503652039325
,,1739209898.0879765,-29.438486411369333
,,1739209898.0879896,-23.75329798047523
,,1739209898.0880027,-23.75329798047523
,,1739209898.0880158,-32.816014438256545
,,1739209898.088029,-35.57807855764607
,,1739209898.088042,-26.99137008561072
,,1739209898.088055,-13.898344869311025
,,1739209898.088068,-12.823685228862532
,,1739209898.0880811,-25.62660358559016
,,1739209898.0880942,-32.816014438256545
,,1739209898.088107,-28.58837851428589
,,1739209898.0881205,-45.120503652039325
,,1739209898.088133,-27.8777449560314
,,1739209898.0881464,-25.62660358559016
,,1739209898.0881596,-27.87774495603143
,,1739209898.088173,-27.267205301931607
,,1739209898.0881858,-22.44878636800916
,,1739209898.088199,-27.87774495603141
,,1739209898.088212,-27.267205301931607
,,1739209898.088225,-38.13080360867914
,,1739209898.088238,-35.57807855764607
,,1739209898.088251,-45.120503652039325
,,1739209898.0882642,-38.13080360867914
,,1739209898.088277,-32.816014438256545
,,1739209898.0882905,-38.13080360867914
,,1739209898.088303,-23.506823629689546
,,1739209898.0883164,-23.50682362968953
,,1739209898.0883296,-27.267205301931607
,,1739209898.088343,-15.670744567918812
,,1739209898.0883558,-22.17584139042336
,,1739209898.088369,-45.120503652039325
,,1739209898.0883818,-26.99137008561072
,,1739209898.0883949,-38.13080360867914
,,1739209898.088408,-45.120503652039325
,,1739209898.088421,-24.29264994887477
,,1739209898.0884342,-18.08758987085268
,,1739209898.088447,-21.598678470925663
,,1739209898.0884602,-45.120503652039325
,,1739209898.088473,-24.74623867263306
,,1739209898.0884864,-29.438486411369333
,,1739209898.0884995,-25.82631439489636
,,1739209898.088513,-30.49652367304973
,,1739209898.0885258,-33.981070128970906
,,1739209898.0885386,-38.13080360867914
,,1739209898.0885518,-32.816014438256545
,,1739209898.0885649,-38.13080360867914
,,1739209898.088578,-28.992665084841946
,,1739209898.088591,-32.816014438256545
,,1739209898.0886042,-45.120503652039325
,,1739209898.088617,-27.267205301931607
,,1739209898.0886302,-27.87774495603143
,,1739209898.0886433,-23.50682362968953
,,1739209898.0886564,-27.267205301931607
,,1739209898.0886695,-19.045953419892605
,,1739209898.088683,-15.851936562542368
,,1739209898.0886955,-23.16150712794696
,,1739209898.0887086,-33.981070128970906
,,1739209898.0887218,-33.981070128970906
,,1739209898.0887349,-45.120503652039325
,,1739209898.088748,-38.13080360867914
,,1739209898.088761,-38.13080360867914
,,1739209898.0887742,-31.141103565318915
,,1739209898.088787,-25.62660358559016
,,1739209898.0888002,-45.120503652039325
,,1739209898.0888133,-28.58837851428589
,,1739209898.0888264,-19.35709014998136
,,1739209898.0888395,-25.826314394896357
,,1739209898.0888526,-38.13080360867914
,,1739209898.0888655,-28.992665084841946
,,1739209898.0888786,-14.267597869738642
,,1739209898.0888915,-45.120503652039325
,,1739209898.0889049,-38.13080360867914
,,1739209898.088918,-38.13080360867914
,,1739209898.088931,-45.120503652039325
,,1739209898.088944,-24.438645034577675
,,1739209898.088957,-23.273589343863303
,,1739209898.0889702,-31.141103565318915
,,1739209898.0889833,-45.120503652039325
,,1739209898.0889964,-30.49652367304976
,,1739209898.0890095,-45.120503652039325
,,1739209898.0890224,-38.13080360867914
,,1739209898.0890355,-32.816014438256545
,,1739209898.0890486,-28.58837851428586
,,1739209898.0890615,-25.62660358559016
,,1739209898.0890749,-33.981070128970906
,,1739209898.089088,-38.13080360867914
,,1739209898.0891008,-38.13080360867914
,,1739209898.089114,-28.992665084841946
,,1739209898.089127,-26.991370085610736
,,1739209898.0891402,-24.589719217205094
,,1739209898.0891533,-24.15140352195873
,,1739209898.0891664,-26.99137008561072
,,1739209898.0891793,-22.74004262075133
,,1739209898.0891924,-8.231857971491369
,,1739209898.0892055,-45.120503652039325
,,1739209898.0892186,-31.141103565318915
,,1739209898.0892315,-45.120503652039325
,,1739209898.0892448,-18.755624688505637
,,1739209898.0892577,-22.84163660590255
,,1739209898.0892708,-28.58837851428586
,,1739209898.089284,-26.991370085610736
,,1739209898.089297,-22.84163660590256
,,1739209898.0893102,-10.122258693643492
,,1739209898.0893233,-11.251948360192047
,,1739209898.0893362,-25.82631439489636
,,1739209898.0893493,-25.62660358559016
,,1739209898.0893624,-33.981070128970906
,,1739209898.0893755,-45.120503652039325
,,1739209898.0893886,-45.120503652039325
,,1739209898.0894015,-32.816014438256545
,,1739209898.0894148,-31.14110356531892
,,1739209898.0894277,-35.57807855764607
,,1739209898.0894408,-18.087589870852675
,,1739209898.089454,-38.13080360867914
,,1739209898.089467,-38.13080360867914
,,1739209898.0894802,-24.589719217205094
,,1739209898.0894933,-25.826314394896364
,,1739209898.089506,-11.988160735092055
,,1739209898.0895193,-38.13080360867914
,,1739209898.0895324,-27.267205301931607
,,1739209898.0895455,-32.816014438256545
,,1739209898.0895586,-38.13080360867914
,,1739209898.0895717,-45.120503652039325
,,1739209898.0895846,-25.62660358559016
,,1739209898.0895977,-31.141103565318915
,,1739209898.0896108,-38.13080360867914
,,1739209898.089624,-35.57807855764607
,,1739209898.089637,-31.141103565318915
,,1739209898.0896502,-32.816014438256545
,,1739209898.089663,-45.120503652039325
,,1739209898.089676,-38.13080360867914
,,1739209898.0896893,-31.141103565318943
,,1739209898.0897024,-38.13080360867914
,,1739209898.0897155,-45.120503652039325
,,1739209898.0897286,-45.120503652039325
,,1739209898.0897417,-45.120503652039325
,,1739209898.0897546,-38.13080360867914
,,1739209898.0897677,-45.120503652039325
,,1739209898.0897808,-35.57807855764607
,,1739209898.089794,-38.13080360867914
,,1739209898.089807,-45.120503652039325
,,1739209898.08982,-38.13080360867914
,,1739209898.089833,-38.13080360867914
,,1739209898.089846,-45.120503652039325
,,1739209898.0898592,-45.120503652039325
,,1739209898.0898724,-31.141103565318915
,,1739209898.0898857,-45.120503652039325
,,1739209898.0898983,-28.58837851428586
,,1739209898.0899117,-27.8777449560314
,,1739209898.0899246,-27.877744956031417
,,1739209898.0899377,-12.09935988247728
,,1739209898.0899508,-13.594562872764596
,,1739209898.089964,-26.991370085610757
,,1739209898.0899768,-31.141103565318915
,,1739209898.08999,-38.13080360867914
,,1739209898.090003,-18.192034459266992
,,1739209898.090016,-38.13080360867914
,,1739209898.0900292,-38.13080360867914
,,1739209898.0900424,-38.13080360867914
,,1739209898.0900557,-35.57807855764607
,,1739209898.0900683,-32.816014438256545
,,1739209898.0900817,-45.120503652039325
,,1739209898.0900946,-38.13080360867914
,,1739209898.0901077,-45.120503652039325
,,1739209898.0901208,-31.14110356531892
,,1739209898.090134,-25.826314394896364
,,1739209898.0901468,-35.57807855764607
,,1739209898.09016,-45.120503652039325
,,1739209898.090173,-33.981070128970906
,,1739209898.090186,-26.487275050834715
,,1739209898.0901992,-33.981070128970906
,,1739209898.0902123,-45.120503652039325
