CAN Message, 0x1bb:00002364dbdbd6e6,Timestamp,Amplitude
,,1739209822.503508,-45.120503652039325
,,1739209822.503512,-38.13080360867914
,,1739209822.5035155,-31.141103565318915
,,1739209822.5035198,-38.13080360867914
,,1739209822.5035236,-38.13080360867914
,,1739209822.5035276,-27.267205301931607
,,1739209822.5035317,-25.826314394896357
,,1739209822.5035355,-45.120503652039325
,,1739209822.5035396,-35.57807855764607
,,1739209822.5035434,-35.57807855764607
,,1739209822.5035474,-35.57807855764607
,,1739209822.5035512,-45.120503652039325
,,1739209822.5035553,-33.981070128970906
,,1739209822.503559,-28.992665084841946
,,1739209822.5035632,-12.906361273615904
,,1739209822.503567,-16.493228368859537
,,1739209822.503571,-24.589719217205094
,,1739209822.503575,-38.13080360867914
,,1739209822.503579,-29.43848641136937
,,1739209822.503583,-24.15140352195872
,,1739209822.5035868,-45.120503652039325
,,1739209822.5035908,-45.120503652039325
,,1739209822.5035946,-45.120503652039325
,,1739209822.5035987,-38.13080360867914
,,1739209822.5036025,-45.120503652039325
,,1739209822.5036066,-45.120503652039325
,,1739209822.5036106,-45.120503652039325
,,1739209822.5036144,-35.57807855764607
,,1739209822.5036185,-38.13080360867914
,,1739209822.5036223,-45.120503652039325
,,1739209822.5036263,-38.13080360867914
,,1739209822.5036302,-31.141103565318893
,,1739209822.5036342,-38.13080360867914
,,1739209822.503638,-15.851936562542368
,,1739209822.503642,-13.83328080865502
,,1739209822.503646,-35.57807855764607
,,1739209822.50365,-30.49652367304973
,,1739209822.503654,-38.13080360867914
,,1739209822.5036578,-18.755624688505637
,,1739209822.503662,-38.13080360867914
,,1739209822.5036657,-45.120503652039325
,,1739209822.5036695,-45.120503652039325
,,1739209822.5036736,-45.120503652039325
,,1739209822.5036776,-45.120503652039325
,,1739209822.5036817,-45.120503652039325
,,1739209822.5036857,-38.13080360867914
,,1739209822.5036895,-33.981070128970906
,,1739209822.503693,-31.141103565318893
,,1739209822.5036974,-18.636903542229973
,,1739209822.5037012,-38.13080360867914
,,1739209822.5037053,-38.13080360867914
,,1739209822.503709,-45.120503652039325
,,1739209822.5037131,-38.13080360867914
,,1739209822.5037172,-38.13080360867914
,,1739209822.503721,-38.13080360867914
,,1739209822.503725,-38.13080360867914
,,1739209822.5037289,-45.120503652039325
,,1739209822.503733,-45.120503652039325
,,1739209822.5037367,-45.120503652039325
,,1739209822.5037408,-45.120503652039325
,,1739209822.5037446,-45.120503652039325
,,1739209822.503749,-33.981070128970906
,,1739209822.5037527,-16.971371839288555
,,1739209822.5037563,-32.81601443825658
,,1739209822.5037606,-33.981070128970906
,,1739209822.5037644,-32.816014438256545
,,1739209822.5037684,-45.120503652039325
,,1739209822.5037725,-9.409240881196174
,,1739209822.5037763,-19.35709014998136
,,1739209822.50378,-38.13080360867914
,,1739209822.5037842,-26.991370085610736
,,1739209822.5037882,-38.13080360867914
,,1739209822.503792,-38.13080360867914
,,1739209822.503796,-38.13080360867914
,,1739209822.5038,-38.13080360867914
,,1739209822.503804,-33.981070128970906
,,1739209822.5038078,-38.13080360867914
,,1739209822.5038118,-45.120503652039325
,,1739209822.5038157,-28.992665084841946
,,1739209822.5038197,-33.981070128970906
,,1739209822.5038238,-45.120503652039325
,,1739209822.5038276,-45.120503652039325
,,1739209822.5038316,-38.13080360867914
,,1739209822.5038354,-33.981070128970906
,,1739209822.5038395,-35.57807855764607
,,1739209822.5038433,-38.13080360867914
,,1739209822.5038474,-45.120503652039325
,,1739209822.5038512,-32.816014438256545
,,1739209822.5038552,-31.141103565318893
,,1739209822.5038593,-38.13080360867914
,,1739209822.503863,-25.82631439489636
,,1739209822.5038671,-15.75034257739115
,,1739209822.503871,-31.141103565318915
,,1739209822.503875,-33.981070128970906
,,1739209822.5038788,-32.81601443825658
,,1739209822.503883,-25.826314394896357
,,1739209822.5038867,-8.886976836659368
,,1739209822.5038908,-33.981070128970906
,,1739209822.5038948,-31.141103565318915
,,1739209822.5038986,-28.992665084841946
,,1739209822.503903,-45.120503652039325
,,1739209822.5039065,-45.120503652039325
,,1739209822.5039103,-38.13080360867914
,,1739209822.5039144,-38.13080360867914
,,1739209822.5039184,-45.120503652039325
,,1739209822.5039222,-45.120503652039325
,,1739209822.5039265,-38.13080360867914
,,1739209822.50393,-32.81601443825658
,,1739209822.503934,-45.120503652039325
,,1739209822.5039382,-45.120503652039325
,,1739209822.503942,-33.981070128970906
,,1739209822.503946,-27.267205301931607
,,1739209822.50395,-38.13080360867914
,,1739209822.503954,-45.120503652039325
,,1739209822.5039575,-45.120503652039325
,,1739209822.5039618,-32.816014438256545
,,1739209822.5039656,-38.13080360867914
,,1739209822.5039697,-38.13080360867914
,,1739209822.5039735,-45.120503652039325
,,1739209822.5039775,-24.15140352195872
,,1739209822.5039816,-29.438486411369333
,,1739209822.5039854,-45.120503652039325
,,1739209822.5039897,-38.13080360867914
,,1739209822.5039933,-38.13080360867914
,,1739209822.503997,-27.877744956031417
,,1739209822.5040011,-19.00327057196588
,,1739209822.5040052,-33.981070128970906
,,1739209822.5040092,-32.816014438256545
,,1739209822.504013,-35.57807855764607
,,1739209822.504017,-38.13080360867914
,,1739209822.504021,-35.57807855764607
,,1739209822.504025,-45.120503652039325
,,1739209822.5040288,-45.120503652039325
,,1739209822.5040329,-38.13080360867914
,,1739209822.504037,-45.120503652039325
,,1739209822.5040407,-33.98107012897096
,,1739209822.5040448,-38.13080360867914
,,1739209822.5040486,-38.13080360867914
,,1739209822.5040526,-45.120503652039325
,,1739209822.5040565,-38.13080360867914
,,1739209822.5040605,-45.120503652039325
,,1739209822.5040643,-38.13080360867914
,,1739209822.5040684,-38.13080360867914
,,1739209822.5040722,-38.13080360867914
,,1739209822.5040762,-38.13080360867914
,,1739209822.5040803,-38.13080360867914
,,1739209822.504084,-45.120503652039325
,,1739209822.5040882,-25.077289914212862
,,1739209822.504092,-23.506823629689546
,,1739209822.504096,-25.826314394896364
,,1739209822.5040998,-33.981070128970906
,,1739209822.504104,-32.816014438256545
,,1739209822.5041077,-45.120503652039325
,,1739209822.5041118,-24.151403521958727
,,1739209822.5041158,-19.13259858440814
,,1739209822.5041196,-30.49652367304973
,,1739209822.5041237,-26.991370085610736
,,1739209822.5041275,-45.120503652039325
,,1739209822.5041316,-38.13080360867914
,,1739209822.5041354,-32.816014438256545
,,1739209822.5041394,-32.816014438256545
,,1739209822.5041432,-38.13080360867914
,,1739209822.5041473,-38.13080360867914
,,1739209822.504151,-38.13080360867914
,,1739209822.5041552,-38.13080360867914
,,1739209822.5041592,-35.57807855764607
,,1739209822.504163,-45.120503652039325
,,1739209822.504167,-29.438486411369333
,,1739209822.504171,-28.21854285175415
,,1739209822.504175,-45.120503652039325
,,1739209822.5041788,-30.49652367304973
,,1739209822.5041828,-33.98107012897096
,,1739209822.5041869,-45.120503652039325
,,1739209822.5041907,-35.57807855764607
,,1739209822.5041947,-38.13080360867914
,,1739209822.5041986,-38.13080360867914
,,1739209822.5042026,-33.981070128970906
,,1739209822.5042064,-18.335319861638148
,,1739209822.5042105,-22.44878636800916
,,1739209822.5042143,-45.120503652039325
,,1739209822.5042183,-31.141103565318915
,,1739209822.5042224,-26.991370085610757
,,1739209822.5042262,-10.666018509378794
,,1739209822.5042305,-13.743798279671742
,,1739209822.504234,-25.62660358559016
,,1739209822.504238,-28.992665084841946
,,1739209822.504242,-38.13080360867914
,,1739209822.504246,-20.16506027657481
,,1739209822.5042498,-38.13080360867914
,,1739209822.504254,-45.120503652039325
,,1739209822.504258,-38.13080360867914
,,1739209822.5042615,-32.816014438256545
,,1739209822.5042658,-16.306657084333562
,,1739209822.5042696,-28.58837851428586
,,1739209822.5042737,-33.981070128970906
,,1739209822.5042777,-33.981070128970906
,,1739209822.5042815,-45.120503652039325
,,1739209822.504285,-38.13080360867914
,,1739209822.5042894,-45.120503652039325
,,1739209822.5042934,-35.57807855764607
,,1739209822.5042973,-29.438486411369333
,,1739209822.5043013,-45.120503652039325
,,1739209822.5043051,-38.13080360867914
,,1739209822.5043092,-35.57807855764607
,,1739209822.504313,-21.598678470925663
,,1739209822.504317,-38.13080360867914
,,1739209822.5043209,-23.506823629689546
,,1739209822.504325,-30.49652367304973
,,1739209822.504329,-30.49652367304973
,,1739209822.5043328,-45.120503652039325
,,1739209822.5043368,-45.120503652039325
,,1739209822.5043406,-35.57807855764607
,,1739209822.5043447,-38.13080360867914
,,1739209822.5043485,-45.120503652039325
,,1739209822.5043526,-45.120503652039325
,,1739209822.5043564,-45.120503652039325
,,1739209822.5043604,-25.82631439489636
,,1739209822.5043645,-33.981070128970906
,,1739209822.5043683,-45.120503652039325
,,1739209822.5043724,-38.13080360867914
,,1739209822.5043762,-28.992665084841967
,,1739209822.5043802,-38.13080360867914
,,1739209822.504384,-35.57807855764607
,,1739209822.504388,-45.120503652039325
,,1739209822.504392,-45.120503652039325
,,1739209822.504396,-45.120503652039325
,,1739209822.5044,-38.13080360867914
,,1739209822.5044038,-45.120503652039325
,,1739209822.504408,-25.62660358559016
,,1739209822.5044117,-32.816014438256545
,,1739209822.5044158,-23.273589343863318
,,1739209822.5044196,-21.021172418726344
,,1739209822.5044236,-33.981070128970906
,,1739209822.5044274,-38.13080360867914
,,1739209822.5044315,-45.120503652039325
,,1739209822.5044355,-33.981070128970906
,,1739209822.5044394,-31.141103565318915
,,1739209822.5044434,-32.816014438256545
,,1739209822.5044472,-38.13080360867914
,,1739209822.5044513,-25.826314394896357
,,1739209822.504455,-17.133997197586602
,,1739209822.5044591,-45.120503652039325
,,1739209822.504463,-45.120503652039325
,,1739209822.504467,-31.141103565318915
,,1739209822.5044708,-26.487275050834715
,,1739209822.5044749,-11.838747037656066
,,1739209822.504479,-45.120503652039325
,,1739209822.5044827,-35.57807855764607
,,1739209822.5044868,-31.141103565318915
,,1739209822.5044906,-31.141103565318915
,,1739209822.504495,-45.120503652039325
,,1739209822.5044985,-38.13080360867914
,,1739209822.5045023,-45.120503652039325
,,1739209822.5045063,-45.120503652039325
,,1739209822.5045104,-16.73831143296303
,,1739209822.5045145,-25.82631439489636
,,1739209822.5045185,-27.87774495603141
,,1739209822.5045223,-38.13080360867914
,,1739209822.504526,-38.13080360867914
,,1739209822.5045302,-45.120503652039325
,,1739209822.504534,-38.13080360867914
,,1739209822.504538,-31.141103565318915
,,1739209822.504542,-32.816014438256545
,,1739209822.504546,-45.120503652039325
,,1739209822.50455,-11.352909697990494
,,1739209822.5045538,-27.87774495603141
,,1739209822.5045578,-33.981070128970906
,,1739209822.5045617,-30.49652367304973
,,1739209822.5045657,-22.84163660590255
,,1739209822.5045695,-17.44894499121748
,,1739209822.5045736,-38.13080360867914
,,1739209822.5045774,-38.13080360867914
,,1739209822.5045817,-33.981070128970906
,,1739209822.5045855,-32.816014438256545
,,1739209822.504589,-45.120503652039325
,,1739209822.5045934,-33.981070128970906
,,1739209822.5045972,-35.57807855764607
,,1739209822.5046012,-25.07728991421287
,,1739209822.504605,-15.459086324648968
,,1739209822.504609,-17.853231561773573
,,1739209822.504613,-28.58837851428586
,,1739209822.504617,-38.13080360867914
,,1739209822.504621,-45.120503652039325
,,1739209822.5046248,-19.35709014998136
,,1739209822.504629,-35.57807855764607
,,1739209822.5046327,-23.506823629689546
,,1739209822.5046368,-38.13080360867914
,,1739209822.5046406,-45.120503652039325
,,1739209822.5046446,-35.57807855764607
,,1739209822.5046484,-31.141103565318915
,,1739209822.5046525,-38.13080360867914
,,1739209822.5046566,-45.120503652039325
,,1739209822.5046604,-45.120503652039325
,,1739209822.5046644,-33.98107012897096
,,1739209822.5046682,-45.120503652039325
,,1739209822.5046723,-45.120503652039325
,,1739209822.504676,-33.981070128970906
,,1739209822.5046802,-33.981070128970906
,,1739209822.504684,-38.13080360867914
,,1739209822.504688,-45.120503652039325
,,1739209822.504692,-32.816014438256545
,,1739209822.504696,-23.273589343863318
,,1739209822.5047,-11.251948360192047
,,1739209822.5047038,-12.23130759542203
,,1739209822.5047078,-24.15140352195873
,,1739209822.5047116,-38.13080360867914
,,1739209822.5047157,-45.120503652039325
,,1739209822.5047195,-18.877682693682605
,,1739209822.5047235,-38.13080360867914
,,1739209822.5047276,-24.438645034577675
,,1739209822.5047314,-38.13080360867914
,,1739209822.5047357,-45.120503652039325
,,1739209822.5047393,-35.57807855764607
,,1739209822.504743,-45.120503652039325
,,1739209822.5047472,-33.981070128970906
,,1739209822.5047512,-32.816014438256545
,,1739209822.504755,-23.38864096791655
,,1739209822.504759,-10.459244947857297
,,1739209822.5047631,-33.981070128970906
,,1739209822.504767,-45.120503652039325
,,1739209822.504771,-30.49652367304973
,,1739209822.5047748,-23.50682362968953
,,1739209822.5047789,-25.826314394896364
,,1739209822.504783,-31.141103565318893
,,1739209822.5047867,-45.120503652039325
,,1739209822.5047903,-38.13080360867914
,,1739209822.5047946,-45.120503652039325
,,1739209822.504799,-33.981070128970906
,,1739209822.5048025,-45.120503652039325
,,1739209822.5048065,-38.13080360867914
,,1739209822.5048103,-32.816014438256545
,,1739209822.5048144,-38.13080360867914
,,1739209822.5048182,-35.57807855764607
,,1739209822.5048225,-33.981070128970906
,,1739209822.504826,-38.13080360867914
,,1739209822.50483,-45.120503652039325
,,1739209822.5048342,-38.13080360867914
,,1739209822.504838,-45.120503652039325
,,1739209822.504842,-33.981070128970906
,,1739209822.504846,-32.816014438256545
,,1739209822.50485,-21.228842808393967
,,1739209822.5048535,-8.09189194631
,,1739209822.5048578,-30.49652367304973
,,1739209822.5048616,-45.120503652039325
,,1739209822.5048656,-29.438486411369333
,,1739209822.5048697,-25.07728991421287
,,1739209822.5048735,-26.487275050834725
,,1739209822.5048776,-32.816014438256545
,,1739209822.5048814,-32.816014438256545
,,1739209822.5048854,-27.267205301931607
,,1739209822.5048892,-14.487170062521797
,,1739209822.5048933,-13.83328080865502
,,1739209822.504897,-26.99137008561072
,,1739209822.5049012,-35.57807855764607
,,1739209822.5049052,-33.981070128970906
,,1739209822.504909,-27.267205301931607
,,1739209822.504913,-45.120503652039325
,,1739209822.504917,-33.981070128970906
,,1739209822.504921,-45.120503652039325
,,1739209822.5049248,-45.120503652039325
,,1739209822.5049288,-45.120503652039325
,,1739209822.5049326,-35.57807855764607
,,1739209822.5049367,-32.816014438256545
,,1739209822.5049405,-32.816014438256545
,,1739209822.5049446,-23.38864096791655
,,1739209822.5049486,-9.271540210664792
,,1739209822.5049524,-27.8777449560314
,,1739209822.5049565,-45.120503652039325
,,1739209822.5049603,-32.816014438256545
,,1739209822.5049644,-30.49652367304976
,,1739209822.5049682,-32.81601443825658
,,1739209822.5049722,-32.816014438256545
,,1739209822.504976,-45.120503652039325
,,1739209822.50498,-38.13080360867914
,,1739209822.504984,-32.816014438256545
,,1739209822.504988,-33.981070128970906
,,1739209822.504992,-33.981070128970906
,,1739209822.5049958,-45.120503652039325
,,1739209822.505,-45.120503652039325
,,1739209822.5050037,-38.13080360867914
,,1739209822.5050075,-45.120503652039325
,,1739209822.5050116,-45.120503652039325
,,1739209822.5050156,-27.267205301931607
,,1739209822.5050197,-45.120503652039325
,,1739209822.5050237,-13.977730686423431
,,1739209822.5050275,-31.141103565318915
,,1739209822.505031,-33.98107012897096
,,1739209822.5050354,-35.57807855764607
,,1739209822.5050392,-35.57807855764607
,,1739209822.5050433,-38.13080360867914
,,1739209822.505047,-31.141103565318915
,,1739209822.5050511,-38.13080360867914
,,1739209822.5050552,-35.57807855764607
,,1739209822.505059,-45.120503652039325
,,1739209822.505063,-38.13080360867914
,,1739209822.5050669,-45.120503652039325
,,1739209822.505071,-45.120503652039325
,,1739209822.5050747,-38.13080360867914
,,1739209822.5050788,-28.992665084841946
,,1739209822.5050826,-38.13080360867914
,,1739209822.505087,-45.120503652039325
,,1739209822.5050907,-30.49652367304973
,,1739209822.5050943,-31.141103565318943
,,1739209822.5050986,-11.309352844940786
,,1739209822.5051024,-15.851936562542368
,,1739209822.5051064,-33.98107012897096
,,1739209822.5051105,-26.991370085610747
,,1739209822.5051143,-38.13080360867914
,,1739209822.505118,-45.120503652039325
,,1739209822.5051222,-38.13080360867914
,,1739209822.5051262,-38.13080360867914
,,1739209822.50513,-38.13080360867914
,,1739209822.505134,-45.120503652039325
,,1739209822.505138,-45.120503652039325
,,1739209822.505142,-45.120503652039325
,,1739209822.5051458,-45.120503652039325
,,1739209822.5051498,-38.13080360867914
,,1739209822.5051537,-32.816014438256545
,,1739209822.5051577,-32.816014438256545
,,1739209822.5051618,-45.120503652039325
,,1739209822.5051656,-38.13080360867914
,,1739209822.5051696,-45.120503652039325
,,1739209822.5051734,-33.981070128970906
,,1739209822.5051775,-35.57807855764607
,,1739209822.5051813,-38.13080360867914
,,1739209822.5051854,-32.816014438256545
,,1739209822.5051892,-45.120503652039325
,,1739209822.5051932,-15.934958346536554
,,1739209822.5051973,-19.089059925837468
,,1739209822.505201,-38.13080360867914
,,1739209822.5052052,-26.99137008561072
,,1739209822.505209,-38.13080360867914
,,1739209822.505213,-33.98107012897096
,,1739209822.5052168,-38.13080360867914
,,1739209822.505221,-31.141103565318915
,,1739209822.5052247,-31.141103565318893
,,1739209822.5052288,-33.981070128970906
,,1739209822.5052328,-30.49652367304973
,,1739209822.5052366,-38.13080360867914
,,1739209822.505241,-38.13080360867914
,,1739209822.5052445,-45.120503652039325
,,1739209822.5052483,-45.120503652039325
,,1739209822.5052524,-38.13080360867914
,,1739209822.5052564,-38.13080360867914
,,1739209822.5052602,-38.13080360867914
,,1739209822.5052643,-38.13080360867914
,,1739209822.5052683,-38.13080360867914
,,1739209822.5052722,-45.120503652039325
,,1739209822.5052762,-33.981070128970906
,,1739209822.50528,-33.981070128970906
,,1739209822.505284,-38.13080360867914
,,1739209822.505288,-33.981070128970906
,,1739209822.505292,-38.13080360867914
,,1739209822.5052958,-38.13080360867914
,,1739209822.5052998,-33.981070128970906
,,1739209822.505304,-23.506823629689546
,,1739209822.5053077,-33.981070128970906
,,1739209822.5053115,-45.120503652039325
,,1739209822.5053155,-38.13080360867914
,,1739209822.5053196,-45.120503652039325
,,1739209822.5053234,-26.99137008561072
,,1739209822.5053277,-21.228842808393967
,,1739209822.5053313,-38.13080360867914
,,1739209822.505335,-28.992665084841946
,,1739209822.5053394,-45.120503652039325
,,1739209822.5053432,-25.826314394896357
,,1739209822.5053473,-15.459086324648965
,,1739209822.505351,-38.13080360867914
,,1739209822.5053551,-38.13080360867914
,,1739209822.505359,-45.120503652039325
,,1739209822.505363,-45.120503652039325
,,1739209822.5053668,-45.120503652039325
,,1739209822.5053709,-45.120503652039325
,,1739209822.505375,-45.120503652039325
,,1739209822.5053787,-45.120503652039325
,,1739209822.5053828,-27.267205301931607
,,1739209822.5053866,-35.57807855764607
,,1739209822.5053906,-38.13080360867914
,,1739209822.5053945,-45.120503652039325
,,1739209822.5053985,-31.141103565318915
,,1739209822.5054023,-20.51152522447381
,,1739209822.5054064,-45.120503652039325
,,1739209822.5054104,-45.120503652039325
,,1739209822.5054142,-32.816014438256545
,,1739209822.5054183,-33.981070128970906
,,1739209822.505422,-45.120503652039325
,,1739209822.5054262,-38.13080360867914
,,1739209822.50543,-45.120503652039325
,,1739209822.505434,-45.120503652039325
,,1739209822.505438,-45.120503652039325
,,1739209822.505442,-45.120503652039325
,,1739209822.505446,-32.81601443825658
,,1739209822.5054498,-45.120503652039325
,,1739209822.5054538,-45.120503652039325
,,1739209822.5054576,-31.141103565318915
,,1739209822.5054617,-27.87774495603141
,,1739209822.5054655,-38.13080360867914
,,1739209822.5054696,-38.13080360867914
,,1739209822.5054734,-45.120503652039325
,,1739209822.5054774,-38.13080360867914
,,1739209822.5054812,-38.13080360867914
,,1739209822.5054853,-38.13080360867914
,,1739209822.505489,-45.120503652039325
,,1739209822.5054932,-30.49652367304973
,,1739209822.5054972,-31.141103565318893
,,1739209822.505501,-45.120503652039325
,,1739209822.505505,-45.120503652039325
,,1739209822.505509,-33.981070128970906
,,1739209822.505513,-38.13080360867914
,,1739209822.5055168,-45.120503652039325
,,1739209822.5055208,-45.120503652039325
,,1739209822.5055249,-31.141103565318893
,,1739209822.5055287,-28.21854285175415
,,1739209822.5055327,-45.120503652039325
,,1739209822.5055366,-38.13080360867914
,,1739209822.5055406,-38.13080360867914
