CAN Message, 0x62:0cf5763cd997922c,Timestamp,Amplitude
,,1739209667.446013,-45.120503652039325
,,1739209667.4460158,-28.58837851428586
,,1739209667.446019,-32.816014438256545
,,1739209667.4460218,-45.120503652039325
,,1739209667.446025,-38.13080360867914
,,1739209667.446028,-45.120503652039325
,,1739209667.4460309,-24.589719217205094
,,1739209667.446034,-19.403415333952413
,,1739209667.4460368,-33.981070128970906
,,1739209667.44604,-32.816014438256545
,,1739209667.446043,-38.13080360867914
,,1739209667.446046,-38.13080360867914
,,1739209667.446049,-38.13080360867914
,,1739209667.446052,-45.120503652039325
,,1739209667.446055,-38.13080360867914
,,1739209667.446058,-28.992665084841946
,,1739209667.4460611,-18.48349439814281
,,1739209667.446064,-18.755624688505637
,,1739209667.446067,-32.816014438256545
,,1739209667.44607,-30.49652367304973
,,1739209667.446073,-35.57807855764607
,,1739209667.4460762,-45.120503652039325
,,1739209667.446079,-45.120503652039325
,,1739209667.446082,-38.13080360867914
,,1739209667.446085,-38.13080360867914
,,1739209667.446088,-38.13080360867914
,,1739209667.4460912,-45.120503652039325
,,1739209667.446094,-38.13080360867914
,,1739209667.4460971,-45.120503652039325
,,1739209667.4461002,-27.8777449560314
,,1739209667.446103,-22.74004262075133
,,1739209667.4461062,-45.120503652039325
,,1739209667.4461093,-45.120503652039325
,,1739209667.4461122,-31.141103565318915
,,1739209667.4461153,-33.981070128970906
,,1739209667.446118,-45.120503652039325
,,1739209667.4461212,-45.120503652039325
,,1739209667.4461243,-29.438486411369333
,,1739209667.4461272,-23.50682362968953
,,1739209667.4461305,-45.120503652039325
,,1739209667.4461331,-17.56938098808858
,,1739209667.4461362,-23.16150712794695
,,1739209667.446139,-38.13080360867914
,,1739209667.4461422,-45.120503652039325
,,1739209667.4461453,-24.438645034577675
,,1739209667.4461484,-9.60966500018149
,,1739209667.4461513,-15.347841527766365
,,1739209667.4461544,-24.589719217205094
,,1739209667.4461577,-33.981070128970906
,,1739209667.4461603,-32.816014438256545
,,1739209667.4461634,-29.438486411369333
,,1739209667.4461665,-45.120503652039325
,,1739209667.4461694,-35.57807855764607
,,1739209667.4461725,-45.120503652039325
,,1739209667.446175,-45.120503652039325
,,1739209667.4461784,-35.57807855764607
,,1739209667.4461813,-45.120503652039325
,,1739209667.4461844,-45.120503652039325
,,1739209667.4461875,-26.99137008561072
,,1739209667.4461904,-32.816014438256545
,,1739209667.4461937,-45.120503652039325
,,1739209667.4461966,-38.13080360867914
,,1739209667.4461994,-45.120503652039325
,,1739209667.4462025,-33.981070128970906
,,1739209667.4462056,-45.120503652039325
,,1739209667.4462085,-38.13080360867914
,,1739209667.4462116,-38.13080360867914
,,1739209667.4462144,-33.981070128970906
,,1739209667.4462175,-45.120503652039325
,,1739209667.4462206,-23.38864096791655
,,1739209667.4462235,-38.13080360867914
,,1739209667.4462266,-45.120503652039325
,,1739209667.4462297,-45.120503652039325
,,1739209667.4462326,-45.120503652039325
,,1739209667.4462357,-20.51152522447381
,,1739209667.4462385,-26.99137008561072
,,1739209667.4462416,-45.120503652039325
,,1739209667.4462447,-33.981070128970906
,,1739209667.4462476,-27.267205301931607
,,1739209667.446251,-26.991370085610757
,,1739209667.4462538,-33.981070128970906
,,1739209667.4462566,-45.120503652039325
,,1739209667.4462595,-38.13080360867914
,,1739209667.4462626,-38.13080360867914
,,1739209667.4462657,-35.57807855764607
,,1739209667.4462671,-45.120503652039325
,,1739209667.4462686,-31.141103565318915
,,1739209667.44627,-28.58837851428589
,,1739209667.4462714,-11.331076665904918
,,1739209667.4462729,-11.64720349886979
,,1739209667.4462745,-24.438645034577675
,,1739209667.4462757,-38.13080360867914
,,1739209667.4462771,-38.13080360867914
,,1739209667.4462786,-45.120503652039325
,,1739209667.44628,-25.82631439489636
,,1739209667.4462814,-27.267205301931607
,,1739209667.4462829,-38.13080360867914
,,1739209667.4462843,-38.13080360867914
,,1739209667.4462855,-38.13080360867914
,,1739209667.4462872,-31.141103565318915
,,1739209667.4462883,-38.13080360867914
,,1739209667.4462898,-38.13080360867914
,,1739209667.4462912,-33.981070128970906
,,1739209667.4462926,-25.07728991421287
,,1739209667.446294,-38.13080360867914
,,1739209667.4462955,-38.13080360867914
,,1739209667.446297,-32.816014438256545
,,1739209667.4462984,-19.69224938244749
,,1739209667.4462998,-13.83328080865502
,,1739209667.4463012,-32.816014438256545
,,1739209667.446303,-33.981070128970906
,,1739209667.446304,-38.13080360867914
,,1739209667.4463055,-45.120503652039325
,,1739209667.446307,-33.981070128970906
,,1739209667.4463084,-38.13080360867914
,,1739209667.4463098,-31.141103565318915
,,1739209667.4463112,-38.13080360867914
,,1739209667.446313,-38.13080360867914
,,1739209667.446314,-45.120503652039325
,,1739209667.4463155,-45.120503652039325
,,1739209667.446317,-38.13080360867914
,,1739209667.4463184,-45.120503652039325
,,1739209667.4463198,-45.120503652039325
,,1739209667.4463212,-38.13080360867914
,,1739209667.446323,-35.57807855764607
,,1739209667.446324,-31.141103565318915
,,1739209667.4463255,-25.077289914212862
,,1739209667.446327,-18.19203445926699
,,1739209667.4463284,-38.13080360867914
,,1739209667.4463298,-32.816014438256545
,,1739209667.4463313,-31.141103565318943
,,1739209667.4463325,-13.781922400005946
,,1739209667.446334,-9.855818527344516
,,1739209667.4463353,-28.992665084841967
,,1739209667.4463367,-33.981070128970906
,,1739209667.4463382,-25.82631439489636
,,1739209667.4463396,-33.981070128970906
,,1739209667.446341,-45.120503652039325
,,1739209667.4463425,-45.120503652039325
,,1739209667.446344,-31.141103565318915
,,1739209667.446345,-38.13080360867914
,,1739209667.4463468,-45.120503652039325
,,1739209667.4463482,-45.120503652039325
,,1739209667.4463496,-38.13080360867914
,,1739209667.446351,-45.120503652039325
,,1739209667.4463525,-45.120503652039325
,,1739209667.446354,-45.120503652039325
,,1739209667.446355,-28.992665084841946
,,1739209667.4463568,-45.120503652039325
,,1739209667.4463582,-38.13080360867914
,,1739209667.4463596,-45.120503652039325
,,1739209667.446361,-25.826314394896357
,,1739209667.4463625,-38.13080360867914
,,1739209667.446364,-38.13080360867914
,,1739209667.4463654,-45.120503652039325
,,1739209667.4463668,-45.120503652039325
,,1739209667.4463682,-45.120503652039325
,,1739209667.4463696,-33.981070128970906
,,1739209667.446371,-38.13080360867914
,,1739209667.4463725,-38.13080360867914
,,1739209667.446374,-33.981070128970906
,,1739209667.4463754,-29.438486411369347
,,1739209667.4463766,-45.120503652039325
,,1739209667.446378,-32.816014438256545
,,1739209667.4463794,-38.13080360867914
,,1739209667.4463809,-45.120503652039325
,,1739209667.4463823,-33.981070128970906
,,1739209667.4463837,-31.141103565318915
,,1739209667.4463851,-31.141103565318915
,,1739209667.4463866,-32.81601443825658
,,1739209667.446388,-22.17584139042336
,,1739209667.4463894,-45.120503652039325
,,1739209667.4463909,-38.13080360867914
,,1739209667.4463923,-38.13080360867914
,,1739209667.4463935,-45.120503652039325
,,1739209667.4463952,-38.13080360867914
,,1739209667.4463966,-45.120503652039325
,,1739209667.446398,-32.816014438256545
,,1739209667.4463997,-31.141103565318943
,,1739209667.446401,-16.51712358632935
,,1739209667.4464023,-14.686880871827997
,,1739209667.4464035,-31.141103565318943
,,1739209667.4464052,-38.13080360867914
,,1739209667.4464066,-32.816014438256545
,,1739209667.446408,-32.816014438256545
,,1739209667.4464097,-38.13080360867914
,,1739209667.446411,-45.120503652039325
,,1739209667.4464123,-26.99137008561072
,,1739209667.4464138,-27.8777449560314
,,1739209667.4464152,-24.151403521958727
,,1739209667.4464166,-45.120503652039325
,,1739209667.446418,-33.981070128970906
,,1739209667.4464197,-29.438486411369333
,,1739209667.446421,-38.13080360867914
,,1739209667.446422,-45.120503652039325
,,1739209667.4464235,-38.13080360867914
,,1739209667.446425,-32.816014438256545
,,1739209667.4464264,-45.120503652039325
,,1739209667.4464278,-45.120503652039325
,,1739209667.4464293,-45.120503652039325
,,1739209667.4464307,-30.49652367304976
,,1739209667.446432,-35.57807855764607
,,1739209667.4464335,-35.57807855764607
,,1739209667.446435,-45.120503652039325
,,1739209667.4464364,-45.120503652039325
,,1739209667.4464378,-38.13080360867914
,,1739209667.4464393,-38.13080360867914
,,1739209667.4464407,-24.589719217205094
,,1739209667.446442,-11.871508681516158
,,1739209667.4464436,-14.368685105852377
,,1739209667.446445,-25.82631439489636
,,1739209667.4464464,-32.816014438256545
,,1739209667.4464478,-45.120503652039325
,,1739209667.4464493,-19.54543163298272
,,1739209667.4464507,-45.120503652039325
,,1739209667.446452,-38.13080360867914
,,1739209667.4464536,-23.50682362968953
,,1739209667.446455,-45.120503652039325
,,1739209667.4464564,-10.857017914164215
,,1739209667.446458,-33.98107012897096
,,1739209667.4464593,-30.49652367304973
,,1739209667.4464607,-35.57807855764607
,,1739209667.4464622,-25.82631439489636
,,1739209667.4464636,-24.15140352195873
,,1739209667.4464648,-31.141103565318943
,,1739209667.4464662,-45.120503652039325
,,1739209667.4464676,-30.49652367304973
,,1739209667.446469,-24.438645034577675
,,1739209667.4464705,-19.40341533395241
,,1739209667.446472,-31.141103565318915
,,1739209667.4464734,-45.120503652039325
,,1739209667.4464748,-45.120503652039325
,,1739209667.4464762,-31.141103565318915
,,1739209667.4464777,-33.981070128970906
,,1739209667.446479,-45.120503652039325
,,1739209667.4464805,-45.120503652039325
,,1739209667.446482,-45.120503652039325
,,1739209667.4464834,-38.13080360867914
,,1739209667.4464848,-45.120503652039325
,,1739209667.4464862,-38.13080360867914
,,1739209667.4464877,-35.57807855764607
,,1739209667.446489,-38.13080360867914
,,1739209667.4464903,-35.57807855764607
,,1739209667.446492,-33.981070128970906
,,1739209667.4464934,-33.981070128970906
,,1739209667.4464948,-45.120503652039325
,,1739209667.4464962,-29.438486411369347
,,1739209667.4464977,-18.63690354222998
,,1739209667.446499,-38.13080360867914
,,1739209667.4465003,-38.13080360867914
,,1739209667.446502,-38.13080360867914
,,1739209667.4465034,-28.58837851428589
,,1739209667.4465048,-32.816014438256545
,,1739209667.4465065,-33.981070128970906
,,1739209667.4465077,-45.120503652039325
,,1739209667.446509,-38.13080360867914
,,1739209667.4465103,-45.120503652039325
,,1739209667.4465115,-45.120503652039325
,,1739209667.4465132,-45.120503652039325
,,1739209667.4465146,-45.120503652039325
,,1739209667.446516,-35.57807855764607
,,1739209667.4465177,-17.56938098808858
,,1739209667.446519,-25.82631439489636
,,1739209667.4465203,-33.981070128970906
,,1739209667.4465218,-38.13080360867914
,,1739209667.4465232,-33.981070128970906
,,1739209667.4465246,-45.120503652039325
,,1739209667.446526,-38.13080360867914
,,1739209667.4465275,-30.49652367304973
,,1739209667.446529,-33.981070128970906
,,1739209667.4465303,-38.13080360867914
,,1739209667.4465318,-38.13080360867914
,,1739209667.4465332,-45.120503652039325
,,1739209667.4465346,-33.981070128970906
,,1739209667.446536,-35.57807855764607
,,1739209667.4465375,-38.13080360867914
,,1739209667.446539,-35.57807855764607
,,1739209667.4465404,-33.981070128970906
,,1739209667.4465418,-38.13080360867914
,,1739209667.4465432,-33.981070128970906
,,1739209667.4465446,-45.120503652039325
,,1739209667.446546,-33.981070128970906
,,1739209667.4465475,-45.120503652039325
,,1739209667.446549,-38.13080360867914
,,1739209667.4465504,-38.13080360867914
,,1739209667.4465518,-45.120503652039325
,,1739209667.446553,-38.13080360867914
,,1739209667.4465544,-45.120503652039325
,,1739209667.446556,-45.120503652039325
,,1739209667.4465573,-33.981070128970906
,,1739209667.4465587,-45.120503652039325
,,1739209667.44656,-45.120503652039325
,,1739209667.4465616,-32.816014438256545
,,1739209667.446563,-33.981070128970906
,,1739209667.4465644,-25.25278630937684
,,1739209667.446566,-15.221558014851562
,,1739209667.4465673,-38.13080360867914
,,1739209667.4465687,-24.74623867263306
,,1739209667.4465702,-45.120503652039325
,,1739209667.4465716,-38.13080360867914
,,1739209667.446573,-35.57807855764607
,,1739209667.4465744,-38.13080360867914
,,1739209667.446576,-45.120503652039325
,,1739209667.4465773,-45.120503652039325
,,1739209667.4465787,-18.335319861638148
,,1739209667.4465802,-30.49652367304973
,,1739209667.4465816,-45.120503652039325
,,1739209667.446583,-38.13080360867914
,,1739209667.4465845,-35.57807855764607
,,1739209667.446586,-38.13080360867914
,,1739209667.446587,-45.120503652039325
,,1739209667.4465888,-38.13080360867914
,,1739209667.4465902,-45.120503652039325
,,1739209667.4465916,-31.141103565318915
,,1739209667.446593,-24.15140352195872
,,1739209667.4465945,-31.141103565318915
,,1739209667.446596,-38.13080360867914
,,1739209667.446597,-33.981070128970906
,,1739209667.4465983,-38.13080360867914
,,1739209667.4466,-38.13080360867914
,,1739209667.4466014,-33.981070128970906
,,1739209667.4466028,-26.991370085610747
,,1739209667.4466045,-38.13080360867914
,,1739209667.4466057,-35.57807855764607
,,1739209667.446607,-38.13080360867914
,,1739209667.4466083,-35.57807855764607
,,1739209667.44661,-29.438486411369333
,,1739209667.4466114,-28.992665084841967
,,1739209667.4466128,-9.442009146308225
,,1739209667.4466145,-15.064409198436486
,,1739209667.4466157,-31.141103565318943
,,1739209667.4466171,-30.49652367304973
,,1739209667.4466186,-45.120503652039325
,,1739209667.44662,-33.981070128970906
,,1739209667.4466214,-35.57807855764607
,,1739209667.4466228,-45.120503652039325
,,1739209667.4466245,-45.120503652039325
,,1739209667.4466257,-24.438645034577675
,,1739209667.4466271,-25.62660358559016
,,1739209667.4466286,-45.120503652039325
,,1739209667.44663,-45.120503652039325
,,1739209667.4466314,-38.13080360867914
,,1739209667.4466329,-45.120503652039325
,,1739209667.4466343,-45.120503652039325
,,1739209667.4466355,-45.120503652039325
,,1739209667.4466372,-32.816014438256545
,,1739209667.4466386,-38.13080360867914
,,1739209667.44664,-17.56938098808858
,,1739209667.4466412,-15.934958346536554
,,1739209667.4466426,-45.120503652039325
,,1739209667.446644,-31.141103565318915
,,1739209667.4466455,-38.13080360867914
,,1739209667.446647,-45.120503652039325
,,1739209667.4466484,-35.57807855764607
,,1739209667.4466498,-27.8777449560314
,,1739209667.4466512,-38.13080360867914
,,1739209667.446653,-30.49652367304973
,,1739209667.446654,-18.636903542229977
,,1739209667.4466555,-32.816014438256545
,,1739209667.446657,-35.57807855764607
,,1739209667.4466584,-45.120503652039325
,,1739209667.4466598,-21.522148828640407
,,1739209667.4466612,-8.720661171623405
,,1739209667.446663,-33.981070128970906
,,1739209667.446664,-38.13080360867914
,,1739209667.4466655,-25.25278630937684
,,1739209667.446667,-20.888044912671223
,,1739209667.4466684,-22.44878636800916
,,1739209667.4466698,-27.267205301931607
,,1739209667.4466712,-38.13080360867914
,,1739209667.446673,-30.49652367304976
,,1739209667.446674,-45.120503652039325
,,1739209667.4466755,-38.13080360867914
,,1739209667.446677,-45.120503652039325
,,1739209667.4466784,-45.120503652039325
,,1739209667.4466798,-33.981070128970906
,,1739209667.4466813,-33.981070128970906
,,1739209667.4466827,-32.816014438256545
,,1739209667.446684,-27.8777449560314
,,1739209667.4466853,-38.13080360867914
,,1739209667.4466867,-38.13080360867914
,,1739209667.4466882,-38.13080360867914
,,1739209667.4466896,-38.13080360867914
,,1739209667.446691,-32.816014438256545
,,1739209667.4466925,-45.120503652039325
,,1739209667.446694,-22.17584139042336
,,1739209667.446695,-10.969100130080566
,,1739209667.4466968,-45.120503652039325
,,1739209667.4466982,-35.57807855764607
,,1739209667.4466996,-35.57807855764607
,,1739209667.446701,-32.816014438256545
,,1739209667.4467025,-45.120503652039325
,,1739209667.446704,-35.57807855764607
,,1739209667.446705,-45.120503652039325
,,1739209667.4467068,-29.43848641136937
,,1739209667.4467082,-28.58837851428589
,,1739209667.4467096,-38.13080360867914
,,1739209667.446711,-38.13080360867914
,,1739209667.4467125,-45.120503652039325
,,1739209667.446714,-31.141103565318915
,,1739209667.4467154,-22.54371790334745
,,1739209667.4467168,-26.487275050834715
,,1739209667.4467182,-27.8777449560314
,,1739209667.4467196,-45.120503652039325
,,1739209667.446721,-45.120503652039325
,,1739209667.4467225,-45.120503652039325
,,1739209667.446724,-45.120503652039325
,,1739209667.4467254,-38.13080360867914
,,1739209667.4467268,-30.49652367304973
,,1739209667.4467282,-25.62660358559016
,,1739209667.4467294,-22.44878636800916
,,1739209667.4467309,-30.49652367304973
,,1739209667.4467323,-33.98107012897096
,,1739209667.4467337,-23.506823629689546
,,1739209667.4467351,-14.86334981302589
,,1739209667.4467366,-9.960441348178817
,,1739209667.446738,-24.589719217205094
,,1739209667.4467394,-45.120503652039325
,,1739209667.4467409,-45.120503652039325
,,1739209667.4467423,-38.13080360867914
,,1739209667.4467435,-32.816014438256545
,,1739209667.4467452,-45.120503652039325
,,1739209667.4467466,-31.141103565318915
,,1739209667.446748,-32.816014438256545
,,1739209667.4467494,-38.13080360867914
,,1739209667.4467509,-38.13080360867914
,,1739209667.4467523,-45.120503652039325
,,1739209667.4467535,-38.13080360867914
,,1739209667.4467552,-31.141103565318915
,,1739209667.4467566,-23.273589343863318
,,1739209667.446758,-38.13080360867914
,,1739209667.4467597,-45.120503652039325
,,1739209667.446761,-31.141103565318893
,,1739209667.4467623,-33.98107012897096
,,1739209667.4467638,-16.91848905718289
,,1739209667.4467652,-31.14110356531892
,,1739209667.4467666,-33.981070128970906
,,1739209667.446768,-45.120503652039325
,,1739209667.4467697,-45.120503652039325
,,1739209667.446771,-45.120503652039325
,,1739209667.4467723,-38.13080360867914
,,1739209667.4467735,-38.13080360867914
,,1739209667.446775,-45.120503652039325
,,1739209667.4467764,-45.120503652039325
,,1739209667.4467778,-45.120503652039325
,,1739209667.4467793,-45.120503652039325
,,1739209667.4467807,-33.981070128970906
,,1739209667.446782,-28.992665084841946
,,1739209667.4467835,-9.285115459495772
,,1739209667.446785,-17.661951700302005
,,1739209667.4467864,-21.676580915188183
,,1739209667.4467878,-30.49652367304973
,,1739209667.4467893,-45.120503652039325
,,1739209667.4467907,-38.13080360867914
,,1739209667.446792,-38.13080360867914
,,1739209667.4467936,-38.13080360867914
,,1739209667.446795,-33.981070128970906
,,1739209667.4467964,-33.98107012897096
,,1739209667.4467978,-30.49652367304976
,,1739209667.4467993,-32.816014438256545
,,1739209667.4468007,-38.13080360867914
,,1739209667.446802,-28.992665084841946
,,1739209667.4468036,-22.26493056196156
,,1739209667.446805,-19.692249382447496
,,1739209667.4468064,-31.141103565318915
,,1739209667.446808,-38.13080360867914
,,1739209667.4468093,-35.57807855764607
,,1739209667.4468107,-24.15140352195873
,,1739209667.4468122,-32.816014438256545
,,1739209667.4468136,-45.120503652039325
,,1739209667.446815,-45.120503652039325
,,1739209667.4468164,-33.981070128970906
,,1739209667.4468176,-45.120503652039325
,,1739209667.446819,-38.13080360867914
,,1739209667.4468205,-33.981070128970906
,,1739209667.446822,-38.13080360867914
,,1739209667.4468234,-38.13080360867914
,,1739209667.4468248,-38.13080360867914
,,1739209667.4468262,-32.816014438256545
,,1739209667.4468277,-38.13080360867914
,,1739209667.446829,-38.13080360867914
,,1739209667.4468305,-35.57807855764607
,,1739209667.446832,-32.816014438256545
,,1739209667.4468334,-35.57807855764607
,,1739209667.4468348,-45.120503652039325
,,1739209667.4468362,-45.120503652039325
,,1739209667.4468377,-38.13080360867914
,,1739209667.446839,-27.87774495603141
,,1739209667.4468403,-45.120503652039325
,,1739209667.446842,-38.13080360867914
,,1739209667.4468434,-38.13080360867914
,,1739209667.4468448,-32.816014438256545
,,1739209667.4468462,-38.13080360867914
,,1739209667.4468477,-45.120503652039325
,,1739209667.446849,-38.13080360867914
,,1739209667.4468503,-29.438486411369333
,,1739209667.446852,-15.573255742248666
,,1739209667.4468534,-28.992665084841967
,,1739209667.4468548,-38.13080360867914
,,1739209667.4468565,-45.120503652039325
,,1739209667.4468577,-38.13080360867914
,,1739209667.4468591,-45.120503652039325
,,1739209667.4468606,-45.120503652039325
,,1739209667.4468615,-33.981070128970906
,,1739209667.4468632,-45.120503652039325
,,1739209667.4468646,-45.120503652039325
,,1739209667.446866,-45.120503652039325
,,1739209667.4468677,-26.487275050834715
,,1739209667.446869,-32.816014438256545
,,1739209667.4468703,-45.120503652039325
,,1739209667.4468718,-19.45023999044868
,,1739209667.4468732,-23.506823629689546
,,1739209667.4468746,-45.120503652039325
,,1739209667.446876,-33.981070128970906
,,1739209667.4468777,-45.120503652039325
,,1739209667.446879,-28.992665084841946
,,1739209667.4468803,-31.141103565318915
,,1739209667.4468818,-45.120503652039325
,,1739209667.4468832,-45.120503652039325
,,1739209667.4468846,-45.120503652039325
,,1739209667.446886,-45.120503652039325
,,1739209667.4468875,-38.13080360867914
,,1739209667.446889,-35.57807855764607
,,1739209667.4468904,-23.506823629689546
,,1739209667.4468918,-25.62660358559016
,,1739209667.4468932,-8.61063270820484
,,1739209667.4468946,-33.98107012897096
,,1739209667.446896,-28.992665084841946
,,1739209667.4468975,-38.13080360867914
,,1739209667.446899,-22.84163660590256
,,1739209667.4469004,-20.6957059613948
,,1739209667.4469018,-33.98107012897096
,,1739209667.4469032,-38.13080360867914
,,1739209667.446905,-33.981070128970906
,,1739209667.446906,-38.13080360867914
,,1739209667.4469073,-28.992665084841946
,,1739209667.4469087,-33.981070128970906
,,1739209667.44691,-45.120503652039325
,,1739209667.4469116,-45.120503652039325
,,1739209667.446913,-25.62660358559016
,,1739209667.4469144,-26.487275050834715
,,1739209667.446916,-45.120503652039325
,,1739209667.4469173,-35.57807855764607
,,1739209667.4469187,-38.13080360867914
,,1739209667.4469202,-45.120503652039325
,,1739209667.4469216,-33.981070128970906
,,1739209667.446923,-35.57807855764607
,,1739209667.4469244,-35.57807855764607
,,1739209667.446926,-33.981070128970906
,,1739209667.4469273,-45.120503652039325
,,1739209667.4469287,-38.13080360867914
,,1739209667.4469302,-35.57807855764607
,,1739209667.4469316,-38.13080360867914
,,1739209667.446933,-45.120503652039325
,,1739209667.4469345,-38.13080360867914
,,1739209667.446936,-38.13080360867914
,,1739209667.446937,-38.13080360867914
,,1739209667.4469388,-38.13080360867914
,,1739209667.4469402,-45.120503652039325
,,1739209667.4469416,-45.120503652039325
,,1739209667.446943,-32.816014438256545
,,1739209667.4469445,-45.120503652039325
,,1739209667.446946,-45.120503652039325
,,1739209667.446947,-45.120503652039325
,,1739209667.4469488,-45.120503652039325
,,1739209667.44695,-45.120503652039325
,,1739209667.4469514,-45.120503652039325
,,1739209667.4469528,-45.120503652039325
,,1739209667.4469545,-38.13080360867914
,,1739209667.4469557,-32.816014438256545
,,1739209667.446957,-45.120503652039325
,,1739209667.4469583,-38.13080360867914
,,1739209667.44696,-38.13080360867914
,,1739209667.4469614,-45.120503652039325
,,1739209667.4469628,-45.120503652039325
