CAN Message, 0x150:0400bdd67d361928,Timestamp,Amplitude
,,1739209677.3692064,-45.120503652039325
,,1739209677.3692105,-45.120503652039325
,,1739209677.3692148,-45.120503652039325
,,1739209677.369219,-45.120503652039325
,,1739209677.3692234,-38.13080360867914
,,1739209677.3692274,-38.13080360867914
,,1739209677.3692317,-35.57807855764607
,,1739209677.369236,-45.120503652039325
,,1739209677.3692403,-35.57807855764607
,,1739209677.3692443,-28.21854285175415
,,1739209677.3692486,-45.120503652039325
,,1739209677.369253,-45.120503652039325
,,1739209677.369257,-35.57807855764607
,,1739209677.3692613,-35.57807855764607
,,1739209677.3692656,-45.120503652039325
,,1739209677.3692698,-45.120503652039325
,,1739209677.369274,-45.120503652039325
,,1739209677.3692782,-33.98107012897096
,,1739209677.3692825,-45.120503652039325
,,1739209677.3692868,-45.120503652039325
,,1739209677.3692908,-45.120503652039325
,,1739209677.3692951,-33.981070128970906
,,1739209677.3692994,-45.120503652039325
,,1739209677.3693037,-45.120503652039325
,,1739209677.3693078,-38.13080360867914
,,1739209677.369312,-30.49652367304973
,,1739209677.3693163,-38.13080360867914
,,1739209677.3693204,-38.13080360867914
,,1739209677.3693247,-45.120503652039325
,,1739209677.369329,-45.120503652039325
,,1739209677.369333,-45.120503652039325
,,1739209677.369337,-45.120503652039325
,,1739209677.3693416,-38.13080360867914
,,1739209677.369346,-35.57807855764607
,,1739209677.36935,-38.13080360867914
,,1739209677.3693542,-45.120503652039325
,,1739209677.3693583,-45.120503652039325
,,1739209677.3693628,-32.816014438256545
,,1739209677.369367,-45.120503652039325
,,1739209677.3693712,-45.120503652039325
,,1739209677.3693757,-45.120503652039325
,,1739209677.3693795,-45.120503652039325
,,1739209677.3693838,-38.13080360867914
,,1739209677.369388,-38.13080360867914
,,1739209677.3693924,-45.120503652039325
,,1739209677.3693964,-45.120503652039325
,,1739209677.3694007,-35.57807855764607
,,1739209677.369405,-35.57807855764607
,,1739209677.369409,-31.141103565318893
,,1739209677.3694134,-27.87774495603143
,,1739209677.3694177,-13.60680514956469
,,1739209677.369422,-9.339844813678376
,,1739209677.369426,-27.267205301931607
,,1739209677.3694303,-33.981070128970906
,,1739209677.3694346,-38.13080360867914
,,1739209677.369439,-35.57807855764607
,,1739209677.369443,-38.13080360867914
,,1739209677.3694472,-45.120503652039325
,,1739209677.3694515,-33.981070128970906
,,1739209677.3694556,-35.57807855764607
,,1739209677.36946,-38.13080360867914
,,1739209677.3694642,-32.816014438256545
,,1739209677.3694685,-38.13080360867914
,,1739209677.3694725,-35.57807855764607
,,1739209677.3694768,-45.120503652039325
,,1739209677.369481,-38.13080360867914
,,1739209677.3694854,-33.981070128970906
,,1739209677.3694894,-35.57807855764607
,,1739209677.3694935,-38.13080360867914
,,1739209677.369498,-28.58837851428586
,,1739209677.369502,-33.981070128970906
,,1739209677.3695064,-45.120503652039325
,,1739209677.369511,-45.120503652039325
,,1739209677.369515,-31.141103565318915
,,1739209677.369519,-23.16150712794695
,,1739209677.3695233,-31.141103565318943
,,1739209677.3695276,-30.49652367304973
,,1739209677.3695316,-45.120503652039325
,,1739209677.369536,-31.141103565318915
,,1739209677.3695402,-20.63344045298849
,,1739209677.3695445,-21.021172418726344
,,1739209677.3695486,-32.816014438256545
,,1739209677.3695529,-28.218542851754165
,,1739209677.3695571,-38.13080360867914
,,1739209677.3695614,-38.13080360867914
,,1739209677.3695655,-38.13080360867914
,,1739209677.3695698,-38.13080360867914
,,1739209677.369574,-45.120503652039325
,,1739209677.369578,-45.120503652039325
,,1739209677.3695824,-45.120503652039325
,,1739209677.3695867,-45.120503652039325
,,1739209677.369591,-45.120503652039325
,,1739209677.369595,-45.120503652039325
,,1739209677.369599,-38.13080360867914
,,1739209677.3696036,-38.13080360867914
,,1739209677.369608,-45.120503652039325
,,1739209677.369612,-33.981070128970906
,,1739209677.3696165,-33.981070128970906
,,1739209677.3696206,-25.826314394896364
,,1739209677.3696246,-45.120503652039325
,,1739209677.369629,-45.120503652039325
,,1739209677.3696332,-45.120503652039325
,,1739209677.3696375,-28.992665084841946
,,1739209677.3696415,-19.497575007474538
,,1739209677.3696458,-31.141103565318943
,,1739209677.36965,-38.13080360867914
,,1739209677.3696542,-32.816014438256545
,,1739209677.3696585,-35.57807855764607
,,1739209677.3696628,-10.17200343523835
,,1739209677.369667,-18.087589870852675
,,1739209677.369671,-31.14110356531892
,,1739209677.3696754,-28.992665084841946
,,1739209677.3696797,-38.13080360867914
,,1739209677.369684,-32.816014438256545
,,1739209677.369688,-33.981070128970906
,,1739209677.3696923,-45.120503652039325
,,1739209677.3696966,-33.981070128970906
,,1739209677.369701,-24.29264994887477
,,1739209677.369705,-23.16150712794695
,,1739209677.3697093,-33.981070128970906
,,1739209677.3697135,-45.120503652039325
,,1739209677.3697176,-38.13080360867914
,,1739209677.369722,-35.57807855764607
,,1739209677.3697262,-45.120503652039325
,,1739209677.3697305,-45.120503652039325
,,1739209677.3697343,-28.992665084841946
,,1739209677.3697388,-29.438486411369357
,,1739209677.369743,-15.347841527766365
,,1739209677.3697472,-16.517123586329355
,,1739209677.3697517,-35.57807855764607
,,1739209677.3697555,-29.438486411369333
,,1739209677.36976,-35.57807855764607
,,1739209677.369764,-38.13080360867914
,,1739209677.3697684,-38.13080360867914
,,1739209677.369773,-27.267205301931607
,,1739209677.3697767,-32.816014438256545
,,1739209677.369781,-38.13080360867914
,,1739209677.3697853,-45.120503652039325
,,1739209677.3697896,-24.589719217205094
,,1739209677.3697937,-29.438486411369333
,,1739209677.369798,-38.13080360867914
,,1739209677.3698022,-45.120503652039325
,,1739209677.3698063,-33.981070128970906
,,1739209677.3698106,-38.13080360867914
,,1739209677.3698149,-45.120503652039325
,,1739209677.3698192,-45.120503652039325
,,1739209677.3698232,-38.13080360867914
,,1739209677.3698275,-45.120503652039325
,,1739209677.3698318,-45.120503652039325
,,1739209677.369836,-45.120503652039325
,,1739209677.36984,-35.57807855764607
,,1739209677.3698444,-38.13080360867914
,,1739209677.3698487,-45.120503652039325
,,1739209677.3698528,-32.816014438256545
,,1739209677.369857,-31.141103565318943
,,1739209677.3698614,-33.98107012897096
,,1739209677.3698657,-33.981070128970906
,,1739209677.3698697,-38.13080360867914
,,1739209677.369874,-45.120503652039325
,,1739209677.3698783,-35.57807855764607
,,1739209677.3698826,-38.13080360867914
,,1739209677.3698866,-45.120503652039325
,,1739209677.369891,-33.981070128970906
,,1739209677.3698978,-32.816014438256545
,,1739209677.3699045,-45.120503652039325
,,1739209677.3699114,-38.13080360867914
,,1739209677.3699183,-45.120503652039325
,,1739209677.369925,-38.13080360867914
,,1739209677.369932,-35.57807855764607
,,1739209677.3699389,-38.13080360867914
,,1739209677.3699455,-32.816014438256545
,,1739209677.3699524,-32.816014438256545
,,1739209677.3699594,-45.120503652039325
,,1739209677.369966,-31.141103565318893
,,1739209677.369973,-45.120503652039325
,,1739209677.36998,-35.57807855764607
,,1739209677.3699863,-32.816014438256545
,,1739209677.3699934,-45.120503652039325
,,1739209677.3700004,-38.13080360867914
,,1739209677.370007,-33.981070128970906
,,1739209677.370014,-15.013264998121558
,,1739209677.3700206,-23.506823629689546
,,1739209677.3700275,-30.49652367304973
,,1739209677.3700345,-32.81601443825658
,,1739209677.3700411,-29.438486411369333
,,1739209677.370048,-17.133997197586595
,,1739209677.370055,-45.120503652039325
,,1739209677.3700616,-24.589719217205094
,,1739209677.3700686,-31.141103565318915
,,1739209677.3700757,-22.74004262075133
,,1739209677.370082,-8.394907374406534
,,1739209677.370089,-38.13080360867914
,,1739209677.370096,-35.57807855764607
,,1739209677.3701026,-38.13080360867914
,,1739209677.3701096,-22.002965041481755
,,1739209677.3701165,-19.089059925837468
,,1739209677.3701231,-38.13080360867914
,,1739209677.37013,-33.981070128970906
,,1739209677.370137,-38.13080360867914
,,1739209677.3701437,-18.75562468850564
,,1739209677.3701506,-17.85323156177357
,,1739209677.3701577,-38.13080360867914
,,1739209677.3701642,-38.13080360867914
,,1739209677.370171,-33.98107012897096
,,1739209677.370178,-45.120503652039325
,,1739209677.370185,-38.13080360867914
,,1739209677.3701916,-45.120503652039325
,,1739209677.3701985,-45.120503652039325
,,1739209677.3702052,-38.13080360867914
,,1739209677.370212,-38.13080360867914
,,1739209677.3702188,-38.13080360867914
,,1739209677.3702257,-31.141103565318943
,,1739209677.3702326,-45.120503652039325
,,1739209677.3702393,-38.13080360867914
,,1739209677.3702462,-38.13080360867914
,,1739209677.370253,-45.120503652039325
,,1739209677.3702598,-38.13080360867914
,,1739209677.370267,-45.120503652039325
,,1739209677.3702736,-33.981070128970906
,,1739209677.3702805,-25.62660358559016
,,1739209677.3702872,-31.141103565318915
,,1739209677.370294,-45.120503652039325
,,1739209677.3703008,-38.13080360867914
,,1739209677.3703077,-21.676580915188183
,,1739209677.3703146,-28.58837851428586
,,1739209677.3703213,-45.120503652039325
,,1739209677.3703282,-38.13080360867914
,,1739209677.370335,-23.273589343863303
,,1739209677.3703418,-11.871508681516158
,,1739209677.3703487,-16.840353009799525
,,1739209677.3703556,-25.82631439489636
,,1739209677.3703623,-38.13080360867914
,,1739209677.3703692,-33.981070128970906
,,1739209677.370376,-38.13080360867914
,,1739209677.3703828,-45.120503652039325
,,1739209677.3703897,-38.13080360867914
,,1739209677.3703966,-38.13080360867914
,,1739209677.3704033,-24.15140352195873
,,1739209677.3704102,-19.69224938244749
,,1739209677.370417,-31.141103565318893
,,1739209677.3704238,-32.816014438256545
,,1739209677.3704307,-26.991370085610736
,,1739209677.3704376,-17.85323156177357
,,1739209677.3704443,-9.850652966439332
,,1739209677.3704512,-29.438486411369333
,,1739209677.370458,-45.120503652039325
,,1739209677.3704648,-38.13080360867914
,,1739209677.3704717,-33.981070128970906
,,1739209677.3704784,-31.141103565318915
,,1739209677.3704853,-45.120503652039325
,,1739209677.3704922,-45.120503652039325
,,1739209677.370499,-45.120503652039325
,,1739209677.3705058,-38.13080360867914
,,1739209677.3705127,-38.13080360867914
,,1739209677.3705194,-38.13080360867914
,,1739209677.3705263,-45.120503652039325
,,1739209677.3705332,-38.13080360867914
,,1739209677.37054,-38.13080360867914
,,1739209677.3705468,-38.13080360867914
,,1739209677.3705535,-31.14110356531892
,,1739209677.3705604,-24.15140352195873
,,1739209677.370567,-38.13080360867914
,,1739209677.3705742,-45.120503652039325
,,1739209677.370581,-38.13080360867914
,,1739209677.3705878,-45.120503652039325
,,1739209677.3705947,-32.816014438256545
,,1739209677.3706014,-25.82631439489636
,,1739209677.3706083,-26.99137008561072
,,1739209677.3706152,-33.981070128970906
,,1739209677.370622,-38.13080360867914
,,1739209677.3706288,-25.82631439489636
,,1739209677.3706355,-13.898344869311025
,,1739209677.3706424,-11.846914308175991
,,1739209677.370649,-24.589719217205094
,,1739209677.370656,-32.816014438256545
,,1739209677.370663,-33.981070128970906
,,1739209677.3706698,-28.218542851754165
,,1739209677.3706765,-45.120503652039325
,,1739209677.3706834,-45.120503652039325
,,1739209677.3706903,-35.57807855764607
,,1739209677.370697,-27.267205301931607
,,1739209677.370704,-45.120503652039325
,,1739209677.3707108,-38.13080360867914
,,1739209677.3707175,-33.981070128970906
,,1739209677.3707244,-33.981070128970906
,,1739209677.3707314,-33.981070128970906
,,1739209677.370738,-23.75329798047523
,,1739209677.370745,-38.13080360867914
,,1739209677.370752,-33.981070128970906
,,1739209677.3707583,-33.981070128970906
,,1739209677.3707654,-35.57807855764607
,,1739209677.3707724,-20.88804491267121
,,1739209677.370779,-33.981070128970906
,,1739209677.370786,-45.120503652039325
,,1739209677.3707929,-45.120503652039325
,,1739209677.3707995,-45.120503652039325
,,1739209677.3708065,-31.14110356531892
,,1739209677.3708134,-45.120503652039325
,,1739209677.37082,-38.13080360867914
,,1739209677.370827,-45.120503652039325
,,1739209677.370834,-45.120503652039325
,,1739209677.3708403,-45.120503652039325
,,1739209677.3708477,-38.13080360867914
,,1739209677.3708544,-38.13080360867914
,,1739209677.370861,-38.13080360867914
,,1739209677.370868,-45.120503652039325
,,1739209677.370875,-45.120503652039325
,,1739209677.3708816,-45.120503652039325
,,1739209677.3708885,-38.13080360867914
,,1739209677.3708951,-38.13080360867914
,,1739209677.370902,-38.13080360867914
,,1739209677.370909,-38.13080360867914
,,1739209677.3709157,-31.141103565318915
,,1739209677.3709226,-27.8777449560314
,,1739209677.3709297,-22.44878636800916
,,1739209677.3709362,-21.228842808393978
,,1739209677.370943,-22.002965041481755
,,1739209677.37095,-27.267205301931607
,,1739209677.370957,-24.438645034577675
,,1739209677.3709636,-13.17536023321462
,,1739209677.3709705,-11.0026236066006
,,1739209677.3709772,-24.589719217205094
,,1739209677.370984,-38.13080360867914
,,1739209677.370991,-38.13080360867914
,,1739209677.3709977,-33.98107012897096
,,1739209677.3710046,-38.13080360867914
,,1739209677.3710115,-45.120503652039325
,,1739209677.3710182,-45.120503652039325
,,1739209677.371025,-33.981070128970906
,,1739209677.371032,-45.120503652039325
,,1739209677.371039,-45.120503652039325
,,1739209677.3710456,-32.816014438256545
,,1739209677.3710525,-33.98107012897096
,,1739209677.3710592,-38.13080360867914
,,1739209677.371066,-31.141103565318915
,,1739209677.371073,-35.57807855764607
,,1739209677.3710797,-38.13080360867914
,,1739209677.3710866,-38.13080360867914
,,1739209677.3710933,-33.981070128970906
,,1739209677.3711002,-38.13080360867914
,,1739209677.371107,-29.438486411369333
,,1739209677.3711138,-26.991370085610736
,,1739209677.3711207,-38.13080360867914
,,1739209677.3711276,-28.58837851428589
,,1739209677.3711343,-33.98107012897096
,,1739209677.3711412,-45.120503652039325
,,1739209677.371148,-38.13080360867914
,,1739209677.3711548,-45.120503652039325
,,1739209677.3711617,-35.57807855764607
,,1739209677.3711686,-32.816014438256545
,,1739209677.3711753,-45.120503652039325
,,1739209677.3711822,-45.120503652039325
,,1739209677.371189,-31.141103565318893
,,1739209677.3711958,-30.49652367304973
,,1739209677.3712027,-35.57807855764607
,,1739209677.3712096,-35.57807855764607
,,1739209677.3712163,-45.120503652039325
,,1739209677.3712232,-45.120503652039325
,,1739209677.37123,-33.981070128970906
,,1739209677.3712368,-33.981070128970906
,,1739209677.3712437,-38.13080360867914
,,1739209677.3712506,-28.58837851428586
,,1739209677.3712573,-38.13080360867914
,,1739209677.3712642,-38.13080360867914
,,1739209677.3712711,-38.13080360867914
,,1739209677.3712778,-45.120503652039325
,,1739209677.3712847,-45.120503652039325
,,1739209677.3712916,-35.57807855764607
,,1739209677.3712983,-45.120503652039325
,,1739209677.3713052,-45.120503652039325
,,1739209677.371312,-32.816014438256545
,,1739209677.3713188,-45.120503652039325
,,1739209677.3713255,-38.13080360867914
,,1739209677.3713324,-38.13080360867914
,,1739209677.371339,-38.13080360867914
,,1739209677.3713462,-35.57807855764607
,,1739209677.371353,-45.120503652039325
,,1739209677.3713598,-19.844204643325902
,,1739209677.3713667,-31.141103565318915
,,1739209677.3713734,-33.981070128970906
,,1739209677.3713803,-38.13080360867914
,,1739209677.3713872,-33.981070128970906
,,1739209677.371394,-26.991370085610747
,,1739209677.3714008,-38.13080360867914
