CAN Message, 0x1d3:000023db7de56698,Timestamp,Amplitude
,,1739209779.255721,-38.13080360867914
,,1739209779.2557223,-35.57807855764607
,,1739209779.2557237,-45.120503652039325
,,1739209779.255725,-38.13080360867914
,,1739209779.255726,-38.13080360867914
,,1739209779.2557273,-45.120503652039325
,,1739209779.2557285,-38.13080360867914
,,1739209779.2557297,-45.120503652039325
,,1739209779.2557309,-45.120503652039325
,,1739209779.2557323,-45.120503652039325
,,1739209779.2557335,-38.13080360867914
,,1739209779.2557347,-45.120503652039325
,,1739209779.255736,-38.13080360867914
,,1739209779.255737,-35.57807855764607
,,1739209779.2557385,-38.13080360867914
,,1739209779.2557397,-38.13080360867914
,,1739209779.255741,-45.120503652039325
,,1739209779.255742,-33.981070128970906
,,1739209779.2557433,-33.981070128970906
,,1739209779.2557445,-33.981070128970906
,,1739209779.2557456,-45.120503652039325
,,1739209779.2557468,-45.120503652039325
,,1739209779.2557485,-38.13080360867914
,,1739209779.2557497,-38.13080360867914
,,1739209779.255751,-45.120503652039325
,,1739209779.2557518,-45.120503652039325
,,1739209779.255753,-35.57807855764607
,,1739209779.2557542,-38.13080360867914
,,1739209779.2557557,-45.120503652039325
,,1739209779.2557569,-38.13080360867914
,,1739209779.255758,-35.57807855764607
,,1739209779.2557592,-38.13080360867914
,,1739209779.2557604,-38.13080360867914
,,1739209779.2557616,-38.13080360867914
,,1739209779.255763,-38.13080360867914
,,1739209779.2557642,-38.13080360867914
,,1739209779.2557654,-45.120503652039325
,,1739209779.2557666,-38.13080360867914
,,1739209779.2557678,-32.816014438256545
,,1739209779.255769,-45.120503652039325
,,1739209779.2557702,-45.120503652039325
,,1739209779.2557716,-38.13080360867914
,,1739209779.2557728,-38.13080360867914
,,1739209779.255774,-38.13080360867914
,,1739209779.2557752,-45.120503652039325
,,1739209779.2557764,-45.120503652039325
,,1739209779.2557776,-45.120503652039325
,,1739209779.255779,-38.13080360867914
,,1739209779.2557802,-31.141103565318915
,,1739209779.2557814,-25.82631439489636
,,1739209779.2557826,-11.309352844940786
,,1739209779.2557838,-12.854504599965717
,,1739209779.255785,-28.58837851428589
,,1739209779.2557864,-29.438486411369333
,,1739209779.2557876,-35.57807855764607
,,1739209779.2557888,-45.120503652039325
,,1739209779.25579,-45.120503652039325
,,1739209779.2557912,-38.13080360867914
,,1739209779.2557924,-38.13080360867914
,,1739209779.2557936,-38.13080360867914
,,1739209779.255795,-45.120503652039325
,,1739209779.2557962,-38.13080360867914
,,1739209779.2557974,-38.13080360867914
,,1739209779.2557986,-45.120503652039325
,,1739209779.2557998,-30.49652367304973
,,1739209779.255801,-33.981070128970906
,,1739209779.2558024,-38.13080360867914
,,1739209779.2558036,-45.120503652039325
,,1739209779.2558048,-45.120503652039325
,,1739209779.255806,-35.57807855764607
,,1739209779.2558072,-25.82631439489636
,,1739209779.2558084,-45.120503652039325
,,1739209779.2558098,-38.13080360867914
,,1739209779.255811,-38.13080360867914
,,1739209779.2558122,-22.74004262075133
,,1739209779.2558134,-45.120503652039325
,,1739209779.2558146,-38.13080360867914
,,1739209779.2558155,-31.141103565318915
,,1739209779.255817,-30.49652367304973
,,1739209779.2558184,-18.335319861638148
,,1739209779.2558196,-23.506823629689546
,,1739209779.2558208,-33.981070128970906
,,1739209779.255822,-38.13080360867914
,,1739209779.2558231,-33.981070128970906
,,1739209779.2558243,-35.57807855764607
,,1739209779.2558258,-32.816014438256545
,,1739209779.255827,-26.99137008561072
,,1739209779.255828,-45.120503652039325
,,1739209779.255829,-38.13080360867914
,,1739209779.2558303,-38.13080360867914
,,1739209779.2558317,-31.141103565318915
,,1739209779.255833,-45.120503652039325
,,1739209779.2558343,-45.120503652039325
,,1739209779.2558355,-45.120503652039325
,,1739209779.2558367,-45.120503652039325
,,1739209779.255838,-45.120503652039325
,,1739209779.255839,-45.120503652039325
,,1739209779.2558403,-38.13080360867914
,,1739209779.2558415,-27.8777449560314
,,1739209779.255843,-33.981070128970906
,,1739209779.255844,-45.120503652039325
,,1739209779.2558453,-38.13080360867914
,,1739209779.2558465,-38.13080360867914
,,1739209779.2558477,-17.600019173844906
,,1739209779.2558491,-45.120503652039325
,,1739209779.2558503,-35.57807855764607
,,1739209779.2558515,-33.981070128970906
,,1739209779.2558527,-25.62660358559016
,,1739209779.255854,-8.358141484406179
,,1739209779.255855,-25.25278630937684
,,1739209779.2558565,-45.120503652039325
,,1739209779.2558577,-32.816014438256545
,,1739209779.255859,-35.57807855764607
,,1739209779.25586,-38.13080360867914
,,1739209779.2558613,-33.98107012897096
,,1739209779.2558625,-33.981070128970906
,,1739209779.2558637,-45.120503652039325
,,1739209779.255865,-19.22100763878221
,,1739209779.2558663,-23.50682362968953
,,1739209779.2558675,-38.13080360867914
,,1739209779.255869,-38.13080360867914
,,1739209779.25587,-45.120503652039325
,,1739209779.255871,-35.57807855764607
,,1739209779.2558725,-45.120503652039325
,,1739209779.2558737,-45.120503652039325
,,1739209779.2558749,-45.120503652039325
,,1739209779.255876,-45.120503652039325
,,1739209779.2558773,-18.636903542229977
,,1739209779.2558784,-31.141103565318915
,,1739209779.2558796,-38.13080360867914
,,1739209779.255881,-45.120503652039325
,,1739209779.2558825,-45.120503652039325
,,1739209779.2558837,-35.57807855764607
,,1739209779.2558846,-45.120503652039325
,,1739209779.2558858,-25.25278630937684
,,1739209779.255887,-28.58837851428586
,,1739209779.2558885,-45.120503652039325
,,1739209779.2558897,-38.13080360867914
,,1739209779.2558908,-35.57807855764607
,,1739209779.255892,-38.13080360867914
,,1739209779.2558932,-38.13080360867914
,,1739209779.2558944,-45.120503652039325
,,1739209779.255896,-28.992665084841946
,,1739209779.255897,-29.438486411369333
,,1739209779.2558982,-45.120503652039325
,,1739209779.2558994,-45.120503652039325
,,1739209779.2559006,-32.816014438256545
,,1739209779.2559018,-38.13080360867914
,,1739209779.255903,-45.120503652039325
,,1739209779.2559044,-38.13080360867914
,,1739209779.2559056,-38.13080360867914
,,1739209779.2559068,-19.692249382447496
,,1739209779.255908,-35.57807855764607
,,1739209779.2559092,-45.120503652039325
,,1739209779.2559104,-33.981070128970906
,,1739209779.2559118,-26.99137008561072
,,1739209779.255913,-16.398940924556364
,,1739209779.2559142,-26.99137008561072
,,1739209779.2559154,-45.120503652039325
,,1739209779.2559166,-45.120503652039325
,,1739209779.2559178,-38.13080360867914
,,1739209779.255919,-38.13080360867914
,,1739209779.2559204,-35.57807855764607
,,1739209779.2559216,-28.992665084841946
,,1739209779.2559228,-38.13080360867914
,,1739209779.255924,-33.981070128970906
,,1739209779.2559252,-45.120503652039325
,,1739209779.2559264,-45.120503652039325
,,1739209779.2559278,-35.57807855764607
,,1739209779.255929,-38.13080360867914
,,1739209779.2559302,-45.120503652039325
,,1739209779.2559314,-38.13080360867914
,,1739209779.2559326,-35.57807855764607
,,1739209779.2559338,-38.13080360867914
,,1739209779.2559352,-45.120503652039325
,,1739209779.2559364,-22.84163660590255
,,1739209779.2559376,-33.981070128970906
,,1739209779.2559388,-38.13080360867914
,,1739209779.25594,-45.120503652039325
,,1739209779.2559412,-45.120503652039325
,,1739209779.2559423,-45.120503652039325
,,1739209779.2559438,-45.120503652039325
,,1739209779.255945,-38.13080360867914
,,1739209779.2559462,-25.077289914212862
,,1739209779.2559474,-38.13080360867914
,,1739209779.2559483,-45.120503652039325
,,1739209779.2559495,-45.120503652039325
,,1739209779.2559512,-45.120503652039325
,,1739209779.2559524,-27.267205301931607
,,1739209779.2559536,-17.952126419044045
,,1739209779.2559547,-14.686880871827997
,,1739209779.255956,-22.84163660590256
,,1739209779.2559571,-45.120503652039325
,,1739209779.2559586,-45.120503652039325
,,1739209779.2559595,-18.263086266016654
,,1739209779.255961,-28.58837851428586
,,1739209779.255962,-45.120503652039325
,,1739209779.255963,-38.13080360867914
,,1739209779.2559645,-28.992665084841946
,,1739209779.2559657,-8.09189194631
,,1739209779.2559671,-18.0533258286717
,,1739209779.2559683,-26.99137008561072
,,1739209779.2559695,-33.981070128970906
,,1739209779.2559707,-33.981070128970906
,,1739209779.255972,-38.13080360867914
,,1739209779.255973,-45.120503652039325
,,1739209779.2559743,-38.13080360867914
,,1739209779.2559755,-38.13080360867914
,,1739209779.255977,-23.38864096791655
,,1739209779.255978,-23.75329798047522
,,1739209779.2559793,-45.120503652039325
,,1739209779.2559805,-31.141103565318915
,,1739209779.255982,-31.141103565318915
,,1739209779.255983,-38.13080360867914
,,1739209779.2559843,-38.13080360867914
,,1739209779.2559855,-45.120503652039325
,,1739209779.2559867,-45.120503652039325
,,1739209779.255988,-38.13080360867914
,,1739209779.255989,-38.13080360867914
,,1739209779.2559905,-31.14110356531892
,,1739209779.2559917,-32.816014438256545
,,1739209779.255993,-38.13080360867914
,,1739209779.255994,-38.13080360867914
,,1739209779.2559953,-38.13080360867914
,,1739209779.2559965,-45.120503652039325
,,1739209779.255998,-33.981070128970906
,,1739209779.255999,-38.13080360867914
,,1739209779.2560005,-45.120503652039325
,,1739209779.2560017,-38.13080360867914
,,1739209779.256003,-35.57807855764607
,,1739209779.256004,-38.13080360867914
,,1739209779.256005,-35.57807855764607
,,1739209779.2560065,-22.26493056196156
,,1739209779.2560077,-19.45023999044868
,,1739209779.2560089,-45.120503652039325
,,1739209779.25601,-38.13080360867914
,,1739209779.2560112,-23.506823629689546
,,1739209779.2560124,-14.896219940184425
,,1739209779.256014,-10.400256675036475
,,1739209779.256015,-23.506823629689546
,,1739209779.2560165,-31.141103565318893
,,1739209779.2560174,-45.120503652039325
,,1739209779.2560186,-45.120503652039325
,,1739209779.2560198,-32.816014438256545
,,1739209779.2560213,-33.981070128970906
,,1739209779.2560225,-38.13080360867914
,,1739209779.2560236,-35.57807855764607
,,1739209779.2560248,-38.13080360867914
,,1739209779.256026,-45.120503652039325
,,1739209779.2560272,-38.13080360867914
,,1739209779.2560284,-45.120503652039325
,,1739209779.2560298,-38.13080360867914
,,1739209779.256031,-30.49652367304973
,,1739209779.2560322,-45.120503652039325
,,1739209779.2560334,-38.13080360867914
,,1739209779.2560346,-45.120503652039325
,,1739209779.2560358,-27.267205301931607
,,1739209779.2560372,-35.57807855764607
,,1739209779.2560384,-45.120503652039325
,,1739209779.2560396,-45.120503652039325
,,1739209779.2560408,-31.141103565318893
,,1739209779.256042,-30.49652367304973
,,1739209779.2560432,-35.57807855764607
,,1739209779.2560446,-38.13080360867914
,,1739209779.2560458,-45.120503652039325
,,1739209779.256047,-25.62660358559016
,,1739209779.2560482,-17.133997197586602
,,1739209779.2560494,-19.45023999044868
,,1739209779.2560506,-28.58837851428586
,,1739209779.2560518,-38.13080360867914
,,1739209779.2560532,-45.120503652039325
,,1739209779.2560544,-38.13080360867914
,,1739209779.2560556,-26.487275050834715
,,1739209779.2560568,-38.13080360867914
,,1739209779.256058,-45.120503652039325
,,1739209779.2560592,-45.120503652039325
,,1739209779.2560606,-35.57807855764607
,,1739209779.2560618,-45.120503652039325
,,1739209779.256063,-38.13080360867914
,,1739209779.2560642,-32.816014438256545
,,1739209779.2560654,-38.13080360867914
,,1739209779.2560666,-45.120503652039325
,,1739209779.256068,-38.13080360867914
,,1739209779.2560692,-45.120503652039325
,,1739209779.2560704,-38.13080360867914
,,1739209779.2560716,-45.120503652039325
,,1739209779.2560728,-45.120503652039325
,,1739209779.256074,-45.120503652039325
,,1739209779.2560751,-32.816014438256545
,,1739209779.2560766,-38.13080360867914
,,1739209779.2560778,-30.49652367304973
,,1739209779.256079,-35.57807855764607
,,1739209779.2560802,-26.991370085610736
,,1739209779.256081,-38.13080360867914
,,1739209779.2560823,-45.120503652039325
,,1739209779.256084,-32.816014438256545
,,1739209779.2560852,-25.25278630937684
,,1739209779.2560863,-26.99137008561072
,,1739209779.2560875,-45.120503652039325
,,1739209779.2560887,-38.13080360867914
,,1739209779.25609,-31.141103565318893
,,1739209779.2560914,-38.13080360867914
,,1739209779.2560923,-38.13080360867914
,,1739209779.2560935,-45.120503652039325
,,1739209779.256095,-24.746238672633048
,,1739209779.256096,-29.438486411369333
,,1739209779.2560973,-38.13080360867914
,,1739209779.2560985,-45.120503652039325
,,1739209779.2561,-31.141103565318893
,,1739209779.2561011,-33.981070128970906
,,1739209779.2561023,-45.120503652039325
,,1739209779.2561035,-38.13080360867914
,,1739209779.2561047,-45.120503652039325
