CAN Message, 0x1bb:00000c26a370e69b,Timestamp,Amplitude
,,1739209629.3816898,-25.82631439489636
,,1739209629.3816922,-33.981070128970906
,,1739209629.3816946,-45.120503652039325
,,1739209629.3816967,-45.120503652039325
,,1739209629.381699,-32.816014438256545
,,1739209629.3817017,-38.13080360867914
,,1739209629.3817036,-29.438486411369333
,,1739209629.381706,-29.43848641136937
,,1739209629.3817084,-11.84691430817599
,,1739209629.3817108,-12.358184072820958
,,1739209629.381713,-30.49652367304976
,,1739209629.3817153,-30.49652367304973
,,1739209629.3817177,-38.13080360867914
,,1739209629.3817198,-21.300333226290604
,,1739209629.3817222,-31.141103565318915
,,1739209629.3817246,-38.13080360867914
,,1739209629.3817267,-33.98107012897096
,,1739209629.3817291,-38.13080360867914
,,1739209629.3817315,-38.13080360867914
,,1739209629.381734,-38.13080360867914
,,1739209629.381736,-45.120503652039325
,,1739209629.3817384,-35.57807855764607
,,1739209629.3817408,-45.120503652039325
,,1739209629.381743,-38.13080360867914
,,1739209629.381745,-33.981070128970906
,,1739209629.3817475,-45.120503652039325
,,1739209629.38175,-45.120503652039325
,,1739209629.3817525,-28.992665084841946
,,1739209629.3817546,-16.614041300208623
,,1739209629.381757,-33.981070128970906
,,1739209629.3817592,-45.120503652039325
,,1739209629.3817616,-38.13080360867914
,,1739209629.381764,-38.13080360867914
,,1739209629.381766,-45.120503652039325
,,1739209629.3817685,-35.57807855764607
,,1739209629.3817708,-45.120503652039325
,,1739209629.381773,-33.98107012897096
,,1739209629.3817754,-45.120503652039325
,,1739209629.3817778,-45.120503652039325
,,1739209629.38178,-38.13080360867914
,,1739209629.3817823,-38.13080360867914
,,1739209629.381785,-38.13080360867914
,,1739209629.381787,-8.712708878590721
,,1739209629.3817892,-22.74004262075133
,,1739209629.3817916,-27.87774495603143
,,1739209629.381794,-38.13080360867914
,,1739209629.381796,-45.120503652039325
,,1739209629.3817985,-45.120503652039325
,,1739209629.381801,-33.98107012897096
,,1739209629.381803,-45.120503652039325
,,1739209629.3818054,-35.57807855764607
,,1739209629.3818078,-45.120503652039325
,,1739209629.3818102,-24.151403521958727
,,1739209629.3818123,-31.141103565318893
,,1739209629.3818147,-38.13080360867914
,,1739209629.381817,-30.49652367304973
,,1739209629.3818192,-29.43848641136937
,,1739209629.3818216,-38.13080360867914
,,1739209629.381824,-28.58837851428586
,,1739209629.3818262,-38.13080360867914
,,1739209629.3818283,-33.98107012897096
,,1739209629.381831,-20.001670042250552
,,1739209629.3818333,-23.38864096791655
,,1739209629.3818357,-38.13080360867914
,,1739209629.3818378,-29.438486411369333
,,1739209629.3818402,-35.57807855764607
,,1739209629.3818424,-45.120503652039325
,,1739209629.3818448,-38.13080360867914
,,1739209629.3818471,-45.120503652039325
,,1739209629.3818493,-45.120503652039325
,,1739209629.3818517,-45.120503652039325
,,1739209629.381854,-45.120503652039325
,,1739209629.3818564,-45.120503652039325
,,1739209629.3818586,-38.13080360867914
,,1739209629.381861,-45.120503652039325
,,1739209629.3818634,-45.120503652039325
,,1739209629.3818655,-28.21854285175415
,,1739209629.381868,-32.816014438256545
,,1739209629.3818705,-45.120503652039325
,,1739209629.3818724,-38.13080360867914
,,1739209629.3818748,-45.120503652039325
,,1739209629.3818772,-33.98107012897096
,,1739209629.381879,-45.120503652039325
,,1739209629.3818817,-45.120503652039325
,,1739209629.381884,-35.57807855764607
,,1739209629.3818865,-23.273589343863303
,,1739209629.3818886,-45.120503652039325
,,1739209629.381891,-45.120503652039325
,,1739209629.3818934,-33.981070128970906
,,1739209629.3818955,-27.8777449560314
,,1739209629.381898,-12.195727715361448
,,1739209629.3819003,-29.438486411369333
,,1739209629.3819025,-45.120503652039325
,,1739209629.3819048,-28.58837851428586
,,1739209629.3819072,-38.13080360867914
,,1739209629.3819096,-38.13080360867914
,,1739209629.3819118,-33.981070128970906
,,1739209629.381914,-27.267205301931607
,,1739209629.3819163,-38.13080360867914
,,1739209629.381919,-33.981070128970906
,,1739209629.381921,-45.120503652039325
,,1739209629.3819234,-38.13080360867914
,,1739209629.3819256,-45.120503652039325
,,1739209629.381928,-38.13080360867914
,,1739209629.3819304,-45.120503652039325
,,1739209629.3819327,-45.120503652039325
,,1739209629.381935,-45.120503652039325
,,1739209629.3819373,-45.120503652039325
,,1739209629.3819396,-45.120503652039325
,,1739209629.3819418,-28.58837851428589
,,1739209629.3819442,-38.13080360867914
,,1739209629.3819466,-45.120503652039325
,,1739209629.3819487,-38.13080360867914
,,1739209629.381951,-33.98107012897096
,,1739209629.3819537,-19.497575007474538
,,1739209629.3819556,-33.981070128970906
,,1739209629.381958,-45.120503652039325
,,1739209629.3819604,-35.57807855764607
,,1739209629.3819628,-22.44878636800916
,,1739209629.381965,-9.9287890138227
,,1739209629.3819673,-25.826314394896357
,,1739209629.3819697,-45.120503652039325
,,1739209629.3819718,-45.120503652039325
,,1739209629.3819742,-38.13080360867914
,,1739209629.3819766,-35.57807855764607
,,1739209629.3819788,-27.267205301931607
,,1739209629.3819811,-38.13080360867914
,,1739209629.3819835,-38.13080360867914
,,1739209629.381986,-45.120503652039325
,,1739209629.381988,-31.14110356531892
,,1739209629.3819904,-35.57807855764607
,,1739209629.3819928,-38.13080360867914
,,1739209629.381995,-45.120503652039325
,,1739209629.381997,-27.267205301931607
,,1739209629.3819995,-32.816014438256545
,,1739209629.382002,-45.120503652039325
,,1739209629.3820045,-38.13080360867914
,,1739209629.3820066,-28.992665084841946
,,1739209629.382009,-31.141103565318915
,,1739209629.3820112,-45.120503652039325
,,1739209629.3820136,-45.120503652039325
,,1739209629.382016,-38.13080360867914
,,1739209629.382018,-32.816014438256545
,,1739209629.3820205,-33.981070128970906
,,1739209629.3820229,-38.13080360867914
,,1739209629.382025,-27.267205301931607
,,1739209629.3820274,-45.120503652039325
,,1739209629.3820298,-45.120503652039325
,,1739209629.382032,-45.120503652039325
,,1739209629.3820343,-45.120503652039325
,,1739209629.3820367,-38.13080360867914
,,1739209629.382039,-38.13080360867914
,,1739209629.3820412,-38.13080360867914
,,1739209629.3820436,-30.49652367304973
,,1739209629.382046,-31.14110356531892
,,1739209629.382048,-38.13080360867914
,,1739209629.3820505,-38.13080360867914
,,1739209629.382053,-45.120503652039325
,,1739209629.382055,-33.981070128970906
,,1739209629.3820574,-31.141103565318893
,,1739209629.3820598,-45.120503652039325
,,1739209629.3820622,-33.981070128970906
,,1739209629.3820643,-33.981070128970906
,,1739209629.3820667,-38.13080360867914
,,1739209629.382069,-38.13080360867914
,,1739209629.3820713,-26.99137008561072
,,1739209629.3820736,-24.589719217205094
,,1739209629.382076,-33.981070128970906
,,1739209629.3820782,-38.13080360867914
,,1739209629.3820806,-35.57807855764607
,,1739209629.382083,-38.13080360867914
,,1739209629.382085,-21.300333226290604
,,1739209629.3820877,-26.991370085610747
,,1739209629.38209,-28.992665084841946
,,1739209629.3820922,-35.57807855764607
,,1739209629.3820944,-28.21854285175415
,,1739209629.3820968,-12.41371529059223
,,1739209629.3820992,-16.738311432963037
,,1739209629.3821013,-28.21854285175415
,,1739209629.3821037,-38.13080360867914
,,1739209629.382106,-32.816014438256545
,,1739209629.3821084,-33.981070128970906
,,1739209629.3821106,-38.13080360867914
,,1739209629.382113,-38.13080360867914
,,1739209629.3821154,-45.120503652039325
,,1739209629.3821175,-31.141103565318915
,,1739209629.38212,-27.267205301931607
,,1739209629.3821225,-45.120503652039325
,,1739209629.3821244,-32.816014438256545
,,1739209629.3821268,-33.98107012897096
,,1739209629.3821292,-20.51152522447381
,,1739209629.382131,-18.83661435153617
,,1739209629.3821335,-45.120503652039325
,,1739209629.382136,-35.57807855764607
,,1739209629.3821385,-26.487275050834715
,,1739209629.3821406,-35.57807855764607
,,1739209629.382143,-45.120503652039325
,,1739209629.3821454,-33.981070128970906
,,1739209629.3821476,-45.120503652039325
,,1739209629.38215,-31.141103565318893
,,1739209629.3821523,-17.508745520481977
,,1739209629.3821545,-22.74004262075133
,,1739209629.3821568,-33.981070128970906
,,1739209629.3821592,-45.120503652039325
,,1739209629.3821616,-38.13080360867914
,,1739209629.3821638,-38.13080360867914
,,1739209629.382166,-45.120503652039325
,,1739209629.3821683,-45.120503652039325
,,1739209629.382171,-35.57807855764607
,,1739209629.382173,-38.13080360867914
,,1739209629.3821754,-38.13080360867914
,,1739209629.3821776,-45.120503652039325
,,1739209629.38218,-32.816014438256545
,,1739209629.3821824,-35.57807855764607
,,1739209629.3821847,-45.120503652039325
,,1739209629.382187,-45.120503652039325
,,1739209629.3821893,-38.13080360867914
,,1739209629.3821917,-38.13080360867914
,,1739209629.3821938,-26.487275050834715
,,1739209629.3821962,-33.981070128970906
,,1739209629.3821986,-38.13080360867914
,,1739209629.3822007,-45.120503652039325
,,1739209629.382203,-22.17584139042336
,,1739209629.3822055,-32.816014438256545
,,1739209629.3822076,-30.49652367304973
,,1739209629.38221,-25.25278630937684
,,1739209629.3822124,-35.57807855764607
,,1739209629.3822148,-32.816014438256545
,,1739209629.382217,-38.13080360867914
,,1739209629.3822193,-45.120503652039325
,,1739209629.3822217,-32.816014438256545
,,1739209629.3822238,-32.816014438256545
,,1739209629.3822262,-38.13080360867914
,,1739209629.3822286,-25.82631439489636
,,1739209629.3822308,-17.724780207538373
,,1739209629.3822331,-33.981070128970906
,,1739209629.3822355,-38.13080360867914
,,1739209629.382238,-32.816014438256545
,,1739209629.38224,-29.43848641136937
,,1739209629.3822424,-35.57807855764607
,,1739209629.3822448,-31.141103565318893
,,1739209629.382247,-38.13080360867914
,,1739209629.3822494,-28.992665084841946
,,1739209629.3822515,-16.46946390562801
,,1739209629.382254,-16.738311432963037
,,1739209629.3822565,-27.267205301931607
,,1739209629.382259,-38.13080360867914
,,1739209629.382261,-38.13080360867914
,,1739209629.3822632,-18.598040242006057
,,1739209629.3822656,-31.141103565318893
,,1739209629.382268,-38.13080360867914
,,1739209629.38227,-38.13080360867914
,,1739209629.3822725,-30.49652367304973
,,1739209629.3822749,-10.76683858591268
,,1739209629.382277,-23.75329798047523
,,1739209629.3822794,-33.981070128970906
,,1739209629.3822818,-31.14110356531892
,,1739209629.3822842,-23.506823629689546
,,1739209629.3822863,-18.08758987085268
,,1739209629.3822887,-31.141103565318943
,,1739209629.382291,-28.992665084841946
,,1739209629.3822932,-27.267205301931607
,,1739209629.3822956,-15.573255742248662
,,1739209629.382298,-9.271540210664792
,,1739209629.3823,-33.98107012897096
,,1739209629.3823023,-32.816014438256545
,,1739209629.382305,-32.816014438256545
,,1739209629.382307,-30.49652367304973
,,1739209629.3823094,-45.120503652039325
,,1739209629.3823118,-38.13080360867914
,,1739209629.3823142,-45.120503652039325
,,1739209629.3823164,-31.141103565318915
,,1739209629.3823187,-38.13080360867914
,,1739209629.3823211,-45.120503652039325
,,1739209629.3823233,-45.120503652039325
,,1739209629.3823256,-28.992665084841946
,,1739209629.382328,-45.120503652039325
,,1739209629.3823302,-22.26493056196156
,,1739209629.3823326,-45.120503652039325
,,1739209629.382335,-38.13080360867914
,,1739209629.382337,-38.13080360867914
,,1739209629.3823397,-45.120503652039325
,,1739209629.382342,-45.120503652039325
,,1739209629.3823442,-32.81601443825658
,,1739209629.3823464,-32.816014438256545
,,1739209629.3823488,-38.13080360867914
,,1739209629.3823512,-18.48349439814281
,,1739209629.3823533,-13.937856391144496
,,1739209629.3823557,-33.98107012897096
,,1739209629.382358,-30.49652367304973
,,1739209629.3823605,-38.13080360867914
,,1739209629.3823626,-18.19203445926699
,,1739209629.382365,-30.49652367304973
,,1739209629.3823674,-33.981070128970906
,,1739209629.3823695,-38.13080360867914
,,1739209629.382372,-28.992665084841946
,,1739209629.3823743,-32.816014438256545
,,1739209629.3823764,-38.13080360867914
,,1739209629.3823788,-45.120503652039325
,,1739209629.3823812,-33.981070128970906
,,1739209629.382383,-45.120503652039325
,,1739209629.3823855,-45.120503652039325
,,1739209629.382388,-38.13080360867914
,,1739209629.3823905,-30.49652367304973
,,1739209629.3823926,-32.816014438256545
,,1739209629.382395,-21.676580915188183
,,1739209629.3823974,-8.09189194631
,,1739209629.3823996,-25.82631439489636
,,1739209629.382402,-45.120503652039325
,,1739209629.3824043,-33.981070128970906
,,1739209629.3824065,-38.13080360867914
,,1739209629.3824089,-27.87774495603141
,,1739209629.3824112,-33.981070128970906
,,1739209629.3824136,-45.120503652039325
,,1739209629.3824158,-38.13080360867914
,,1739209629.3824182,-38.13080360867914
,,1739209629.3824203,-38.13080360867914
,,1739209629.3824227,-38.13080360867914
,,1739209629.382425,-38.13080360867914
,,1739209629.3824277,-38.13080360867914
,,1739209629.3824296,-38.13080360867914
,,1739209629.382432,-38.13080360867914
,,1739209629.3824344,-45.120503652039325
,,1739209629.3824368,-31.141103565318915
,,1739209629.382439,-32.81601443825658
,,1739209629.3824413,-23.38864096791655
,,1739209629.3824437,-35.57807855764607
,,1739209629.3824458,-31.141103565318915
,,1739209629.3824482,-38.13080360867914
,,1739209629.3824506,-45.120503652039325
,,1739209629.3824527,-45.120503652039325
,,1739209629.382455,-31.141103565318915
,,1739209629.3824575,-35.57807855764607
,,1739209629.3824596,-38.13080360867914
,,1739209629.382462,-45.120503652039325
,,1739209629.3824644,-38.13080360867914
,,1739209629.3824668,-45.120503652039325
,,1739209629.382469,-31.141103565318915
,,1739209629.382471,-26.03565346325281
,,1739209629.3824737,-10.935833442573289
,,1739209629.382476,-12.35818407282096
,,1739209629.3824782,-26.991370085610747
,,1739209629.3824806,-33.981070128970906
,,1739209629.3824828,-45.120503652039325
,,1739209629.3824852,-38.13080360867914
,,1739209629.3824875,-33.981070128970906
,,1739209629.38249,-45.120503652039325
,,1739209629.382492,-31.141103565318915
,,1739209629.3824944,-30.49652367304973
,,1739209629.3824968,-45.120503652039325
,,1739209629.382499,-38.13080360867914
,,1739209629.3825014,-45.120503652039325
,,1739209629.3825035,-32.816014438256545
,,1739209629.382506,-38.13080360867914
,,1739209629.3825085,-45.120503652039325
,,1739209629.382511,-45.120503652039325
,,1739209629.382513,-45.120503652039325
,,1739209629.3825152,-27.8777449560314
,,1739209629.3825176,-20.51152522447382
,,1739209629.38252,-13.643740409628307
,,1739209629.382522,-45.120503652039325
,,1739209629.3825245,-45.120503652039325
,,1739209629.3825269,-33.981070128970906
,,1739209629.382529,-24.74623867263306
,,1739209629.3825314,-31.14110356531892
,,1739209629.3825338,-38.13080360867914
,,1739209629.3825362,-45.120503652039325
,,1739209629.3825383,-32.816014438256545
,,1739209629.3825407,-22.17584139042336
,,1739209629.382543,-25.62660358559016
,,1739209629.3825452,-31.141103565318893
,,1739209629.3825476,-38.13080360867914
,,1739209629.38255,-33.981070128970906
,,1739209629.382552,-38.13080360867914
,,1739209629.3825543,-38.13080360867914
,,1739209629.382557,-38.13080360867914
,,1739209629.382559,-22.26493056196156
,,1739209629.3825614,-25.077289914212862
,,1739209629.3825638,-20.511525224473814
,,1739209629.3825662,-31.141103565318915
,,1739209629.3825684,-35.57807855764607
,,1739209629.3825707,-38.13080360867914
,,1739209629.3825731,-38.13080360867914
,,1739209629.3825753,-45.120503652039325
,,1739209629.3825777,-31.141103565318943
,,1739209629.38258,-45.120503652039325
,,1739209629.3825822,-30.49652367304973
,,1739209629.3825846,-16.91848905718289
,,1739209629.382587,-19.403415333952413
,,1739209629.382589,-30.49652367304973
,,1739209629.3825915,-38.13080360867914
,,1739209629.382594,-45.120503652039325
,,1739209629.3825965,-24.589719217205094
,,1739209629.3825984,-33.981070128970906
,,1739209629.3826008,-45.120503652039325
,,1739209629.3826032,-45.120503652039325
,,1739209629.3826053,-33.981070128970906
,,1739209629.3826077,-38.13080360867914
,,1739209629.38261,-38.13080360867914
,,1739209629.3826125,-38.13080360867914
,,1739209629.3826146,-27.8777449560314
,,1739209629.382617,-33.981070128970906
,,1739209629.3826194,-23.38864096791655
,,1739209629.3826215,-45.120503652039325
,,1739209629.382624,-29.438486411369333
,,1739209629.3826263,-35.57807855764607
,,1739209629.3826284,-45.120503652039325
,,1739209629.3826308,-35.57807855764607
,,1739209629.3826332,-31.141103565318943
,,1739209629.3826354,-45.120503652039325
,,1739209629.3826375,-32.816014438256545
,,1739209629.38264,-17.85323156177357
,,1739209629.3826425,-29.438486411369347
,,1739209629.382645,-38.13080360867914
,,1739209629.382647,-45.120503652039325
,,1739209629.3826494,-28.21854285175415
,,1739209629.3826516,-10.67225165694181
,,1739209629.382654,-19.8960613169761
,,1739209629.3826563,-26.0356534632528
,,1739209629.3826585,-45.120503652039325
,,1739209629.3826609,-45.120503652039325
,,1739209629.3826632,-45.120503652039325
,,1739209629.3826656,-38.13080360867914
,,1739209629.3826678,-45.120503652039325
,,1739209629.3826702,-29.438486411369333
,,1739209629.3826723,-35.57807855764607
,,1739209629.3826747,-45.120503652039325
,,1739209629.382677,-45.120503652039325
,,1739209629.3826797,-38.13080360867914
,,1739209629.3826816,-38.13080360867914
,,1739209629.382684,-45.120503652039325
,,1739209629.3826864,-45.120503652039325
,,1739209629.3826888,-45.120503652039325
,,1739209629.382691,-45.120503652039325
,,1739209629.3826933,-38.13080360867914
,,1739209629.3826957,-18.335319861638148
,,1739209629.3826978,-24.589719217205094
,,1739209629.3827002,-31.141103565318893
,,1739209629.3827026,-45.120503652039325
,,1739209629.3827047,-28.21854285175415
,,1739209629.382707,-9.69847582769901
,,1739209629.3827095,-20.88804491267121
,,1739209629.3827116,-26.991370085610736
,,1739209629.382714,-33.98107012897096
,,1739209629.3827164,-23.38864096791655
,,1739209629.3827188,-15.851936562542368
,,1739209629.382721,-38.13080360867914
,,1739209629.382723,-38.13080360867914
,,1739209629.3827257,-32.816014438256545
,,1739209629.382728,-25.82631439489636
,,1739209629.3827302,-45.120503652039325
,,1739209629.3827326,-45.120503652039325
,,1739209629.3827348,-38.13080360867914
,,1739209629.3827372,-25.62660358559016
,,1739209629.3827395,-22.002965041481755
,,1739209629.382742,-19.8442046433259
,,1739209629.382744,-29.438486411369333
,,1739209629.3827465,-38.13080360867914
,,1739209629.3827488,-45.120503652039325
,,1739209629.382751,-45.120503652039325
,,1739209629.3827534,-45.120503652039325
,,1739209629.3827558,-38.13080360867914
,,1739209629.382758,-38.13080360867914
,,1739209629.3827603,-45.120503652039325
,,1739209629.382763,-32.816014438256545
,,1739209629.382765,-29.438486411369347
,,1739209629.3827672,-45.120503652039325
,,1739209629.3827696,-45.120503652039325
,,1739209629.382772,-45.120503652039325
,,1739209629.382774,-38.13080360867914
,,1739209629.3827765,-35.57807855764607
,,1739209629.382779,-38.13080360867914
,,1739209629.382781,-38.13080360867914
,,1739209629.3827834,-28.992665084841946
,,1739209629.3827858,-33.981070128970906
,,1739209629.3827882,-38.13080360867914
,,1739209629.3827903,-38.13080360867914
,,1739209629.3827927,-28.218542851754165
,,1739209629.382795,-32.816014438256545
,,1739209629.3827972,-32.816014438256545
,,1739209629.3827996,-35.57807855764607
,,1739209629.382802,-25.82631439489636
,,1739209629.3828042,-45.120503652039325
,,1739209629.3828063,-32.816014438256545
,,1739209629.382809,-28.58837851428586
,,1739209629.382811,-30.49652367304973
,,1739209629.3828137,-38.13080360867914
,,1739209629.3828158,-45.120503652039325
,,1739209629.3828182,-38.13080360867914
,,1739209629.3828204,-45.120503652039325
,,1739209629.3828228,-45.120503652039325
,,1739209629.3828251,-38.13080360867914
,,1739209629.3828273,-45.120503652039325
,,1739209629.3828297,-31.141103565318915
,,1739209629.382832,-38.13080360867914
,,1739209629.3828342,-45.120503652039325
,,1739209629.3828366,-45.120503652039325
,,1739209629.382839,-45.120503652039325
,,1739209629.382841,-45.120503652039325
,,1739209629.3828435,-38.13080360867914
,,1739209629.382846,-38.13080360867914
,,1739209629.3828485,-45.120503652039325
,,1739209629.3828504,-45.120503652039325
,,1739209629.3828528,-38.13080360867914
,,1739209629.3828552,-35.57807855764607
