CAN Message, 0x98:00006cb25d5cfe17,Timestamp,Amplitude
,,1739209898.6855297,-45.120503652039325
,,1739209898.685537,-38.13080360867914
,,1739209898.6855445,-45.120503652039325
,,1739209898.6855516,-38.13080360867914
,,1739209898.6855588,-38.13080360867914
,,1739209898.6855662,-45.120503652039325
,,1739209898.685573,-45.120503652039325
,,1739209898.6855807,-38.13080360867914
,,1739209898.685588,-38.13080360867914
,,1739209898.6855953,-45.120503652039325
,,1739209898.685603,-38.13080360867914
,,1739209898.6856098,-38.13080360867914
,,1739209898.6856172,-23.75329798047523
,,1739209898.6856244,-33.98107012897096
,,1739209898.6856318,-38.13080360867914
,,1739209898.6856391,-32.81601443825658
,,1739209898.6856463,-24.438645034577675
,,1739209898.6856537,-10.471139360821963
,,1739209898.6856608,-13.706005918034618
,,1739209898.6856682,-26.487275050834725
,,1739209898.6856756,-28.992665084841946
,,1739209898.6856828,-32.816014438256545
,,1739209898.6856902,-45.120503652039325
,,1739209898.6856973,-33.981070128970906
,,1739209898.6857047,-45.120503652039325
,,1739209898.685712,-45.120503652039325
,,1739209898.6857193,-38.13080360867914
,,1739209898.6857266,-35.57807855764607
,,1739209898.6857338,-38.13080360867914
,,1739209898.6857412,-33.98107012897096
,,1739209898.6857483,-32.816014438256545
,,1739209898.6857555,-45.120503652039325
,,1739209898.685763,-45.120503652039325
,,1739209898.6857705,-45.120503652039325
,,1739209898.6857777,-35.57807855764607
,,1739209898.6857848,-45.120503652039325
,,1739209898.6857922,-32.816014438256545
,,1739209898.6857994,-29.438486411369333
,,1739209898.6858068,-38.13080360867914
,,1739209898.685814,-35.57807855764607
,,1739209898.6858213,-38.13080360867914
,,1739209898.6858287,-26.487275050834715
,,1739209898.6858358,-45.120503652039325
,,1739209898.6858432,-38.13080360867914
,,1739209898.6858504,-32.816014438256545
,,1739209898.6858578,-33.981070128970906
,,1739209898.6858652,-11.508893700089033
,,1739209898.6858723,-21.522148828640407
,,1739209898.6858797,-45.120503652039325
,,1739209898.6858869,-28.21854285175415
,,1739209898.6858945,-45.120503652039325
,,1739209898.6859014,-38.13080360867914
,,1739209898.6859088,-45.120503652039325
,,1739209898.6859162,-31.141103565318943
,,1739209898.685923,-38.13080360867914
,,1739209898.6859307,-38.13080360867914
,,1739209898.685938,-38.13080360867914
,,1739209898.6859453,-27.267205301931607
,,1739209898.6859524,-38.13080360867914
,,1739209898.6859598,-38.13080360867914
,,1739209898.6859672,-38.13080360867914
,,1739209898.6859744,-45.120503652039325
,,1739209898.6859818,-45.120503652039325
,,1739209898.685989,-38.13080360867914
,,1739209898.6859963,-38.13080360867914
,,1739209898.6860037,-18.67611775736091
,,1739209898.6860108,-18.48349439814281
,,1739209898.6860182,-31.141103565318915
,,1739209898.6860254,-38.13080360867914
,,1739209898.6860328,-32.816014438256545
,,1739209898.68604,-38.13080360867914
,,1739209898.6860473,-38.13080360867914
,,1739209898.6860547,-45.120503652039325
,,1739209898.686062,-32.81601443825658
,,1739209898.6860693,-38.13080360867914
,,1739209898.6860764,-38.13080360867914
,,1739209898.6860838,-38.13080360867914
,,1739209898.686091,-32.816014438256545
,,1739209898.6860983,-38.13080360867914
,,1739209898.6861055,-45.120503652039325
,,1739209898.6861129,-35.57807855764607
,,1739209898.6861205,-33.981070128970906
,,1739209898.6861274,-38.13080360867914
,,1739209898.6861348,-45.120503652039325
,,1739209898.686142,-45.120503652039325
,,1739209898.6861494,-38.13080360867914
,,1739209898.6861567,-45.120503652039325
,,1739209898.686164,-45.120503652039325
,,1739209898.6861713,-32.816014438256545
,,1739209898.6861784,-22.17584139042336
,,1739209898.6861858,-35.57807855764607
,,1739209898.6861932,-38.13080360867914
,,1739209898.6862004,-31.141103565318915
,,1739209898.6862078,-27.877744956031417
,,1739209898.686215,-9.748611389602845
,,1739209898.6862223,-16.46946390562801
,,1739209898.6862297,-45.120503652039325
,,1739209898.6862369,-29.438486411369333
,,1739209898.6862442,-38.13080360867914
,,1739209898.6862514,-38.13080360867914
,,1739209898.6862588,-38.13080360867914
,,1739209898.686266,-33.981070128970906
,,1739209898.686273,-33.981070128970906
,,1739209898.6862805,-38.13080360867914
,,1739209898.686288,-38.13080360867914
,,1739209898.6862953,-38.13080360867914
,,1739209898.6863024,-35.57807855764607
,,1739209898.6863098,-35.57807855764607
,,1739209898.686317,-38.13080360867914
,,1739209898.6863244,-27.87774495603141
,,1739209898.6863315,-31.141103565318915
,,1739209898.686339,-38.13080360867914
,,1739209898.6863463,-45.120503652039325
,,1739209898.6863534,-38.13080360867914
,,1739209898.6863608,-38.13080360867914
,,1739209898.686368,-35.57807855764607
,,1739209898.6863754,-45.120503652039325
,,1739209898.6863828,-33.981070128970906
,,1739209898.68639,-23.75329798047522
,,1739209898.6863973,-33.981070128970906
,,1739209898.6864045,-45.120503652039325
,,1739209898.686412,-31.141103565318915
,,1739209898.686419,-28.992665084841946
,,1739209898.6864264,-45.120503652039325
,,1739209898.6864338,-33.981070128970906
,,1739209898.686441,-33.981070128970906
,,1739209898.6864483,-31.141103565318915
,,1739209898.6864555,-38.13080360867914
,,1739209898.6864629,-26.487275050834715
,,1739209898.6864705,-30.49652367304973
,,1739209898.6864774,-32.816014438256545
,,1739209898.6864848,-45.120503652039325
,,1739209898.686492,-38.13080360867914
,,1739209898.6864994,-38.13080360867914
,,1739209898.6865065,-45.120503652039325
,,1739209898.686514,-38.13080360867914
,,1739209898.6865213,-32.816014438256545
,,1739209898.6865284,-26.487275050834715
,,1739209898.6865358,-38.13080360867914
,,1739209898.686543,-38.13080360867914
,,1739209898.6865504,-45.120503652039325
,,1739209898.6865575,-38.13080360867914
,,1739209898.686565,-45.120503652039325
,,1739209898.6865723,-45.120503652039325
,,1739209898.6865797,-32.816014438256545
,,1739209898.6865869,-38.13080360867914
,,1739209898.686594,-30.49652367304973
,,1739209898.6866014,-7.923048726743525
,,1739209898.6866088,-23.75329798047523
,,1739209898.686616,-38.13080360867914
,,1739209898.686623,-29.438486411369333
,,1739209898.6866305,-35.57807855764607
,,1739209898.686638,-45.120503652039325
,,1739209898.686645,-38.13080360867914
,,1739209898.6866524,-27.267205301931607
,,1739209898.6866598,-38.13080360867914
,,1739209898.686667,-38.13080360867914
,,1739209898.6866744,-38.13080360867914
,,1739209898.6866815,-29.438486411369333
,,1739209898.686689,-35.57807855764607
,,1739209898.686696,-38.13080360867914
,,1739209898.6867034,-38.13080360867914
,,1739209898.6867108,-38.13080360867914
,,1739209898.686718,-45.120503652039325
,,1739209898.6867254,-45.120503652039325
,,1739209898.6867323,-35.57807855764607
,,1739209898.68674,-28.992665084841967
,,1739209898.686747,-45.120503652039325
,,1739209898.6867545,-45.120503652039325
,,1739209898.686762,-45.120503652039325
,,1739209898.686769,-33.981070128970906
,,1739209898.6867764,-28.58837851428586
,,1739209898.6867836,-45.120503652039325
,,1739209898.686791,-38.13080360867914
,,1739209898.6867983,-45.120503652039325
,,1739209898.6868055,-26.487275050834715
,,1739209898.6868129,-15.34784152776636
,,1739209898.68682,-33.981070128970906
,,1739209898.6868274,-38.13080360867914
,,1739209898.6868346,-45.120503652039325
,,1739209898.686842,-19.54543163298272
,,1739209898.6868494,-22.84163660590255
,,1739209898.6868565,-33.981070128970906
,,1739209898.686864,-28.992665084841946
,,1739209898.686871,-25.826314394896364
,,1739209898.6868784,-11.64720349886979
,,1739209898.6868856,-11.846914308175991
,,1739209898.686893,-26.03565346325281
,,1739209898.6869004,-31.141103565318915
,,1739209898.6869075,-33.981070128970906
,,1739209898.686915,-31.141103565318893
,,1739209898.686922,-33.981070128970906
,,1739209898.6869297,-45.120503652039325
,,1739209898.6869369,-33.981070128970906
,,1739209898.686944,-45.120503652039325
,,1739209898.6869514,-33.98107012897096
,,1739209898.6869586,-32.816014438256545
,,1739209898.686966,-32.816014438256545
,,1739209898.686973,-45.120503652039325
,,1739209898.6869805,-45.120503652039325
,,1739209898.686988,-31.141103565318893
,,1739209898.686995,-35.57807855764607
,,1739209898.6870024,-28.21854285175415
,,1739209898.6870096,-29.438486411369333
,,1739209898.687017,-31.141103565318915
,,1739209898.687024,-38.13080360867914
,,1739209898.6870315,-45.120503652039325
,,1739209898.687039,-28.992665084841946
,,1739209898.687046,-38.13080360867914
,,1739209898.6870534,-25.82631439489636
,,1739209898.6870606,-27.267205301931607
,,1739209898.687068,-29.438486411369333
,,1739209898.6870751,-45.120503652039325
,,1739209898.6870823,-28.21854285175415
,,1739209898.68709,-13.756469170699392
,,1739209898.687097,-24.15140352195873
,,1739209898.6871045,-26.991370085610736
,,1739209898.6871116,-45.120503652039325
,,1739209898.687119,-45.120503652039325
,,1739209898.6871264,-38.13080360867914
,,1739209898.6871336,-45.120503652039325
,,1739209898.687141,-45.120503652039325
,,1739209898.687148,-45.120503652039325
,,1739209898.6871555,-24.589719217205094
,,1739209898.6871626,-38.13080360867914
,,1739209898.68717,-33.981070128970906
,,1739209898.6871774,-45.120503652039325
,,1739209898.6871846,-38.13080360867914
,,1739209898.687192,-38.13080360867914
,,1739209898.687199,-45.120503652039325
,,1739209898.6872065,-38.13080360867914
,,1739209898.6872137,-28.992665084841946
,,1739209898.687221,-38.13080360867914
,,1739209898.6872284,-45.120503652039325
,,1739209898.6872356,-45.120503652039325
,,1739209898.687243,-38.13080360867914
,,1739209898.68725,-45.120503652039325
,,1739209898.6872575,-45.120503652039325
,,1739209898.687265,-32.816014438256545
,,1739209898.687272,-25.62660358559016
,,1739209898.6872797,-38.13080360867914
,,1739209898.6872866,-38.13080360867914
,,1739209898.687294,-38.13080360867914
,,1739209898.6873012,-26.487275050834715
,,1739209898.6873083,-45.120503652039325
,,1739209898.687316,-35.57807855764607
,,1739209898.687323,-38.13080360867914
,,1739209898.6873305,-38.13080360867914
,,1739209898.6873376,-38.13080360867914
,,1739209898.687345,-45.120503652039325
,,1739209898.6873522,-38.13080360867914
,,1739209898.6873596,-27.267205301931607
,,1739209898.687367,-38.13080360867914
,,1739209898.687374,-45.120503652039325
,,1739209898.6873815,-45.120503652039325
,,1739209898.687389,-45.120503652039325
,,1739209898.687396,-45.120503652039325
,,1739209898.6874034,-45.120503652039325
,,1739209898.6874106,-45.120503652039325
,,1739209898.687418,-33.98107012897096
,,1739209898.6874251,-45.120503652039325
,,1739209898.6874323,-38.13080360867914
,,1739209898.6874397,-38.13080360867914
,,1739209898.687447,-32.816014438256545
,,1739209898.6874545,-30.49652367304973
,,1739209898.6874616,-38.13080360867914
,,1739209898.687469,-38.13080360867914
,,1739209898.6874762,-28.21854285175415
,,1739209898.6874835,-33.981070128970906
,,1739209898.6874907,-33.981070128970906
,,1739209898.687498,-45.120503652039325
,,1739209898.6875055,-38.13080360867914
,,1739209898.6875126,-28.992665084841967
,,1739209898.68752,-45.120503652039325
,,1739209898.6875272,-38.13080360867914
,,1739209898.6875346,-35.57807855764607
,,1739209898.687542,-31.141103565318915
,,1739209898.687549,-33.981070128970906
,,1739209898.6875565,-38.13080360867914
,,1739209898.6875637,-45.120503652039325
,,1739209898.687571,-38.13080360867914
,,1739209898.6875782,-45.120503652039325
,,1739209898.6875856,-45.120503652039325
,,1739209898.687593,-31.141103565318915
,,1739209898.6876,-33.981070128970906
,,1739209898.6876075,-38.13080360867914
,,1739209898.687615,-35.57807855764607
,,1739209898.687622,-33.981070128970906
,,1739209898.6876292,-29.438486411369347
,,1739209898.6876366,-38.13080360867914
,,1739209898.687644,-38.13080360867914
,,1739209898.6876512,-38.13080360867914
,,1739209898.6876583,-38.13080360867914
,,1739209898.6876657,-45.120503652039325
,,1739209898.687673,-38.13080360867914
,,1739209898.6876802,-38.13080360867914
,,1739209898.6876876,-27.877744956031417
,,1739209898.687695,-38.13080360867914
,,1739209898.6877022,-38.13080360867914
,,1739209898.6877096,-38.13080360867914
,,1739209898.6877167,-38.13080360867914
,,1739209898.687724,-35.57807855764607
,,1739209898.6877315,-38.13080360867914
,,1739209898.687739,-31.141103565318915
,,1739209898.687746,-27.267205301931607
,,1739209898.6877532,-45.120503652039325
,,1739209898.6877606,-38.13080360867914
,,1739209898.6877675,-32.816014438256545
,,1739209898.6877751,-28.992665084841946
,,1739209898.6877823,-45.120503652039325
,,1739209898.6877897,-19.69224938244749
,,1739209898.687797,-28.21854285175415
,,1739209898.6878042,-27.267205301931607
,,1739209898.6878116,-32.816014438256545
,,1739209898.6878188,-45.120503652039325
,,1739209898.6878262,-23.506823629689546
,,1739209898.6878335,-33.981070128970906
,,1739209898.6878407,-35.57807855764607
,,1739209898.687848,-38.13080360867914
,,1739209898.6878552,-35.57807855764607
,,1739209898.6878626,-28.992665084841946
,,1739209898.68787,-33.981070128970906
,,1739209898.6878772,-38.13080360867914
,,1739209898.6878846,-45.120503652039325
,,1739209898.6878915,-38.13080360867914
,,1739209898.687899,-38.13080360867914
,,1739209898.6879065,-38.13080360867914
,,1739209898.6879137,-38.13080360867914
,,1739209898.687921,-33.981070128970906
,,1739209898.6879282,-45.120503652039325
,,1739209898.6879356,-45.120503652039325
,,1739209898.6879427,-38.13080360867914
,,1739209898.68795,-31.141103565318915
,,1739209898.6879573,-45.120503652039325
,,1739209898.687965,-24.438645034577675
,,1739209898.687972,-45.120503652039325
,,1739209898.6879792,-38.13080360867914
,,1739209898.6879866,-45.120503652039325
,,1739209898.6879938,-35.57807855764607
,,1739209898.6880012,-19.8960613169761
,,1739209898.6880083,-26.99137008561072
,,1739209898.6880157,-32.816014438256545
,,1739209898.688023,-45.120503652039325
,,1739209898.6880302,-38.13080360867914
,,1739209898.6880376,-33.981070128970906
,,1739209898.6880448,-45.120503652039325
,,1739209898.6880522,-38.13080360867914
,,1739209898.6880596,-31.141103565318893
,,1739209898.6880667,-45.120503652039325
,,1739209898.688074,-45.120503652039325
,,1739209898.6880813,-45.120503652039325
,,1739209898.688089,-38.13080360867914
,,1739209898.6880958,-33.981070128970906
,,1739209898.6881032,-21.6765809151882
,,1739209898.6881106,-16.517123586329355
,,1739209898.6881175,-33.981070128970906
,,1739209898.6881251,-31.141103565318915
,,1739209898.6881323,-38.13080360867914
,,1739209898.6881397,-38.13080360867914
,,1739209898.6881468,-38.13080360867914
,,1739209898.6881542,-45.120503652039325
,,1739209898.6881616,-31.141103565318893
,,1739209898.6881688,-45.120503652039325
,,1739209898.6881762,-18.877682693682605
,,1739209898.6881833,-38.13080360867914
,,1739209898.6881907,-32.816014438256545
,,1739209898.688198,-45.120503652039325
,,1739209898.6882052,-28.992665084841946
,,1739209898.6882126,-9.881738895657978
,,1739209898.6882198,-26.0356534632528
,,1739209898.6882272,-45.120503652039325
,,1739209898.6882343,-31.141103565318893
,,1739209898.6882415,-38.13080360867914
,,1739209898.688249,-45.120503652039325
,,1739209898.6882565,-38.13080360867914
,,1739209898.6882637,-38.13080360867914
,,1739209898.6882708,-45.120503652039325
,,1739209898.6882782,-18.0533258286717
,,1739209898.6882854,-25.07728991421287
,,1739209898.6882927,-38.13080360867914
,,1739209898.6883,-27.8777449560314
,,1739209898.6883073,-28.218542851754187
,,1739209898.688315,-10.122258693643492
,,1739209898.6883218,-13.287805215211243
,,1739209898.6883292,-45.120503652039325
,,1739209898.6883366,-20.633440452988484
,,1739209898.6883438,-45.120503652039325
,,1739209898.6883512,-22.44878636800916
,,1739209898.6883583,-32.816014438256545
,,1739209898.6883657,-30.49652367304973
,,1739209898.6883729,-45.120503652039325
,,1739209898.6883802,-38.13080360867914
,,1739209898.6883876,-45.120503652039325
,,1739209898.6883948,-45.120503652039325
,,1739209898.6884022,-38.13080360867914
,,1739209898.688409,-45.120503652039325
,,1739209898.6884167,-45.120503652039325
,,1739209898.688424,-45.120503652039325
,,1739209898.6884313,-45.120503652039325
,,1739209898.688439,-45.120503652039325
,,1739209898.6884458,-31.141103565318915
,,1739209898.6884532,-22.002965041481744
,,1739209898.6884604,-19.357090149981367
,,1739209898.6884675,-33.981070128970906
,,1739209898.6884751,-38.13080360867914
,,1739209898.6884823,-38.13080360867914
,,1739209898.6884897,-20.001670042250545
,,1739209898.6884968,-30.49652367304973
,,1739209898.6885042,-33.981070128970906
,,1739209898.6885114,-25.62660358559016
,,1739209898.6885188,-31.141103565318915
,,1739209898.6885262,-10.100331503767816
,,1739209898.6885333,-19.69224938244749
,,1739209898.6885407,-28.58837851428586
,,1739209898.6885478,-32.816014438256545
,,1739209898.6885552,-27.267205301931607
,,1739209898.6885624,-16.73831143296303
,,1739209898.6885698,-45.120503652039325
,,1739209898.6885772,-35.57807855764607
,,1739209898.6885843,-31.141103565318943
,,1739209898.6885917,-19.403415333952413
,,1739209898.6885989,-8.33987460229584
,,1739209898.6886065,-38.13080360867914
,,1739209898.6886134,-38.13080360867914
,,1739209898.6886208,-33.981070128970906
,,1739209898.6886282,-23.50682362968953
,,1739209898.688635,-28.58837851428586
,,1739209898.6886427,-38.13080360867914
,,1739209898.68865,-38.13080360867914
,,1739209898.6886573,-38.13080360867914
,,1739209898.688665,-33.981070128970906
,,1739209898.6886718,-38.13080360867914
,,1739209898.6886792,-45.120503652039325
,,1739209898.6886864,-32.816014438256545
,,1739209898.6886938,-38.13080360867914
,,1739209898.688701,-45.120503652039325
,,1739209898.6887083,-38.13080360867914
,,1739209898.6887157,-38.13080360867914
,,1739209898.6887228,-38.13080360867914
,,1739209898.6887302,-38.13080360867914
,,1739209898.6887374,-16.763597937115037
,,1739209898.6887448,-45.120503652039325
,,1739209898.688752,-33.981070128970906
,,1739209898.688759,-45.120503652039325
,,1739209898.6887667,-45.120503652039325
,,1739209898.688774,-33.981070128970906
,,1739209898.6887813,-45.120503652039325
,,1739209898.6887884,-38.13080360867914
,,1739209898.6887958,-45.120503652039325
,,1739209898.6888032,-38.13080360867914
,,1739209898.6888103,-45.120503652039325
,,1739209898.6888175,-45.120503652039325
,,1739209898.688825,-38.13080360867914
,,1739209898.6888323,-38.13080360867914
,,1739209898.6888394,-38.13080360867914
,,1739209898.6888468,-38.13080360867914
,,1739209898.6888542,-38.13080360867914
,,1739209898.6888614,-38.13080360867914
,,1739209898.6888688,-45.120503652039325
,,1739209898.688876,-38.13080360867914
,,1739209898.6888833,-38.13080360867914
,,1739209898.6888905,-38.13080360867914
,,1739209898.6888978,-45.120503652039325
,,1739209898.6889052,-38.13080360867914
,,1739209898.6889124,-38.13080360867914
,,1739209898.6889198,-33.981070128970906
,,1739209898.688927,-33.981070128970906
,,1739209898.6889343,-45.120503652039325
,,1739209898.6889417,-33.981070128970906
,,1739209898.6889489,-38.13080360867914
,,1739209898.6889565,-38.13080360867914
,,1739209898.6889634,-38.13080360867914
,,1739209898.6889708,-23.16150712794696
,,1739209898.688978,-14.398004675904144
,,1739209898.688985,-9.556272438326438
,,1739209898.6889927,-25.25278630937684
,,1739209898.689,-33.981070128970906
,,1739209898.6890073,-38.13080360867914
,,1739209898.6890144,-20.88804491267121
,,1739209898.6890218,-28.58837851428586
,,1739209898.689029,-45.120503652039325
,,1739209898.6890364,-32.816014438256545
,,1739209898.6890438,-31.141103565318915
,,1739209898.689051,-38.13080360867914
,,1739209898.6890583,-38.13080360867914
,,1739209898.6890657,-38.13080360867914
,,1739209898.6890728,-45.120503652039325
,,1739209898.68908,-45.120503652039325
,,1739209898.6890874,-9.051318392556375
,,1739209898.6890948,-31.141103565318943
,,1739209898.689102,-26.99137008561072
,,1739209898.689109,-45.120503652039325
,,1739209898.6891165,-35.57807855764607
,,1739209898.689124,-32.816014438256545
,,1739209898.6891313,-31.141103565318915
,,1739209898.6891384,-38.13080360867914
,,1739209898.6891458,-38.13080360867914
,,1739209898.689153,-38.13080360867914
,,1739209898.6891603,-27.267205301931607
,,1739209898.6891675,-38.13080360867914
,,1739209898.689175,-45.120503652039325
,,1739209898.6891823,-45.120503652039325
,,1739209898.6891894,-33.981070128970906
,,1739209898.6891968,-33.981070128970906
,,1739209898.689204,-45.120503652039325
,,1739209898.6892114,-38.13080360867914
,,1739209898.6892183,-25.25278630937684
,,1739209898.689226,-17.756538629272868
,,1739209898.6892333,-35.57807855764607
,,1739209898.6892405,-45.120503652039325
,,1739209898.6892478,-45.120503652039325
,,1739209898.689255,-45.120503652039325
,,1739209898.6892624,-8.6184001054357
,,1739209898.6892698,-26.991370085610768
,,1739209898.689277,-27.8777449560314
,,1739209898.6892843,-35.57807855764607
,,1739209898.6892917,-24.746238672633048
,,1739209898.6892989,-20.95409857865648
,,1739209898.689306,-33.981070128970906
,,1739209898.6893134,-31.141103565318915
,,1739209898.6893208,-31.141103565318915
,,1739209898.689328,-33.981070128970906
,,1739209898.689335,-35.57807855764607
,,1739209898.6893425,-45.120503652039325
,,1739209898.68935,-35.57807855764607
,,1739209898.689357,-33.981070128970906
,,1739209898.6893644,-33.98107012897096
,,1739209898.6893718,-35.57807855764607
,,1739209898.689379,-38.13080360867914
,,1739209898.6893864,-38.13080360867914
,,1739209898.6893935,-32.816014438256545
,,1739209898.689401,-20.63344045298849
,,1739209898.6894083,-35.57807855764607
,,1739209898.6894157,-33.981070128970906
,,1739209898.6894228,-45.120503652039325
,,1739209898.68943,-45.120503652039325
,,1739209898.6894374,-45.120503652039325
,,1739209898.6894443,-45.120503652039325
,,1739209898.689452,-38.13080360867914
,,1739209898.689459,-45.120503652039325
,,1739209898.6894665,-29.438486411369333
,,1739209898.689474,-25.25278630937684
,,1739209898.689481,-35.57807855764607
,,1739209898.6894884,-32.816014438256545
,,1739209898.6894956,-45.120503652039325
,,1739209898.689503,-45.120503652039325
,,1739209898.6895103,-38.13080360867914
,,1739209898.6895175,-32.816014438256545
,,1739209898.689525,-38.13080360867914
,,1739209898.689532,-32.816014438256545
,,1739209898.6895394,-45.120503652039325
,,1739209898.6895466,-45.120503652039325
,,1739209898.689554,-45.120503652039325
,,1739209898.6895614,-45.120503652039325
,,1739209898.6895683,-45.120503652039325
,,1739209898.689576,-38.13080360867914
,,1739209898.689583,-38.13080360867914
,,1739209898.6895905,-38.13080360867914
,,1739209898.6895978,-38.13080360867914
,,1739209898.689605,-45.120503652039325
,,1739209898.6896124,-38.13080360867914
,,1739209898.6896195,-38.13080360867914
,,1739209898.689627,-45.120503652039325
,,1739209898.689634,-25.25278630937684
,,1739209898.6896417,-23.506823629689546
,,1739209898.6896489,-8.760642534030962
,,1739209898.689656,-28.58837851428586
,,1739209898.6896634,-33.981070128970906
,,1739209898.6896706,-45.120503652039325
,,1739209898.689678,-45.120503652039325
,,1739209898.689685,-35.57807855764607
,,1739209898.6896925,-33.981070128970906
,,1739209898.6897,-45.120503652039325
,,1739209898.689707,-35.57807855764607
,,1739209898.6897144,-30.49652367304976
,,1739209898.6897216,-45.120503652039325
,,1739209898.689729,-38.13080360867914
,,1739209898.6897364,-38.13080360867914
,,1739209898.6897435,-38.13080360867914
,,1739209898.689751,-13.29921151150931
,,1739209898.689758,-22.74004262075133
,,1739209898.6897657,-31.141103565318915
,,1739209898.6897726,-33.981070128970906
,,1739209898.68978,-45.120503652039325
,,1739209898.6897874,-38.13080360867914
,,1739209898.6897943,-38.13080360867914
,,1739209898.689802,-38.13080360867914
,,1739209898.689809,-31.141103565318915
,,1739209898.6898165,-45.120503652039325
,,1739209898.6898236,-45.120503652039325
,,1739209898.689831,-38.13080360867914
,,1739209898.6898384,-45.120503652039325
,,1739209898.6898456,-31.141103565318915
,,1739209898.689853,-20.88804491267121
,,1739209898.68986,-21.598678470925663
,,1739209898.6898675,-31.141103565318915
,,1739209898.6898746,-45.120503652039325
,,1739209898.689882,-25.077289914212862
,,1739209898.6898894,-15.57325574224866
,,1739209898.6898966,-15.690507718378887
,,1739209898.689904,-25.077289914212862
,,1739209898.6899111,-38.13080360867914
,,1739209898.6899185,-38.13080360867914
,,1739209898.689926,-45.120503652039325
,,1739209898.689933,-35.57807855764607
,,1739209898.6899405,-45.120503652039325
,,1739209898.6899476,-45.120503652039325
,,1739209898.689955,-38.13080360867914
,,1739209898.689962,-38.13080360867914
,,1739209898.6899695,-38.13080360867914
,,1739209898.689977,-45.120503652039325
,,1739209898.689984,-38.13080360867914
,,1739209898.6899917,-38.13080360867914
,,1739209898.6899986,-23.38864096791655
,,1739209898.690006,-38.13080360867914
,,1739209898.6900132,-38.13080360867914
,,1739209898.6900206,-33.981070128970906
,,1739209898.690028,-26.991370085610747
,,1739209898.690035,-26.03565346325281
,,1739209898.6900425,-35.57807855764607
,,1739209898.6900496,-45.120503652039325
,,1739209898.690057,-38.13080360867914
,,1739209898.6900644,-45.120503652039325
,,1739209898.6900716,-32.816014438256545
,,1739209898.690079,-33.981070128970906
,,1739209898.690086,-45.120503652039325
,,1739209898.6900935,-32.816014438256545
,,1739209898.690101,-38.13080360867914
,,1739209898.690108,-45.120503652039325
,,1739209898.6901157,-38.13080360867914
,,1739209898.6901226,-38.13080360867914
,,1739209898.69013,-45.120503652039325
,,1739209898.6901371,-45.120503652039325
,,1739209898.6901443,-38.13080360867914
,,1739209898.6901517,-45.120503652039325
,,1739209898.690159,-33.981070128970906
,,1739209898.6901665,-38.13080360867914
,,1739209898.6901736,-38.13080360867914
,,1739209898.690181,-38.13080360867914
,,1739209898.6901882,-38.13080360867914
,,1739209898.6901956,-38.13080360867914
,,1739209898.690203,-38.13080360867914
,,1739209898.69021,-38.13080360867914
,,1739209898.6902175,-35.57807855764607
,,1739209898.6902246,-33.981070128970906
,,1739209898.690232,-45.120503652039325
