CAN Message, 0x1b8:03004e737b7c8104,Timestamp,Amplitude
,,1739209693.5472531,-45.120503652039325
,,1739209693.5472565,-45.120503652039325
,,1739209693.5472598,-45.120503652039325
,,1739209693.5472631,-45.120503652039325
,,1739209693.5472665,-45.120503652039325
,,1739209693.5472698,-45.120503652039325
,,1739209693.5472732,-38.13080360867914
,,1739209693.5472765,-45.120503652039325
,,1739209693.5472798,-45.120503652039325
,,1739209693.5472832,-35.57807855764607
,,1739209693.5472865,-38.13080360867914
,,1739209693.5472898,-45.120503652039325
,,1739209693.5472932,-45.120503652039325
,,1739209693.5472963,-38.13080360867914
,,1739209693.5473,-38.13080360867914
,,1739209693.5473032,-45.120503652039325
,,1739209693.5473063,-45.120503652039325
,,1739209693.54731,-38.13080360867914
,,1739209693.5473132,-38.13080360867914
,,1739209693.5473166,-45.120503652039325
,,1739209693.54732,-38.13080360867914
,,1739209693.5473232,-30.49652367304973
,,1739209693.5473266,-45.120503652039325
,,1739209693.54733,-38.13080360867914
,,1739209693.5473337,-38.13080360867914
,,1739209693.5473368,-35.57807855764607
,,1739209693.5473402,-45.120503652039325
,,1739209693.5473435,-38.13080360867914
,,1739209693.5473468,-45.120503652039325
,,1739209693.5473502,-38.13080360867914
,,1739209693.5473535,-38.13080360867914
,,1739209693.5473568,-45.120503652039325
,,1739209693.5473602,-38.13080360867914
,,1739209693.5473635,-33.981070128970906
,,1739209693.5473669,-45.120503652039325
,,1739209693.5473702,-38.13080360867914
,,1739209693.5473735,-45.120503652039325
,,1739209693.5473769,-45.120503652039325
,,1739209693.5473802,-32.816014438256545
,,1739209693.5473835,-33.981070128970906
,,1739209693.547387,-45.120503652039325
,,1739209693.5473902,-45.120503652039325
,,1739209693.5473936,-38.13080360867914
,,1739209693.547397,-33.981070128970906
,,1739209693.5474002,-38.13080360867914
,,1739209693.5474036,-23.50682362968953
,,1739209693.547407,-30.49652367304973
,,1739209693.5474102,-38.13080360867914
,,1739209693.5474138,-45.120503652039325
,,1739209693.5474172,-23.506823629689546
,,1739209693.5474205,-18.29905288830097
,,1739209693.5474238,-33.981070128970906
,,1739209693.5474272,-45.120503652039325
,,1739209693.5474305,-27.267205301931607
,,1739209693.547434,-33.981070128970906
,,1739209693.5474372,-45.120503652039325
,,1739209693.5474403,-45.120503652039325
,,1739209693.547444,-33.981070128970906
,,1739209693.5474472,-38.13080360867914
,,1739209693.5474503,-38.13080360867914
,,1739209693.547454,-38.13080360867914
,,1739209693.5474572,-33.981070128970906
,,1739209693.5474606,-45.120503652039325
,,1739209693.547464,-45.120503652039325
,,1739209693.5474672,-45.120503652039325
,,1739209693.5474706,-31.141103565318915
,,1739209693.547474,-38.13080360867914
,,1739209693.5474772,-38.13080360867914
,,1739209693.5474806,-33.981070128970906
,,1739209693.547484,-26.03565346325281
,,1739209693.5474873,-35.57807855764607
,,1739209693.5474906,-33.981070128970906
,,1739209693.5474942,-35.57807855764607
,,1739209693.5474975,-19.35709014998136
,,1739209693.5475008,-21.676580915188183
,,1739209693.5475042,-38.13080360867914
,,1739209693.5475075,-28.21854285175415
,,1739209693.5475109,-32.81601443825658
,,1739209693.5475142,-12.367390106621173
,,1739209693.5475175,-14.182785837051991
,,1739209693.5475209,-31.141103565318943
,,1739209693.5475242,-30.49652367304973
,,1739209693.5475276,-31.141103565318893
,,1739209693.547531,-31.141103565318915
,,1739209693.5475342,-33.981070128970906
,,1739209693.5475376,-45.120503652039325
,,1739209693.547541,-45.120503652039325
,,1739209693.5475442,-38.13080360867914
,,1739209693.5475476,-32.816014438256545
,,1739209693.547551,-31.14110356531892
,,1739209693.5475545,-33.981070128970906
,,1739209693.5475576,-38.13080360867914
,,1739209693.547561,-45.120503652039325
,,1739209693.5475645,-38.13080360867914
,,1739209693.5475676,-38.13080360867914
,,1739209693.547571,-30.49652367304973
,,1739209693.5475743,-32.81601443825658
,,1739209693.547578,-17.756538629272868
,,1739209693.5475812,-12.793083024831924
,,1739209693.5475843,-35.57807855764607
,,1739209693.547588,-33.981070128970906
,,1739209693.5475912,-33.981070128970906
,,1739209693.5475943,-45.120503652039325
,,1739209693.547598,-45.120503652039325
,,1739209693.5476012,-38.13080360867914
,,1739209693.5476046,-32.816014438256545
,,1739209693.547608,-33.981070128970906
,,1739209693.5476112,-38.13080360867914
,,1739209693.5476146,-35.57807855764607
,,1739209693.547618,-30.49652367304973
,,1739209693.5476213,-22.84163660590256
,,1739209693.5476246,-38.13080360867914
,,1739209693.547628,-45.120503652039325
,,1739209693.5476313,-38.13080360867914
,,1739209693.5476346,-30.49652367304973
,,1739209693.547638,-45.120503652039325
,,1739209693.5476413,-45.120503652039325
,,1739209693.5476446,-35.57807855764607
,,1739209693.547648,-33.981070128970906
,,1739209693.5476513,-38.13080360867914
,,1739209693.5476546,-45.120503652039325
,,1739209693.5476582,-27.267205301931607
,,1739209693.5476615,-25.62660358559016
,,1739209693.5476649,-38.13080360867914
,,1739209693.5476682,-32.816014438256545
,,1739209693.5476716,-38.13080360867914
,,1739209693.547675,-20.16506027657481
,,1739209693.5476782,-20.51152522447381
,,1739209693.5476816,-38.13080360867914
,,1739209693.547685,-33.981070128970906
,,1739209693.5476882,-35.57807855764607
,,1739209693.5476916,-38.13080360867914
,,1739209693.547695,-38.13080360867914
,,1739209693.5476985,-45.120503652039325
,,1739209693.5477016,-45.120503652039325
,,1739209693.547705,-38.13080360867914
,,1739209693.5477085,-45.120503652039325
,,1739209693.5477116,-45.120503652039325
,,1739209693.547715,-33.981070128970906
,,1739209693.5477183,-30.49652367304973
,,1739209693.5477216,-45.120503652039325
,,1739209693.547725,-38.13080360867914
,,1739209693.5477283,-32.816014438256545
,,1739209693.5477316,-38.13080360867914
,,1739209693.547735,-45.120503652039325
,,1739209693.5477383,-45.120503652039325
,,1739209693.547742,-32.81601443825658
,,1739209693.5477452,-45.120503652039325
,,1739209693.5477486,-45.120503652039325
,,1739209693.547752,-45.120503652039325
,,1739209693.5477552,-45.120503652039325
,,1739209693.5477586,-45.120503652039325
,,1739209693.547762,-45.120503652039325
,,1739209693.5477653,-38.13080360867914
,,1739209693.5477686,-33.98107012897096
,,1739209693.547772,-10.61031913048472
,,1739209693.5477753,-17.661951700302005
,,1739209693.5477786,-29.438486411369357
,,1739209693.547782,-33.981070128970906
,,1739209693.5477853,-33.98107012897096
,,1739209693.5477886,-22.44878636800916
,,1739209693.547792,-33.981070128970906
,,1739209693.5477953,-31.141103565318893
,,1739209693.5477986,-38.13080360867914
,,1739209693.547802,-45.120503652039325
,,1739209693.5478053,-45.120503652039325
,,1739209693.5478086,-25.826314394896357
,,1739209693.547812,-26.99137008561072
,,1739209693.547815,-45.120503652039325
,,1739209693.547819,-38.13080360867914
,,1739209693.5478222,-32.816014438256545
,,1739209693.5478256,-35.57807855764607
,,1739209693.547829,-45.120503652039325
,,1739209693.5478325,-38.13080360867914
,,1739209693.5478356,-38.13080360867914
,,1739209693.547839,-33.981070128970906
,,1739209693.5478425,-35.57807855764607
,,1739209693.5478456,-38.13080360867914
,,1739209693.547849,-33.981070128970906
,,1739209693.5478525,-30.49652367304973
,,1739209693.5478556,-38.13080360867914
,,1739209693.547859,-38.13080360867914
,,1739209693.5478623,-38.13080360867914
,,1739209693.5478656,-33.98107012897096
,,1739209693.547869,-38.13080360867914
,,1739209693.5478723,-45.120503652039325
,,1739209693.5478756,-33.981070128970906
,,1739209693.547879,-28.992665084841946
,,1739209693.5478823,-35.57807855764607
,,1739209693.5478857,-31.141103565318915
,,1739209693.547889,-38.13080360867914
,,1739209693.5478923,-38.13080360867914
,,1739209693.5478957,-38.13080360867914
,,1739209693.547899,-45.120503652039325
,,1739209693.5479026,-45.120503652039325
,,1739209693.547906,-28.992665084841946
,,1739209693.5479093,-45.120503652039325
,,1739209693.5479126,-38.13080360867914
,,1739209693.547916,-21.522148828640407
,,1739209693.5479193,-35.57807855764607
,,1739209693.5479226,-38.13080360867914
,,1739209693.547926,-33.981070128970906
,,1739209693.5479293,-38.13080360867914
,,1739209693.5479326,-9.748611389602846
,,1739209693.547936,-19.22100763878221
,,1739209693.5479393,-32.81601443825658
,,1739209693.5479426,-28.992665084841946
,,1739209693.547946,-35.57807855764607
,,1739209693.5479493,-20.69570596139481
,,1739209693.547953,-33.981070128970906
,,1739209693.547956,-38.13080360867914
,,1739209693.547959,-31.141103565318893
,,1739209693.547963,-19.221007638782208
,,1739209693.547966,-8.862236519182181
,,1739209693.547969,-27.8777449560314
,,1739209693.547973,-29.438486411369347
,,1739209693.547976,-33.981070128970906
,,1739209693.5479794,-45.120503652039325
,,1739209693.5479827,-32.816014438256545
,,1739209693.5479865,-38.13080360867914
,,1739209693.5479896,-45.120503652039325
,,1739209693.547993,-38.13080360867914
,,1739209693.5479963,-35.57807855764607
,,1739209693.5479996,-27.87774495603141
,,1739209693.548003,-45.120503652039325
,,1739209693.5480063,-33.981070128970906
,,1739209693.5480096,-38.13080360867914
,,1739209693.548013,-38.13080360867914
,,1739209693.5480163,-38.13080360867914
,,1739209693.5480196,-38.13080360867914
,,1739209693.548023,-45.120503652039325
,,1739209693.5480263,-25.07728991421287
,,1739209693.5480297,-38.13080360867914
,,1739209693.548033,-45.120503652039325
,,1739209693.5480363,-45.120503652039325
,,1739209693.5480397,-38.13080360867914
,,1739209693.548043,-32.816014438256545
,,1739209693.5480464,-31.141103565318915
,,1739209693.5480497,-38.13080360867914
,,1739209693.548053,-38.13080360867914
,,1739209693.5480564,-35.57807855764607
,,1739209693.5480597,-38.13080360867914
,,1739209693.548063,-45.120503652039325
,,1739209693.5480666,-32.816014438256545
,,1739209693.54807,-38.13080360867914
,,1739209693.5480733,-45.120503652039325
,,1739209693.5480766,-38.13080360867914
,,1739209693.54808,-31.141103565318915
,,1739209693.5480833,-45.120503652039325
,,1739209693.5480866,-45.120503652039325
,,1739209693.54809,-38.13080360867914
,,1739209693.5480933,-29.438486411369357
,,1739209693.548097,-31.141103565318943
,,1739209693.5481,-38.13080360867914
,,1739209693.548103,-35.57807855764607
,,1739209693.548107,-38.13080360867914
,,1739209693.54811,-45.120503652039325
,,1739209693.548113,-38.13080360867914
,,1739209693.5481167,-38.13080360867914
,,1739209693.54812,-38.13080360867914
,,1739209693.5481234,-33.981070128970906
,,1739209693.5481267,-27.267205301931607
