CAN Message, 0x98:00006c2bd0ae3103,Timestamp,Amplitude
,,1739209723.6763396,-45.120503652039325
,,1739209723.6763427,-38.13080360867914
,,1739209723.6763458,-38.13080360867914
,,1739209723.6763487,-32.816014438256545
,,1739209723.6763518,-38.13080360867914
,,1739209723.6763546,-35.57807855764607
,,1739209723.6763575,-33.981070128970906
,,1739209723.6763606,-38.13080360867914
,,1739209723.6763637,-38.13080360867914
,,1739209723.6763666,-45.120503652039325
,,1739209723.6763697,-45.120503652039325
,,1739209723.6763728,-33.981070128970906
,,1739209723.6763756,-45.120503652039325
,,1739209723.6763787,-28.992665084841967
,,1739209723.6763816,-32.816014438256545
,,1739209723.6763847,-45.120503652039325
,,1739209723.6763875,-38.13080360867914
,,1739209723.6763906,-33.98107012897096
,,1739209723.6763935,-20.001670042250552
,,1739209723.6763966,-30.49652367304973
,,1739209723.6763997,-45.120503652039325
,,1739209723.6764026,-45.120503652039325
,,1739209723.6764057,-45.120503652039325
,,1739209723.6764083,-35.57807855764607
,,1739209723.6764116,-38.13080360867914
,,1739209723.6764145,-25.826314394896357
,,1739209723.6764176,-35.57807855764607
,,1739209723.6764207,-33.981070128970906
,,1739209723.6764235,-26.99137008561072
,,1739209723.6764266,-45.120503652039325
,,1739209723.6764295,-45.120503652039325
,,1739209723.6764326,-45.120503652039325
,,1739209723.6764357,-38.13080360867914
,,1739209723.6764386,-24.151403521958727
,,1739209723.6764414,-35.57807855764607
,,1739209723.6764443,-38.13080360867914
,,1739209723.6764476,-23.75329798047522
,,1739209723.6764505,-13.46212740513801
,,1739209723.6764536,-12.854504599965717
,,1739209723.6764565,-24.151403521958727
,,1739209723.6764596,-45.120503652039325
,,1739209723.6764624,-45.120503652039325
,,1739209723.6764655,-38.13080360867914
,,1739209723.6764686,-38.13080360867914
,,1739209723.6764717,-38.13080360867914
,,1739209723.6764746,-27.8777449560314
,,1739209723.6764774,-38.13080360867914
,,1739209723.6764803,-45.120503652039325
,,1739209723.6764834,-38.13080360867914
,,1739209723.6764865,-45.120503652039325
,,1739209723.6764894,-45.120503652039325
,,1739209723.6764925,-45.120503652039325
,,1739209723.6764956,-45.120503652039325
,,1739209723.6764984,-26.0356534632528
,,1739209723.6765015,-32.816014438256545
,,1739209723.6765044,-45.120503652039325
,,1739209723.6765077,-38.13080360867914
,,1739209723.6765103,-38.13080360867914
,,1739209723.6765134,-31.141103565318915
,,1739209723.6765163,-45.120503652039325
,,1739209723.6765194,-38.13080360867914
,,1739209723.6765225,-24.74623867263306
,,1739209723.6765254,-45.120503652039325
,,1739209723.6765285,-30.49652367304973
,,1739209723.6765313,-38.13080360867914
,,1739209723.6765344,-25.826314394896364
,,1739209723.6765373,-9.789140769252905
,,1739209723.6765404,-15.934958346536554
,,1739209723.6765437,-25.826314394896364
,,1739209723.6765463,-38.13080360867914
,,1739209723.6765494,-35.57807855764607
,,1739209723.6765523,-45.120503652039325
,,1739209723.6765554,-35.57807855764607
,,1739209723.6765585,-45.120503652039325
,,1739209723.6765614,-45.120503652039325
,,1739209723.6765642,-38.13080360867914
,,1739209723.6765673,-45.120503652039325
,,1739209723.6765704,-33.981070128970906
,,1739209723.6765733,-30.49652367304973
,,1739209723.6765764,-45.120503652039325
,,1739209723.6765792,-31.141103565318915
,,1739209723.6765823,-38.13080360867914
,,1739209723.6765852,-28.992665084841967
,,1739209723.6765883,-38.13080360867914
,,1739209723.6765914,-45.120503652039325
,,1739209723.6765945,-38.13080360867914
,,1739209723.6765974,-28.58837851428586
,,1739209723.6766002,-38.13080360867914
,,1739209723.6766033,-38.13080360867914
,,1739209723.6766062,-45.120503652039325
,,1739209723.6766093,-23.16150712794695
,,1739209723.676612,-45.120503652039325
,,1739209723.6766152,-38.13080360867914
,,1739209723.6766183,-45.120503652039325
,,1739209723.6766212,-45.120503652039325
,,1739209723.6766243,-38.13080360867914
,,1739209723.6766272,-38.13080360867914
,,1739209723.6766305,-45.120503652039325
,,1739209723.6766331,-45.120503652039325
,,1739209723.6766362,-45.120503652039325
,,1739209723.676639,-24.29264994887477
,,1739209723.6766422,-33.981070128970906
,,1739209723.6766453,-45.120503652039325
,,1739209723.676648,-38.13080360867914
,,1739209723.6766512,-38.13080360867914
,,1739209723.676654,-38.13080360867914
,,1739209723.6766572,-33.981070128970906
,,1739209723.67666,-38.13080360867914
,,1739209723.6766632,-32.816014438256545
,,1739209723.6766665,-25.826314394896364
,,1739209723.6766691,-25.82631439489636
,,1739209723.6766722,-35.57807855764607
,,1739209723.676675,-45.120503652039325
,,1739209723.6766782,-45.120503652039325
,,1739209723.676681,-27.87774495603141
,,1739209723.676684,-38.13080360867914
,,1739209723.676687,-32.816014438256545
,,1739209723.67669,-45.120503652039325
,,1739209723.6766932,-35.57807855764607
,,1739209723.676696,-8.314429362121412
,,1739209723.6766992,-19.35709014998136
,,1739209723.676702,-35.57807855764607
,,1739209723.6767051,-27.267205301931607
,,1739209723.676708,-38.13080360867914
,,1739209723.676711,-38.13080360867914
,,1739209723.676714,-35.57807855764607
,,1739209723.676717,-38.13080360867914
,,1739209723.67672,-45.120503652039325
,,1739209723.676723,-38.13080360867914
,,1739209723.676726,-38.13080360867914
,,1739209723.676729,-25.826314394896364
,,1739209723.676732,-30.49652367304973
,,1739209723.676735,-31.141103565318915
,,1739209723.676738,-38.13080360867914
,,1739209723.6767411,-38.13080360867914
,,1739209723.676744,-35.57807855764607
,,1739209723.676747,-38.13080360867914
,,1739209723.67675,-35.57807855764607
,,1739209723.676753,-35.57807855764607
,,1739209723.676756,-38.13080360867914
,,1739209723.676759,-45.120503652039325
,,1739209723.676762,-45.120503652039325
,,1739209723.676765,-31.141103565318915
,,1739209723.676768,-20.633440452988484
,,1739209723.676771,-35.57807855764607
,,1739209723.676774,-33.981070128970906
,,1739209723.676777,-28.218542851754165
,,1739209723.67678,-25.82631439489636
,,1739209723.6767828,-8.941069303749561
,,1739209723.676786,-38.13080360867914
,,1739209723.676789,-45.120503652039325
,,1739209723.676792,-26.991370085610757
,,1739209723.676795,-20.695705961394808
,,1739209723.676798,-20.695705961394808
,,1739209723.676801,-45.120503652039325
,,1739209723.6768038,-32.816014438256545
,,1739209723.676807,-31.141103565318943
,,1739209723.6768098,-13.833280808655024
,,1739209723.676813,-11.448808766692483
,,1739209723.676816,-27.87774495603143
,,1739209723.6768188,-31.141103565318893
,,1739209723.676822,-35.57807855764607
,,1739209723.6768248,-35.57807855764607
,,1739209723.676828,-45.120503652039325
,,1739209723.6768308,-38.13080360867914
,,1739209723.676834,-38.13080360867914
,,1739209723.6768367,-32.816014438256545
,,1739209723.6768398,-31.141103565318915
,,1739209723.676843,-45.120503652039325
,,1739209723.6768458,-45.120503652039325
,,1739209723.676849,-33.981070128970906
,,1739209723.6768515,-22.44878636800916
,,1739209723.6768548,-38.13080360867914
,,1739209723.6768577,-45.120503652039325
,,1739209723.6768608,-38.13080360867914
,,1739209723.676864,-33.981070128970906
,,1739209723.6768668,-38.13080360867914
,,1739209723.67687,-45.120503652039325
,,1739209723.6768727,-38.13080360867914
,,1739209723.6768758,-26.99137008561072
,,1739209723.6768787,-45.120503652039325
,,1739209723.6768818,-19.35709014998136
,,1739209723.676885,-22.84163660590255
,,1739209723.6768878,-31.141103565318915
,,1739209723.6768909,-38.13080360867914
,,1739209723.6768937,-24.15140352195873
,,1739209723.6768968,-10.261870356065945
,,1739209723.6768997,-13.29921151150931
,,1739209723.6769028,-26.99137008561072
,,1739209723.6769056,-33.981070128970906
,,1739209723.6769087,-45.120503652039325
,,1739209723.6769116,-27.8777449560314
,,1739209723.6769147,-38.13080360867914
,,1739209723.6769178,-38.13080360867914
,,1739209723.676921,-38.13080360867914
,,1739209723.6769238,-33.98107012897096
,,1739209723.6769266,-38.13080360867914
,,1739209723.6769297,-45.120503652039325
,,1739209723.6769326,-45.120503652039325
,,1739209723.6769357,-26.991370085610736
,,1739209723.6769388,-35.57807855764607
,,1739209723.6769416,-45.120503652039325
,,1739209723.6769447,-45.120503652039325
,,1739209723.6769476,-45.120503652039325
,,1739209723.6769507,-33.981070128970906
,,1739209723.6769536,-38.13080360867914
,,1739209723.676957,-45.120503652039325
,,1739209723.6769595,-31.141103565318893
,,1739209723.6769626,-30.49652367304973
,,1739209723.6769657,-45.120503652039325
,,1739209723.6769686,-24.438645034577675
,,1739209723.6769717,-45.120503652039325
,,1739209723.6769743,-45.120503652039325
,,1739209723.6769776,-45.120503652039325
,,1739209723.6769805,-32.816014438256545
,,1739209723.6769836,-11.404284380279083
,,1739209723.6769867,-23.50682362968953
,,1739209723.6769896,-31.141103565318893
,,1739209723.676993,-38.13080360867914
,,1739209723.6769955,-29.43848641136937
,,1739209723.6769986,-33.98107012897096
,,1739209723.6770017,-35.57807855764607
,,1739209723.6770046,-38.13080360867914
,,1739209723.6770074,-45.120503652039325
,,1739209723.6770103,-38.13080360867914
,,1739209723.6770136,-45.120503652039325
,,1739209723.6770165,-35.57807855764607
,,1739209723.6770196,-30.49652367304976
,,1739209723.6770225,-31.141103565318943
,,1739209723.6770256,-35.57807855764607
,,1739209723.6770284,-38.13080360867914
,,1739209723.6770315,-45.120503652039325
,,1739209723.6770344,-38.13080360867914
,,1739209723.6770377,-38.13080360867914
,,1739209723.6770406,-35.57807855764607
,,1739209723.6770434,-38.13080360867914
,,1739209723.6770463,-33.981070128970906
,,1739209723.6770494,-38.13080360867914
,,1739209723.6770525,-45.120503652039325
,,1739209723.6770554,-38.13080360867914
,,1739209723.6770585,-45.120503652039325
,,1739209723.6770616,-45.120503652039325
,,1739209723.6770644,-45.120503652039325
,,1739209723.6770675,-38.13080360867914
,,1739209723.6770704,-16.329544857038563
,,1739209723.6770737,-38.13080360867914
,,1739209723.6770763,-31.141103565318915
,,1739209723.6770794,-38.13080360867914
,,1739209723.6770823,-45.120503652039325
,,1739209723.6770854,-38.13080360867914
,,1739209723.6770885,-45.120503652039325
,,1739209723.6770914,-45.120503652039325
,,1739209723.6770945,-33.981070128970906
,,1739209723.677097,-45.120503652039325
,,1739209723.6771004,-38.13080360867914
,,1739209723.6771033,-38.13080360867914
,,1739209723.6771064,-33.98107012897096
,,1739209723.6771092,-45.120503652039325
,,1739209723.6771123,-38.13080360867914
,,1739209723.6771154,-33.981070128970906
,,1739209723.6771183,-35.57807855764607
,,1739209723.6771214,-45.120503652039325
,,1739209723.6771245,-45.120503652039325
,,1739209723.6771274,-38.13080360867914
,,1739209723.6771302,-38.13080360867914
,,1739209723.677133,-38.13080360867914
,,1739209723.6771364,-45.120503652039325
,,1739209723.6771393,-38.13080360867914
,,1739209723.6771424,-22.54371790334745
,,1739209723.6771452,-38.13080360867914
,,1739209723.6771483,-38.13080360867914
,,1739209723.6771512,-45.120503652039325
,,1739209723.6771543,-35.57807855764607
,,1739209723.6771572,-38.13080360867914
,,1739209723.6771605,-38.13080360867914
,,1739209723.6771634,-32.816014438256545
,,1739209723.6771662,-24.589719217205094
,,1739209723.677169,-38.13080360867914
,,1739209723.6771722,-45.120503652039325
,,1739209723.6771753,-38.13080360867914
,,1739209723.677178,-28.992665084841946
,,1739209723.6771812,-30.49652367304973
,,1739209723.6771843,-12.507874964114356
,,1739209723.6771872,-13.833280808655024
,,1739209723.6771903,-28.218542851754165
,,1739209723.6771932,-28.992665084841946
,,1739209723.6771965,-45.120503652039325
,,1739209723.6771991,-19.40341533395241
,,1739209723.6772022,-28.58837851428586
,,1739209723.677205,-38.13080360867914
,,1739209723.6772082,-45.120503652039325
,,1739209723.6772113,-38.13080360867914
,,1739209723.677214,-32.816014438256545
,,1739209723.6772172,-45.120503652039325
,,1739209723.67722,-33.981070128970906
,,1739209723.6772232,-45.120503652039325
,,1739209723.677226,-25.82631439489636
,,1739209723.6772292,-13.462127405138007
,,1739209723.677232,-38.13080360867914
,,1739209723.6772351,-45.120503652039325
,,1739209723.6772382,-45.120503652039325
,,1739209723.677241,-45.120503652039325
,,1739209723.6772442,-38.13080360867914
,,1739209723.677247,-45.120503652039325
,,1739209723.67725,-38.13080360867914
,,1739209723.677253,-45.120503652039325
,,1739209723.677256,-45.120503652039325
,,1739209723.6772592,-38.13080360867914
,,1739209723.677262,-35.57807855764607
,,1739209723.6772652,-38.13080360867914
,,1739209723.677268,-45.120503652039325
,,1739209723.6772711,-38.13080360867914
,,1739209723.677274,-28.992665084841946
,,1739209723.677277,-33.981070128970906
,,1739209723.67728,-35.57807855764607
,,1739209723.677283,-31.14110356531892
,,1739209723.677286,-21.67658091518819
,,1739209723.677289,-38.13080360867914
,,1739209723.677292,-30.49652367304973
,,1739209723.677295,-38.13080360867914
,,1739209723.677298,-22.44878636800916
,,1739209723.677301,-8.907701976535146
,,1739209723.677304,-31.141103565318915
,,1739209723.677307,-45.120503652039325
,,1739209723.67731,-28.992665084841946
,,1739209723.677313,-20.4518274484982
,,1739209723.677316,-25.62660358559016
,,1739209723.677319,-30.49652367304973
,,1739209723.677322,-38.13080360867914
,,1739209723.677325,-26.991370085610757
,,1739209723.677328,-14.154879268297936
,,1739209723.677331,-13.521825181113623
,,1739209723.677334,-26.991370085610757
,,1739209723.677337,-45.120503652039325
,,1739209723.67734,-35.57807855764607
,,1739209723.677343,-29.43848641136937
,,1739209723.677346,-45.120503652039325
,,1739209723.6773489,-33.981070128970906
,,1739209723.677352,-38.13080360867914
,,1739209723.6773548,-45.120503652039325
,,1739209723.677358,-32.816014438256545
,,1739209723.677361,-25.82631439489636
,,1739209723.677364,-45.120503652039325
,,1739209723.677367,-45.120503652039325
,,1739209723.6773698,-35.57807855764607
,,1739209723.677373,-45.120503652039325
,,1739209723.6773758,-45.120503652039325
,,1739209723.677379,-32.816014438256545
,,1739209723.677382,-38.13080360867914
,,1739209723.6773849,-45.120503652039325
,,1739209723.677388,-45.120503652039325
,,1739209723.6773908,-45.120503652039325
,,1739209723.677394,-38.13080360867914
,,1739209723.6773968,-45.120503652039325
,,1739209723.6774,-27.267205301931607
,,1739209723.6774027,-21.676580915188183
,,1739209723.6774058,-38.13080360867914
,,1739209723.677409,-38.13080360867914
,,1739209723.6774118,-38.13080360867914
,,1739209723.677415,-38.13080360867914
,,1739209723.6774178,-45.120503652039325
,,1739209723.6774209,-29.438486411369333
,,1739209723.6774237,-35.57807855764607
,,1739209723.6774268,-45.120503652039325
,,1739209723.6774297,-19.84420464332591
,,1739209723.6774328,-31.141103565318915
,,1739209723.677436,-35.57807855764607
,,1739209723.6774387,-38.13080360867914
,,1739209723.6774418,-38.13080360867914
,,1739209723.6774447,-38.13080360867914
,,1739209723.6774478,-32.816014438256545
,,1739209723.677451,-45.120503652039325
,,1739209723.6774538,-38.13080360867914
,,1739209723.6774569,-45.120503652039325
,,1739209723.6774597,-45.120503652039325
,,1739209723.6774628,-45.120503652039325
,,1739209723.6774657,-38.13080360867914
,,1739209723.6774688,-45.120503652039325
,,1739209723.6774716,-45.120503652039325
,,1739209723.6774747,-45.120503652039325
,,1739209723.6774776,-38.13080360867914
,,1739209723.6774807,-38.13080360867914
,,1739209723.6774838,-45.120503652039325
,,1739209723.677487,-19.89606131697609
,,1739209723.6774898,-32.816014438256545
,,1739209723.6774926,-45.120503652039325
,,1739209723.6774957,-45.120503652039325
,,1739209723.6774986,-28.58837851428586
,,1739209723.6775017,-9.570769068706896
,,1739209723.6775043,-21.228842808393967
,,1739209723.6775076,-27.267205301931607
,,1739209723.6775107,-32.816014438256545
,,1739209723.6775136,-23.38864096791655
,,1739209723.6775167,-18.299052888300974
,,1739209723.6775196,-45.120503652039325
,,1739209723.677523,-28.21854285175415
,,1739209723.6775255,-31.141103565318943
,,1739209723.6775286,-17.07910932868579
,,1739209723.6775317,-10.177565965385964
,,1739209723.6775346,-33.98107012897096
,,1739209723.6775377,-38.13080360867914
,,1739209723.6775403,-38.13080360867914
,,1739209723.6775436,-26.487275050834725
,,1739209723.6775465,-31.141103565318915
,,1739209723.6775496,-33.981070128970906
,,1739209723.6775525,-45.120503652039325
,,1739209723.6775556,-45.120503652039325
,,1739209723.677559,-35.57807855764607
,,1739209723.6775615,-45.120503652039325
,,1739209723.6775646,-32.816014438256545
,,1739209723.6775675,-29.438486411369333
,,1739209723.6775706,-45.120503652039325
,,1739209723.6775734,-38.13080360867914
,,1739209723.6775763,-38.13080360867914
,,1739209723.6775794,-45.120503652039325
,,1739209723.6775825,-32.816014438256545
,,1739209723.6775856,-33.98107012897096
,,1739209723.6775885,-11.516463104739906
,,1739209723.6775916,-38.13080360867914
,,1739209723.6775944,-35.57807855764607
,,1739209723.6775975,-45.120503652039325
,,1739209723.6776004,-35.57807855764607
,,1739209723.6776035,-45.120503652039325
,,1739209723.6776066,-38.13080360867914
,,1739209723.6776094,-33.981070128970906
,,1739209723.6776123,-45.120503652039325
,,1739209723.6776154,-38.13080360867914
,,1739209723.6776185,-38.13080360867914
,,1739209723.6776214,-38.13080360867914
,,1739209723.6776245,-38.13080360867914
,,1739209723.677627,-33.981070128970906
,,1739209723.6776304,-20.27750525857143
,,1739209723.6776335,-31.141103565318893
,,1739209723.6776364,-45.120503652039325
,,1739209723.6776395,-30.49652367304973
,,1739209723.6776423,-38.13080360867914
,,1739209723.6776454,-45.120503652039325
,,1739209723.6776483,-38.13080360867914
,,1739209723.6776514,-45.120503652039325
,,1739209723.6776545,-31.141103565318915
,,1739209723.6776574,-28.58837851428589
,,1739209723.6776605,-8.47314396685224
,,1739209723.677663,-38.13080360867914
,,1739209723.6776664,-33.981070128970906
,,1739209723.6776693,-45.120503652039325
,,1739209723.6776724,-38.13080360867914
,,1739209723.6776752,-25.82631439489636
,,1739209723.6776783,-38.13080360867914
,,1739209723.6776814,-38.13080360867914
,,1739209723.6776843,-45.120503652039325
,,1739209723.6776874,-38.13080360867914
,,1739209723.6776905,-35.57807855764607
,,1739209723.6776934,-38.13080360867914
,,1739209723.6776962,-45.120503652039325
,,1739209723.677699,-28.58837851428586
,,1739209723.6777022,-33.981070128970906
,,1739209723.6777053,-38.13080360867914
,,1739209723.6777084,-38.13080360867914
,,1739209723.6777112,-31.141103565318915
,,1739209723.6777143,-32.816014438256545
,,1739209723.6777172,-20.4518274484982
,,1739209723.6777203,-45.120503652039325
,,1739209723.6777232,-32.816014438256545
,,1739209723.6777265,-33.981070128970906
,,1739209723.6777294,-38.13080360867914
,,1739209723.6777322,-45.120503652039325
,,1739209723.677735,-31.141103565318915
,,1739209723.6777382,-38.13080360867914
,,1739209723.6777413,-38.13080360867914
,,1739209723.6777442,-45.120503652039325
,,1739209723.6777472,-28.58837851428586
,,1739209723.67775,-38.13080360867914
,,1739209723.6777532,-38.13080360867914
,,1739209723.6777563,-38.13080360867914
,,1739209723.6777592,-32.816014438256545
,,1739209723.6777625,-35.57807855764607
,,1739209723.6777651,-38.13080360867914
,,1739209723.6777682,-35.57807855764607
,,1739209723.677771,-45.120503652039325
,,1739209723.6777742,-45.120503652039325
,,1739209723.677777,-38.13080360867914
,,1739209723.6777802,-45.120503652039325
,,1739209723.6777833,-45.120503652039325
,,1739209723.677786,-38.13080360867914
,,1739209723.6777892,-28.992665084841946
,,1739209723.677792,-38.13080360867914
,,1739209723.6777952,-35.57807855764607
,,1739209723.677798,-32.816014438256545
,,1739209723.6778011,-35.57807855764607
,,1739209723.6778042,-23.16150712794695
,,1739209723.677807,-32.816014438256545
,,1739209723.6778102,-38.13080360867914
,,1739209723.677813,-31.141103565318893
,,1739209723.6778162,-30.49652367304976
,,1739209723.677819,-25.25278630937684
,,1739209723.677822,-22.44878636800916
,,1739209723.677825,-31.141103565318915
,,1739209723.677828,-45.120503652039325
,,1739209723.6778312,-33.981070128970906
,,1739209723.677834,-31.141103565318915
,,1739209723.6778371,-38.13080360867914
,,1739209723.67784,-45.120503652039325
,,1739209723.677843,-45.120503652039325
,,1739209723.677846,-45.120503652039325
,,1739209723.677849,-45.120503652039325
,,1739209723.6778522,-45.120503652039325
,,1739209723.677855,-33.981070128970906
,,1739209723.677858,-33.981070128970906
,,1739209723.677861,-14.734302032542264
,,1739209723.677864,-19.84420464332591
,,1739209723.677867,-28.218542851754165
,,1739209723.67787,-28.992665084841967
,,1739209723.677873,-45.120503652039325
,,1739209723.677876,-33.98107012897096
,,1739209723.677879,-38.13080360867914
,,1739209723.677882,-38.13080360867914
,,1739209723.677885,-38.13080360867914
,,1739209723.677888,-38.13080360867914
,,1739209723.677891,-38.13080360867914
,,1739209723.677894,-32.816014438256545
,,1739209723.677897,-31.141103565318915
,,1739209723.6778998,-35.57807855764607
,,1739209723.677903,-20.10991102986178
,,1739209723.677906,-13.977730686423431
,,1739209723.677909,-33.981070128970906
,,1739209723.677912,-45.120503652039325
,,1739209723.6779149,-32.816014438256545
,,1739209723.677918,-38.13080360867914
,,1739209723.6779208,-45.120503652039325
,,1739209723.677924,-35.57807855764607
,,1739209723.677927,-38.13080360867914
,,1739209723.67793,-33.981070128970906
,,1739209723.677933,-28.992665084841946
,,1739209723.6779358,-35.57807855764607
,,1739209723.677939,-38.13080360867914
,,1739209723.6779418,-45.120503652039325
,,1739209723.677945,-30.49652367304973
,,1739209723.6779478,-23.38864096791655
,,1739209723.6779509,-45.120503652039325
,,1739209723.677954,-25.077289914212862
,,1739209723.6779568,-38.13080360867914
,,1739209723.67796,-22.54371790334745
,,1739209723.6779628,-10.06222331349093
,,1739209723.677966,-45.120503652039325
,,1739209723.6779687,-32.816014438256545
,,1739209723.6779718,-38.13080360867914
,,1739209723.6779747,-38.13080360867914
,,1739209723.6779778,-45.120503652039325
,,1739209723.677981,-33.981070128970906
,,1739209723.6779838,-45.120503652039325
,,1739209723.6779869,-45.120503652039325
,,1739209723.6779895,-45.120503652039325
,,1739209723.6779928,-45.120503652039325
,,1739209723.6779957,-45.120503652039325
,,1739209723.6779988,-38.13080360867914
,,1739209723.678002,-38.13080360867914
,,1739209723.6780047,-45.120503652039325
,,1739209723.6780078,-45.120503652039325
,,1739209723.6780107,-35.57807855764607
,,1739209723.6780138,-31.141103565318943
,,1739209723.678017,-30.49652367304973
,,1739209723.6780198,-16.51712358632935
,,1739209723.6780226,-45.120503652039325
,,1739209723.6780255,-38.13080360867914
,,1739209723.6780288,-33.98107012897096
,,1739209723.6780317,-20.822980852015213
,,1739209723.6780348,-8.369138607359352
,,1739209723.6780376,-31.141103565318915
,,1739209723.6780407,-28.21854285175415
,,1739209723.6780436,-32.816014438256545
,,1739209723.6780467,-24.438645034577675
,,1739209723.6780498,-24.438645034577675
,,1739209723.678053,-45.120503652039325
,,1739209723.6780558,-45.120503652039325
,,1739209723.6780586,-45.120503652039325
,,1739209723.6780615,-29.438486411369333
,,1739209723.6780646,-27.8777449560314
,,1739209723.6780677,-45.120503652039325
,,1739209723.6780703,-45.120503652039325
,,1739209723.6780736,-29.438486411369333
,,1739209723.6780767,-31.141103565318893
,,1739209723.6780796,-45.120503652039325
,,1739209723.6780827,-45.120503652039325
,,1739209723.6780856,-45.120503652039325
,,1739209723.678089,-38.13080360867914
,,1739209723.6780915,-23.50682362968953
,,1739209723.6780946,-32.816014438256545
,,1739209723.6780975,-35.57807855764607
,,1739209723.6781006,-31.141103565318915
,,1739209723.6781037,-45.120503652039325
,,1739209723.6781063,-38.13080360867914
,,1739209723.6781096,-38.13080360867914
,,1739209723.6781125,-45.120503652039325
,,1739209723.6781156,-45.120503652039325
,,1739209723.6781185,-38.13080360867914
,,1739209723.6781216,-38.13080360867914
,,1739209723.678125,-45.120503652039325
,,1739209723.6781275,-38.13080360867914
,,1739209723.6781306,-45.120503652039325
,,1739209723.6781335,-38.13080360867914
,,1739209723.6781366,-32.816014438256545
,,1739209723.6781394,-38.13080360867914
,,1739209723.6781423,-45.120503652039325
,,1739209723.6781454,-38.13080360867914
,,1739209723.6781485,-38.13080360867914
,,1739209723.6781538,-38.13080360867914
,,1739209723.6781588,-38.13080360867914
,,1739209723.678164,-38.13080360867914
,,1739209723.6781693,-45.120503652039325
,,1739209723.6781745,-35.57807855764607
,,1739209723.6781795,-45.120503652039325
,,1739209723.6781847,-38.13080360867914
,,1739209723.6781898,-45.120503652039325
,,1739209723.678195,-38.13080360867914
,,1739209723.6782002,-45.120503652039325
,,1739209723.6782053,-45.120503652039325
