CAN Message, 0x24:028f7ace11bff7c7,Timestamp,Amplitude
,,1739209789.693637,-35.57807855764607
,,1739209789.6936376,-24.15140352195873
,,1739209789.6936386,-20.633440452988484
,,1739209789.6936395,-24.151403521958727
,,1739209789.6936405,-28.58837851428586
,,1739209789.6936414,-31.141103565318893
,,1739209789.6936424,-38.13080360867914
,,1739209789.693643,-25.826314394896357
,,1739209789.6936443,-31.14110356531892
,,1739209789.6936452,-32.81601443825658
,,1739209789.6936462,-30.49652367304973
,,1739209789.6936471,-38.13080360867914
,,1739209789.693648,-16.738311432963037
,,1739209789.693649,-26.991370085610736
,,1739209789.69365,-22.74004262075133
,,1739209789.693651,-21.598678470925663
,,1739209789.693652,-23.75329798047522
,,1739209789.6936529,-9.77389789375485
,,1739209789.6936538,-14.487170062521797
,,1739209789.6936543,-28.218542851754165
,,1739209789.6936555,-32.816014438256545
,,1739209789.6936564,-38.13080360867914
,,1739209789.6936574,-38.13080360867914
,,1739209789.6936584,-38.13080360867914
,,1739209789.6936593,-45.120503652039325
,,1739209789.6936605,-31.141103565318915
,,1739209789.6936612,-32.81601443825658
,,1739209789.6936622,-20.822980852015213
,,1739209789.6936631,-35.57807855764607
,,1739209789.693664,-28.992665084841946
,,1739209789.693665,-28.218542851754165
,,1739209789.693666,-32.816014438256545
,,1739209789.693667,-38.13080360867914
,,1739209789.693668,-25.82631439489636
,,1739209789.6936688,-33.981070128970906
,,1739209789.6936698,-38.13080360867914
,,1739209789.6936707,-33.98107012897096
,,1739209789.6936717,-23.75329798047523
,,1739209789.693673,-22.84163660590255
,,1739209789.6936736,-20.954098578656488
,,1739209789.6936746,-28.992665084841967
,,1739209789.6936755,-27.267205301931607
,,1739209789.6936765,-32.816014438256545
,,1739209789.6936774,-32.816014438256545
,,1739209789.6936784,-28.992665084841946
,,1739209789.693679,-45.120503652039325
,,1739209789.6936803,-31.141103565318915
,,1739209789.6936812,-38.13080360867914
,,1739209789.6936822,-31.141103565318893
,,1739209789.6936831,-27.267205301931607
,,1739209789.693684,-26.99137008561072
,,1739209789.693685,-22.17584139042336
,,1739209789.693686,-25.62660358559016
,,1739209789.693687,-25.25278630937684
,,1739209789.693688,-27.267205301931607
,,1739209789.6936889,-23.75329798047522
,,1739209789.6936898,-38.13080360867914
,,1739209789.6936908,-31.141103565318915
,,1739209789.6936915,-32.816014438256545
,,1739209789.6936927,-45.120503652039325
,,1739209789.6936936,-21.67658091518819
,,1739209789.6936946,-26.0356534632528
,,1739209789.6936955,-31.141103565318915
,,1739209789.6936965,-24.15140352195873
,,1739209789.6936977,-24.438645034577675
,,1739209789.6936984,-18.192034459266992
,,1739209789.6936994,-19.13259858440813
,,1739209789.6937003,-27.267205301931607
,,1739209789.693701,-25.826314394896357
,,1739209789.693702,-31.141103565318893
,,1739209789.693703,-45.120503652039325
,,1739209789.693704,-38.13080360867914
,,1739209789.6937048,-32.816014438256545
,,1739209789.6937058,-27.267205301931607
,,1739209789.6937068,-32.81601443825658
,,1739209789.6937077,-23.506823629689546
,,1739209789.693709,-20.6957059613948
,,1739209789.6937096,-30.49652367304976
,,1739209789.6937106,-27.8777449560314
,,1739209789.6937115,-28.58837851428586
,,1739209789.6937125,-38.13080360867914
,,1739209789.6937134,-38.13080360867914
,,1739209789.6937144,-31.141103565318915
,,1739209789.693715,-28.992665084841946
,,1739209789.6937163,-38.13080360867914
,,1739209789.6937172,-45.120503652039325
,,1739209789.6937182,-33.981070128970906
,,1739209789.6937191,-38.13080360867914
,,1739209789.69372,-38.13080360867914
,,1739209789.693721,-16.23870871285604
,,1739209789.693722,-27.267205301931607
,,1739209789.693723,-45.120503652039325
,,1739209789.693724,-35.57807855764607
,,1739209789.6937249,-28.992665084841946
,,1739209789.6937258,-8.469386281288775
,,1739209789.6937268,-22.17584139042336
,,1739209789.6937275,-26.487275050834715
,,1739209789.6937287,-32.816014438256545
,,1739209789.6937296,-38.13080360867914
,,1739209789.6937306,-38.13080360867914
,,1739209789.6937315,-38.13080360867914
,,1739209789.6937325,-45.120503652039325
,,1739209789.6937337,-45.120503652039325
,,1739209789.6937344,-22.84163660590255
,,1739209789.6937354,-21.522148828640407
,,1739209789.6937363,-31.141103565318915
,,1739209789.6937373,-27.267205301931607
,,1739209789.6937382,-22.17584139042336
,,1739209789.6937392,-13.521825181113629
,,1739209789.69374,-11.65501806655455
,,1739209789.693741,-18.83661435153617
,,1739209789.693742,-45.120503652039325
,,1739209789.693743,-45.120503652039325
,,1739209789.693744,-35.57807855764607
,,1739209789.693745,-33.98107012897096
,,1739209789.693746,-45.120503652039325
,,1739209789.6937468,-31.141103565318915
,,1739209789.6937475,-38.13080360867914
,,1739209789.6937485,-22.26493056196156
,,1739209789.6937494,-38.13080360867914
,,1739209789.6937504,-38.13080360867914
,,1739209789.693751,-30.49652367304973
,,1739209789.6937523,-26.99137008561072
,,1739209789.6937532,-8.217656626912998
,,1739209789.6937542,-28.58837851428586
,,1739209789.6937551,-33.981070128970906
,,1739209789.693756,-45.120503652039325
,,1739209789.693757,-45.120503652039325
,,1739209789.693758,-38.13080360867914
,,1739209789.693759,-38.13080360867914
,,1739209789.69376,-28.58837851428586
,,1739209789.6937609,-32.816014438256545
,,1739209789.6937618,-38.13080360867914
,,1739209789.6937628,-45.120503652039325
,,1739209789.6937635,-38.13080360867914
,,1739209789.6937647,-32.816014438256545
,,1739209789.6937656,-45.120503652039325
,,1739209789.6937666,-45.120503652039325
,,1739209789.6937675,-32.816014438256545
,,1739209789.6937685,-32.816014438256545
,,1739209789.6937697,-45.120503652039325
,,1739209789.6937704,-38.13080360867914
,,1739209789.6937714,-45.120503652039325
,,1739209789.6937723,-45.120503652039325
,,1739209789.6937733,-45.120503652039325
,,1739209789.6937742,-30.49652367304973
,,1739209789.6937752,-31.141103565318943
,,1739209789.693776,-24.15140352195873
,,1739209789.693777,-35.57807855764607
,,1739209789.693778,-31.141103565318915
,,1739209789.693779,-29.43848641136937
,,1739209789.69378,-30.49652367304976
,,1739209789.693781,-35.57807855764607
,,1739209789.693782,-45.120503652039325
,,1739209789.6937828,-45.120503652039325
,,1739209789.6937838,-38.13080360867914
,,1739209789.6937847,-31.141103565318893
,,1739209789.6937857,-33.981070128970906
,,1739209789.6937866,-38.13080360867914
,,1739209789.6937876,-38.13080360867914
,,1739209789.6937883,-45.120503652039325
,,1739209789.6937895,-45.120503652039325
,,1739209789.6937904,-45.120503652039325
,,1739209789.6937914,-45.120503652039325
,,1739209789.6937923,-45.120503652039325
,,1739209789.6937933,-45.120503652039325
,,1739209789.693794,-25.077289914212862
,,1739209789.693795,-26.99137008561072
,,1739209789.693796,-45.120503652039325
,,1739209789.6937969,-24.438645034577675
,,1739209789.6937978,-32.81601443825658
,,1739209789.6937988,-33.98107012897096
,,1739209789.6937995,-30.49652367304973
,,1739209789.6938007,-28.58837851428589
,,1739209789.6938016,-25.62660358559016
,,1739209789.6938026,-22.26493056196156
,,1739209789.6938035,-24.589719217205094
,,1739209789.6938045,-31.141103565318943
,,1739209789.6938057,-33.981070128970906
,,1739209789.6938064,-28.218542851754165
,,1739209789.6938074,-28.218542851754187
,,1739209789.6938083,-38.13080360867914
,,1739209789.6938093,-38.13080360867914
,,1739209789.6938102,-31.141103565318893
,,1739209789.6938112,-28.992665084841946
,,1739209789.693812,-16.517123586329355
,,1739209789.693813,-15.347841527766366
,,1739209789.693814,-24.589719217205094
,,1739209789.693815,-45.120503652039325
,,1739209789.693816,-24.589719217205094
,,1739209789.693817,-38.13080360867914
,,1739209789.693818,-22.17584139042336
,,1739209789.6938188,-22.44878636800916
,,1739209789.6938198,-25.826314394896357
,,1739209789.6938207,-32.816014438256545
,,1739209789.6938217,-32.81601443825658
,,1739209789.6938226,-26.487275050834715
,,1739209789.6938236,-33.981070128970906
,,1739209789.6938243,-31.141103565318915
,,1739209789.6938255,-26.487275050834715
,,1739209789.6938264,-31.141103565318915
,,1739209789.6938274,-26.99137008561072
,,1739209789.6938283,-33.98107012897096
,,1739209789.6938293,-29.438486411369357
,,1739209789.6938305,-33.981070128970906
,,1739209789.6938312,-28.992665084841967
,,1739209789.6938322,-28.992665084841946
,,1739209789.693833,-24.29264994887477
,,1739209789.693834,-45.120503652039325
,,1739209789.693835,-26.487275050834715
,,1739209789.693836,-20.88804491267121
,,1739209789.693837,-38.13080360867914
,,1739209789.693838,-45.120503652039325
,,1739209789.6938388,-25.82631439489636
,,1739209789.6938396,-31.141103565318915
,,1739209789.6938405,-31.141103565318893
,,1739209789.6938417,-26.487275050834715
,,1739209789.6938424,-28.218542851754165
,,1739209789.6938434,-45.120503652039325
,,1739209789.6938443,-15.064409198436486
,,1739209789.6938453,-26.991370085610747
,,1739209789.6938462,-27.8777449560314
,,1739209789.6938472,-38.13080360867914
,,1739209789.693848,-22.002965041481744
,,1739209789.693849,-28.58837851428586
,,1739209789.69385,-38.13080360867914
,,1739209789.693851,-24.746238672633048
,,1739209789.693852,-23.506823629689546
,,1739209789.693853,-22.74004262075133
,,1739209789.693854,-29.438486411369347
,,1739209789.6938548,-27.267205301931607
,,1739209789.6938558,-27.8777449560314
,,1739209789.6938567,-33.981070128970906
,,1739209789.6938577,-20.63344045298849
,,1739209789.6938586,-31.141103565318943
,,1739209789.6938596,-24.589719217205094
,,1739209789.6938603,-31.141103565318915
,,1739209789.6938615,-35.57807855764607
,,1739209789.6938624,-45.120503652039325
,,1739209789.6938634,-45.120503652039325
,,1739209789.6938643,-30.49652367304973
,,1739209789.6938653,-45.120503652039325
,,1739209789.6938665,-33.981070128970906
,,1739209789.6938672,-38.13080360867914
,,1739209789.6938682,-29.438486411369347
,,1739209789.693869,-26.99137008561072
,,1739209789.69387,-27.267205301931607
,,1739209789.693871,-45.120503652039325
,,1739209789.693872,-27.267205301931607
,,1739209789.693873,-26.99137008561072
,,1739209789.693874,-45.120503652039325
,,1739209789.6938748,-45.120503652039325
,,1739209789.6938758,-21.021172418726344
,,1739209789.6938767,-11.493794354782626
,,1739209789.6938777,-26.991370085610736
,,1739209789.693879,-25.25278630937684
,,1739209789.6938796,-33.98107012897096
,,1739209789.6938806,-26.99137008561072
,,1739209789.6938815,-30.49652367304976
,,1739209789.6938825,-38.13080360867914
,,1739209789.6938834,-38.13080360867914
,,1739209789.6938844,-28.58837851428586
,,1739209789.693885,-35.57807855764607
,,1739209789.693886,-38.13080360867914
,,1739209789.693887,-21.522148828640407
,,1739209789.693888,-24.589719217205094
,,1739209789.693889,-28.218542851754187
,,1739209789.69389,-26.487275050834725
,,1739209789.6938908,-31.141103565318915
,,1739209789.6938918,-33.98107012897096
,,1739209789.6938927,-29.438486411369333
,,1739209789.6938937,-33.98107012897096
,,1739209789.6938946,-20.82298085201522
,,1739209789.6938956,-29.438486411369333
,,1739209789.6938963,-24.438645034577675
,,1739209789.6938975,-25.62660358559016
,,1739209789.6938984,-23.506823629689546
,,1739209789.6938994,-15.459086324648965
,,1739209789.6939003,-45.120503652039325
,,1739209789.6939013,-31.141103565318915
,,1739209789.6939025,-33.981070128970906
,,1739209789.6939032,-45.120503652039325
,,1739209789.6939042,-33.981070128970906
,,1739209789.693905,-27.267205301931607
,,1739209789.693906,-33.981070128970906
,,1739209789.693907,-38.13080360867914
,,1739209789.693908,-38.13080360867914
,,1739209789.693909,-24.15140352195873
,,1739209789.69391,-24.746238672633048
,,1739209789.6939108,-35.57807855764607
,,1739209789.6939118,-22.002965041481744
,,1739209789.6939127,-21.021172418726344
,,1739209789.6939137,-30.49652367304973
,,1739209789.693915,-45.120503652039325
,,1739209789.6939156,-28.992665084841946
,,1739209789.6939166,-26.991370085610736
,,1739209789.6939175,-27.267205301931607
,,1739209789.6939185,-25.25278630937684
,,1739209789.6939194,-27.267205301931607
,,1739209789.6939204,-28.58837851428589
,,1739209789.693921,-26.487275050834715
,,1739209789.6939223,-21.676580915188183
,,1739209789.6939232,-26.991370085610747
,,1739209789.6939242,-27.8777449560314
,,1739209789.6939251,-30.49652367304973
,,1739209789.693926,-25.826314394896357
,,1739209789.693927,-38.13080360867914
,,1739209789.693928,-38.13080360867914
,,1739209789.693929,-31.141103565318915
,,1739209789.69393,-30.49652367304973
,,1739209789.6939309,-20.00167004225055
,,1739209789.6939318,-32.816014438256545
,,1739209789.6939323,-28.58837851428586
,,1739209789.6939335,-33.981070128970906
,,1739209789.6939344,-45.120503652039325
,,1739209789.6939354,-45.120503652039325
,,1739209789.6939363,-30.49652367304973
,,1739209789.6939373,-45.120503652039325
,,1739209789.6939385,-45.120503652039325
,,1739209789.6939392,-45.120503652039325
,,1739209789.6939402,-45.120503652039325
,,1739209789.693941,-33.981070128970906
,,1739209789.693942,-45.120503652039325
,,1739209789.693943,-38.13080360867914
,,1739209789.693944,-45.120503652039325
,,1739209789.693945,-38.13080360867914
,,1739209789.693946,-38.13080360867914
,,1739209789.6939468,-38.13080360867914
,,1739209789.6939478,-45.120503652039325
,,1739209789.6939487,-38.13080360867914
,,1739209789.6939497,-32.816014438256545
,,1739209789.693951,-35.57807855764607
,,1739209789.6939516,-45.120503652039325
,,1739209789.6939526,-38.13080360867914
,,1739209789.6939535,-38.13080360867914
,,1739209789.6939545,-45.120503652039325
,,1739209789.6939554,-45.120503652039325
,,1739209789.6939564,-45.120503652039325
,,1739209789.693957,-45.120503652039325
,,1739209789.6939583,-33.981070128970906
,,1739209789.6939592,-38.13080360867914
,,1739209789.6939602,-45.120503652039325
,,1739209789.6939611,-38.13080360867914
,,1739209789.693962,-38.13080360867914
,,1739209789.693963,-38.13080360867914
,,1739209789.693964,-45.120503652039325
,,1739209789.693965,-45.120503652039325
,,1739209789.693966,-31.141103565318893
,,1739209789.6939669,-25.826314394896364
,,1739209789.6939678,-19.40341533395241
,,1739209789.6939688,-30.49652367304973
,,1739209789.6939695,-45.120503652039325
,,1739209789.693971,-32.816014438256545
,,1739209789.6939716,-25.62660358559016
,,1739209789.6939726,-38.13080360867914
,,1739209789.6939735,-38.13080360867914
,,1739209789.6939745,-33.981070128970906
,,1739209789.6939754,-45.120503652039325
,,1739209789.6939764,-45.120503652039325
,,1739209789.6939774,-38.13080360867914
,,1739209789.6939783,-33.981070128970906
,,1739209789.693979,-25.62660358559016
,,1739209789.69398,-27.8777449560314
,,1739209789.693981,-17.661951700302005
,,1739209789.693982,-38.13080360867914
,,1739209789.6939828,-31.141103565318893
,,1739209789.6939838,-38.13080360867914
,,1739209789.6939847,-45.120503652039325
,,1739209789.6939857,-45.120503652039325
,,1739209789.693987,-45.120503652039325
,,1739209789.6939876,-45.120503652039325
,,1739209789.6939886,-25.826314394896357
,,1739209789.6939895,-18.335319861638148
,,1739209789.6939905,-12.09935988247728
,,1739209789.6939914,-26.0356534632528
,,1739209789.6939924,-45.120503652039325
,,1739209789.693993,-28.992665084841946
,,1739209789.6939943,-19.403415333952413
,,1739209789.6939952,-24.15140352195873
,,1739209789.6939962,-38.13080360867914
,,1739209789.6939971,-38.13080360867914
,,1739209789.693998,-38.13080360867914
,,1739209789.693999,-33.981070128970906
,,1739209789.694,-33.981070128970906
,,1739209789.694001,-45.120503652039325
,,1739209789.694002,-35.57807855764607
,,1739209789.6940029,-38.13080360867914
,,1739209789.6940038,-45.120503652039325
,,1739209789.6940048,-45.120503652039325
,,1739209789.6940055,-35.57807855764607
,,1739209789.6940067,-38.13080360867914
,,1739209789.6940076,-38.13080360867914
,,1739209789.6940086,-38.13080360867914
,,1739209789.6940095,-38.13080360867914
,,1739209789.6940105,-33.981070128970906
,,1739209789.6940114,-38.13080360867914
,,1739209789.6940124,-45.120503652039325
,,1739209789.6940134,-38.13080360867914
,,1739209789.6940143,-38.13080360867914
,,1739209789.6940153,-38.13080360867914
,,1739209789.6940162,-33.981070128970906
,,1739209789.6940172,-19.49757500747454
,,1739209789.694018,-20.88804491267121
,,1739209789.694019,-38.13080360867914
,,1739209789.69402,-33.981070128970906
,,1739209789.694021,-33.981070128970906
,,1739209789.694022,-20.888044912671223
,,1739209789.694023,-45.120503652039325
,,1739209789.6940238,-38.13080360867914
,,1739209789.6940246,-45.120503652039325
,,1739209789.6940255,-38.13080360867914
,,1739209789.6940265,-45.120503652039325
,,1739209789.6940274,-38.13080360867914
,,1739209789.6940284,-33.981070128970906
,,1739209789.694029,-33.981070128970906
,,1739209789.6940303,-38.13080360867914
,,1739209789.6940312,-38.13080360867914
,,1739209789.6940322,-45.120503652039325
,,1739209789.6940331,-45.120503652039325
,,1739209789.694034,-45.120503652039325
,,1739209789.694035,-45.120503652039325
,,1739209789.694036,-38.13080360867914
,,1739209789.694037,-38.13080360867914
,,1739209789.694038,-38.13080360867914
,,1739209789.6940389,-38.13080360867914
,,1739209789.6940398,-38.13080360867914
,,1739209789.6940408,-35.57807855764607
,,1739209789.6940415,-38.13080360867914
,,1739209789.6940427,-45.120503652039325
,,1739209789.6940436,-38.13080360867914
,,1739209789.6940446,-45.120503652039325
,,1739209789.6940455,-45.120503652039325
,,1739209789.6940465,-38.13080360867914
,,1739209789.6940477,-33.981070128970906
,,1739209789.6940484,-27.267205301931607
,,1739209789.6940494,-38.13080360867914
,,1739209789.6940503,-38.13080360867914
,,1739209789.6940513,-45.120503652039325
,,1739209789.6940522,-31.141103565318915
,,1739209789.6940532,-29.438486411369357
,,1739209789.694054,-22.44878636800916
,,1739209789.694055,-38.13080360867914
,,1739209789.694056,-45.120503652039325
,,1739209789.694057,-38.13080360867914
,,1739209789.694058,-38.13080360867914
,,1739209789.694059,-45.120503652039325
,,1739209789.6940598,-33.981070128970906
,,1739209789.6940608,-45.120503652039325
,,1739209789.6940618,-35.57807855764607
,,1739209789.6940627,-38.13080360867914
,,1739209789.6940637,-30.49652367304976
,,1739209789.6940646,-45.120503652039325
,,1739209789.6940656,-38.13080360867914
,,1739209789.6940663,-45.120503652039325
,,1739209789.6940677,-38.13080360867914
,,1739209789.6940684,-38.13080360867914
,,1739209789.6940694,-38.13080360867914
,,1739209789.6940703,-35.57807855764607
,,1739209789.694071,-27.267205301931607
,,1739209789.694072,-45.120503652039325
,,1739209789.694073,-32.816014438256545
,,1739209789.694074,-31.141103565318915
,,1739209789.6940749,-38.13080360867914
,,1739209789.6940758,-25.82631439489636
,,1739209789.6940768,-8.575850316837831
,,1739209789.6940775,-29.438486411369333
,,1739209789.6940787,-45.120503652039325
,,1739209789.6940796,-38.13080360867914
,,1739209789.6940806,-45.120503652039325
,,1739209789.6940815,-45.120503652039325
,,1739209789.6940825,-33.981070128970906
,,1739209789.6940837,-38.13080360867914
,,1739209789.6940844,-45.120503652039325
,,1739209789.6940854,-45.120503652039325
,,1739209789.6940863,-38.13080360867914
,,1739209789.6940873,-38.13080360867914
,,1739209789.6940882,-45.120503652039325
,,1739209789.6940892,-38.13080360867914
,,1739209789.69409,-35.57807855764607
,,1739209789.694091,-35.57807855764607
,,1739209789.694092,-45.120503652039325
,,1739209789.694093,-35.57807855764607
,,1739209789.694094,-33.981070128970906
,,1739209789.694095,-18.877682693682605
,,1739209789.6940958,-45.120503652039325
,,1739209789.6940968,-38.13080360867914
,,1739209789.6940978,-33.98107012897096
,,1739209789.6940987,-45.120503652039325
,,1739209789.6940997,-38.13080360867914
,,1739209789.6941006,-45.120503652039325
,,1739209789.6941016,-38.13080360867914
,,1739209789.6941023,-45.120503652039325
,,1739209789.6941037,-38.13080360867914
,,1739209789.6941044,-33.981070128970906
,,1739209789.6941054,-45.120503652039325
,,1739209789.6941063,-35.57807855764607
,,1739209789.6941073,-33.981070128970906
,,1739209789.6941082,-22.84163660590256
,,1739209789.6941092,-17.569380988088582
,,1739209789.6941102,-28.992665084841946
,,1739209789.694111,-45.120503652039325
,,1739209789.694112,-45.120503652039325
,,1739209789.694113,-32.816014438256545
,,1739209789.694114,-32.816014438256545
,,1739209789.694115,-38.13080360867914
,,1739209789.694116,-38.13080360867914
,,1739209789.6941168,-45.120503652039325
,,1739209789.6941175,-38.13080360867914
,,1739209789.6941185,-45.120503652039325
,,1739209789.6941197,-35.57807855764607
,,1739209789.6941204,-38.13080360867914
,,1739209789.6941214,-45.120503652039325
,,1739209789.6941223,-33.981070128970906
,,1739209789.6941233,-33.981070128970906
,,1739209789.6941242,-38.13080360867914
,,1739209789.6941252,-31.141103565318943
,,1739209789.694126,-45.120503652039325
,,1739209789.694127,-38.13080360867914
,,1739209789.694128,-45.120503652039325
,,1739209789.694129,-45.120503652039325
,,1739209789.69413,-38.13080360867914
,,1739209789.694131,-45.120503652039325
,,1739209789.694132,-32.816014438256545
,,1739209789.6941328,-30.49652367304973
,,1739209789.6941338,-35.57807855764607
,,1739209789.6941347,-30.49652367304976
,,1739209789.6941357,-11.202334415906805
,,1739209789.6941366,-13.743798279671742
,,1739209789.6941376,-31.141103565318943
,,1739209789.6941383,-30.49652367304973
,,1739209789.6941397,-32.816014438256545
,,1739209789.6941404,-24.15140352195872
,,1739209789.6941414,-38.13080360867914
,,1739209789.6941423,-35.57807855764607
,,1739209789.6941433,-33.981070128970906
,,1739209789.6941442,-24.589719217205094
,,1739209789.6941452,-18.636903542229973
,,1739209789.6941462,-38.13080360867914
,,1739209789.694147,-31.141103565318893
,,1739209789.694148,-25.82631439489636
,,1739209789.694149,-17.85323156177357
,,1739209789.69415,-8.503323075092696
,,1739209789.694151,-33.98107012897096
,,1739209789.694152,-28.58837851428586
,,1739209789.6941528,-35.57807855764607
,,1739209789.6941538,-38.13080360867914
,,1739209789.6941547,-45.120503652039325
,,1739209789.6941557,-38.13080360867914
,,1739209789.6941566,-38.13080360867914
,,1739209789.6941576,-45.120503652039325
,,1739209789.6941586,-19.844204643325902
,,1739209789.6941595,-33.981070128970906
,,1739209789.6941605,-33.981070128970906
,,1739209789.6941614,-38.13080360867914
,,1739209789.6941624,-31.141103565318915
,,1739209789.694163,-9.678582544388966
,,1739209789.694164,-19.13259858440814
,,1739209789.694165,-27.87774495603141
,,1739209789.694166,-31.141103565318915
,,1739209789.694167,-23.273589343863318
,,1739209789.694168,-17.569380988088582
,,1739209789.6941688,-38.13080360867914
,,1739209789.6941698,-38.13080360867914
,,1739209789.6941707,-35.57807855764607
,,1739209789.6941717,-38.13080360867914
,,1739209789.6941726,-38.13080360867914
,,1739209789.6941736,-38.13080360867914
,,1739209789.6941743,-31.141103565318915
,,1739209789.6941755,-33.981070128970906
,,1739209789.6941764,-38.13080360867914
,,1739209789.6941774,-45.120503652039325
,,1739209789.6941783,-45.120503652039325
,,1739209789.6941793,-31.141103565318915
,,1739209789.6941805,-45.120503652039325
,,1739209789.6941812,-21.021172418726344
,,1739209789.6941822,-22.17584139042336
,,1739209789.694183,-38.13080360867914
,,1739209789.694184,-32.816014438256545
,,1739209789.694185,-38.13080360867914
,,1739209789.694186,-24.746238672633048
,,1739209789.694187,-33.981070128970906
,,1739209789.694188,-38.13080360867914
,,1739209789.6941888,-38.13080360867914
,,1739209789.6941898,-33.981070128970906
,,1739209789.6941907,-45.120503652039325
,,1739209789.6941917,-45.120503652039325
,,1739209789.6941926,-45.120503652039325
,,1739209789.6941936,-38.13080360867914
,,1739209789.6941946,-38.13080360867914
,,1739209789.6941955,-45.120503652039325
,,1739209789.6941965,-38.13080360867914
,,1739209789.6941974,-33.981070128970906
,,1739209789.6941984,-38.13080360867914
,,1739209789.694199,-45.120503652039325
,,1739209789.6942005,-33.981070128970906
,,1739209789.6942012,-31.141103565318915
,,1739209789.6942022,-32.816014438256545
,,1739209789.6942031,-35.57807855764607
,,1739209789.694204,-35.57807855764607
,,1739209789.694205,-38.13080360867914
,,1739209789.694206,-38.13080360867914
,,1739209789.694207,-38.13080360867914
,,1739209789.694208,-45.120503652039325
,,1739209789.6942089,-33.981070128970906
,,1739209789.6942096,-28.992665084841946
,,1739209789.6942103,-45.120503652039325
,,1739209789.6942115,-38.13080360867914
,,1739209789.6942124,-38.13080360867914
,,1739209789.6942134,-38.13080360867914
,,1739209789.6942143,-38.13080360867914
