CAN Message, 0x1bb:0000d9e7fd7e232c,Timestamp,Amplitude
,,1739209679.40776,-38.13080360867914
,,1739209679.4077656,-45.120503652039325
,,1739209679.407771,-35.57807855764607
,,1739209679.4077766,-38.13080360867914
,,1739209679.407782,-38.13080360867914
,,1739209679.4077876,-38.13080360867914
,,1739209679.407793,-38.13080360867914
,,1739209679.4077983,-38.13080360867914
,,1739209679.4078045,-45.120503652039325
,,1739209679.4078095,-45.120503652039325
,,1739209679.4078152,-38.13080360867914
,,1739209679.4078207,-45.120503652039325
,,1739209679.4078262,-33.981070128970906
,,1739209679.4078317,-45.120503652039325
,,1739209679.4078372,-38.13080360867914
,,1739209679.4078429,-38.13080360867914
,,1739209679.4078484,-38.13080360867914
,,1739209679.4078538,-45.120503652039325
,,1739209679.407859,-33.981070128970906
,,1739209679.4078648,-33.981070128970906
,,1739209679.4078703,-33.98107012897096
,,1739209679.4078758,-45.120503652039325
,,1739209679.4078815,-38.13080360867914
,,1739209679.407887,-38.13080360867914
,,1739209679.4078925,-45.120503652039325
,,1739209679.407898,-45.120503652039325
,,1739209679.4079034,-38.13080360867914
,,1739209679.407909,-38.13080360867914
,,1739209679.4079144,-38.13080360867914
,,1739209679.40792,-45.120503652039325
,,1739209679.4079256,-38.13080360867914
,,1739209679.407931,-33.981070128970906
,,1739209679.4079366,-45.120503652039325
,,1739209679.407942,-45.120503652039325
,,1739209679.4079475,-38.13080360867914
,,1739209679.407953,-38.13080360867914
,,1739209679.4079587,-45.120503652039325
,,1739209679.4079642,-45.120503652039325
,,1739209679.4079697,-33.981070128970906
,,1739209679.4079752,-38.13080360867914
,,1739209679.407981,-38.13080360867914
,,1739209679.4079862,-45.120503652039325
,,1739209679.4079916,-38.13080360867914
,,1739209679.4079974,-45.120503652039325
,,1739209679.4080029,-38.13080360867914
,,1739209679.4080083,-45.120503652039325
,,1739209679.4080138,-35.57807855764607
,,1739209679.4080193,-31.141103565318893
,,1739209679.4080248,-45.120503652039325
,,1739209679.4080305,-27.8777449560314
,,1739209679.408036,-19.54543163298272
,,1739209679.4080417,-18.83661435153617
,,1739209679.408047,-23.273589343863303
,,1739209679.4080524,-45.120503652039325
,,1739209679.408058,-45.120503652039325
,,1739209679.4080634,-35.57807855764607
,,1739209679.408069,-38.13080360867914
,,1739209679.4080744,-45.120503652039325
,,1739209679.40808,-38.13080360867914
,,1739209679.4080856,-38.13080360867914
,,1739209679.408091,-35.57807855764607
,,1739209679.4080966,-38.13080360867914
,,1739209679.408102,-38.13080360867914
,,1739209679.4081075,-38.13080360867914
,,1739209679.408113,-32.816014438256545
,,1739209679.4081187,-45.120503652039325
,,1739209679.4081242,-35.57807855764607
,,1739209679.4081297,-35.57807855764607
,,1739209679.4081352,-31.141103565318943
,,1739209679.408141,-45.120503652039325
,,1739209679.408146,-32.816014438256545
,,1739209679.4081516,-45.120503652039325
,,1739209679.408157,-29.438486411369333
,,1739209679.4081628,-35.57807855764607
,,1739209679.4081683,-31.141103565318893
,,1739209679.4081738,-33.981070128970906
,,1739209679.4081793,-38.13080360867914
,,1739209679.4081848,-38.13080360867914
,,1739209679.4081905,-38.13080360867914
,,1739209679.408196,-25.25278630937684
,,1739209679.4082017,-38.13080360867914
,,1739209679.408207,-26.99137008561072
,,1739209679.4082124,-45.120503652039325
,,1739209679.408218,-45.120503652039325
,,1739209679.4082234,-45.120503652039325
,,1739209679.4082289,-33.981070128970906
,,1739209679.4082346,-45.120503652039325
,,1739209679.40824,-35.57807855764607
,,1739209679.4082456,-45.120503652039325
,,1739209679.408251,-38.13080360867914
,,1739209679.4082563,-45.120503652039325
,,1739209679.408262,-45.120503652039325
,,1739209679.4082675,-45.120503652039325
,,1739209679.4082732,-38.13080360867914
,,1739209679.4082787,-35.57807855764607
,,1739209679.4082842,-32.816014438256545
,,1739209679.4082897,-32.81601443825658
,,1739209679.4082952,-45.120503652039325
,,1739209679.4083006,-35.57807855764607
,,1739209679.408306,-31.141103565318915
,,1739209679.4083118,-45.120503652039325
,,1739209679.408317,-28.992665084841967
,,1739209679.4083228,-31.141103565318893
,,1739209679.4083283,-21.676580915188183
,,1739209679.4083338,-45.120503652039325
,,1739209679.4083393,-45.120503652039325
,,1739209679.4083447,-38.13080360867914
,,1739209679.4083505,-38.13080360867914
,,1739209679.408356,-20.109911029861767
,,1739209679.4083614,-38.13080360867914
,,1739209679.408367,-33.981070128970906
,,1739209679.4083724,-38.13080360867914
,,1739209679.408378,-38.13080360867914
,,1739209679.4083834,-45.120503652039325
,,1739209679.408389,-35.57807855764607
,,1739209679.4083946,-45.120503652039325
,,1739209679.4084,-29.438486411369333
,,1739209679.4084055,-17.569380988088582
,,1739209679.408411,-26.487275050834725
,,1739209679.4084165,-31.141103565318915
,,1739209679.408422,-38.13080360867914
,,1739209679.4084277,-45.120503652039325
,,1739209679.4084332,-38.13080360867914
,,1739209679.4084387,-35.57807855764607
,,1739209679.4084442,-45.120503652039325
,,1739209679.4084496,-31.141103565318915
,,1739209679.4084551,-31.141103565318915
,,1739209679.4084606,-9.409240881196174
,,1739209679.4084663,-18.263086266016657
,,1739209679.4084718,-27.267205301931607
,,1739209679.4084773,-32.816014438256545
,,1739209679.4084828,-38.13080360867914
,,1739209679.4084885,-45.120503652039325
,,1739209679.4084938,-45.120503652039325
,,1739209679.4084992,-45.120503652039325
,,1739209679.408505,-45.120503652039325
,,1739209679.4085104,-38.13080360867914
,,1739209679.408516,-27.267205301931607
,,1739209679.4085214,-45.120503652039325
,,1739209679.408527,-35.57807855764607
,,1739209679.4085324,-38.13080360867914
,,1739209679.408538,-38.13080360867914
,,1739209679.4085436,-33.981070128970906
,,1739209679.408549,-38.13080360867914
,,1739209679.4085546,-38.13080360867914
,,1739209679.40856,-28.992665084841946
,,1739209679.4085655,-38.13080360867914
,,1739209679.408571,-45.120503652039325
,,1739209679.4085765,-45.120503652039325
,,1739209679.4085822,-28.992665084841946
,,1739209679.4085877,-38.13080360867914
,,1739209679.4085932,-27.267205301931607
,,1739209679.408599,-38.13080360867914
,,1739209679.408604,-33.981070128970906
,,1739209679.4086096,-38.13080360867914
,,1739209679.408615,-31.141103565318915
,,1739209679.4086208,-12.285230003422352
,,1739209679.4086263,-24.74623867263306
,,1739209679.4086318,-32.816014438256545
,,1739209679.4086373,-38.13080360867914
,,1739209679.4086428,-45.120503652039325
,,1739209679.4086485,-45.120503652039325
,,1739209679.4086535,-45.120503652039325
,,1739209679.4086597,-45.120503652039325
,,1739209679.408665,-38.13080360867914
,,1739209679.4086704,-26.03565346325281
,,1739209679.408676,-29.438486411369347
,,1739209679.4086814,-45.120503652039325
,,1739209679.4086869,-38.13080360867914
,,1739209679.4086924,-38.13080360867914
,,1739209679.408698,-45.120503652039325
,,1739209679.4087036,-33.981070128970906
,,1739209679.408709,-38.13080360867914
,,1739209679.4087143,-38.13080360867914
,,1739209679.40872,-45.120503652039325
,,1739209679.4087255,-20.001670042250534
,,1739209679.408731,-38.13080360867914
,,1739209679.4087365,-33.981070128970906
,,1739209679.4087422,-38.13080360867914
,,1739209679.4087477,-33.981070128970906
,,1739209679.4087532,-38.13080360867914
,,1739209679.4087586,-38.13080360867914
,,1739209679.408764,-31.141103565318893
,,1739209679.4087696,-45.120503652039325
,,1739209679.408775,-28.992665084841946
,,1739209679.4087808,-20.001670042250545
,,1739209679.4087863,-30.49652367304973
,,1739209679.4087918,-38.13080360867914
,,1739209679.4087973,-38.13080360867914
,,1739209679.4088027,-27.87774495603141
,,1739209679.4088082,-25.62660358559016
,,1739209679.4088137,-38.13080360867914
,,1739209679.4088194,-45.120503652039325
,,1739209679.408825,-38.13080360867914
,,1739209679.4088304,-38.13080360867914
,,1739209679.408836,-45.120503652039325
,,1739209679.4088414,-33.981070128970906
,,1739209679.4088469,-38.13080360867914
,,1739209679.4088523,-38.13080360867914
,,1739209679.408858,-45.120503652039325
,,1739209679.4088635,-45.120503652039325
,,1739209679.408869,-38.13080360867914
,,1739209679.4088745,-32.816014438256545
,,1739209679.40888,-38.13080360867914
,,1739209679.4088857,-9.479763862267824
,,1739209679.408891,-23.50682362968953
,,1739209679.4088967,-28.992665084841967
,,1739209679.4089022,-31.141103565318893
,,1739209679.4089077,-38.13080360867914
,,1739209679.4089131,-24.438645034577675
,,1739209679.4089186,-38.13080360867914
,,1739209679.408924,-38.13080360867914
,,1739209679.4089296,-45.120503652039325
,,1739209679.4089353,-38.13080360867914
,,1739209679.4089408,-24.589719217205094
,,1739209679.4089465,-38.13080360867914
,,1739209679.4089518,-32.816014438256545
,,1739209679.4089572,-31.141103565318943
,,1739209679.4089627,-10.798830957613408
,,1739209679.4089682,-11.76592464514545
,,1739209679.408974,-29.43848641136937
,,1739209679.4089794,-26.991370085610736
,,1739209679.408985,-26.99137008561072
,,1739209679.4089904,-45.120503652039325
,,1739209679.408996,-38.13080360867914
,,1739209679.4090014,-45.120503652039325
,,1739209679.4090068,-30.49652367304973
,,1739209679.4090126,-38.13080360867914
,,1739209679.409018,-38.13080360867914
,,1739209679.4090235,-35.57807855764607
,,1739209679.409029,-31.141103565318943
,,1739209679.4090345,-45.120503652039325
,,1739209679.40904,-38.13080360867914
,,1739209679.4090457,-38.13080360867914
,,1739209679.4090512,-30.49652367304973
,,1739209679.409057,-35.57807855764607
,,1739209679.409062,-45.120503652039325
,,1739209679.4090676,-33.981070128970906
,,1739209679.409073,-29.438486411369357
,,1739209679.4090786,-35.57807855764607
,,1739209679.409084,-45.120503652039325
,,1739209679.4090898,-45.120503652039325
,,1739209679.4090953,-32.816014438256545
,,1739209679.4091008,-32.816014438256545
,,1739209679.4091065,-45.120503652039325
,,1739209679.4091115,-45.120503652039325
,,1739209679.4091172,-38.13080360867914
,,1739209679.4091227,-32.816014438256545
,,1739209679.4091284,-45.120503652039325
,,1739209679.409134,-45.120503652039325
,,1739209679.4091394,-38.13080360867914
,,1739209679.4091449,-32.816014438256545
,,1739209679.4091504,-45.120503652039325
,,1739209679.4091558,-45.120503652039325
,,1739209679.409161,-45.120503652039325
,,1739209679.409167,-45.120503652039325
,,1739209679.4091723,-45.120503652039325
,,1739209679.409178,-38.13080360867914
,,1739209679.4091835,-45.120503652039325
,,1739209679.409189,-33.981070128970906
,,1739209679.4091945,-38.13080360867914
,,1739209679.4092,-26.99137008561072
,,1739209679.4092057,-25.25278630937684
,,1739209679.4092112,-29.43848641136937
,,1739209679.4092166,-26.991370085610736
,,1739209679.409222,-45.120503652039325
,,1739209679.4092276,-22.002965041481744
,,1739209679.409233,-19.403415333952413
,,1739209679.4092386,-45.120503652039325
,,1739209679.4092443,-32.816014438256545
,,1739209679.4092498,-45.120503652039325
,,1739209679.4092553,-33.98107012897096
,,1739209679.4092607,-35.57807855764607
,,1739209679.4092662,-38.13080360867914
,,1739209679.4092717,-45.120503652039325
,,1739209679.4092772,-45.120503652039325
,,1739209679.409283,-38.13080360867914
,,1739209679.4092884,-45.120503652039325
,,1739209679.409294,-32.816014438256545
,,1739209679.4092994,-30.49652367304973
,,1739209679.4093049,-38.13080360867914
,,1739209679.4093103,-35.57807855764607
,,1739209679.4093158,-45.120503652039325
,,1739209679.4093215,-38.13080360867914
,,1739209679.409327,-33.981070128970906
,,1739209679.4093325,-45.120503652039325
,,1739209679.409338,-31.141103565318893
,,1739209679.4093435,-30.49652367304973
,,1739209679.409349,-45.120503652039325
,,1739209679.4093544,-45.120503652039325
,,1739209679.40936,-17.85323156177357
,,1739209679.4093657,-27.267205301931607
,,1739209679.4093711,-45.120503652039325
,,1739209679.4093766,-33.981070128970906
,,1739209679.409382,-26.99137008561072
,,1739209679.4093876,-11.309352844940786
,,1739209679.409393,-16.469463905628004
,,1739209679.4093986,-29.438486411369347
,,1739209679.4094045,-33.981070128970906
,,1739209679.4094098,-32.81601443825658
,,1739209679.4094152,-33.981070128970906
,,1739209679.4094207,-38.13080360867914
,,1739209679.4094262,-45.120503652039325
,,1739209679.4094317,-38.13080360867914
,,1739209679.4094372,-38.13080360867914
,,1739209679.409443,-45.120503652039325
,,1739209679.4094484,-35.57807855764607
,,1739209679.409454,-35.57807855764607
,,1739209679.4094594,-45.120503652039325
,,1739209679.4094648,-45.120503652039325
,,1739209679.4094703,-33.981070128970906
,,1739209679.4094758,-22.44878636800916
,,1739209679.4094815,-31.141103565318915
,,1739209679.409487,-38.13080360867914
,,1739209679.4094925,-35.57807855764607
,,1739209679.409498,-32.816014438256545
,,1739209679.4095037,-45.120503652039325
,,1739209679.409509,-45.120503652039325
,,1739209679.4095144,-38.13080360867914
,,1739209679.40952,-16.688175871059197
,,1739209679.4095256,-31.141103565318915
,,1739209679.409531,-45.120503652039325
,,1739209679.4095366,-45.120503652039325
,,1739209679.409542,-27.267205301931607
,,1739209679.4095476,-9.678582544388966
,,1739209679.409553,-23.50682362968953
,,1739209679.4095588,-29.438486411369333
,,1739209679.4095645,-45.120503652039325
,,1739209679.4095695,-33.981070128970906
,,1739209679.4095752,-38.13080360867914
,,1739209679.4095807,-45.120503652039325
,,1739209679.4095862,-27.267205301931607
,,1739209679.4095917,-33.981070128970906
,,1739209679.4095974,-45.120503652039325
,,1739209679.4096029,-35.57807855764607
,,1739209679.4096084,-38.13080360867914
,,1739209679.4096138,-45.120503652039325
,,1739209679.409619,-45.120503652039325
,,1739209679.4096248,-45.120503652039325
,,1739209679.4096303,-33.981070128970906
,,1739209679.409636,-29.438486411369347
,,1739209679.4096415,-38.13080360867914
,,1739209679.409647,-45.120503652039325
,,1739209679.4096525,-17.661951700302005
,,1739209679.409658,-31.141103565318915
,,1739209679.4096634,-45.120503652039325
,,1739209679.409669,-35.57807855764607
,,1739209679.4096746,-38.13080360867914
,,1739209679.40968,-45.120503652039325
,,1739209679.4096856,-35.57807855764607
,,1739209679.409691,-45.120503652039325
,,1739209679.4096966,-31.141103565318893
,,1739209679.409702,-26.991370085610747
,,1739209679.4097075,-12.702549339087303
,,1739209679.4097133,-38.13080360867914
,,1739209679.4097188,-38.13080360867914
,,1739209679.4097242,-25.62660358559016
,,1739209679.4097297,-22.17584139042336
,,1739209679.4097352,-21.598678470925663
,,1739209679.4097407,-31.141103565318915
,,1739209679.4097462,-35.57807855764607
,,1739209679.409752,-38.13080360867914
,,1739209679.4097574,-45.120503652039325
,,1739209679.4097629,-38.13080360867914
,,1739209679.4097683,-35.57807855764607
,,1739209679.4097738,-38.13080360867914
,,1739209679.4097793,-30.49652367304973
,,1739209679.4097848,-20.4518274484982
,,1739209679.4097905,-33.98107012897096
,,1739209679.409796,-38.13080360867914
,,1739209679.4098015,-45.120503652039325
,,1739209679.409807,-33.981070128970906
,,1739209679.4098125,-45.120503652039325
,,1739209679.409818,-45.120503652039325
,,1739209679.4098234,-38.13080360867914
,,1739209679.4098291,-45.120503652039325
,,1739209679.4098346,-29.438486411369357
,,1739209679.40984,-25.62660358559016
,,1739209679.4098456,-38.13080360867914
,,1739209679.409851,-45.120503652039325
,,1739209679.4098566,-33.981070128970906
,,1739209679.409862,-33.981070128970906
,,1739209679.4098678,-45.120503652039325
,,1739209679.4098732,-33.981070128970906
,,1739209679.4098787,-24.589719217205094
,,1739209679.4098842,-38.13080360867914
,,1739209679.4098897,-38.13080360867914
,,1739209679.4098952,-38.13080360867914
,,1739209679.409901,-45.120503652039325
,,1739209679.4099064,-45.120503652039325
,,1739209679.409912,-38.13080360867914
,,1739209679.4099174,-38.13080360867914
,,1739209679.4099228,-33.981070128970906
,,1739209679.4099283,-45.120503652039325
,,1739209679.4099338,-45.120503652039325
,,1739209679.4099393,-32.816014438256545
,,1739209679.409945,-33.981070128970906
,,1739209679.4099505,-33.98107012897096
,,1739209679.409956,-35.57807855764607
,,1739209679.4099617,-33.981070128970906
,,1739209679.409967,-45.120503652039325
,,1739209679.4099724,-38.13080360867914
,,1739209679.409978,-38.13080360867914
,,1739209679.4099834,-45.120503652039325
,,1739209679.409989,-28.58837851428586
,,1739209679.4099946,-29.438486411369347
,,1739209679.41,-25.07728991421287
,,1739209679.4100056,-33.981070128970906
,,1739209679.410011,-38.13080360867914
,,1739209679.4100163,-35.57807855764607
,,1739209679.410022,-38.13080360867914
,,1739209679.4100275,-45.120503652039325
,,1739209679.4100332,-38.13080360867914
,,1739209679.4100387,-35.57807855764607
,,1739209679.4100442,-45.120503652039325
,,1739209679.4100497,-45.120503652039325
,,1739209679.4100552,-45.120503652039325
,,1739209679.4100606,-45.120503652039325
,,1739209679.4100664,-38.13080360867914
,,1739209679.4100718,-45.120503652039325
,,1739209679.410077,-45.120503652039325
,,1739209679.4100828,-45.120503652039325
,,1739209679.4100883,-45.120503652039325
,,1739209679.4100938,-45.120503652039325
,,1739209679.4100993,-45.120503652039325
,,1739209679.410105,-45.120503652039325
,,1739209679.4101105,-45.120503652039325
,,1739209679.410116,-33.981070128970906
,,1739209679.4101214,-29.438486411369347
,,1739209679.410127,-18.636903542229973
,,1739209679.4101324,-8.720661171623407
,,1739209679.410138,-33.981070128970906
,,1739209679.4101436,-28.58837851428586
,,1739209679.410149,-23.50682362968953
,,1739209679.4101546,-21.021172418726344
,,1739209679.41016,-25.826314394896364
,,1739209679.4101655,-28.21854285175415
,,1739209679.410171,-45.120503652039325
,,1739209679.4101765,-38.13080360867914
,,1739209679.4101822,-35.57807855764607
,,1739209679.4101875,-38.13080360867914
,,1739209679.4101932,-33.981070128970906
,,1739209679.4101987,-38.13080360867914
,,1739209679.4102042,-45.120503652039325
,,1739209679.4102097,-38.13080360867914
,,1739209679.4102151,-32.816014438256545
,,1739209679.4102209,-38.13080360867914
,,1739209679.4102263,-35.57807855764607
,,1739209679.4102318,-45.120503652039325
,,1739209679.4102373,-33.98107012897096
,,1739209679.4102428,-38.13080360867914
,,1739209679.4102485,-38.13080360867914
,,1739209679.4102538,-32.816014438256545
,,1739209679.4102595,-23.38864096791655
,,1739209679.410265,-11.104775195274833
,,1739209679.4102705,-28.992665084841946
,,1739209679.410276,-45.120503652039325
,,1739209679.4102814,-29.438486411369333
,,1739209679.410287,-26.991370085610768
,,1739209679.4102924,-33.98107012897096
,,1739209679.410298,-38.13080360867914
,,1739209679.4103036,-33.98107012897096
,,1739209679.410309,-35.57807855764607
,,1739209679.4103146,-26.487275050834725
,,1739209679.41032,-23.38864096791655
,,1739209679.4103255,-31.141103565318915
,,1739209679.410331,-33.981070128970906
,,1739209679.4103367,-38.13080360867914
,,1739209679.4103422,-30.49652367304973
,,1739209679.4103477,-33.981070128970906
,,1739209679.4103532,-45.120503652039325
,,1739209679.410359,-38.13080360867914
,,1739209679.4103642,-45.120503652039325
,,1739209679.4103696,-38.13080360867914
,,1739209679.4103754,-35.57807855764607
,,1739209679.4103808,-38.13080360867914
,,1739209679.4103863,-38.13080360867914
,,1739209679.4103918,-31.141103565318915
,,1739209679.4103973,-35.57807855764607
,,1739209679.4104028,-38.13080360867914
,,1739209679.4104085,-45.120503652039325
,,1739209679.410414,-45.120503652039325
,,1739209679.4104197,-38.13080360867914
,,1739209679.410425,-33.981070128970906
,,1739209679.4104304,-45.120503652039325
,,1739209679.410436,-45.120503652039325
,,1739209679.4104414,-45.120503652039325
,,1739209679.410447,-38.13080360867914
,,1739209679.4104526,-45.120503652039325
,,1739209679.410458,-33.981070128970906
,,1739209679.4104636,-31.141103565318915
,,1739209679.410469,-45.120503652039325
,,1739209679.4104743,-14.81450643237978
,,1739209679.41048,-19.54543163298272
,,1739209679.4104855,-45.120503652039325
,,1739209679.4104912,-29.438486411369333
,,1739209679.4104967,-45.120503652039325
,,1739209679.4105022,-26.99137008561072
,,1739209679.4105077,-38.13080360867914
,,1739209679.4105132,-38.13080360867914
,,1739209679.4105186,-45.120503652039325
,,1739209679.410524,-33.981070128970906
,,1739209679.41053,-22.84163660590256
,,1739209679.410535,-31.141103565318893
,,1739209679.4105408,-45.120503652039325
,,1739209679.4105463,-38.13080360867914
,,1739209679.4105518,-33.981070128970906
,,1739209679.4105573,-38.13080360867914
,,1739209679.4105628,-45.120503652039325
,,1739209679.4105685,-45.120503652039325
,,1739209679.410574,-38.13080360867914
,,1739209679.4105794,-45.120503652039325
,,1739209679.410585,-45.120503652039325
,,1739209679.4105904,-27.87774495603141
,,1739209679.410596,-28.992665084841946
,,1739209679.4106014,-38.13080360867914
,,1739209679.4106069,-17.661951700302005
,,1739209679.4106126,-31.141103565318915
,,1739209679.410618,-35.57807855764607
,,1739209679.4106236,-45.120503652039325
,,1739209679.410629,-31.141103565318915
,,1739209679.4106345,-8.518491638232472
,,1739209679.41064,-25.62660358559016
,,1739209679.4106455,-38.13080360867914
,,1739209679.4106512,-31.141103565318915
,,1739209679.4106567,-33.981070128970906
,,1739209679.4106622,-33.981070128970906
,,1739209679.4106677,-38.13080360867914
,,1739209679.4106731,-38.13080360867914
,,1739209679.4106786,-30.49652367304973
,,1739209679.410684,-26.03565346325281
,,1739209679.4106898,-33.981070128970906
,,1739209679.4106953,-38.13080360867914
,,1739209679.4107008,-35.57807855764607
,,1739209679.4107063,-33.981070128970906
,,1739209679.4107118,-29.438486411369357
,,1739209679.4107172,-33.981070128970906
,,1739209679.4107227,-33.981070128970906
,,1739209679.4107285,-45.120503652039325
,,1739209679.410734,-45.120503652039325
,,1739209679.4107394,-45.120503652039325
,,1739209679.410745,-45.120503652039325
,,1739209679.4107504,-30.49652367304973
,,1739209679.410756,-38.13080360867914
,,1739209679.4107614,-38.13080360867914
,,1739209679.410767,-9.442009146308225
,,1739209679.4107726,-25.82631439489636
,,1739209679.410778,-33.981070128970906
,,1739209679.4107835,-38.13080360867914
,,1739209679.410789,-45.120503652039325
,,1739209679.4107945,-38.13080360867914
,,1739209679.4108,-38.13080360867914
,,1739209679.4108057,-33.981070128970906
,,1739209679.4108112,-45.120503652039325
,,1739209679.410817,-18.636903542229977
,,1739209679.4108222,-21.021172418726344
,,1739209679.4108276,-38.13080360867914
,,1739209679.4108331,-31.141103565318915
,,1739209679.4108386,-21.228842808393967
,,1739209679.4108443,-11.125497038893185
,,1739209679.4108498,-12.367390106621174
,,1739209679.4108553,-25.826314394896364
,,1739209679.4108608,-28.992665084841946
,,1739209679.4108665,-35.57807855764607
,,1739209679.4108715,-19.844204643325902
,,1739209679.4108772,-35.57807855764607
,,1739209679.410883,-35.57807855764607
,,1739209679.4108884,-38.13080360867914
,,1739209679.410894,-35.57807855764607
,,1739209679.4108994,-38.13080360867914
,,1739209679.410902,-45.120503652039325
,,1739209679.410905,-45.120503652039325
,,1739209679.4109075,-28.992665084841946
,,1739209679.41091,-22.84163660590256
,,1739209679.4109128,-8.196441303702986
,,1739209679.4109156,-35.57807855764607
,,1739209679.4109182,-38.13080360867914
,,1739209679.4109209,-45.120503652039325
,,1739209679.4109235,-30.49652367304976
,,1739209679.4109263,-38.13080360867914
,,1739209679.410929,-32.816014438256545
,,1739209679.4109316,-45.120503652039325
,,1739209679.4109344,-45.120503652039325
,,1739209679.410937,-45.120503652039325
