CAN Message, 0x1d3:00005a9fd483a264,Timestamp,Amplitude
,,1739209704.7285218,-35.57807855764607
,,1739209704.728541,-45.120503652039325
,,1739209704.7285602,-45.120503652039325
,,1739209704.7285795,-32.81601443825658
,,1739209704.7285986,-38.13080360867914
,,1739209704.728618,-38.13080360867914
,,1739209704.728637,-45.120503652039325
,,1739209704.7286563,-33.981070128970906
,,1739209704.7286754,-28.58837851428589
,,1739209704.728695,-13.322114371807425
,,1739209704.728714,-10.818140117924184
,,1739209704.728733,-30.49652367304976
,,1739209704.7287524,-30.49652367304973
,,1739209704.7287714,-38.13080360867914
,,1739209704.7287908,-20.27750525857144
,,1739209704.7288098,-45.120503652039325
,,1739209704.7288291,-35.57807855764607
,,1739209704.7288485,-38.13080360867914
,,1739209704.7288675,-45.120503652039325
,,1739209704.7288868,-10.256198863494951
,,1739209704.728906,-20.4518274484982
,,1739209704.7289252,-45.120503652039325
,,1739209704.7289443,-32.816014438256545
,,1739209704.7289636,-45.120503652039325
,,1739209704.728983,-38.13080360867914
,,1739209704.729002,-45.120503652039325
,,1739209704.7290213,-38.13080360867914
,,1739209704.7290404,-38.13080360867914
,,1739209704.7290597,-22.002965041481755
,,1739209704.7290788,-22.002965041481755
,,1739209704.729098,-33.981070128970906
,,1739209704.7291174,-25.82631439489636
,,1739209704.7291365,-45.120503652039325
,,1739209704.7291558,-45.120503652039325
,,1739209704.7291749,-45.120503652039325
,,1739209704.7291942,-38.13080360867914
,,1739209704.7292132,-38.13080360867914
,,1739209704.7292323,-32.816014438256545
,,1739209704.7292516,-25.25278630937684
,,1739209704.729271,-28.992665084841946
,,1739209704.7292902,-33.981070128970906
,,1739209704.729309,-38.13080360867914
,,1739209704.7293286,-38.13080360867914
,,1739209704.7293477,-45.120503652039325
,,1739209704.729367,-45.120503652039325
,,1739209704.729386,-38.13080360867914
,,1739209704.7294054,-45.120503652039325
,,1739209704.7294247,-38.13080360867914
,,1739209704.7294438,-35.57807855764607
,,1739209704.729463,-45.120503652039325
,,1739209704.7294822,-38.13080360867914
,,1739209704.7295015,-45.120503652039325
,,1739209704.7295206,-22.74004262075133
,,1739209704.72954,-22.44878636800916
,,1739209704.7295592,-33.981070128970906
,,1739209704.7295785,-38.13080360867914
,,1739209704.7295976,-28.58837851428589
,,1739209704.7296166,-12.86482651764458
,,1739209704.729636,-11.996614158333369
,,1739209704.729655,-23.273589343863318
,,1739209704.7296743,-45.120503652039325
,,1739209704.7296937,-38.13080360867914
,,1739209704.7297127,-45.120503652039325
,,1739209704.729732,-45.120503652039325
,,1739209704.729751,-45.120503652039325
,,1739209704.7297704,-45.120503652039325
,,1739209704.7297895,-45.120503652039325
,,1739209704.7298088,-35.57807855764607
,,1739209704.729828,-33.981070128970906
,,1739209704.7298472,-45.120503652039325
,,1739209704.7298665,-38.13080360867914
,,1739209704.7298856,-45.120503652039325
,,1739209704.729905,-45.120503652039325
,,1739209704.729924,-30.49652367304973
,,1739209704.7299433,-45.120503652039325
,,1739209704.7299623,-26.991370085610736
,,1739209704.7299817,-24.746238672633048
,,1739209704.730001,-45.120503652039325
,,1739209704.73002,-45.120503652039325
,,1739209704.7300394,-45.120503652039325
,,1739209704.7300584,-38.13080360867914
,,1739209704.7300775,-26.991370085610768
,,1739209704.7300968,-35.57807855764607
,,1739209704.730116,-31.141103565318893
,,1739209704.7301354,-33.981070128970906
,,1739209704.7301545,-32.816014438256545
,,1739209704.7301738,-16.763597937115037
,,1739209704.730193,-18.636903542229973
,,1739209704.7302122,-38.13080360867914
,,1739209704.7302313,-33.981070128970906
,,1739209704.7302506,-38.13080360867914
,,1739209704.73027,-38.13080360867914
,,1739209704.730289,-35.57807855764607
,,1739209704.7303083,-38.13080360867914
,,1739209704.7303274,-45.120503652039325
,,1739209704.730347,-33.981070128970906
,,1739209704.7303658,-29.438486411369333
,,1739209704.730385,-45.120503652039325
,,1739209704.7304044,-45.120503652039325
,,1739209704.7304237,-45.120503652039325
,,1739209704.7304428,-28.992665084841946
,,1739209704.7304618,-38.13080360867914
,,1739209704.7304811,-38.13080360867914
,,1739209704.7305002,-32.816014438256545
,,1739209704.7305195,-25.82631439489636
,,1739209704.7305388,-45.120503652039325
,,1739209704.730558,-45.120503652039325
,,1739209704.7305772,-45.120503652039325
,,1739209704.7305963,-22.44878636800916
,,1739209704.7306156,-33.981070128970906
,,1739209704.7306347,-25.826314394896357
,,1739209704.730654,-45.120503652039325
,,1739209704.730673,-31.141103565318893
,,1739209704.7306924,-38.13080360867914
,,1739209704.7307117,-45.120503652039325
,,1739209704.7307308,-14.210872886081972
,,1739209704.73075,-26.991370085610736
,,1739209704.7307692,-45.120503652039325
,,1739209704.7307885,-38.13080360867914
,,1739209704.7308075,-35.57807855764607
,,1739209704.7308269,-28.992665084841946
,,1739209704.7308462,-45.120503652039325
,,1739209704.7308652,-38.13080360867914
,,1739209704.7308846,-38.13080360867914
,,1739209704.7309036,-29.438486411369347
,,1739209704.730923,-38.13080360867914
,,1739209704.730942,-45.120503652039325
,,1739209704.730961,-45.120503652039325
,,1739209704.7309806,-28.992665084841946
,,1739209704.7309997,-33.981070128970906
,,1739209704.731019,-38.13080360867914
,,1739209704.731038,-38.13080360867914
,,1739209704.7310574,-31.14110356531892
,,1739209704.7310765,-45.120503652039325
,,1739209704.7310958,-45.120503652039325
,,1739209704.731115,-45.120503652039325
,,1739209704.7311342,-35.57807855764607
,,1739209704.7311535,-38.13080360867914
,,1739209704.7311726,-38.13080360867914
,,1739209704.731192,-18.877682693682605
,,1739209704.731211,-35.57807855764607
,,1739209704.7312305,-45.120503652039325
,,1739209704.731249,-32.816014438256545
,,1739209704.7312686,-25.82631439489636
,,1739209704.731288,-8.583555698888471
,,1739209704.731307,-27.267205301931607
,,1739209704.7313263,-45.120503652039325
,,1739209704.7313454,-33.981070128970906
,,1739209704.7313647,-30.49652367304973
,,1739209704.7313838,-30.49652367304973
,,1739209704.731403,-38.13080360867914
,,1739209704.7314224,-45.120503652039325
,,1739209704.7314415,-33.981070128970906
,,1739209704.7314608,-28.992665084841946
,,1739209704.73148,-38.13080360867914
,,1739209704.7314992,-45.120503652039325
,,1739209704.7315185,-38.13080360867914
,,1739209704.7315376,-38.13080360867914
,,1739209704.731557,-45.120503652039325
,,1739209704.731576,-45.120503652039325
,,1739209704.7315953,-31.141103565318915
,,1739209704.7316144,-38.13080360867914
,,1739209704.7316337,-45.120503652039325
,,1739209704.7316527,-38.13080360867914
,,1739209704.731672,-29.438486411369347
,,1739209704.7316914,-25.25278630937684
,,1739209704.7317104,-38.13080360867914
,,1739209704.7317295,-45.120503652039325
,,1739209704.7317488,-33.981070128970906
,,1739209704.731768,-38.13080360867914
,,1739209704.7317872,-45.120503652039325
,,1739209704.7318065,-38.13080360867914
,,1739209704.7318258,-45.120503652039325
,,1739209704.731845,-38.13080360867914
,,1739209704.7318642,-38.13080360867914
,,1739209704.7318833,-45.120503652039325
,,1739209704.7319026,-25.826314394896357
,,1739209704.7319217,-12.823685228862534
,,1739209704.731941,-13.521825181113629
,,1739209704.73196,-25.077289914212862
,,1739209704.7319794,-35.57807855764607
,,1739209704.7319987,-24.589719217205094
,,1739209704.7320178,-19.84420464332591
,,1739209704.732037,-33.981070128970906
,,1739209704.732056,-38.13080360867914
,,1739209704.7320757,-45.120503652039325
,,1739209704.7320943,-38.13080360867914
,,1739209704.7321138,-45.120503652039325
,,1739209704.7321332,-45.120503652039325
,,1739209704.7321522,-45.120503652039325
,,1739209704.7321715,-30.49652367304973
,,1739209704.7321906,-25.82631439489636
,,1739209704.73221,-12.0907042845568
,,1739209704.732229,-26.99137008561072
,,1739209704.7322483,-45.120503652039325
,,1739209704.7322676,-31.141103565318915
,,1739209704.7322867,-20.51152522447381
,,1739209704.732306,-21.522148828640407
,,1739209704.732325,-31.141103565318915
,,1739209704.7323444,-45.120503652039325
,,1739209704.7323637,-25.826314394896357
,,1739209704.7323828,-13.643740409628302
,,1739209704.732402,-14.53244878528022
,,1739209704.7324212,-25.25278630937684
,,1739209704.7324405,-38.13080360867914
,,1739209704.7324595,-38.13080360867914
,,1739209704.7324789,-16.171807084586764
,,1739209704.732498,-33.981070128970906
,,1739209704.7325172,-45.120503652039325
,,1739209704.7325366,-38.13080360867914
,,1739209704.7325556,-33.981070128970906
,,1739209704.732575,-8.64569592030253
,,1739209704.732594,-29.43848641136937
,,1739209704.732613,-33.981070128970906
,,1739209704.7326324,-38.13080360867914
,,1739209704.7326517,-31.141103565318893
,,1739209704.7326708,-38.13080360867914
,,1739209704.73269,-38.13080360867914
,,1739209704.7327094,-31.141103565318915
,,1739209704.7327285,-32.816014438256545
,,1739209704.7327478,-25.826314394896364
,,1739209704.7327669,-28.992665084841946
,,1739209704.7327862,-38.13080360867914
,,1739209704.7328053,-38.13080360867914
,,1739209704.7328246,-38.13080360867914
,,1739209704.732844,-31.141103565318893
,,1739209704.732863,-38.13080360867914
,,1739209704.7328825,-45.120503652039325
,,1739209704.732901,-38.13080360867914
,,1739209704.7329206,-31.141103565318893
,,1739209704.7329395,-30.49652367304973
,,1739209704.732959,-45.120503652039325
,,1739209704.7329783,-45.120503652039325
,,1739209704.7329974,-38.13080360867914
,,1739209704.7330167,-33.981070128970906
,,1739209704.7330358,-45.120503652039325
,,1739209704.733055,-35.57807855764607
,,1739209704.7330742,-45.120503652039325
,,1739209704.7330935,-38.13080360867914
,,1739209704.7331128,-31.141103565318893
,,1739209704.733132,-45.120503652039325
,,1739209704.7331512,-45.120503652039325
,,1739209704.7331705,-35.57807855764607
,,1739209704.7331896,-24.589719217205094
,,1739209704.733209,-15.20381357823981
,,1739209704.733228,-10.278929408385482
,,1739209704.7332473,-25.826314394896364
,,1739209704.7332664,-33.981070128970906
,,1739209704.7332857,-45.120503652039325
,,1739209704.7333047,-19.35709014998136
,,1739209704.733324,-30.49652367304973
,,1739209704.7333431,-35.57807855764607
,,1739209704.7333624,-45.120503652039325
,,1739209704.7333815,-31.141103565318915
,,1739209704.7334008,-29.438486411369333
,,1739209704.73342,-38.13080360867914
,,1739209704.7334392,-38.13080360867914
,,1739209704.7334585,-32.816014438256545
,,1739209704.7334776,-38.13080360867914
,,1739209704.733497,-12.09935988247728
,,1739209704.733516,-45.120503652039325
,,1739209704.7335353,-35.57807855764607
,,1739209704.7335546,-28.992665084841967
,,1739209704.7335737,-22.44878636800916
,,1739209704.733593,-20.277505258571438
,,1739209704.733612,-45.120503652039325
,,1739209704.7336314,-27.267205301931607
,,1739209704.7336504,-24.438645034577675
,,1739209704.7336698,-15.030246231170194
,,1739209704.733689,-11.516463104739906
,,1739209704.733708,-26.487275050834725
,,1739209704.7337277,-32.816014438256545
,,1739209704.7337463,-45.120503652039325
,,1739209704.7337658,-17.16170347859854
,,1739209704.733785,-30.49652367304973
,,1739209704.7338042,-38.13080360867914
,,1739209704.7338235,-38.13080360867914
,,1739209704.7338426,-33.981070128970906
,,1739209704.733862,-8.38384488958227
,,1739209704.733881,-17.88594693168744
,,1739209704.7339003,-28.58837851428586
,,1739209704.7339194,-33.981070128970906
,,1739209704.7339387,-38.13080360867914
,,1739209704.733958,-45.120503652039325
,,1739209704.733977,-38.13080360867914
,,1739209704.7339964,-38.13080360867914
,,1739209704.7340157,-45.120503652039325
,,1739209704.7340348,-25.826314394896357
,,1739209704.734054,-24.746238672633048
,,1739209704.7340732,-45.120503652039325
,,1739209704.7340922,-27.267205301931607
,,1739209704.7341115,-27.267205301931607
,,1739209704.7341309,-19.357090149981367
,,1739209704.73415,-17.600019173844906
,,1739209704.7341692,-33.981070128970906
,,1739209704.7341883,-33.981070128970906
,,1739209704.7342076,-35.57807855764607
,,1739209704.7342267,-45.120503652039325
,,1739209704.734246,-45.120503652039325
,,1739209704.734265,-38.13080360867914
,,1739209704.7342844,-38.13080360867914
,,1739209704.7343037,-38.13080360867914
,,1739209704.7343228,-33.981070128970906
,,1739209704.734342,-38.13080360867914
,,1739209704.7343612,-45.120503652039325
,,1739209704.7343805,-45.120503652039325
,,1739209704.7343998,-29.438486411369347
,,1739209704.7344189,-38.13080360867914
,,1739209704.7344382,-45.120503652039325
,,1739209704.7344573,-45.120503652039325
,,1739209704.7344766,-27.87774495603141
,,1739209704.7344956,-31.141103565318915
,,1739209704.734515,-38.13080360867914
,,1739209704.7345345,-45.120503652039325
,,1739209704.734553,-33.981070128970906
,,1739209704.7345726,-33.981070128970906
,,1739209704.7345915,-20.4518274484982
,,1739209704.734611,-22.448786368009163
,,1739209704.73463,-24.15140352195873
,,1739209704.7346494,-33.981070128970906
,,1739209704.7346685,-38.13080360867914
,,1739209704.7346878,-35.57807855764607
,,1739209704.734707,-38.13080360867914
,,1739209704.7347262,-45.120503652039325
,,1739209704.7347455,-45.120503652039325
,,1739209704.7347646,-38.13080360867914
,,1739209704.734784,-45.120503652039325
,,1739209704.734803,-38.13080360867914
,,1739209704.7348225,-35.57807855764607
,,1739209704.7348416,-45.120503652039325
,,1739209704.734861,-45.120503652039325
,,1739209704.73488,-35.57807855764607
,,1739209704.734899,-45.120503652039325
,,1739209704.7349184,-28.992665084841946
,,1739209704.7349374,-25.826314394896357
,,1739209704.7349567,-18.598040242006057
,,1739209704.734976,-8.94945134701551
,,1739209704.7349951,-45.120503652039325
,,1739209704.7350144,-32.816014438256545
,,1739209704.7350335,-29.438486411369347
,,1739209704.7350528,-18.52134165134079
,,1739209704.735072,-24.15140352195873
,,1739209704.7350912,-31.141103565318915
,,1739209704.7351103,-32.816014438256545
,,1739209704.7351296,-28.218542851754187
,,1739209704.735149,-9.840340240147276
,,1739209704.735168,-12.948297095594103
,,1739209704.7351873,-28.992665084841967
,,1739209704.7352064,-28.58837851428586
,,1739209704.7352257,-45.120503652039325
,,1739209704.735245,-45.120503652039325
,,1739209704.735264,-33.981070128970906
,,1739209704.7352834,-38.13080360867914
,,1739209704.7353024,-45.120503652039325
,,1739209704.7353218,-45.120503652039325
,,1739209704.7353408,-27.8777449560314
,,1739209704.73536,-33.981070128970906
,,1739209704.7353792,-45.120503652039325
,,1739209704.7353983,-32.816014438256545
,,1739209704.7354178,-30.49652367304976
,,1739209704.735437,-27.267205301931607
,,1739209704.7354562,-32.816014438256545
,,1739209704.7354753,-45.120503652039325
,,1739209704.7354946,-29.438486411369357
,,1739209704.7355137,-20.695705961394808
,,1739209704.735533,-16.283889300503116
,,1739209704.7355523,-31.141103565318915
,,1739209704.7355714,-45.120503652039325
,,1739209704.7355907,-45.120503652039325
,,1739209704.7356098,-45.120503652039325
,,1739209704.735629,-45.120503652039325
,,1739209704.7356482,-33.98107012897096
,,1739209704.7356677,-38.13080360867914
,,1739209704.7356868,-45.120503652039325
,,1739209704.735706,-17.952126419044045
,,1739209704.7357252,-45.120503652039325
,,1739209704.7357442,-33.981070128970906
,,1739209704.7357635,-45.120503652039325
,,1739209704.7357826,-38.13080360867914
,,1739209704.735802,-38.13080360867914
,,1739209704.7358212,-45.120503652039325
,,1739209704.7358403,-38.13080360867914
,,1739209704.7358596,-38.13080360867914
,,1739209704.7358787,-19.35709014998136
,,1739209704.735898,-16.084178491196916
,,1739209704.735917,-38.13080360867914
,,1739209704.7359364,-33.981070128970906
,,1739209704.7359557,-38.13080360867914
,,1739209704.7359748,-38.13080360867914
,,1739209704.735994,-32.816014438256545
,,1739209704.7360132,-38.13080360867914
,,1739209704.7360325,-29.438486411369333
,,1739209704.7360516,-32.816014438256545
,,1739209704.7360709,-27.87774495603143
,,1739209704.73609,-45.120503652039325
,,1739209704.7361093,-27.8777449560314
,,1739209704.7361286,-35.57807855764607
,,1739209704.7361476,-38.13080360867914
,,1739209704.736167,-19.49757500747454
,,1739209704.736186,-26.487275050834715
,,1739209704.736205,-38.13080360867914
,,1739209704.7362244,-33.981070128970906
,,1739209704.7362435,-45.120503652039325
,,1739209704.736263,-31.141103565318893
,,1739209704.736282,-30.49652367304973
,,1739209704.7363014,-45.120503652039325
,,1739209704.7363205,-38.13080360867914
,,1739209704.7363398,-45.120503652039325
,,1739209704.736359,-38.13080360867914
,,1739209704.7363782,-38.13080360867914
,,1739209704.7363975,-35.57807855764607
,,1739209704.7364166,-38.13080360867914
,,1739209704.736436,-45.120503652039325
,,1739209704.736455,-33.981070128970906
,,1739209704.7364745,-45.120503652039325
,,1739209704.736493,-31.141103565318893
,,1739209704.736513,-31.141103565318893
,,1739209704.736532,-23.273589343863318
,,1739209704.736551,-45.120503652039325
,,1739209704.7365704,-38.13080360867914
,,1739209704.7365894,-33.98107012897096
,,1739209704.7366087,-38.13080360867914
,,1739209704.7366278,-38.13080360867914
,,1739209704.7366471,-33.981070128970906
,,1739209704.7366664,-33.981070128970906
,,1739209704.7366855,-38.13080360867914
,,1739209704.7367048,-26.487275050834715
,,1739209704.736724,-8.862236519182181
,,1739209704.7367432,-31.141103565318893
,,1739209704.7367623,-45.120503652039325
,,1739209704.7367816,-24.746238672633048
,,1739209704.736801,-23.75329798047523
,,1739209704.73682,-26.991370085610768
,,1739209704.7368393,-29.438486411369333
,,1739209704.7368584,-45.120503652039325
,,1739209704.7368777,-35.57807855764607
,,1739209704.7368968,-30.49652367304973
,,1739209704.736916,-45.120503652039325
,,1739209704.7369351,-45.120503652039325
,,1739209704.7369545,-38.13080360867914
,,1739209704.7369738,-33.981070128970906
,,1739209704.7369928,-22.74004262075133
,,1739209704.737012,-32.816014438256545
,,1739209704.7370312,-45.120503652039325
,,1739209704.7370503,-38.13080360867914
,,1739209704.7370696,-45.120503652039325
,,1739209704.737089,-45.120503652039325
,,1739209704.7371082,-38.13080360867914
,,1739209704.7371273,-27.267205301931607
,,1739209704.7371466,-33.981070128970906
,,1739209704.7371657,-28.58837851428589
,,1739209704.737185,-20.69570596139481
,,1739209704.737204,-33.981070128970906
,,1739209704.7372234,-45.120503652039325
,,1739209704.7372427,-26.99137008561072
,,1739209704.7372618,-20.109911029861767
,,1739209704.737281,-9.960441348178817
,,1739209704.7373002,-28.21854285175415
,,1739209704.7373197,-45.120503652039325
,,1739209704.7373383,-45.120503652039325
,,1739209704.737358,-26.991370085610747
,,1739209704.737377,-28.58837851428586
,,1739209704.7373962,-38.13080360867914
,,1739209704.7374156,-45.120503652039325
,,1739209704.7374346,-23.38864096791655
,,1739209704.737454,-17.885946931687442
,,1739209704.737473,-20.277505258571445
,,1739209704.7374923,-29.438486411369333
,,1739209704.7375114,-38.13080360867914
,,1739209704.7375307,-38.13080360867914
,,1739209704.73755,-27.267205301931607
,,1739209704.737569,-38.13080360867914
,,1739209704.7375884,-31.141103565318915
,,1739209704.7376077,-45.120503652039325
,,1739209704.7376268,-45.120503652039325
,,1739209704.737646,-38.13080360867914
,,1739209704.7376652,-35.57807855764607
,,1739209704.7376845,-33.981070128970906
,,1739209704.7377036,-45.120503652039325
,,1739209704.7377229,-35.57807855764607
,,1739209704.737742,-45.120503652039325
,,1739209704.7377613,-35.57807855764607
,,1739209704.7377803,-38.13080360867914
,,1739209704.7377996,-38.13080360867914
,,1739209704.737819,-38.13080360867914
,,1739209704.737838,-32.816014438256545
,,1739209704.737857,-38.13080360867914
,,1739209704.7378764,-38.13080360867914
,,1739209704.7378955,-32.816014438256545
,,1739209704.7379148,-45.120503652039325
,,1739209704.737934,-38.13080360867914
,,1739209704.7379534,-29.438486411369333
,,1739209704.7379725,-38.13080360867914
,,1739209704.7379918,-45.120503652039325
,,1739209704.738011,-38.13080360867914
,,1739209704.7380302,-45.120503652039325
,,1739209704.7380493,-38.13080360867914
,,1739209704.7380686,-28.992665084841946
,,1739209704.7380877,-38.13080360867914
,,1739209704.738107,-45.120503652039325
,,1739209704.7381265,-38.13080360867914
,,1739209704.7381454,-33.981070128970906
,,1739209704.738165,-45.120503652039325
,,1739209704.7381835,-38.13080360867914
,,1739209704.738203,-38.13080360867914
,,1739209704.738222,-38.13080360867914
,,1739209704.7382414,-35.57807855764607
,,1739209704.7382607,-45.120503652039325
,,1739209704.7382798,-38.13080360867914
,,1739209704.7382991,-45.120503652039325
,,1739209704.7383182,-38.13080360867914
,,1739209704.7383375,-45.120503652039325
,,1739209704.7383566,-35.57807855764607
,,1739209704.738376,-45.120503652039325
,,1739209704.7383952,-45.120503652039325
