CAN Message, 0x1d3:00007f4287be82e8,Timestamp,Amplitude
,,1739209681.1132555,-38.13080360867914
,,1739209681.113259,-45.120503652039325
,,1739209681.1132622,-45.120503652039325
,,1739209681.1132655,-35.57807855764607
,,1739209681.1132686,-45.120503652039325
,,1739209681.113272,-27.8777449560314
,,1739209681.113275,-32.816014438256545
,,1739209681.1132784,-45.120503652039325
,,1739209681.1132815,-35.57807855764607
,,1739209681.1132846,-32.816014438256545
,,1739209681.113288,-38.13080360867914
,,1739209681.113291,-45.120503652039325
,,1739209681.1132944,-38.13080360867914
,,1739209681.1132977,-45.120503652039325
,,1739209681.1133008,-45.120503652039325
,,1739209681.113304,-38.13080360867914
,,1739209681.1133072,-38.13080360867914
,,1739209681.1133103,-38.13080360867914
,,1739209681.1133137,-38.13080360867914
,,1739209681.1133168,-45.120503652039325
,,1739209681.11332,-35.57807855764607
,,1739209681.1133232,-45.120503652039325
,,1739209681.1133263,-45.120503652039325
,,1739209681.1133296,-38.13080360867914
,,1739209681.1133327,-45.120503652039325
,,1739209681.113336,-45.120503652039325
,,1739209681.1133392,-38.13080360867914
,,1739209681.1133423,-38.13080360867914
,,1739209681.1133456,-45.120503652039325
,,1739209681.1133487,-27.8777449560314
,,1739209681.113352,-30.49652367304973
,,1739209681.1133552,-38.13080360867914
,,1739209681.1133585,-35.57807855764607
,,1739209681.1133616,-45.120503652039325
,,1739209681.113365,-38.13080360867914
,,1739209681.113368,-45.120503652039325
,,1739209681.1133714,-33.981070128970906
,,1739209681.1133745,-45.120503652039325
,,1739209681.1133778,-38.13080360867914
,,1739209681.113381,-38.13080360867914
,,1739209681.113384,-38.13080360867914
,,1739209681.113387,-45.120503652039325
,,1739209681.1133904,-38.13080360867914
,,1739209681.1133938,-38.13080360867914
,,1739209681.113397,-45.120503652039325
,,1739209681.1134002,-33.981070128970906
,,1739209681.113403,-33.981070128970906
,,1739209681.113407,-38.13080360867914
,,1739209681.1134098,-32.816014438256545
,,1739209681.113413,-30.49652367304976
,,1739209681.1134162,-14.962716088148875
,,1739209681.1134193,-13.643740409628302
,,1739209681.1134226,-28.218542851754165
,,1739209681.1134255,-38.13080360867914
,,1739209681.113429,-38.13080360867914
,,1739209681.1134322,-35.57807855764607
,,1739209681.1134355,-38.13080360867914
,,1739209681.1134386,-45.120503652039325
,,1739209681.113442,-35.57807855764607
,,1739209681.113445,-38.13080360867914
,,1739209681.1134484,-33.981070128970906
,,1739209681.1134515,-45.120503652039325
,,1739209681.1134546,-32.81601443825658
,,1739209681.113458,-35.57807855764607
,,1739209681.113461,-38.13080360867914
,,1739209681.1134644,-45.120503652039325
,,1739209681.1134677,-45.120503652039325
,,1739209681.1134708,-38.13080360867914
,,1739209681.113474,-45.120503652039325
,,1739209681.1134772,-38.13080360867914
,,1739209681.1134803,-38.13080360867914
,,1739209681.1134834,-45.120503652039325
,,1739209681.1134868,-35.57807855764607
,,1739209681.11349,-38.13080360867914
,,1739209681.1134932,-21.598678470925663
,,1739209681.1134963,-28.58837851428586
,,1739209681.1134996,-38.13080360867914
,,1739209681.1135027,-45.120503652039325
,,1739209681.113506,-26.0356534632528
,,1739209681.1135092,-10.459244947857298
,,1739209681.1135125,-19.40341533395241
,,1739209681.1135156,-25.077289914212862
,,1739209681.1135187,-45.120503652039325
,,1739209681.113522,-38.13080360867914
,,1739209681.1135252,-45.120503652039325
,,1739209681.1135285,-38.13080360867914
,,1739209681.1135316,-38.13080360867914
,,1739209681.113535,-38.13080360867914
,,1739209681.113538,-45.120503652039325
,,1739209681.1135414,-38.13080360867914
,,1739209681.1135445,-27.267205301931607
,,1739209681.1135478,-38.13080360867914
,,1739209681.113551,-38.13080360867914
,,1739209681.113554,-45.120503652039325
,,1739209681.113557,-33.981070128970906
,,1739209681.1135604,-33.981070128970906
,,1739209681.1135638,-38.13080360867914
,,1739209681.1135669,-45.120503652039325
,,1739209681.1135702,-38.13080360867914
,,1739209681.1135733,-35.57807855764607
,,1739209681.113577,-35.57807855764607
,,1739209681.1135798,-45.120503652039325
,,1739209681.113583,-23.273589343863318
,,1739209681.1135862,-27.267205301931607
,,1739209681.1135893,-38.13080360867914
,,1739209681.1135926,-45.120503652039325
,,1739209681.1135955,-33.981070128970906
,,1739209681.113599,-45.120503652039325
,,1739209681.1136022,-27.877744956031417
,,1739209681.1136055,-38.13080360867914
,,1739209681.1136086,-31.141103565318915
,,1739209681.113612,-38.13080360867914
,,1739209681.113615,-45.120503652039325
,,1739209681.113618,-35.57807855764607
,,1739209681.1136217,-33.981070128970906
,,1739209681.1136246,-38.13080360867914
,,1739209681.113628,-45.120503652039325
,,1739209681.113631,-22.002965041481744
,,1739209681.1136343,-24.589719217205094
,,1739209681.1136374,-32.81601443825658
,,1739209681.1136408,-32.816014438256545
,,1739209681.113644,-45.120503652039325
,,1739209681.1136472,-33.981070128970906
,,1739209681.1136503,-28.992665084841946
,,1739209681.1136534,-38.13080360867914
,,1739209681.1136568,-45.120503652039325
,,1739209681.11366,-30.49652367304973
,,1739209681.1136632,-10.307510918710731
,,1739209681.1136663,-20.88804491267121
,,1739209681.1136696,-26.991370085610736
,,1739209681.1136727,-38.13080360867914
,,1739209681.113676,-33.981070128970906
,,1739209681.1136792,-38.13080360867914
,,1739209681.1136825,-45.120503652039325
,,1739209681.1136856,-33.981070128970906
,,1739209681.1136887,-38.13080360867914
,,1739209681.113692,-45.120503652039325
,,1739209681.1136951,-38.13080360867914
,,1739209681.1136985,-45.120503652039325
,,1739209681.1137016,-31.141103565318943
,,1739209681.113705,-33.981070128970906
,,1739209681.113708,-45.120503652039325
,,1739209681.1137114,-38.13080360867914
,,1739209681.1137145,-38.13080360867914
,,1739209681.1137176,-45.120503652039325
,,1739209681.113721,-35.57807855764607
,,1739209681.113724,-33.981070128970906
,,1739209681.113727,-45.120503652039325
,,1739209681.1137304,-45.120503652039325
,,1739209681.1137338,-45.120503652039325
,,1739209681.1137369,-33.981070128970906
,,1739209681.1137402,-17.85323156177357
,,1739209681.1137433,-32.816014438256545
,,1739209681.1137466,-45.120503652039325
,,1739209681.1137495,-31.141103565318915
,,1739209681.1137528,-23.75329798047522
,,1739209681.1137562,-12.25818511175376
,,1739209681.1137593,-28.218542851754165
,,1739209681.1137626,-33.981070128970906
,,1739209681.1137657,-28.21854285175415
,,1739209681.113769,-33.981070128970906
,,1739209681.1137722,-45.120503652039325
,,1739209681.1137755,-38.13080360867914
,,1739209681.1137786,-35.57807855764607
,,1739209681.113782,-38.13080360867914
,,1739209681.113785,-38.13080360867914
,,1739209681.113788,-45.120503652039325
,,1739209681.1137917,-27.87774495603143
,,1739209681.1137946,-45.120503652039325
,,1739209681.113798,-35.57807855764607
,,1739209681.113801,-38.13080360867914
,,1739209681.1138043,-45.120503652039325
,,1739209681.1138074,-35.57807855764607
,,1739209681.1138108,-45.120503652039325
,,1739209681.113814,-33.981070128970906
,,1739209681.1138172,-18.598040242006057
,,1739209681.1138203,-33.981070128970906
,,1739209681.1138234,-45.120503652039325
,,1739209681.1138268,-38.13080360867914
,,1739209681.11383,-45.120503652039325
,,1739209681.1138332,-38.13080360867914
,,1739209681.1138363,-35.57807855764607
,,1739209681.1138396,-45.120503652039325
,,1739209681.1138427,-24.29264994887477
,,1739209681.113846,-31.141103565318893
,,1739209681.1138492,-45.120503652039325
,,1739209681.1138525,-35.57807855764607
,,1739209681.1138556,-45.120503652039325
,,1739209681.1138587,-38.13080360867914
,,1739209681.113862,-23.38864096791655
,,1739209681.1138651,-18.299052888300974
,,1739209681.1138685,-45.120503652039325
,,1739209681.1138716,-31.141103565318915
,,1739209681.113875,-35.57807855764607
,,1739209681.113878,-27.87774495603141
,,1739209681.113881,-27.8777449560314
,,1739209681.1138844,-32.816014438256545
,,1739209681.1138875,-38.13080360867914
,,1739209681.113891,-38.13080360867914
,,1739209681.113894,-25.077289914212862
,,1739209681.113897,-27.267205301931607
,,1739209681.1139004,-45.120503652039325
,,1739209681.1139038,-38.13080360867914
,,1739209681.1139069,-32.816014438256545
,,1739209681.1139102,-31.141103565318915
,,1739209681.1139133,-45.120503652039325
,,1739209681.1139166,-33.981070128970906
,,1739209681.1139195,-33.98107012897096
,,1739209681.1139228,-22.54371790334745
,,1739209681.1139262,-20.822980852015213
,,1739209681.1139293,-38.13080360867914
,,1739209681.1139326,-45.120503652039325
,,1739209681.1139357,-38.13080360867914
,,1739209681.113939,-45.120503652039325
,,1739209681.113942,-45.120503652039325
,,1739209681.1139455,-45.120503652039325
,,1739209681.1139486,-45.120503652039325
,,1739209681.113952,-33.981070128970906
,,1739209681.113955,-16.46946390562801
,,1739209681.113958,-23.75329798047522
,,1739209681.1139617,-31.14110356531892
,,1739209681.1139646,-33.981070128970906
,,1739209681.113968,-35.57807855764607
,,1739209681.113971,-32.816014438256545
,,1739209681.1139743,-31.14110356531892
,,1739209681.1139774,-45.120503652039325
,,1739209681.1139808,-45.120503652039325
,,1739209681.113984,-45.120503652039325
,,1739209681.113987,-38.13080360867914
,,1739209681.1139903,-38.13080360867914
,,1739209681.1139934,-38.13080360867914
,,1739209681.1139967,-30.49652367304973
,,1739209681.1139998,-22.002965041481744
,,1739209681.1140032,-22.44878636800916
,,1739209681.1140063,-45.120503652039325
,,1739209681.1140096,-27.8777449560314
,,1739209681.1140127,-31.141103565318943
,,1739209681.114016,-13.120210986501588
,,1739209681.1140192,-11.962898745381946
,,1739209681.1140225,-28.992665084841967
,,1739209681.1140256,-26.99137008561072
,,1739209681.1140287,-45.120503652039325
,,1739209681.114032,-45.120503652039325
,,1739209681.1140351,-38.13080360867914
,,1739209681.1140385,-28.992665084841946
,,1739209681.1140416,-45.120503652039325
,,1739209681.114045,-45.120503652039325
,,1739209681.114048,-45.120503652039325
,,1739209681.114051,-26.991370085610757
,,1739209681.1140544,-35.57807855764607
,,1739209681.1140575,-38.13080360867914
,,1739209681.1140609,-38.13080360867914
,,1739209681.114064,-28.992665084841946
,,1739209681.1140673,-38.13080360867914
,,1739209681.1140704,-38.13080360867914
,,1739209681.1140738,-45.120503652039325
,,1739209681.1140769,-32.81601443825658
,,1739209681.1140802,-38.13080360867914
,,1739209681.1140833,-38.13080360867914
,,1739209681.1140864,-45.120503652039325
,,1739209681.1140895,-45.120503652039325
,,1739209681.1140928,-25.07728991421287
,,1739209681.1140962,-31.141103565318943
,,1739209681.1140993,-31.141103565318893
,,1739209681.1141026,-38.13080360867914
,,1739209681.1141057,-31.141103565318915
,,1739209681.114109,-16.329544857038563
,,1739209681.114112,-19.45023999044868
,,1739209681.1141157,-45.120503652039325
,,1739209681.1141186,-33.981070128970906
,,1739209681.1141217,-33.981070128970906
,,1739209681.114125,-45.120503652039325
,,1739209681.114128,-35.57807855764607
,,1739209681.1141317,-30.49652367304973
,,1739209681.1141346,-45.120503652039325
,,1739209681.114138,-45.120503652039325
,,1739209681.114141,-31.141103565318915
,,1739209681.1141443,-31.141103565318915
,,1739209681.1141474,-45.120503652039325
,,1739209681.1141508,-38.13080360867914
,,1739209681.114154,-32.816014438256545
,,1739209681.114157,-33.981070128970906
,,1739209681.1141603,-38.13080360867914
,,1739209681.1141634,-45.120503652039325
,,1739209681.1141667,-38.13080360867914
,,1739209681.1141698,-33.981070128970906
,,1739209681.1141732,-38.13080360867914
,,1739209681.1141765,-38.13080360867914
,,1739209681.1141796,-28.218542851754165
,,1739209681.1141827,-27.877744956031417
,,1739209681.114186,-24.29264994887477
,,1739209681.1141891,-45.120503652039325
,,1739209681.1141922,-33.981070128970906
,,1739209681.1141956,-38.13080360867914
,,1739209681.1141987,-38.13080360867914
,,1739209681.114202,-13.558041748065843
,,1739209681.1142051,-27.267205301931607
,,1739209681.1142085,-30.49652367304976
,,1739209681.1142116,-30.49652367304973
,,1739209681.114215,-38.13080360867914
,,1739209681.114218,-38.13080360867914
,,1739209681.114221,-38.13080360867914
,,1739209681.1142244,-38.13080360867914
,,1739209681.1142275,-38.13080360867914
,,1739209681.1142309,-33.981070128970906
,,1739209681.114234,-28.992665084841946
,,1739209681.1142373,-45.120503652039325
,,1739209681.1142404,-38.13080360867914
,,1739209681.1142435,-45.120503652039325
,,1739209681.1142468,-33.98107012897096
,,1739209681.1142502,-38.13080360867914
,,1739209681.1142533,-45.120503652039325
,,1739209681.1142564,-31.141103565318915
,,1739209681.1142595,-28.992665084841946
,,1739209681.1142628,-45.120503652039325
,,1739209681.1142662,-45.120503652039325
,,1739209681.1142693,-38.13080360867914
,,1739209681.1142726,-45.120503652039325
,,1739209681.1142757,-38.13080360867914
,,1739209681.114279,-19.22100763878221
,,1739209681.114282,-33.981070128970906
,,1739209681.1142857,-33.981070128970906
,,1739209681.1142886,-31.141103565318915
,,1739209681.1142917,-25.62660358559016
,,1739209681.114295,-9.138071735503068
,,1739209681.114298,-24.589719217205094
,,1739209681.1143014,-45.120503652039325
,,1739209681.1143043,-29.438486411369333
,,1739209681.114308,-33.981070128970906
,,1739209681.114311,-32.816014438256545
,,1739209681.1143143,-35.57807855764607
,,1739209681.1143174,-45.120503652039325
,,1739209681.1143205,-45.120503652039325
,,1739209681.114324,-27.8777449560314
,,1739209681.114327,-45.120503652039325
,,1739209681.1143303,-45.120503652039325
,,1739209681.1143334,-38.13080360867914
,,1739209681.1143367,-32.816014438256545
,,1739209681.1143398,-38.13080360867914
,,1739209681.1143432,-33.981070128970906
,,1739209681.1143465,-45.120503652039325
,,1739209681.1143496,-45.120503652039325
,,1739209681.1143527,-45.120503652039325
,,1739209681.1143558,-45.120503652039325
,,1739209681.1143591,-35.57807855764607
,,1739209681.1143622,-26.035653463252824
,,1739209681.1143656,-45.120503652039325
,,1739209681.114369,-45.120503652039325
,,1739209681.114372,-38.13080360867914
,,1739209681.114375,-38.13080360867914
,,1739209681.1143785,-45.120503652039325
,,1739209681.1143816,-38.13080360867914
,,1739209681.114385,-38.13080360867914
,,1739209681.114388,-45.120503652039325
,,1739209681.114391,-38.13080360867914
,,1739209681.1143944,-45.120503652039325
,,1739209681.1143975,-45.120503652039325
,,1739209681.1144009,-45.120503652039325
,,1739209681.114404,-38.13080360867914
,,1739209681.1144073,-45.120503652039325
,,1739209681.1144104,-45.120503652039325
,,1739209681.1144135,-26.991370085610736
,,1739209681.1144168,-31.141103565318893
,,1739209681.1144202,-45.120503652039325
,,1739209681.1144233,-38.13080360867914
,,1739209681.1144264,-45.120503652039325
,,1739209681.1144297,-45.120503652039325
,,1739209681.1144328,-45.120503652039325
,,1739209681.114436,-38.13080360867914
,,1739209681.1144392,-35.57807855764607
,,1739209681.1144426,-31.141103565318915
,,1739209681.1144457,-23.38864096791655
,,1739209681.114449,-8.47314396685224
,,1739209681.114452,-26.991370085610736
,,1739209681.1144552,-45.120503652039325
,,1739209681.1144586,-31.141103565318915
,,1739209681.1144617,-20.4518274484982
,,1739209681.114465,-24.15140352195872
,,1739209681.114468,-38.13080360867914
,,1739209681.1144714,-33.981070128970906
,,1739209681.1144743,-38.13080360867914
,,1739209681.114478,-45.120503652039325
,,1739209681.114481,-31.141103565318915
,,1739209681.1144843,-45.120503652039325
,,1739209681.1144874,-45.120503652039325
,,1739209681.1144905,-35.57807855764607
,,1739209681.1144938,-38.13080360867914
,,1739209681.114497,-45.120503652039325
,,1739209681.1145003,-45.120503652039325
,,1739209681.1145034,-38.13080360867914
,,1739209681.1145067,-38.13080360867914
,,1739209681.1145098,-13.197617526358089
,,1739209681.1145132,-26.487275050834725
,,1739209681.1145165,-30.49652367304973
,,1739209681.1145196,-35.57807855764607
,,1739209681.1145227,-26.487275050834715
,,1739209681.1145258,-21.676580915188183
,,1739209681.1145291,-38.13080360867914
,,1739209681.1145322,-35.57807855764607
,,1739209681.1145356,-28.992665084841946
,,1739209681.114539,-25.25278630937684
,,1739209681.114542,-16.738311432963037
,,1739209681.114545,-38.13080360867914
,,1739209681.1145484,-33.981070128970906
,,1739209681.1145515,-38.13080360867914
,,1739209681.114555,-38.13080360867914
,,1739209681.114558,-28.992665084841946
,,1739209681.114561,-35.57807855764607
,,1739209681.1145644,-38.13080360867914
,,1739209681.1145675,-45.120503652039325
,,1739209681.1145709,-27.267205301931607
,,1739209681.114574,-38.13080360867914
,,1739209681.1145773,-38.13080360867914
,,1739209681.1145804,-38.13080360867914
,,1739209681.1145835,-45.120503652039325
,,1739209681.1145868,-33.981070128970906
,,1739209681.11459,-45.120503652039325
,,1739209681.1145933,-38.13080360867914
,,1739209681.1145964,-24.746238672633048
,,1739209681.1145997,-23.16150712794695
,,1739209681.1146028,-20.00167004225055
,,1739209681.114606,-38.13080360867914
,,1739209681.1146092,-35.57807855764607
,,1739209681.1146126,-25.82631439489636
,,1739209681.1146157,-16.084178491196923
,,1739209681.114619,-11.352909697990494
,,1739209681.114622,-23.273589343863318
,,1739209681.114626,-38.13080360867914
,,1739209681.1146295,-45.120503652039325
,,1739209681.1146336,-21.021172418726344
,,1739209681.1146374,-28.992665084841946
,,1739209681.1146412,-45.120503652039325
,,1739209681.1146448,-38.13080360867914
,,1739209681.1146486,-31.141103565318915
,,1739209681.1146524,-13.964398535296295
,,1739209681.1146562,-20.001670042250552
,,1739209681.11466,-30.49652367304973
,,1739209681.1146638,-38.13080360867914
,,1739209681.1146677,-30.49652367304973
,,1739209681.1146717,-38.13080360867914
,,1739209681.1146753,-45.120503652039325
,,1739209681.114679,-45.120503652039325
,,1739209681.114683,-31.141103565318915
,,1739209681.1146865,-32.816014438256545
,,1739209681.1146903,-38.13080360867914
,,1739209681.114694,-38.13080360867914
,,1739209681.114698,-32.816014438256545
,,1739209681.1147015,-31.141103565318915
,,1739209681.1147056,-38.13080360867914
,,1739209681.1147094,-45.120503652039325
,,1739209681.1147132,-45.120503652039325
,,1739209681.114717,-38.13080360867914
,,1739209681.1147208,-45.120503652039325
,,1739209681.1147244,-17.85323156177357
,,1739209681.1147282,-25.82631439489636
,,1739209681.114732,-38.13080360867914
,,1739209681.1147358,-38.13080360867914
,,1739209681.1147397,-38.13080360867914
,,1739209681.1147437,-45.120503652039325
,,1739209681.1147473,-45.120503652039325
,,1739209681.114751,-38.13080360867914
,,1739209681.114755,-35.57807855764607
,,1739209681.1147587,-45.120503652039325
,,1739209681.1147623,-38.13080360867914
,,1739209681.114766,-35.57807855764607
,,1739209681.11477,-45.120503652039325
,,1739209681.1147738,-33.981070128970906
,,1739209681.1147776,-31.141103565318915
,,1739209681.1147814,-45.120503652039325
,,1739209681.1147852,-45.120503652039325
,,1739209681.114789,-45.120503652039325
,,1739209681.1147928,-22.54371790334745
,,1739209681.1147966,-15.081591989670184
,,1739209681.1148005,-11.33107666590492
,,1739209681.114804,-22.54371790334745
,,1739209681.1148078,-27.8777449560314
,,1739209681.1148117,-45.120503652039325
,,1739209681.1148157,-17.508745520481977
,,1739209681.1148193,-26.0356534632528
,,1739209681.114823,-45.120503652039325
,,1739209681.114827,-45.120503652039325
,,1739209681.1148307,-32.816014438256545
,,1739209681.1148343,-35.57807855764607
,,1739209681.1148384,-27.267205301931607
,,1739209681.1148422,-38.13080360867914
,,1739209681.1148458,-35.57807855764607
,,1739209681.1148496,-38.13080360867914
,,1739209681.1148534,-45.120503652039325
,,1739209681.1148572,-38.13080360867914
,,1739209681.114861,-38.13080360867914
,,1739209681.1148648,-32.816014438256545
,,1739209681.1148686,-26.99137008561072
,,1739209681.1148725,-45.120503652039325
,,1739209681.1148765,-45.120503652039325
,,1739209681.11488,-38.13080360867914
,,1739209681.1148837,-38.13080360867914
,,1739209681.1148877,-45.120503652039325
,,1739209681.1148913,-45.120503652039325
,,1739209681.114895,-45.120503652039325
,,1739209681.114899,-35.57807855764607
,,1739209681.1149027,-38.13080360867914
,,1739209681.1149063,-18.598040242006057
,,1739209681.1149104,-18.636903542229973
,,1739209681.1149142,-45.120503652039325
,,1739209681.114918,-38.13080360867914
,,1739209681.1149218,-45.120503652039325
,,1739209681.1149254,-45.120503652039325
,,1739209681.1149292,-28.992665084841967
,,1739209681.114933,-33.981070128970906
,,1739209681.1149368,-38.13080360867914
,,1739209681.1149406,-27.267205301931607
,,1739209681.1149445,-18.755624688505637
,,1739209681.1149485,-45.120503652039325
,,1739209681.114952,-33.981070128970906
,,1739209681.114956,-32.81601443825658
,,1739209681.1149597,-15.851936562542368
,,1739209681.1149633,-8.495758614536195
,,1739209681.114967,-31.141103565318943
,,1739209681.114971,-35.57807855764607
,,1739209681.1149747,-45.120503652039325
,,1739209681.1149786,-45.120503652039325
,,1739209681.1149824,-45.120503652039325
,,1739209681.1149862,-45.120503652039325
,,1739209681.11499,-32.816014438256545
,,1739209681.1149938,-38.13080360867914
,,1739209681.1149976,-45.120503652039325
,,1739209681.1150014,-38.13080360867914
,,1739209681.115005,-27.8777449560314
,,1739209681.1150088,-45.120503652039325
,,1739209681.1150126,-38.13080360867914
,,1739209681.1150165,-38.13080360867914
,,1739209681.1150205,-45.120503652039325
,,1739209681.115024,-38.13080360867914
,,1739209681.115028,-45.120503652039325
,,1739209681.1150317,-45.120503652039325
,,1739209681.1150355,-31.141103565318893
,,1739209681.115039,-38.13080360867914
,,1739209681.115043,-45.120503652039325
,,1739209681.1150467,-33.981070128970906
,,1739209681.1150506,-33.98107012897096
,,1739209681.1150544,-31.141103565318943
,,1739209681.1150582,-35.57807855764607
,,1739209681.115062,-38.13080360867914
,,1739209681.1150658,-45.120503652039325
,,1739209681.1150696,-45.120503652039325
,,1739209681.1150734,-45.120503652039325
,,1739209681.1150773,-38.13080360867914
,,1739209681.115081,-28.21854285175415
,,1739209681.1150846,-26.487275050834725
,,1739209681.1150885,-10.342058888651708
,,1739209681.1150925,-13.898344869311025
,,1739209681.115096,-31.141103565318943
,,1739209681.1151,-31.141103565318893
,,1739209681.1151035,-45.120503652039325
,,1739209681.1151075,-17.389956718396665
,,1739209681.1151114,-30.49652367304973
,,1739209681.1151152,-27.267205301931607
,,1739209681.115119,-38.13080360867914
,,1739209681.1151226,-45.120503652039325
,,1739209681.1151264,-29.438486411369333
,,1739209681.1151302,-32.816014438256545
,,1739209681.115134,-38.13080360867914
,,1739209681.1151378,-38.13080360867914
,,1739209681.1151416,-38.13080360867914
,,1739209681.1151454,-30.49652367304973
,,1739209681.1151493,-45.120503652039325
,,1739209681.115153,-31.141103565318915
,,1739209681.115157,-28.58837851428589
