CAN Message, 0x150:03002aa1615847e3,Timestamp,Amplitude
,,1739209709.0890925,-38.13080360867914
,,1739209709.0891104,-38.13080360867914
,,1739209709.0891285,-35.57807855764607
,,1739209709.089146,-33.981070128970906
,,1739209709.0891638,-33.98107012897096
,,1739209709.0891817,-45.120503652039325
,,1739209709.0891995,-35.57807855764607
,,1739209709.0892174,-45.120503652039325
,,1739209709.089235,-38.13080360867914
,,1739209709.089253,-32.816014438256545
,,1739209709.0892708,-45.120503652039325
,,1739209709.0892887,-45.120503652039325
,,1739209709.0893064,-35.57807855764607
,,1739209709.0893242,-35.57807855764607
,,1739209709.089342,-45.120503652039325
,,1739209709.08936,-45.120503652039325
,,1739209709.089378,-45.120503652039325
,,1739209709.0893955,-45.120503652039325
,,1739209709.0894134,-45.120503652039325
,,1739209709.0894313,-45.120503652039325
,,1739209709.0894492,-32.816014438256545
,,1739209709.0894668,-35.57807855764607
,,1739209709.0894847,-45.120503652039325
,,1739209709.0895026,-45.120503652039325
,,1739209709.0895205,-33.981070128970906
,,1739209709.0895383,-45.120503652039325
,,1739209709.089556,-45.120503652039325
,,1739209709.089574,-38.13080360867914
,,1739209709.0895915,-38.13080360867914
,,1739209709.0896096,-33.981070128970906
,,1739209709.0896273,-45.120503652039325
,,1739209709.0896451,-45.120503652039325
,,1739209709.089663,-45.120503652039325
,,1739209709.089681,-33.981070128970906
,,1739209709.0896988,-45.120503652039325
,,1739209709.0897164,-45.120503652039325
,,1739209709.0897343,-32.816014438256545
,,1739209709.0897522,-35.57807855764607
,,1739209709.08977,-45.120503652039325
,,1739209709.0897875,-45.120503652039325
,,1739209709.0898056,-35.57807855764607
,,1739209709.0898235,-38.13080360867914
,,1739209709.0898414,-45.120503652039325
,,1739209709.0898592,-38.13080360867914
,,1739209709.089877,-45.120503652039325
,,1739209709.0898948,-45.120503652039325
,,1739209709.089913,-38.13080360867914
,,1739209709.0899303,-38.13080360867914
,,1739209709.0899482,-45.120503652039325
,,1739209709.089966,-38.13080360867914
,,1739209709.089984,-9.399923752776246
,,1739209709.0900018,-18.636903542229977
,,1739209709.0900197,-38.13080360867914
,,1739209709.090037,-29.438486411369333
,,1739209709.0900552,-45.120503652039325
,,1739209709.090073,-38.13080360867914
,,1739209709.090091,-45.120503652039325
,,1739209709.0901086,-45.120503652039325
,,1739209709.0901265,-45.120503652039325
,,1739209709.0901444,-33.981070128970906
,,1739209709.0901625,-45.120503652039325
,,1739209709.0901802,-38.13080360867914
,,1739209709.0901978,-38.13080360867914
,,1739209709.0902157,-45.120503652039325
,,1739209709.0902336,-35.57807855764607
,,1739209709.0902514,-32.816014438256545
,,1739209709.090269,-45.120503652039325
,,1739209709.090287,-45.120503652039325
,,1739209709.0903049,-45.120503652039325
,,1739209709.0903227,-38.13080360867914
,,1739209709.0903406,-38.13080360867914
,,1739209709.0903585,-45.120503652039325
,,1739209709.090376,-35.57807855764607
,,1739209709.090394,-32.816014438256545
,,1739209709.090412,-18.263086266016654
,,1739209709.0904295,-45.120503652039325
,,1739209709.0904474,-45.120503652039325
,,1739209709.0904653,-38.13080360867914
,,1739209709.0904832,-31.141103565318943
,,1739209709.090501,-9.673623429012515
,,1739209709.0905187,-26.487275050834725
,,1739209709.0905366,-45.120503652039325
,,1739209709.0905545,-45.120503652039325
,,1739209709.0905724,-45.120503652039325
,,1739209709.09059,-45.120503652039325
,,1739209709.090608,-31.14110356531892
,,1739209709.0906258,-33.981070128970906
,,1739209709.0906436,-38.13080360867914
,,1739209709.0906615,-45.120503652039325
,,1739209709.0906792,-38.13080360867914
,,1739209709.090697,-45.120503652039325
,,1739209709.090715,-45.120503652039325
,,1739209709.0907328,-45.120503652039325
,,1739209709.0907505,-25.82631439489636
,,1739209709.0907683,-33.981070128970906
,,1739209709.0907862,-38.13080360867914
,,1739209709.090804,-38.13080360867914
,,1739209709.090822,-38.13080360867914
,,1739209709.0908396,-45.120503652039325
,,1739209709.0908575,-45.120503652039325
,,1739209709.0908754,-33.981070128970906
,,1739209709.0908933,-21.598678470925663
,,1739209709.090911,-35.57807855764607
,,1739209709.0909288,-20.109911029861767
,,1739209709.090947,-33.981070128970906
,,1739209709.0909646,-27.87774495603141
,,1739209709.0909824,-38.13080360867914
,,1739209709.091,-19.45023999044868
,,1739209709.091018,-9.244516354826844
,,1739209709.0910358,-26.99137008561072
,,1739209709.0910535,-33.981070128970906
,,1739209709.0910714,-35.57807855764607
,,1739209709.0910892,-45.120503652039325
,,1739209709.0911071,-38.13080360867914
,,1739209709.091125,-33.981070128970906
,,1739209709.091143,-45.120503652039325
,,1739209709.0911603,-35.57807855764607
,,1739209709.0911784,-24.746238672633048
,,1739209709.0911963,-45.120503652039325
,,1739209709.0912142,-38.13080360867914
,,1739209709.0912318,-33.981070128970906
,,1739209709.0912497,-30.49652367304973
,,1739209709.0912676,-32.816014438256545
,,1739209709.0912857,-45.120503652039325
,,1739209709.091303,-38.13080360867914
,,1739209709.091321,-38.13080360867914
,,1739209709.0913389,-45.120503652039325
,,1739209709.0913568,-29.438486411369347
,,1739209709.0913746,-33.981070128970906
,,1739209709.0913925,-38.13080360867914
,,1739209709.0914102,-45.120503652039325
,,1739209709.091428,-33.981070128970906
,,1739209709.091446,-35.57807855764607
,,1739209709.0914638,-35.57807855764607
,,1739209709.0914814,-33.981070128970906
,,1739209709.091499,-38.13080360867914
,,1739209709.0915172,-35.57807855764607
,,1739209709.091535,-31.141103565318915
,,1739209709.0915527,-33.981070128970906
,,1739209709.0915706,-38.13080360867914
,,1739209709.0915885,-38.13080360867914
,,1739209709.0916064,-38.13080360867914
,,1739209709.0916245,-25.82631439489636
,,1739209709.091642,-45.120503652039325
,,1739209709.0916598,-45.120503652039325
,,1739209709.0916777,-35.57807855764607
,,1739209709.0916955,-38.13080360867914
,,1739209709.0917132,-38.13080360867914
,,1739209709.091731,-45.120503652039325
,,1739209709.091749,-31.141103565318915
,,1739209709.0917668,-25.25278630937684
,,1739209709.0917847,-18.836614351536173
,,1739209709.0918024,-32.816014438256545
,,1739209709.0918202,-33.981070128970906
,,1739209709.091838,-32.816014438256545
,,1739209709.091856,-20.695705961394808
,,1739209709.0918736,-9.527423542969164
,,1739209709.0918915,-28.58837851428586
,,1739209709.0919094,-28.992665084841967
,,1739209709.0919273,-38.13080360867914
,,1739209709.0919452,-45.120503652039325
,,1739209709.0919628,-45.120503652039325
,,1739209709.0919807,-38.13080360867914
,,1739209709.0919986,-35.57807855764607
,,1739209709.0920165,-45.120503652039325
,,1739209709.092034,-38.13080360867914
,,1739209709.092052,-23.38864096791655
,,1739209709.09207,-32.816014438256545
,,1739209709.0920875,-38.13080360867914
,,1739209709.0921056,-45.120503652039325
,,1739209709.0921233,-31.141103565318943
,,1739209709.0921412,-45.120503652039325
,,1739209709.092159,-45.120503652039325
,,1739209709.092177,-30.49652367304973
,,1739209709.0921946,-29.438486411369347
,,1739209709.0922124,-20.888044912671223
,,1739209709.0922303,-38.13080360867914
,,1739209709.0922482,-38.13080360867914
,,1739209709.092266,-45.120503652039325
,,1739209709.0922835,-27.267205301931607
,,1739209709.0923016,-12.712515940865975
,,1739209709.0923195,-33.981070128970906
,,1739209709.0923374,-38.13080360867914
,,1739209709.092355,-31.141103565318893
,,1739209709.092373,-38.13080360867914
,,1739209709.0923908,-45.120503652039325
,,1739209709.092409,-24.746238672633048
,,1739209709.0924263,-38.13080360867914
,,1739209709.0924442,-38.13080360867914
,,1739209709.092462,-32.816014438256545
,,1739209709.09248,-29.438486411369333
,,1739209709.0924978,-29.438486411369333
,,1739209709.0925157,-45.120503652039325
,,1739209709.092533,-38.13080360867914
,,1739209709.0925512,-21.228842808393964
,,1739209709.092569,-31.141103565318893
,,1739209709.0925868,-45.120503652039325
,,1739209709.0926046,-45.120503652039325
,,1739209709.0926225,-29.438486411369333
,,1739209709.0926404,-11.84691430817599
,,1739209709.0926583,-31.141103565318915
,,1739209709.092676,-38.13080360867914
,,1739209709.0926938,-45.120503652039325
,,1739209709.0927117,-38.13080360867914
,,1739209709.0927296,-33.981070128970906
,,1739209709.0927472,-38.13080360867914
,,1739209709.092765,-32.81601443825658
,,1739209709.092783,-33.98107012897096
,,1739209709.0928009,-35.57807855764607
,,1739209709.0928187,-45.120503652039325
,,1739209709.0928364,-45.120503652039325
,,1739209709.0928545,-38.13080360867914
,,1739209709.092872,-45.120503652039325
,,1739209709.09289,-33.981070128970906
,,1739209709.0929077,-35.57807855764607
,,1739209709.0929255,-35.57807855764607
,,1739209709.0929434,-38.13080360867914
,,1739209709.0929613,-38.13080360867914
,,1739209709.0929792,-45.120503652039325
,,1739209709.0929968,-45.120503652039325
,,1739209709.0930147,-35.57807855764607
,,1739209709.0930326,-45.120503652039325
,,1739209709.0930505,-45.120503652039325
,,1739209709.093068,-45.120503652039325
,,1739209709.093086,-38.13080360867914
,,1739209709.093104,-38.13080360867914
,,1739209709.0931218,-38.13080360867914
,,1739209709.0931396,-30.49652367304976
,,1739209709.0931573,-28.58837851428586
,,1739209709.0931752,-32.816014438256545
,,1739209709.093193,-32.816014438256545
,,1739209709.093211,-30.49652367304973
,,1739209709.0932286,-45.120503652039325
,,1739209709.0932465,-45.120503652039325
,,1739209709.0932643,-38.13080360867914
,,1739209709.0932822,-32.81601443825658
,,1739209709.0933,-38.13080360867914
,,1739209709.0933175,-28.218542851754165
,,1739209709.0933356,-38.13080360867914
,,1739209709.0933535,-33.981070128970906
,,1739209709.0933714,-38.13080360867914
,,1739209709.093389,-45.120503652039325
,,1739209709.093407,-24.746238672633048
,,1739209709.0934248,-23.273589343863303
,,1739209709.093443,-45.120503652039325
,,1739209709.0934606,-35.57807855764607
,,1739209709.0934782,-45.120503652039325
,,1739209709.093496,-38.13080360867914
,,1739209709.093514,-38.13080360867914
,,1739209709.0935318,-38.13080360867914
,,1739209709.0935495,-38.13080360867914
,,1739209709.0935674,-25.82631439489636
,,1739209709.0935853,-33.981070128970906
,,1739209709.0936031,-38.13080360867914
,,1739209709.093621,-45.120503652039325
,,1739209709.093639,-33.981070128970906
,,1739209709.0936563,-38.13080360867914
,,1739209709.0936744,-38.13080360867914
,,1739209709.0936923,-38.13080360867914
,,1739209709.09371,-45.120503652039325
,,1739209709.0937278,-38.13080360867914
,,1739209709.0937457,-35.57807855764607
,,1739209709.0937636,-45.120503652039325
,,1739209709.0937817,-24.746238672633048
,,1739209709.093799,-31.141103565318915
,,1739209709.093817,-33.981070128970906
,,1739209709.0938349,-18.192034459266992
,,1739209709.0938528,-38.13080360867914
,,1739209709.0938704,-38.13080360867914
,,1739209709.0938883,-38.13080360867914
,,1739209709.0939062,-35.57807855764607
,,1739209709.093924,-13.781922400005946
,,1739209709.093942,-25.07728991421287
,,1739209709.0939596,-38.13080360867914
,,1739209709.0939777,-33.981070128970906
,,1739209709.093995,-35.57807855764607
,,1739209709.0940132,-45.120503652039325
,,1739209709.0940309,-45.120503652039325
,,1739209709.0940487,-38.13080360867914
,,1739209709.0940666,-25.62660358559016
,,1739209709.0940845,-33.981070128970906
,,1739209709.0941024,-38.13080360867914
,,1739209709.09412,-38.13080360867914
,,1739209709.094138,-33.981070128970906
,,1739209709.0941558,-38.13080360867914
,,1739209709.0941737,-38.13080360867914
,,1739209709.0941913,-45.120503652039325
,,1739209709.0942092,-31.141103565318915
,,1739209709.094227,-35.57807855764607
,,1739209709.094245,-38.13080360867914
,,1739209709.0942628,-22.002965041481755
,,1739209709.0942805,-30.49652367304973
,,1739209709.0942984,-35.57807855764607
,,1739209709.0943162,-45.120503652039325
,,1739209709.094334,-38.13080360867914
,,1739209709.0943518,-38.13080360867914
,,1739209709.0943696,-45.120503652039325
,,1739209709.0943875,-35.57807855764607
,,1739209709.0944054,-28.992665084841946
,,1739209709.0944233,-21.300333226290604
,,1739209709.094441,-8.207036010691073
,,1739209709.0944588,-28.992665084841967
,,1739209709.0944767,-32.816014438256545
,,1739209709.0944946,-45.120503652039325
,,1739209709.0945122,-38.13080360867914
,,1739209709.09453,-45.120503652039325
,,1739209709.094548,-45.120503652039325
,,1739209709.094566,-45.120503652039325
,,1739209709.0945835,-38.13080360867914
,,1739209709.0946014,-45.120503652039325
,,1739209709.0946193,-45.120503652039325
,,1739209709.0946372,-38.13080360867914
,,1739209709.094655,-33.981070128970906
,,1739209709.094673,-38.13080360867914
,,1739209709.0946906,-45.120503652039325
,,1739209709.0947084,-31.141103565318915
,,1739209709.0947163,-27.267205301931607
,,1739209709.094725,-38.13080360867914
,,1739209709.094733,-45.120503652039325
,,1739209709.094741,-33.981070128970906
,,1739209709.0947497,-22.54371790334745
,,1739209709.0947578,-45.120503652039325
,,1739209709.094766,-38.13080360867914
,,1739209709.094774,-30.49652367304973
,,1739209709.0947824,-29.438486411369347
,,1739209709.0947905,-38.13080360867914
,,1739209709.0947988,-45.120503652039325
,,1739209709.094807,-25.25278630937684
,,1739209709.0948153,-17.133997197586602
,,1739209709.0948234,-11.036407867355
,,1739209709.0948317,-26.991370085610736
,,1739209709.0948398,-45.120503652039325
,,1739209709.094848,-38.13080360867914
,,1739209709.0948565,-45.120503652039325
,,1739209709.0948644,-38.13080360867914
,,1739209709.0948725,-45.120503652039325
,,1739209709.0948808,-25.82631439489636
,,1739209709.094889,-38.13080360867914
,,1739209709.0948973,-45.120503652039325
,,1739209709.0949054,-45.120503652039325
,,1739209709.0949135,-31.141103565318915
,,1739209709.0949218,-38.13080360867914
,,1739209709.09493,-45.120503652039325
,,1739209709.0949385,-45.120503652039325
,,1739209709.0949464,-35.57807855764607
,,1739209709.0949547,-38.13080360867914
,,1739209709.0949628,-45.120503652039325
,,1739209709.0949712,-45.120503652039325
,,1739209709.0949793,-32.816014438256545
,,1739209709.0949874,-33.981070128970906
,,1739209709.0949955,-45.120503652039325
,,1739209709.0950038,-38.13080360867914
,,1739209709.0950122,-33.98107012897096
,,1739209709.0950203,-45.120503652039325
,,1739209709.0950286,-35.57807855764607
,,1739209709.0950367,-38.13080360867914
,,1739209709.0950449,-38.13080360867914
,,1739209709.0950532,-38.13080360867914
,,1739209709.0950613,-45.120503652039325
,,1739209709.0950696,-38.13080360867914
,,1739209709.0950778,-45.120503652039325
,,1739209709.095086,-45.120503652039325
,,1739209709.0950942,-23.50682362968953
,,1739209709.0951023,-25.826314394896364
,,1739209709.095111,-38.13080360867914
,,1739209709.0951188,-45.120503652039325
,,1739209709.095127,-45.120503652039325
,,1739209709.0951352,-45.120503652039325
,,1739209709.0951433,-38.13080360867914
,,1739209709.0951517,-45.120503652039325
,,1739209709.0951598,-38.13080360867914
,,1739209709.095168,-33.981070128970906
,,1739209709.0951762,-18.877682693682605
,,1739209709.0951846,-45.120503652039325
,,1739209709.095193,-45.120503652039325
,,1739209709.0952008,-32.816014438256545
,,1739209709.0952091,-31.141103565318943
,,1739209709.0952172,-31.141103565318943
,,1739209709.0952256,-35.57807855764607
,,1739209709.0952337,-32.816014438256545
,,1739209709.095242,-25.25278630937684
,,1739209709.09525,-13.379905574789037
,,1739209709.0952582,-12.013570528605689
,,1739209709.0952666,-26.991370085610757
,,1739209709.0952747,-28.58837851428586
,,1739209709.095283,-26.991370085610736
,,1739209709.0952911,-19.22100763878221
,,1739209709.0952995,-38.13080360867914
,,1739209709.0953076,-32.816014438256545
,,1739209709.0953157,-38.13080360867914
,,1739209709.095324,-38.13080360867914
,,1739209709.095332,-10.76683858591268
,,1739209709.0953405,-20.4518274484982
,,1739209709.0953486,-35.57807855764607
,,1739209709.0953567,-31.141103565318915
,,1739209709.095365,-38.13080360867914
,,1739209709.0953732,-26.991370085610747
,,1739209709.0953815,-27.8777449560314
,,1739209709.0953896,-45.120503652039325
,,1739209709.095398,-38.13080360867914
,,1739209709.095406,-45.120503652039325
,,1739209709.0954142,-24.589719217205094
,,1739209709.0954225,-35.57807855764607
,,1739209709.0954306,-33.981070128970906
,,1739209709.095439,-38.13080360867914
,,1739209709.095447,-28.992665084841946
,,1739209709.0954554,-38.13080360867914
,,1739209709.0954635,-45.120503652039325
,,1739209709.0954716,-32.816014438256545
,,1739209709.09548,-33.981070128970906
,,1739209709.095488,-45.120503652039325
,,1739209709.0954964,-35.57807855764607
,,1739209709.0955043,-45.120503652039325
,,1739209709.0955129,-38.13080360867914
,,1739209709.095521,-38.13080360867914
,,1739209709.095529,-38.13080360867914
,,1739209709.0955374,-35.57807855764607
,,1739209709.0955455,-33.981070128970906
,,1739209709.095554,-38.13080360867914
,,1739209709.095562,-35.57807855764607
,,1739209709.0955703,-38.13080360867914
,,1739209709.0955784,-38.13080360867914
