CAN Message, 0x150:050011bf70dd1481,Timestamp,Amplitude
,,1739209585.8379335,-38.13080360867914
,,1739209585.8379347,-38.13080360867914
,,1739209585.8379362,-33.981070128970906
,,1739209585.8379374,-32.816014438256545
,,1739209585.8379383,-45.120503652039325
,,1739209585.83794,-45.120503652039325
,,1739209585.8379412,-45.120503652039325
,,1739209585.8379426,-38.13080360867914
,,1739209585.8379438,-38.13080360867914
,,1739209585.8379452,-33.981070128970906
,,1739209585.8379464,-45.120503652039325
,,1739209585.8379478,-45.120503652039325
,,1739209585.837949,-32.816014438256545
,,1739209585.8379505,-38.13080360867914
,,1739209585.8379517,-45.120503652039325
,,1739209585.8379529,-45.120503652039325
,,1739209585.8379543,-38.13080360867914
,,1739209585.8379557,-38.13080360867914
,,1739209585.837957,-33.981070128970906
,,1739209585.837958,-38.13080360867914
,,1739209585.8379595,-45.120503652039325
,,1739209585.8379607,-45.120503652039325
,,1739209585.8379622,-45.120503652039325
,,1739209585.837963,-38.13080360867914
,,1739209585.8379648,-38.13080360867914
,,1739209585.837966,-45.120503652039325
,,1739209585.8379672,-45.120503652039325
,,1739209585.8379686,-45.120503652039325
,,1739209585.8379698,-32.816014438256545
,,1739209585.8379712,-45.120503652039325
,,1739209585.8379724,-45.120503652039325
,,1739209585.8379738,-45.120503652039325
,,1739209585.837975,-45.120503652039325
,,1739209585.8379765,-38.13080360867914
,,1739209585.8379776,-38.13080360867914
,,1739209585.837979,-38.13080360867914
,,1739209585.8379805,-45.120503652039325
,,1739209585.8379817,-45.120503652039325
,,1739209585.837983,-38.13080360867914
,,1739209585.837984,-45.120503652039325
,,1739209585.8379855,-45.120503652039325
,,1739209585.8379867,-45.120503652039325
,,1739209585.837988,-45.120503652039325
,,1739209585.837989,-45.120503652039325
,,1739209585.8379908,-35.57807855764607
,,1739209585.837992,-33.981070128970906
,,1739209585.8379934,-45.120503652039325
,,1739209585.8379946,-45.120503652039325
,,1739209585.8379958,-31.141103565318893
,,1739209585.8379972,-45.120503652039325
,,1739209585.8379984,-17.389956718396665
,,1739209585.8379998,-28.21854285175415
,,1739209585.838001,-35.57807855764607
,,1739209585.8380024,-30.49652367304973
,,1739209585.8380036,-45.120503652039325
,,1739209585.838005,-38.13080360867914
,,1739209585.8380065,-45.120503652039325
,,1739209585.8380077,-38.13080360867914
,,1739209585.8380089,-38.13080360867914
,,1739209585.83801,-45.120503652039325
,,1739209585.8380115,-45.120503652039325
,,1739209585.8380127,-45.120503652039325
,,1739209585.838014,-38.13080360867914
,,1739209585.8380153,-38.13080360867914
,,1739209585.8380167,-33.981070128970906
,,1739209585.838018,-38.13080360867914
,,1739209585.8380194,-38.13080360867914
,,1739209585.8380206,-45.120503652039325
,,1739209585.838022,-25.077289914212862
,,1739209585.8380232,-25.25278630937684
,,1739209585.8380244,-45.120503652039325
,,1739209585.8380258,-45.120503652039325
,,1739209585.838027,-32.816014438256545
,,1739209585.8380284,-38.13080360867914
,,1739209585.8380296,-25.82631439489636
,,1739209585.838031,-38.13080360867914
,,1739209585.8380322,-45.120503652039325
,,1739209585.8380337,-38.13080360867914
,,1739209585.8380349,-31.141103565318943
,,1739209585.8380363,-12.395125878286915
,,1739209585.8380375,-33.981070128970906
,,1739209585.8380387,-38.13080360867914
,,1739209585.83804,-45.120503652039325
,,1739209585.8380413,-38.13080360867914
,,1739209585.8380427,-45.120503652039325
,,1739209585.838044,-38.13080360867914
,,1739209585.8380454,-32.816014438256545
,,1739209585.8380466,-35.57807855764607
,,1739209585.838048,-45.120503652039325
,,1739209585.8380492,-38.13080360867914
,,1739209585.8380506,-35.57807855764607
,,1739209585.8380518,-45.120503652039325
,,1739209585.838053,-32.816014438256545
,,1739209585.8380544,-25.25278630937684
,,1739209585.8380556,-45.120503652039325
,,1739209585.838057,-38.13080360867914
,,1739209585.8380582,-38.13080360867914
,,1739209585.8380597,-45.120503652039325
,,1739209585.8380609,-38.13080360867914
,,1739209585.8380623,-38.13080360867914
,,1739209585.8380637,-33.981070128970906
,,1739209585.838065,-33.981070128970906
,,1739209585.838066,-31.141103565318893
,,1739209585.8380673,-23.38864096791655
,,1739209585.8380687,-38.13080360867914
,,1739209585.83807,-29.438486411369333
,,1739209585.838071,-33.981070128970906
,,1739209585.8380723,-38.13080360867914
,,1739209585.838074,-22.54371790334745
,,1739209585.8380752,-45.120503652039325
,,1739209585.8380766,-45.120503652039325
,,1739209585.8380778,-45.120503652039325
,,1739209585.8380792,-38.13080360867914
,,1739209585.8380804,-27.267205301931607
,,1739209585.8380816,-38.13080360867914
,,1739209585.838083,-32.816014438256545
,,1739209585.8380842,-45.120503652039325
,,1739209585.8380857,-21.228842808393967
,,1739209585.8380868,-28.992665084841946
,,1739209585.8380885,-38.13080360867914
,,1739209585.8380897,-45.120503652039325
,,1739209585.838091,-31.141103565318915
,,1739209585.838092,-33.981070128970906
,,1739209585.8380935,-38.13080360867914
,,1739209585.8380947,-45.120503652039325
,,1739209585.838096,-33.981070128970906
,,1739209585.838097,-26.99137008561072
,,1739209585.8380983,-8.495758614536195
,,1739209585.8381,-28.992665084841946
,,1739209585.8381011,-38.13080360867914
,,1739209585.8381026,-45.120503652039325
,,1739209585.8381038,-38.13080360867914
,,1739209585.8381052,-38.13080360867914
,,1739209585.8381064,-26.991370085610747
,,1739209585.8381078,-33.981070128970906
,,1739209585.838109,-38.13080360867914
,,1739209585.8381102,-38.13080360867914
,,1739209585.8381116,-32.816014438256545
,,1739209585.8381128,-38.13080360867914
,,1739209585.8381145,-38.13080360867914
,,1739209585.8381157,-33.981070128970906
,,1739209585.838117,-28.992665084841946
,,1739209585.838118,-38.13080360867914
,,1739209585.8381195,-45.120503652039325
,,1739209585.8381207,-38.13080360867914
,,1739209585.838122,-33.981070128970906
,,1739209585.838123,-38.13080360867914
,,1739209585.8381245,-38.13080360867914
,,1739209585.838126,-38.13080360867914
,,1739209585.8381271,-25.25278630937684
,,1739209585.8381286,-29.438486411369347
,,1739209585.8381298,-35.57807855764607
,,1739209585.8381312,-38.13080360867914
,,1739209585.8381324,-28.992665084841946
,,1739209585.8381338,-32.816014438256545
,,1739209585.838135,-24.589719217205094
,,1739209585.8381362,-17.245898906855142
,,1739209585.8381376,-33.981070128970906
,,1739209585.8381388,-31.141103565318915
,,1739209585.8381402,-38.13080360867914
,,1739209585.8381414,-33.981070128970906
,,1739209585.8381429,-31.141103565318915
,,1739209585.838144,-33.981070128970906
,,1739209585.8381455,-33.981070128970906
,,1739209585.8381467,-35.57807855764607
,,1739209585.838148,-31.141103565318915
,,1739209585.8381493,-38.13080360867914
,,1739209585.8381505,-38.13080360867914
,,1739209585.838152,-35.57807855764607
,,1739209585.8381531,-45.120503652039325
,,1739209585.8381546,-45.120503652039325
,,1739209585.8381555,-45.120503652039325
,,1739209585.8381572,-45.120503652039325
,,1739209585.8381584,-35.57807855764607
,,1739209585.8381598,-33.98107012897096
,,1739209585.838161,-25.82631439489636
,,1739209585.8381624,-30.49652367304973
,,1739209585.8381636,-27.267205301931607
,,1739209585.8381648,-45.120503652039325
,,1739209585.8381662,-20.822980852015213
,,1739209585.8381674,-11.063625785311515
,,1739209585.8381689,-32.816014438256545
,,1739209585.83817,-31.141103565318915
,,1739209585.8381715,-29.438486411369333
,,1739209585.838173,-19.497575007474552
,,1739209585.838174,-26.991370085610768
,,1739209585.8381753,-25.826314394896357
,,1739209585.8381767,-32.816014438256545
,,1739209585.838178,-25.25278630937684
,,1739209585.838179,-10.634986260023512
,,1739209585.8381803,-13.83328080865502
,,1739209585.8381815,-24.74623867263306
,,1739209585.8381832,-30.49652367304973
,,1739209585.8381844,-38.13080360867914
,,1739209585.8381858,-19.497575007474538
,,1739209585.838187,-45.120503652039325
,,1739209585.8381884,-45.120503652039325
,,1739209585.8381896,-35.57807855764607
,,1739209585.838191,-28.992665084841967
,,1739209585.8381922,-14.71843737629218
,,1739209585.8381934,-25.82631439489636
,,1739209585.8381948,-33.981070128970906
,,1739209585.838196,-45.120503652039325
,,1739209585.8381977,-45.120503652039325
,,1739209585.838199,-45.120503652039325
,,1739209585.8382,-45.120503652039325
,,1739209585.8382013,-26.487275050834715
,,1739209585.8382027,-32.816014438256545
,,1739209585.838204,-45.120503652039325
,,1739209585.838205,-38.13080360867914
,,1739209585.8382063,-38.13080360867914
,,1739209585.8382075,-45.120503652039325
,,1739209585.8382092,-35.57807855764607
,,1739209585.8382103,-45.120503652039325
,,1739209585.8382118,-27.8777449560314
,,1739209585.838213,-38.13080360867914
,,1739209585.8382144,-38.13080360867914
,,1739209585.8382156,-45.120503652039325
,,1739209585.838217,-27.8777449560314
,,1739209585.8382182,-35.57807855764607
,,1739209585.8382196,-45.120503652039325
,,1739209585.8382208,-30.49652367304973
,,1739209585.838222,-23.50682362968953
,,1739209585.8382237,-18.08758987085268
,,1739209585.8382246,-31.141103565318915
,,1739209585.838226,-33.981070128970906
,,1739209585.8382273,-27.877744956031417
,,1739209585.8382287,-18.192034459266992
,,1739209585.83823,-8.196441303702986
,,1739209585.838231,-26.99137008561072
,,1739209585.8382325,-32.816014438256545
,,1739209585.838234,-32.816014438256545
,,1739209585.8382351,-38.13080360867914
,,1739209585.8382363,-38.13080360867914
,,1739209585.8382378,-38.13080360867914
,,1739209585.838239,-38.13080360867914
,,1739209585.8382404,-38.13080360867914
,,1739209585.8382416,-20.954098578656488
,,1739209585.838243,-27.267205301931607
,,1739209585.8382442,-35.57807855764607
,,1739209585.8382456,-38.13080360867914
,,1739209585.8382468,-45.120503652039325
,,1739209585.8382485,-9.498765018392808
,,1739209585.8382494,-19.35709014998136
,,1739209585.8382506,-38.13080360867914
,,1739209585.838252,-35.57807855764607
,,1739209585.8382533,-45.120503652039325
,,1739209585.8382547,-38.13080360867914
,,1739209585.838256,-45.120503652039325
,,1739209585.8382573,-45.120503652039325
,,1739209585.8382585,-29.438486411369333
,,1739209585.83826,-29.438486411369333
,,1739209585.8382611,-45.120503652039325
,,1739209585.8382626,-38.13080360867914
,,1739209585.8382638,-45.120503652039325
,,1739209585.838265,-45.120503652039325
,,1739209585.8382664,-45.120503652039325
,,1739209585.8382676,-38.13080360867914
,,1739209585.838269,-45.120503652039325
,,1739209585.8382702,-31.141103565318915
,,1739209585.8382716,-45.120503652039325
,,1739209585.8382728,-38.13080360867914
,,1739209585.8382742,-45.120503652039325
,,1739209585.8382754,-30.49652367304976
,,1739209585.8382769,-45.120503652039325
,,1739209585.838278,-35.57807855764607
