CAN Message, 0x150:0100ae9787885838,Timestamp,Amplitude
,,1739209866.467497,-38.13080360867914
,,1739209866.4675004,-32.816014438256545
,,1739209866.4675035,-38.13080360867914
,,1739209866.467507,-45.120503652039325
,,1739209866.46751,-45.120503652039325
,,1739209866.467513,-45.120503652039325
,,1739209866.4675164,-45.120503652039325
,,1739209866.4675198,-45.120503652039325
,,1739209866.4675229,-45.120503652039325
,,1739209866.4675262,-45.120503652039325
,,1739209866.4675295,-38.13080360867914
,,1739209866.4675326,-45.120503652039325
,,1739209866.467536,-38.13080360867914
,,1739209866.467539,-38.13080360867914
,,1739209866.4675424,-45.120503652039325
,,1739209866.4675455,-45.120503652039325
,,1739209866.4675488,-38.13080360867914
,,1739209866.467552,-32.816014438256545
,,1739209866.4675553,-38.13080360867914
,,1739209866.4675586,-38.13080360867914
,,1739209866.4675615,-45.120503652039325
,,1739209866.467565,-35.57807855764607
,,1739209866.4675682,-33.981070128970906
,,1739209866.4675715,-32.816014438256545
,,1739209866.4675746,-38.13080360867914
,,1739209866.467578,-45.120503652039325
,,1739209866.467581,-45.120503652039325
,,1739209866.4675844,-35.57807855764607
,,1739209866.4675877,-33.981070128970906
,,1739209866.4675908,-45.120503652039325
,,1739209866.467594,-45.120503652039325
,,1739209866.4675972,-38.13080360867914
,,1739209866.4676006,-38.13080360867914
,,1739209866.4676037,-38.13080360867914
,,1739209866.467607,-45.120503652039325
,,1739209866.46761,-35.57807855764607
,,1739209866.4676137,-45.120503652039325
,,1739209866.4676168,-28.21854285175415
,,1739209866.46762,-32.816014438256545
,,1739209866.4676232,-38.13080360867914
,,1739209866.4676263,-45.120503652039325
,,1739209866.4676297,-38.13080360867914
,,1739209866.4676328,-38.13080360867914
,,1739209866.467636,-45.120503652039325
,,1739209866.4676392,-45.120503652039325
,,1739209866.4676423,-45.120503652039325
,,1739209866.467646,-45.120503652039325
,,1739209866.467649,-38.13080360867914
,,1739209866.4676523,-31.141103565318915
,,1739209866.4676554,-30.49652367304973
,,1739209866.4676588,-9.840340240147276
,,1739209866.467662,-18.19203445926699
,,1739209866.4676652,-28.992665084841946
,,1739209866.4676683,-35.57807855764607
,,1739209866.4676716,-45.120503652039325
,,1739209866.467675,-38.13080360867914
,,1739209866.467678,-38.13080360867914
,,1739209866.4676814,-45.120503652039325
,,1739209866.4676845,-45.120503652039325
,,1739209866.4676878,-38.13080360867914
,,1739209866.467691,-45.120503652039325
,,1739209866.4676943,-27.8777449560314
,,1739209866.4676974,-29.438486411369333
,,1739209866.4677007,-45.120503652039325
,,1739209866.467704,-45.120503652039325
,,1739209866.4677072,-35.57807855764607
,,1739209866.4677105,-38.13080360867914
,,1739209866.4677136,-38.13080360867914
,,1739209866.467717,-33.981070128970906
,,1739209866.46772,-45.120503652039325
,,1739209866.4677234,-45.120503652039325
,,1739209866.4677267,-33.981070128970906
,,1739209866.4677298,-45.120503652039325
,,1739209866.4677331,-30.49652367304973
,,1739209866.4677362,-25.07728991421287
,,1739209866.4677396,-35.57807855764607
,,1739209866.4677427,-27.267205301931607
,,1739209866.467746,-45.120503652039325
,,1739209866.467749,-45.120503652039325
,,1739209866.4677525,-22.84163660590255
,,1739209866.4677558,-30.49652367304973
,,1739209866.467759,-45.120503652039325
,,1739209866.4677622,-33.981070128970906
,,1739209866.467765,-45.120503652039325
,,1739209866.467769,-45.120503652039325
,,1739209866.4677718,-38.13080360867914
,,1739209866.467775,-38.13080360867914
,,1739209866.4677782,-45.120503652039325
,,1739209866.4677815,-45.120503652039325
,,1739209866.467785,-38.13080360867914
,,1739209866.467788,-31.141103565318943
,,1739209866.4677913,-38.13080360867914
,,1739209866.4677944,-38.13080360867914
,,1739209866.4677978,-38.13080360867914
,,1739209866.4678009,-33.981070128970906
,,1739209866.4678042,-45.120503652039325
,,1739209866.4678073,-38.13080360867914
,,1739209866.4678106,-38.13080360867914
,,1739209866.467814,-30.49652367304973
,,1739209866.467817,-38.13080360867914
,,1739209866.4678204,-38.13080360867914
,,1739209866.4678235,-45.120503652039325
,,1739209866.4678268,-32.816014438256545
,,1739209866.46783,-21.4469444417791
,,1739209866.4678333,-45.120503652039325
,,1739209866.4678364,-33.981070128970906
,,1739209866.4678397,-38.13080360867914
,,1739209866.467843,-28.58837851428586
,,1739209866.4678462,-15.275230518601363
,,1739209866.4678495,-38.13080360867914
,,1739209866.4678526,-25.62660358559016
,,1739209866.467856,-33.981070128970906
,,1739209866.467859,-45.120503652039325
,,1739209866.4678624,-45.120503652039325
,,1739209866.4678657,-38.13080360867914
,,1739209866.4678688,-45.120503652039325
,,1739209866.467872,-45.120503652039325
,,1739209866.4678752,-19.089059925837468
,,1739209866.4678786,-24.15140352195872
,,1739209866.4678817,-45.120503652039325
,,1739209866.467885,-45.120503652039325
,,1739209866.467888,-38.13080360867914
,,1739209866.4678917,-33.981070128970906
,,1739209866.4678946,-38.13080360867914
,,1739209866.467898,-38.13080360867914
,,1739209866.4679012,-38.13080360867914
,,1739209866.4679043,-33.98107012897096
,,1739209866.4679077,-9.494006929920126
,,1739209866.4679108,-30.49652367304976
,,1739209866.467914,-29.438486411369333
,,1739209866.4679172,-31.14110356531892
,,1739209866.4679203,-38.13080360867914
,,1739209866.4679236,-45.120503652039325
,,1739209866.467927,-38.13080360867914
,,1739209866.4679303,-30.49652367304973
,,1739209866.4679334,-45.120503652039325
,,1739209866.4679368,-45.120503652039325
,,1739209866.46794,-38.13080360867914
,,1739209866.4679432,-45.120503652039325
,,1739209866.4679463,-32.816014438256545
,,1739209866.4679496,-38.13080360867914
,,1739209866.4679527,-38.13080360867914
,,1739209866.467956,-45.120503652039325
,,1739209866.4679594,-38.13080360867914
,,1739209866.4679625,-38.13080360867914
,,1739209866.4679658,-38.13080360867914
,,1739209866.467969,-33.981070128970906
,,1739209866.4679725,-45.120503652039325
,,1739209866.4679754,-38.13080360867914
,,1739209866.4679787,-38.13080360867914
,,1739209866.4679818,-45.120503652039325
,,1739209866.4679852,-45.120503652039325
,,1739209866.4679885,-45.120503652039325
,,1739209866.4679916,-45.120503652039325
,,1739209866.467995,-31.141103565318893
,,1739209866.467998,-26.487275050834715
,,1739209866.4680014,-16.61404130020863
,,1739209866.4680045,-38.13080360867914
,,1739209866.4680078,-31.141103565318915
,,1739209866.468011,-24.589719217205094
,,1739209866.4680142,-38.13080360867914
,,1739209866.4680176,-38.13080360867914
,,1739209866.468021,-35.57807855764607
,,1739209866.468024,-38.13080360867914
,,1739209866.468027,-45.120503652039325
,,1739209866.4680305,-35.57807855764607
,,1739209866.4680336,-33.981070128970906
,,1739209866.468037,-45.120503652039325
,,1739209866.46804,-38.13080360867914
,,1739209866.468043,-32.816014438256545
,,1739209866.468047,-31.141103565318915
,,1739209866.4680498,-27.267205301931607
,,1739209866.468053,-38.13080360867914
,,1739209866.4680562,-33.981070128970906
,,1739209866.4680595,-31.141103565318943
,,1739209866.4680626,-18.299052888300974
,,1739209866.468066,-32.816014438256545
,,1739209866.4680693,-45.120503652039325
,,1739209866.4680724,-28.992665084841946
,,1739209866.4680758,-24.29264994887477
,,1739209866.4680789,-9.881738895657978
,,1739209866.4680822,-29.438486411369333
,,1739209866.4680853,-35.57807855764607
,,1739209866.4680886,-45.120503652039325
,,1739209866.4680915,-21.021172418726344
,,1739209866.468095,-24.151403521958727
,,1739209866.4680984,-33.981070128970906
,,1739209866.4681015,-45.120503652039325
,,1739209866.4681048,-24.151403521958727
,,1739209866.468108,-13.044159978149676
,,1739209866.4681113,-13.208789094753712
,,1739209866.4681144,-24.151403521958727
,,1739209866.4681177,-45.120503652039325
,,1739209866.4681208,-38.13080360867914
,,1739209866.4681242,-23.75329798047523
,,1739209866.4681275,-29.438486411369357
,,1739209866.4681306,-32.816014438256545
,,1739209866.468134,-45.120503652039325
,,1739209866.468137,-32.816014438256545
,,1739209866.4681404,-22.17584139042336
,,1739209866.4681437,-30.49652367304976
,,1739209866.4681468,-32.816014438256545
,,1739209866.46815,-38.13080360867914
,,1739209866.4681532,-33.98107012897096
,,1739209866.4681566,-45.120503652039325
,,1739209866.4681597,-35.57807855764607
,,1739209866.468163,-38.13080360867914
,,1739209866.468166,-45.120503652039325
,,1739209866.4681697,-45.120503652039325
,,1739209866.4681726,-45.120503652039325
,,1739209866.468176,-38.13080360867914
,,1739209866.468179,-45.120503652039325
,,1739209866.4681823,-45.120503652039325
,,1739209866.4681857,-45.120503652039325
,,1739209866.4681888,-45.120503652039325
,,1739209866.468192,-45.120503652039325
,,1739209866.4681952,-38.13080360867914
,,1739209866.4681983,-35.57807855764607
,,1739209866.4682016,-32.816014438256545
,,1739209866.468205,-45.120503652039325
,,1739209866.468208,-45.120503652039325
,,1739209866.4682114,-38.13080360867914
,,1739209866.4682148,-38.13080360867914
,,1739209866.4682178,-24.15140352195872
,,1739209866.4682212,-29.438486411369333
,,1739209866.4682243,-45.120503652039325
,,1739209866.4682276,-32.816014438256545
,,1739209866.4682307,-31.141103565318943
,,1739209866.468234,-13.29921151150931
,,1739209866.4682372,-27.267205301931607
,,1739209866.4682405,-38.13080360867914
,,1739209866.4682438,-32.816014438256545
,,1739209866.468247,-33.981070128970906
,,1739209866.4682505,-45.120503652039325
,,1739209866.4682534,-38.13080360867914
,,1739209866.4682567,-45.120503652039325
,,1739209866.4682598,-33.981070128970906
,,1739209866.4682631,-20.4518274484982
,,1739209866.4682662,-27.87774495603143
,,1739209866.4682696,-32.816014438256545
,,1739209866.468273,-35.57807855764607
,,1739209866.468276,-29.438486411369347
,,1739209866.4682794,-11.921119252236206
,,1739209866.4682825,-15.75034257739115
,,1739209866.4682858,-27.87774495603141
,,1739209866.468289,-38.13080360867914
,,1739209866.4682922,-45.120503652039325
,,1739209866.468295,-45.120503652039325
,,1739209866.468299,-31.141103565318915
,,1739209866.468302,-38.13080360867914
,,1739209866.468305,-45.120503652039325
,,1739209866.4683084,-31.141103565318915
,,1739209866.4683115,-26.99137008561072
,,1739209866.468315,-45.120503652039325
,,1739209866.468318,-38.13080360867914
,,1739209866.468321,-31.141103565318893
,,1739209866.4683244,-24.589719217205094
,,1739209866.4683278,-35.57807855764607
,,1739209866.468331,-38.13080360867914
,,1739209866.4683342,-45.120503652039325
,,1739209866.4683375,-32.816014438256545
,,1739209866.4683406,-35.57807855764607
,,1739209866.468344,-38.13080360867914
,,1739209866.468347,-33.981070128970906
,,1739209866.4683504,-38.13080360867914
,,1739209866.4683535,-45.120503652039325
,,1739209866.4683568,-18.63690354222998
,,1739209866.4683602,-31.141103565318915
,,1739209866.4683633,-27.267205301931607
,,1739209866.4683666,-45.120503652039325
,,1739209866.4683695,-45.120503652039325
,,1739209866.468373,-8.314429362121412
,,1739209866.4683762,-21.228842808393964
,,1739209866.4683795,-35.57807855764607
,,1739209866.4683828,-32.816014438256545
,,1739209866.468386,-38.13080360867914
,,1739209866.4683893,-31.141103565318915
,,1739209866.4683924,-38.13080360867914
,,1739209866.4683957,-45.120503652039325
,,1739209866.4683988,-45.120503652039325
,,1739209866.468402,-32.81601443825658
,,1739209866.4684052,-45.120503652039325
,,1739209866.4684086,-33.981070128970906
,,1739209866.468412,-38.13080360867914
,,1739209866.468415,-45.120503652039325
,,1739209866.4684184,-38.13080360867914
,,1739209866.4684217,-45.120503652039325
,,1739209866.4684248,-45.120503652039325
,,1739209866.468428,-38.13080360867914
,,1739209866.4684312,-45.120503652039325
,,1739209866.4684343,-38.13080360867914
,,1739209866.4684377,-32.816014438256545
,,1739209866.468441,-30.49652367304973
,,1739209866.468444,-45.120503652039325
,,1739209866.4684474,-33.981070128970906
,,1739209866.4684503,-22.002965041481755
,,1739209866.468454,-31.141103565318915
,,1739209866.468457,-33.981070128970906
,,1739209866.4684603,-38.13080360867914
,,1739209866.4684634,-45.120503652039325
,,1739209866.4684668,-28.58837851428586
,,1739209866.46847,-33.981070128970906
,,1739209866.4684732,-45.120503652039325
,,1739209866.4684763,-45.120503652039325
,,1739209866.4684796,-38.13080360867914
,,1739209866.468483,-32.816014438256545
,,1739209866.468486,-38.13080360867914
,,1739209866.4684894,-38.13080360867914
,,1739209866.4684925,-31.141103565318915
,,1739209866.4684958,-45.120503652039325
,,1739209866.4684992,-45.120503652039325
