CAN Message, 0x1d3:0000cf1bc64f74cc,Timestamp,Amplitude
,,1739209590.0536644,-38.13080360867914
,,1739209590.0536687,-45.120503652039325
,,1739209590.053673,-38.13080360867914
,,1739209590.053677,-45.120503652039325
,,1739209590.0536814,-38.13080360867914
,,1739209590.0536857,-45.120503652039325
,,1739209590.05369,-38.13080360867914
,,1739209590.0536942,-38.13080360867914
,,1739209590.0536983,-45.120503652039325
,,1739209590.0537026,-32.816014438256545
,,1739209590.053707,-45.120503652039325
,,1739209590.0537112,-45.120503652039325
,,1739209590.0537157,-38.13080360867914
,,1739209590.0537198,-35.57807855764607
,,1739209590.0537238,-38.13080360867914
,,1739209590.053728,-45.120503652039325
,,1739209590.0537324,-45.120503652039325
,,1739209590.0537367,-45.120503652039325
,,1739209590.053741,-38.13080360867914
,,1739209590.0537453,-45.120503652039325
,,1739209590.053749,-35.57807855764607
,,1739209590.0537536,-31.141103565318915
,,1739209590.053758,-38.13080360867914
,,1739209590.0537622,-38.13080360867914
,,1739209590.0537665,-33.981070128970906
,,1739209590.0537703,-45.120503652039325
,,1739209590.0537748,-33.981070128970906
,,1739209590.0537791,-35.57807855764607
,,1739209590.0537834,-38.13080360867914
,,1739209590.0537877,-33.981070128970906
,,1739209590.0537918,-32.816014438256545
,,1739209590.053796,-45.120503652039325
,,1739209590.0538003,-45.120503652039325
,,1739209590.0538046,-38.13080360867914
,,1739209590.053809,-33.981070128970906
,,1739209590.053813,-45.120503652039325
,,1739209590.0538173,-38.13080360867914
,,1739209590.0538216,-45.120503652039325
,,1739209590.053826,-45.120503652039325
,,1739209590.05383,-45.120503652039325
,,1739209590.0538344,-35.57807855764607
,,1739209590.0538385,-38.13080360867914
,,1739209590.0538428,-45.120503652039325
,,1739209590.053847,-45.120503652039325
,,1739209590.0538514,-30.49652367304973
,,1739209590.0538557,-24.746238672633048
,,1739209590.0538597,-38.13080360867914
,,1739209590.053864,-35.57807855764607
,,1739209590.0538683,-45.120503652039325
,,1739209590.0538726,-25.82631439489636
,,1739209590.0538769,-16.944849956441484
,,1739209590.053881,-45.120503652039325
,,1739209590.0538852,-45.120503652039325
,,1739209590.0538895,-28.992665084841946
,,1739209590.0538938,-25.82631439489636
,,1739209590.053898,-45.120503652039325
,,1739209590.0539024,-38.13080360867914
,,1739209590.0539064,-33.981070128970906
,,1739209590.0539107,-31.141103565318915
,,1739209590.053915,-45.120503652039325
,,1739209590.0539193,-38.13080360867914
,,1739209590.0539236,-45.120503652039325
,,1739209590.0539277,-35.57807855764607
,,1739209590.053932,-35.57807855764607
,,1739209590.0539362,-45.120503652039325
,,1739209590.0539403,-45.120503652039325
,,1739209590.0539448,-33.981070128970906
,,1739209590.0539489,-45.120503652039325
,,1739209590.0539532,-38.13080360867914
,,1739209590.0539577,-35.57807855764607
,,1739209590.0539618,-24.746238672633048
,,1739209590.053966,-33.981070128970906
,,1739209590.05397,-35.57807855764607
,,1739209590.0539744,-23.38864096791655
,,1739209590.0539787,-22.54371790334745
,,1739209590.053983,-45.120503652039325
,,1739209590.0539873,-33.981070128970906
,,1739209590.0539916,-25.82631439489636
,,1739209590.0539956,-16.763597937115037
,,1739209590.054,-15.064409198436486
,,1739209590.0540042,-25.82631439489636
,,1739209590.0540085,-45.120503652039325
,,1739209590.0540128,-45.120503652039325
,,1739209590.0540168,-38.13080360867914
,,1739209590.0540211,-38.13080360867914
,,1739209590.0540254,-45.120503652039325
,,1739209590.0540297,-38.13080360867914
,,1739209590.054034,-35.57807855764607
,,1739209590.054038,-33.981070128970906
,,1739209590.0540423,-45.120503652039325
,,1739209590.0540466,-27.87774495603141
,,1739209590.054051,-32.816014438256545
,,1739209590.0540552,-35.57807855764607
,,1739209590.0540593,-45.120503652039325
,,1739209590.0540636,-33.981070128970906
,,1739209590.054068,-30.49652367304973
,,1739209590.054072,-28.58837851428589
,,1739209590.0540764,-15.45908632464896
,,1739209590.0540807,-9.182107041226576
,,1739209590.0540848,-31.141103565318943
,,1739209590.054089,-33.981070128970906
,,1739209590.0540934,-45.120503652039325
,,1739209590.0540977,-45.120503652039325
,,1739209590.054102,-38.13080360867914
,,1739209590.054106,-45.120503652039325
,,1739209590.0541103,-45.120503652039325
,,1739209590.0541146,-33.981070128970906
,,1739209590.0541189,-45.120503652039325
,,1739209590.0541232,-38.13080360867914
,,1739209590.0541272,-38.13080360867914
,,1739209590.0541315,-26.03565346325281
,,1739209590.0541358,-32.816014438256545
,,1739209590.05414,-35.57807855764607
,,1739209590.0541444,-45.120503652039325
,,1739209590.054149,-38.13080360867914
,,1739209590.0541527,-35.57807855764607
,,1739209590.054157,-38.13080360867914
,,1739209590.0541613,-38.13080360867914
,,1739209590.0541656,-32.816014438256545
,,1739209590.05417,-38.13080360867914
,,1739209590.054174,-33.981070128970906
,,1739209590.0541782,-32.816014438256545
,,1739209590.0541823,-35.57807855764607
,,1739209590.0541868,-33.981070128970906
,,1739209590.054191,-33.981070128970906
,,1739209590.0541952,-38.13080360867914
,,1739209590.0541997,-20.88804491267121
,,1739209590.0542035,-19.221007638782208
,,1739209590.054208,-35.57807855764607
,,1739209590.0542123,-45.120503652039325
,,1739209590.0542164,-45.120503652039325
,,1739209590.054221,-45.120503652039325
,,1739209590.054225,-33.981070128970906
,,1739209590.0542293,-45.120503652039325
,,1739209590.0542336,-38.13080360867914
,,1739209590.0542378,-38.13080360867914
,,1739209590.054242,-45.120503652039325
,,1739209590.0542462,-38.13080360867914
,,1739209590.0542505,-31.141103565318915
,,1739209590.0542548,-38.13080360867914
,,1739209590.054259,-38.13080360867914
,,1739209590.054263,-45.120503652039325
,,1739209590.0542674,-45.120503652039325
,,1739209590.0542717,-45.120503652039325
,,1739209590.054276,-32.816014438256545
,,1739209590.0542803,-27.267205301931607
,,1739209590.0542843,-29.438486411369357
,,1739209590.0542886,-25.077289914212862
,,1739209590.054293,-45.120503652039325
,,1739209590.0542972,-32.816014438256545
,,1739209590.0543015,-38.13080360867914
,,1739209590.0543058,-45.120503652039325
,,1739209590.0543098,-45.120503652039325
,,1739209590.054314,-45.120503652039325
,,1739209590.0543184,-45.120503652039325
,,1739209590.0543227,-38.13080360867914
,,1739209590.054327,-35.57807855764607
,,1739209590.054331,-45.120503652039325
,,1739209590.0543354,-45.120503652039325
,,1739209590.0543396,-38.13080360867914
,,1739209590.054344,-27.267205301931607
,,1739209590.0543482,-26.99137008561072
,,1739209590.0543523,-45.120503652039325
,,1739209590.0543566,-45.120503652039325
,,1739209590.0543609,-35.57807855764607
,,1739209590.0543652,-45.120503652039325
,,1739209590.0543694,-38.13080360867914
,,1739209590.0543735,-31.141103565318893
,,1739209590.0543778,-45.120503652039325
,,1739209590.054382,-27.267205301931607
,,1739209590.0543864,-25.25278630937684
,,1739209590.054391,-28.992665084841946
,,1739209590.054395,-33.981070128970906
,,1739209590.054399,-38.13080360867914
,,1739209590.0544033,-38.13080360867914
,,1739209590.0544076,-24.29264994887477
,,1739209590.054412,-35.57807855764607
,,1739209590.0544162,-45.120503652039325
,,1739209590.0544202,-38.13080360867914
,,1739209590.0544243,-25.826314394896364
,,1739209590.0544288,-45.120503652039325
,,1739209590.054433,-45.120503652039325
,,1739209590.0544374,-45.120503652039325
,,1739209590.0544417,-45.120503652039325
,,1739209590.0544455,-45.120503652039325
,,1739209590.05445,-45.120503652039325
,,1739209590.0544543,-31.141103565318915
,,1739209590.0544586,-38.13080360867914
,,1739209590.054463,-20.95409857865648
,,1739209590.054467,-8.60675421290886
,,1739209590.0544713,-33.981070128970906
,,1739209590.0544755,-27.87774495603143
,,1739209590.0544798,-45.120503652039325
,,1739209590.054484,-38.13080360867914
,,1739209590.0544882,-45.120503652039325
,,1739209590.0544925,-45.120503652039325
,,1739209590.0544968,-38.13080360867914
,,1739209590.054501,-45.120503652039325
,,1739209590.054505,-38.13080360867914
,,1739209590.0545094,-35.57807855764607
,,1739209590.0545137,-33.981070128970906
,,1739209590.054518,-45.120503652039325
,,1739209590.0545225,-45.120503652039325
,,1739209590.0545266,-17.161703478598533
,,1739209590.0545306,-45.120503652039325
,,1739209590.054535,-38.13080360867914
,,1739209590.0545392,-45.120503652039325
,,1739209590.0545435,-38.13080360867914
,,1739209590.0545478,-9.217659614857672
,,1739209590.054552,-21.676580915188183
,,1739209590.054556,-38.13080360867914
,,1739209590.0545604,-31.14110356531892
,,1739209590.0545647,-45.120503652039325
,,1739209590.054569,-38.13080360867914
,,1739209590.0545733,-45.120503652039325
,,1739209590.0545774,-31.141103565318893
,,1739209590.0545816,-45.120503652039325
,,1739209590.054586,-45.120503652039325
,,1739209590.0545902,-38.13080360867914
,,1739209590.0545945,-35.57807855764607
,,1739209590.0545986,-33.981070128970906
,,1739209590.0546029,-38.13080360867914
,,1739209590.0546072,-45.120503652039325
,,1739209590.0546114,-38.13080360867914
,,1739209590.0546155,-33.981070128970906
,,1739209590.0546198,-45.120503652039325
,,1739209590.054624,-45.120503652039325
,,1739209590.0546284,-30.49652367304973
,,1739209590.054633,-32.816014438256545
,,1739209590.054637,-45.120503652039325
,,1739209590.0546412,-45.120503652039325
,,1739209590.0546453,-24.589719217205094
,,1739209590.0546496,-21.676580915188183
,,1739209590.054654,-33.981070128970906
,,1739209590.0546582,-45.120503652039325
,,1739209590.0546625,-33.981070128970906
,,1739209590.0546665,-28.58837851428586
,,1739209590.0546708,-33.981070128970906
,,1739209590.054675,-45.120503652039325
,,1739209590.0546794,-38.13080360867914
,,1739209590.0546837,-45.120503652039325
,,1739209590.0546875,-38.13080360867914
,,1739209590.054692,-38.13080360867914
,,1739209590.0546963,-38.13080360867914
,,1739209590.0547006,-31.141103565318915
,,1739209590.054705,-38.13080360867914
,,1739209590.0547092,-38.13080360867914
,,1739209590.0547132,-33.981070128970906
,,1739209590.0547175,-26.991370085610757
,,1739209590.0547218,-38.13080360867914
,,1739209590.054726,-45.120503652039325
,,1739209590.0547304,-45.120503652039325
,,1739209590.0547345,-31.141103565318915
,,1739209590.0547388,-38.13080360867914
,,1739209590.054743,-38.13080360867914
,,1739209590.054747,-38.13080360867914
,,1739209590.0547516,-35.57807855764607
,,1739209590.0547557,-45.120503652039325
,,1739209590.05476,-45.120503652039325
,,1739209590.0547645,-28.992665084841946
,,1739209590.0547686,-22.44878636800916
,,1739209590.0547729,-21.67658091518819
,,1739209590.054777,-31.141103565318915
,,1739209590.0547812,-38.13080360867914
,,1739209590.0547855,-24.438645034577675
,,1739209590.0547898,-15.403107743161506
,,1739209590.054794,-11.702203082834188
,,1739209590.0547984,-24.15140352195872
,,1739209590.0548024,-26.991370085610757
,,1739209590.0548067,-38.13080360867914
,,1739209590.054811,-38.13080360867914
,,1739209590.0548153,-45.120503652039325
,,1739209590.0548196,-38.13080360867914
,,1739209590.0548236,-45.120503652039325
,,1739209590.054828,-45.120503652039325
,,1739209590.0548322,-35.57807855764607
,,1739209590.0548365,-26.99137008561072
,,1739209590.0548408,-38.13080360867914
,,1739209590.0548449,-38.13080360867914
,,1739209590.0548491,-45.120503652039325
,,1739209590.0548534,-28.992665084841946
,,1739209590.0548575,-33.981070128970906
,,1739209590.054862,-45.120503652039325
,,1739209590.054866,-45.120503652039325
,,1739209590.0548704,-35.57807855764607
,,1739209590.054875,-45.120503652039325
,,1739209590.054879,-45.120503652039325
,,1739209590.0548832,-32.816014438256545
,,1739209590.0548875,-26.487275050834715
,,1739209590.0548916,-23.506823629689546
,,1739209590.054896,-25.826314394896357
,,1739209590.0549002,-45.120503652039325
,,1739209590.0549045,-38.13080360867914
,,1739209590.0549088,-28.58837851428586
,,1739209590.0549128,-18.636903542229973
,,1739209590.054917,-20.165060276574795
,,1739209590.0549214,-38.13080360867914
,,1739209590.0549257,-35.57807855764607
,,1739209590.05493,-33.981070128970906
,,1739209590.054934,-45.120503652039325
,,1739209590.0549383,-35.57807855764607
