CAN Message, 0x1b8:03003dcd2a69c8bb,Timestamp,Amplitude
,,1739209710.3059285,-33.981070128970906
,,1739209710.3059304,-45.120503652039325
,,1739209710.3059323,-33.981070128970906
,,1739209710.3059342,-38.13080360867914
,,1739209710.3059363,-31.141103565318915
,,1739209710.3059382,-35.57807855764607
,,1739209710.3059402,-38.13080360867914
,,1739209710.305942,-38.13080360867914
,,1739209710.305944,-27.267205301931607
,,1739209710.305946,-38.13080360867914
,,1739209710.305948,-38.13080360867914
,,1739209710.30595,-45.120503652039325
,,1739209710.3059518,-38.13080360867914
,,1739209710.3059535,-45.120503652039325
,,1739209710.3059556,-45.120503652039325
,,1739209710.3059576,-45.120503652039325
,,1739209710.3059597,-38.13080360867914
,,1739209710.3059616,-45.120503652039325
,,1739209710.3059635,-45.120503652039325
,,1739209710.3059654,-45.120503652039325
,,1739209710.305967,-31.141103565318915
,,1739209710.3059692,-27.87774495603141
,,1739209710.3059711,-19.089059925837475
,,1739209710.3059733,-38.13080360867914
,,1739209710.3059752,-31.141103565318915
,,1739209710.305977,-33.98107012897096
,,1739209710.305979,-20.4518274484982
,,1739209710.305981,-10.15535846506184
,,1739209710.3059828,-45.120503652039325
,,1739209710.305985,-38.13080360867914
,,1739209710.305987,-45.120503652039325
,,1739209710.3059888,-38.13080360867914
,,1739209710.3059907,-45.120503652039325
,,1739209710.3059926,-45.120503652039325
,,1739209710.3059945,-38.13080360867914
,,1739209710.305997,-35.57807855764607
,,1739209710.3059986,-32.816014438256545
,,1739209710.3060005,-33.981070128970906
,,1739209710.3060024,-38.13080360867914
,,1739209710.3060043,-35.57807855764607
,,1739209710.3060062,-33.981070128970906
,,1739209710.3060083,-38.13080360867914
,,1739209710.3060102,-38.13080360867914
,,1739209710.3060122,-45.120503652039325
,,1739209710.306014,-33.981070128970906
,,1739209710.306016,-31.141103565318915
,,1739209710.306018,-23.50682362968953
,,1739209710.3060198,-38.13080360867914
,,1739209710.306022,-45.120503652039325
,,1739209710.3060238,-38.13080360867914
,,1739209710.3060255,-45.120503652039325
,,1739209710.3060277,-45.120503652039325
,,1739209710.3060296,-45.120503652039325
,,1739209710.3060317,-28.992665084841946
,,1739209710.3060336,-25.826314394896357
,,1739209710.3060355,-13.462127405138007
,,1739209710.3060374,-9.570769068706896
,,1739209710.306039,-23.16150712794696
,,1739209710.3060412,-30.49652367304973
,,1739209710.3060431,-33.981070128970906
,,1739209710.3060453,-19.35709014998136
,,1739209710.3060472,-33.981070128970906
,,1739209710.306049,-45.120503652039325
,,1739209710.306051,-45.120503652039325
,,1739209710.306053,-38.13080360867914
,,1739209710.3060548,-45.120503652039325
,,1739209710.3060567,-45.120503652039325
,,1739209710.306059,-45.120503652039325
,,1739209710.3060608,-45.120503652039325
,,1739209710.3060627,-45.120503652039325
,,1739209710.3060646,-35.57807855764607
,,1739209710.3060665,-45.120503652039325
,,1739209710.3060684,-32.816014438256545
,,1739209710.3060706,-23.50682362968953
,,1739209710.3060725,-38.13080360867914
,,1739209710.3060744,-38.13080360867914
,,1739209710.3060763,-33.981070128970906
,,1739209710.3060782,-45.120503652039325
,,1739209710.30608,-45.120503652039325
,,1739209710.3060822,-45.120503652039325
,,1739209710.3060842,-38.13080360867914
,,1739209710.306086,-45.120503652039325
,,1739209710.306088,-33.981070128970906
,,1739209710.30609,-38.13080360867914
,,1739209710.3060918,-38.13080360867914
,,1739209710.3060937,-29.438486411369333
,,1739209710.3060958,-45.120503652039325
,,1739209710.3060975,-35.57807855764607
,,1739209710.3060997,-45.120503652039325
,,1739209710.3061016,-45.120503652039325
,,1739209710.3061037,-33.981070128970906
,,1739209710.3061054,-38.13080360867914
,,1739209710.3061075,-38.13080360867914
,,1739209710.3061094,-29.438486411369333
,,1739209710.306111,-38.13080360867914
,,1739209710.3061132,-45.120503652039325
,,1739209710.3061152,-38.13080360867914
,,1739209710.306117,-32.816014438256545
,,1739209710.3061192,-22.74004262075133
,,1739209710.306121,-20.95409857865648
,,1739209710.306123,-45.120503652039325
,,1739209710.306125,-28.992665084841946
,,1739209710.3061268,-30.49652367304973
,,1739209710.3061287,-20.51152522447381
,,1739209710.3061306,-13.731164249470051
,,1739209710.3061328,-38.13080360867914
,,1739209710.3061347,-32.816014438256545
,,1739209710.3061366,-38.13080360867914
,,1739209710.3061385,-33.981070128970906
,,1739209710.3061404,-38.13080360867914
,,1739209710.3061423,-38.13080360867914
,,1739209710.3061445,-35.57807855764607
,,1739209710.3061464,-38.13080360867914
,,1739209710.3061483,-24.589719217205094
,,1739209710.3061502,-33.98107012897096
,,1739209710.306152,-33.981070128970906
,,1739209710.306154,-38.13080360867914
,,1739209710.3061562,-45.120503652039325
,,1739209710.306158,-45.120503652039325
,,1739209710.30616,-38.13080360867914
,,1739209710.306162,-35.57807855764607
,,1739209710.3061638,-35.57807855764607
,,1739209710.3061657,-45.120503652039325
,,1739209710.3061674,-45.120503652039325
,,1739209710.306169,-38.13080360867914
,,1739209710.306171,-45.120503652039325
,,1739209710.3061728,-45.120503652039325
,,1739209710.3061745,-45.120503652039325
,,1739209710.3061764,-45.120503652039325
,,1739209710.3061783,-24.589719217205094
,,1739209710.30618,-25.82631439489636
,,1739209710.306182,-30.49652367304973
,,1739209710.3061836,-35.57807855764607
,,1739209710.3061855,-33.981070128970906
,,1739209710.3061874,-45.120503652039325
,,1739209710.306189,-45.120503652039325
,,1739209710.306191,-45.120503652039325
,,1739209710.3061929,-18.598040242006057
,,1739209710.3061943,-29.438486411369333
,,1739209710.3061965,-38.13080360867914
,,1739209710.306198,-38.13080360867914
,,1739209710.3062,-32.816014438256545
,,1739209710.306202,-15.554017859987262
,,1739209710.3062036,-28.992665084841967
,,1739209710.3062055,-38.13080360867914
,,1739209710.3062074,-45.120503652039325
,,1739209710.306209,-45.120503652039325
,,1739209710.306211,-38.13080360867914
,,1739209710.306213,-38.13080360867914
,,1739209710.3062146,-33.981070128970906
,,1739209710.3062165,-27.267205301931607
,,1739209710.306218,-45.120503652039325
,,1739209710.30622,-45.120503652039325
,,1739209710.3062215,-35.57807855764607
,,1739209710.3062236,-38.13080360867914
,,1739209710.3062255,-38.13080360867914
,,1739209710.3062272,-38.13080360867914
,,1739209710.306229,-38.13080360867914
,,1739209710.306231,-31.141103565318915
,,1739209710.3062327,-45.120503652039325
,,1739209710.3062346,-38.13080360867914
,,1739209710.3062365,-23.273589343863303
,,1739209710.3062382,-31.141103565318915
,,1739209710.30624,-38.13080360867914
,,1739209710.3062418,-38.13080360867914
,,1739209710.3062437,-45.120503652039325
,,1739209710.3062456,-45.120503652039325
,,1739209710.3062472,-45.120503652039325
,,1739209710.3062491,-45.120503652039325
,,1739209710.3062508,-29.438486411369333
,,1739209710.3062527,-24.589719217205094
,,1739209710.3062546,-8.97047750679341
,,1739209710.3062563,-31.141103565318915
,,1739209710.3062582,-35.57807855764607
,,1739209710.30626,-45.120503652039325
,,1739209710.3062618,-45.120503652039325
,,1739209710.3062637,-38.13080360867914
,,1739209710.3062654,-45.120503652039325
,,1739209710.3062673,-25.25278630937684
,,1739209710.3062692,-35.57807855764607
,,1739209710.3062708,-38.13080360867914
,,1739209710.3062727,-35.57807855764607
,,1739209710.3062744,-33.981070128970906
,,1739209710.3062763,-45.120503652039325
,,1739209710.3062782,-45.120503652039325
,,1739209710.30628,-45.120503652039325
,,1739209710.3062818,-32.816014438256545
,,1739209710.3062837,-45.120503652039325
,,1739209710.3062854,-45.120503652039325
,,1739209710.3062873,-38.13080360867914
,,1739209710.306289,-28.992665084841946
,,1739209710.3062909,-38.13080360867914
,,1739209710.3062928,-45.120503652039325
,,1739209710.3062944,-32.816014438256545
,,1739209710.3062963,-25.82631439489636
,,1739209710.3062985,-27.267205301931607
,,1739209710.3063,-32.816014438256545
,,1739209710.3063018,-45.120503652039325
,,1739209710.3063035,-24.746238672633048
,,1739209710.3063054,-17.853231561773562
,,1739209710.3063073,-12.07344466991164
,,1739209710.306309,-28.992665084841946
,,1739209710.306311,-38.13080360867914
,,1739209710.3063126,-30.49652367304973
,,1739209710.3063145,-38.13080360867914
,,1739209710.3063164,-45.120503652039325
,,1739209710.306318,-32.816014438256545
,,1739209710.30632,-32.816014438256545
,,1739209710.306322,-38.13080360867914
,,1739209710.3063235,-35.57807855764607
,,1739209710.3063254,-38.13080360867914
,,1739209710.306327,-35.57807855764607
,,1739209710.306329,-45.120503652039325
,,1739209710.306331,-45.120503652039325
,,1739209710.3063326,-38.13080360867914
,,1739209710.3063345,-38.13080360867914
,,1739209710.3063364,-45.120503652039325
,,1739209710.306338,-38.13080360867914
,,1739209710.30634,-45.120503652039325
,,1739209710.3063416,-33.98107012897096
,,1739209710.3063436,-35.57807855764607
,,1739209710.3063457,-45.120503652039325
,,1739209710.3063471,-38.13080360867914
,,1739209710.306349,-32.816014438256545
,,1739209710.3063507,-38.13080360867914
,,1739209710.3063526,-38.13080360867914
,,1739209710.3063543,-38.13080360867914
,,1739209710.3063562,-33.98107012897096
,,1739209710.306358,-35.57807855764607
,,1739209710.30636,-45.120503652039325
,,1739209710.3063617,-45.120503652039325
,,1739209710.3063636,-45.120503652039325
,,1739209710.3063653,-33.981070128970906
,,1739209710.3063672,-38.13080360867914
,,1739209710.306369,-30.49652367304973
,,1739209710.3063707,-28.58837851428586
,,1739209710.3063726,-45.120503652039325
,,1739209710.3063743,-31.141103565318893
,,1739209710.3063762,-38.13080360867914
,,1739209710.306378,-45.120503652039325
,,1739209710.3063798,-32.816014438256545
,,1739209710.3063817,-38.13080360867914
,,1739209710.3063836,-35.57807855764607
,,1739209710.3063853,-33.981070128970906
,,1739209710.3063872,-45.120503652039325
,,1739209710.306389,-45.120503652039325
,,1739209710.3063908,-27.267205301931607
,,1739209710.306393,-18.63690354222998
,,1739209710.3063943,-10.909402354104945
,,1739209710.3063962,-28.992665084841946
,,1739209710.3063982,-45.120503652039325
,,1739209710.3063998,-45.120503652039325
,,1739209710.3064015,-38.13080360867914
,,1739209710.3064034,-38.13080360867914
,,1739209710.3064053,-38.13080360867914
,,1739209710.3064072,-30.49652367304973
,,1739209710.306409,-35.57807855764607
,,1739209710.3064108,-19.40341533395241
,,1739209710.3064127,-38.13080360867914
,,1739209710.3064144,-32.816014438256545
,,1739209710.3064165,-45.120503652039325
,,1739209710.306418,-45.120503652039325
,,1739209710.3064198,-45.120503652039325
,,1739209710.3064218,-45.120503652039325
,,1739209710.3064234,-38.13080360867914
,,1739209710.306425,-45.120503652039325
,,1739209710.3064272,-33.981070128970906
,,1739209710.306429,-45.120503652039325
,,1739209710.3064308,-45.120503652039325
,,1739209710.3064325,-38.13080360867914
,,1739209710.3064344,-28.992665084841946
,,1739209710.3064363,-21.598678470925663
,,1739209710.306438,-12.24920744484818
,,1739209710.30644,-29.438486411369333
,,1739209710.3064415,-45.120503652039325
,,1739209710.3064437,-32.816014438256545
,,1739209710.3064454,-38.13080360867914
,,1739209710.306447,-45.120503652039325
,,1739209710.306449,-45.120503652039325
,,1739209710.3064508,-26.487275050834715
,,1739209710.3064525,-31.141103565318915
,,1739209710.3064544,-17.600019173844906
,,1739209710.306456,-33.98107012897096
,,1739209710.306458,-25.62660358559016
,,1739209710.30646,-33.981070128970906
,,1739209710.3064616,-45.120503652039325
,,1739209710.3064637,-45.120503652039325
,,1739209710.3064654,-31.141103565318915
,,1739209710.306467,-31.141103565318915
,,1739209710.306469,-45.120503652039325
,,1739209710.3064706,-25.077289914212862
,,1739209710.3064723,-12.86482651764458
,,1739209710.3064744,-45.120503652039325
,,1739209710.306476,-38.13080360867914
,,1739209710.306478,-31.141103565318915
,,1739209710.30648,-22.002965041481755
,,1739209710.3064816,-23.16150712794695
,,1739209710.3064835,-31.141103565318915
,,1739209710.3064852,-27.267205301931607
,,1739209710.306487,-28.992665084841967
,,1739209710.306489,-12.231307595422026
,,1739209710.306491,-10.519045477121786
,,1739209710.3064926,-28.992665084841967
,,1739209710.3064942,-28.992665084841946
,,1739209710.306496,-45.120503652039325
,,1739209710.306498,-38.13080360867914
,,1739209710.3064995,-45.120503652039325
,,1739209710.3065016,-28.992665084841946
,,1739209710.3065035,-25.62660358559016
,,1739209710.3065052,-32.816014438256545
,,1739209710.306507,-22.002965041481744
,,1739209710.3065088,-38.13080360867914
,,1739209710.3065107,-28.992665084841946
,,1739209710.3065126,-45.120503652039325
,,1739209710.3065145,-26.0356534632528
,,1739209710.3065162,-10.045993043019594
,,1739209710.306518,-28.992665084841946
,,1739209710.3065195,-38.13080360867914
,,1739209710.3065217,-28.992665084841946
,,1739209710.306523,-24.746238672633048
,,1739209710.3065252,-23.273589343863303
,,1739209710.3065271,-33.981070128970906
,,1739209710.3065288,-28.58837851428586
,,1739209710.3065307,-30.49652367304976
,,1739209710.3065326,-12.906361273615904
,,1739209710.3065343,-11.08415175413381
,,1739209710.3065362,-27.267205301931607
,,1739209710.306538,-31.141103565318915
,,1739209710.3065398,-30.49652367304973
,,1739209710.3065417,-24.15140352195873
,,1739209710.3065434,-45.120503652039325
,,1739209710.3065453,-32.816014438256545
,,1739209710.306547,-38.13080360867914
,,1739209710.3065488,-45.120503652039325
,,1739209710.3065507,-16.688175871059197
,,1739209710.3065524,-22.44878636800916
,,1739209710.3065543,-45.120503652039325
,,1739209710.3065562,-35.57807855764607
,,1739209710.306558,-38.13080360867914
,,1739209710.3065598,-33.981070128970906
,,1739209710.3065617,-31.141103565318893
,,1739209710.3065634,-38.13080360867914
,,1739209710.3065653,-33.981070128970906
,,1739209710.306567,-25.25278630937684
,,1739209710.3065689,-23.273589343863303
,,1739209710.3065708,-32.816014438256545
,,1739209710.3065724,-45.120503652039325
,,1739209710.3065743,-45.120503652039325
,,1739209710.306576,-35.57807855764607
,,1739209710.306578,-38.13080360867914
,,1739209710.3065798,-38.13080360867914
,,1739209710.3065815,-28.58837851428586
,,1739209710.3065834,-28.992665084841967
,,1739209710.306585,-10.394401676078845
,,1739209710.306587,-13.964398535296294
,,1739209710.306589,-28.58837851428589
,,1739209710.3065906,-31.141103565318915
,,1739209710.3065925,-33.981070128970906
,,1739209710.3065944,-17.16170347859854
,,1739209710.306596,-35.57807855764607
,,1739209710.306598,-32.816014438256545
,,1739209710.3065996,-45.120503652039325
,,1739209710.3066015,-26.487275050834715
,,1739209710.3066034,-9.35824227754324
,,1739209710.306605,-23.50682362968953
,,1739209710.306607,-31.141103565318915
,,1739209710.306609,-38.13080360867914
,,1739209710.3066106,-45.120503652039325
,,1739209710.3066125,-31.141103565318915
,,1739209710.3066142,-38.13080360867914
,,1739209710.306616,-35.57807855764607
,,1739209710.306618,-45.120503652039325
,,1739209710.3066196,-20.16506027657481
,,1739209710.3066216,-24.589719217205094
,,1739209710.3066237,-45.120503652039325
,,1739209710.3066251,-45.120503652039325
,,1739209710.306627,-38.13080360867914
,,1739209710.3066287,-35.57807855764607
,,1739209710.3066306,-45.120503652039325
,,1739209710.3066325,-35.57807855764607
,,1739209710.3066342,-32.81601443825658
,,1739209710.306636,-38.13080360867914
,,1739209710.3066378,-33.981070128970906
,,1739209710.3066397,-45.120503652039325
,,1739209710.3066416,-38.13080360867914
,,1739209710.3066432,-38.13080360867914
,,1739209710.3066452,-38.13080360867914
,,1739209710.306647,-17.600019173844906
,,1739209710.3066487,-25.826314394896357
,,1739209710.3066506,-28.58837851428586
,,1739209710.3066523,-45.120503652039325
,,1739209710.3066542,-32.816014438256545
,,1739209710.306656,-45.120503652039325
,,1739209710.3066578,-38.13080360867914
,,1739209710.3066597,-38.13080360867914
,,1739209710.3066616,-45.120503652039325
,,1739209710.3066633,-20.00167004225055
,,1739209710.3066652,-23.506823629689546
,,1739209710.3066669,-45.120503652039325
,,1739209710.3066688,-31.141103565318893
,,1739209710.306671,-30.49652367304973
,,1739209710.3066723,-17.245898906855142
,,1739209710.3066742,-17.569380988088582
,,1739209710.306676,-32.81601443825658
,,1739209710.3066778,-38.13080360867914
,,1739209710.3066795,-45.120503652039325
,,1739209710.3066814,-45.120503652039325
,,1739209710.3066833,-38.13080360867914
,,1739209710.3066852,-32.816014438256545
,,1739209710.3066869,-26.991370085610736
,,1739209710.3066888,-45.120503652039325
,,1739209710.3066905,-38.13080360867914
,,1739209710.3066924,-45.120503652039325
,,1739209710.3066945,-33.981070128970906
,,1739209710.306696,-45.120503652039325
,,1739209710.3066978,-25.82631439489636
,,1739209710.3066998,-24.438645034577675
,,1739209710.3067014,-35.57807855764607
,,1739209710.306703,-45.120503652039325
,,1739209710.306705,-24.746238672633048
,,1739209710.306707,-16.084178491196923
,,1739209710.3067088,-12.134155820794932
,,1739209710.3067105,-25.62660358559016
,,1739209710.3067124,-38.13080360867914
,,1739209710.3067143,-38.13080360867914
,,1739209710.306716,-18.836614351536173
,,1739209710.306718,-25.62660358559016
,,1739209710.3067195,-45.120503652039325
,,1739209710.3067214,-38.13080360867914
,,1739209710.3067234,-33.98107012897096
,,1739209710.306725,-38.13080360867914
,,1739209710.306727,-45.120503652039325
,,1739209710.3067286,-38.13080360867914
,,1739209710.3067305,-45.120503652039325
,,1739209710.3067324,-45.120503652039325
,,1739209710.306734,-45.120503652039325
,,1739209710.306736,-38.13080360867914
,,1739209710.306738,-25.826314394896357
,,1739209710.3067396,-35.57807855764607
,,1739209710.3067417,-32.816014438256545
,,1739209710.3067431,-28.218542851754165
,,1739209710.306745,-45.120503652039325
,,1739209710.306747,-33.981070128970906
,,1739209710.3067486,-45.120503652039325
,,1739209710.3067503,-38.13080360867914
,,1739209710.3067524,-25.82631439489636
,,1739209710.306754,-31.141103565318915
,,1739209710.306756,-38.13080360867914
,,1739209710.3067577,-38.13080360867914
,,1739209710.3067596,-32.816014438256545
,,1739209710.3067615,-45.120503652039325
,,1739209710.3067632,-38.13080360867914
,,1739209710.306765,-45.120503652039325
,,1739209710.3067667,-33.98107012897096
,,1739209710.306769,-45.120503652039325
,,1739209710.3067706,-45.120503652039325
,,1739209710.3067722,-38.13080360867914
,,1739209710.306774,-33.981070128970906
,,1739209710.306776,-35.57807855764607
,,1739209710.3067777,-35.57807855764607
,,1739209710.3067796,-35.57807855764607
,,1739209710.3067813,-45.120503652039325
,,1739209710.3067832,-45.120503652039325
,,1739209710.306785,-45.120503652039325
,,1739209710.3067868,-38.13080360867914
,,1739209710.3067887,-45.120503652039325
,,1739209710.3067906,-35.57807855764607
,,1739209710.3067925,-30.49652367304973
,,1739209710.3067942,-25.62660358559016
,,1739209710.3067958,-18.335319861638148
,,1739209710.3067975,-30.49652367304973
,,1739209710.3067997,-45.120503652039325
,,1739209710.3068013,-45.120503652039325
,,1739209710.3068032,-27.8777449560314
,,1739209710.3068051,-38.13080360867914
,,1739209710.3068068,-45.120503652039325
,,1739209710.3068087,-45.120503652039325
,,1739209710.3068104,-38.13080360867914
,,1739209710.3068123,-38.13080360867914
,,1739209710.3068142,-38.13080360867914
,,1739209710.306816,-38.13080360867914
,,1739209710.3068178,-38.13080360867914
,,1739209710.3068194,-35.57807855764607
,,1739209710.306821,-38.13080360867914
,,1739209710.3068233,-45.120503652039325
,,1739209710.306825,-45.120503652039325
,,1739209710.3068268,-38.13080360867914
,,1739209710.3068287,-33.981070128970906
,,1739209710.3068304,-33.981070128970906
,,1739209710.3068323,-45.120503652039325
,,1739209710.306834,-45.120503652039325
,,1739209710.306836,-32.816014438256545
,,1739209710.3068378,-38.13080360867914
,,1739209710.3068397,-33.98107012897096
,,1739209710.3068414,-31.141103565318915
,,1739209710.3068433,-35.57807855764607
,,1739209710.306845,-38.13080360867914
,,1739209710.3068469,-45.120503652039325
,,1739209710.3068483,-33.981070128970906
,,1739209710.3068504,-35.57807855764607
,,1739209710.3068523,-38.13080360867914
,,1739209710.306854,-38.13080360867914
,,1739209710.306856,-24.746238672633048
,,1739209710.3068578,-38.13080360867914
,,1739209710.3068595,-38.13080360867914
,,1739209710.3068614,-38.13080360867914
,,1739209710.306863,-30.49652367304973
,,1739209710.306865,-17.44894499121749
,,1739209710.306867,-29.438486411369357
,,1739209710.3068686,-32.816014438256545
,,1739209710.3068705,-28.218542851754165
,,1739209710.306872,-38.13080360867914
,,1739209710.306874,-45.120503652039325
,,1739209710.306876,-45.120503652039325
,,1739209710.3068776,-38.13080360867914
,,1739209710.3068795,-45.120503652039325
,,1739209710.3068814,-45.120503652039325
,,1739209710.306883,-35.57807855764607
,,1739209710.306885,-28.992665084841946
,,1739209710.306887,-38.13080360867914
,,1739209710.3068886,-38.13080360867914
,,1739209710.3068905,-38.13080360867914
,,1739209710.3068922,-45.120503652039325
,,1739209710.306894,-38.13080360867914
,,1739209710.306896,-45.120503652039325
,,1739209710.3068976,-45.120503652039325
,,1739209710.3068995,-26.99137008561072
,,1739209710.3069012,-38.13080360867914
,,1739209710.3069031,-45.120503652039325
,,1739209710.306905,-38.13080360867914
,,1739209710.3069067,-32.81601443825658
,,1739209710.3069086,-19.54543163298272
,,1739209710.3069105,-33.981070128970906
,,1739209710.3069122,-35.57807855764607
,,1739209710.306914,-28.218542851754165
,,1739209710.3069158,-38.13080360867914
,,1739209710.3069177,-38.13080360867914
,,1739209710.3069196,-45.120503652039325
,,1739209710.3069212,-28.58837851428586
,,1739209710.3069232,-38.13080360867914
,,1739209710.3069248,-32.816014438256545
,,1739209710.3069267,-30.49652367304973
,,1739209710.3069286,-32.81601443825658
,,1739209710.3069303,-45.120503652039325
,,1739209710.3069322,-33.981070128970906
,,1739209710.306934,-25.82631439489636
,,1739209710.3069358,-27.267205301931607
,,1739209710.3069377,-38.13080360867914
,,1739209710.3069394,-38.13080360867914
,,1739209710.3069413,-45.120503652039325
,,1739209710.3069432,-31.141103565318915
,,1739209710.3069448,-38.13080360867914
,,1739209710.3069468,-45.120503652039325
,,1739209710.306949,-45.120503652039325
,,1739209710.3069503,-45.120503652039325
,,1739209710.3069522,-38.13080360867914
,,1739209710.306954,-35.57807855764607
,,1739209710.3069558,-38.13080360867914
,,1739209710.3069575,-45.120503652039325
,,1739209710.3069594,-45.120503652039325
,,1739209710.3069613,-33.981070128970906
,,1739209710.306963,-45.120503652039325
,,1739209710.3069649,-38.13080360867914
,,1739209710.3069668,-45.120503652039325
,,1739209710.3069685,-45.120503652039325
,,1739209710.3069704,-45.120503652039325
,,1739209710.3069725,-38.13080360867914
,,1739209710.306974,-31.141103565318893
,,1739209710.3069758,-45.120503652039325
,,1739209710.3069775,-35.57807855764607
,,1739209710.3069794,-38.13080360867914
,,1739209710.306981,-35.57807855764607
,,1739209710.306983,-45.120503652039325
,,1739209710.306985,-45.120503652039325
,,1739209710.3069868,-45.120503652039325
,,1739209710.3069885,-45.120503652039325
,,1739209710.3069904,-38.13080360867914
