CAN Message, 0x77:b911ebdb2ce26880,Timestamp,Amplitude
,,1739209629.9500415,-45.120503652039325
,,1739209629.9500458,-38.13080360867914
,,1739209629.95005,-38.13080360867914
,,1739209629.9500544,-38.13080360867914
,,1739209629.9500587,-38.13080360867914
,,1739209629.9500632,-38.13080360867914
,,1739209629.9500675,-38.13080360867914
,,1739209629.9500718,-35.57807855764607
,,1739209629.950076,-38.13080360867914
,,1739209629.9500804,-38.13080360867914
,,1739209629.9500847,-35.57807855764607
,,1739209629.950089,-38.13080360867914
,,1739209629.9500935,-35.57807855764607
,,1739209629.9500978,-35.57807855764607
,,1739209629.950102,-38.13080360867914
,,1739209629.9501064,-35.57807855764607
,,1739209629.950111,-38.13080360867914
,,1739209629.950115,-38.13080360867914
,,1739209629.9501193,-38.13080360867914
,,1739209629.9501235,-32.816014438256545
,,1739209629.950128,-38.13080360867914
,,1739209629.9501324,-45.120503652039325
,,1739209629.950137,-38.13080360867914
,,1739209629.950141,-45.120503652039325
,,1739209629.9501452,-45.120503652039325
,,1739209629.9501495,-45.120503652039325
,,1739209629.9501538,-38.13080360867914
,,1739209629.950158,-45.120503652039325
,,1739209629.9501626,-31.141103565318893
,,1739209629.950167,-29.438486411369333
,,1739209629.9501712,-45.120503652039325
,,1739209629.9501755,-38.13080360867914
,,1739209629.9501798,-45.120503652039325
,,1739209629.950184,-45.120503652039325
,,1739209629.9501884,-45.120503652039325
,,1739209629.9501927,-38.13080360867914
,,1739209629.9501972,-45.120503652039325
,,1739209629.9502015,-45.120503652039325
,,1739209629.9502058,-35.57807855764607
,,1739209629.95021,-45.120503652039325
,,1739209629.9502144,-45.120503652039325
,,1739209629.950219,-38.13080360867914
,,1739209629.950223,-33.981070128970906
,,1739209629.9502273,-45.120503652039325
,,1739209629.9502318,-35.57807855764607
,,1739209629.950236,-35.57807855764607
,,1739209629.9502404,-38.13080360867914
,,1739209629.950245,-33.981070128970906
,,1739209629.950249,-33.981070128970906
,,1739209629.9502532,-23.50682362968953
,,1739209629.9502575,-14.912748770103716
,,1739209629.950262,-33.981070128970906
,,1739209629.9502664,-38.13080360867914
,,1739209629.950271,-45.120503652039325
,,1739209629.950275,-33.981070128970906
,,1739209629.9502792,-45.120503652039325
,,1739209629.9502835,-38.13080360867914
,,1739209629.9502878,-35.57807855764607
,,1739209629.950292,-45.120503652039325
,,1739209629.9502966,-33.981070128970906
,,1739209629.950301,-45.120503652039325
,,1739209629.9503052,-38.13080360867914
,,1739209629.9503095,-45.120503652039325
,,1739209629.9503138,-45.120503652039325
,,1739209629.950318,-45.120503652039325
,,1739209629.9503224,-45.120503652039325
,,1739209629.9503267,-38.13080360867914
,,1739209629.9503312,-38.13080360867914
,,1739209629.9503355,-38.13080360867914
,,1739209629.9503398,-31.141103565318893
,,1739209629.950344,-38.13080360867914
,,1739209629.9503484,-38.13080360867914
,,1739209629.950353,-31.141103565318915
,,1739209629.950357,-20.4518274484982
,,1739209629.9503613,-21.021172418726344
,,1739209629.9503658,-31.141103565318915
,,1739209629.95037,-30.49652367304973
,,1739209629.9503744,-27.87774495603143
,,1739209629.950379,-12.073444669911634
,,1739209629.950383,-10.471139360821963
,,1739209629.9503872,-26.99137008561072
,,1739209629.9503915,-24.746238672633048
,,1739209629.9503958,-38.13080360867914
,,1739209629.9504004,-38.13080360867914
,,1739209629.9504046,-45.120503652039325
,,1739209629.950409,-45.120503652039325
,,1739209629.9504132,-38.13080360867914
,,1739209629.9504175,-35.57807855764607
,,1739209629.9504218,-38.13080360867914
,,1739209629.950426,-45.120503652039325
,,1739209629.9504304,-33.981070128970906
,,1739209629.950435,-32.816014438256545
,,1739209629.9504392,-45.120503652039325
,,1739209629.9504435,-35.57807855764607
,,1739209629.9504478,-38.13080360867914
,,1739209629.950452,-38.13080360867914
,,1739209629.9504564,-38.13080360867914
,,1739209629.950461,-35.57807855764607
,,1739209629.9504652,-45.120503652039325
,,1739209629.9504695,-45.120503652039325
,,1739209629.9504738,-33.981070128970906
,,1739209629.950478,-32.816014438256545
,,1739209629.9504824,-24.589719217205094
,,1739209629.950487,-32.816014438256545
,,1739209629.950491,-45.120503652039325
,,1739209629.9504952,-32.816014438256545
,,1739209629.9504998,-29.438486411369357
,,1739209629.950504,-13.391556674517528
,,1739209629.9505084,-18.83661435153617
,,1739209629.9505126,-45.120503652039325
,,1739209629.950517,-26.99137008561072
,,1739209629.9505212,-45.120503652039325
,,1739209629.9505255,-38.13080360867914
,,1739209629.9505298,-38.13080360867914
,,1739209629.9505343,-38.13080360867914
,,1739209629.9505386,-38.13080360867914
,,1739209629.950543,-38.13080360867914
,,1739209629.9505472,-28.992665084841946
,,1739209629.9505515,-28.992665084841946
,,1739209629.9505558,-38.13080360867914
,,1739209629.95056,-45.120503652039325
,,1739209629.9505644,-38.13080360867914
,,1739209629.950569,-35.57807855764607
,,1739209629.9505732,-45.120503652039325
,,1739209629.9505775,-35.57807855764607
,,1739209629.9505818,-45.120503652039325
,,1739209629.950586,-20.51152522447381
,,1739209629.9505904,-16.127771778863252
,,1739209629.950595,-45.120503652039325
,,1739209629.950599,-30.49652367304973
,,1739209629.9506035,-38.13080360867914
,,1739209629.9506078,-45.120503652039325
,,1739209629.950612,-38.13080360867914
,,1739209629.9506164,-38.13080360867914
,,1739209629.950621,-38.13080360867914
,,1739209629.950625,-45.120503652039325
,,1739209629.9506292,-33.981070128970906
,,1739209629.9506338,-38.13080360867914
,,1739209629.950638,-27.87774495603141
,,1739209629.9506423,-38.13080360867914
,,1739209629.9506466,-45.120503652039325
,,1739209629.950651,-38.13080360867914
,,1739209629.9506552,-45.120503652039325
,,1739209629.9506595,-45.120503652039325
,,1739209629.9506638,-45.120503652039325
,,1739209629.9506683,-33.981070128970906
,,1739209629.9506726,-31.14110356531892
,,1739209629.950677,-38.13080360867914
,,1739209629.9506812,-35.57807855764607
,,1739209629.9506855,-38.13080360867914
,,1739209629.9506898,-20.27750525857143
,,1739209629.950694,-22.84163660590256
,,1739209629.9506984,-45.120503652039325
,,1739209629.950703,-33.981070128970906
,,1739209629.9507072,-28.58837851428589
,,1739209629.9507115,-10.453309935223308
,,1739209629.9507158,-13.756469170699392
,,1739209629.95072,-28.218542851754165
,,1739209629.9507244,-28.21854285175415
,,1739209629.950729,-38.13080360867914
,,1739209629.950733,-38.13080360867914
,,1739209629.9507377,-35.57807855764607
,,1739209629.9507418,-45.120503652039325
,,1739209629.950746,-45.120503652039325
,,1739209629.9507504,-38.13080360867914
,,1739209629.9507546,-45.120503652039325
,,1739209629.950759,-23.506823629689546
,,1739209629.9507632,-33.981070128970906
,,1739209629.9507675,-45.120503652039325
,,1739209629.950772,-35.57807855764607
,,1739209629.9507763,-38.13080360867914
,,1739209629.9507806,-45.120503652039325
,,1739209629.950785,-45.120503652039325
,,1739209629.9507892,-38.13080360867914
,,1739209629.9507935,-45.120503652039325
,,1739209629.9507978,-45.120503652039325
,,1739209629.9508023,-38.13080360867914
,,1739209629.9508066,-45.120503652039325
,,1739209629.950811,-27.267205301931607
,,1739209629.9508152,-21.598678470925663
,,1739209629.9508195,-31.141103565318915
,,1739209629.9508238,-45.120503652039325
,,1739209629.950828,-38.13080360867914
,,1739209629.9508324,-28.21854285175415
,,1739209629.950837,-10.857017914164215
,,1739209629.9508412,-21.446944441779117
,,1739209629.9508457,-22.44878636800916
,,1739209629.9508498,-45.120503652039325
,,1739209629.950854,-25.826314394896357
,,1739209629.9508584,-17.331758932011894
,,1739209629.9508626,-38.13080360867914
,,1739209629.950867,-35.57807855764607
,,1739209629.9508717,-38.13080360867914
,,1739209629.9508758,-35.57807855764607
,,1739209629.95088,-38.13080360867914
,,1739209629.9508843,-35.57807855764607
,,1739209629.9508886,-33.981070128970906
,,1739209629.950893,-31.141103565318893
,,1739209629.9508972,-45.120503652039325
,,1739209629.9509015,-45.120503652039325
,,1739209629.950906,-38.13080360867914
,,1739209629.9509103,-31.141103565318915
,,1739209629.9509146,-38.13080360867914
,,1739209629.950919,-19.35709014998136
,,1739209629.9509232,-18.836614351536177
,,1739209629.9509275,-32.81601443825658
,,1739209629.9509318,-38.13080360867914
,,1739209629.950936,-38.13080360867914
,,1739209629.9509406,-27.267205301931607
,,1739209629.950945,-38.13080360867914
,,1739209629.9509492,-45.120503652039325
,,1739209629.9509535,-45.120503652039325
,,1739209629.9509578,-38.13080360867914
,,1739209629.950962,-45.120503652039325
,,1739209629.9509664,-29.438486411369333
,,1739209629.9509706,-24.746238672633048
,,1739209629.9509752,-45.120503652039325
,,1739209629.9509797,-38.13080360867914
,,1739209629.9509838,-38.13080360867914
,,1739209629.950988,-32.816014438256545
,,1739209629.9509923,-45.120503652039325
,,1739209629.9509966,-25.826314394896357
,,1739209629.951001,-17.051923356851116
,,1739209629.9510057,-13.0765903328463
,,1739209629.9510098,-25.077289914212862
,,1739209629.951014,-45.120503652039325
,,1739209629.9510183,-45.120503652039325
,,1739209629.9510226,-38.13080360867914
,,1739209629.951027,-45.120503652039325
,,1739209629.9510312,-45.120503652039325
,,1739209629.9510355,-45.120503652039325
,,1739209629.95104,-45.120503652039325
,,1739209629.9510443,-38.13080360867914
,,1739209629.9510486,-38.13080360867914
,,1739209629.951053,-35.57807855764607
,,1739209629.9510572,-33.98107012897096
,,1739209629.9510615,-27.8777449560314
,,1739209629.9510658,-18.0533258286717
,,1739209629.95107,-45.120503652039325
,,1739209629.9510746,-23.38864096791655
,,1739209629.951079,-31.141103565318915
,,1739209629.9510832,-25.07728991421287
,,1739209629.9510877,-12.013570528605682
,,1739209629.9510918,-45.120503652039325
,,1739209629.951096,-32.816014438256545
,,1739209629.9511003,-38.13080360867914
,,1739209629.9511046,-38.13080360867914
,,1739209629.9511092,-45.120503652039325
,,1739209629.9511137,-38.13080360867914
,,1739209629.9511178,-38.13080360867914
,,1739209629.951122,-38.13080360867914
,,1739209629.9511263,-31.141103565318915
,,1739209629.9511306,-35.57807855764607
,,1739209629.951135,-45.120503652039325
,,1739209629.9511392,-45.120503652039325
,,1739209629.9511435,-33.98107012897096
,,1739209629.951148,-38.13080360867914
,,1739209629.9511523,-38.13080360867914
,,1739209629.9511566,-45.120503652039325
,,1739209629.951161,-45.120503652039325
,,1739209629.9511652,-45.120503652039325
,,1739209629.9511695,-16.688175871059205
,,1739209629.951174,-45.120503652039325
,,1739209629.9511783,-31.141103565318915
,,1739209629.9511826,-33.981070128970906
,,1739209629.951187,-24.15140352195873
,,1739209629.9511912,-21.300333226290604
,,1739209629.9511957,-29.438486411369347
,,1739209629.9511998,-38.13080360867914
,,1739209629.951204,-45.120503652039325
,,1739209629.9512086,-38.13080360867914
,,1739209629.951213,-45.120503652039325
,,1739209629.9512172,-45.120503652039325
,,1739209629.9512217,-45.120503652039325
,,1739209629.9512258,-38.13080360867914
,,1739209629.95123,-27.267205301931607
,,1739209629.9512343,-38.13080360867914
,,1739209629.9512386,-45.120503652039325
,,1739209629.9512432,-45.120503652039325
,,1739209629.9512477,-31.141103565318893
,,1739209629.9512515,-13.63139372094573
,,1739209629.951256,-20.63344045298849
,,1739209629.9512603,-26.487275050834715
,,1739209629.9512646,-45.120503652039325
,,1739209629.951269,-38.13080360867914
,,1739209629.9512732,-35.57807855764607
,,1739209629.9512775,-38.13080360867914
,,1739209629.951282,-45.120503652039325
,,1739209629.9512863,-26.99137008561072
,,1739209629.9512906,-23.273589343863318
,,1739209629.951295,-19.35709014998136
,,1739209629.9512992,-27.87774495603141
,,1739209629.9513035,-33.98107012897096
,,1739209629.9513078,-24.29264994887477
,,1739209629.9513123,-14.912748770103716
,,1739209629.9513166,-10.261870356065945
,,1739209629.951321,-21.4469444417791
,,1739209629.9513252,-45.120503652039325
,,1739209629.9513297,-45.120503652039325
,,1739209629.9513338,-33.981070128970906
,,1739209629.951338,-38.13080360867914
,,1739209629.9513423,-38.13080360867914
,,1739209629.9513469,-35.57807855764607
,,1739209629.9513512,-31.141103565318915
,,1739209629.9513557,-26.991370085610757
,,1739209629.9513595,-33.981070128970906
,,1739209629.951364,-38.13080360867914
,,1739209629.9513683,-38.13080360867914
,,1739209629.9513726,-32.816014438256545
,,1739209629.9513772,-27.8777449560314
,,1739209629.9513814,-45.120503652039325
,,1739209629.9513855,-45.120503652039325
,,1739209629.95139,-32.816014438256545
,,1739209629.9513943,-33.981070128970906
,,1739209629.9513986,-45.120503652039325
,,1739209629.951403,-38.13080360867914
,,1739209629.9514072,-33.981070128970906
,,1739209629.9514115,-38.13080360867914
,,1739209629.951416,-38.13080360867914
,,1739209629.9514203,-35.57807855764607
,,1739209629.9514246,-27.267205301931607
,,1739209629.951429,-32.816014438256545
,,1739209629.9514332,-45.120503652039325
,,1739209629.9514377,-45.120503652039325
,,1739209629.9514418,-32.816014438256545
,,1739209629.9514463,-45.120503652039325
,,1739209629.9514506,-45.120503652039325
,,1739209629.9514549,-38.13080360867914
,,1739209629.9514592,-22.26493056196156
,,1739209629.9514637,-45.120503652039325
,,1739209629.9514678,-38.13080360867914
,,1739209629.951472,-38.13080360867914
,,1739209629.9514763,-31.141103565318915
,,1739209629.9514809,-45.120503652039325
,,1739209629.9514852,-38.13080360867914
,,1739209629.9514894,-45.120503652039325
,,1739209629.9514935,-33.981070128970906
,,1739209629.951498,-38.13080360867914
,,1739209629.9515023,-38.13080360867914
,,1739209629.9515066,-45.120503652039325
,,1739209629.951511,-30.49652367304973
,,1739209629.9515154,-32.816014438256545
,,1739209629.9515195,-45.120503652039325
,,1739209629.951524,-45.120503652039325
,,1739209629.9515283,-45.120503652039325
,,1739209629.9515326,-35.57807855764607
,,1739209629.951537,-27.267205301931607
,,1739209629.9515412,-12.762694948763691
,,1739209629.9515457,-15.133552068922738
,,1739209629.95155,-26.99137008561072
,,1739209629.9515543,-33.981070128970906
,,1739209629.9515586,-38.13080360867914
,,1739209629.951563,-18.755624688505637
,,1739209629.9515672,-45.120503652039325
,,1739209629.9515717,-45.120503652039325
,,1739209629.9515758,-35.57807855764607
,,1739209629.9515803,-38.13080360867914
,,1739209629.9515846,-8.518491638232472
,,1739209629.9515889,-25.826314394896357
,,1739209629.9515932,-28.992665084841946
,,1739209629.9515977,-30.49652367304973
,,1739209629.9516015,-25.25278630937684
,,1739209629.951606,-21.522148828640407
,,1739209629.9516103,-38.13080360867914
,,1739209629.9516149,-28.58837851428586
,,1739209629.9516191,-31.141103565318893
,,1739209629.9516234,-45.120503652039325
,,1739209629.9516275,-45.120503652039325
,,1739209629.951632,-35.57807855764607
,,1739209629.9516363,-38.13080360867914
,,1739209629.9516406,-38.13080360867914
,,1739209629.951645,-38.13080360867914
,,1739209629.9516494,-45.120503652039325
,,1739209629.9516537,-45.120503652039325
,,1739209629.951658,-38.13080360867914
,,1739209629.9516623,-45.120503652039325
,,1739209629.9516666,-38.13080360867914
,,1739209629.951671,-45.120503652039325
,,1739209629.9516752,-45.120503652039325
,,1739209629.9516797,-45.120503652039325
,,1739209629.951684,-38.13080360867914
,,1739209629.9516883,-10.62880633038728
,,1739209629.9516926,-25.826314394896357
,,1739209629.9516969,-33.981070128970906
,,1739209629.9517012,-27.267205301931607
,,1739209629.9517057,-22.54371790334745
,,1739209629.9517095,-22.84163660590255
,,1739209629.951714,-38.13080360867914
,,1739209629.9517186,-38.13080360867914
,,1739209629.9517229,-35.57807855764607
,,1739209629.9517272,-45.120503652039325
,,1739209629.9517314,-45.120503652039325
,,1739209629.9517355,-45.120503652039325
,,1739209629.95174,-31.141103565318943
,,1739209629.9517443,-24.438645034577675
,,1739209629.9517488,-11.309352844940786
,,1739209629.9517531,-12.022073604878589
,,1739209629.9517574,-24.15140352195873
,,1739209629.9517615,-38.13080360867914
,,1739209629.951766,-45.120503652039325
,,1739209629.9517703,-19.221007638782208
,,1739209629.9517746,-28.992665084841946
,,1739209629.951779,-45.120503652039325
,,1739209629.9517834,-45.120503652039325
,,1739209629.9517877,-33.981070128970906
,,1739209629.951792,-45.120503652039325
,,1739209629.9517963,-31.141103565318893
,,1739209629.9518006,-31.141103565318915
,,1739209629.9518049,-33.981070128970906
,,1739209629.9518092,-22.54371790334745
,,1739209629.9518137,-11.125497038893188
,,1739209629.951818,-33.981070128970906
,,1739209629.9518223,-38.13080360867914
,,1739209629.9518266,-29.438486411369333
,,1739209629.9518309,-45.120503652039325
,,1739209629.9518352,-45.120503652039325
,,1739209629.9518394,-45.120503652039325
,,1739209629.9518435,-28.992665084841967
,,1739209629.951848,-45.120503652039325
,,1739209629.9518526,-45.120503652039325
,,1739209629.9518569,-33.981070128970906
,,1739209629.9518611,-33.981070128970906
,,1739209629.9518654,-38.13080360867914
,,1739209629.9518695,-45.120503652039325
,,1739209629.951874,-20.10991102986178
,,1739209629.9518783,-26.991370085610736
,,1739209629.9518826,-45.120503652039325
,,1739209629.9518871,-32.816014438256545
,,1739209629.9518914,-45.120503652039325
,,1739209629.9518957,-21.446944441779117
,,1739209629.9519,-45.120503652039325
,,1739209629.9519043,-45.120503652039325
,,1739209629.9519086,-45.120503652039325
,,1739209629.9519129,-31.141103565318915
,,1739209629.9519174,-38.13080360867914
,,1739209629.9519217,-45.120503652039325
,,1739209629.951926,-35.57807855764607
,,1739209629.9519303,-30.49652367304973
,,1739209629.9519346,-38.13080360867914
,,1739209629.9519389,-38.13080360867914
,,1739209629.9519432,-45.120503652039325
,,1739209629.9519477,-45.120503652039325
,,1739209629.951952,-45.120503652039325
,,1739209629.9519565,-45.120503652039325
,,1739209629.9519606,-45.120503652039325
,,1739209629.9519649,-31.141103565318915
,,1739209629.9519691,-33.981070128970906
,,1739209629.9519734,-45.120503652039325
,,1739209629.9519775,-22.26493056196156
,,1739209629.951982,-45.120503652039325
,,1739209629.9519866,-35.57807855764607
,,1739209629.9519908,-38.13080360867914
,,1739209629.9519951,-45.120503652039325
,,1739209629.9519994,-38.13080360867914
,,1739209629.9520037,-45.120503652039325
,,1739209629.952008,-33.981070128970906
,,1739209629.9520123,-45.120503652039325
,,1739209629.9520166,-38.13080360867914
,,1739209629.9520211,-33.981070128970906
,,1739209629.9520254,-38.13080360867914
,,1739209629.9520297,-38.13080360867914
,,1739209629.952034,-45.120503652039325
,,1739209629.9520383,-24.746238672633048
,,1739209629.9520426,-22.74004262075133
,,1739209629.9520469,-45.120503652039325
,,1739209629.9520512,-38.13080360867914
,,1739209629.9520557,-38.13080360867914
,,1739209629.95206,-35.57807855764607
