CAN Message, 0x1a7:0000119be0711ff8,Timestamp,Amplitude
,,1739209769.8624742,-38.13080360867914
,,1739209769.8624775,-38.13080360867914
,,1739209769.862481,-35.57807855764607
,,1739209769.8624847,-33.981070128970906
,,1739209769.862488,-33.981070128970906
,,1739209769.8624916,-38.13080360867914
,,1739209769.862495,-38.13080360867914
,,1739209769.8624983,-45.120503652039325
,,1739209769.862502,-27.267205301931607
,,1739209769.8625054,-18.636903542229973
,,1739209769.862509,-45.120503652039325
,,1739209769.8625124,-30.49652367304973
,,1739209769.862516,-24.15140352195873
,,1739209769.8625193,-26.99137008561072
,,1739209769.8625228,-13.643740409628307
,,1739209769.8625262,-38.13080360867914
,,1739209769.8625298,-38.13080360867914
,,1739209769.862533,-45.120503652039325
,,1739209769.862537,-45.120503652039325
,,1739209769.8625402,-28.58837851428586
,,1739209769.8625436,-25.82631439489636
,,1739209769.8625472,-33.981070128970906
,,1739209769.8625505,-38.13080360867914
,,1739209769.862554,-38.13080360867914
,,1739209769.8625574,-45.120503652039325
,,1739209769.862561,-33.981070128970906
,,1739209769.8625646,-45.120503652039325
,,1739209769.862568,-38.13080360867914
,,1739209769.8625717,-38.13080360867914
,,1739209769.8625748,-38.13080360867914
,,1739209769.8625784,-38.13080360867914
,,1739209769.8625815,-31.141103565318915
,,1739209769.8625853,-32.816014438256545
,,1739209769.862589,-22.54371790334745
,,1739209769.8625922,-45.120503652039325
,,1739209769.8625958,-38.13080360867914
,,1739209769.8625991,-38.13080360867914
,,1739209769.8626027,-38.13080360867914
,,1739209769.862606,-38.13080360867914
,,1739209769.8626096,-32.816014438256545
,,1739209769.8626132,-32.816014438256545
,,1739209769.8626163,-24.746238672633048
,,1739209769.86262,-15.7103612149836
,,1739209769.8626237,-10.579680944728397
,,1739209769.862627,-24.151403521958727
,,1739209769.8626304,-45.120503652039325
,,1739209769.862634,-38.13080360867914
,,1739209769.8626373,-22.002965041481755
,,1739209769.8626409,-28.58837851428586
,,1739209769.8626444,-38.13080360867914
,,1739209769.8626478,-45.120503652039325
,,1739209769.862651,-32.816014438256545
,,1739209769.8626547,-19.00327057196588
,,1739209769.8626585,-24.74623867263306
,,1739209769.8626616,-32.816014438256545
,,1739209769.8626652,-45.120503652039325
,,1739209769.8626688,-35.57807855764607
,,1739209769.862672,-35.57807855764607
,,1739209769.8626757,-45.120503652039325
,,1739209769.862679,-45.120503652039325
,,1739209769.8626826,-32.81601443825658
,,1739209769.862686,-25.25278630937684
,,1739209769.8626895,-22.002965041481744
,,1739209769.862693,-33.981070128970906
,,1739209769.8626964,-33.981070128970906
,,1739209769.8627,-31.141103565318915
,,1739209769.862703,-38.13080360867914
,,1739209769.862707,-38.13080360867914
,,1739209769.8627102,-33.98107012897096
,,1739209769.8627138,-38.13080360867914
,,1739209769.8627174,-38.13080360867914
,,1739209769.8627207,-45.120503652039325
,,1739209769.8627243,-38.13080360867914
,,1739209769.8627276,-35.57807855764607
,,1739209769.8627312,-32.816014438256545
,,1739209769.8627346,-45.120503652039325
,,1739209769.862738,-19.403415333952413
,,1739209769.8627417,-28.58837851428586
,,1739209769.862745,-45.120503652039325
,,1739209769.8627486,-35.57807855764607
,,1739209769.862752,-45.120503652039325
,,1739209769.8627555,-45.120503652039325
,,1739209769.8627589,-38.13080360867914
,,1739209769.8627625,-45.120503652039325
,,1739209769.8627658,-27.8777449560314
,,1739209769.8627694,-35.57807855764607
,,1739209769.862773,-45.120503652039325
,,1739209769.8627765,-45.120503652039325
,,1739209769.86278,-45.120503652039325
,,1739209769.8627832,-33.981070128970906
,,1739209769.8627868,-21.598678470925663
,,1739209769.86279,-24.15140352195873
,,1739209769.8627937,-29.438486411369333
,,1739209769.8627973,-33.981070128970906
,,1739209769.8628006,-24.29264994887477
,,1739209769.8628042,-11.404284380279082
,,1739209769.8628075,-11.749906388834043
,,1739209769.862811,-25.25278630937684
,,1739209769.8628144,-33.981070128970906
,,1739209769.862818,-45.120503652039325
,,1739209769.8628216,-38.13080360867914
,,1739209769.862825,-31.141103565318915
,,1739209769.8628285,-38.13080360867914
,,1739209769.8628318,-45.120503652039325
,,1739209769.8628354,-31.141103565318893
,,1739209769.8628387,-29.438486411369333
,,1739209769.8628423,-38.13080360867914
,,1739209769.862846,-45.120503652039325
,,1739209769.8628492,-38.13080360867914
,,1739209769.8628528,-29.438486411369333
,,1739209769.862856,-45.120503652039325
,,1739209769.8628595,-38.13080360867914
,,1739209769.862863,-38.13080360867914
,,1739209769.8628666,-38.13080360867914
,,1739209769.8628702,-45.120503652039325
,,1739209769.8628736,-38.13080360867914
,,1739209769.8628771,-45.120503652039325
,,1739209769.8628805,-33.98107012897096
,,1739209769.862884,-38.13080360867914
,,1739209769.8628874,-22.74004262075133
,,1739209769.862891,-33.981070128970906
,,1739209769.8628943,-28.992665084841946
,,1739209769.862898,-35.57807855764607
,,1739209769.8629014,-45.120503652039325
,,1739209769.8629048,-11.84691430817599
,,1739209769.8629084,-22.002965041481755
,,1739209769.8629117,-38.13080360867914
,,1739209769.8629153,-35.57807855764607
,,1739209769.8629186,-45.120503652039325
,,1739209769.8629222,-38.13080360867914
,,1739209769.8629258,-38.13080360867914
,,1739209769.862929,-45.120503652039325
,,1739209769.8629327,-45.120503652039325
,,1739209769.862936,-45.120503652039325
,,1739209769.8629396,-45.120503652039325
,,1739209769.862943,-38.13080360867914
,,1739209769.8629465,-45.120503652039325
,,1739209769.86295,-38.13080360867914
,,1739209769.8629534,-45.120503652039325
,,1739209769.862957,-45.120503652039325
,,1739209769.8629603,-35.57807855764607
,,1739209769.862964,-30.49652367304973
,,1739209769.8629673,-45.120503652039325
,,1739209769.8629708,-45.120503652039325
,,1739209769.8629744,-45.120503652039325
,,1739209769.8629775,-32.81601443825658
,,1739209769.862981,-45.120503652039325
,,1739209769.862985,-38.13080360867914
,,1739209769.8629882,-38.13080360867914
,,1739209769.8629916,-33.981070128970906
,,1739209769.8629951,-38.13080360867914
,,1739209769.8629987,-45.120503652039325
,,1739209769.863002,-32.816014438256545
,,1739209769.8630056,-22.54371790334745
,,1739209769.863009,-38.13080360867914
,,1739209769.8630126,-45.120503652039325
,,1739209769.863016,-38.13080360867914
,,1739209769.8630197,-28.58837851428586
,,1739209769.8630228,-33.981070128970906
,,1739209769.8630264,-45.120503652039325
,,1739209769.86303,-45.120503652039325
,,1739209769.8630333,-33.981070128970906
,,1739209769.8630369,-45.120503652039325
,,1739209769.8630402,-45.120503652039325
,,1739209769.8630438,-45.120503652039325
,,1739209769.8630471,-38.13080360867914
,,1739209769.8630507,-45.120503652039325
,,1739209769.8630545,-45.120503652039325
,,1739209769.8630576,-45.120503652039325
,,1739209769.8630612,-31.141103565318915
,,1739209769.8630643,-38.13080360867914
,,1739209769.863068,-38.13080360867914
,,1739209769.8630714,-35.57807855764607
,,1739209769.863075,-38.13080360867914
,,1739209769.8630786,-45.120503652039325
,,1739209769.863082,-45.120503652039325
,,1739209769.8630855,-38.13080360867914
,,1739209769.8630888,-21.67658091518819
,,1739209769.8630924,-45.120503652039325
,,1739209769.8630958,-32.816014438256545
,,1739209769.863099,-38.13080360867914
,,1739209769.863103,-33.981070128970906
,,1739209769.8631065,-20.633440452988484
,,1739209769.8631098,-31.141103565318893
,,1739209769.8631132,-38.13080360867914
,,1739209769.8631167,-31.141103565318915
,,1739209769.86312,-33.981070128970906
,,1739209769.8631237,-38.13080360867914
,,1739209769.8631272,-45.120503652039325
,,1739209769.8631306,-45.120503652039325
,,1739209769.863134,-32.816014438256545
,,1739209769.8631375,-38.13080360867914
,,1739209769.863141,-45.120503652039325
,,1739209769.8631444,-31.141103565318915
,,1739209769.863148,-28.992665084841946
,,1739209769.8631513,-38.13080360867914
,,1739209769.863155,-45.120503652039325
,,1739209769.8631585,-31.141103565318915
,,1739209769.8631618,-24.589719217205094
,,1739209769.8631654,-45.120503652039325
,,1739209769.8631687,-45.120503652039325
,,1739209769.8631723,-38.13080360867914
,,1739209769.8631756,-38.13080360867914
,,1739209769.8631792,-45.120503652039325
,,1739209769.8631828,-38.13080360867914
,,1739209769.863186,-27.267205301931607
,,1739209769.8631897,-23.38864096791655
,,1739209769.863193,-45.120503652039325
,,1739209769.8631966,-30.49652367304973
,,1739209769.8632,-45.120503652039325
,,1739209769.8632035,-18.836614351536177
,,1739209769.863207,-11.822458430398598
,,1739209769.8632104,-45.120503652039325
,,1739209769.863214,-38.13080360867914
,,1739209769.8632174,-28.992665084841967
,,1739209769.863221,-45.120503652039325
,,1739209769.8632245,-38.13080360867914
,,1739209769.8632278,-38.13080360867914
,,1739209769.8632314,-25.62660358559016
,,1739209769.8632348,-38.13080360867914
,,1739209769.8632383,-16.6881758710592
,,1739209769.8632417,-30.49652367304973
,,1739209769.8632452,-32.81601443825658
,,1739209769.8632486,-33.981070128970906
,,1739209769.8632522,-38.13080360867914
,,1739209769.8632555,-9.860990239559166
,,1739209769.863259,-20.27750525857143
,,1739209769.863263,-31.141103565318915
,,1739209769.863266,-33.981070128970906
,,1739209769.8632696,-35.57807855764607
,,1739209769.863273,-45.120503652039325
,,1739209769.8632765,-45.120503652039325
,,1739209769.8632798,-33.981070128970906
,,1739209769.8632834,-45.120503652039325
,,1739209769.863287,-33.98107012897096
,,1739209769.8632903,-45.120503652039325
,,1739209769.863294,-38.13080360867914
,,1739209769.8632972,-30.49652367304973
,,1739209769.8633008,-45.120503652039325
,,1739209769.863304,-38.13080360867914
,,1739209769.8633077,-38.13080360867914
,,1739209769.8633113,-45.120503652039325
,,1739209769.8633146,-38.13080360867914
,,1739209769.8633182,-45.120503652039325
,,1739209769.8633215,-35.57807855764607
,,1739209769.863325,-38.13080360867914
,,1739209769.8633285,-38.13080360867914
,,1739209769.863332,-45.120503652039325
,,1739209769.8633356,-31.141103565318915
,,1739209769.863339,-15.384607417766723
,,1739209769.8633423,-24.151403521958727
,,1739209769.863346,-32.816014438256545
,,1739209769.8633494,-33.981070128970906
,,1739209769.8633528,-45.120503652039325
,,1739209769.8633564,-28.21854285175415
,,1739209769.86336,-32.816014438256545
,,1739209769.8633633,-32.816014438256545
,,1739209769.8633668,-45.120503652039325
,,1739209769.8633702,-22.002965041481744
,,1739209769.8633738,-20.88804491267121
,,1739209769.863377,-45.120503652039325
,,1739209769.863381,-45.120503652039325
,,1739209769.863384,-26.0356534632528
,,1739209769.8633876,-26.991370085610736
,,1739209769.8633912,-45.120503652039325
,,1739209769.8633945,-38.13080360867914
,,1739209769.863398,-45.120503652039325
,,1739209769.8634014,-28.21854285175415
,,1739209769.863405,-12.633416296030116
,,1739209769.8634083,-17.051923356851116
,,1739209769.863412,-24.151403521958727
,,1739209769.8634157,-45.120503652039325
,,1739209769.8634188,-33.981070128970906
,,1739209769.8634224,-17.245898906855142
,,1739209769.8634255,-32.816014438256545
,,1739209769.8634293,-38.13080360867914
,,1739209769.8634326,-38.13080360867914
,,1739209769.8634362,-33.981070128970906
,,1739209769.8634398,-45.120503652039325
,,1739209769.8634431,-45.120503652039325
,,1739209769.8634467,-38.13080360867914
,,1739209769.86345,-38.13080360867914
,,1739209769.8634536,-45.120503652039325
,,1739209769.863457,-31.141103565318915
,,1739209769.8634603,-38.13080360867914
,,1739209769.863464,-38.13080360867914
,,1739209769.8634677,-45.120503652039325
,,1739209769.863471,-45.120503652039325
,,1739209769.8634744,-38.13080360867914
,,1739209769.863478,-45.120503652039325
,,1739209769.8634813,-45.120503652039325
,,1739209769.8634849,-45.120503652039325
,,1739209769.8634884,-45.120503652039325
,,1739209769.8634918,-45.120503652039325
,,1739209769.863495,-45.120503652039325
,,1739209769.8634987,-38.13080360867914
,,1739209769.8635025,-38.13080360867914
,,1739209769.8635056,-15.013264998121564
,,1739209769.8635092,-26.991370085610747
,,1739209769.8635125,-45.120503652039325
,,1739209769.863516,-38.13080360867914
,,1739209769.8635197,-38.13080360867914
,,1739209769.863523,-45.120503652039325
,,1739209769.8635266,-38.13080360867914
,,1739209769.86353,-35.57807855764607
,,1739209769.8635335,-45.120503652039325
,,1739209769.8635368,-35.57807855764607
,,1739209769.8635404,-28.992665084841946
,,1739209769.863544,-45.120503652039325
,,1739209769.863547,-45.120503652039325
,,1739209769.863551,-38.13080360867914
,,1739209769.8635542,-25.82631439489636
,,1739209769.8635578,-33.981070128970906
,,1739209769.8635612,-38.13080360867914
,,1739209769.8635647,-45.120503652039325
,,1739209769.8635683,-33.981070128970906
,,1739209769.8635716,-45.120503652039325
,,1739209769.8635752,-45.120503652039325
,,1739209769.8635786,-35.57807855764607
,,1739209769.863582,-26.991370085610757
,,1739209769.8635857,-33.981070128970906
,,1739209769.863589,-23.506823629689546
,,1739209769.8635926,-45.120503652039325
,,1739209769.863596,-45.120503652039325
,,1739209769.8635995,-45.120503652039325
,,1739209769.8636029,-38.13080360867914
,,1739209769.8636065,-28.58837851428589
,,1739209769.8636098,-30.49652367304976
,,1739209769.8636134,-33.981070128970906
,,1739209769.863617,-45.120503652039325
,,1739209769.8636203,-45.120503652039325
,,1739209769.863624,-33.981070128970906
,,1739209769.8636272,-38.13080360867914
,,1739209769.8636308,-33.981070128970906
,,1739209769.863634,-33.981070128970906
,,1739209769.8636377,-20.27750525857143
,,1739209769.863641,-25.25278630937684
,,1739209769.8636446,-33.981070128970906
,,1739209769.8636482,-38.13080360867914
,,1739209769.8636515,-38.13080360867914
,,1739209769.863655,-33.981070128970906
,,1739209769.8636584,-33.981070128970906
,,1739209769.863662,-45.120503652039325
,,1739209769.863665,-45.120503652039325
,,1739209769.863669,-35.57807855764607
,,1739209769.8636725,-38.13080360867914
,,1739209769.8636758,-45.120503652039325
,,1739209769.8636794,-31.141103565318915
,,1739209769.8636827,-33.981070128970906
,,1739209769.8636863,-31.141103565318915
,,1739209769.8636897,-14.368685105852377
,,1739209769.8636932,-28.992665084841946
,,1739209769.8636968,-45.120503652039325
,,1739209769.8637002,-38.13080360867914
,,1739209769.8637035,-31.141103565318915
,,1739209769.863707,-33.981070128970906
,,1739209769.8637106,-35.57807855764607
,,1739209769.863714,-38.13080360867914
,,1739209769.8637176,-45.120503652039325
,,1739209769.8637211,-38.13080360867914
,,1739209769.8637245,-45.120503652039325
,,1739209769.863728,-38.13080360867914
,,1739209769.8637314,-38.13080360867914
,,1739209769.863735,-33.981070128970906
,,1739209769.8637383,-19.13259858440813
,,1739209769.863742,-32.81601443825658
,,1739209769.8637452,-38.13080360867914
,,1739209769.8637488,-33.981070128970906
,,1739209769.8637524,-29.438486411369333
,,1739209769.8637557,-12.59440024636556
,,1739209769.8637593,-19.35709014998136
,,1739209769.8637626,-33.981070128970906
,,1739209769.8637662,-28.58837851428586
,,1739209769.8637695,-45.120503652039325
,,1739209769.863773,-45.120503652039325
,,1739209769.8637767,-33.981070128970906
,,1739209769.86378,-24.438645034577675
,,1739209769.8637836,-38.13080360867914
,,1739209769.863787,-45.120503652039325
,,1739209769.8637905,-38.13080360867914
,,1739209769.8637938,-30.49652367304973
,,1739209769.8637974,-33.981070128970906
,,1739209769.863801,-38.13080360867914
,,1739209769.8638043,-29.438486411369347
,,1739209769.863808,-38.13080360867914
,,1739209769.8638113,-45.120503652039325
,,1739209769.8638148,-45.120503652039325
,,1739209769.8638182,-45.120503652039325
,,1739209769.8638215,-33.981070128970906
,,1739209769.863825,-45.120503652039325
,,1739209769.863829,-38.13080360867914
,,1739209769.8638322,-45.120503652039325
,,1739209769.8638356,-27.267205301931607
,,1739209769.8638391,-38.13080360867914
,,1739209769.8638425,-38.13080360867914
,,1739209769.863846,-38.13080360867914
,,1739209769.8638496,-38.13080360867914
,,1739209769.863853,-38.13080360867914
,,1739209769.8638566,-38.13080360867914
,,1739209769.86386,-38.13080360867914
,,1739209769.8638637,-35.57807855764607
,,1739209769.8638668,-45.120503652039325
,,1739209769.8638704,-38.13080360867914
,,1739209769.8638735,-45.120503652039325
,,1739209769.8638773,-38.13080360867914
,,1739209769.8638809,-38.13080360867914
,,1739209769.8638842,-38.13080360867914
,,1739209769.8638878,-31.141103565318915
,,1739209769.8638911,-19.45023999044868
,,1739209769.8638947,-38.13080360867914
,,1739209769.863898,-45.120503652039325
,,1739209769.8639016,-38.13080360867914
,,1739209769.8639052,-31.141103565318915
,,1739209769.8639083,-45.120503652039325
,,1739209769.863912,-35.57807855764607
,,1739209769.8639154,-38.13080360867914
,,1739209769.863919,-38.13080360867914
,,1739209769.8639224,-38.13080360867914
,,1739209769.863926,-38.13080360867914
,,1739209769.8639295,-45.120503652039325
,,1739209769.8639328,-30.49652367304973
,,1739209769.8639364,-35.57807855764607
,,1739209769.8639398,-45.120503652039325
,,1739209769.863943,-45.120503652039325
,,1739209769.863947,-38.13080360867914
,,1739209769.8639505,-28.992665084841946
,,1739209769.8639538,-45.120503652039325
,,1739209769.8639572,-45.120503652039325
,,1739209769.8639607,-45.120503652039325
,,1739209769.863964,-38.13080360867914
,,1739209769.8639677,-45.120503652039325
,,1739209769.863971,-45.120503652039325
,,1739209769.8639746,-45.120503652039325
,,1739209769.863978,-45.120503652039325
,,1739209769.8639815,-33.981070128970906
,,1739209769.863985,-38.13080360867914
,,1739209769.8639884,-19.35709014998136
,,1739209769.863992,-16.261240254024976
,,1739209769.8639953,-35.57807855764607
,,1739209769.863999,-32.816014438256545
,,1739209769.8640022,-38.13080360867914
,,1739209769.8640058,-33.98107012897096
,,1739209769.8640094,-45.120503652039325
,,1739209769.8640127,-45.120503652039325
,,1739209769.8640163,-38.13080360867914
,,1739209769.8640196,-45.120503652039325
,,1739209769.8640232,-45.120503652039325
,,1739209769.8640263,-45.120503652039325
,,1739209769.86403,-29.438486411369333
,,1739209769.8640337,-25.25278630937684
,,1739209769.864037,-45.120503652039325
,,1739209769.8640406,-45.120503652039325
,,1739209769.864044,-38.13080360867914
,,1739209769.8640475,-33.981070128970906
,,1739209769.8640509,-38.13080360867914
,,1739209769.8640544,-25.25278630937684
,,1739209769.864058,-24.438645034577675
,,1739209769.8640614,-28.992665084841946
,,1739209769.864065,-38.13080360867914
,,1739209769.8640685,-45.120503652039325
,,1739209769.8640718,-38.13080360867914
,,1739209769.8640752,-30.49652367304973
,,1739209769.8640788,-38.13080360867914
,,1739209769.8640823,-31.141103565318915
,,1739209769.8640857,-25.826314394896357
,,1739209769.8640893,-10.290339450597967
,,1739209769.8640926,-15.293269775353837
,,1739209769.8640962,-25.826314394896364
,,1739209769.8640995,-33.981070128970906
,,1739209769.864103,-45.120503652039325
,,1739209769.864107,-38.13080360867914
,,1739209769.86411,-38.13080360867914
,,1739209769.8641136,-38.13080360867914
,,1739209769.864117,-45.120503652039325
,,1739209769.8641205,-26.487275050834715
,,1739209769.8641238,-22.84163660590256
,,1739209769.8641274,-45.120503652039325
,,1739209769.8641307,-45.120503652039325
,,1739209769.8641343,-38.13080360867914
,,1739209769.864138,-45.120503652039325
,,1739209769.8641412,-35.57807855764607
,,1739209769.8641448,-32.816014438256545
,,1739209769.864148,-38.13080360867914
,,1739209769.8641517,-38.13080360867914
,,1739209769.864155,-33.981070128970906
,,1739209769.8641586,-38.13080360867914
,,1739209769.8641622,-45.120503652039325
,,1739209769.8641655,-32.816014438256545
,,1739209769.8641691,-38.13080360867914
,,1739209769.8641725,-33.981070128970906
,,1739209769.864176,-45.120503652039325
,,1739209769.8641794,-45.120503652039325
,,1739209769.864183,-45.120503652039325
,,1739209769.8641863,-31.141103565318915
,,1739209769.86419,-38.13080360867914
,,1739209769.8641934,-45.120503652039325
,,1739209769.8641968,-45.120503652039325
,,1739209769.8642004,-38.13080360867914
,,1739209769.8642037,-38.13080360867914
,,1739209769.8642073,-24.438645034577675
,,1739209769.8642108,-38.13080360867914
,,1739209769.8642142,-45.120503652039325
,,1739209769.8642178,-38.13080360867914
,,1739209769.864221,-38.13080360867914
,,1739209769.864225,-38.13080360867914
,,1739209769.864228,-31.141103565318915
,,1739209769.8642316,-31.141103565318915
,,1739209769.864235,-38.13080360867914
,,1739209769.8642385,-38.13080360867914
,,1739209769.864242,-33.981070128970906
,,1739209769.8642454,-38.13080360867914
,,1739209769.864249,-38.13080360867914
,,1739209769.8642523,-31.141103565318915
,,1739209769.864256,-17.853231561773573
,,1739209769.8642592,-21.598678470925663
,,1739209769.8642628,-33.981070128970906
,,1739209769.8642664,-38.13080360867914
,,1739209769.8642695,-31.141103565318915
,,1739209769.8642733,-38.13080360867914
,,1739209769.8642766,-45.120503652039325
,,1739209769.8642802,-32.816014438256545
,,1739209769.8642836,-38.13080360867914
,,1739209769.8642871,-23.506823629689546
,,1739209769.8642907,-19.642756598161068
,,1739209769.864294,-38.13080360867914
,,1739209769.8642976,-33.981070128970906
,,1739209769.864301,-33.981070128970906
,,1739209769.8643043,-38.13080360867914
,,1739209769.864308,-33.981070128970906
,,1739209769.8643117,-28.992665084841946
,,1739209769.864315,-28.992665084841946
,,1739209769.8643184,-45.120503652039325
,,1739209769.864322,-38.13080360867914
,,1739209769.8643253,-38.13080360867914
,,1739209769.8643289,-45.120503652039325
,,1739209769.8643322,-33.981070128970906
,,1739209769.8643358,-35.57807855764607
,,1739209769.8643394,-19.13259858440814
,,1739209769.8643427,-18.48349439814281
,,1739209769.8643465,-32.816014438256545
,,1739209769.8643496,-33.981070128970906
,,1739209769.8643532,-35.57807855764607
,,1739209769.8643565,-28.58837851428589
,,1739209769.86436,-45.120503652039325
,,1739209769.8643634,-38.13080360867914
,,1739209769.864367,-33.981070128970906
,,1739209769.8643706,-30.49652367304976
,,1739209769.864374,-33.981070128970906
,,1739209769.8643775,-33.981070128970906
,,1739209769.8643808,-38.13080360867914
,,1739209769.8643844,-38.13080360867914
,,1739209769.8643878,-45.120503652039325
,,1739209769.864391,-35.57807855764607
,,1739209769.864395,-38.13080360867914
,,1739209769.8643982,-38.13080360867914
,,1739209769.8644018,-35.57807855764607
,,1739209769.8644052,-38.13080360867914
,,1739209769.8644087,-38.13080360867914
,,1739209769.864412,-38.13080360867914
,,1739209769.8644156,-38.13080360867914
,,1739209769.8644192,-45.120503652039325
,,1739209769.8644226,-45.120503652039325
,,1739209769.864426,-38.13080360867914
,,1739209769.8644297,-38.13080360867914
,,1739209769.864433,-45.120503652039325
