CAN Message, 0x1b8:00000dece355ec56,Timestamp,Amplitude
,,1739209715.7138865,-38.13080360867914
,,1739209715.7138915,-38.13080360867914
,,1739209715.7138965,-45.120503652039325
,,1739209715.7139015,-38.13080360867914
,,1739209715.7139063,-38.13080360867914
,,1739209715.7139113,-45.120503652039325
,,1739209715.7139163,-45.120503652039325
,,1739209715.7139213,-45.120503652039325
,,1739209715.7139263,-45.120503652039325
,,1739209715.713931,-38.13080360867914
,,1739209715.713936,-35.57807855764607
,,1739209715.713941,-38.13080360867914
,,1739209715.713946,-35.57807855764607
,,1739209715.713951,-38.13080360867914
,,1739209715.713956,-45.120503652039325
,,1739209715.713961,-38.13080360867914
,,1739209715.713966,-45.120503652039325
,,1739209715.713971,-45.120503652039325
,,1739209715.713976,-35.57807855764607
,,1739209715.713981,-45.120503652039325
,,1739209715.7139857,-45.120503652039325
,,1739209715.7139907,-45.120503652039325
,,1739209715.7139957,-33.981070128970906
,,1739209715.7140007,-38.13080360867914
,,1739209715.7140057,-45.120503652039325
,,1739209715.7140107,-45.120503652039325
,,1739209715.7140155,-45.120503652039325
,,1739209715.7140205,-45.120503652039325
,,1739209715.7140255,-32.816014438256545
,,1739209715.7140305,-38.13080360867914
,,1739209715.7140355,-35.57807855764607
,,1739209715.7140405,-38.13080360867914
,,1739209715.7140453,-38.13080360867914
,,1739209715.7140503,-35.57807855764607
,,1739209715.7140553,-38.13080360867914
,,1739209715.7140603,-45.120503652039325
,,1739209715.714065,-45.120503652039325
,,1739209715.71407,-32.816014438256545
,,1739209715.714075,-45.120503652039325
,,1739209715.71408,-38.13080360867914
,,1739209715.714085,-45.120503652039325
,,1739209715.71409,-45.120503652039325
,,1739209715.7140949,-35.57807855764607
,,1739209715.7141,-38.13080360867914
,,1739209715.714105,-35.57807855764607
,,1739209715.71411,-38.13080360867914
,,1739209715.714115,-35.57807855764607
,,1739209715.7141197,-45.120503652039325
,,1739209715.714125,-45.120503652039325
,,1739209715.7141297,-21.598678470925663
,,1739209715.7141347,-11.036407867355
,,1739209715.7141397,-13.964398535296294
,,1739209715.7141447,-24.438645034577675
,,1739209715.7141497,-45.120503652039325
,,1739209715.7141545,-35.57807855764607
,,1739209715.7141595,-38.13080360867914
,,1739209715.7141645,-45.120503652039325
,,1739209715.7141695,-45.120503652039325
,,1739209715.7141745,-45.120503652039325
,,1739209715.7141793,-38.13080360867914
,,1739209715.7141843,-45.120503652039325
,,1739209715.7141893,-45.120503652039325
,,1739209715.7141943,-45.120503652039325
,,1739209715.7141993,-45.120503652039325
,,1739209715.714204,-38.13080360867914
,,1739209715.714209,-38.13080360867914
,,1739209715.714214,-45.120503652039325
,,1739209715.714219,-45.120503652039325
,,1739209715.714224,-30.49652367304973
,,1739209715.7142289,-32.816014438256545
,,1739209715.714234,-45.120503652039325
,,1739209715.714239,-38.13080360867914
,,1739209715.714244,-33.981070128970906
,,1739209715.714249,-31.141103565318915
,,1739209715.714254,-22.002965041481744
,,1739209715.714259,-30.49652367304973
,,1739209715.7142637,-45.120503652039325
,,1739209715.7142687,-45.120503652039325
,,1739209715.7142737,-33.981070128970906
,,1739209715.7142787,-17.389956718396665
,,1739209715.7142837,-27.267205301931607
,,1739209715.7142885,-26.03565346325281
,,1739209715.7142937,-38.13080360867914
,,1739209715.7142985,-45.120503652039325
,,1739209715.7143035,-38.13080360867914
,,1739209715.7143085,-45.120503652039325
,,1739209715.7143133,-45.120503652039325
,,1739209715.7143185,-45.120503652039325
,,1739209715.7143233,-31.141103565318915
,,1739209715.7143283,-31.141103565318915
,,1739209715.7143333,-45.120503652039325
,,1739209715.714338,-45.120503652039325
,,1739209715.714343,-45.120503652039325
,,1739209715.714348,-33.981070128970906
,,1739209715.714353,-38.13080360867914
,,1739209715.714358,-45.120503652039325
,,1739209715.714363,-31.141103565318915
,,1739209715.714368,-24.438645034577675
,,1739209715.7143729,-35.57807855764607
,,1739209715.714378,-38.13080360867914
,,1739209715.714383,-45.120503652039325
,,1739209715.714388,-31.141103565318915
,,1739209715.714393,-31.141103565318915
,,1739209715.7143977,-16.663323472372706
,,1739209715.714403,-45.120503652039325
,,1739209715.7144077,-45.120503652039325
,,1739209715.7144127,-30.49652367304973
,,1739209715.7144177,-31.141103565318943
,,1739209715.7144225,-8.595139466109039
,,1739209715.7144277,-45.120503652039325
,,1739209715.7144325,-35.57807855764607
,,1739209715.7144375,-45.120503652039325
,,1739209715.7144425,-32.816014438256545
,,1739209715.7144473,-45.120503652039325
,,1739209715.7144525,-45.120503652039325
,,1739209715.7144573,-38.13080360867914
,,1739209715.7144625,-33.981070128970906
,,1739209715.7144673,-18.83661435153617
,,1739209715.7144723,-26.487275050834715
,,1739209715.714477,-33.981070128970906
,,1739209715.714482,-45.120503652039325
,,1739209715.714487,-45.120503652039325
,,1739209715.714492,-38.13080360867914
,,1739209715.714497,-38.13080360867914
,,1739209715.714502,-45.120503652039325
,,1739209715.7145069,-33.981070128970906
,,1739209715.714512,-33.981070128970906
,,1739209715.7145169,-22.002965041481755
,,1739209715.714522,-38.13080360867914
,,1739209715.714527,-32.816014438256545
,,1739209715.7145317,-31.141103565318915
,,1739209715.714537,-38.13080360867914
,,1739209715.7145417,-45.120503652039325
,,1739209715.714547,-27.267205301931607
,,1739209715.7145517,-33.981070128970906
,,1739209715.7145565,-33.981070128970906
,,1739209715.7145617,-45.120503652039325
,,1739209715.7145665,-33.981070128970906
,,1739209715.7145717,-38.13080360867914
,,1739209715.7145765,-38.13080360867914
,,1739209715.7145815,-35.57807855764607
,,1739209715.7145865,-38.13080360867914
,,1739209715.7145913,-45.120503652039325
,,1739209715.7145965,-45.120503652039325
,,1739209715.7146013,-33.981070128970906
,,1739209715.7146063,-28.58837851428589
,,1739209715.714611,-31.141103565318943
,,1739209715.714616,-38.13080360867914
,,1739209715.714621,-45.120503652039325
,,1739209715.714626,-45.120503652039325
,,1739209715.714631,-33.981070128970906
,,1739209715.7146358,-20.88804491267121
,,1739209715.7146409,-38.13080360867914
,,1739209715.714646,-38.13080360867914
,,1739209715.7146509,-29.438486411369333
,,1739209715.714656,-38.13080360867914
,,1739209715.714661,-13.450285694136726
,,1739209715.7146657,-31.141103565318943
,,1739209715.714671,-31.141103565318915
,,1739209715.7146757,-45.120503652039325
,,1739209715.714681,-45.120503652039325
,,1739209715.7146857,-26.99137008561072
,,1739209715.7146904,-24.438645034577675
,,1739209715.7146957,-45.120503652039325
,,1739209715.7147005,-38.13080360867914
,,1739209715.7147057,-45.120503652039325
,,1739209715.7147105,-45.120503652039325
,,1739209715.7147155,-45.120503652039325
,,1739209715.7147202,-35.57807855764607
,,1739209715.7147253,-38.13080360867914
,,1739209715.7147305,-45.120503652039325
,,1739209715.7147353,-38.13080360867914
,,1739209715.7147405,-45.120503652039325
,,1739209715.714745,-33.981070128970906
,,1739209715.71475,-30.49652367304973
,,1739209715.714755,-22.84163660590255
,,1739209715.71476,-38.13080360867914
,,1739209715.714765,-45.120503652039325
,,1739209715.71477,-33.981070128970906
,,1739209715.7147748,-35.57807855764607
,,1739209715.71478,-45.120503652039325
,,1739209715.7147849,-33.981070128970906
,,1739209715.71479,-25.25278630937684
,,1739209715.7147949,-25.82631439489636
,,1739209715.7147996,-19.40341533395241
,,1739209715.7148046,-8.764660988926991
,,1739209715.7148097,-25.62660358559016
,,1739209715.714815,-38.13080360867914
,,1739209715.7148197,-33.981070128970906
,,1739209715.714825,-22.26493056196156
,,1739209715.7148294,-25.826314394896357
,,1739209715.7148345,-32.816014438256545
,,1739209715.7148397,-45.120503652039325
,,1739209715.7148445,-45.120503652039325
,,1739209715.7148497,-45.120503652039325
,,1739209715.7148542,-45.120503652039325
,,1739209715.7148592,-38.13080360867914
,,1739209715.7148645,-45.120503652039325
,,1739209715.7148693,-38.13080360867914
,,1739209715.7148745,-38.13080360867914
,,1739209715.7148793,-45.120503652039325
,,1739209715.714884,-38.13080360867914
,,1739209715.714889,-32.81601443825658
,,1739209715.714894,-38.13080360867914
,,1739209715.714899,-23.50682362968953
,,1739209715.714904,-38.13080360867914
,,1739209715.7149088,-45.120503652039325
,,1739209715.7149138,-38.13080360867914
,,1739209715.7149189,-45.120503652039325
,,1739209715.714924,-38.13080360867914
,,1739209715.7149289,-26.991370085610736
,,1739209715.714934,-33.981070128970906
,,1739209715.7149386,-45.120503652039325
,,1739209715.7149436,-35.57807855764607
,,1739209715.714949,-38.13080360867914
,,1739209715.7149537,-38.13080360867914
,,1739209715.714959,-45.120503652039325
,,1739209715.7149634,-33.981070128970906
,,1739209715.7149684,-25.826314394896357
,,1739209715.7149734,-31.141103565318893
,,1739209715.7149785,-38.13080360867914
,,1739209715.7149837,-45.120503652039325
,,1739209715.7149885,-29.438486411369333
,,1739209715.7149932,-38.13080360867914
,,1739209715.7149982,-45.120503652039325
,,1739209715.7150033,-38.13080360867914
,,1739209715.7150085,-38.13080360867914
,,1739209715.7150133,-31.141103565318943
,,1739209715.715018,-20.95409857865649
,,1739209715.715023,-38.13080360867914
,,1739209715.715028,-32.816014438256545
,,1739209715.715033,-25.82631439489636
,,1739209715.715038,-24.746238672633048
,,1739209715.715043,-12.022073604878589
,,1739209715.7150478,-38.13080360867914
,,1739209715.7150528,-45.120503652039325
,,1739209715.7150578,-31.141103565318915
,,1739209715.7150629,-33.98107012897096
,,1739209715.715068,-31.141103565318943
,,1739209715.7150726,-30.49652367304973
,,1739209715.7150776,-45.120503652039325
,,1739209715.7150826,-45.120503652039325
,,1739209715.7150877,-33.981070128970906
,,1739209715.715093,-32.816014438256545
,,1739209715.7150977,-45.120503652039325
,,1739209715.7151024,-32.816014438256545
,,1739209715.7151074,-35.57807855764607
,,1739209715.7151124,-45.120503652039325
,,1739209715.7151177,-38.13080360867914
,,1739209715.7151225,-38.13080360867914
,,1739209715.7151272,-31.141103565318893
,,1739209715.7151322,-38.13080360867914
,,1739209715.7151372,-45.120503652039325
,,1739209715.7151425,-45.120503652039325
,,1739209715.7151473,-38.13080360867914
,,1739209715.715152,-32.816014438256545
,,1739209715.715157,-38.13080360867914
,,1739209715.715162,-45.120503652039325
,,1739209715.715167,-45.120503652039325
,,1739209715.715172,-38.13080360867914
,,1739209715.715177,-38.13080360867914
,,1739209715.7151818,-45.120503652039325
,,1739209715.7151868,-33.981070128970906
,,1739209715.7151918,-31.141103565318915
,,1739209715.7151968,-45.120503652039325
,,1739209715.715202,-33.981070128970906
,,1739209715.7152066,-22.448786368009163
,,1739209715.7152116,-28.218542851754165
,,1739209715.7152166,-31.141103565318893
,,1739209715.7152216,-38.13080360867914
,,1739209715.715227,-31.14110356531892
,,1739209715.7152317,-13.153216425806422
,,1739209715.7152364,-18.877682693682605
,,1739209715.7152414,-35.57807855764607
,,1739209715.7152464,-31.141103565318915
,,1739209715.7152514,-38.13080360867914
,,1739209715.7152565,-45.120503652039325
,,1739209715.7152612,-38.13080360867914
,,1739209715.7152662,-35.57807855764607
,,1739209715.7152712,-33.981070128970906
,,1739209715.7152762,-38.13080360867914
,,1739209715.7152812,-38.13080360867914
,,1739209715.7152865,-38.13080360867914
,,1739209715.715291,-23.50682362968953
,,1739209715.715296,-45.120503652039325
,,1739209715.715301,-45.120503652039325
,,1739209715.715306,-45.120503652039325
,,1739209715.715311,-38.13080360867914
,,1739209715.7153158,-38.13080360867914
,,1739209715.7153208,-45.120503652039325
,,1739209715.7153258,-45.120503652039325
,,1739209715.7153308,-38.13080360867914
,,1739209715.7153358,-45.120503652039325
,,1739209715.7153409,-38.13080360867914
,,1739209715.7153456,-45.120503652039325
,,1739209715.7153506,-16.763597937115037
,,1739209715.7153556,-38.13080360867914
,,1739209715.7153606,-35.57807855764607
,,1739209715.7153656,-45.120503652039325
,,1739209715.7153704,-28.992665084841946
,,1739209715.7153754,-8.196441303702986
,,1739209715.7153804,-23.16150712794695
,,1739209715.7153854,-45.120503652039325
,,1739209715.7153904,-27.267205301931607
,,1739209715.7153957,-31.141103565318915
,,1739209715.7154002,-45.120503652039325
,,1739209715.7154052,-38.13080360867914
,,1739209715.7154102,-38.13080360867914
,,1739209715.7154152,-32.816014438256545
,,1739209715.7154202,-38.13080360867914
,,1739209715.715425,-45.120503652039325
,,1739209715.71543,-35.57807855764607
,,1739209715.715435,-32.816014438256545
,,1739209715.71544,-38.13080360867914
,,1739209715.715445,-38.13080360867914
,,1739209715.71545,-38.13080360867914
,,1739209715.7154548,-45.120503652039325
,,1739209715.7154598,-38.13080360867914
,,1739209715.7154648,-35.57807855764607
,,1739209715.7154698,-38.13080360867914
,,1739209715.7154748,-45.120503652039325
,,1739209715.7154796,-45.120503652039325
,,1739209715.7154846,-38.13080360867914
,,1739209715.7154896,-30.49652367304976
,,1739209715.7154946,-35.57807855764607
,,1739209715.7154996,-38.13080360867914
,,1739209715.7155046,-33.981070128970906
,,1739209715.7155094,-45.120503652039325
,,1739209715.7155144,-25.82631439489636
,,1739209715.7155194,-16.329544857038563
,,1739209715.7155244,-33.981070128970906
,,1739209715.7155294,-38.13080360867914
,,1739209715.7155342,-32.81601443825658
,,1739209715.7155392,-38.13080360867914
,,1739209715.7155442,-45.120503652039325
,,1739209715.7155492,-38.13080360867914
,,1739209715.7155542,-38.13080360867914
,,1739209715.7155592,-38.13080360867914
,,1739209715.715564,-45.120503652039325
,,1739209715.715569,-45.120503652039325
,,1739209715.715574,-38.13080360867914
,,1739209715.715579,-38.13080360867914
,,1739209715.715584,-26.991370085610736
,,1739209715.7155888,-38.13080360867914
,,1739209715.7155938,-38.13080360867914
,,1739209715.7155988,-31.141103565318915
,,1739209715.7156038,-33.981070128970906
,,1739209715.7156088,-38.13080360867914
,,1739209715.7156138,-45.120503652039325
,,1739209715.7156186,-45.120503652039325
,,1739209715.7156236,-38.13080360867914
,,1739209715.7156286,-45.120503652039325
,,1739209715.7156336,-29.43848641136937
,,1739209715.7156386,-28.218542851754165
,,1739209715.7156434,-38.13080360867914
,,1739209715.7156484,-38.13080360867914
,,1739209715.7156534,-38.13080360867914
,,1739209715.7156584,-38.13080360867914
,,1739209715.7156634,-25.077289914212862
,,1739209715.7156684,-45.120503652039325
