CAN Message, 0x1b8:0300ec7bc23dfa41,Timestamp,Amplitude
,,1739209839.9392333,-33.981070128970906
,,1739209839.939239,-45.120503652039325
,,1739209839.939245,-38.13080360867914
,,1739209839.939251,-33.981070128970906
,,1739209839.939257,-38.13080360867914
,,1739209839.9392629,-45.120503652039325
,,1739209839.9392686,-38.13080360867914
,,1739209839.9392743,-33.981070128970906
,,1739209839.9392805,-38.13080360867914
,,1739209839.9392865,-22.84163660590255
,,1739209839.9392924,-32.816014438256545
,,1739209839.9392982,-31.141103565318893
,,1739209839.939304,-31.141103565318915
,,1739209839.93931,-45.120503652039325
,,1739209839.939316,-18.676117757360903
,,1739209839.939322,-30.49652367304973
,,1739209839.9393277,-32.816014438256545
,,1739209839.9393337,-35.57807855764607
,,1739209839.9393396,-45.120503652039325
,,1739209839.9393456,-35.57807855764607
,,1739209839.9393516,-25.826314394896357
,,1739209839.9393573,-45.120503652039325
,,1739209839.9393632,-33.981070128970906
,,1739209839.9393692,-25.62660358559016
,,1739209839.9393752,-25.077289914212862
,,1739209839.9393811,-30.49652367304973
,,1739209839.9393868,-38.13080360867914
,,1739209839.9393928,-38.13080360867914
,,1739209839.9393988,-38.13080360867914
,,1739209839.9394047,-35.57807855764607
,,1739209839.9394107,-35.57807855764607
,,1739209839.9394164,-38.13080360867914
,,1739209839.9394224,-29.43848641136937
,,1739209839.9394283,-45.120503652039325
,,1739209839.9394343,-31.141103565318893
,,1739209839.9394405,-38.13080360867914
,,1739209839.939446,-38.13080360867914
,,1739209839.939452,-38.13080360867914
,,1739209839.939458,-45.120503652039325
,,1739209839.939464,-35.57807855764607
,,1739209839.9394698,-30.49652367304976
,,1739209839.9394755,-45.120503652039325
,,1739209839.9394815,-35.57807855764607
,,1739209839.9394877,-38.13080360867914
,,1739209839.9394934,-45.120503652039325
,,1739209839.9394994,-38.13080360867914
,,1739209839.939505,-45.120503652039325
,,1739209839.939511,-22.264930561961563
,,1739209839.939517,-23.16150712794695
,,1739209839.939523,-33.981070128970906
,,1739209839.939529,-38.13080360867914
,,1739209839.939535,-45.120503652039325
,,1739209839.9395406,-20.51152522447381
,,1739209839.9395466,-19.497575007474538
,,1739209839.9395523,-45.120503652039325
,,1739209839.9395585,-45.120503652039325
,,1739209839.9395642,-30.49652367304973
,,1739209839.9395702,-33.981070128970906
,,1739209839.939576,-45.120503652039325
,,1739209839.939582,-45.120503652039325
,,1739209839.9395878,-45.120503652039325
,,1739209839.9395938,-38.13080360867914
,,1739209839.9395998,-33.981070128970906
,,1739209839.9396057,-45.120503652039325
,,1739209839.9396117,-45.120503652039325
,,1739209839.9396174,-45.120503652039325
,,1739209839.9396234,-38.13080360867914
,,1739209839.9396293,-38.13080360867914
,,1739209839.9396353,-27.8777449560314
,,1739209839.9396412,-29.438486411369333
,,1739209839.939647,-45.120503652039325
,,1739209839.939653,-27.267205301931607
,,1739209839.9396589,-28.58837851428586
,,1739209839.9396648,-26.99137008561072
,,1739209839.9396708,-38.13080360867914
,,1739209839.9396763,-38.13080360867914
,,1739209839.9396825,-38.13080360867914
,,1739209839.9396884,-31.141103565318915
,,1739209839.9396944,-35.57807855764607
,,1739209839.9397004,-33.981070128970906
,,1739209839.939706,-30.49652367304973
,,1739209839.939712,-11.345619818277964
,,1739209839.939718,-19.13259858440813
,,1739209839.939724,-28.992665084841946
,,1739209839.93973,-38.13080360867914
,,1739209839.9397357,-38.13080360867914
,,1739209839.9397416,-33.981070128970906
,,1739209839.9397476,-38.13080360867914
,,1739209839.9397535,-45.120503652039325
,,1739209839.9397595,-23.273589343863303
,,1739209839.9397652,-38.13080360867914
,,1739209839.9397712,-38.13080360867914
,,1739209839.9397771,-33.981070128970906
,,1739209839.939783,-45.120503652039325
,,1739209839.939789,-45.120503652039325
,,1739209839.9397948,-45.120503652039325
,,1739209839.9398007,-45.120503652039325
,,1739209839.9398067,-45.120503652039325
,,1739209839.939813,-45.120503652039325
,,1739209839.9398186,-45.120503652039325
,,1739209839.9398243,-45.120503652039325
,,1739209839.9398303,-31.14110356531892
,,1739209839.9398365,-33.981070128970906
,,1739209839.9398422,-35.57807855764607
,,1739209839.9398482,-38.13080360867914
,,1739209839.939854,-16.329544857038563
,,1739209839.93986,-32.816014438256545
,,1739209839.9398658,-45.120503652039325
,,1739209839.9398718,-32.816014438256545
,,1739209839.9398775,-35.57807855764607
,,1739209839.9398837,-10.261870356065945
,,1739209839.9398894,-33.98107012897096
,,1739209839.9398954,-35.57807855764607
,,1739209839.9399014,-38.13080360867914
,,1739209839.9399073,-33.981070128970906
,,1739209839.939913,-45.120503652039325
,,1739209839.939919,-45.120503652039325
,,1739209839.939925,-33.981070128970906
,,1739209839.939931,-38.13080360867914
,,1739209839.9399369,-38.13080360867914
,,1739209839.9399426,-45.120503652039325
,,1739209839.9399486,-45.120503652039325
,,1739209839.9399543,-45.120503652039325
,,1739209839.9399605,-45.120503652039325
,,1739209839.9399664,-22.002965041481744
,,1739209839.9399722,-24.589719217205094
,,1739209839.939978,-45.120503652039325
,,1739209839.939984,-38.13080360867914
,,1739209839.93999,-45.120503652039325
,,1739209839.939996,-45.120503652039325
,,1739209839.9400015,-38.13080360867914
,,1739209839.9400077,-38.13080360867914
,,1739209839.9400136,-45.120503652039325
,,1739209839.9400196,-45.120503652039325
,,1739209839.9400256,-45.120503652039325
,,1739209839.9400313,-38.13080360867914
,,1739209839.9400373,-45.120503652039325
,,1739209839.9400432,-29.438486411369333
,,1739209839.9400492,-26.03565346325281
,,1739209839.9400551,-16.517123586329355
,,1739209839.9400609,-33.981070128970906
,,1739209839.9400668,-31.141103565318915
,,1739209839.9400728,-28.992665084841946
,,1739209839.9400787,-23.273589343863303
,,1739209839.9400847,-26.487275050834715
,,1739209839.9400904,-28.992665084841946
,,1739209839.9400964,-31.141103565318915
,,1739209839.9401023,-45.120503652039325
,,1739209839.9401083,-45.120503652039325
,,1739209839.9401145,-38.13080360867914
,,1739209839.94012,-33.981070128970906
,,1739209839.940126,-45.120503652039325
,,1739209839.940132,-45.120503652039325
,,1739209839.940138,-26.991370085610747
,,1739209839.9401438,-45.120503652039325
,,1739209839.9401495,-35.57807855764607
,,1739209839.9401555,-35.57807855764607
,,1739209839.9401617,-38.13080360867914
,,1739209839.9401674,-38.13080360867914
,,1739209839.9401734,-38.13080360867914
,,1739209839.940179,-35.57807855764607
,,1739209839.940185,-38.13080360867914
,,1739209839.940191,-35.57807855764607
,,1739209839.940197,-35.57807855764607
,,1739209839.940203,-38.13080360867914
,,1739209839.940209,-38.13080360867914
,,1739209839.9402146,-45.120503652039325
,,1739209839.9402206,-21.67658091518819
,,1739209839.9402266,-22.002965041481755
,,1739209839.9402325,-24.589719217205094
,,1739209839.9402382,-25.25278630937684
,,1739209839.9402442,-38.13080360867914
,,1739209839.9402502,-45.120503652039325
,,1739209839.940256,-33.981070128970906
,,1739209839.940262,-33.981070128970906
,,1739209839.9402678,-38.13080360867914
,,1739209839.9402738,-45.120503652039325
,,1739209839.9402795,-45.120503652039325
,,1739209839.9402857,-45.120503652039325
,,1739209839.9402916,-35.57807855764607
,,1739209839.9402974,-45.120503652039325
,,1739209839.940303,-45.120503652039325
,,1739209839.9403093,-32.816014438256545
,,1739209839.9403152,-33.981070128970906
,,1739209839.9403212,-38.13080360867914
,,1739209839.940327,-28.992665084841946
,,1739209839.940333,-23.273589343863303
,,1739209839.9403389,-8.54134428373974
,,1739209839.9403448,-28.58837851428586
,,1739209839.9403508,-45.120503652039325
,,1739209839.9403565,-38.13080360867914
,,1739209839.9403625,-24.746238672633048
,,1739209839.9403684,-25.25278630937684
,,1739209839.9403744,-31.141103565318915
,,1739209839.9403803,-35.57807855764607
,,1739209839.940386,-38.13080360867914
,,1739209839.940392,-38.13080360867914
,,1739209839.940398,-38.13080360867914
,,1739209839.940404,-38.13080360867914
,,1739209839.94041,-38.13080360867914
,,1739209839.9404156,-38.13080360867914
,,1739209839.9404216,-45.120503652039325
,,1739209839.9404275,-38.13080360867914
,,1739209839.9404335,-38.13080360867914
,,1739209839.9404397,-32.816014438256545
,,1739209839.9404452,-45.120503652039325
,,1739209839.9404511,-38.13080360867914
,,1739209839.940457,-31.141103565318915
,,1739209839.940463,-45.120503652039325
,,1739209839.940469,-33.981070128970906
,,1739209839.9404747,-33.981070128970906
,,1739209839.9404807,-13.197617526358089
,,1739209839.940487,-26.99137008561072
,,1739209839.9404926,-33.981070128970906
,,1739209839.9404986,-38.13080360867914
,,1739209839.9405043,-45.120503652039325
,,1739209839.9405105,-32.816014438256545
,,1739209839.9405162,-45.120503652039325
,,1739209839.9405222,-45.120503652039325
,,1739209839.9405282,-45.120503652039325
,,1739209839.940534,-38.13080360867914
,,1739209839.9405398,-38.13080360867914
,,1739209839.9405458,-30.49652367304973
,,1739209839.9405518,-35.57807855764607
,,1739209839.9405577,-45.120503652039325
,,1739209839.9405634,-38.13080360867914
,,1739209839.9405694,-45.120503652039325
,,1739209839.9405754,-33.981070128970906
,,1739209839.940581,-45.120503652039325
,,1739209839.9405873,-45.120503652039325
,,1739209839.940593,-22.002965041481755
,,1739209839.940599,-33.981070128970906
,,1739209839.940605,-45.120503652039325
,,1739209839.940611,-38.13080360867914
,,1739209839.9406168,-35.57807855764607
,,1739209839.9406226,-16.041018435916566
,,1739209839.9406283,-31.141103565318915
,,1739209839.9406345,-38.13080360867914
,,1739209839.9406404,-45.120503652039325
,,1739209839.9406464,-45.120503652039325
,,1739209839.940652,-45.120503652039325
,,1739209839.940658,-45.120503652039325
,,1739209839.940664,-45.120503652039325
,,1739209839.94067,-45.120503652039325
,,1739209839.940676,-45.120503652039325
,,1739209839.9406817,-45.120503652039325
,,1739209839.9406877,-26.991370085610736
,,1739209839.9406936,-30.49652367304973
,,1739209839.9406996,-38.13080360867914
,,1739209839.9407055,-21.021172418726344
,,1739209839.9407113,-30.49652367304973
,,1739209839.9407172,-25.82631439489636
,,1739209839.9407232,-38.13080360867914
,,1739209839.9407291,-45.120503652039325
,,1739209839.940735,-38.13080360867914
,,1739209839.9407408,-31.141103565318915
,,1739209839.9407468,-45.120503652039325
,,1739209839.9407527,-38.13080360867914
,,1739209839.9407587,-45.120503652039325
,,1739209839.940765,-38.13080360867914
,,1739209839.9407704,-45.120503652039325
,,1739209839.9407763,-45.120503652039325
,,1739209839.9407823,-45.120503652039325
,,1739209839.9407885,-45.120503652039325
,,1739209839.9407942,-45.120503652039325
,,1739209839.9408,-45.120503652039325
,,1739209839.940806,-35.57807855764607
,,1739209839.940812,-22.54371790334745
,,1739209839.9408178,-13.153216425806422
,,1739209839.9408238,-12.134155820794936
,,1739209839.9408295,-28.992665084841967
,,1739209839.9408357,-28.992665084841946
,,1739209839.9408414,-45.120503652039325
,,1739209839.9408474,-16.81461696518784
,,1739209839.9408534,-31.141103565318915
,,1739209839.940859,-31.141103565318915
,,1739209839.940865,-45.120503652039325
,,1739209839.940871,-45.120503652039325
,,1739209839.940877,-45.120503652039325
,,1739209839.940883,-33.981070128970906
,,1739209839.9408886,-35.57807855764607
,,1739209839.9408946,-38.13080360867914
,,1739209839.9409006,-45.120503652039325
,,1739209839.9409063,-33.981070128970906
,,1739209839.9409125,-35.57807855764607
,,1739209839.9409182,-38.13080360867914
,,1739209839.9409242,-45.120503652039325
,,1739209839.94093,-33.981070128970906
,,1739209839.940936,-45.120503652039325
,,1739209839.940942,-45.120503652039325
,,1739209839.9409478,-45.120503652039325
,,1739209839.9409535,-45.120503652039325
,,1739209839.9409597,-45.120503652039325
,,1739209839.9409657,-45.120503652039325
,,1739209839.9409716,-45.120503652039325
,,1739209839.940977,-38.13080360867914
,,1739209839.9409833,-33.981070128970906
,,1739209839.9409893,-16.517123586329355
,,1739209839.9409952,-22.002965041481744
,,1739209839.9410012,-31.141103565318915
,,1739209839.941007,-35.57807855764607
,,1739209839.9410129,-31.141103565318915
,,1739209839.9410188,-20.001670042250545
,,1739209839.9410248,-38.13080360867914
,,1739209839.9410307,-38.13080360867914
,,1739209839.9410365,-38.13080360867914
,,1739209839.9410424,-25.82631439489636
,,1739209839.9410484,-9.142455227996363
,,1739209839.9410543,-45.120503652039325
,,1739209839.9410603,-32.816014438256545
,,1739209839.941066,-31.14110356531892
,,1739209839.941072,-20.16506027657481
,,1739209839.941078,-19.497575007474538
,,1739209839.941084,-32.81601443825658
,,1739209839.94109,-28.21854285175415
,,1739209839.9410956,-27.267205301931607
,,1739209839.9411016,-13.606805149564687
,,1739209839.9411075,-11.104775195274833
,,1739209839.9411137,-28.992665084841967
,,1739209839.9411194,-28.992665084841946
,,1739209839.9411252,-45.120503652039325
,,1739209839.941131,-38.13080360867914
,,1739209839.941137,-45.120503652039325
,,1739209839.941143,-38.13080360867914
,,1739209839.941149,-45.120503652039325
,,1739209839.9411547,-29.438486411369333
,,1739209839.941161,-17.16170347859854
,,1739209839.9411666,-33.981070128970906
,,1739209839.9411726,-38.13080360867914
,,1739209839.9411786,-38.13080360867914
,,1739209839.9411843,-24.589719217205094
,,1739209839.9411902,-8.310806467380319
,,1739209839.9411962,-32.816014438256545
,,1739209839.9412022,-38.13080360867914
,,1739209839.941208,-31.141103565318915
,,1739209839.9412138,-35.57807855764607
,,1739209839.9412198,-38.13080360867914
,,1739209839.9412258,-45.120503652039325
,,1739209839.9412315,-32.816014438256545
,,1739209839.9412377,-35.57807855764607
,,1739209839.9412434,-33.98107012897096
,,1739209839.9412494,-38.13080360867914
,,1739209839.941255,-38.13080360867914
,,1739209839.9412613,-38.13080360867914
,,1739209839.9412673,-32.816014438256545
,,1739209839.941273,-45.120503652039325
,,1739209839.941279,-32.816014438256545
,,1739209839.941285,-32.81601443825658
,,1739209839.9412909,-27.267205301931607
,,1739209839.9412968,-35.57807855764607
,,1739209839.9413023,-38.13080360867914
,,1739209839.9413085,-38.13080360867914
,,1739209839.9413145,-32.816014438256545
,,1739209839.9413204,-45.120503652039325
,,1739209839.9413264,-31.141103565318915
,,1739209839.941332,-24.589719217205094
,,1739209839.941338,-45.120503652039325
,,1739209839.941344,-38.13080360867914
,,1739209839.94135,-45.120503652039325
,,1739209839.941356,-45.120503652039325
,,1739209839.9413617,-32.81601443825658
,,1739209839.9413676,-38.13080360867914
,,1739209839.9413736,-45.120503652039325
,,1739209839.9413795,-35.57807855764607
,,1739209839.9413855,-33.981070128970906
,,1739209839.9413912,-45.120503652039325
,,1739209839.9413972,-38.13080360867914
,,1739209839.9414032,-38.13080360867914
,,1739209839.941409,-45.120503652039325
,,1739209839.941415,-38.13080360867914
,,1739209839.9414208,-35.57807855764607
,,1739209839.9414268,-45.120503652039325
,,1739209839.9414327,-45.120503652039325
,,1739209839.941439,-31.141103565318893
,,1739209839.9414446,-13.49784750905908
,,1739209839.9414504,-27.87774495603143
,,1739209839.9414563,-31.141103565318893
,,1739209839.9414625,-31.141103565318943
,,1739209839.9414682,-27.267205301931607
,,1739209839.9414742,-20.10991102986178
,,1739209839.94148,-32.816014438256545
,,1739209839.941486,-30.49652367304973
,,1739209839.9414918,-45.120503652039325
,,1739209839.9414978,-45.120503652039325
,,1739209839.9415038,-32.816014438256545
,,1739209839.9415095,-35.57807855764607
,,1739209839.9415154,-45.120503652039325
,,1739209839.9415214,-38.13080360867914
,,1739209839.9415274,-38.13080360867914
,,1739209839.941533,-45.120503652039325
,,1739209839.941539,-38.13080360867914
,,1739209839.941545,-38.13080360867914
,,1739209839.941551,-31.141103565318915
,,1739209839.941557,-16.105920438078172
,,1739209839.941563,-17.161703478598543
,,1739209839.9415686,-28.58837851428586
,,1739209839.9415746,-31.141103565318943
,,1739209839.9415803,-38.13080360867914
,,1739209839.9415865,-24.29264994887477
,,1739209839.9415925,-35.57807855764607
,,1739209839.9415982,-45.120503652039325
,,1739209839.941604,-45.120503652039325
,,1739209839.94161,-30.49652367304973
,,1739209839.941616,-33.98107012897096
,,1739209839.941622,-27.267205301931607
,,1739209839.9416275,-30.49652367304973
,,1739209839.9416337,-45.120503652039325
,,1739209839.9416397,-38.13080360867914
,,1739209839.9416456,-45.120503652039325
,,1739209839.9416516,-38.13080360867914
,,1739209839.9416573,-35.57807855764607
,,1739209839.9416633,-38.13080360867914
,,1739209839.9416692,-20.001670042250545
,,1739209839.9416752,-24.15140352195872
,,1739209839.9416811,-38.13080360867914
,,1739209839.9416869,-33.981070128970906
,,1739209839.9416928,-29.438486411369333
,,1739209839.9416988,-24.151403521958727
,,1739209839.9417048,-23.506823629689546
,,1739209839.9417107,-31.141103565318915
,,1739209839.9417164,-45.120503652039325
,,1739209839.9417224,-33.98107012897096
,,1739209839.9417284,-38.13080360867914
,,1739209839.9417343,-38.13080360867914
,,1739209839.9417405,-35.57807855764607
,,1739209839.941746,-31.141103565318915
,,1739209839.941752,-45.120503652039325
,,1739209839.941758,-38.13080360867914
,,1739209839.941764,-45.120503652039325
,,1739209839.9417698,-45.120503652039325
,,1739209839.9417756,-32.816014438256545
,,1739209839.9417815,-33.98107012897096
,,1739209839.9417875,-16.127771778863256
,,1739209839.9417934,-45.120503652039325
,,1739209839.9417994,-33.981070128970906
,,1739209839.9418051,-45.120503652039325
,,1739209839.941811,-28.992665084841946
,,1739209839.941817,-32.816014438256545
,,1739209839.941823,-45.120503652039325
,,1739209839.941829,-33.981070128970906
,,1739209839.9418347,-45.120503652039325
,,1739209839.9418406,-26.99137008561072
,,1739209839.9418466,-31.141103565318915
,,1739209839.9418526,-45.120503652039325
,,1739209839.9418583,-45.120503652039325
,,1739209839.9418645,-31.141103565318893
,,1739209839.9418702,-24.74623867263306
,,1739209839.9418762,-45.120503652039325
,,1739209839.941882,-33.981070128970906
,,1739209839.941888,-33.981070128970906
,,1739209839.9418938,-32.816014438256545
,,1739209839.9418998,-33.981070128970906
,,1739209839.9419055,-45.120503652039325
,,1739209839.9419117,-33.981070128970906
,,1739209839.9419177,-35.57807855764607
,,1739209839.9419234,-38.13080360867914
,,1739209839.941929,-45.120503652039325
,,1739209839.9419353,-38.13080360867914
,,1739209839.9419413,-38.13080360867914
,,1739209839.9419472,-38.13080360867914
,,1739209839.941953,-35.57807855764607
,,1739209839.941959,-38.13080360867914
,,1739209839.9419649,-38.13080360867914
,,1739209839.9419708,-38.13080360867914
,,1739209839.9419768,-38.13080360867914
,,1739209839.9419825,-38.13080360867914
,,1739209839.9419885,-45.120503652039325
,,1739209839.9419944,-45.120503652039325
,,1739209839.9420004,-38.13080360867914
,,1739209839.9420063,-27.267205301931607
,,1739209839.942012,-33.981070128970906
,,1739209839.942018,-38.13080360867914
,,1739209839.942024,-45.120503652039325
,,1739209839.94203,-33.981070128970906
,,1739209839.942036,-38.13080360867914
,,1739209839.9420416,-45.120503652039325
,,1739209839.9420476,-45.120503652039325
,,1739209839.9420536,-30.49652367304973
,,1739209839.9420595,-38.13080360867914
,,1739209839.9420657,-38.13080360867914
,,1739209839.9420712,-45.120503652039325
,,1739209839.9420772,-38.13080360867914
