CAN Message, 0x62:047b49d47cdb0831,Timestamp,Amplitude
,,1739209804.0932682,-45.120503652039325
,,1739209804.0932815,-35.57807855764607
,,1739209804.0932949,-38.13080360867914
,,1739209804.0933084,-45.120503652039325
,,1739209804.0933218,-38.13080360867914
,,1739209804.0933352,-38.13080360867914
,,1739209804.0933487,-38.13080360867914
,,1739209804.093362,-38.13080360867914
,,1739209804.0933754,-38.13080360867914
,,1739209804.093389,-38.13080360867914
,,1739209804.0934024,-35.57807855764607
,,1739209804.0934155,-35.57807855764607
,,1739209804.093429,-45.120503652039325
,,1739209804.093443,-45.120503652039325
,,1739209804.093456,-45.120503652039325
,,1739209804.0934694,-45.120503652039325
,,1739209804.093483,-35.57807855764607
,,1739209804.0934963,-38.13080360867914
,,1739209804.0935097,-38.13080360867914
,,1739209804.0935233,-45.120503652039325
,,1739209804.0935366,-38.13080360867914
,,1739209804.09355,-38.13080360867914
,,1739209804.0935633,-45.120503652039325
,,1739209804.093577,-45.120503652039325
,,1739209804.0935905,-38.13080360867914
,,1739209804.0936036,-38.13080360867914
,,1739209804.0936172,-38.13080360867914
,,1739209804.0936306,-45.120503652039325
,,1739209804.093644,-35.57807855764607
,,1739209804.0936575,-38.13080360867914
,,1739209804.0936708,-38.13080360867914
,,1739209804.0936842,-38.13080360867914
,,1739209804.0936975,-35.57807855764607
,,1739209804.0937111,-38.13080360867914
,,1739209804.0937245,-38.13080360867914
,,1739209804.0937378,-38.13080360867914
,,1739209804.0937514,-45.120503652039325
,,1739209804.0937648,-38.13080360867914
,,1739209804.093778,-45.120503652039325
,,1739209804.0937915,-33.98107012897096
,,1739209804.093805,-38.13080360867914
,,1739209804.0938184,-33.981070128970906
,,1739209804.0938318,-45.120503652039325
,,1739209804.0938454,-45.120503652039325
,,1739209804.0938587,-38.13080360867914
,,1739209804.093872,-45.120503652039325
,,1739209804.0938857,-35.57807855764607
,,1739209804.093899,-32.816014438256545
,,1739209804.0939124,-35.57807855764607
,,1739209804.093926,-38.13080360867914
,,1739209804.0939393,-19.49757500747454
,,1739209804.093953,-14.81450643237978
,,1739209804.093966,-45.120503652039325
,,1739209804.0939796,-38.13080360867914
,,1739209804.093993,-31.141103565318893
,,1739209804.0940063,-29.438486411369333
,,1739209804.09402,-45.120503652039325
,,1739209804.0940332,-38.13080360867914
,,1739209804.0940466,-45.120503652039325
,,1739209804.0940602,-45.120503652039325
,,1739209804.0940735,-45.120503652039325
,,1739209804.094087,-45.120503652039325
,,1739209804.0941002,-45.120503652039325
,,1739209804.0941138,-45.120503652039325
,,1739209804.0941272,-38.13080360867914
,,1739209804.0941403,-38.13080360867914
,,1739209804.094154,-38.13080360867914
,,1739209804.0941677,-38.13080360867914
,,1739209804.0941808,-35.57807855764607
,,1739209804.0941944,-38.13080360867914
,,1739209804.0942078,-31.141103565318893
,,1739209804.094221,-25.826314394896357
,,1739209804.0942345,-38.13080360867914
,,1739209804.094248,-45.120503652039325
,,1739209804.0942614,-45.120503652039325
,,1739209804.0942748,-45.120503652039325
,,1739209804.0942883,-45.120503652039325
,,1739209804.0943017,-45.120503652039325
,,1739209804.094315,-31.141103565318915
,,1739209804.0943286,-25.62660358559016
,,1739209804.094342,-29.438486411369347
,,1739209804.094355,-33.981070128970906
,,1739209804.0943687,-35.57807855764607
,,1739209804.0943823,-35.57807855764607
,,1739209804.0943956,-38.13080360867914
,,1739209804.094409,-38.13080360867914
,,1739209804.0944226,-45.120503652039325
,,1739209804.094436,-31.141103565318943
,,1739209804.0944493,-38.13080360867914
,,1739209804.0944629,-38.13080360867914
,,1739209804.0944762,-38.13080360867914
,,1739209804.0944896,-30.49652367304973
,,1739209804.094503,-45.120503652039325
,,1739209804.0945165,-38.13080360867914
,,1739209804.09453,-45.120503652039325
,,1739209804.0945432,-45.120503652039325
,,1739209804.0945568,-38.13080360867914
,,1739209804.0945702,-45.120503652039325
,,1739209804.0945835,-38.13080360867914
,,1739209804.094597,-33.981070128970906
,,1739209804.0946105,-33.981070128970906
,,1739209804.0946238,-38.13080360867914
,,1739209804.0946372,-38.13080360867914
,,1739209804.0946507,-17.724780207538373
,,1739209804.094664,-28.992665084841946
,,1739209804.0946774,-45.120503652039325
,,1739209804.094691,-45.120503652039325
,,1739209804.0947044,-31.141103565318915
,,1739209804.0947175,-9.479763862267829
,,1739209804.094731,-19.13259858440813
,,1739209804.0947447,-27.8777449560314
,,1739209804.094758,-33.98107012897096
,,1739209804.0947714,-33.981070128970906
,,1739209804.094785,-45.120503652039325
,,1739209804.0947983,-45.120503652039325
,,1739209804.0948117,-30.49652367304976
,,1739209804.0948253,-33.981070128970906
,,1739209804.0948386,-30.49652367304973
,,1739209804.094852,-27.87774495603141
,,1739209804.0948656,-29.438486411369347
,,1739209804.094879,-38.13080360867914
,,1739209804.0948925,-45.120503652039325
,,1739209804.0949056,-38.13080360867914
,,1739209804.0949192,-35.57807855764607
,,1739209804.0949326,-45.120503652039325
,,1739209804.094946,-33.981070128970906
,,1739209804.0949595,-30.49652367304973
,,1739209804.0949728,-15.75034257739115
,,1739209804.0949862,-17.161703478598536
,,1739209804.0949998,-30.49652367304973
,,1739209804.0950131,-33.981070128970906
,,1739209804.0950265,-32.816014438256545
,,1739209804.0950398,-33.981070128970906
,,1739209804.0950534,-33.981070128970906
,,1739209804.0950668,-38.13080360867914
,,1739209804.09508,-27.87774495603141
,,1739209804.0950935,-27.87774495603141
,,1739209804.095107,-38.13080360867914
,,1739209804.0951204,-38.13080360867914
,,1739209804.095134,-38.13080360867914
,,1739209804.0951474,-33.981070128970906
,,1739209804.0951607,-45.120503652039325
,,1739209804.095174,-38.13080360867914
,,1739209804.0951877,-38.13080360867914
,,1739209804.095201,-32.816014438256545
,,1739209804.0952144,-45.120503652039325
,,1739209804.095228,-45.120503652039325
,,1739209804.0952413,-31.141103565318915
,,1739209804.095255,-33.981070128970906
,,1739209804.0952682,-38.13080360867914
,,1739209804.0952816,-38.13080360867914
,,1739209804.095295,-25.82631439489636
,,1739209804.0953083,-38.13080360867914
,,1739209804.095322,-45.120503652039325
,,1739209804.0953352,-45.120503652039325
,,1739209804.0953486,-33.981070128970906
,,1739209804.0953622,-15.872543694060177
,,1739209804.0953755,-32.81601443825658
,,1739209804.095389,-33.981070128970906
,,1739209804.0954025,-45.120503652039325
,,1739209804.0954158,-45.120503652039325
,,1739209804.0954292,-28.992665084841946
,,1739209804.0954423,-35.57807855764607
,,1739209804.095456,-38.13080360867914
,,1739209804.0954697,-32.816014438256545
,,1739209804.0954828,-45.120503652039325
,,1739209804.0954964,-45.120503652039325
,,1739209804.0955098,-38.13080360867914
,,1739209804.095523,-28.58837851428589
,,1739209804.0955367,-45.120503652039325
,,1739209804.09555,-38.13080360867914
,,1739209804.0955634,-38.13080360867914
,,1739209804.0955768,-45.120503652039325
,,1739209804.0955904,-38.13080360867914
,,1739209804.0956037,-45.120503652039325
,,1739209804.095617,-38.13080360867914
,,1739209804.0956306,-31.141103565318915
,,1739209804.095644,-38.13080360867914
,,1739209804.095657,-45.120503652039325
,,1739209804.0956707,-33.981070128970906
,,1739209804.0956843,-18.299052888300974
,,1739209804.0956976,-33.981070128970906
,,1739209804.095711,-33.981070128970906
,,1739209804.0957246,-33.98107012897096
,,1739209804.095738,-19.69224938244749
,,1739209804.0957513,-7.805421816079036
,,1739209804.0957649,-28.992665084841946
,,1739209804.0957782,-33.981070128970906
,,1739209804.0957916,-30.49652367304973
,,1739209804.095805,-24.15140352195873
,,1739209804.0958183,-22.448786368009163
,,1739209804.095832,-33.981070128970906
,,1739209804.0958452,-28.992665084841946
,,1739209804.0958588,-45.120503652039325
,,1739209804.0958722,-38.13080360867914
,,1739209804.0958855,-45.120503652039325
,,1739209804.095899,-38.13080360867914
,,1739209804.0959125,-38.13080360867914
,,1739209804.0959258,-32.816014438256545
,,1739209804.0959392,-13.29921151150931
,,1739209804.0959527,-18.335319861638148
,,1739209804.095966,-32.816014438256545
,,1739209804.0959797,-33.981070128970906
,,1739209804.095993,-45.120503652039325
,,1739209804.0960064,-28.58837851428586
,,1739209804.0960195,-38.13080360867914
,,1739209804.096033,-38.13080360867914
,,1739209804.0960467,-45.120503652039325
,,1739209804.09606,-32.816014438256545
,,1739209804.0960734,-31.141103565318893
,,1739209804.096087,-38.13080360867914
,,1739209804.0961003,-38.13080360867914
,,1739209804.0961137,-27.8777449560314
,,1739209804.0961273,-20.27750525857143
,,1739209804.0961406,-21.021172418726344
,,1739209804.096154,-32.816014438256545
,,1739209804.0961676,-25.077289914212862
,,1739209804.096181,-35.57807855764607
,,1739209804.0961945,-12.231307595422027
,,1739209804.0962076,-10.400256675036475
,,1739209804.0962212,-29.43848641136937
,,1739209804.0962346,-27.8777449560314
,,1739209804.096248,-45.120503652039325
,,1739209804.0962615,-38.13080360867914
,,1739209804.0962749,-45.120503652039325
,,1739209804.0962882,-38.13080360867914
,,1739209804.0963018,-35.57807855764607
,,1739209804.0963151,-45.120503652039325
,,1739209804.0963285,-45.120503652039325
,,1739209804.0963418,-32.816014438256545
,,1739209804.0963554,-45.120503652039325
,,1739209804.0963688,-38.13080360867914
,,1739209804.096382,-32.81601443825658
,,1739209804.0963955,-27.87774495603143
,,1739209804.096409,-35.57807855764607
,,1739209804.0964224,-38.13080360867914
,,1739209804.096436,-38.13080360867914
,,1739209804.0964494,-24.74623867263306
,,1739209804.0964627,-23.50682362968953
,,1739209804.096476,-33.981070128970906
,,1739209804.0964897,-28.58837851428586
,,1739209804.096503,-31.141103565318943
,,1739209804.0965164,-13.287805215211243
,,1739209804.09653,-12.022073604878589
,,1739209804.0965433,-28.218542851754187
,,1739209804.096557,-45.120503652039325
,,1739209804.0965705,-38.13080360867914
,,1739209804.0965836,-45.120503652039325
,,1739209804.096597,-35.57807855764607
,,1739209804.0966103,-31.141103565318893
,,1739209804.096624,-45.120503652039325
,,1739209804.0966372,-35.57807855764607
,,1739209804.0966506,-45.120503652039325
,,1739209804.0966642,-28.992665084841967
,,1739209804.0966775,-38.13080360867914
,,1739209804.096691,-38.13080360867914
,,1739209804.0967045,-38.13080360867914
,,1739209804.0967178,-33.981070128970906
,,1739209804.0967312,-38.13080360867914
,,1739209804.0967443,-45.120503652039325
,,1739209804.096758,-45.120503652039325
,,1739209804.0967717,-38.13080360867914
,,1739209804.0967848,-45.120503652039325
,,1739209804.0967984,-33.981070128970906
,,1739209804.0968118,-38.13080360867914
,,1739209804.0968251,-28.58837851428586
,,1739209804.0968387,-24.438645034577675
,,1739209804.096852,-32.81601443825658
,,1739209804.0968654,-32.816014438256545
,,1739209804.0968788,-27.8777449560314
,,1739209804.0968924,-26.99137008561072
,,1739209804.0969057,-14.502210579092306
,,1739209804.096919,-17.448944991217488
,,1739209804.0969326,-18.836614351536173
,,1739209804.096946,-38.13080360867914
,,1739209804.0969594,-45.120503652039325
,,1739209804.096973,-45.120503652039325
,,1739209804.0969863,-31.141103565318915
,,1739209804.0969996,-35.57807855764607
,,1739209804.097013,-45.120503652039325
,,1739209804.0970266,-35.57807855764607
,,1739209804.09704,-31.141103565318915
,,1739209804.0970533,-38.13080360867914
,,1739209804.0970669,-38.13080360867914
,,1739209804.0970802,-45.120503652039325
,,1739209804.0970936,-28.58837851428586
,,1739209804.0971072,-31.141103565318915
,,1739209804.0971203,-45.120503652039325
,,1739209804.097134,-38.13080360867914
,,1739209804.0971472,-26.03565346325281
,,1739209804.0971608,-31.141103565318943
,,1739209804.0971742,-30.49652367304976
,,1739209804.0971875,-38.13080360867914
,,1739209804.097201,-45.120503652039325
,,1739209804.0972145,-38.13080360867914
,,1739209804.0972278,-45.120503652039325
,,1739209804.0972414,-38.13080360867914
,,1739209804.0972548,-38.13080360867914
,,1739209804.097268,-45.120503652039325
,,1739209804.0972817,-45.120503652039325
,,1739209804.097295,-35.57807855764607
,,1739209804.0973084,-38.13080360867914
,,1739209804.0973215,-45.120503652039325
,,1739209804.097335,-45.120503652039325
,,1739209804.0973487,-33.98107012897096
