CAN Message, 0x62:00cd2b39dad0bb3c,Timestamp,Amplitude
,,1739209910.7383552,-45.120503652039325
,,1739209910.7383642,-30.49652367304973
,,1739209910.7383735,-33.981070128970906
,,1739209910.7383826,-45.120503652039325
,,1739209910.7383916,-45.120503652039325
,,1739209910.7384007,-32.816014438256545
,,1739209910.7384098,-35.57807855764607
,,1739209910.7384188,-45.120503652039325
,,1739209910.738428,-45.120503652039325
,,1739209910.7384372,-45.120503652039325
,,1739209910.7384462,-45.120503652039325
,,1739209910.7384553,-45.120503652039325
,,1739209910.7384644,-38.13080360867914
,,1739209910.7384734,-38.13080360867914
,,1739209910.7384825,-45.120503652039325
,,1739209910.7384918,-45.120503652039325
,,1739209910.7385008,-38.13080360867914
,,1739209910.73851,-38.13080360867914
,,1739209910.738519,-45.120503652039325
,,1739209910.738528,-45.120503652039325
,,1739209910.738537,-38.13080360867914
,,1739209910.7385464,-45.120503652039325
,,1739209910.7385554,-45.120503652039325
,,1739209910.7385645,-38.13080360867914
,,1739209910.7385736,-38.13080360867914
,,1739209910.7385826,-33.981070128970906
,,1739209910.7385917,-31.141103565318915
,,1739209910.7386007,-45.120503652039325
,,1739209910.73861,-45.120503652039325
,,1739209910.738619,-38.13080360867914
,,1739209910.738628,-38.13080360867914
,,1739209910.7386372,-45.120503652039325
,,1739209910.7386465,-38.13080360867914
,,1739209910.738655,-45.120503652039325
,,1739209910.7386644,-38.13080360867914
,,1739209910.7386737,-45.120503652039325
,,1739209910.7386827,-38.13080360867914
,,1739209910.7386918,-45.120503652039325
,,1739209910.7387009,-45.120503652039325
,,1739209910.73871,-38.13080360867914
,,1739209910.738719,-45.120503652039325
,,1739209910.7387283,-33.981070128970906
,,1739209910.738737,-28.992665084841946
,,1739209910.7387464,-45.120503652039325
,,1739209910.7387557,-38.13080360867914
,,1739209910.7387643,-38.13080360867914
,,1739209910.7387736,-38.13080360867914
,,1739209910.7387826,-45.120503652039325
,,1739209910.738792,-38.13080360867914
,,1739209910.738801,-38.13080360867914
,,1739209910.73881,-38.13080360867914
,,1739209910.7388191,-45.120503652039325
,,1739209910.7388282,-38.13080360867914
,,1739209910.7388372,-35.57807855764607
,,1739209910.7388463,-45.120503652039325
,,1739209910.7388556,-45.120503652039325
,,1739209910.738865,-45.120503652039325
,,1739209910.7388735,-38.13080360867914
,,1739209910.7388828,-33.981070128970906
,,1739209910.7388918,-38.13080360867914
,,1739209910.738901,-45.120503652039325
,,1739209910.7389102,-38.13080360867914
,,1739209910.7389193,-35.57807855764607
,,1739209910.7389283,-45.120503652039325
,,1739209910.7389374,-45.120503652039325
,,1739209910.7389464,-32.816014438256545
,,1739209910.7389555,-33.981070128970906
,,1739209910.7389646,-45.120503652039325
,,1739209910.738974,-45.120503652039325
,,1739209910.738983,-38.13080360867914
,,1739209910.738992,-38.13080360867914
,,1739209910.739001,-45.120503652039325
,,1739209910.73901,-38.13080360867914
,,1739209910.7390192,-38.13080360867914
,,1739209910.7390285,-38.13080360867914
,,1739209910.7390375,-45.120503652039325
,,1739209910.7390466,-38.13080360867914
,,1739209910.7390556,-45.120503652039325
,,1739209910.7390647,-45.120503652039325
,,1739209910.7390738,-25.826314394896357
,,1739209910.7390828,-31.141103565318915
,,1739209910.739092,-32.81601443825658
,,1739209910.7391012,-33.981070128970906
,,1739209910.7391102,-38.13080360867914
,,1739209910.7391193,-45.120503652039325
,,1739209910.7391284,-30.49652367304973
,,1739209910.7391374,-38.13080360867914
,,1739209910.7391467,-25.82631439489636
,,1739209910.7391558,-25.826314394896357
,,1739209910.7391648,-28.992665084841946
,,1739209910.739174,-30.49652367304973
,,1739209910.739183,-29.438486411369333
,,1739209910.739192,-31.141103565318915
,,1739209910.739201,-38.13080360867914
,,1739209910.7392104,-38.13080360867914
,,1739209910.7392194,-30.49652367304976
,,1739209910.7392285,-30.49652367304973
,,1739209910.7392375,-31.141103565318943
,,1739209910.7392466,-25.82631439489636
,,1739209910.7392557,-38.13080360867914
,,1739209910.7392647,-33.981070128970906
,,1739209910.739274,-38.13080360867914
,,1739209910.739283,-31.141103565318915
,,1739209910.739292,-31.141103565318943
,,1739209910.7393012,-31.141103565318943
,,1739209910.7393105,-33.98107012897096
,,1739209910.739319,-28.992665084841946
,,1739209910.7393286,-31.141103565318915
,,1739209910.7393377,-31.141103565318943
,,1739209910.7393467,-31.141103565318915
,,1739209910.7393558,-45.120503652039325
,,1739209910.7393649,-27.267205301931607
,,1739209910.739374,-27.8777449560314
,,1739209910.739383,-27.8777449560314
,,1739209910.7393925,-31.141103565318915
,,1739209910.739401,-33.981070128970906
,,1739209910.7394104,-31.141103565318943
,,1739209910.7394197,-45.120503652039325
,,1739209910.7394283,-45.120503652039325
,,1739209910.7394376,-38.13080360867914
,,1739209910.7394469,-23.75329798047523
,,1739209910.739456,-26.991370085610736
,,1739209910.739465,-22.74004262075133
,,1739209910.739474,-45.120503652039325
,,1739209910.739483,-45.120503652039325
,,1739209910.7394922,-31.141103565318943
,,1739209910.7395012,-38.13080360867914
,,1739209910.7395103,-28.992665084841967
,,1739209910.7395196,-45.120503652039325
,,1739209910.739529,-22.002965041481755
,,1739209910.7395377,-25.82631439489636
,,1739209910.7395468,-29.43848641136937
,,1739209910.7395558,-45.120503652039325
,,1739209910.739565,-45.120503652039325
,,1739209910.7395742,-33.981070128970906
,,1739209910.7395833,-30.49652367304976
,,1739209910.7395923,-32.81601443825658
,,1739209910.7396014,-35.57807855764607
,,1739209910.7396104,-30.49652367304976
,,1739209910.7396195,-35.57807855764607
,,1739209910.7396288,-27.877744956031417
,,1739209910.739638,-38.13080360867914
,,1739209910.739647,-32.81601443825658
,,1739209910.739656,-33.98107012897096
,,1739209910.739665,-28.992665084841946
,,1739209910.739674,-45.120503652039325
,,1739209910.7396832,-31.141103565318915
,,1739209910.7396924,-38.13080360867914
,,1739209910.7397015,-32.816014438256545
,,1739209910.7397106,-32.81601443825658
,,1739209910.7397196,-25.62660358559016
,,1739209910.7397287,-32.816014438256545
,,1739209910.7397375,-38.13080360867914
,,1739209910.739747,-31.141103565318915
,,1739209910.739756,-45.120503652039325
,,1739209910.7397652,-26.991370085610736
,,1739209910.7397742,-38.13080360867914
,,1739209910.7397833,-35.57807855764607
,,1739209910.7397923,-25.25278630937684
,,1739209910.7398014,-32.816014438256545
,,1739209910.7398107,-45.120503652039325
,,1739209910.7398198,-32.816014438256545
,,1739209910.7398288,-30.49652367304973
,,1739209910.739838,-38.13080360867914
,,1739209910.739847,-31.141103565318915
,,1739209910.739856,-28.992665084841946
,,1739209910.739865,-24.746238672633048
,,1739209910.7398744,-31.141103565318915
,,1739209910.7398834,-38.13080360867914
,,1739209910.7398925,-25.826314394896364
,,1739209910.7399015,-26.99137008561072
,,1739209910.7399106,-27.8777449560314
,,1739209910.7399197,-28.58837851428586
,,1739209910.739929,-33.981070128970906
,,1739209910.739938,-27.87774495603141
,,1739209910.739947,-38.13080360867914
,,1739209910.739956,-28.992665084841967
,,1739209910.7399652,-23.16150712794695
,,1739209910.7399745,-25.82631439489636
,,1739209910.739983,-27.87774495603143
,,1739209910.7399926,-38.13080360867914
,,1739209910.7400017,-32.816014438256545
,,1739209910.7400107,-38.13080360867914
,,1739209910.7400198,-35.57807855764607
,,1739209910.7400289,-27.87774495603141
,,1739209910.740038,-30.49652367304973
,,1739209910.740047,-23.506823629689546
,,1739209910.7400565,-27.267205301931607
,,1739209910.740065,-29.438486411369347
,,1739209910.7400744,-28.21854285175415
,,1739209910.7400837,-28.992665084841946
,,1739209910.7400925,-45.120503652039325
,,1739209910.7401016,-35.57807855764607
,,1739209910.7401109,-31.141103565318915
,,1739209910.74012,-30.49652367304976
,,1739209910.740129,-33.98107012897096
,,1739209910.740138,-24.438645034577675
,,1739209910.740147,-31.141103565318915
,,1739209910.7401562,-32.816014438256545
,,1739209910.7401652,-38.13080360867914
,,1739209910.7401743,-38.13080360867914
,,1739209910.7401836,-33.981070128970906
,,1739209910.740193,-32.81601443825658
,,1739209910.7402017,-26.487275050834725
,,1739209910.7402108,-26.991370085610747
,,1739209910.7402198,-30.49652367304973
,,1739209910.7402291,-38.13080360867914
,,1739209910.7402382,-33.98107012897096
,,1739209910.7402472,-38.13080360867914
,,1739209910.7402563,-31.141103565318943
,,1739209910.7402654,-32.816014438256545
,,1739209910.7402744,-26.487275050834715
,,1739209910.7402835,-26.991370085610736
,,1739209910.7402928,-27.267205301931607
,,1739209910.7403018,-45.120503652039325
,,1739209910.740311,-31.141103565318943
,,1739209910.74032,-38.13080360867914
,,1739209910.740329,-33.98107012897096
,,1739209910.740338,-31.141103565318915
,,1739209910.7403471,-25.62660358559016
,,1739209910.7403564,-45.120503652039325
,,1739209910.7403655,-45.120503652039325
,,1739209910.7403746,-38.13080360867914
,,1739209910.7403836,-38.13080360867914
,,1739209910.7403927,-33.981070128970906
,,1739209910.7404015,-25.826314394896357
,,1739209910.740411,-27.267205301931607
,,1739209910.74042,-28.21854285175415
,,1739209910.7404292,-26.99137008561072
,,1739209910.7404382,-45.120503652039325
,,1739209910.7404473,-38.13080360867914
,,1739209910.7404563,-29.438486411369333
,,1739209910.7404654,-38.13080360867914
,,1739209910.7404747,-38.13080360867914
,,1739209910.7404838,-24.15140352195873
,,1739209910.7404928,-30.49652367304973
,,1739209910.740502,-28.58837851428586
,,1739209910.740511,-26.991370085610736
,,1739209910.74052,-23.506823629689546
,,1739209910.7405293,-23.506823629689546
,,1739209910.7405384,-38.13080360867914
,,1739209910.7405474,-45.120503652039325
,,1739209910.7405565,-31.141103565318915
,,1739209910.7405655,-38.13080360867914
,,1739209910.7405746,-28.992665084841946
,,1739209910.7405837,-31.141103565318915
,,1739209910.740593,-45.120503652039325
,,1739209910.740602,-45.120503652039325
,,1739209910.740611,-33.981070128970906
,,1739209910.74062,-45.120503652039325
,,1739209910.7406292,-38.13080360867914
,,1739209910.7406385,-26.99137008561072
,,1739209910.7406473,-22.74004262075133
,,1739209910.7406566,-33.98107012897096
,,1739209910.7406657,-28.992665084841946
,,1739209910.7406747,-26.035653463252824
,,1739209910.7406838,-32.816014438256545
,,1739209910.7406929,-45.120503652039325
,,1739209910.740702,-45.120503652039325
,,1739209910.7407112,-38.13080360867914
,,1739209910.7407205,-32.816014438256545
,,1739209910.740729,-30.49652367304973
,,1739209910.7407384,-35.57807855764607
,,1739209910.7407477,-35.57807855764607
,,1739209910.7407565,-35.57807855764607
,,1739209910.7407656,-38.13080360867914
,,1739209910.7407749,-28.218542851754165
,,1739209910.740784,-30.49652367304973
,,1739209910.740793,-33.98107012897096
,,1739209910.740802,-24.15140352195872
,,1739209910.740811,-25.82631439489636
,,1739209910.7408202,-25.07728991421287
,,1739209910.7408297,-33.981070128970906
,,1739209910.7408383,-38.13080360867914
,,1739209910.7408476,-38.13080360867914
,,1739209910.7408566,-33.981070128970906
,,1739209910.7408657,-30.49652367304973
,,1739209910.7408748,-28.21854285175415
,,1739209910.7408838,-33.981070128970906
,,1739209910.7408931,-29.438486411369333
,,1739209910.7409022,-38.13080360867914
,,1739209910.7409112,-45.120503652039325
,,1739209910.7409203,-28.992665084841946
,,1739209910.7409294,-45.120503652039325
,,1739209910.7409384,-30.49652367304973
,,1739209910.7409475,-29.43848641136937
,,1739209910.7409568,-20.27750525857143
,,1739209910.7409658,-20.4518274484982
,,1739209910.740975,-27.267205301931607
,,1739209910.740984,-38.13080360867914
,,1739209910.740993,-38.13080360867914
,,1739209910.741002,-35.57807855764607
,,1739209910.7410114,-29.438486411369347
,,1739209910.7410204,-28.21854285175415
,,1739209910.7410295,-28.58837851428586
,,1739209910.7410386,-24.746238672633048
,,1739209910.7410476,-26.991370085610747
,,1739209910.741057,-38.13080360867914
,,1739209910.7410655,-28.992665084841946
,,1739209910.741075,-45.120503652039325
,,1739209910.741084,-33.981070128970906
,,1739209910.7410932,-45.120503652039325
,,1739209910.7411022,-33.981070128970906
,,1739209910.7411113,-31.141103565318915
,,1739209910.7411203,-26.487275050834715
,,1739209910.7411296,-31.141103565318943
,,1739209910.7411387,-33.981070128970906
,,1739209910.7411478,-33.98107012897096
,,1739209910.7411568,-33.98107012897096
,,1739209910.741166,-28.218542851754165
,,1739209910.741175,-27.267205301931607
,,1739209910.741184,-32.816014438256545
,,1739209910.7411933,-25.82631439489636
,,1739209910.7412024,-45.120503652039325
,,1739209910.7412114,-38.13080360867914
,,1739209910.7412205,-30.49652367304973
,,1739209910.7412295,-45.120503652039325
,,1739209910.7412386,-33.981070128970906
,,1739209910.7412477,-31.141103565318893
,,1739209910.741257,-32.816014438256545
,,1739209910.741266,-31.141103565318915
,,1739209910.741275,-38.13080360867914
,,1739209910.741284,-45.120503652039325
,,1739209910.7412932,-24.29264994887477
,,1739209910.7413025,-26.991370085610747
,,1739209910.7413116,-31.141103565318915
,,1739209910.7413206,-33.981070128970906
,,1739209910.7413297,-38.13080360867914
,,1739209910.7413387,-38.13080360867914
,,1739209910.7413478,-30.49652367304973
,,1739209910.7413568,-31.141103565318915
,,1739209910.741366,-38.13080360867914
,,1739209910.7413752,-24.438645034577675
,,1739209910.7413845,-26.487275050834715
,,1739209910.741393,-27.87774495603141
,,1739209910.7414024,-30.49652367304973
,,1739209910.7414114,-27.267205301931607
