CAN Message, 0x24:0e3dc7622b3dab4a,Timestamp,Amplitude
,,1739209609.9215813,-45.120503652039325
,,1739209609.9215882,-38.13080360867914
,,1739209609.921595,-38.13080360867914
,,1739209609.9216022,-45.120503652039325
,,1739209609.9216092,-35.57807855764607
,,1739209609.921616,-28.992665084841946
,,1739209609.921623,-38.13080360867914
,,1739209609.92163,-35.57807855764607
,,1739209609.9216368,-32.816014438256545
,,1739209609.921644,-38.13080360867914
,,1739209609.921651,-45.120503652039325
,,1739209609.9216578,-45.120503652039325
,,1739209609.9216647,-33.981070128970906
,,1739209609.9216716,-35.57807855764607
,,1739209609.9216788,-38.13080360867914
,,1739209609.9216857,-35.57807855764607
,,1739209609.9216926,-38.13080360867914
,,1739209609.9216995,-38.13080360867914
,,1739209609.9217064,-38.13080360867914
,,1739209609.9217134,-28.992665084841946
,,1739209609.9217205,-38.13080360867914
,,1739209609.9217274,-28.58837851428586
,,1739209609.9217343,-32.816014438256545
,,1739209609.9217412,-38.13080360867914
,,1739209609.9217482,-35.57807855764607
,,1739209609.921755,-30.49652367304973
,,1739209609.9217622,-33.981070128970906
,,1739209609.9217691,-38.13080360867914
,,1739209609.921776,-45.120503652039325
,,1739209609.921783,-33.981070128970906
,,1739209609.92179,-31.141103565318915
,,1739209609.9217968,-35.57807855764607
,,1739209609.921804,-38.13080360867914
,,1739209609.9218109,-25.82631439489636
,,1739209609.9218178,-25.82631439489636
,,1739209609.9218247,-38.13080360867914
,,1739209609.9218316,-38.13080360867914
,,1739209609.9218388,-38.13080360867914
,,1739209609.9218457,-38.13080360867914
,,1739209609.9218526,-38.13080360867914
,,1739209609.9218595,-38.13080360867914
,,1739209609.9218664,-30.49652367304976
,,1739209609.921873,-45.120503652039325
,,1739209609.9218805,-9.413906951823954
,,1739209609.9218874,-15.554017859987264
,,1739209609.9218943,-28.992665084841946
,,1739209609.9219012,-32.81601443825658
,,1739209609.921908,-38.13080360867914
,,1739209609.921915,-45.120503652039325
,,1739209609.9219222,-33.981070128970906
,,1739209609.9219291,-28.992665084841946
,,1739209609.921936,-38.13080360867914
,,1739209609.921943,-45.120503652039325
,,1739209609.92195,-45.120503652039325
,,1739209609.9219568,-38.13080360867914
,,1739209609.921964,-32.816014438256545
,,1739209609.9219708,-45.120503652039325
,,1739209609.9219778,-28.992665084841946
,,1739209609.921985,-23.38864096791655
,,1739209609.9219916,-45.120503652039325
,,1739209609.9219987,-35.57807855764607
,,1739209609.9220057,-38.13080360867914
,,1739209609.9220126,-45.120503652039325
,,1739209609.9220195,-45.120503652039325
,,1739209609.9220264,-38.13080360867914
,,1739209609.9220333,-32.816014438256545
,,1739209609.9220405,-33.981070128970906
,,1739209609.9220474,-23.75329798047523
,,1739209609.9220543,-38.13080360867914
,,1739209609.9220612,-33.981070128970906
,,1739209609.922068,-26.99137008561072
,,1739209609.922075,-33.981070128970906
,,1739209609.9220822,-12.854504599965717
,,1739209609.922089,-28.58837851428589
,,1739209609.922096,-31.141103565318915
,,1739209609.922103,-38.13080360867914
,,1739209609.9221098,-45.120503652039325
,,1739209609.9221168,-38.13080360867914
,,1739209609.922124,-24.746238672633048
,,1739209609.9221308,-38.13080360867914
,,1739209609.9221375,-45.120503652039325
,,1739209609.922145,-45.120503652039325
,,1739209609.9221516,-33.981070128970906
,,1739209609.9221587,-35.57807855764607
,,1739209609.9221656,-45.120503652039325
,,1739209609.9221723,-45.120503652039325
,,1739209609.9221797,-38.13080360867914
,,1739209609.9221864,-35.57807855764607
,,1739209609.9221933,-38.13080360867914
,,1739209609.9222004,-33.981070128970906
,,1739209609.9222074,-45.120503652039325
,,1739209609.9222145,-45.120503652039325
,,1739209609.9222212,-45.120503652039325
,,1739209609.922228,-45.120503652039325
,,1739209609.922235,-38.13080360867914
,,1739209609.9222422,-38.13080360867914
,,1739209609.922249,-29.438486411369333
,,1739209609.922256,-35.57807855764607
,,1739209609.922263,-33.98107012897096
,,1739209609.9222698,-45.120503652039325
,,1739209609.9222767,-38.13080360867914
,,1739209609.922284,-38.13080360867914
,,1739209609.9222908,-38.13080360867914
,,1739209609.9222977,-45.120503652039325
,,1739209609.9223046,-35.57807855764607
,,1739209609.9223115,-38.13080360867914
,,1739209609.9223187,-35.57807855764607
,,1739209609.9223256,-33.981070128970906
,,1739209609.9223323,-45.120503652039325
,,1739209609.9223394,-45.120503652039325
,,1739209609.9223464,-22.74004262075133
,,1739209609.9223533,-29.438486411369333
,,1739209609.9223604,-31.141103565318893
,,1739209609.922367,-33.981070128970906
,,1739209609.9223742,-27.8777449560314
,,1739209609.9223812,-22.17584139042336
,,1739209609.922388,-23.38864096791655
,,1739209609.922395,-31.141103565318915
,,1739209609.922402,-31.141103565318915
,,1739209609.922409,-32.816014438256545
,,1739209609.922416,-45.120503652039325
,,1739209609.922423,-33.981070128970906
,,1739209609.9224298,-33.98107012897096
,,1739209609.9224367,-28.992665084841967
,,1739209609.922444,-23.506823629689546
,,1739209609.9224508,-20.16506027657481
,,1739209609.9224577,-38.13080360867914
,,1739209609.9224646,-28.992665084841946
,,1739209609.9224715,-31.141103565318915
,,1739209609.922479,-21.598678470925677
,,1739209609.9224856,-12.09935988247728
,,1739209609.9224925,-33.981070128970906
,,1739209609.9224994,-38.13080360867914
,,1739209609.9225063,-38.13080360867914
,,1739209609.9225132,-45.120503652039325
,,1739209609.9225204,-45.120503652039325
,,1739209609.9225273,-32.816014438256545
,,1739209609.9225342,-45.120503652039325
,,1739209609.9225411,-33.981070128970906
,,1739209609.922548,-29.438486411369333
,,1739209609.922555,-33.981070128970906
,,1739209609.922562,-38.13080360867914
,,1739209609.922569,-38.13080360867914
,,1739209609.922576,-32.816014438256545
,,1739209609.9225829,-45.120503652039325
,,1739209609.9225898,-45.120503652039325
,,1739209609.9225967,-35.57807855764607
,,1739209609.9226038,-38.13080360867914
,,1739209609.9226108,-45.120503652039325
,,1739209609.9226177,-38.13080360867914
,,1739209609.9226246,-30.49652367304973
,,1739209609.9226315,-27.267205301931607
,,1739209609.922639,-31.141103565318915
,,1739209609.9226456,-26.487275050834715
,,1739209609.9226525,-26.99137008561072
,,1739209609.9226594,-35.57807855764607
,,1739209609.9226663,-38.13080360867914
,,1739209609.9226732,-38.13080360867914
,,1739209609.9226804,-38.13080360867914
,,1739209609.9226873,-38.13080360867914
,,1739209609.9226942,-33.981070128970906
,,1739209609.9227011,-38.13080360867914
,,1739209609.922708,-45.120503652039325
,,1739209609.922715,-25.826314394896364
,,1739209609.922722,-45.120503652039325
,,1739209609.922729,-45.120503652039325
,,1739209609.922736,-38.13080360867914
,,1739209609.9227428,-30.49652367304973
,,1739209609.9227498,-38.13080360867914
,,1739209609.922757,-38.13080360867914
,,1739209609.9227638,-38.13080360867914
,,1739209609.9227707,-38.13080360867914
,,1739209609.9227777,-45.120503652039325
,,1739209609.9227846,-38.13080360867914
,,1739209609.9227915,-38.13080360867914
,,1739209609.9227986,-33.981070128970906
,,1739209609.9228055,-45.120503652039325
,,1739209609.9228125,-45.120503652039325
,,1739209609.9228194,-45.120503652039325
,,1739209609.9228263,-24.15140352195873
,,1739209609.9228332,-38.13080360867914
,,1739209609.9228404,-45.120503652039325
,,1739209609.9228473,-45.120503652039325
,,1739209609.9228542,-38.13080360867914
,,1739209609.922861,-35.57807855764607
,,1739209609.922868,-45.120503652039325
,,1739209609.922875,-45.120503652039325
,,1739209609.922882,-20.88804491267121
,,1739209609.922889,-31.141103565318915
,,1739209609.922896,-45.120503652039325
,,1739209609.9229028,-45.120503652039325
,,1739209609.9229095,-33.981070128970906
,,1739209609.922917,-11.863295071845169
,,1739209609.9229238,-22.264930561961563
,,1739209609.9229307,-27.8777449560314
,,1739209609.9229376,-27.87774495603141
,,1739209609.9229443,-33.981070128970906
,,1739209609.9229517,-45.120503652039325
,,1739209609.9229586,-35.57807855764607
,,1739209609.9229655,-38.13080360867914
,,1739209609.9229724,-33.981070128970906
,,1739209609.9229794,-23.16150712794695
,,1739209609.9229865,-21.22884280839397
,,1739209609.9229932,-33.981070128970906
,,1739209609.9230003,-45.120503652039325
,,1739209609.9230072,-38.13080360867914
,,1739209609.9230142,-38.13080360867914
,,1739209609.923021,-28.992665084841946
,,1739209609.923028,-30.49652367304973
,,1739209609.923035,-33.981070128970906
,,1739209609.923042,-38.13080360867914
,,1739209609.923049,-33.981070128970906
,,1739209609.923056,-33.981070128970906
,,1739209609.9230628,-33.981070128970906
,,1739209609.9230697,-45.120503652039325
,,1739209609.9230766,-28.992665084841946
,,1739209609.9230838,-19.692249382447496
,,1739209609.9230907,-28.58837851428589
,,1739209609.9230976,-31.141103565318915
,,1739209609.9231043,-45.120503652039325
,,1739209609.9231114,-45.120503652039325
,,1739209609.9231186,-38.13080360867914
,,1739209609.9231255,-38.13080360867914
,,1739209609.9231324,-35.57807855764607
,,1739209609.923139,-38.13080360867914
,,1739209609.9231462,-35.57807855764607
,,1739209609.9231532,-45.120503652039325
,,1739209609.9231603,-33.981070128970906
,,1739209609.9231672,-45.120503652039325
,,1739209609.923174,-38.13080360867914
,,1739209609.923181,-29.43848641136937
,,1739209609.923188,-38.13080360867914
,,1739209609.923195,-45.120503652039325
,,1739209609.923202,-38.13080360867914
,,1739209609.923209,-45.120503652039325
,,1739209609.923216,-35.57807855764607
,,1739209609.9232228,-27.8777449560314
,,1739209609.9232297,-38.13080360867914
,,1739209609.9232366,-32.816014438256545
,,1739209609.9232438,-38.13080360867914
,,1739209609.923251,-32.816014438256545
,,1739209609.9232576,-45.120503652039325
,,1739209609.9232645,-35.57807855764607
,,1739209609.9232714,-45.120503652039325
,,1739209609.9232786,-45.120503652039325
,,1739209609.9232855,-45.120503652039325
,,1739209609.9232924,-38.13080360867914
,,1739209609.9232993,-35.57807855764607
,,1739209609.9233062,-31.141103565318943
,,1739209609.9233131,-22.44878636800916
,,1739209609.9233203,-15.275230518601363
,,1739209609.9233272,-38.13080360867914
,,1739209609.923334,-32.81601443825658
,,1739209609.923341,-38.13080360867914
,,1739209609.923348,-23.75329798047523
,,1739209609.9233549,-31.141103565318943
,,1739209609.923362,-35.57807855764607
,,1739209609.923369,-45.120503652039325
,,1739209609.9233758,-45.120503652039325
,,1739209609.9233828,-38.13080360867914
,,1739209609.9233897,-25.077289914212862
,,1739209609.9233966,-35.57807855764607
,,1739209609.9234035,-45.120503652039325
,,1739209609.923411,-45.120503652039325
,,1739209609.9234176,-35.57807855764607
,,1739209609.9234245,-38.13080360867914
,,1739209609.9234314,-38.13080360867914
,,1739209609.9234383,-31.141103565318915
,,1739209609.9234457,-27.267205301931607
,,1739209609.9234524,-9.69847582769901
,,1739209609.9234593,-25.82631439489636
,,1739209609.9234662,-45.120503652039325
,,1739209609.9234731,-45.120503652039325
,,1739209609.9234805,-38.13080360867914
,,1739209609.9234872,-38.13080360867914
,,1739209609.923494,-38.13080360867914
,,1739209609.923501,-45.120503652039325
,,1739209609.923508,-45.120503652039325
,,1739209609.9235148,-35.57807855764607
,,1739209609.923522,-38.13080360867914
,,1739209609.923529,-45.120503652039325
,,1739209609.9235358,-45.120503652039325
,,1739209609.9235427,-35.57807855764607
,,1739209609.9235497,-45.120503652039325
,,1739209609.9235566,-24.151403521958727
,,1739209609.9235637,-31.141103565318893
,,1739209609.9235706,-45.120503652039325
,,1739209609.9235775,-38.13080360867914
,,1739209609.9235845,-35.57807855764607
,,1739209609.9235914,-45.120503652039325
,,1739209609.9235983,-35.57807855764607
,,1739209609.9236054,-38.13080360867914
,,1739209609.9236124,-45.120503652039325
,,1739209609.9236193,-45.120503652039325
,,1739209609.9236262,-38.13080360867914
,,1739209609.923633,-31.141103565318915
,,1739209609.9236405,-32.816014438256545
,,1739209609.9236472,-17.952126419044045
,,1739209609.923654,-9.372091701405449
,,1739209609.923661,-32.816014438256545
,,1739209609.923668,-33.98107012897096
,,1739209609.9236748,-35.57807855764607
,,1739209609.923682,-20.95409857865649
,,1739209609.923689,-26.487275050834725
,,1739209609.9236958,-33.981070128970906
,,1739209609.9237027,-45.120503652039325
,,1739209609.9237096,-32.816014438256545
,,1739209609.9237163,-38.13080360867914
,,1739209609.9237237,-38.13080360867914
,,1739209609.9237306,-35.57807855764607
,,1739209609.9237375,-45.120503652039325
,,1739209609.9237444,-45.120503652039325
,,1739209609.9237514,-11.670689512766712
,,1739209609.9237585,-22.44878636800916
,,1739209609.9237654,-45.120503652039325
,,1739209609.9237723,-35.57807855764607
,,1739209609.9237792,-38.13080360867914
,,1739209609.9237862,-31.141103565318915
,,1739209609.923793,-32.816014438256545
,,1739209609.9238002,-45.120503652039325
,,1739209609.9238071,-38.13080360867914
,,1739209609.923814,-33.981070128970906
,,1739209609.923821,-45.120503652039325
,,1739209609.923828,-45.120503652039325
,,1739209609.9238348,-45.120503652039325
,,1739209609.923842,-28.992665084841946
,,1739209609.9238489,-24.438645034577675
,,1739209609.9238558,-28.992665084841967
,,1739209609.9238627,-28.58837851428586
,,1739209609.9238696,-32.816014438256545
,,1739209609.9238763,-30.49652367304976
,,1739209609.9238837,-14.814506432379776
,,1739209609.9238906,-15.45908632464896
,,1739209609.9238975,-24.15140352195873
,,1739209609.9239044,-38.13080360867914
,,1739209609.923911,-33.981070128970906
,,1739209609.9239185,-33.981070128970906
,,1739209609.9239254,-45.120503652039325
,,1739209609.9239323,-35.57807855764607
,,1739209609.9239392,-38.13080360867914
,,1739209609.923946,-45.120503652039325
,,1739209609.923953,-25.826314394896364
,,1739209609.9239602,-33.981070128970906
,,1739209609.9239671,-35.57807855764607
,,1739209609.923974,-45.120503652039325
,,1739209609.923981,-27.267205301931607
,,1739209609.923988,-24.438645034577675
,,1739209609.9239948,-33.981070128970906
,,1739209609.924002,-32.816014438256545
,,1739209609.9240088,-26.487275050834715
,,1739209609.9240158,-16.51712358632935
,,1739209609.924023,-13.977730686423431
,,1739209609.9240296,-33.98107012897096
,,1739209609.9240365,-31.141103565318915
,,1739209609.9240437,-38.13080360867914
,,1739209609.9240506,-18.836614351536177
,,1739209609.9240575,-28.992665084841946
,,1739209609.9240644,-23.75329798047523
,,1739209609.9240713,-38.13080360867914
,,1739209609.9240785,-38.13080360867914
,,1739209609.9240854,-8.537527148957391
,,1739209609.9240923,-16.517123586329355
,,1739209609.9240992,-31.141103565318943
,,1739209609.924106,-28.58837851428586
,,1739209609.924113,-31.14110356531892
,,1739209609.9241202,-21.22884280839397
,,1739209609.924127,-33.981070128970906
,,1739209609.924134,-45.120503652039325
,,1739209609.924141,-45.120503652039325
,,1739209609.9241478,-32.816014438256545
,,1739209609.9241548,-38.13080360867914
,,1739209609.924162,-38.13080360867914
,,1739209609.9241688,-31.141103565318915
,,1739209609.9241755,-25.62660358559016
,,1739209609.924183,-14.28189564337356
,,1739209609.9241896,-10.400256675036475
,,1739209609.9241965,-27.267205301931607
,,1739209609.9242036,-32.816014438256545
,,1739209609.9242103,-45.120503652039325
,,1739209609.9242177,-38.13080360867914
,,1739209609.9242244,-45.120503652039325
,,1739209609.9242313,-38.13080360867914
,,1739209609.9242384,-33.981070128970906
,,1739209609.9242454,-35.57807855764607
,,1739209609.9242525,-25.826314394896357
,,1739209609.9242592,-33.981070128970906
,,1739209609.924266,-26.99137008561072
,,1739209609.924273,-38.13080360867914
,,1739209609.9242802,-45.120503652039325
,,1739209609.924287,-45.120503652039325
,,1739209609.924294,-38.13080360867914
,,1739209609.924301,-38.13080360867914
,,1739209609.9243078,-45.120503652039325
,,1739209609.9243147,-38.13080360867914
,,1739209609.924322,-38.13080360867914
,,1739209609.9243288,-38.13080360867914
,,1739209609.9243357,-32.816014438256545
,,1739209609.9243426,-45.120503652039325
,,1739209609.9243495,-45.120503652039325
,,1739209609.9243565,-38.13080360867914
,,1739209609.9243636,-38.13080360867914
,,1739209609.9243703,-38.13080360867914
,,1739209609.9243774,-31.141103565318915
,,1739209609.9243844,-17.85323156177357
,,1739209609.9243913,-21.22884280839397
,,1739209609.9243984,-31.141103565318915
,,1739209609.924405,-38.13080360867914
,,1739209609.9244125,-33.981070128970906
,,1739209609.9244192,-20.27750525857143
,,1739209609.924426,-33.981070128970906
,,1739209609.924433,-28.58837851428586
,,1739209609.92444,-38.13080360867914
,,1739209609.924447,-45.120503652039325
,,1739209609.924454,-45.120503652039325
,,1739209609.924461,-45.120503652039325
,,1739209609.9244678,-38.13080360867914
,,1739209609.9244747,-45.120503652039325
,,1739209609.924482,-45.120503652039325
,,1739209609.9244888,-31.141103565318915
,,1739209609.9244957,-32.816014438256545
,,1739209609.9245026,-35.57807855764607
,,1739209609.9245095,-38.13080360867914
,,1739209609.9245164,-35.57807855764607
,,1739209609.9245236,-32.816014438256545
,,1739209609.9245305,-45.120503652039325
,,1739209609.9245374,-38.13080360867914
,,1739209609.9245443,-28.992665084841946
,,1739209609.9245512,-18.598040242006057
,,1739209609.9245584,-20.001670042250534
,,1739209609.9245653,-28.992665084841946
,,1739209609.9245722,-24.29264994887477
,,1739209609.9245791,-32.816014438256545
,,1739209609.924586,-17.331758932011894
,,1739209609.924593,-32.816014438256545
,,1739209609.9246,-31.141103565318893
,,1739209609.924607,-38.13080360867914
,,1739209609.924614,-28.58837851428586
,,1739209609.9246209,-8.56431781662707
,,1739209609.9246278,-24.438645034577675
,,1739209609.9246347,-28.992665084841946
,,1739209609.9246418,-32.816014438256545
,,1739209609.9246488,-22.54371790334745
,,1739209609.9246557,-20.16506027657481
,,1739209609.9246626,-38.13080360867914
,,1739209609.9246695,-38.13080360867914
,,1739209609.9246764,-45.120503652039325
,,1739209609.9246836,-45.120503652039325
,,1739209609.9246905,-38.13080360867914
,,1739209609.9246974,-38.13080360867914
,,1739209609.9247043,-45.120503652039325
,,1739209609.9247112,-27.267205301931607
,,1739209609.9247184,-12.507874964114356
,,1739209609.9247253,-14.457244398418911
,,1739209609.9247322,-25.82631439489636
,,1739209609.9247391,-24.15140352195872
,,1739209609.924746,-28.58837851428586
,,1739209609.924753,-17.331758932011894
,,1739209609.92476,-33.981070128970906
,,1739209609.924767,-30.49652367304973
,,1739209609.924774,-38.13080360867914
,,1739209609.9247808,-33.981070128970906
,,1739209609.9247878,-8.214113534879617
,,1739209609.924795,-24.589719217205094
,,1739209609.9248018,-29.438486411369357
,,1739209609.9248087,-33.981070128970906
,,1739209609.9248157,-38.13080360867914
,,1739209609.9248226,-38.13080360867914
,,1739209609.9248295,-38.13080360867914
,,1739209609.9248364,-45.120503652039325
,,1739209609.9248435,-45.120503652039325
,,1739209609.9248505,-22.84163660590256
,,1739209609.9248574,-25.25278630937684
,,1739209609.9248643,-38.13080360867914
,,1739209609.9248712,-31.141103565318915
,,1739209609.9248784,-26.487275050834725
,,1739209609.9248853,-12.927278567845928
,,1739209609.9248922,-14.368685105852377
,,1739209609.924899,-25.82631439489636
,,1739209609.924906,-28.992665084841946
,,1739209609.924913,-32.816014438256545
,,1739209609.92492,-17.051923356851116
,,1739209609.924927,-32.816014438256545
,,1739209609.924934,-33.981070128970906
,,1739209609.9249408,-38.13080360867914
,,1739209609.9249475,-38.13080360867914
,,1739209609.924955,-9.62434125684844
,,1739209609.9249618,-24.746238672633048
,,1739209609.9249687,-38.13080360867914
,,1739209609.9249756,-38.13080360867914
,,1739209609.9249823,-45.120503652039325
,,1739209609.9249897,-31.141103565318915
,,1739209609.9249964,-27.267205301931607
,,1739209609.9250035,-45.120503652039325
,,1739209609.9250104,-45.120503652039325
,,1739209609.9250174,-45.120503652039325
,,1739209609.9250245,-38.13080360867914
,,1739209609.9250312,-35.57807855764607
,,1739209609.9250383,-38.13080360867914
,,1739209609.9250453,-45.120503652039325
,,1739209609.9250522,-45.120503652039325
,,1739209609.925059,-35.57807855764607
,,1739209609.925066,-45.120503652039325
,,1739209609.925073,-45.120503652039325
,,1739209609.92508,-28.992665084841946
,,1739209609.925087,-18.521341651340787
,,1739209609.925094,-30.49652367304976
,,1739209609.9251008,-32.816014438256545
,,1739209609.9251077,-32.81601443825658
,,1739209609.9251146,-38.13080360867914
,,1739209609.9251218,-45.120503652039325
,,1739209609.9251287,-38.13080360867914
,,1739209609.9251356,-38.13080360867914
,,1739209609.9251423,-45.120503652039325
,,1739209609.9251494,-45.120503652039325
,,1739209609.9251564,-31.141103565318915
,,1739209609.9251635,-28.992665084841946
,,1739209609.9251704,-38.13080360867914
,,1739209609.925177,-45.120503652039325
,,1739209609.9251842,-19.0459534198926
,,1739209609.9251912,-17.756538629272868
,,1739209609.925198,-38.13080360867914
,,1739209609.9252052,-38.13080360867914
,,1739209609.925212,-45.120503652039325
,,1739209609.925219,-45.120503652039325
,,1739209609.925226,-45.120503652039325
,,1739209609.925233,-45.120503652039325
,,1739209609.92524,-35.57807855764607
,,1739209609.925247,-25.826314394896364
,,1739209609.925254,-38.13080360867914
,,1739209609.9252608,-38.13080360867914
,,1739209609.9252677,-38.13080360867914
,,1739209609.9252746,-38.13080360867914
,,1739209609.9252818,-38.13080360867914
,,1739209609.925289,-38.13080360867914
,,1739209609.9252956,-38.13080360867914
,,1739209609.9253025,-33.981070128970906
,,1739209609.9253094,-45.120503652039325
,,1739209609.9253163,-38.13080360867914
,,1739209609.9253235,-38.13080360867914
,,1739209609.9253304,-35.57807855764607
,,1739209609.9253373,-38.13080360867914
,,1739209609.9253442,-28.58837851428586
,,1739209609.9253511,-21.67658091518819
,,1739209609.925358,-16.763597937115037
,,1739209609.9253652,-28.992665084841946
,,1739209609.925372,-45.120503652039325
,,1739209609.925379,-45.120503652039325
,,1739209609.925386,-45.120503652039325
,,1739209609.9253929,-38.13080360867914
,,1739209609.9254,-38.13080360867914
,,1739209609.925407,-45.120503652039325
,,1739209609.9254138,-26.487275050834725
,,1739209609.9254208,-28.992665084841946
,,1739209609.9254277,-38.13080360867914
,,1739209609.9254346,-45.120503652039325
,,1739209609.9254415,-45.120503652039325
,,1739209609.925449,-45.120503652039325
,,1739209609.9254556,-38.13080360867914
,,1739209609.9254625,-38.13080360867914
,,1739209609.9254694,-27.87774495603141
,,1739209609.9254763,-45.120503652039325
,,1739209609.9254837,-33.981070128970906
,,1739209609.9254904,-38.13080360867914
,,1739209609.9254973,-31.141103565318915
,,1739209609.9255042,-33.981070128970906
,,1739209609.9255111,-45.120503652039325
,,1739209609.925518,-24.746238672633048
,,1739209609.9255252,-24.589719217205094
,,1739209609.925532,-45.120503652039325
,,1739209609.925539,-38.13080360867914
,,1739209609.925546,-45.120503652039325
,,1739209609.9255528,-38.13080360867914
,,1739209609.92556,-38.13080360867914
,,1739209609.925567,-45.120503652039325
,,1739209609.9255738,-38.13080360867914
,,1739209609.9255807,-32.816014438256545
,,1739209609.9255877,-20.95409857865648
,,1739209609.9255946,-21.4469444417791
,,1739209609.9256015,-38.13080360867914
,,1739209609.9256086,-45.120503652039325
,,1739209609.9256155,-45.120503652039325
,,1739209609.9256225,-27.87774495603141
,,1739209609.9256294,-33.981070128970906
,,1739209609.9256363,-38.13080360867914
,,1739209609.9256434,-45.120503652039325
,,1739209609.9256504,-45.120503652039325
,,1739209609.9256573,-38.13080360867914
,,1739209609.9256642,-32.816014438256545
,,1739209609.925671,-31.141103565318915
,,1739209609.925678,-45.120503652039325
,,1739209609.9256852,-38.13080360867914
,,1739209609.925692,-45.120503652039325
,,1739209609.925699,-35.57807855764607
