CAN Message, 0x39:0029fdb7ab7e11fe,Timestamp,Amplitude
,,1739209888.9974568,-35.57807855764607
,,1739209888.9974594,-45.120503652039325
,,1739209888.9974625,-38.13080360867914
,,1739209888.997465,-33.981070128970906
,,1739209888.9974675,-38.13080360867914
,,1739209888.9974704,-45.120503652039325
,,1739209888.997473,-38.13080360867914
,,1739209888.9974756,-33.981070128970906
,,1739209888.9974782,-38.13080360867914
,,1739209888.997481,-32.816014438256545
,,1739209888.9974835,-38.13080360867914
,,1739209888.9974864,-38.13080360867914
,,1739209888.997489,-38.13080360867914
,,1739209888.9974918,-45.120503652039325
,,1739209888.9974945,-33.981070128970906
,,1739209888.997497,-45.120503652039325
,,1739209888.9974997,-45.120503652039325
,,1739209888.9975026,-45.120503652039325
,,1739209888.9975052,-38.13080360867914
,,1739209888.9975078,-35.57807855764607
,,1739209888.997511,-35.57807855764607
,,1739209888.9975133,-38.13080360867914
,,1739209888.997516,-45.120503652039325
,,1739209888.9975183,-45.120503652039325
,,1739209888.9975214,-45.120503652039325
,,1739209888.997524,-45.120503652039325
,,1739209888.9975266,-45.120503652039325
,,1739209888.9975293,-45.120503652039325
,,1739209888.997532,-38.13080360867914
,,1739209888.9975348,-38.13080360867914
,,1739209888.9975374,-38.13080360867914
,,1739209888.99754,-38.13080360867914
,,1739209888.9975429,-38.13080360867914
,,1739209888.9975457,-38.13080360867914
,,1739209888.997548,-35.57807855764607
,,1739209888.997551,-45.120503652039325
,,1739209888.9975536,-45.120503652039325
,,1739209888.9975562,-45.120503652039325
,,1739209888.9975588,-33.981070128970906
,,1739209888.9975617,-45.120503652039325
,,1739209888.9975643,-45.120503652039325
,,1739209888.997567,-38.13080360867914
,,1739209888.9975696,-45.120503652039325
,,1739209888.9975724,-45.120503652039325
,,1739209888.997575,-45.120503652039325
,,1739209888.9975777,-45.120503652039325
,,1739209888.9975803,-38.13080360867914
,,1739209888.9975832,-45.120503652039325
,,1739209888.9975858,-35.57807855764607
,,1739209888.9975884,-45.120503652039325
,,1739209888.9975913,-8.862236519182176
,,1739209888.997594,-24.15140352195873
,,1739209888.9975965,-31.141103565318915
,,1739209888.9975991,-31.141103565318915
,,1739209888.997602,-24.589719217205094
,,1739209888.9976046,-38.13080360867914
,,1739209888.9976072,-45.120503652039325
,,1739209888.99761,-45.120503652039325
,,1739209888.9976127,-31.141103565318915
,,1739209888.997615,-38.13080360867914
,,1739209888.997618,-35.57807855764607
,,1739209888.9976208,-38.13080360867914
,,1739209888.9976234,-33.981070128970906
,,1739209888.997626,-38.13080360867914
,,1739209888.9976287,-45.120503652039325
,,1739209888.9976315,-45.120503652039325
,,1739209888.9976342,-38.13080360867914
,,1739209888.9976368,-38.13080360867914
,,1739209888.9976394,-45.120503652039325
,,1739209888.9976425,-35.57807855764607
,,1739209888.997645,-31.14110356531892
,,1739209888.9976475,-38.13080360867914
,,1739209888.9976504,-45.120503652039325
,,1739209888.997653,-30.49652367304973
,,1739209888.9976556,-23.75329798047522
,,1739209888.9976585,-38.13080360867914
,,1739209888.997661,-38.13080360867914
,,1739209888.9976635,-38.13080360867914
,,1739209888.9976664,-24.15140352195873
,,1739209888.997669,-16.6881758710592
,,1739209888.9976718,-45.120503652039325
,,1739209888.9976745,-35.57807855764607
,,1739209888.997677,-38.13080360867914
,,1739209888.9976797,-31.141103565318915
,,1739209888.9976826,-35.57807855764607
,,1739209888.9976852,-45.120503652039325
,,1739209888.9976878,-38.13080360867914
,,1739209888.997691,-35.57807855764607
,,1739209888.9976933,-33.981070128970906
,,1739209888.997696,-45.120503652039325
,,1739209888.9976983,-31.141103565318915
,,1739209888.9977014,-35.57807855764607
,,1739209888.997704,-38.13080360867914
,,1739209888.997707,-45.120503652039325
,,1739209888.9977093,-29.438486411369357
,,1739209888.997712,-38.13080360867914
,,1739209888.9977148,-45.120503652039325
,,1739209888.9977174,-45.120503652039325
,,1739209888.99772,-38.13080360867914
,,1739209888.9977229,-35.57807855764607
,,1739209888.9977255,-45.120503652039325
,,1739209888.997728,-31.141103565318915
,,1739209888.997731,-24.29264994887477
,,1739209888.9977336,-20.27750525857144
,,1739209888.9977362,-31.141103565318915
,,1739209888.9977388,-45.120503652039325
,,1739209888.9977417,-25.077289914212862
,,1739209888.9977443,-15.030246231170194
,,1739209888.997747,-10.81814011792419
,,1739209888.9977496,-24.29264994887477
,,1739209888.9977524,-45.120503652039325
,,1739209888.997755,-28.992665084841946
,,1739209888.9977577,-38.13080360867914
,,1739209888.9977603,-45.120503652039325
,,1739209888.9977632,-38.13080360867914
,,1739209888.9977658,-28.992665084841946
,,1739209888.9977684,-45.120503652039325
,,1739209888.9977713,-18.877682693682605
,,1739209888.997774,-45.120503652039325
,,1739209888.9977765,-38.13080360867914
,,1739209888.9977791,-38.13080360867914
,,1739209888.997782,-45.120503652039325
,,1739209888.9977846,-45.120503652039325
,,1739209888.9977872,-33.981070128970906
,,1739209888.99779,-33.981070128970906
,,1739209888.9977927,-45.120503652039325
,,1739209888.997795,-31.141103565318915
,,1739209888.997798,-19.497575007474538
,,1739209888.9978008,-33.981070128970906
,,1739209888.9978034,-38.13080360867914
,,1739209888.997806,-45.120503652039325
,,1739209888.9978087,-45.120503652039325
,,1739209888.9978116,-45.120503652039325
,,1739209888.9978142,-45.120503652039325
,,1739209888.9978168,-45.120503652039325
,,1739209888.9978194,-45.120503652039325
,,1739209888.9978223,-38.13080360867914
,,1739209888.997825,-45.120503652039325
,,1739209888.9978275,-45.120503652039325
,,1739209888.9978302,-38.13080360867914
,,1739209888.997833,-35.57807855764607
,,1739209888.9978356,-38.13080360867914
,,1739209888.9978385,-33.981070128970906
,,1739209888.9978411,-23.506823629689546
,,1739209888.9978435,-45.120503652039325
,,1739209888.9978464,-45.120503652039325
,,1739209888.997849,-38.13080360867914
,,1739209888.9978518,-45.120503652039325
,,1739209888.9978545,-45.120503652039325
,,1739209888.997857,-38.13080360867914
,,1739209888.9978597,-32.816014438256545
,,1739209888.9978626,-26.487275050834715
,,1739209888.9978652,-38.13080360867914
,,1739209888.9978678,-45.120503652039325
,,1739209888.9978707,-35.57807855764607
,,1739209888.9978733,-30.49652367304976
,,1739209888.997876,-18.836614351536173
,,1739209888.9978786,-31.141103565318893
,,1739209888.9978814,-38.13080360867914
,,1739209888.997884,-45.120503652039325
,,1739209888.997887,-38.13080360867914
,,1739209888.9978893,-45.120503652039325
,,1739209888.997892,-45.120503652039325
,,1739209888.9978948,-25.826314394896357
,,1739209888.9978974,-32.816014438256545
,,1739209888.9979,-45.120503652039325
,,1739209888.9979029,-38.13080360867914
,,1739209888.9979055,-38.13080360867914
,,1739209888.997908,-32.816014438256545
,,1739209888.997911,-32.816014438256545
,,1739209888.9979136,-38.13080360867914
,,1739209888.9979162,-38.13080360867914
,,1739209888.9979188,-35.57807855764607
,,1739209888.9979217,-35.57807855764607
,,1739209888.9979243,-35.57807855764607
,,1739209888.997927,-45.120503652039325
,,1739209888.9979296,-45.120503652039325
,,1739209888.9979324,-45.120503652039325
,,1739209888.997935,-26.991370085610736
,,1739209888.9979377,-18.19203445926699
,,1739209888.9979403,-22.84163660590255
,,1739209888.9979432,-26.991370085610736
,,1739209888.9979458,-38.13080360867914
,,1739209888.9979484,-25.826314394896357
,,1739209888.9979513,-11.49379435478262
,,1739209888.997954,-12.125430665034411
,,1739209888.9979565,-24.15140352195873
,,1739209888.9979591,-31.141103565318915
,,1739209888.997962,-38.13080360867914
,,1739209888.9979646,-32.816014438256545
,,1739209888.9979672,-38.13080360867914
,,1739209888.99797,-27.8777449560314
,,1739209888.9979727,-23.273589343863303
,,1739209888.997975,-33.98107012897096
,,1739209888.997978,-21.67658091518819
,,1739209888.9979808,-38.13080360867914
,,1739209888.9979837,-38.13080360867914
,,1739209888.997986,-45.120503652039325
,,1739209888.9979887,-45.120503652039325
,,1739209888.9979916,-32.816014438256545
,,1739209888.9979942,-31.141103565318893
,,1739209888.9979968,-45.120503652039325
,,1739209888.9979994,-45.120503652039325
,,1739209888.9980023,-32.816014438256545
,,1739209888.998005,-32.816014438256545
,,1739209888.9980075,-45.120503652039325
,,1739209888.9980102,-33.981070128970906
,,1739209888.998013,-30.49652367304976
,,1739209888.9980156,-15.872543694060166
,,1739209888.9980185,-15.186141347063176
,,1739209888.9980211,-30.49652367304973
,,1739209888.9980235,-31.141103565318915
,,1739209888.9980264,-30.49652367304973
,,1739209888.998029,-45.120503652039325
,,1739209888.998032,-32.816014438256545
,,1739209888.9980345,-38.13080360867914
,,1739209888.998037,-45.120503652039325
,,1739209888.9980395,-38.13080360867914
,,1739209888.9980426,-18.877682693682605
,,1739209888.9980452,-35.57807855764607
,,1739209888.9980478,-32.816014438256545
,,1739209888.9980507,-32.816014438256545
,,1739209888.9980533,-21.598678470925663
,,1739209888.998056,-8.043950416727421
,,1739209888.9980586,-28.992665084841946
,,1739209888.9980614,-45.120503652039325
,,1739209888.998064,-32.816014438256545
,,1739209888.998067,-45.120503652039325
,,1739209888.9980693,-45.120503652039325
,,1739209888.998072,-38.13080360867914
,,1739209888.9980748,-38.13080360867914
,,1739209888.9980774,-35.57807855764607
,,1739209888.99808,-33.981070128970906
,,1739209888.9980829,-38.13080360867914
,,1739209888.9980855,-45.120503652039325
,,1739209888.998088,-38.13080360867914
,,1739209888.998091,-33.981070128970906
,,1739209888.9980936,-45.120503652039325
,,1739209888.9980962,-45.120503652039325
,,1739209888.9980989,-45.120503652039325
,,1739209888.9981017,-28.992665084841946
,,1739209888.9981043,-33.981070128970906
,,1739209888.998107,-23.506823629689546
,,1739209888.9981096,-32.816014438256545
,,1739209888.9981124,-28.992665084841946
,,1739209888.998115,-45.120503652039325
,,1739209888.9981177,-45.120503652039325
,,1739209888.9981203,-45.120503652039325
,,1739209888.9981232,-24.438645034577675
,,1739209888.9981258,-31.141103565318915
,,1739209888.9981284,-38.13080360867914
,,1739209888.9981313,-38.13080360867914
,,1739209888.998134,-33.981070128970906
,,1739209888.9981363,-38.13080360867914
,,1739209888.9981391,-38.13080360867914
,,1739209888.998142,-38.13080360867914
,,1739209888.9981446,-28.218542851754165
,,1739209888.9981472,-33.981070128970906
,,1739209888.99815,-33.981070128970906
,,1739209888.9981527,-38.13080360867914
,,1739209888.9981554,-45.120503652039325
,,1739209888.998158,-32.816014438256545
,,1739209888.9981608,-38.13080360867914
,,1739209888.9981637,-45.120503652039325
,,1739209888.998166,-25.826314394896364
,,1739209888.9981687,-28.218542851754165
,,1739209888.9981716,-27.267205301931607
,,1739209888.9981742,-45.120503652039325
,,1739209888.9981768,-33.981070128970906
,,1739209888.9981794,-45.120503652039325
,,1739209888.9981823,-35.57807855764607
,,1739209888.998185,-17.56938098808858
,,1739209888.9981875,-29.438486411369333
,,1739209888.9981902,-45.120503652039325
,,1739209888.998193,-35.57807855764607
,,1739209888.9981956,-38.13080360867914
,,1739209888.9981985,-33.981070128970906
,,1739209888.9982011,-31.141103565318915
,,1739209888.9982038,-38.13080360867914
,,1739209888.9982064,-45.120503652039325
,,1739209888.998209,-33.981070128970906
,,1739209888.998212,-33.981070128970906
,,1739209888.9982145,-38.13080360867914
,,1739209888.998217,-45.120503652039325
,,1739209888.9982195,-38.13080360867914
,,1739209888.9982226,-25.62660358559016
,,1739209888.9982252,-32.816014438256545
,,1739209888.9982278,-45.120503652039325
,,1739209888.9982307,-33.981070128970906
,,1739209888.9982333,-32.816014438256545
,,1739209888.998236,-45.120503652039325
,,1739209888.9982386,-38.13080360867914
,,1739209888.9982414,-32.816014438256545
,,1739209888.998244,-33.981070128970906
,,1739209888.998247,-24.438645034577675
,,1739209888.9982493,-18.636903542229973
,,1739209888.9982522,-32.81601443825658
,,1739209888.9982548,-32.816014438256545
,,1739209888.9982574,-33.98107012897096
,,1739209888.99826,-18.335319861638148
,,1739209888.998263,-10.728756253604608
,,1739209888.9982655,-27.267205301931607
,,1739209888.998268,-32.816014438256545
,,1739209888.998271,-35.57807855764607
,,1739209888.9982736,-38.13080360867914
,,1739209888.9982762,-25.82631439489636
,,1739209888.9987478,-38.13080360867914
,,1739209888.99876,-38.13080360867914
,,1739209888.998772,-38.13080360867914
,,1739209888.998784,-45.120503652039325
,,1739209888.9987962,-38.13080360867914
,,1739209888.9988084,-45.120503652039325
,,1739209888.9988203,-38.13080360867914
,,1739209888.9988325,-45.120503652039325
,,1739209888.9988446,-45.120503652039325
,,1739209888.9988568,-38.13080360867914
,,1739209888.998869,-45.120503652039325
,,1739209888.9988809,-38.13080360867914
,,1739209888.998893,-45.120503652039325
,,1739209888.9989052,-25.62660358559016
,,1739209888.998917,-21.446944441779117
,,1739209888.9989293,-9.116220394717978
,,1739209888.9989414,-29.438486411369333
,,1739209888.9989536,-45.120503652039325
,,1739209888.9989655,-28.992665084841946
,,1739209888.9989777,-22.74004262075133
,,1739209888.9989898,-25.62660358559016
,,1739209888.999002,-33.981070128970906
,,1739209888.999014,-35.57807855764607
,,1739209888.9990263,-26.991370085610736
,,1739209888.9990382,-18.19203445926699
,,1739209888.9990504,-18.0533258286717
,,1739209888.9990623,-28.58837851428586
,,1739209888.9990747,-45.120503652039325
,,1739209888.9990866,-38.13080360867914
,,1739209888.9990988,-33.981070128970906
,,1739209888.999111,-27.267205301931607
,,1739209888.999123,-45.120503652039325
,,1739209888.9991353,-31.141103565318893
,,1739209888.9991472,-38.13080360867914
,,1739209888.999159,-45.120503652039325
,,1739209888.9991715,-45.120503652039325
,,1739209888.9991837,-32.816014438256545
,,1739209888.9991956,-35.57807855764607
,,1739209888.9992075,-45.120503652039325
,,1739209888.99922,-38.13080360867914
,,1739209888.999232,-32.816014438256545
,,1739209888.9992442,-33.981070128970906
,,1739209888.999256,-45.120503652039325
,,1739209888.9992683,-29.438486411369347
,,1739209888.9992805,-31.141103565318915
,,1739209888.9992926,-38.13080360867914
,,1739209888.9993043,-25.826314394896357
,,1739209888.9993167,-30.49652367304973
,,1739209888.9993289,-45.120503652039325
,,1739209888.999341,-33.98107012897096
,,1739209888.999353,-45.120503652039325
,,1739209888.999365,-45.120503652039325
,,1739209888.9993773,-38.13080360867914
,,1739209888.9993894,-45.120503652039325
,,1739209888.9994016,-32.816014438256545
,,1739209888.9994135,-38.13080360867914
,,1739209888.9994256,-45.120503652039325
,,1739209888.9994378,-45.120503652039325
,,1739209888.99945,-31.141103565318915
,,1739209888.999462,-45.120503652039325
,,1739209888.999474,-45.120503652039325
