CAN Message, 0x98:0000957eb53e73fa,Timestamp,Amplitude
,,1739209903.746094,-33.981070128970906
,,1739209903.7460992,-27.267205301931607
,,1739209903.7461047,-25.826314394896357
,,1739209903.7461102,-33.981070128970906
,,1739209903.7461157,-29.438486411369333
,,1739209903.7461212,-45.120503652039325
,,1739209903.746127,-33.981070128970906
,,1739209903.746132,-33.981070128970906
,,1739209903.7461374,-31.141103565318943
,,1739209903.7461429,-38.13080360867914
,,1739209903.7461483,-38.13080360867914
,,1739209903.7461538,-33.981070128970906
,,1739209903.7461593,-33.981070128970906
,,1739209903.7461648,-33.981070128970906
,,1739209903.7461703,-38.13080360867914
,,1739209903.7461758,-35.57807855764607
,,1739209903.746181,-38.13080360867914
,,1739209903.7461865,-33.981070128970906
,,1739209903.746192,-31.141103565318915
,,1739209903.7461977,-28.992665084841967
,,1739209903.746203,-31.141103565318943
,,1739209903.7462084,-20.633440452988484
,,1739209903.746214,-18.52134165134079
,,1739209903.7462192,-38.13080360867914
,,1739209903.7462246,-31.141103565318943
,,1739209903.74623,-25.82631439489636
,,1739209903.7462356,-22.002965041481744
,,1739209903.746241,-28.992665084841967
,,1739209903.7462466,-38.13080360867914
,,1739209903.746252,-33.98107012897096
,,1739209903.7462573,-45.120503652039325
,,1739209903.7462628,-31.141103565318915
,,1739209903.7462685,-26.991370085610736
,,1739209903.7462738,-33.981070128970906
,,1739209903.7462792,-26.99137008561072
,,1739209903.7462847,-30.49652367304973
,,1739209903.7462902,-28.992665084841946
,,1739209903.7462957,-27.267205301931607
,,1739209903.746301,-27.8777449560314
,,1739209903.7463064,-28.992665084841946
,,1739209903.746312,-45.120503652039325
,,1739209903.7463174,-22.44878636800916
,,1739209903.7463229,-18.636903542229977
,,1739209903.7463284,-26.991370085610747
,,1739209903.7463336,-31.141103565318915
,,1739209903.746339,-24.15140352195873
,,1739209903.7463446,-30.49652367304976
,,1739209903.74635,-26.99137008561072
,,1739209903.7463555,-28.992665084841967
,,1739209903.746361,-25.62660358559016
,,1739209903.7463665,-13.31064784417199
,,1739209903.7463715,-15.690507718378887
,,1739209903.7463772,-38.13080360867914
,,1739209903.7463827,-28.992665084841946
,,1739209903.7463882,-27.8777449560314
,,1739209903.7463937,-45.120503652039325
,,1739209903.7463992,-23.506823629689546
,,1739209903.7464046,-22.002965041481755
,,1739209903.74641,-28.992665084841946
,,1739209903.7464154,-31.141103565318915
,,1739209903.7464209,-45.120503652039325
,,1739209903.7464263,-28.58837851428586
,,1739209903.7464318,-26.0356534632528
,,1739209903.7464373,-45.120503652039325
,,1739209903.7464428,-24.746238672633048
,,1739209903.746448,-19.45023999044868
,,1739209903.7464535,-33.98107012897096
,,1739209903.746459,-35.57807855764607
,,1739209903.7464645,-38.13080360867914
,,1739209903.74647,-22.54371790334745
,,1739209903.7464757,-38.13080360867914
,,1739209903.746481,-28.992665084841967
,,1739209903.7464862,-33.98107012897096
,,1739209903.7464917,-28.992665084841946
,,1739209903.7464972,-20.888044912671223
,,1739209903.7465026,-45.120503652039325
,,1739209903.746508,-23.75329798047522
,,1739209903.7465136,-35.57807855764607
,,1739209903.746519,-38.13080360867914
,,1739209903.7465243,-14.182785837051997
,,1739209903.7465298,-27.877744956031417
,,1739209903.7465353,-38.13080360867914
,,1739209903.7465408,-33.981070128970906
,,1739209903.7465465,-28.992665084841946
,,1739209903.7465518,-35.57807855764607
,,1739209903.7465572,-25.82631439489636
,,1739209903.7465625,-28.21854285175415
,,1739209903.746568,-35.57807855764607
,,1739209903.7465734,-27.267205301931607
,,1739209903.746579,-28.992665084841946
,,1739209903.7465844,-30.49652367304976
,,1739209903.74659,-38.13080360867914
,,1739209903.7465954,-38.13080360867914
,,1739209903.7466006,-26.991370085610757
,,1739209903.746606,-31.141103565318943
,,1739209903.7466116,-23.38864096791655
,,1739209903.746617,-22.54371790334745
,,1739209903.7466226,-28.58837851428589
,,1739209903.746628,-10.122258693643492
,,1739209903.7466335,-14.398004675904144
,,1739209903.7466388,-22.54371790334745
,,1739209903.7466445,-33.981070128970906
,,1739209903.7466495,-25.25278630937684
,,1739209903.7466552,-35.57807855764607
,,1739209903.7466607,-45.120503652039325
,,1739209903.7466662,-45.120503652039325
,,1739209903.7466717,-28.992665084841967
,,1739209903.746677,-45.120503652039325
,,1739209903.7466824,-33.981070128970906
,,1739209903.746688,-33.98107012897096
,,1739209903.7466934,-45.120503652039325
,,1739209903.7466989,-27.267205301931607
,,1739209903.7467043,-30.49652367304973
,,1739209903.7467098,-32.816014438256545
,,1739209903.746715,-35.57807855764607
,,1739209903.7467206,-38.13080360867914
,,1739209903.746726,-29.438486411369333
,,1739209903.7467315,-29.438486411369357
,,1739209903.746737,-38.13080360867914
,,1739209903.7467425,-33.981070128970906
,,1739209903.746748,-33.981070128970906
,,1739209903.7467532,-27.87774495603141
,,1739209903.7467587,-45.120503652039325
,,1739209903.7467642,-45.120503652039325
,,1739209903.7467697,-45.120503652039325
,,1739209903.7467752,-38.13080360867914
,,1739209903.7467806,-38.13080360867914
,,1739209903.746786,-21.676580915188183
,,1739209903.7467914,-33.981070128970906
,,1739209903.7467968,-33.981070128970906
,,1739209903.7468023,-45.120503652039325
,,1739209903.7468078,-38.13080360867914
,,1739209903.7468133,-38.13080360867914
,,1739209903.7468188,-27.87774495603141
,,1739209903.7468245,-45.120503652039325
,,1739209903.7468295,-38.13080360867914
,,1739209903.746835,-35.57807855764607
,,1739209903.7468405,-45.120503652039325
,,1739209903.746846,-45.120503652039325
,,1739209903.7468514,-45.120503652039325
,,1739209903.746857,-45.120503652039325
,,1739209903.7468624,-45.120503652039325
,,1739209903.7468677,-45.120503652039325
,,1739209903.7468731,-45.120503652039325
,,1739209903.7468786,-45.120503652039325
,,1739209903.746884,-38.13080360867914
,,1739209903.7468896,-45.120503652039325
,,1739209903.746895,-45.120503652039325
,,1739209903.7469006,-38.13080360867914
,,1739209903.7469058,-28.58837851428586
,,1739209903.7469113,-32.816014438256545
,,1739209903.7469168,-19.00327057196588
,,1739209903.7469225,-38.13080360867914
,,1739209903.7469275,-25.62660358559016
,,1739209903.7469332,-32.816014438256545
,,1739209903.7469387,-45.120503652039325
,,1739209903.746944,-38.13080360867914
,,1739209903.7469494,-27.267205301931607
,,1739209903.746955,-33.981070128970906
,,1739209903.7469604,-28.58837851428586
,,1739209903.746966,-20.001670042250552
,,1739209903.7469714,-13.558041748065843
,,1739209903.7469769,-30.49652367304973
,,1739209903.746982,-38.13080360867914
,,1739209903.7469876,-38.13080360867914
,,1739209903.746993,-45.120503652039325
,,1739209903.7469983,-45.120503652039325
,,1739209903.747004,-38.13080360867914
,,1739209903.7470095,-29.438486411369333
,,1739209903.747015,-27.267205301931607
,,1739209903.7470202,-28.58837851428586
,,1739209903.7470255,-31.141103565318893
,,1739209903.7470312,-38.13080360867914
,,1739209903.7470367,-45.120503652039325
,,1739209903.7470422,-45.120503652039325
,,1739209903.7470477,-38.13080360867914
,,1739209903.7470531,-45.120503652039325
,,1739209903.7470584,-38.13080360867914
,,1739209903.747064,-27.8777449560314
,,1739209903.7470694,-24.29264994887477
,,1739209903.7470748,-8.380163647726741
,,1739209903.7470803,-38.13080360867914
,,1739209903.7470858,-45.120503652039325
,,1739209903.7470913,-33.981070128970906
,,1739209903.7470963,-45.120503652039325
,,1739209903.747102,-26.487275050834715
,,1739209903.7471075,-26.991370085610736
,,1739209903.747113,-45.120503652039325
,,1739209903.7471185,-38.13080360867914
,,1739209903.747124,-45.120503652039325
,,1739209903.7471294,-45.120503652039325
,,1739209903.7471347,-35.57807855764607
,,1739209903.7471402,-45.120503652039325
,,1739209903.7471457,-31.141103565318893
,,1739209903.7471511,-33.981070128970906
,,1739209903.7471566,-38.13080360867914
,,1739209903.747162,-38.13080360867914
,,1739209903.7471676,-32.816014438256545
,,1739209903.7471728,-38.13080360867914
,,1739209903.7471783,-45.120503652039325
,,1739209903.7471838,-38.13080360867914
,,1739209903.7471893,-45.120503652039325
,,1739209903.7471948,-45.120503652039325
,,1739209903.7472005,-30.49652367304973
,,1739209903.7472055,-26.991370085610736
,,1739209903.747211,-35.57807855764607
,,1739209903.7472165,-25.826314394896357
,,1739209903.747222,-45.120503652039325
,,1739209903.7472274,-33.981070128970906
,,1739209903.747233,-24.151403521958727
,,1739209903.7472384,-38.13080360867914
,,1739209903.747244,-38.13080360867914
,,1739209903.7472491,-45.120503652039325
,,1739209903.7472546,-38.13080360867914
,,1739209903.74726,-30.49652367304973
,,1739209903.7472656,-38.13080360867914
,,1739209903.747271,-45.120503652039325
,,1739209903.7472763,-38.13080360867914
,,1739209903.747282,-23.506823629689546
,,1739209903.7472873,-38.13080360867914
,,1739209903.7472928,-32.816014438256545
,,1739209903.7472982,-45.120503652039325
,,1739209903.7473035,-38.13080360867914
,,1739209903.7473092,-45.120503652039325
,,1739209903.7473147,-38.13080360867914
,,1739209903.7473202,-45.120503652039325
,,1739209903.7473254,-24.438645034577675
,,1739209903.747331,-38.13080360867914
,,1739209903.7473364,-32.816014438256545
,,1739209903.747342,-45.120503652039325
,,1739209903.7473474,-45.120503652039325
,,1739209903.7473528,-45.120503652039325
,,1739209903.7473583,-38.13080360867914
,,1739209903.7473636,-45.120503652039325
,,1739209903.747369,-45.120503652039325
,,1739209903.7473743,-38.13080360867914
,,1739209903.74738,-32.816014438256545
,,1739209903.7473855,-38.13080360867914
,,1739209903.747391,-33.98107012897096
,,1739209903.7473965,-45.120503652039325
,,1739209903.7474017,-45.120503652039325
,,1739209903.7474072,-32.816014438256545
,,1739209903.7474127,-14.962716088148875
,,1739209903.7474182,-33.981070128970906
,,1739209903.7474236,-45.120503652039325
,,1739209903.7474291,-38.13080360867914
,,1739209903.7474346,-45.120503652039325
,,1739209903.74744,-8.76466098892699
,,1739209903.747445,-25.82631439489636
,,1739209903.7474508,-31.141103565318915
,,1739209903.7474563,-28.992665084841946
,,1739209903.7474618,-38.13080360867914
,,1739209903.7474673,-45.120503652039325
,,1739209903.7474728,-38.13080360867914
,,1739209903.747478,-29.438486411369333
,,1739209903.7474835,-45.120503652039325
,,1739209903.747489,-45.120503652039325
,,1739209903.7474945,-32.816014438256545
,,1739209903.7475,-38.13080360867914
,,1739209903.7475054,-45.120503652039325
,,1739209903.747511,-38.13080360867914
,,1739209903.7475162,-45.120503652039325
,,1739209903.7475216,-27.267205301931607
,,1739209903.7475271,-33.981070128970906
,,1739209903.7475326,-45.120503652039325
,,1739209903.747538,-45.120503652039325
,,1739209903.7475436,-45.120503652039325
,,1739209903.747549,-33.981070128970906
,,1739209903.7475543,-35.57807855764607
,,1739209903.7475598,-38.13080360867914
,,1739209903.7475653,-35.57807855764607
,,1739209903.7475708,-27.267205301931607
,,1739209903.7475753,-35.57807855764607
,,1739209903.7475798,-38.13080360867914
,,1739209903.7475846,-45.120503652039325
,,1739209903.747589,-30.49652367304973
,,1739209903.7475936,-18.83661435153617
,,1739209903.7475982,-33.981070128970906
,,1739209903.747603,-33.98107012897096
,,1739209903.7476077,-38.13080360867914
,,1739209903.747612,-38.13080360867914
,,1739209903.7476163,-38.13080360867914
,,1739209903.747621,-29.438486411369347
,,1739209903.7476258,-23.273589343863318
,,1739209903.7476304,-35.57807855764607
,,1739209903.747635,-38.13080360867914
,,1739209903.7476394,-38.13080360867914
,,1739209903.7476442,-38.13080360867914
,,1739209903.7476487,-45.120503652039325
,,1739209903.7476532,-45.120503652039325
,,1739209903.7476578,-38.13080360867914
,,1739209903.7476623,-33.981070128970906
,,1739209903.747667,-45.120503652039325
,,1739209903.7476716,-38.13080360867914
,,1739209903.747676,-35.57807855764607
,,1739209903.747681,-38.13080360867914
,,1739209903.7476854,-45.120503652039325
,,1739209903.74769,-33.981070128970906
,,1739209903.7476945,-45.120503652039325
,,1739209903.747699,-25.25278630937684
,,1739209903.7477038,-21.522148828640407
,,1739209903.7477083,-45.120503652039325
,,1739209903.7477129,-33.981070128970906
,,1739209903.7477174,-21.300333226290604
,,1739209903.747722,-15.203813578239808
,,1739209903.747727,-11.814336979094913
,,1739209903.7477312,-31.14110356531892
,,1739209903.7477355,-28.992665084841946
,,1739209903.7477405,-35.57807855764607
,,1739209903.747745,-38.13080360867914
,,1739209903.7477496,-45.120503652039325
,,1739209903.747754,-32.816014438256545
,,1739209903.7477586,-32.816014438256545
,,1739209903.7477632,-45.120503652039325
,,1739209903.747768,-45.120503652039325
,,1739209903.7477725,-33.981070128970906
,,1739209903.747777,-38.13080360867914
,,1739209903.7477815,-35.57807855764607
,,1739209903.7477863,-38.13080360867914
,,1739209903.7477908,-29.438486411369347
,,1739209903.747795,-45.120503652039325
,,1739209903.7478,-35.57807855764607
,,1739209903.7478044,-45.120503652039325
,,1739209903.7478092,-31.141103565318893
,,1739209903.7478137,-26.991370085610736
,,1739209903.7478182,-45.120503652039325
,,1739209903.7478228,-31.141103565318915
,,1739209903.7478275,-33.98107012897096
,,1739209903.747832,-17.16170347859854
,,1739209903.7478366,-14.608978427565477
,,1739209903.7478411,-29.438486411369347
,,1739209903.7478456,-38.13080360867914
,,1739209903.7478504,-45.120503652039325
,,1739209903.747855,-45.120503652039325
,,1739209903.7478597,-45.120503652039325
,,1739209903.747864,-28.992665084841946
,,1739209903.7478688,-38.13080360867914
,,1739209903.7478733,-45.120503652039325
,,1739209903.7478778,-33.98107012897096
,,1739209903.7478824,-23.506823629689546
,,1739209903.747887,-25.826314394896357
,,1739209903.7478917,-38.13080360867914
,,1739209903.7478962,-45.120503652039325
,,1739209903.7479007,-25.25278630937684
,,1739209903.7479053,-32.816014438256545
,,1739209903.74791,-38.13080360867914
,,1739209903.7479146,-38.13080360867914
,,1739209903.747919,-38.13080360867914
,,1739209903.7479236,-38.13080360867914
,,1739209903.7479284,-45.120503652039325
,,1739209903.747933,-38.13080360867914
,,1739209903.7479374,-33.981070128970906
,,1739209903.747942,-22.44878636800916
,,1739209903.7479465,-21.6765809151882
,,1739209903.7479513,-33.981070128970906
,,1739209903.7479558,-33.98107012897096
,,1739209903.7479603,-33.98107012897096
,,1739209903.7479649,-22.54371790334745
,,1739209903.7479696,-33.981070128970906
,,1739209903.7479742,-38.13080360867914
,,1739209903.7479787,-45.120503652039325
,,1739209903.7479832,-33.981070128970906
,,1739209903.7479875,-13.0012928089542
,,1739209903.7479925,-20.6957059613948
,,1739209903.747997,-26.99137008561072
,,1739209903.7480016,-31.141103565318915
,,1739209903.748006,-28.58837851428586
,,1739209903.7480109,-19.69224938244749
,,1739209903.7480154,-45.120503652039325
,,1739209903.74802,-45.120503652039325
,,1739209903.7480245,-45.120503652039325
,,1739209903.748029,-45.120503652039325
,,1739209903.7480338,-45.120503652039325
,,1739209903.7480383,-38.13080360867914
,,1739209903.7480428,-45.120503652039325
,,1739209903.7480474,-32.816014438256545
,,1739209903.748052,-28.21854285175415
,,1739209903.748057,-45.120503652039325
,,1739209903.7480612,-38.13080360867914
,,1739209903.7480657,-38.13080360867914
,,1739209903.7480702,-38.13080360867914
,,1739209903.748075,-38.13080360867914
,,1739209903.7480795,-45.120503652039325
,,1739209903.748084,-45.120503652039325
,,1739209903.7480886,-38.13080360867914
,,1739209903.7480934,-32.816014438256545
,,1739209903.748098,-45.120503652039325
,,1739209903.7481024,-35.57807855764607
,,1739209903.748107,-31.141103565318915
,,1739209903.7481115,-38.13080360867914
,,1739209903.7481165,-28.58837851428586
,,1739209903.7481208,-9.934048408736176
,,1739209903.7481253,-26.99137008561072
,,1739209903.7481298,-38.13080360867914
,,1739209903.7481346,-28.58837851428586
,,1739209903.7481391,-26.487275050834725
,,1739209903.7481437,-24.15140352195873
,,1739209903.7481482,-30.49652367304973
,,1739209903.748153,-45.120503652039325
,,1739209903.7481575,-25.25278630937684
,,1739209903.748162,-17.88594693168744
,,1739209903.7481666,-13.287805215211248
,,1739209903.748171,-28.992665084841946
,,1739209903.748176,-38.13080360867914
,,1739209903.7481804,-38.13080360867914
,,1739209903.748185,-25.62660358559016
,,1739209903.7481894,-33.981070128970906
