CAN Message, 0x39:00a4365b7c0a3a05,Timestamp,Amplitude
,,1739209628.4145722,-33.981070128970906
,,1739209628.414577,-28.992665084841946
,,1739209628.4145818,-33.981070128970906
,,1739209628.4145863,-45.120503652039325
,,1739209628.414591,-45.120503652039325
,,1739209628.4145958,-45.120503652039325
,,1739209628.4146006,-25.826314394896357
,,1739209628.4146054,-16.28388930050312
,,1739209628.41461,-13.756469170699392
,,1739209628.414615,-26.487275050834715
,,1739209628.4146197,-38.13080360867914
,,1739209628.4146242,-38.13080360867914
,,1739209628.414629,-38.13080360867914
,,1739209628.4146338,-45.120503652039325
,,1739209628.4146383,-45.120503652039325
,,1739209628.4146433,-45.120503652039325
,,1739209628.414648,-31.141103565318915
,,1739209628.4146528,-32.81601443825658
,,1739209628.4146574,-38.13080360867914
,,1739209628.414662,-45.120503652039325
,,1739209628.414667,-45.120503652039325
,,1739209628.4146717,-33.981070128970906
,,1739209628.4146764,-38.13080360867914
,,1739209628.4146812,-45.120503652039325
,,1739209628.414686,-45.120503652039325
,,1739209628.4146905,-38.13080360867914
,,1739209628.4146953,-38.13080360867914
,,1739209628.4147,-45.120503652039325
,,1739209628.4147048,-45.120503652039325
,,1739209628.4147096,-35.57807855764607
,,1739209628.4147143,-45.120503652039325
,,1739209628.414719,-33.981070128970906
,,1739209628.4147236,-38.13080360867914
,,1739209628.4147284,-35.57807855764607
,,1739209628.4147332,-33.981070128970906
,,1739209628.414738,-45.120503652039325
,,1739209628.4147427,-26.03565346325281
,,1739209628.4147477,-26.99137008561072
,,1739209628.4147522,-45.120503652039325
,,1739209628.4147568,-45.120503652039325
,,1739209628.4147615,-38.13080360867914
,,1739209628.4147663,-31.14110356531892
,,1739209628.414771,-33.981070128970906
,,1739209628.4147758,-38.13080360867914
,,1739209628.4147806,-38.13080360867914
,,1739209628.4147854,-31.141103565318915
,,1739209628.41479,-45.120503652039325
,,1739209628.4147947,-38.13080360867914
,,1739209628.4147997,-38.13080360867914
,,1739209628.4148042,-31.141103565318943
,,1739209628.414809,-45.120503652039325
,,1739209628.4148138,-38.13080360867914
,,1739209628.4148183,-35.57807855764607
,,1739209628.414823,-45.120503652039325
,,1739209628.4148278,-45.120503652039325
,,1739209628.4148326,-38.13080360867914
,,1739209628.4148374,-38.13080360867914
,,1739209628.414842,-28.992665084841967
,,1739209628.414847,-45.120503652039325
,,1739209628.4148517,-45.120503652039325
,,1739209628.4148562,-16.614041300208626
,,1739209628.414861,-33.981070128970906
,,1739209628.4148655,-45.120503652039325
,,1739209628.4148705,-38.13080360867914
,,1739209628.4148753,-31.141103565318893
,,1739209628.41488,-9.000086205586598
,,1739209628.4148848,-22.002965041481744
,,1739209628.414889,-28.21854285175415
,,1739209628.414894,-38.13080360867914
,,1739209628.4148989,-24.151403521958727
,,1739209628.4149036,-29.438486411369333
,,1739209628.4149084,-45.120503652039325
,,1739209628.4149132,-35.57807855764607
,,1739209628.414918,-33.981070128970906
,,1739209628.4149225,-28.218542851754165
,,1739209628.4149272,-28.992665084841946
,,1739209628.414932,-38.13080360867914
,,1739209628.4149368,-24.151403521958727
,,1739209628.4149415,-31.141103565318893
,,1739209628.4149463,-35.57807855764607
,,1739209628.414951,-35.57807855764607
,,1739209628.4149556,-31.141103565318893
,,1739209628.4149604,-33.981070128970906
,,1739209628.4149652,-38.13080360867914
,,1739209628.41497,-35.57807855764607
,,1739209628.4149747,-45.120503652039325
,,1739209628.4149797,-45.120503652039325
,,1739209628.4149842,-38.13080360867914
,,1739209628.4149888,-38.13080360867914
,,1739209628.4149935,-9.82491692182766
,,1739209628.4149983,-26.991370085610768
,,1739209628.415003,-30.49652367304973
,,1739209628.4150078,-45.120503652039325
,,1739209628.4150126,-45.120503652039325
,,1739209628.4150174,-45.120503652039325
,,1739209628.415022,-33.981070128970906
,,1739209628.415027,-38.13080360867914
,,1739209628.4150314,-38.13080360867914
,,1739209628.4150362,-38.13080360867914
,,1739209628.415041,-31.141103565318915
,,1739209628.4150455,-38.13080360867914
,,1739209628.4150505,-32.816014438256545
,,1739209628.415055,-33.981070128970906
,,1739209628.4150598,-32.816014438256545
,,1739209628.4150646,-25.82631439489636
,,1739209628.415069,-45.120503652039325
,,1739209628.415074,-33.98107012897096
,,1739209628.4150789,-38.13080360867914
,,1739209628.4150836,-38.13080360867914
,,1739209628.4150882,-38.13080360867914
,,1739209628.415093,-38.13080360867914
,,1739209628.4150977,-45.120503652039325
,,1739209628.4151025,-45.120503652039325
,,1739209628.4151073,-35.57807855764607
,,1739209628.415112,-33.981070128970906
,,1739209628.4151168,-45.120503652039325
,,1739209628.4151213,-45.120503652039325
,,1739209628.415126,-28.58837851428586
,,1739209628.4151309,-21.598678470925663
,,1739209628.4151356,-45.120503652039325
,,1739209628.4151404,-33.981070128970906
,,1739209628.4151452,-28.992665084841946
,,1739209628.41515,-20.4518274484982
,,1739209628.4151545,-16.517123586329355
,,1739209628.4151592,-28.58837851428586
,,1739209628.415164,-38.13080360867914
,,1739209628.4151688,-31.141103565318915
,,1739209628.4151735,-38.13080360867914
,,1739209628.4151783,-45.120503652039325
,,1739209628.415183,-38.13080360867914
,,1739209628.4151876,-38.13080360867914
,,1739209628.4151924,-45.120503652039325
,,1739209628.4151971,-38.13080360867914
,,1739209628.415202,-38.13080360867914
,,1739209628.415207,-25.25278630937684
,,1739209628.4152114,-38.13080360867914
,,1739209628.4152162,-38.13080360867914
,,1739209628.4152207,-45.120503652039325
,,1739209628.4152255,-45.120503652039325
,,1739209628.4152305,-38.13080360867914
,,1739209628.415235,-45.120503652039325
,,1739209628.4152398,-38.13080360867914
,,1739209628.4152446,-32.816014438256545
,,1739209628.415249,-38.13080360867914
,,1739209628.415254,-38.13080360867914
,,1739209628.4152586,-38.13080360867914
,,1739209628.4152634,-19.089059925837468
,,1739209628.4152682,-23.273589343863318
,,1739209628.415273,-33.981070128970906
,,1739209628.4152775,-29.438486411369333
,,1739209628.4152825,-26.991370085610757
,,1739209628.415287,-12.413715290592226
,,1739209628.4152918,-12.507874964114354
,,1739209628.4152966,-31.141103565318943
,,1739209628.415301,-31.141103565318915
,,1739209628.415306,-38.13080360867914
,,1739209628.4153109,-38.13080360867914
,,1739209628.4153156,-45.120503652039325
,,1739209628.4153202,-38.13080360867914
,,1739209628.415325,-33.981070128970906
,,1739209628.4153297,-38.13080360867914
,,1739209628.4153345,-45.120503652039325
,,1739209628.4153392,-28.992665084841946
,,1739209628.415344,-35.57807855764607
,,1739209628.4153488,-38.13080360867914
,,1739209628.4153533,-45.120503652039325
,,1739209628.415358,-31.14110356531892
,,1739209628.4153628,-38.13080360867914
,,1739209628.4153676,-38.13080360867914
,,1739209628.4153724,-45.120503652039325
,,1739209628.4153771,-32.816014438256545
,,1739209628.415382,-33.981070128970906
,,1739209628.4153864,-38.13080360867914
,,1739209628.4153912,-45.120503652039325
,,1739209628.415396,-45.120503652039325
,,1739209628.4154007,-33.981070128970906
,,1739209628.4154055,-45.120503652039325
,,1739209628.4154105,-38.13080360867914
,,1739209628.415415,-38.13080360867914
,,1739209628.4154196,-45.120503652039325
,,1739209628.4154243,-20.51152522447381
,,1739209628.415429,-28.992665084841946
,,1739209628.415434,-31.141103565318915
,,1739209628.415439,-38.13080360867914
,,1739209628.4154434,-33.981070128970906
,,1739209628.4154482,-24.589719217205094
,,1739209628.415453,-38.13080360867914
,,1739209628.4154575,-33.981070128970906
,,1739209628.4154625,-45.120503652039325
,,1739209628.415467,-24.438645034577675
,,1739209628.4154718,-13.781922400005946
,,1739209628.4154766,-24.589719217205094
,,1739209628.415481,-32.816014438256545
,,1739209628.415486,-33.981070128970906
,,1739209628.4154906,-21.522148828640407
,,1739209628.4154954,-22.448786368009163
,,1739209628.4155002,-31.141103565318915
,,1739209628.415505,-32.816014438256545
,,1739209628.4155097,-26.99137008561072
,,1739209628.4155145,-13.287805215211243
,,1739209628.4155192,-14.113352786308475
,,1739209628.4155238,-31.141103565318943
,,1739209628.4155283,-32.816014438256545
,,1739209628.4155333,-38.13080360867914
,,1739209628.415538,-45.120503652039325
,,1739209628.4155428,-45.120503652039325
,,1739209628.4155476,-38.13080360867914
,,1739209628.4155524,-30.49652367304976
,,1739209628.415557,-45.120503652039325
,,1739209628.4155617,-35.57807855764607
,,1739209628.4155664,-38.13080360867914
,,1739209628.4155712,-35.57807855764607
,,1739209628.415576,-33.981070128970906
,,1739209628.4155807,-32.816014438256545
,,1739209628.4155855,-31.141103565318915
,,1739209628.41559,-27.267205301931607
,,1739209628.4155948,-38.13080360867914
,,1739209628.4155996,-33.981070128970906
,,1739209628.4156044,-38.13080360867914
,,1739209628.4156091,-33.98107012897096
,,1739209628.415614,-38.13080360867914
,,1739209628.415619,-38.13080360867914
,,1739209628.4156232,-33.981070128970906
,,1739209628.415628,-27.267205301931607
,,1739209628.4156327,-38.13080360867914
,,1739209628.4156375,-45.120503652039325
,,1739209628.4156425,-35.57807855764607
,,1739209628.415647,-45.120503652039325
,,1739209628.4156518,-45.120503652039325
,,1739209628.4156563,-38.13080360867914
,,1739209628.415661,-45.120503652039325
,,1739209628.415666,-38.13080360867914
,,1739209628.4156706,-38.13080360867914
,,1739209628.4156754,-23.506823629689546
,,1739209628.4156802,-45.120503652039325
,,1739209628.415685,-25.62660358559016
,,1739209628.4156897,-45.120503652039325
,,1739209628.4156942,-45.120503652039325
,,1739209628.415699,-45.120503652039325
,,1739209628.4157038,-32.816014438256545
,,1739209628.4157083,-28.58837851428586
,,1739209628.4157133,-26.991370085610757
,,1739209628.415718,-14.863349813025888
,,1739209628.4157226,-11.036407867354994
,,1739209628.4157274,-26.487275050834725
,,1739209628.415732,-35.57807855764607
,,1739209628.415737,-32.816014438256545
,,1739209628.4157417,-17.85323156177357
,,1739209628.4157465,-27.87774495603143
,,1739209628.4157512,-31.141103565318893
,,1739209628.4157555,-45.120503652039325
,,1739209628.4157605,-45.120503652039325
,,1739209628.4157653,-45.120503652039325
,,1739209628.41577,-38.13080360867914
,,1739209628.4157748,-38.13080360867914
,,1739209628.4157796,-45.120503652039325
,,1739209628.4157844,-45.120503652039325
,,1739209628.415789,-24.589719217205094
,,1739209628.4157937,-45.120503652039325
,,1739209628.4157984,-45.120503652039325
,,1739209628.4158032,-45.120503652039325
,,1739209628.415808,-32.816014438256545
,,1739209628.4158127,-45.120503652039325
,,1739209628.4158175,-26.0356534632528
,,1739209628.415822,-26.991370085610736
,,1739209628.4158268,-33.981070128970906
,,1739209628.4158316,-22.448786368009163
,,1739209628.4158363,-25.82631439489636
,,1739209628.415841,-33.981070128970906
,,1739209628.415846,-45.120503652039325
,,1739209628.4158506,-26.991370085610736
,,1739209628.4158552,-17.508745520481977
,,1739209628.41586,-18.598040242006057
,,1739209628.4158647,-28.21854285175415
,,1739209628.4158697,-45.120503652039325
,,1739209628.4158742,-31.141103565318893
,,1739209628.415879,-22.54371790334745
,,1739209628.4158838,-45.120503652039325
,,1739209628.4158883,-35.57807855764607
,,1739209628.415893,-45.120503652039325
,,1739209628.4158978,-31.141103565318943
,,1739209628.4159026,-35.57807855764607
,,1739209628.4159074,-38.13080360867914
,,1739209628.4159122,-38.13080360867914
,,1739209628.415917,-26.99137008561072
,,1739209628.4159214,-20.165060276574795
,,1739209628.4159262,-8.924353594611226
,,1739209628.415931,-26.991370085610736
,,1739209628.4159358,-31.141103565318915
,,1739209628.4159403,-38.13080360867914
,,1739209628.4159453,-19.35709014998136
,,1739209628.41595,-24.74623867263306
,,1739209628.4159546,-29.438486411369357
,,1739209628.4159594,-38.13080360867914
,,1739209628.415964,-45.120503652039325
,,1739209628.415969,-38.13080360867914
,,1739209628.4159737,-35.57807855764607
,,1739209628.4159784,-45.120503652039325
,,1739209628.4159832,-38.13080360867914
,,1739209628.4159875,-33.981070128970906
,,1739209628.4159925,-15.554017859987262
,,1739209628.4159973,-26.991370085610747
,,1739209628.416002,-31.141103565318915
,,1739209628.4160068,-31.141103565318915
,,1739209628.4160116,-38.13080360867914
,,1739209628.4160163,-24.15140352195872
,,1739209628.4160209,-38.13080360867914
,,1739209628.4160256,-35.57807855764607
,,1739209628.4160304,-27.267205301931607
,,1739209628.4160352,-38.13080360867914
,,1739209628.41604,-38.13080360867914
,,1739209628.4160447,-38.13080360867914
,,1739209628.4160497,-33.981070128970906
,,1739209628.416054,-38.13080360867914
,,1739209628.4160588,-38.13080360867914
,,1739209628.4160635,-38.13080360867914
,,1739209628.4160683,-45.120503652039325
,,1739209628.416073,-38.13080360867914
,,1739209628.416078,-45.120503652039325
,,1739209628.4160826,-38.13080360867914
,,1739209628.4160872,-33.981070128970906
,,1739209628.416092,-38.13080360867914
,,1739209628.4160967,-45.120503652039325
,,1739209628.4161017,-45.120503652039325
,,1739209628.4161062,-33.981070128970906
,,1739209628.416111,-38.13080360867914
,,1739209628.4161158,-45.120503652039325
,,1739209628.4161203,-33.981070128970906
,,1739209628.416125,-29.438486411369357
,,1739209628.4161298,-10.122258693643492
,,1739209628.4161346,-35.57807855764607
,,1739209628.4161394,-31.141103565318893
,,1739209628.416144,-28.992665084841946
,,1739209628.416149,-38.13080360867914
,,1739209628.4161534,-38.13080360867914
,,1739209628.4161582,-33.981070128970906
,,1739209628.416163,-31.141103565318915
,,1739209628.4161675,-33.981070128970906
,,1739209628.4161725,-38.13080360867914
,,1739209628.4161773,-38.13080360867914
,,1739209628.416182,-45.120503652039325
,,1739209628.4161866,-35.57807855764607
,,1739209628.416191,-38.13080360867914
,,1739209628.416196,-38.13080360867914
,,1739209628.4162009,-28.58837851428586
,,1739209628.4162056,-28.992665084841946
,,1739209628.4162104,-38.13080360867914
,,1739209628.4162152,-45.120503652039325
,,1739209628.4162197,-33.981070128970906
,,1739209628.4162245,-38.13080360867914
,,1739209628.4162292,-38.13080360867914
,,1739209628.416234,-38.13080360867914
,,1739209628.4162388,-45.120503652039325
,,1739209628.4162436,-33.981070128970906
,,1739209628.4162483,-45.120503652039325
,,1739209628.4162529,-45.120503652039325
,,1739209628.4162576,-38.13080360867914
,,1739209628.4162624,-38.13080360867914
,,1739209628.4162672,-30.49652367304973
,,1739209628.416272,-38.13080360867914
,,1739209628.4162767,-32.816014438256545
,,1739209628.4162817,-30.49652367304973
,,1739209628.416286,-35.57807855764607
,,1739209628.4162908,-38.13080360867914
,,1739209628.4162955,-38.13080360867914
,,1739209628.4163003,-38.13080360867914
,,1739209628.416305,-45.120503652039325
,,1739209628.4163098,-19.69224938244749
,,1739209628.4163146,-27.267205301931607
,,1739209628.4163191,-33.981070128970906
,,1739209628.416324,-33.981070128970906
,,1739209628.416329,-31.141103565318915
,,1739209628.4163334,-10.647372563803607
,,1739209628.4163382,-20.001670042250552
,,1739209628.416343,-30.49652367304973
,,1739209628.4163475,-30.49652367304973
,,1739209628.4163525,-27.267205301931607
,,1739209628.416357,-21.598678470925663
,,1739209628.4163618,-38.13080360867914
,,1739209628.4163666,-32.816014438256545
,,1739209628.416371,-38.13080360867914
,,1739209628.416376,-25.077289914212862
,,1739209628.416381,-16.73831143296303
,,1739209628.4163854,-35.57807855764607
,,1739209628.4163902,-31.141103565318915
,,1739209628.416395,-31.14110356531892
,,1739209628.4163997,-38.13080360867914
,,1739209628.4164045,-45.120503652039325
,,1739209628.4164093,-38.13080360867914
,,1739209628.416414,-31.141103565318893
,,1739209628.4164186,-38.13080360867914
,,1739209628.416423,-38.13080360867914
,,1739209628.416428,-38.13080360867914
,,1739209628.4164329,-32.816014438256545
,,1739209628.4164376,-38.13080360867914
,,1739209628.4164424,-32.816014438256545
,,1739209628.4164472,-33.981070128970906
,,1739209628.4164517,-32.81601443825658
,,1739209628.4164565,-35.57807855764607
,,1739209628.4164612,-45.120503652039325
,,1739209628.416466,-38.13080360867914
,,1739209628.4164708,-45.120503652039325
,,1739209628.4164755,-45.120503652039325
,,1739209628.4164803,-38.13080360867914
,,1739209628.4164848,-45.120503652039325
,,1739209628.4164896,-33.98107012897096
,,1739209628.4164944,-45.120503652039325
,,1739209628.4164991,-38.13080360867914
,,1739209628.416504,-32.816014438256545
,,1739209628.416509,-26.99137008561072
,,1739209628.4165134,-15.293269775353837
,,1739209628.416518,-14.686880871828002
,,1739209628.4165227,-26.487275050834725
,,1739209628.4165275,-33.981070128970906
,,1739209628.4165325,-45.120503652039325
,,1739209628.416537,-17.448944991217488
,,1739209628.4165418,-33.981070128970906
,,1739209628.4165466,-26.0356534632528
,,1739209628.416551,-32.816014438256545
,,1739209628.416556,-33.981070128970906
,,1739209628.4165606,-8.995844012507867
,,1739209628.4165654,-22.264930561961563
,,1739209628.4165702,-31.141103565318915
,,1739209628.416575,-32.816014438256545
,,1739209628.4165795,-38.13080360867914
,,1739209628.4165845,-45.120503652039325
,,1739209628.416589,-38.13080360867914
,,1739209628.4165938,-35.57807855764607
,,1739209628.4165986,-38.13080360867914
,,1739209628.416603,-35.57807855764607
,,1739209628.416608,-38.13080360867914
,,1739209628.4166129,-45.120503652039325
,,1739209628.4166174,-35.57807855764607
,,1739209628.4166222,-31.141103565318943
,,1739209628.416627,-38.13080360867914
,,1739209628.4166317,-38.13080360867914
,,1739209628.4166336,-45.120503652039325
,,1739209628.4166358,-38.13080360867914
,,1739209628.4166377,-33.981070128970906
,,1739209628.4166396,-38.13080360867914
,,1739209628.4166417,-30.49652367304973
,,1739209628.4166436,-45.120503652039325
,,1739209628.4166458,-31.141103565318915
,,1739209628.4166477,-45.120503652039325
,,1739209628.4166496,-24.15140352195872
,,1739209628.4166515,-45.120503652039325
,,1739209628.4166536,-38.13080360867914
,,1739209628.4166555,-35.57807855764607
,,1739209628.4166577,-33.981070128970906
,,1739209628.4166596,-14.457244398418911
,,1739209628.4166615,-26.991370085610736
,,1739209628.4166636,-45.120503652039325
,,1739209628.4166656,-32.816014438256545
,,1739209628.4166677,-38.13080360867914
,,1739209628.4166696,-27.267205301931607
,,1739209628.4166715,-35.57807855764607
,,1739209628.4166737,-38.13080360867914
,,1739209628.4166756,-45.120503652039325
,,1739209628.4166777,-38.13080360867914
,,1739209628.4166796,-27.267205301931607
,,1739209628.4166815,-33.981070128970906
,,1739209628.4166837,-33.981070128970906
,,1739209628.4166856,-33.981070128970906
,,1739209628.4166875,-27.267205301931607
,,1739209628.4166896,-38.13080360867914
,,1739209628.4166915,-38.13080360867914
,,1739209628.4166934,-28.992665084841946
,,1739209628.4166956,-38.13080360867914
,,1739209628.4166975,-35.57807855764607
,,1739209628.4166994,-45.120503652039325
,,1739209628.4167016,-30.49652367304973
,,1739209628.4167037,-38.13080360867914
,,1739209628.4167056,-26.99137008561072
,,1739209628.4167075,-11.822458430398598
,,1739209628.4167094,-26.99137008561072
,,1739209628.4167116,-45.120503652039325
,,1739209628.4167137,-31.141103565318893
,,1739209628.4167154,-29.43848641136937
,,1739209628.4167175,-29.43848641136937
,,1739209628.4167194,-30.49652367304973
,,1739209628.4167216,-38.13080360867914
,,1739209628.4167235,-33.981070128970906
,,1739209628.4167254,-18.263086266016657
,,1739209628.4167275,-17.95212641904405
,,1739209628.4167297,-38.13080360867914
,,1739209628.4167314,-38.13080360867914
,,1739209628.4167335,-45.120503652039325
,,1739209628.4167354,-38.13080360867914
,,1739209628.4167373,-38.13080360867914
,,1739209628.4167397,-45.120503652039325
,,1739209628.4167414,-28.992665084841946
,,1739209628.4167435,-35.57807855764607
,,1739209628.4167454,-18.877682693682605
,,1739209628.416747,-38.13080360867914
,,1739209628.4167497,-38.13080360867914
,,1739209628.4167514,-45.120503652039325
,,1739209628.4167533,-45.120503652039325
,,1739209628.4167554,-38.13080360867914
,,1739209628.416757,-27.267205301931607
,,1739209628.4167595,-31.141103565318915
,,1739209628.4167614,-45.120503652039325
,,1739209628.4167633,-22.44878636800916
,,1739209628.4167657,-17.600019173844906
,,1739209628.4167674,-45.120503652039325
,,1739209628.4167693,-35.57807855764607
,,1739209628.4167714,-38.13080360867914
,,1739209628.416773,-26.991370085610757
,,1739209628.4167752,-38.13080360867914
,,1739209628.4167774,-38.13080360867914
,,1739209628.4167793,-45.120503652039325
,,1739209628.4167814,-38.13080360867914
,,1739209628.416783,-33.981070128970906
,,1739209628.4167852,-38.13080360867914
,,1739209628.4167874,-45.120503652039325
,,1739209628.4167893,-33.981070128970906
,,1739209628.4167912,-31.141103565318943
,,1739209628.416793,-20.165060276574795
,,1739209628.4167953,-38.13080360867914
,,1739209628.4167972,-31.141103565318915
,,1739209628.4167993,-30.49652367304976
,,1739209628.4168012,-20.88804491267121
,,1739209628.4168034,-8.760642534030962
,,1739209628.4168053,-31.141103565318915
,,1739209628.4168072,-33.981070128970906
,,1739209628.416809,-31.141103565318915
,,1739209628.4168112,-45.120503652039325
,,1739209628.4168131,-31.141103565318915
,,1739209628.4168153,-28.992665084841946
,,1739209628.4168172,-33.981070128970906
,,1739209628.416819,-45.120503652039325
,,1739209628.4168212,-31.141103565318915
,,1739209628.4168231,-33.981070128970906
,,1739209628.4168253,-38.13080360867914
,,1739209628.4168272,-33.981070128970906
,,1739209628.416829,-33.981070128970906
,,1739209628.4168313,-16.91848905718289
,,1739209628.4168332,-26.487275050834715
,,1739209628.416835,-45.120503652039325
,,1739209628.4168372,-33.981070128970906
,,1739209628.4168391,-45.120503652039325
,,1739209628.4168413,-24.589719217205094
,,1739209628.4168432,-32.816014438256545
,,1739209628.416845,-35.57807855764607
,,1739209628.4168472,-38.13080360867914
,,1739209628.4168491,-38.13080360867914
,,1739209628.416851,-19.45023999044868
,,1739209628.4168532,-33.98107012897096
,,1739209628.416855,-31.14110356531892
,,1739209628.416857,-45.120503652039325
,,1739209628.4168591,-28.58837851428586
,,1739209628.416861,-23.16150712794695
,,1739209628.4168632,-45.120503652039325
,,1739209628.416865,-32.816014438256545
,,1739209628.416867,-38.13080360867914
,,1739209628.4168692,-38.13080360867914
,,1739209628.416871,-31.141103565318915
,,1739209628.416873,-45.120503652039325
,,1739209628.4168751,-38.13080360867914
,,1739209628.416877,-38.13080360867914
,,1739209628.4168792,-45.120503652039325
,,1739209628.416881,-35.57807855764607
,,1739209628.416883,-38.13080360867914
,,1739209628.4168851,-35.57807855764607
,,1739209628.416887,-28.992665084841946
,,1739209628.416889,-38.13080360867914
,,1739209628.416891,-45.120503652039325
,,1739209628.416893,-45.120503652039325
,,1739209628.416895,-33.981070128970906
,,1739209628.416897,-45.120503652039325
,,1739209628.416899,-45.120503652039325
,,1739209628.416901,-45.120503652039325
,,1739209628.416903,-38.13080360867914
,,1739209628.416905,-33.981070128970906
,,1739209628.416907,-45.120503652039325
,,1739209628.416909,-45.120503652039325
,,1739209628.416911,-30.49652367304973
,,1739209628.416913,-38.13080360867914
,,1739209628.416915,-38.13080360867914
,,1739209628.416917,-45.120503652039325
,,1739209628.416919,-32.816014438256545
,,1739209628.416921,-33.981070128970906
,,1739209628.416923,-38.13080360867914
,,1739209628.416925,-45.120503652039325
,,1739209628.4169269,-45.120503652039325
,,1739209628.416929,-35.57807855764607
