CAN Message, 0x77:3de986755cb7f123,Timestamp,Amplitude
,,1739209820.7601576,-38.13080360867914
,,1739209820.7601614,-45.120503652039325
,,1739209820.7601657,-33.981070128970906
,,1739209820.7601695,-45.120503652039325
,,1739209820.760173,-45.120503652039325
,,1739209820.7601774,-38.13080360867914
,,1739209820.7601812,-27.267205301931607
,,1739209820.7601852,-31.141103565318915
,,1739209820.760189,-45.120503652039325
,,1739209820.760193,-45.120503652039325
,,1739209820.760197,-38.13080360867914
,,1739209820.760201,-35.57807855764607
,,1739209820.7602048,-38.13080360867914
,,1739209820.7602088,-38.13080360867914
,,1739209820.760213,-32.816014438256545
,,1739209820.7602167,-38.13080360867914
,,1739209820.7602203,-45.120503652039325
,,1739209820.7602246,-32.816014438256545
,,1739209820.7602284,-32.81601443825658
,,1739209820.7602324,-20.63344045298849
,,1739209820.7602365,-45.120503652039325
,,1739209820.7602403,-38.13080360867914
,,1739209820.760244,-45.120503652039325
,,1739209820.7602482,-25.82631439489636
,,1739209820.760252,-23.506823629689546
,,1739209820.760256,-38.13080360867914
,,1739209820.76026,-29.438486411369357
,,1739209820.760264,-32.81601443825658
,,1739209820.760268,-38.13080360867914
,,1739209820.7602718,-45.120503652039325
,,1739209820.7602758,-38.13080360867914
,,1739209820.7602797,-38.13080360867914
,,1739209820.7602837,-38.13080360867914
,,1739209820.7602875,-45.120503652039325
,,1739209820.7602916,-38.13080360867914
,,1739209820.7602954,-38.13080360867914
,,1739209820.7602994,-45.120503652039325
,,1739209820.7603033,-24.589719217205094
,,1739209820.7603073,-10.561401248211864
,,1739209820.7603111,-15.275230518601363
,,1739209820.7603152,-24.589719217205094
,,1739209820.760319,-31.14110356531892
,,1739209820.760323,-25.62660358559016
,,1739209820.7603269,-17.133997197586602
,,1739209820.760331,-45.120503652039325
,,1739209820.7603347,-38.13080360867914
,,1739209820.7603388,-45.120503652039325
,,1739209820.7603426,-45.120503652039325
,,1739209820.760347,-38.13080360867914
,,1739209820.7603505,-45.120503652039325
,,1739209820.7603545,-38.13080360867914
,,1739209820.7603586,-38.13080360867914
,,1739209820.7603624,-45.120503652039325
,,1739209820.7603664,-45.120503652039325
,,1739209820.7603705,-31.141103565318915
,,1739209820.7603743,-33.981070128970906
,,1739209820.760378,-38.13080360867914
,,1739209820.7603822,-24.589719217205094
,,1739209820.760386,-25.62660358559016
,,1739209820.76039,-33.981070128970906
,,1739209820.760394,-45.120503652039325
,,1739209820.760398,-38.13080360867914
,,1739209820.7604015,-33.981070128970906
,,1739209820.7604058,-32.816014438256545
,,1739209820.7604096,-38.13080360867914
,,1739209820.7604136,-38.13080360867914
,,1739209820.7604177,-45.120503652039325
,,1739209820.7604215,-45.120503652039325
,,1739209820.760425,-33.981070128970906
,,1739209820.7604294,-29.438486411369333
,,1739209820.7604332,-45.120503652039325
,,1739209820.7604373,-22.54371790334745
,,1739209820.760441,-18.299052888300974
,,1739209820.760445,-31.141103565318915
,,1739209820.760449,-31.14110356531892
,,1739209820.760453,-30.49652367304973
,,1739209820.760457,-16.688175871059205
,,1739209820.7604609,-9.479763862267829
,,1739209820.760465,-28.992665084841946
,,1739209820.7604687,-28.992665084841967
,,1739209820.7604728,-45.120503652039325
,,1739209820.7604766,-45.120503652039325
,,1739209820.7604806,-45.120503652039325
,,1739209820.7604845,-27.87774495603143
,,1739209820.7604885,-35.57807855764607
,,1739209820.7604923,-35.57807855764607
,,1739209820.7604964,-45.120503652039325
,,1739209820.7605002,-45.120503652039325
,,1739209820.7605042,-38.13080360867914
,,1739209820.760508,-45.120503652039325
,,1739209820.760512,-45.120503652039325
,,1739209820.760516,-35.57807855764607
,,1739209820.76052,-35.57807855764607
,,1739209820.7605238,-45.120503652039325
,,1739209820.7605278,-38.13080360867914
,,1739209820.7605317,-45.120503652039325
,,1739209820.7605357,-45.120503652039325
,,1739209820.7605395,-31.141103565318893
,,1739209820.7605436,-45.120503652039325
,,1739209820.7605476,-25.077289914212862
,,1739209820.7605517,-25.826314394896364
,,1739209820.7605555,-30.49652367304976
,,1739209820.760559,-32.816014438256545
,,1739209820.7605634,-33.98107012897096
,,1739209820.7605672,-38.13080360867914
,,1739209820.7605712,-32.816014438256545
,,1739209820.760575,-45.120503652039325
,,1739209820.760579,-30.49652367304973
,,1739209820.760583,-33.981070128970906
,,1739209820.760587,-38.13080360867914
,,1739209820.7605908,-38.13080360867914
,,1739209820.7605948,-35.57807855764607
,,1739209820.760599,-38.13080360867914
,,1739209820.7606027,-45.120503652039325
,,1739209820.7606063,-38.13080360867914
,,1739209820.7606106,-45.120503652039325
,,1739209820.7606144,-45.120503652039325
,,1739209820.7606184,-35.57807855764607
,,1739209820.7606225,-38.13080360867914
,,1739209820.7606263,-33.981070128970906
,,1739209820.76063,-31.141103565318915
,,1739209820.7606342,-45.120503652039325
,,1739209820.760638,-38.13080360867914
,,1739209820.760642,-33.981070128970906
,,1739209820.760646,-45.120503652039325
,,1739209820.76065,-21.300333226290604
,,1739209820.760654,-45.120503652039325
,,1739209820.7606578,-45.120503652039325
,,1739209820.7606618,-38.13080360867914
,,1739209820.7606657,-45.120503652039325
,,1739209820.7606697,-45.120503652039325
,,1739209820.7606735,-45.120503652039325
,,1739209820.7606776,-38.13080360867914
,,1739209820.7606814,-45.120503652039325
,,1739209820.7606854,-20.4518274484982
,,1739209820.7606893,-38.13080360867914
,,1739209820.7606933,-38.13080360867914
,,1739209820.7606971,-33.981070128970906
,,1739209820.7607012,-35.57807855764607
,,1739209820.760705,-38.13080360867914
,,1739209820.760709,-30.49652367304973
,,1739209820.7607129,-45.120503652039325
,,1739209820.760717,-38.13080360867914
,,1739209820.7607207,-38.13080360867914
,,1739209820.7607248,-38.13080360867914
,,1739209820.7607286,-38.13080360867914
,,1739209820.760733,-45.120503652039325
,,1739209820.7607365,-33.981070128970906
,,1739209820.7607405,-27.267205301931607
,,1739209820.7607446,-45.120503652039325
,,1739209820.7607484,-45.120503652039325
,,1739209820.7607524,-45.120503652039325
,,1739209820.7607565,-28.58837851428586
,,1739209820.7607603,-19.497575007474538
,,1739209820.760764,-15.275230518601363
,,1739209820.7607682,-28.992665084841946
,,1739209820.760772,-26.487275050834725
,,1739209820.760776,-33.981070128970906
,,1739209820.76078,-26.03565346325281
,,1739209820.760784,-38.13080360867914
,,1739209820.7607875,-35.57807855764607
,,1739209820.7607918,-45.120503652039325
,,1739209820.7607956,-35.57807855764607
,,1739209820.7607996,-27.267205301931607
,,1739209820.7608037,-26.487275050834715
,,1739209820.7608075,-35.57807855764607
,,1739209820.760811,-45.120503652039325
,,1739209820.7608154,-45.120503652039325
,,1739209820.7608192,-33.981070128970906
,,1739209820.7608232,-45.120503652039325
,,1739209820.760827,-45.120503652039325
,,1739209820.760831,-33.981070128970906
,,1739209820.760835,-35.57807855764607
,,1739209820.760839,-25.82631439489636
,,1739209820.760843,-32.816014438256545
,,1739209820.7608469,-45.120503652039325
,,1739209820.760851,-45.120503652039325
,,1739209820.7608547,-45.120503652039325
,,1739209820.7608588,-38.13080360867914
,,1739209820.7608626,-45.120503652039325
,,1739209820.7608666,-31.141103565318915
,,1739209820.7608705,-27.877744956031417
,,1739209820.7608745,-10.029823201867677
,,1739209820.7608783,-12.980016857919878
,,1739209820.7608824,-31.141103565318943
,,1739209820.7608862,-31.141103565318915
,,1739209820.7608902,-38.13080360867914
,,1739209820.760894,-38.13080360867914
,,1739209820.760898,-38.13080360867914
,,1739209820.760902,-28.21854285175415
,,1739209820.760906,-33.981070128970906
,,1739209820.7609098,-45.120503652039325
,,1739209820.7609138,-28.992665084841946
,,1739209820.7609177,-33.981070128970906
,,1739209820.7609217,-33.981070128970906
,,1739209820.7609255,-38.13080360867914
,,1739209820.7609296,-27.267205301931607
,,1739209820.7609336,-28.992665084841946
,,1739209820.7609377,-38.13080360867914
,,1739209820.7609415,-45.120503652039325
,,1739209820.760945,-29.438486411369333
,,1739209820.7609494,-20.888044912671223
,,1739209820.7609532,-26.487275050834725
,,1739209820.7609572,-38.13080360867914
,,1739209820.760961,-45.120503652039325
,,1739209820.760965,-45.120503652039325
,,1739209820.760969,-38.13080360867914
,,1739209820.760973,-38.13080360867914
,,1739209820.7609768,-32.816014438256545
,,1739209820.7609808,-33.981070128970906
,,1739209820.760985,-45.120503652039325
,,1739209820.7609887,-10.909402354104948
,,1739209820.7609923,-20.6957059613948
,,1739209820.7609966,-27.87774495603143
,,1739209820.7610004,-29.438486411369333
,,1739209820.7610044,-45.120503652039325
,,1739209820.7610085,-33.981070128970906
,,1739209820.7610123,-30.49652367304973
,,1739209820.761016,-45.120503652039325
,,1739209820.7610202,-45.120503652039325
,,1739209820.761024,-45.120503652039325
,,1739209820.761028,-38.13080360867914
,,1739209820.761032,-38.13080360867914
,,1739209820.761036,-45.120503652039325
,,1739209820.76104,-45.120503652039325
,,1739209820.7610438,-31.141103565318915
,,1739209820.7610478,-33.981070128970906
,,1739209820.7610517,-45.120503652039325
,,1739209820.7610557,-33.981070128970906
,,1739209820.7610595,-38.13080360867914
,,1739209820.7610636,-45.120503652039325
,,1739209820.7610674,-38.13080360867914
,,1739209820.7610714,-45.120503652039325
,,1739209820.7610753,-45.120503652039325
,,1739209820.7610793,-45.120503652039325
,,1739209820.7610831,-8.978916556947539
,,1739209820.7610872,-17.600019173844906
,,1739209820.761091,-28.992665084841967
,,1739209820.761095,-30.49652367304973
,,1739209820.7610989,-31.14110356531892
,,1739209820.761103,-20.001670042250552
,,1739209820.7611067,-45.120503652039325
,,1739209820.7611108,-33.981070128970906
,,1739209820.7611146,-33.98107012897096
,,1739209820.761119,-20.51152522447381
,,1739209820.7611225,-9.409240881196174
,,1739209820.7611265,-30.49652367304973
,,1739209820.7611306,-38.13080360867914
,,1739209820.7611344,-28.58837851428586
,,1739209820.7611384,-30.49652367304976
,,1739209820.7611425,-33.98107012897096
,,1739209820.7611463,-35.57807855764607
,,1739209820.76115,-38.13080360867914
,,1739209820.7611542,-26.99137008561072
,,1739209820.761158,-20.88804491267121
,,1739209820.761162,-20.88804491267121
,,1739209820.761166,-38.13080360867914
,,1739209820.76117,-32.816014438256545
,,1739209820.7611735,-45.120503652039325
,,1739209820.7611778,-45.120503652039325
,,1739209820.7611816,-38.13080360867914
,,1739209820.7611856,-32.81601443825658
,,1739209820.7611897,-38.13080360867914
,,1739209820.7611935,-31.141103565318915
,,1739209820.761197,-19.13259858440814
,,1739209820.7612014,-38.13080360867914
,,1739209820.7612052,-38.13080360867914
,,1739209820.7612092,-33.98107012897096
,,1739209820.761213,-22.54371790334745
,,1739209820.761217,-22.264930561961563
,,1739209820.7612212,-32.81601443825658
,,1739209820.761225,-38.13080360867914
,,1739209820.761229,-45.120503652039325
,,1739209820.7612329,-45.120503652039325
,,1739209820.761237,-45.120503652039325
,,1739209820.7612407,-45.120503652039325
,,1739209820.7612448,-45.120503652039325
,,1739209820.7612486,-25.25278630937684
,,1739209820.7612526,-26.99137008561072
,,1739209820.7612565,-45.120503652039325
,,1739209820.7612605,-33.981070128970906
,,1739209820.7612643,-38.13080360867914
,,1739209820.7612684,-33.98107012897096
,,1739209820.7612722,-12.906361273615904
,,1739209820.7612762,-19.642756598161068
,,1739209820.76128,-45.120503652039325
,,1739209820.761284,-29.438486411369333
,,1739209820.761288,-45.120503652039325
,,1739209820.761292,-45.120503652039325
,,1739209820.7612958,-32.816014438256545
,,1739209820.7612998,-31.141103565318915
,,1739209820.7613037,-38.13080360867914
,,1739209820.7613077,-21.598678470925663
,,1739209820.7613115,-19.497575007474538
,,1739209820.7613156,-38.13080360867914
,,1739209820.7613196,-28.58837851428586
,,1739209820.7613237,-27.267205301931607
,,1739209820.7613275,-13.643740409628302
,,1739209820.761331,-9.470294368586352
,,1739209820.7613354,-28.992665084841967
,,1739209820.7613392,-28.992665084841946
,,1739209820.7613432,-38.13080360867914
,,1739209820.761347,-23.16150712794696
,,1739209820.761351,-33.981070128970906
,,1739209820.761355,-38.13080360867914
,,1739209820.761359,-38.13080360867914
,,1739209820.7613628,-45.120503652039325
,,1739209820.7613668,-45.120503652039325
,,1739209820.761371,-45.120503652039325
,,1739209820.7613747,-33.981070128970906
,,1739209820.7613783,-38.13080360867914
,,1739209820.7613826,-33.981070128970906
,,1739209820.7613864,-8.564317816627069
,,1739209820.7613904,-26.487275050834715
,,1739209820.7613945,-28.58837851428586
,,1739209820.7613983,-31.141103565318943
,,1739209820.761402,-22.54371790334745
,,1739209820.7614062,-18.755624688505637
,,1739209820.76141,-45.120503652039325
,,1739209820.761414,-38.13080360867914
,,1739209820.761418,-45.120503652039325
,,1739209820.761422,-38.13080360867914
,,1739209820.761426,-35.57807855764607
,,1739209820.7614298,-45.120503652039325
,,1739209820.7614338,-38.13080360867914
,,1739209820.7614377,-35.57807855764607
,,1739209820.7614417,-26.487275050834725
,,1739209820.7614455,-38.13080360867914
,,1739209820.7614496,-38.13080360867914
,,1739209820.7614534,-38.13080360867914
,,1739209820.7614574,-38.13080360867914
,,1739209820.7614613,-38.13080360867914
,,1739209820.7614653,-38.13080360867914
,,1739209820.7614691,-45.120503652039325
,,1739209820.7614732,-45.120503652039325
,,1739209820.761477,-35.57807855764607
,,1739209820.761481,-38.13080360867914
,,1739209820.7614849,-45.120503652039325
,,1739209820.761489,-45.120503652039325
,,1739209820.7614927,-30.49652367304973
,,1739209820.7614968,-26.99137008561072
,,1739209820.7615006,-12.895940285246828
,,1739209820.761505,-24.438645034577675
,,1739209820.7615087,-35.57807855764607
,,1739209820.7615125,-45.120503652039325
,,1739209820.7615166,-19.403415333952413
,,1739209820.7615204,-23.16150712794695
,,1739209820.7615244,-38.13080360867914
,,1739209820.7615285,-35.57807855764607
,,1739209820.7615323,-45.120503652039325
,,1739209820.761536,-30.49652367304973
,,1739209820.7615402,-38.13080360867914
,,1739209820.761544,-35.57807855764607
,,1739209820.761548,-45.120503652039325
,,1739209820.761552,-32.816014438256545
,,1739209820.761556,-25.25278630937684
,,1739209820.7615595,-45.120503652039325
,,1739209820.7615638,-33.981070128970906
,,1739209820.7615676,-38.13080360867914
,,1739209820.7615716,-31.141103565318893
,,1739209820.7615757,-38.13080360867914
,,1739209820.7615795,-45.120503652039325
,,1739209820.761583,-33.981070128970906
,,1739209820.7615874,-45.120503652039325
,,1739209820.7615912,-45.120503652039325
,,1739209820.7615952,-38.13080360867914
,,1739209820.761599,-31.141103565318915
,,1739209820.761603,-38.13080360867914
,,1739209820.7616072,-38.13080360867914
,,1739209820.761611,-18.83661435153617
,,1739209820.761615,-22.44878636800916
,,1739209820.7616189,-38.13080360867914
,,1739209820.761623,-38.13080360867914
,,1739209820.7616267,-23.506823629689546
,,1739209820.7616308,-11.441356264101763
,,1739209820.7616346,-12.413715290592226
,,1739209820.7616386,-23.506823629689546
,,1739209820.7616425,-32.816014438256545
,,1739209820.7616465,-33.981070128970906
,,1739209820.7616503,-45.120503652039325
,,1739209820.7616544,-38.13080360867914
,,1739209820.7616582,-45.120503652039325
,,1739209820.7616622,-45.120503652039325
,,1739209820.761666,-28.58837851428586
,,1739209820.76167,-20.695705961394808
,,1739209820.761674,-45.120503652039325
,,1739209820.761678,-38.13080360867914
,,1739209820.7616818,-25.62660358559016
,,1739209820.7616858,-25.25278630937684
,,1739209820.7616897,-10.982478484345776
,,1739209820.7616937,-28.992665084841946
,,1739209820.7616975,-28.58837851428586
,,1739209820.7617016,-45.120503652039325
,,1739209820.7617056,-45.120503652039325
,,1739209820.7617097,-38.13080360867914
,,1739209820.7617135,-32.816014438256545
,,1739209820.761717,-35.57807855764607
,,1739209820.7617214,-38.13080360867914
,,1739209820.7617252,-45.120503652039325
,,1739209820.7617292,-45.120503652039325
,,1739209820.761733,-38.13080360867914
,,1739209820.761737,-45.120503652039325
,,1739209820.761741,-38.13080360867914
,,1739209820.761745,-18.636903542229977
,,1739209820.7617488,-38.13080360867914
,,1739209820.7617528,-32.816014438256545
,,1739209820.761757,-45.120503652039325
,,1739209820.7617607,-28.58837851428589
,,1739209820.7617643,-35.57807855764607
,,1739209820.7617686,-38.13080360867914
,,1739209820.7617724,-38.13080360867914
,,1739209820.7617764,-26.487275050834715
,,1739209820.7617805,-24.438645034577675
,,1739209820.7617843,-8.88284365069998
,,1739209820.761788,-33.981070128970906
,,1739209820.7617922,-33.981070128970906
,,1739209820.7617962,-38.13080360867914
,,1739209820.7618,-19.844204643325902
,,1739209820.761804,-22.26493056196156
,,1739209820.761808,-32.81601443825658
,,1739209820.761812,-33.981070128970906
,,1739209820.7618158,-25.82631439489636
,,1739209820.7618198,-14.457244398418911
,,1739209820.7618237,-14.686880871827997
,,1739209820.7618277,-24.438645034577675
,,1739209820.7618315,-38.13080360867914
,,1739209820.7618356,-45.120503652039325
,,1739209820.7618394,-38.13080360867914
,,1739209820.7618434,-45.120503652039325
,,1739209820.7618473,-33.981070128970906
,,1739209820.7618513,-45.120503652039325
,,1739209820.7618551,-28.992665084841946
,,1739209820.7618592,-19.045953419892605
,,1739209820.761863,-32.816014438256545
,,1739209820.761867,-38.13080360867914
,,1739209820.7618709,-45.120503652039325
,,1739209820.761875,-45.120503652039325
,,1739209820.7618787,-33.981070128970906
,,1739209820.7618828,-45.120503652039325
,,1739209820.7618866,-30.49652367304973
,,1739209820.7618906,-31.141103565318915
,,1739209820.7618947,-45.120503652039325
,,1739209820.7618985,-45.120503652039325
,,1739209820.7619026,-30.49652367304973
,,1739209820.7619064,-33.981070128970906
,,1739209820.7619104,-33.981070128970906
,,1739209820.7619145,-31.141103565318943
,,1739209820.7619183,-25.25278630937684
,,1739209820.761922,-29.438486411369333
,,1739209820.7619262,-45.120503652039325
,,1739209820.76193,-38.13080360867914
,,1739209820.761934,-33.981070128970906
,,1739209820.761938,-32.816014438256545
,,1739209820.761942,-38.13080360867914
,,1739209820.7619455,-38.13080360867914
,,1739209820.7619498,-33.98107012897096
,,1739209820.7619536,-17.853231561773562
,,1739209820.7619576,-30.49652367304973
,,1739209820.7619617,-38.13080360867914
,,1739209820.7619655,-45.120503652039325
,,1739209820.761969,-35.57807855764607
,,1739209820.7619734,-38.13080360867914
,,1739209820.7619772,-38.13080360867914
,,1739209820.7619812,-33.98107012897096
,,1739209820.761985,-28.58837851428589
,,1739209820.761989,-33.981070128970906
,,1739209820.7619932,-33.981070128970906
,,1739209820.761997,-45.120503652039325
,,1739209820.762001,-33.981070128970906
,,1739209820.7620049,-33.981070128970906
,,1739209820.762009,-33.981070128970906
,,1739209820.7620127,-45.120503652039325
,,1739209820.7620168,-45.120503652039325
,,1739209820.7620206,-45.120503652039325
,,1739209820.7620246,-38.13080360867914
,,1739209820.7620285,-24.29264994887477
,,1739209820.7620325,-45.120503652039325
,,1739209820.7620363,-32.816014438256545
,,1739209820.7620404,-45.120503652039325
,,1739209820.7620442,-38.13080360867914
,,1739209820.7620482,-11.979723734247166
,,1739209820.762052,-24.438645034577675
,,1739209820.762056,-32.816014438256545
,,1739209820.76206,-28.992665084841946
,,1739209820.762064,-27.87774495603143
,,1739209820.7620678,-20.165060276574795
,,1739209820.7620718,-31.141103565318915
,,1739209820.7620757,-45.120503652039325
,,1739209820.7620797,-33.981070128970906
,,1739209820.7620835,-38.13080360867914
,,1739209820.7620876,-29.438486411369347
,,1739209820.7620916,-35.57807855764607
,,1739209820.7620957,-38.13080360867914
,,1739209820.7620995,-38.13080360867914
,,1739209820.7621033,-30.49652367304976
,,1739209820.7621074,-25.62660358559016
,,1739209820.7621112,-31.141103565318915
,,1739209820.7621152,-38.13080360867914
,,1739209820.762119,-45.120503652039325
,,1739209820.762123,-45.120503652039325
,,1739209820.762127,-33.981070128970906
,,1739209820.762131,-45.120503652039325
,,1739209820.7621348,-45.120503652039325
,,1739209820.7621388,-38.13080360867914
,,1739209820.762143,-33.981070128970906
,,1739209820.7621467,-33.981070128970906
,,1739209820.7621503,-33.981070128970906
,,1739209820.7621546,-45.120503652039325
,,1739209820.7621584,-38.13080360867914
,,1739209820.7621624,-38.13080360867914
,,1739209820.7621665,-45.120503652039325
,,1739209820.7621703,-38.13080360867914
,,1739209820.762174,-31.141103565318915
,,1739209820.7621782,-32.816014438256545
,,1739209820.7621822,-38.13080360867914
,,1739209820.762186,-38.13080360867914
,,1739209820.76219,-38.13080360867914
,,1739209820.762194,-35.57807855764607
,,1739209820.762198,-38.13080360867914
,,1739209820.7622018,-45.120503652039325
,,1739209820.7622058,-28.992665084841946
,,1739209820.7622097,-33.981070128970906
,,1739209820.7622137,-33.981070128970906
,,1739209820.7622175,-45.120503652039325
,,1739209820.7622216,-31.141103565318915
,,1739209820.7622254,-38.13080360867914
,,1739209820.7622294,-45.120503652039325
,,1739209820.7622333,-45.120503652039325
,,1739209820.7622373,-35.57807855764607
,,1739209820.7622411,-38.13080360867914
