CAN Message, 0x39:01c234aa20fa3708,Timestamp,Amplitude
,,1739209841.6139643,-35.57807855764607
,,1739209841.613965,-38.13080360867914
,,1739209841.6139655,-33.981070128970906
,,1739209841.6139665,-38.13080360867914
,,1739209841.613967,-45.120503652039325
,,1739209841.6139677,-45.120503652039325
,,1739209841.6139684,-38.13080360867914
,,1739209841.613969,-35.57807855764607
,,1739209841.6139698,-45.120503652039325
,,1739209841.6139705,-45.120503652039325
,,1739209841.613971,-45.120503652039325
,,1739209841.6139717,-38.13080360867914
,,1739209841.6139724,-45.120503652039325
,,1739209841.613973,-45.120503652039325
,,1739209841.6139736,-45.120503652039325
,,1739209841.6139743,-45.120503652039325
,,1739209841.613975,-45.120503652039325
,,1739209841.6139755,-38.13080360867914
,,1739209841.6139762,-45.120503652039325
,,1739209841.613977,-45.120503652039325
,,1739209841.6139777,-38.13080360867914
,,1739209841.613978,-38.13080360867914
,,1739209841.6139789,-45.120503652039325
,,1739209841.6139796,-45.120503652039325
,,1739209841.6139803,-38.13080360867914
,,1739209841.6139808,-38.13080360867914
,,1739209841.6139815,-32.816014438256545
,,1739209841.6139822,-35.57807855764607
,,1739209841.613983,-45.120503652039325
,,1739209841.6139836,-38.13080360867914
,,1739209841.613984,-38.13080360867914
,,1739209841.6139848,-38.13080360867914
,,1739209841.6139855,-38.13080360867914
,,1739209841.6139865,-32.816014438256545
,,1739209841.6139867,-38.13080360867914
,,1739209841.6139874,-38.13080360867914
,,1739209841.6139882,-33.981070128970906
,,1739209841.6139889,-38.13080360867914
,,1739209841.6139894,-45.120503652039325
,,1739209841.61399,-35.57807855764607
,,1739209841.6139908,-33.981070128970906
,,1739209841.6139915,-38.13080360867914
,,1739209841.613992,-31.141103565318893
,,1739209841.6139927,-30.49652367304973
,,1739209841.6139934,-45.120503652039325
,,1739209841.613994,-45.120503652039325
,,1739209841.6139946,-38.13080360867914
,,1739209841.6139953,-38.13080360867914
,,1739209841.613996,-45.120503652039325
,,1739209841.6139967,-24.151403521958727
,,1739209841.6139977,-14.734302032542264
,,1739209841.613998,-14.310633182930424
,,1739209841.613999,-24.151403521958727
,,1739209841.6139994,-45.120503652039325
,,1739209841.614,-38.13080360867914
,,1739209841.6140006,-35.57807855764607
,,1739209841.6140013,-38.13080360867914
,,1739209841.614002,-33.981070128970906
,,1739209841.6140027,-45.120503652039325
,,1739209841.6140032,-38.13080360867914
,,1739209841.614004,-38.13080360867914
,,1739209841.6140046,-38.13080360867914
,,1739209841.614005,-45.120503652039325
,,1739209841.6140058,-45.120503652039325
,,1739209841.6140063,-32.816014438256545
,,1739209841.6140072,-45.120503652039325
,,1739209841.614008,-29.438486411369333
,,1739209841.6140084,-25.077289914212862
,,1739209841.6140091,-45.120503652039325
,,1739209841.61401,-35.57807855764607
,,1739209841.6140106,-45.120503652039325
,,1739209841.6140113,-45.120503652039325
,,1739209841.6140118,-45.120503652039325
,,1739209841.6140125,-45.120503652039325
,,1739209841.6140132,-24.746238672633048
,,1739209841.614014,-30.49652367304973
,,1739209841.6140144,-45.120503652039325
,,1739209841.614015,-45.120503652039325
,,1739209841.6140158,-35.57807855764607
,,1739209841.6140163,-27.267205301931607
,,1739209841.614017,-32.81601443825658
,,1739209841.6140175,-38.13080360867914
,,1739209841.6140184,-45.120503652039325
,,1739209841.6140192,-38.13080360867914
,,1739209841.6140196,-38.13080360867914
,,1739209841.6140203,-45.120503652039325
,,1739209841.614021,-38.13080360867914
,,1739209841.6140218,-28.992665084841946
,,1739209841.6140225,-45.120503652039325
,,1739209841.614023,-32.816014438256545
,,1739209841.6140237,-38.13080360867914
,,1739209841.6140244,-45.120503652039325
,,1739209841.614025,-45.120503652039325
,,1739209841.6140256,-38.13080360867914
,,1739209841.6140263,-45.120503652039325
,,1739209841.614027,-45.120503652039325
,,1739209841.6140275,-32.816014438256545
,,1739209841.6140282,-38.13080360867914
,,1739209841.614029,-38.13080360867914
,,1739209841.6140296,-38.13080360867914
,,1739209841.6140304,-38.13080360867914
,,1739209841.6140308,-45.120503652039325
,,1739209841.6140316,-45.120503652039325
,,1739209841.6140325,-23.506823629689546
,,1739209841.614033,-38.13080360867914
,,1739209841.6140337,-45.120503652039325
,,1739209841.6140342,-45.120503652039325
,,1739209841.614035,-31.14110356531892
,,1739209841.6140356,-14.457244398418911
,,1739209841.614036,-29.43848641136937
,,1739209841.6140368,-31.141103565318915
,,1739209841.6140375,-33.98107012897096
,,1739209841.6140382,-38.13080360867914
,,1739209841.614039,-38.13080360867914
,,1739209841.6140394,-45.120503652039325
,,1739209841.61404,-45.120503652039325
,,1739209841.6140409,-32.816014438256545
,,1739209841.6140416,-19.69224938244749
,,1739209841.614042,-22.002965041481744
,,1739209841.6140428,-28.218542851754165
,,1739209841.6140437,-45.120503652039325
,,1739209841.6140442,-38.13080360867914
,,1739209841.614045,-38.13080360867914
,,1739209841.6140454,-24.589719217205094
,,1739209841.614046,-33.981070128970906
,,1739209841.6140468,-32.816014438256545
,,1739209841.6140473,-31.141103565318915
,,1739209841.614048,-13.60680514956469
,,1739209841.6140487,-20.51152522447381
,,1739209841.6140494,-28.992665084841946
,,1739209841.61405,-38.13080360867914
,,1739209841.6140506,-33.981070128970906
,,1739209841.614051,-35.57807855764607
,,1739209841.614052,-38.13080360867914
,,1739209841.6140528,-38.13080360867914
,,1739209841.6140532,-38.13080360867914
,,1739209841.614054,-33.981070128970906
,,1739209841.614055,-33.981070128970906
,,1739209841.6140554,-33.981070128970906
,,1739209841.614056,-38.13080360867914
,,1739209841.6140566,-31.141103565318915
,,1739209841.6140573,-45.120503652039325
,,1739209841.614058,-38.13080360867914
,,1739209841.6140585,-28.58837851428586
,,1739209841.6140592,-28.992665084841946
,,1739209841.61406,-38.13080360867914
,,1739209841.6140606,-35.57807855764607
,,1739209841.614061,-45.120503652039325
,,1739209841.6140618,-38.13080360867914
,,1739209841.6140623,-38.13080360867914
,,1739209841.6140633,-33.981070128970906
,,1739209841.6140635,-24.589719217205094
,,1739209841.6140645,-31.141103565318915
,,1739209841.6140652,-38.13080360867914
,,1739209841.614066,-45.120503652039325
,,1739209841.6140666,-32.816014438256545
,,1739209841.614067,-32.81601443825658
,,1739209841.6140678,-45.120503652039325
,,1739209841.6140685,-38.13080360867914
,,1739209841.6140692,-45.120503652039325
,,1739209841.6140697,-38.13080360867914
,,1739209841.6140704,-45.120503652039325
,,1739209841.6140711,-45.120503652039325
,,1739209841.6140718,-33.981070128970906
,,1739209841.6140723,-24.589719217205094
,,1739209841.614073,-38.13080360867914
,,1739209841.6140738,-38.13080360867914
,,1739209841.6140745,-45.120503652039325
,,1739209841.614075,-38.13080360867914
,,1739209841.6140757,-35.57807855764607
,,1739209841.6140764,-45.120503652039325
,,1739209841.614077,-33.981070128970906
,,1739209841.6140776,-22.54371790334745
,,1739209841.6140783,-45.120503652039325
,,1739209841.614079,-45.120503652039325
,,1739209841.6140797,-38.13080360867914
,,1739209841.6140804,-45.120503652039325
,,1739209841.614081,-38.13080360867914
,,1739209841.6140816,-38.13080360867914
,,1739209841.6140823,-35.57807855764607
,,1739209841.614083,-19.221007638782208
,,1739209841.6140835,-38.13080360867914
,,1739209841.6140842,-45.120503652039325
,,1739209841.614085,-28.58837851428586
,,1739209841.6140857,-25.82631439489636
,,1739209841.6140862,-9.718460653618694
,,1739209841.6140869,-31.141103565318915
,,1739209841.6140876,-38.13080360867914
,,1739209841.6140883,-45.120503652039325
,,1739209841.6140888,-45.120503652039325
,,1739209841.6140895,-38.13080360867914
,,1739209841.6140902,-35.57807855764607
,,1739209841.614091,-33.981070128970906
,,1739209841.6140914,-33.981070128970906
,,1739209841.614092,-20.277505258571445
,,1739209841.6140928,-28.58837851428589
,,1739209841.6140935,-24.746238672633048
,,1739209841.6140945,-32.816014438256545
,,1739209841.6140947,-45.120503652039325
,,1739209841.6140954,-45.120503652039325
,,1739209841.6140962,-28.58837851428586
,,1739209841.6140969,-35.57807855764607
,,1739209841.6140974,-45.120503652039325
,,1739209841.614098,-45.120503652039325
,,1739209841.6140988,-26.991370085610736
,,1739209841.6140995,-28.21854285175415
,,1739209841.6141,-45.120503652039325
,,1739209841.6141007,-33.981070128970906
,,1739209841.6141014,-45.120503652039325
,,1739209841.614102,-13.964398535296294
,,1739209841.6141026,-31.141103565318915
,,1739209841.6141033,-33.981070128970906
,,1739209841.614104,-45.120503652039325
,,1739209841.6141047,-45.120503652039325
,,1739209841.6141052,-38.13080360867914
,,1739209841.614106,-45.120503652039325
,,1739209841.614107,-32.816014438256545
,,1739209841.6141074,-26.991370085610736
,,1739209841.614108,-18.83661435153617
,,1739209841.6141086,-30.49652367304976
,,1739209841.6141093,-45.120503652039325
,,1739209841.61411,-38.13080360867914
,,1739209841.6141107,-25.62660358559016
,,1739209841.6141112,-9.67362342901252
,,1739209841.614112,-15.57325574224866
,,1739209841.6141126,-24.438645034577675
,,1739209841.614113,-33.981070128970906
,,1739209841.6141138,-45.120503652039325
,,1739209841.6141143,-35.57807855764607
,,1739209841.6141152,-32.816014438256545
,,1739209841.614116,-45.120503652039325
,,1739209841.6141164,-32.816014438256545
,,1739209841.6141171,-45.120503652039325
,,1739209841.614118,-38.13080360867914
,,1739209841.6141186,-32.816014438256545
,,1739209841.614119,-45.120503652039325
,,1739209841.6141198,-32.816014438256545
,,1739209841.6141205,-31.141103565318915
,,1739209841.6141212,-45.120503652039325
,,1739209841.614122,-35.57807855764607
,,1739209841.6141224,-33.981070128970906
,,1739209841.614123,-31.141103565318943
,,1739209841.6141238,-21.598678470925663
,,1739209841.6141243,-21.598678470925663
,,1739209841.614125,-45.120503652039325
,,1739209841.6141255,-33.981070128970906
,,1739209841.6141264,-45.120503652039325
,,1739209841.6141272,-45.120503652039325
,,1739209841.6141276,-33.981070128970906
,,1739209841.6141284,-38.13080360867914
,,1739209841.614129,-45.120503652039325
,,1739209841.6141298,-38.13080360867914
,,1739209841.6141305,-35.57807855764607
,,1739209841.614131,-28.992665084841946
,,1739209841.6141317,-45.120503652039325
,,1739209841.6141324,-45.120503652039325
,,1739209841.614133,-32.816014438256545
,,1739209841.6141336,-25.62660358559016
,,1739209841.6141343,-45.120503652039325
,,1739209841.614135,-45.120503652039325
,,1739209841.6141355,-32.816014438256545
,,1739209841.6141362,-23.506823629689546
,,1739209841.614137,-38.13080360867914
,,1739209841.6141376,-45.120503652039325
,,1739209841.6141384,-45.120503652039325
,,1739209841.6141388,-29.438486411369333
,,1739209841.6141396,-27.87774495603143
,,1739209841.6141405,-38.13080360867914
,,1739209841.614141,-33.981070128970906
,,1739209841.6141417,-28.58837851428589
,,1739209841.6141422,-38.13080360867914
,,1739209841.614143,-24.15140352195873
,,1739209841.6141436,-23.75329798047523
,,1739209841.614144,-27.267205301931607
,,1739209841.6141448,-45.120503652039325
,,1739209841.6141455,-38.13080360867914
,,1739209841.6141462,-45.120503652039325
,,1739209841.6141467,-25.25278630937684
,,1739209841.6141474,-45.120503652039325
,,1739209841.614148,-45.120503652039325
,,1739209841.6141489,-45.120503652039325
,,1739209841.614149,-45.120503652039325
,,1739209841.61415,-45.120503652039325
,,1739209841.6141508,-45.120503652039325
,,1739209841.6141517,-35.57807855764607
,,1739209841.6141522,-31.141103565318915
,,1739209841.614153,-38.13080360867914
,,1739209841.6141534,-38.13080360867914
,,1739209841.614154,-38.13080360867914
,,1739209841.6141548,-31.14110356531892
,,1739209841.6141553,-38.13080360867914
,,1739209841.614156,-45.120503652039325
,,1739209841.6141567,-45.120503652039325
,,1739209841.6141574,-28.992665084841946
,,1739209841.614158,-38.13080360867914
,,1739209841.6141586,-17.448944991217488
,,1739209841.614159,-45.120503652039325
,,1739209841.61416,-31.141103565318915
,,1739209841.6141603,-30.49652367304973
,,1739209841.6141613,-38.13080360867914
,,1739209841.614162,-45.120503652039325
,,1739209841.6141627,-38.13080360867914
,,1739209841.6141632,-33.981070128970906
,,1739209841.614164,-38.13080360867914
,,1739209841.6141646,-35.57807855764607
,,1739209841.6141653,-31.141103565318915
,,1739209841.614166,-35.57807855764607
,,1739209841.6141665,-45.120503652039325
,,1739209841.6141672,-45.120503652039325
,,1739209841.614168,-38.13080360867914
,,1739209841.6141686,-32.816014438256545
,,1739209841.6141691,-45.120503652039325
,,1739209841.6141698,-27.8777449560314
,,1739209841.6141706,-28.992665084841967
,,1739209841.6141713,-12.367390106621174
,,1739209841.6141715,-10.80525781016478
,,1739209841.6141725,-29.43848641136937
,,1739209841.6141732,-28.58837851428586
,,1739209841.614174,-31.14110356531892
,,1739209841.6141744,-45.120503652039325
,,1739209841.614175,-38.13080360867914
,,1739209841.6141758,-45.120503652039325
,,1739209841.6141765,-38.13080360867914
,,1739209841.614177,-35.57807855764607
,,1739209841.6141777,-38.13080360867914
,,1739209841.6141784,-31.141103565318915
,,1739209841.6141791,-23.38864096791655
,,1739209841.6141798,-38.13080360867914
,,1739209841.6141803,-38.13080360867914
,,1739209841.614181,-38.13080360867914
,,1739209841.6141818,-33.981070128970906
,,1739209841.6141825,-38.13080360867914
,,1739209841.614183,-33.981070128970906
,,1739209841.6141837,-22.002965041481744
,,1739209841.6141844,-22.002965041481744
,,1739209841.614185,-33.981070128970906
,,1739209841.6141856,-29.438486411369333
,,1739209841.6141863,-26.991370085610768
,,1739209841.614187,-12.056253376532416
,,1739209841.6141877,-10.80525781016478
,,1739209841.6141882,-30.49652367304976
,,1739209841.614189,-31.141103565318915
,,1739209841.6141896,-25.25278630937684
,,1739209841.6141903,-38.13080360867914
,,1739209841.6141908,-38.13080360867914
,,1739209841.6141915,-45.120503652039325
,,1739209841.6141922,-33.981070128970906
,,1739209841.614193,-38.13080360867914
,,1739209841.6141937,-35.57807855764607
,,1739209841.6141942,-35.57807855764607
,,1739209841.6141949,-31.141103565318915
,,1739209841.6141956,-32.816014438256545
,,1739209841.6141963,-45.120503652039325
,,1739209841.6141968,-38.13080360867914
,,1739209841.6141975,-31.141103565318943
,,1739209841.6141982,-45.120503652039325
,,1739209841.614199,-45.120503652039325
,,1739209841.6141994,-38.13080360867914
,,1739209841.6142,-28.992665084841946
,,1739209841.6142008,-45.120503652039325
,,1739209841.6142015,-30.49652367304973
,,1739209841.614202,-32.81601443825658
,,1739209841.6142027,-15.851936562542368
,,1739209841.6142037,-12.762694948763691
,,1739209841.6142042,-35.57807855764607
