CAN Message, 0x1b8:0100f25db1a0e0dc,Timestamp,Amplitude
,,1739209767.0746255,-35.57807855764607
,,1739209767.0746272,-45.120503652039325
,,1739209767.0746286,-38.13080360867914
,,1739209767.0746305,-28.992665084841946
,,1739209767.0746317,-25.62660358559016
,,1739209767.0746331,-23.38864096791655
,,1739209767.0746346,-38.13080360867914
,,1739209767.0746362,-32.816014438256545
,,1739209767.0746377,-20.95409857865648
,,1739209767.074639,-18.08758987085268
,,1739209767.0746405,-14.830726599951507
,,1739209767.0746422,-26.487275050834715
,,1739209767.0746436,-45.120503652039325
,,1739209767.074645,-45.120503652039325
,,1739209767.0746467,-17.788531000973595
,,1739209767.074648,-31.141103565318915
,,1739209767.0746496,-32.81601443825658
,,1739209767.074651,-38.13080360867914
,,1739209767.074653,-28.992665084841946
,,1739209767.074654,-9.76376561778179
,,1739209767.0746555,-20.82298085201522
,,1739209767.074657,-28.992665084841946
,,1739209767.0746586,-38.13080360867914
,,1739209767.07466,-45.120503652039325
,,1739209767.0746615,-27.87774495603143
,,1739209767.074663,-38.13080360867914
,,1739209767.0746646,-45.120503652039325
,,1739209767.074666,-38.13080360867914
,,1739209767.0746677,-28.58837851428586
,,1739209767.074669,-38.13080360867914
,,1739209767.0746706,-45.120503652039325
,,1739209767.074672,-35.57807855764607
,,1739209767.0746734,-29.438486411369333
,,1739209767.0746748,-38.13080360867914
,,1739209767.0746765,-45.120503652039325
,,1739209767.074678,-45.120503652039325
,,1739209767.0746794,-38.13080360867914
,,1739209767.0746808,-38.13080360867914
,,1739209767.0746825,-45.120503652039325
,,1739209767.074684,-35.57807855764607
,,1739209767.074685,-29.438486411369333
,,1739209767.074687,-45.120503652039325
,,1739209767.0746884,-38.13080360867914
,,1739209767.07469,-22.84163660590256
,,1739209767.0746913,-31.141103565318943
,,1739209767.074693,-45.120503652039325
,,1739209767.0746944,-45.120503652039325
,,1739209767.0746958,-35.57807855764607
,,1739209767.0746973,-14.502210579092305
,,1739209767.074699,-33.981070128970906
,,1739209767.0747004,-45.120503652039325
,,1739209767.0747018,-33.981070128970906
,,1739209767.0747032,-33.98107012897096
,,1739209767.074705,-38.13080360867914
,,1739209767.0747063,-38.13080360867914
,,1739209767.0747075,-45.120503652039325
,,1739209767.0747092,-45.120503652039325
,,1739209767.0747108,-45.120503652039325
,,1739209767.0747125,-45.120503652039325
,,1739209767.0747137,-38.13080360867914
,,1739209767.0747151,-31.141103565318893
,,1739209767.0747168,-45.120503652039325
,,1739209767.0747182,-38.13080360867914
,,1739209767.0747197,-38.13080360867914
,,1739209767.074721,-23.38864096791655
,,1739209767.0747228,-27.267205301931607
,,1739209767.0747242,-45.120503652039325
,,1739209767.0747256,-45.120503652039325
,,1739209767.0747273,-30.49652367304973
,,1739209767.0747287,-38.13080360867914
,,1739209767.0747302,-45.120503652039325
,,1739209767.0747316,-27.267205301931607
,,1739209767.0747333,-21.522148828640407
,,1739209767.0747347,-31.141103565318915
,,1739209767.074736,-38.13080360867914
,,1739209767.0747375,-45.120503652039325
,,1739209767.0747392,-33.981070128970906
,,1739209767.0747406,-35.57807855764607
,,1739209767.074742,-38.13080360867914
,,1739209767.0747435,-38.13080360867914
,,1739209767.0747452,-38.13080360867914
,,1739209767.0747466,-21.598678470925663
,,1739209767.074748,-17.051923356851116
,,1739209767.0747497,-45.120503652039325
,,1739209767.0747511,-30.49652367304973
,,1739209767.0747526,-31.141103565318893
,,1739209767.074754,-38.13080360867914
,,1739209767.0747554,-38.13080360867914
,,1739209767.074757,-33.98107012897096
,,1739209767.0747583,-45.120503652039325
,,1739209767.07476,-45.120503652039325
,,1739209767.0747616,-38.13080360867914
,,1739209767.074763,-31.141103565318915
,,1739209767.0747645,-28.992665084841946
,,1739209767.074766,-45.120503652039325
,,1739209767.0747676,-38.13080360867914
,,1739209767.074769,-38.13080360867914
,,1739209767.0747705,-45.120503652039325
,,1739209767.074772,-38.13080360867914
,,1739209767.0747736,-33.981070128970906
,,1739209767.074775,-38.13080360867914
,,1739209767.0747764,-45.120503652039325
,,1739209767.0747778,-45.120503652039325
,,1739209767.0747795,-38.13080360867914
,,1739209767.074781,-38.13080360867914
,,1739209767.0747824,-25.82631439489636
,,1739209767.0747838,-33.981070128970906
,,1739209767.0747857,-38.13080360867914
,,1739209767.074787,-33.981070128970906
,,1739209767.0747883,-28.58837851428589
,,1739209767.0747898,-16.23870871285604
,,1739209767.0747914,-20.88804491267121
,,1739209767.0747929,-32.81601443825658
,,1739209767.0747943,-24.15140352195873
,,1739209767.074796,-35.57807855764607
,,1739209767.0747974,-38.13080360867914
,,1739209767.0747988,-33.981070128970906
,,1739209767.0748005,-33.981070128970906
,,1739209767.074802,-38.13080360867914
,,1739209767.0748034,-45.120503652039325
,,1739209767.0748048,-45.120503652039325
,,1739209767.0748062,-38.13080360867914
,,1739209767.074808,-45.120503652039325
,,1739209767.0748093,-31.141103565318915
,,1739209767.0748107,-22.84163660590256
,,1739209767.0748122,-19.692249382447496
,,1739209767.0748138,-33.981070128970906
,,1739209767.0748153,-33.981070128970906
,,1739209767.0748167,-35.57807855764607
,,1739209767.074818,-23.50682362968953
,,1739209767.0748198,-45.120503652039325
,,1739209767.0748212,-33.981070128970906
,,1739209767.074823,-38.13080360867914
,,1739209767.074824,-32.816014438256545
,,1739209767.0748258,-33.981070128970906
,,1739209767.0748272,-45.120503652039325
,,1739209767.0748286,-35.57807855764607
,,1739209767.07483,-38.13080360867914
,,1739209767.0748315,-45.120503652039325
,,1739209767.0748332,-45.120503652039325
,,1739209767.0748346,-45.120503652039325
,,1739209767.0748365,-31.141103565318915
,,1739209767.0748377,-45.120503652039325
,,1739209767.074839,-26.991370085610736
,,1739209767.0748403,-11.814336979094907
,,1739209767.0748422,-30.49652367304973
,,1739209767.0748436,-38.13080360867914
,,1739209767.074845,-38.13080360867914
,,1739209767.0748465,-38.13080360867914
,,1739209767.0748482,-35.57807855764607
,,1739209767.0748496,-38.13080360867914
,,1739209767.074851,-38.13080360867914
,,1739209767.0748525,-32.816014438256545
,,1739209767.074854,-28.992665084841967
,,1739209767.0748556,-31.141103565318943
,,1739209767.074857,-31.141103565318915
,,1739209767.0748584,-45.120503652039325
,,1739209767.07486,-35.57807855764607
,,1739209767.0748615,-24.589719217205094
,,1739209767.074863,-25.826314394896357
,,1739209767.0748644,-33.981070128970906
,,1739209767.074866,-38.13080360867914
,,1739209767.0748675,-35.57807855764607
,,1739209767.074869,-45.120503652039325
,,1739209767.0748703,-45.120503652039325
,,1739209767.074872,-31.141103565318915
,,1739209767.0748734,-26.487275050834715
,,1739209767.0748749,-28.58837851428589
,,1739209767.0748763,-19.13259858440813
,,1739209767.074878,-26.991370085610736
,,1739209767.0748794,-28.992665084841946
,,1739209767.0748808,-27.267205301931607
,,1739209767.0748825,-17.600019173844906
,,1739209767.074884,-9.658779968869863
,,1739209767.0748854,-25.62660358559016
,,1739209767.0748868,-45.120503652039325
,,1739209767.0748885,-31.141103565318915
,,1739209767.07489,-21.67658091518819
,,1739209767.074891,-24.589719217205094
,,1739209767.0748928,-33.981070128970906
,,1739209767.0748944,-45.120503652039325
,,1739209767.074896,-38.13080360867914
,,1739209767.0748973,-32.816014438256545
,,1739209767.0748987,-45.120503652039325
,,1739209767.0749004,-38.13080360867914
,,1739209767.0749018,-45.120503652039325
,,1739209767.0749032,-33.98107012897096
,,1739209767.074905,-35.57807855764607
,,1739209767.0749063,-35.57807855764607
,,1739209767.0749078,-45.120503652039325
,,1739209767.0749092,-45.120503652039325
,,1739209767.0749109,-38.13080360867914
,,1739209767.0749123,-25.25278630937684
,,1739209767.0749135,-33.981070128970906
,,1739209767.0749152,-25.077289914212862
,,1739209767.0749168,-45.120503652039325
,,1739209767.0749185,-33.981070128970906
,,1739209767.0749197,-33.981070128970906
,,1739209767.0749211,-38.13080360867914
,,1739209767.0749228,-45.120503652039325
,,1739209767.0749242,-38.13080360867914
,,1739209767.0749257,-45.120503652039325
,,1739209767.074927,-32.816014438256545
,,1739209767.0749288,-45.120503652039325
,,1739209767.0749302,-38.13080360867914
,,1739209767.0749316,-25.62660358559016
,,1739209767.074933,-10.863531518413383
,,1739209767.0749347,-16.238708712856045
,,1739209767.0749362,-24.589719217205094
,,1739209767.0749376,-38.13080360867914
,,1739209767.074939,-35.57807855764607
,,1739209767.0749407,-20.88804491267121
,,1739209767.074942,-45.120503652039325
,,1739209767.0749435,-45.120503652039325
,,1739209767.074945,-33.981070128970906
,,1739209767.0749466,-35.57807855764607
,,1739209767.074948,-38.13080360867914
,,1739209767.0749495,-45.120503652039325
,,1739209767.0749512,-38.13080360867914
,,1739209767.0749526,-28.992665084841946
,,1739209767.074954,-19.00327057196588
,,1739209767.0749557,-13.120210986501588
,,1739209767.0749571,-33.981070128970906
,,1739209767.0749586,-38.13080360867914
,,1739209767.07496,-38.13080360867914
,,1739209767.0749614,-38.13080360867914
,,1739209767.074963,-38.13080360867914
,,1739209767.0749643,-33.981070128970906
,,1739209767.074966,-38.13080360867914
,,1739209767.0749674,-45.120503652039325
,,1739209767.074969,-45.120503652039325
,,1739209767.0749705,-45.120503652039325
,,1739209767.074972,-31.141103565318915
,,1739209767.074973,-45.120503652039325
,,1739209767.074975,-30.49652367304973
,,1739209767.0749764,-17.448944991217488
,,1739209767.074978,-38.13080360867914
,,1739209767.0749793,-45.120503652039325
,,1739209767.074981,-31.141103565318915
,,1739209767.0749824,-38.13080360867914
,,1739209767.0749838,-38.13080360867914
,,1739209767.0749853,-38.13080360867914
,,1739209767.074987,-38.13080360867914
,,1739209767.0749884,-27.267205301931607
,,1739209767.0749898,-22.002965041481744
,,1739209767.0749917,-16.663323472372703
,,1739209767.074993,-31.141103565318915
,,1739209767.0749943,-45.120503652039325
,,1739209767.0749958,-38.13080360867914
,,1739209767.0749974,-22.44878636800916
,,1739209767.0749989,-38.13080360867914
,,1739209767.0750003,-29.438486411369357
,,1739209767.0750017,-45.120503652039325
,,1739209767.0750034,-30.49652367304973
,,1739209767.0750048,-12.653056554800877
,,1739209767.0750062,-20.82298085201522
,,1739209767.0750077,-28.58837851428586
,,1739209767.075009,-35.57807855764607
,,1739209767.0750108,-38.13080360867914
,,1739209767.0750122,-45.120503652039325
,,1739209767.0750136,-45.120503652039325
,,1739209767.0750153,-35.57807855764607
,,1739209767.0750167,-38.13080360867914
,,1739209767.0750182,-38.13080360867914
,,1739209767.0750196,-38.13080360867914
,,1739209767.0750213,-45.120503652039325
,,1739209767.0750227,-27.267205301931607
,,1739209767.075024,-24.438645034577675
,,1739209767.0750258,-38.13080360867914
,,1739209767.0750272,-45.120503652039325
,,1739209767.075029,-45.120503652039325
,,1739209767.07503,-31.141103565318915
,,1739209767.0750318,-35.57807855764607
,,1739209767.0750332,-45.120503652039325
,,1739209767.0750346,-45.120503652039325
,,1739209767.075036,-32.816014438256545
,,1739209767.0750377,-38.13080360867914
,,1739209767.0750391,-38.13080360867914
,,1739209767.0750406,-18.83661435153617
,,1739209767.075042,-27.267205301931607
,,1739209767.0750437,-38.13080360867914
,,1739209767.075045,-33.981070128970906
,,1739209767.0750463,-45.120503652039325
,,1739209767.075048,-38.13080360867914
,,1739209767.0750496,-38.13080360867914
,,1739209767.075051,-45.120503652039325
,,1739209767.0750525,-38.13080360867914
,,1739209767.075054,-33.981070128970906
,,1739209767.0750556,-38.13080360867914
,,1739209767.075057,-38.13080360867914
,,1739209767.0750585,-45.120503652039325
,,1739209767.07506,-45.120503652039325
,,1739209767.0750616,-45.120503652039325
,,1739209767.075063,-45.120503652039325
,,1739209767.0750644,-38.13080360867914
,,1739209767.075066,-33.98107012897096
,,1739209767.0750675,-24.438645034577675
,,1739209767.075069,-11.84691430817599
,,1739209767.0750704,-12.507874964114354
,,1739209767.075072,-22.26493056196156
,,1739209767.0750737,-38.13080360867914
,,1739209767.075075,-38.13080360867914
,,1739209767.0750763,-45.120503652039325
,,1739209767.075078,-31.141103565318915
,,1739209767.0750794,-38.13080360867914
,,1739209767.0750809,-38.13080360867914
,,1739209767.0750823,-45.120503652039325
,,1739209767.075084,-31.141103565318915
,,1739209767.0750854,-32.816014438256545
,,1739209767.0750868,-38.13080360867914
,,1739209767.0750885,-45.120503652039325
,,1739209767.07509,-45.120503652039325
,,1739209767.0750914,-38.13080360867914
,,1739209767.0750928,-33.981070128970906
,,1739209767.0750942,-35.57807855764607
,,1739209767.075096,-25.826314394896357
,,1739209767.075097,-38.13080360867914
,,1739209767.0750988,-45.120503652039325
,,1739209767.0751002,-45.120503652039325
,,1739209767.075102,-38.13080360867914
,,1739209767.0751033,-38.13080360867914
,,1739209767.0751047,-27.267205301931607
,,1739209767.0751064,-33.981070128970906
,,1739209767.0751078,-45.120503652039325
,,1739209767.0751092,-35.57807855764607
,,1739209767.075111,-45.120503652039325
,,1739209767.0751123,-45.120503652039325
,,1739209767.0751138,-45.120503652039325
,,1739209767.0751152,-38.13080360867914
,,1739209767.0751166,-33.981070128970906
,,1739209767.0751183,-38.13080360867914
,,1739209767.0751195,-24.589719217205094
,,1739209767.0751212,-31.141103565318915
,,1739209767.0751226,-45.120503652039325
,,1739209767.0751245,-33.981070128970906
,,1739209767.0751257,-35.57807855764607
,,1739209767.0751271,-19.497575007474552
,,1739209767.0751286,-35.57807855764607
,,1739209767.0751302,-33.981070128970906
,,1739209767.0751317,-45.120503652039325
,,1739209767.075133,-25.82631439489636
,,1739209767.0751345,-28.992665084841946
,,1739209767.0751362,-45.120503652039325
,,1739209767.0751376,-30.49652367304973
,,1739209767.075139,-33.981070128970906
,,1739209767.0751407,-45.120503652039325
,,1739209767.075142,-45.120503652039325
,,1739209767.0751436,-45.120503652039325
,,1739209767.075145,-35.57807855764607
,,1739209767.075147,-38.13080360867914
,,1739209767.075148,-45.120503652039325
,,1739209767.0751495,-45.120503652039325
,,1739209767.075151,-31.141103565318915
,,1739209767.0751526,-38.13080360867914
,,1739209767.075154,-33.981070128970906
,,1739209767.0751555,-9.19096793656063
,,1739209767.075157,-28.992665084841967
,,1739209767.0751586,-31.141103565318915
,,1739209767.07516,-38.13080360867914
,,1739209767.0751617,-45.120503652039325
,,1739209767.075163,-45.120503652039325
,,1739209767.0751646,-38.13080360867914
,,1739209767.075166,-38.13080360867914
,,1739209767.0751674,-33.981070128970906
,,1739209767.0751688,-38.13080360867914
,,1739209767.0751705,-45.120503652039325
,,1739209767.075172,-38.13080360867914
,,1739209767.0751734,-35.57807855764607
,,1739209767.0751748,-31.141103565318915
,,1739209767.0751765,-26.99137008561072
,,1739209767.075178,-35.57807855764607
,,1739209767.075179,-38.13080360867914
,,1739209767.075181,-33.981070128970906
,,1739209767.0751824,-32.816014438256545
,,1739209767.075184,-24.151403521958727
,,1739209767.0751853,-38.13080360867914
,,1739209767.075187,-27.8777449560314
,,1739209767.0751884,-45.120503652039325
,,1739209767.0751898,-33.981070128970906
,,1739209767.0751913,-14.398004675904144
,,1739209767.075193,-31.141103565318915
,,1739209767.0751944,-35.57807855764607
,,1739209767.0751958,-45.120503652039325
,,1739209767.0751972,-45.120503652039325
,,1739209767.075199,-38.13080360867914
,,1739209767.0752003,-38.13080360867914
,,1739209767.0752015,-45.120503652039325
,,1739209767.0752032,-45.120503652039325
,,1739209767.0752048,-27.87774495603143
,,1739209767.0752065,-45.120503652039325
,,1739209767.0752077,-35.57807855764607
,,1739209767.0752091,-45.120503652039325
,,1739209767.0752108,-38.13080360867914
,,1739209767.0752122,-17.079109328685792
,,1739209767.0752137,-27.267205301931607
,,1739209767.075215,-33.981070128970906
,,1739209767.0752168,-29.438486411369333
,,1739209767.0752182,-35.57807855764607
,,1739209767.0752196,-8.583555698888471
,,1739209767.0752213,-16.763597937115033
,,1739209767.0752227,-27.267205301931607
,,1739209767.0752242,-31.141103565318915
,,1739209767.0752256,-45.120503652039325
,,1739209767.0752273,-45.120503652039325
,,1739209767.0752287,-23.16150712794695
,,1739209767.07523,-31.141103565318915
,,1739209767.0752316,-45.120503652039325
,,1739209767.0752332,-38.13080360867914
,,1739209767.075235,-35.57807855764607
,,1739209767.075236,-45.120503652039325
,,1739209767.0752375,-45.120503652039325
,,1739209767.0752392,-33.981070128970906
,,1739209767.0752406,-31.141103565318893
,,1739209767.075242,-33.981070128970906
,,1739209767.0752437,-45.120503652039325
,,1739209767.0752451,-45.120503652039325
,,1739209767.0752466,-28.58837851428586
,,1739209767.075248,-18.75562468850564
,,1739209767.0752494,-31.141103565318915
,,1739209767.075251,-38.13080360867914
,,1739209767.0752523,-45.120503652039325
,,1739209767.075254,-38.13080360867914
,,1739209767.0752556,-38.13080360867914
,,1739209767.075257,-45.120503652039325
,,1739209767.0752585,-28.992665084841946
,,1739209767.07526,-31.141103565318915
,,1739209767.0752616,-38.13080360867914
,,1739209767.075263,-38.13080360867914
,,1739209767.0752645,-45.120503652039325
,,1739209767.075266,-33.981070128970906
,,1739209767.0752676,-38.13080360867914
,,1739209767.075269,-45.120503652039325
,,1739209767.0752704,-45.120503652039325
,,1739209767.0752718,-45.120503652039325
,,1739209767.0752735,-35.57807855764607
,,1739209767.075275,-38.13080360867914
,,1739209767.0752764,-45.120503652039325
,,1739209767.0752778,-31.141103565318915
,,1739209767.0752797,-32.816014438256545
,,1739209767.075281,-45.120503652039325
,,1739209767.0752823,-45.120503652039325
,,1739209767.0752838,-28.992665084841946
,,1739209767.0752854,-38.13080360867914
,,1739209767.0752869,-38.13080360867914
,,1739209767.0752883,-45.120503652039325
,,1739209767.0752895,-38.13080360867914
,,1739209767.0752914,-24.438645034577675
,,1739209767.0752928,-45.120503652039325
,,1739209767.0752945,-31.141103565318915
,,1739209767.075296,-33.981070128970906
,,1739209767.0752974,-45.120503652039325
,,1739209767.0752988,-38.13080360867914
,,1739209767.0753002,-35.57807855764607
,,1739209767.075302,-33.981070128970906
,,1739209767.0753033,-45.120503652039325
,,1739209767.0753047,-38.13080360867914
,,1739209767.0753062,-45.120503652039325
,,1739209767.0753078,-38.13080360867914
,,1739209767.0753093,-45.120503652039325
,,1739209767.0753107,-38.13080360867914
,,1739209767.075312,-38.13080360867914
,,1739209767.0753138,-29.438486411369347
,,1739209767.0753152,-45.120503652039325
,,1739209767.075317,-45.120503652039325
,,1739209767.075318,-38.13080360867914
,,1739209767.0753198,-45.120503652039325
,,1739209767.0753212,-45.120503652039325
