CAN Message, 0x1bb:000044653dd7954b,Timestamp,Amplitude
,,1739209876.5865982,-35.57807855764607
,,1739209876.586607,-35.57807855764607
,,1739209876.5866158,-32.81601443825658
,,1739209876.5866244,-38.13080360867914
,,1739209876.5866332,-45.120503652039325
,,1739209876.5866418,-45.120503652039325
,,1739209876.5866506,-35.57807855764607
,,1739209876.5866594,-45.120503652039325
,,1739209876.586668,-38.13080360867914
,,1739209876.5866768,-38.13080360867914
,,1739209876.5866854,-28.992665084841946
,,1739209876.5866942,-33.981070128970906
,,1739209876.586703,-45.120503652039325
,,1739209876.5867116,-45.120503652039325
,,1739209876.5867205,-33.981070128970906
,,1739209876.586729,-38.13080360867914
,,1739209876.586738,-45.120503652039325
,,1739209876.5867467,-35.57807855764607
,,1739209876.5867553,-38.13080360867914
,,1739209876.586764,-45.120503652039325
,,1739209876.586773,-38.13080360867914
,,1739209876.5867815,-38.13080360867914
,,1739209876.5867903,-38.13080360867914
,,1739209876.586799,-38.13080360867914
,,1739209876.5868075,-45.120503652039325
,,1739209876.5868163,-45.120503652039325
,,1739209876.5868251,-33.981070128970906
,,1739209876.586834,-33.981070128970906
,,1739209876.5868423,-45.120503652039325
,,1739209876.5868514,-45.120503652039325
,,1739209876.58686,-38.13080360867914
,,1739209876.5868688,-35.57807855764607
,,1739209876.5868776,-38.13080360867914
,,1739209876.5868862,-45.120503652039325
,,1739209876.586895,-38.13080360867914
,,1739209876.5869036,-45.120503652039325
,,1739209876.5869124,-45.120503652039325
,,1739209876.5869212,-45.120503652039325
,,1739209876.5869298,-38.13080360867914
,,1739209876.5869386,-38.13080360867914
,,1739209876.5869472,-45.120503652039325
,,1739209876.586956,-38.13080360867914
,,1739209876.5869648,-38.13080360867914
,,1739209876.5869734,-38.13080360867914
,,1739209876.5869825,-45.120503652039325
,,1739209876.5869908,-38.13080360867914
,,1739209876.5869997,-38.13080360867914
,,1739209876.5870085,-45.120503652039325
,,1739209876.587017,-31.141103565318915
,,1739209876.587026,-26.991370085610757
,,1739209876.5870345,-12.441749458850314
,,1739209876.5870433,-13.322114371807425
,,1739209876.587052,-29.438486411369357
,,1739209876.5870607,-31.141103565318915
,,1739209876.5870695,-45.120503652039325
,,1739209876.587078,-38.13080360867914
,,1739209876.587087,-38.13080360867914
,,1739209876.5870955,-38.13080360867914
,,1739209876.5871043,-45.120503652039325
,,1739209876.5871131,-31.141103565318915
,,1739209876.5871215,-38.13080360867914
,,1739209876.5871303,-45.120503652039325
,,1739209876.5871394,-45.120503652039325
,,1739209876.587148,-45.120503652039325
,,1739209876.5871568,-45.120503652039325
,,1739209876.5871654,-38.13080360867914
,,1739209876.5871742,-38.13080360867914
,,1739209876.587183,-45.120503652039325
,,1739209876.5871916,-45.120503652039325
,,1739209876.5872004,-35.57807855764607
,,1739209876.587209,-32.816014438256545
,,1739209876.5872178,-33.981070128970906
,,1739209876.5872266,-45.120503652039325
,,1739209876.5872352,-32.816014438256545
,,1739209876.587244,-20.165060276574795
,,1739209876.5872526,-33.98107012897096
,,1739209876.5872614,-32.816014438256545
,,1739209876.5872705,-38.13080360867914
,,1739209876.5872788,-33.98107012897096
,,1739209876.5872877,-8.575850316837831
,,1739209876.5872962,-16.39894092455636
,,1739209876.587305,-31.141103565318943
,,1739209876.587314,-31.141103565318915
,,1739209876.5873225,-45.120503652039325
,,1739209876.5873313,-38.13080360867914
,,1739209876.58734,-45.120503652039325
,,1739209876.5873487,-45.120503652039325
,,1739209876.5873575,-32.816014438256545
,,1739209876.587366,-45.120503652039325
,,1739209876.587375,-38.13080360867914
,,1739209876.5873835,-32.816014438256545
,,1739209876.5873923,-45.120503652039325
,,1739209876.5874012,-45.120503652039325
,,1739209876.5874095,-33.981070128970906
,,1739209876.5874186,-38.13080360867914
,,1739209876.5874271,-31.141103565318943
,,1739209876.587436,-38.13080360867914
,,1739209876.5874448,-38.13080360867914
,,1739209876.5874534,-45.120503652039325
,,1739209876.5874622,-45.120503652039325
,,1739209876.5874708,-45.120503652039325
,,1739209876.5874796,-45.120503652039325
,,1739209876.5874884,-38.13080360867914
,,1739209876.587497,-33.981070128970906
,,1739209876.5875058,-45.120503652039325
,,1739209876.5875144,-33.981070128970906
,,1739209876.5875232,-38.13080360867914
,,1739209876.587532,-23.273589343863303
,,1739209876.5875406,-18.192034459266992
,,1739209876.5875494,-45.120503652039325
,,1739209876.587558,-38.13080360867914
,,1739209876.5875669,-33.981070128970906
,,1739209876.5875757,-38.13080360867914
,,1739209876.5875845,-38.13080360867914
,,1739209876.587593,-45.120503652039325
,,1739209876.5876017,-26.487275050834715
,,1739209876.5876105,-25.077289914212862
,,1739209876.5876193,-28.992665084841967
,,1739209876.587628,-31.141103565318943
,,1739209876.5876367,-29.438486411369333
,,1739209876.5876453,-38.13080360867914
,,1739209876.587654,-38.13080360867914
,,1739209876.587663,-32.816014438256545
,,1739209876.5876715,-38.13080360867914
,,1739209876.5876803,-45.120503652039325
,,1739209876.587689,-35.57807855764607
,,1739209876.5876975,-33.98107012897096
,,1739209876.5877066,-8.575850316837831
,,1739209876.5877151,-15.710361214983593
,,1739209876.587724,-28.992665084841967
,,1739209876.5877326,-31.141103565318915
,,1739209876.5877414,-45.120503652039325
,,1739209876.5877502,-38.13080360867914
,,1739209876.5877588,-35.57807855764607
,,1739209876.5877676,-38.13080360867914
,,1739209876.5877762,-45.120503652039325
,,1739209876.587785,-30.49652367304973
,,1739209876.5877938,-45.120503652039325
,,1739209876.5878024,-45.120503652039325
,,1739209876.5878112,-45.120503652039325
,,1739209876.5878198,-38.13080360867914
,,1739209876.5878286,-38.13080360867914
,,1739209876.5878377,-38.13080360867914
,,1739209876.587846,-45.120503652039325
,,1739209876.5878549,-45.120503652039325
,,1739209876.5878634,-38.13080360867914
,,1739209876.5878725,-38.13080360867914
,,1739209876.587881,-45.120503652039325
,,1739209876.5878897,-45.120503652039325
,,1739209876.5878985,-38.13080360867914
,,1739209876.587907,-35.57807855764607
,,1739209876.587916,-33.981070128970906
,,1739209876.5879247,-33.98107012897096
,,1739209876.5879333,-33.981070128970906
,,1739209876.587942,-45.120503652039325
,,1739209876.5879507,-32.816014438256545
,,1739209876.5879595,-19.13259858440814
,,1739209876.5879683,-38.13080360867914
,,1739209876.587977,-45.120503652039325
,,1739209876.5879858,-38.13080360867914
,,1739209876.5879943,-45.120503652039325
,,1739209876.5880032,-45.120503652039325
,,1739209876.588012,-38.13080360867914
,,1739209876.5880206,-45.120503652039325
,,1739209876.5880294,-45.120503652039325
,,1739209876.588038,-38.13080360867914
,,1739209876.5880468,-45.120503652039325
,,1739209876.5880556,-32.816014438256545
,,1739209876.5880642,-38.13080360867914
,,1739209876.588073,-45.120503652039325
,,1739209876.5880816,-35.57807855764607
,,1739209876.5880904,-38.13080360867914
,,1739209876.5880992,-23.16150712794695
,,1739209876.5881078,-33.981070128970906
,,1739209876.5881166,-38.13080360867914
,,1739209876.5881252,-25.82631439489636
,,1739209876.588134,-45.120503652039325
,,1739209876.5881429,-45.120503652039325
,,1739209876.5881517,-45.120503652039325
,,1739209876.5881605,-45.120503652039325
,,1739209876.5881689,-38.13080360867914
,,1739209876.5881777,-35.57807855764607
,,1739209876.5881865,-38.13080360867914
,,1739209876.588195,-45.120503652039325
,,1739209876.588204,-29.438486411369333
,,1739209876.5882125,-21.4469444417791
,,1739209876.5882213,-38.13080360867914
,,1739209876.58823,-45.120503652039325
,,1739209876.5882387,-45.120503652039325
,,1739209876.5882475,-38.13080360867914
,,1739209876.588256,-45.120503652039325
,,1739209876.588265,-45.120503652039325
,,1739209876.5882738,-33.981070128970906
,,1739209876.5882823,-33.981070128970906
,,1739209876.5882912,-38.13080360867914
,,1739209876.5882998,-45.120503652039325
,,1739209876.5883086,-45.120503652039325
,,1739209876.5883174,-45.120503652039325
,,1739209876.588326,-45.120503652039325
,,1739209876.5883348,-38.13080360867914
,,1739209876.5883434,-45.120503652039325
,,1739209876.5883522,-38.13080360867914
,,1739209876.588361,-45.120503652039325
,,1739209876.5883696,-30.49652367304973
,,1739209876.5883784,-8.941069303749561
,,1739209876.588387,-27.267205301931607
,,1739209876.5883958,-38.13080360867914
,,1739209876.588405,-25.82631439489636
,,1739209876.5884132,-21.021172418726344
,,1739209876.588422,-18.26308626601666
,,1739209876.5884306,-28.992665084841946
,,1739209876.5884397,-45.120503652039325
,,1739209876.5884483,-33.981070128970906
,,1739209876.5884569,-30.49652367304973
,,1739209876.5884657,-38.13080360867914
,,1739209876.5884745,-45.120503652039325
,,1739209876.588483,-31.141103565318915
,,1739209876.588492,-31.14110356531892
,,1739209876.5885005,-16.171807084586764
,,1739209876.588509,-18.75562468850564
,,1739209876.588518,-38.13080360867914
,,1739209876.5885267,-26.99137008561072
,,1739209876.5885355,-38.13080360867914
,,1739209876.588544,-45.120503652039325
,,1739209876.588553,-45.120503652039325
,,1739209876.5885615,-38.13080360867914
,,1739209876.5885704,-38.13080360867914
,,1739209876.5885792,-38.13080360867914
,,1739209876.5885878,-38.13080360867914
,,1739209876.5885966,-27.87774495603141
,,1739209876.5886052,-38.13080360867914
,,1739209876.588614,-33.981070128970906
,,1739209876.5886228,-24.29264994887477
,,1739209876.5886314,-21.598678470925663
,,1739209876.5886402,-38.13080360867914
,,1739209876.5886488,-32.816014438256545
,,1739209876.5886576,-29.43848641136937
,,1739209876.5886664,-14.53244878528022
,,1739209876.588675,-10.15535846506184
,,1739209876.5886838,-33.98107012897096
,,1739209876.5886924,-32.816014438256545
,,1739209876.5887012,-33.981070128970906
,,1739209876.58871,-33.981070128970906
,,1739209876.588719,-45.120503652039325
,,1739209876.5887277,-38.13080360867914
,,1739209876.588736,-28.992665084841946
,,1739209876.5887449,-35.57807855764607
,,1739209876.5887537,-45.120503652039325
,,1739209876.5887623,-38.13080360867914
,,1739209876.588771,-32.81601443825658
,,1739209876.5887797,-45.120503652039325
,,1739209876.5887885,-38.13080360867914
,,1739209876.588797,-45.120503652039325
,,1739209876.588806,-45.120503652039325
,,1739209876.5888147,-45.120503652039325
,,1739209876.5888233,-45.120503652039325
,,1739209876.588832,-45.120503652039325
,,1739209876.588841,-33.98107012897096
,,1739209876.5888495,-45.120503652039325
,,1739209876.5888584,-33.981070128970906
,,1739209876.588867,-45.120503652039325
,,1739209876.5888758,-19.642756598161068
,,1739209876.5888846,-22.84163660590256
,,1739209876.5888932,-45.120503652039325
,,1739209876.588902,-33.981070128970906
,,1739209876.5889106,-24.29264994887477
,,1739209876.5889194,-11.90451934738585
,,1739209876.5889282,-13.29921151150931
,,1739209876.5889368,-29.438486411369357
,,1739209876.5889456,-21.67658091518819
,,1739209876.5889542,-28.58837851428586
,,1739209876.588963,-45.120503652039325
,,1739209876.588972,-38.13080360867914
,,1739209876.5889804,-33.981070128970906
,,1739209876.5889893,-38.13080360867914
,,1739209876.5889978,-45.120503652039325
,,1739209876.589007,-38.13080360867914
,,1739209876.5890155,-27.267205301931607
,,1739209876.589024,-30.49652367304973
,,1739209876.589033,-45.120503652039325
,,1739209876.5890417,-38.13080360867914
,,1739209876.5890503,-31.141103565318915
,,1739209876.589059,-38.13080360867914
,,1739209876.5890677,-45.120503652039325
,,1739209876.5890765,-38.13080360867914
,,1739209876.589085,-45.120503652039325
,,1739209876.589094,-45.120503652039325
,,1739209876.5891027,-35.57807855764607
,,1739209876.589111,-45.120503652039325
,,1739209876.58912,-26.487275050834715
,,1739209876.5891287,-26.487275050834715
,,1739209876.5891376,-45.120503652039325
,,1739209876.5891464,-32.816014438256545
,,1739209876.589155,-38.13080360867914
,,1739209876.5891638,-45.120503652039325
,,1739209876.5891724,-22.26493056196156
,,1739209876.5891812,-31.141103565318943
,,1739209876.58919,-27.8777449560314
,,1739209876.5891986,-26.0356534632528
,,1739209876.5892074,-38.13080360867914
,,1739209876.589216,-38.13080360867914
,,1739209876.5892248,-38.13080360867914
,,1739209876.5892336,-33.981070128970906
,,1739209876.5892422,-45.120503652039325
,,1739209876.589251,-45.120503652039325
,,1739209876.5892596,-38.13080360867914
,,1739209876.5892684,-27.8777449560314
,,1739209876.5892773,-38.13080360867914
,,1739209876.589286,-45.120503652039325
,,1739209876.589295,-38.13080360867914
,,1739209876.5893033,-32.816014438256545
,,1739209876.589312,-38.13080360867914
,,1739209876.589321,-45.120503652039325
,,1739209876.5893295,-38.13080360867914
,,1739209876.5893383,-45.120503652039325
,,1739209876.589347,-45.120503652039325
,,1739209876.5893557,-35.57807855764607
,,1739209876.5893643,-45.120503652039325
,,1739209876.589373,-27.87774495603143
,,1739209876.589382,-20.10991102986178
,,1739209876.5893905,-32.816014438256545
,,1739209876.589399,-38.13080360867914
,,1739209876.5894082,-38.13080360867914
,,1739209876.5894167,-38.13080360867914
,,1739209876.5894256,-14.23914276503378
,,1739209876.589434,-25.62660358559016
,,1739209876.589443,-24.438645034577675
,,1739209876.5894518,-33.981070128970906
,,1739209876.5894604,-45.120503652039325
,,1739209876.5894692,-45.120503652039325
,,1739209876.5894778,-45.120503652039325
,,1739209876.5894866,-35.57807855764607
,,1739209876.5894954,-38.13080360867914
,,1739209876.589504,-45.120503652039325
,,1739209876.5895128,-33.981070128970906
,,1739209876.5895214,-38.13080360867914
,,1739209876.5895302,-45.120503652039325
,,1739209876.589539,-38.13080360867914
,,1739209876.5895476,-31.141103565318943
,,1739209876.5895565,-45.120503652039325
,,1739209876.589565,-45.120503652039325
