CAN Message, 0x1bb:000013f5191d7366,Timestamp,Amplitude
,,1739209627.1035566,-22.44878636800916
,,1739209627.1035635,-26.99137008561072
,,1739209627.1035707,-45.120503652039325
,,1739209627.1035776,-32.816014438256545
,,1739209627.1035843,-38.13080360867914
,,1739209627.1035917,-14.210872886081972
,,1739209627.1035986,-17.508745520481977
,,1739209627.1036055,-38.13080360867914
,,1739209627.103613,-33.981070128970906
,,1739209627.1036196,-32.816014438256545
,,1739209627.1036265,-28.21854285175415
,,1739209627.1036336,-45.120503652039325
,,1739209627.1036406,-38.13080360867914
,,1739209627.1036477,-45.120503652039325
,,1739209627.1036546,-45.120503652039325
,,1739209627.1036615,-35.57807855764607
,,1739209627.1036687,-45.120503652039325
,,1739209627.1036756,-26.991370085610736
,,1739209627.1036825,-24.151403521958727
,,1739209627.1036897,-45.120503652039325
,,1739209627.1036966,-32.816014438256545
,,1739209627.1037035,-45.120503652039325
,,1739209627.103711,-33.98107012897096
,,1739209627.1037176,-32.816014438256545
,,1739209627.1037245,-25.826314394896357
,,1739209627.1037316,-33.981070128970906
,,1739209627.1037383,-28.21854285175415
,,1739209627.1037457,-45.120503652039325
,,1739209627.1037526,-38.13080360867914
,,1739209627.1037595,-38.13080360867914
,,1739209627.103767,-35.57807855764607
,,1739209627.1037736,-38.13080360867914
,,1739209627.1037805,-38.13080360867914
,,1739209627.1037877,-38.13080360867914
,,1739209627.1037946,-8.033745724773922
,,1739209627.1038015,-19.13259858440814
,,1739209627.1038086,-29.438486411369357
,,1739209627.1038156,-28.992665084841946
,,1739209627.1038227,-25.82631439489636
,,1739209627.1038296,-20.633440452988484
,,1739209627.1038363,-38.13080360867914
,,1739209627.1038437,-31.141103565318915
,,1739209627.1038506,-27.267205301931607
,,1739209627.1038575,-38.13080360867914
,,1739209627.103865,-45.120503652039325
,,1739209627.1038716,-45.120503652039325
,,1739209627.1038785,-27.267205301931607
,,1739209627.1038857,-38.13080360867914
,,1739209627.1038926,-45.120503652039325
,,1739209627.1038997,-38.13080360867914
,,1739209627.1039066,-38.13080360867914
,,1739209627.1039135,-38.13080360867914
,,1739209627.1039207,-35.57807855764607
,,1739209627.1039276,-28.992665084841967
,,1739209627.1039314,-45.120503652039325
,,1739209627.103935,-32.816014438256545
,,1739209627.1039388,-45.120503652039325
,,1739209627.1039426,-38.13080360867914
,,1739209627.1039462,-31.141103565318915
,,1739209627.10395,-38.13080360867914
,,1739209627.1039536,-33.981070128970906
,,1739209627.1039574,-45.120503652039325
,,1739209627.1039612,-45.120503652039325
,,1739209627.1039648,-38.13080360867914
,,1739209627.1039686,-38.13080360867914
,,1739209627.1039724,-38.13080360867914
,,1739209627.103976,-45.120503652039325
,,1739209627.1039798,-29.438486411369333
,,1739209627.1039836,-19.844204643325902
,,1739209627.1039872,-33.981070128970906
,,1739209627.103991,-38.13080360867914
,,1739209627.1039948,-45.120503652039325
,,1739209627.1039984,-38.13080360867914
,,1739209627.1040022,-45.120503652039325
,,1739209627.1040058,-26.99137008561072
,,1739209627.1040096,-28.992665084841946
,,1739209627.1040134,-38.13080360867914
,,1739209627.104017,-38.13080360867914
,,1739209627.1040208,-45.120503652039325
,,1739209627.1040246,-33.981070128970906
,,1739209627.1040282,-45.120503652039325
,,1739209627.104032,-31.141103565318915
,,1739209627.104036,-21.300333226290604
,,1739209627.1040394,-33.981070128970906
,,1739209627.1040432,-38.13080360867914
,,1739209627.1040468,-38.13080360867914
,,1739209627.1040506,-25.826314394896357
,,1739209627.1040545,-9.330675225011388
,,1739209627.104058,-45.120503652039325
,,1739209627.1040618,-35.57807855764607
,,1739209627.1040657,-45.120503652039325
,,1739209627.1040692,-45.120503652039325
,,1739209627.104073,-45.120503652039325
,,1739209627.1040769,-38.13080360867914
,,1739209627.1040804,-33.981070128970906
,,1739209627.1040845,-45.120503652039325
,,1739209627.104088,-38.13080360867914
,,1739209627.1040916,-45.120503652039325
,,1739209627.1040957,-31.141103565318915
,,1739209627.104099,-38.13080360867914
,,1739209627.1041028,-45.120503652039325
,,1739209627.104107,-38.13080360867914
,,1739209627.1041102,-33.981070128970906
,,1739209627.104114,-33.981070128970906
,,1739209627.104118,-45.120503652039325
,,1739209627.1041214,-33.981070128970906
,,1739209627.1041253,-33.981070128970906
,,1739209627.104129,-32.816014438256545
,,1739209627.104133,-38.13080360867914
,,1739209627.1041365,-38.13080360867914
,,1739209627.1041403,-33.981070128970906
,,1739209627.104144,-32.816014438256545
,,1739209627.1041477,-38.13080360867914
,,1739209627.1041512,-38.13080360867914
,,1739209627.104155,-30.49652367304973
,,1739209627.1041589,-31.141103565318943
,,1739209627.1041625,-22.002965041481744
,,1739209627.1041665,-32.816014438256545
,,1739209627.10417,-45.120503652039325
,,1739209627.1041737,-38.13080360867914
,,1739209627.1041777,-45.120503652039325
,,1739209627.1041813,-45.120503652039325
,,1739209627.1041849,-38.13080360867914
,,1739209627.104189,-30.49652367304976
,,1739209627.1041925,-45.120503652039325
,,1739209627.104196,-38.13080360867914
,,1739209627.1042,-45.120503652039325
,,1739209627.1042037,-35.57807855764607
,,1739209627.1042073,-38.13080360867914
,,1739209627.104211,-45.120503652039325
,,1739209627.104215,-45.120503652039325
,,1739209627.1042185,-25.62660358559016
,,1739209627.1042223,-45.120503652039325
,,1739209627.104226,-45.120503652039325
,,1739209627.1042297,-45.120503652039325
,,1739209627.1042335,-38.13080360867914
,,1739209627.104237,-45.120503652039325
,,1739209627.104241,-33.981070128970906
,,1739209627.1042445,-38.13080360867914
,,1739209627.1042483,-25.077289914212862
,,1739209627.104252,-24.29264994887477
,,1739209627.1042557,-45.120503652039325
,,1739209627.1042595,-35.57807855764607
,,1739209627.1042633,-33.98107012897096
,,1739209627.104267,-30.49652367304973
,,1739209627.1042707,-23.273589343863303
,,1739209627.1042745,-38.13080360867914
,,1739209627.104278,-28.992665084841946
,,1739209627.104282,-38.13080360867914
,,1739209627.1042857,-45.120503652039325
,,1739209627.1042893,-33.981070128970906
,,1739209627.104293,-38.13080360867914
,,1739209627.1042967,-45.120503652039325
,,1739209627.1043005,-45.120503652039325
,,1739209627.1043043,-38.13080360867914
,,1739209627.104308,-38.13080360867914
,,1739209627.1043117,-38.13080360867914
,,1739209627.1043155,-38.13080360867914
,,1739209627.104319,-31.141103565318893
,,1739209627.104323,-31.141103565318943
,,1739209627.1043267,-45.120503652039325
,,1739209627.1043303,-35.57807855764607
,,1739209627.104334,-38.13080360867914
,,1739209627.1043377,-38.13080360867914
,,1739209627.1043415,-45.120503652039325
,,1739209627.104345,-45.120503652039325
,,1739209627.104349,-38.13080360867914
,,1739209627.1043527,-31.141103565318915
,,1739209627.1043563,-18.83661435153617
,,1739209627.10436,-22.264930561961563
,,1739209627.104364,-35.57807855764607
,,1739209627.1043675,-30.49652367304973
,,1739209627.1043713,-20.001670042250552
,,1739209627.1043751,-12.38586092582583
,,1739209627.104379,-15.275230518601363
,,1739209627.1043825,-25.826314394896357
,,1739209627.1043863,-38.13080360867914
,,1739209627.10439,-32.816014438256545
,,1739209627.1043935,-45.120503652039325
,,1739209627.1043975,-27.8777449560314
,,1739209627.104401,-26.0356534632528
,,1739209627.104405,-45.120503652039325
,,1739209627.1044087,-33.981070128970906
,,1739209627.1044123,-45.120503652039325
,,1739209627.104416,-38.13080360867914
,,1739209627.10442,-35.57807855764607
,,1739209627.1044235,-35.57807855764607
,,1739209627.104427,-32.816014438256545
,,1739209627.104431,-31.141103565318893
,,1739209627.1044347,-45.120503652039325
,,1739209627.1044383,-45.120503652039325
,,1739209627.104442,-35.57807855764607
,,1739209627.104446,-38.13080360867914
,,1739209627.1044495,-45.120503652039325
,,1739209627.104453,-35.57807855764607
,,1739209627.1044571,-45.120503652039325
,,1739209627.104461,-32.816014438256545
,,1739209627.1044643,-21.67658091518819
,,1739209627.1044683,-38.13080360867914
,,1739209627.1044722,-32.816014438256545
,,1739209627.1044755,-28.21854285175415
,,1739209627.1044796,-33.981070128970906
,,1739209627.1044831,-10.194296431607372
,,1739209627.104487,-19.692249382447496
,,1739209627.1044908,-23.506823629689546
,,1739209627.1044943,-45.120503652039325
,,1739209627.104498,-45.120503652039325
,,1739209627.104502,-35.57807855764607
,,1739209627.1045055,-28.58837851428586
,,1739209627.1045094,-45.120503652039325
,,1739209627.1045132,-32.816014438256545
,,1739209627.1045167,-45.120503652039325
,,1739209627.1045206,-38.13080360867914
,,1739209627.104524,-32.816014438256545
,,1739209627.104528,-38.13080360867914
,,1739209627.1045318,-29.438486411369347
,,1739209627.104535,-19.089059925837468
,,1739209627.1045392,-15.690507718378887
,,1739209627.104543,-28.992665084841946
,,1739209627.1045463,-38.13080360867914
,,1739209627.1045504,-28.58837851428589
,,1739209627.1045542,-31.141103565318915
,,1739209627.1045578,-38.13080360867914
,,1739209627.1045616,-45.120503652039325
,,1739209627.1045654,-33.981070128970906
,,1739209627.104569,-35.57807855764607
,,1739209627.1045728,-38.13080360867914
,,1739209627.1045763,-33.981070128970906
,,1739209627.1045802,-28.58837851428589
,,1739209627.104584,-45.120503652039325
,,1739209627.1045876,-38.13080360867914
,,1739209627.1045914,-38.13080360867914
,,1739209627.1045952,-45.120503652039325
,,1739209627.1045988,-45.120503652039325
,,1739209627.1046026,-45.120503652039325
,,1739209627.1046064,-38.13080360867914
,,1739209627.10461,-28.992665084841946
,,1739209627.1046138,-38.13080360867914
,,1739209627.1046176,-45.120503652039325
,,1739209627.1046212,-35.57807855764607
,,1739209627.104625,-38.13080360867914
,,1739209627.1046286,-38.13080360867914
,,1739209627.1046324,-32.816014438256545
,,1739209627.1046362,-45.120503652039325
,,1739209627.1046398,-31.141103565318915
,,1739209627.1046436,-38.13080360867914
,,1739209627.1046474,-38.13080360867914
,,1739209627.104651,-38.13080360867914
,,1739209627.1046548,-38.13080360867914
,,1739209627.1046586,-31.141103565318915
,,1739209627.1046622,-11.516463104739906
,,1739209627.104666,-19.497575007474552
,,1739209627.1046696,-31.141103565318915
,,1739209627.1046734,-29.438486411369347
,,1739209627.1046772,-32.816014438256545
,,1739209627.1046808,-23.273589343863303
,,1739209627.1046846,-45.120503652039325
,,1739209627.1046884,-38.13080360867914
,,1739209627.104692,-35.57807855764607
,,1739209627.1046958,-45.120503652039325
,,1739209627.1046996,-19.45023999044868
,,1739209627.1047032,-38.13080360867914
,,1739209627.104707,-38.13080360867914
,,1739209627.1047108,-45.120503652039325
,,1739209627.1047144,-32.816014438256545
,,1739209627.1047182,-33.981070128970906
,,1739209627.1047218,-38.13080360867914
,,1739209627.1047256,-38.13080360867914
,,1739209627.1047294,-45.120503652039325
,,1739209627.104733,-19.0459534198926
,,1739209627.1047368,-24.151403521958727
,,1739209627.1047406,-45.120503652039325
,,1739209627.1047442,-38.13080360867914
,,1739209627.104748,-31.141103565318915
,,1739209627.1047518,-23.506823629689546
,,1739209627.1047554,-45.120503652039325
,,1739209627.1047592,-33.981070128970906
,,1739209627.104763,-38.13080360867914
,,1739209627.1047666,-33.981070128970906
,,1739209627.1047704,-9.748611389602846
,,1739209627.104774,-26.991370085610736
,,1739209627.1047778,-32.81601443825658
,,1739209627.1047816,-33.981070128970906
,,1739209627.1047852,-38.13080360867914
,,1739209627.104789,-38.13080360867914
,,1739209627.1047928,-30.49652367304976
,,1739209627.1047964,-38.13080360867914
,,1739209627.1048002,-38.13080360867914
,,1739209627.104804,-45.120503652039325
,,1739209627.1048076,-38.13080360867914
,,1739209627.1048114,-35.57807855764607
,,1739209627.104815,-45.120503652039325
,,1739209627.1048188,-33.981070128970906
,,1739209627.1048226,-38.13080360867914
,,1739209627.1048262,-38.13080360867914
,,1739209627.10483,-38.13080360867914
,,1739209627.1048338,-45.120503652039325
,,1739209627.1048374,-33.981070128970906
,,1739209627.1048412,-38.13080360867914
,,1739209627.104845,-38.13080360867914
,,1739209627.1048486,-32.816014438256545
,,1739209627.1048524,-38.13080360867914
,,1739209627.1048565,-33.981070128970906
,,1739209627.1048598,-8.043950416727421
,,1739209627.1048636,-22.44878636800916
,,1739209627.1048672,-45.120503652039325
,,1739209627.104871,-31.141103565318915
,,1739209627.1048748,-38.13080360867914
,,1739209627.1048784,-38.13080360867914
,,1739209627.1048822,-27.267205301931607
,,1739209627.104886,-45.120503652039325
,,1739209627.1048896,-33.981070128970906
,,1739209627.1048934,-23.50682362968953
,,1739209627.1048973,-29.438486411369357
,,1739209627.1049008,-31.141103565318915
,,1739209627.104905,-30.49652367304973
,,1739209627.1049082,-30.49652367304976
,,1739209627.104912,-11.404284380279076
,,1739209627.104916,-12.633416296030113
,,1739209627.1049194,-29.43848641136937
,,1739209627.1049232,-30.49652367304973
,,1739209627.104927,-33.98107012897096
,,1739209627.1049306,-38.13080360867914
,,1739209627.1049345,-45.120503652039325
,,1739209627.1049385,-45.120503652039325
,,1739209627.1049418,-33.981070128970906
,,1739209627.1049457,-38.13080360867914
,,1739209627.1049497,-45.120503652039325
,,1739209627.104953,-38.13080360867914
,,1739209627.1049569,-45.120503652039325
,,1739209627.1049604,-45.120503652039325
,,1739209627.1049645,-38.13080360867914
,,1739209627.104968,-26.991370085610768
,,1739209627.1049716,-31.141103565318893
,,1739209627.1049757,-38.13080360867914
,,1739209627.1049793,-38.13080360867914
,,1739209627.1049829,-45.120503652039325
,,1739209627.104987,-28.58837851428586
,,1739209627.1049905,-35.57807855764607
,,1739209627.104994,-38.13080360867914
,,1739209627.104998,-45.120503652039325
,,1739209627.1050014,-31.141103565318893
,,1739209627.1050053,-29.438486411369333
,,1739209627.105009,-45.120503652039325
,,1739209627.105013,-33.981070128970906
,,1739209627.1050165,-33.981070128970906
,,1739209627.1050203,-13.570181364129589
,,1739209627.105024,-21.228842808393967
,,1739209627.1050277,-32.816014438256545
,,1739209627.1050315,-31.141103565318915
,,1739209627.105035,-26.99137008561072
,,1739209627.105039,-18.75562468850564
,,1739209627.1050427,-38.13080360867914
,,1739209627.1050465,-38.13080360867914
,,1739209627.10505,-33.98107012897096
,,1739209627.1050537,-20.88804491267121
,,1739209627.1050577,-8.358141484406175
,,1739209627.1050613,-33.98107012897096
,,1739209627.1050649,-25.82631439489636
,,1739209627.1050687,-31.141103565318915
,,1739209627.1050725,-21.598678470925663
,,1739209627.105076,-21.021172418726344
,,1739209627.10508,-33.981070128970906
,,1739209627.1050837,-33.981070128970906
,,1739209627.1050873,-38.13080360867914
,,1739209627.105091,-38.13080360867914
,,1739209627.105095,-38.13080360867914
,,1739209627.1050985,-45.120503652039325
,,1739209627.1051023,-45.120503652039325
,,1739209627.105106,-45.120503652039325
,,1739209627.1051097,-45.120503652039325
,,1739209627.1051135,-38.13080360867914
,,1739209627.105117,-45.120503652039325
,,1739209627.105121,-30.49652367304973
,,1739209627.1051247,-25.62660358559016
,,1739209627.1051283,-29.438486411369357
,,1739209627.105132,-38.13080360867914
,,1739209627.105136,-32.816014438256545
,,1739209627.1051395,-35.57807855764607
,,1739209627.1051433,-45.120503652039325
,,1739209627.105147,-45.120503652039325
,,1739209627.1051507,-38.13080360867914
,,1739209627.1051545,-45.120503652039325
,,1739209627.105158,-33.981070128970906
,,1739209627.105162,-25.826314394896364
,,1739209627.1051655,-26.991370085610747
,,1739209627.1051693,-27.267205301931607
,,1739209627.105173,-38.13080360867914
,,1739209627.105177,-35.57807855764607
,,1739209627.1051805,-45.120503652039325
,,1739209627.1051843,-33.98107012897096
,,1739209627.105188,-38.13080360867914
,,1739209627.1051917,-31.141103565318915
,,1739209627.1051955,-28.218542851754165
,,1739209627.105199,-8.995844012507867
,,1739209627.105203,-15.03024623117019
,,1739209627.1052067,-25.077289914212862
,,1739209627.1052103,-31.141103565318915
,,1739209627.105214,-31.141103565318915
,,1739209627.105218,-20.822980852015213
,,1739209627.1052215,-45.120503652039325
,,1739209627.105225,-38.13080360867914
,,1739209627.1052291,-45.120503652039325
,,1739209627.1052327,-33.981070128970906
,,1739209627.1052363,-45.120503652039325
,,1739209627.1052403,-45.120503652039325
,,1739209627.105244,-38.13080360867914
,,1739209627.1052475,-24.74623867263306
,,1739209627.1052513,-16.493228368859537
,,1739209627.1052551,-10.111281260136288
,,1739209627.105259,-26.03565346325281
,,1739209627.1052625,-38.13080360867914
,,1739209627.1052663,-45.120503652039325
,,1739209627.10527,-45.120503652039325
,,1739209627.1052735,-31.14110356531892
,,1739209627.1052775,-31.141103565318915
,,1739209627.1052814,-33.981070128970906
,,1739209627.105285,-38.13080360867914
,,1739209627.1052887,-27.8777449560314
,,1739209627.1052923,-38.13080360867914
,,1739209627.105296,-33.981070128970906
,,1739209627.1053,-38.13080360867914
,,1739209627.1053035,-28.992665084841946
,,1739209627.105307,-28.58837851428586
,,1739209627.1053112,-45.120503652039325
,,1739209627.1053147,-45.120503652039325
,,1739209627.1053183,-33.981070128970906
,,1739209627.1053224,-33.981070128970906
,,1739209627.105326,-19.45023999044868
,,1739209627.1053298,-33.981070128970906
,,1739209627.1053336,-33.981070128970906
,,1739209627.1053371,-31.141103565318915
,,1739209627.105341,-35.57807855764607
,,1739209627.1053443,-35.57807855764607
,,1739209627.1053483,-33.981070128970906
,,1739209627.1053522,-38.13080360867914
,,1739209627.1053555,-33.981070128970906
,,1739209627.1053596,-24.15140352195873
,,1739209627.1053634,-26.487275050834725
,,1739209627.105367,-25.82631439489636
,,1739209627.1053708,-45.120503652039325
,,1739209627.1053746,-38.13080360867914
,,1739209627.1053782,-38.13080360867914
,,1739209627.105382,-38.13080360867914
,,1739209627.1053855,-45.120503652039325
,,1739209627.1053894,-38.13080360867914
,,1739209627.1053932,-38.13080360867914
,,1739209627.1053967,-38.13080360867914
,,1739209627.1054006,-45.120503652039325
,,1739209627.1054044,-38.13080360867914
,,1739209627.105408,-32.816014438256545
,,1739209627.1054118,-33.981070128970906
,,1739209627.1054156,-45.120503652039325
,,1739209627.1054192,-31.141103565318915
,,1739209627.105423,-38.13080360867914
,,1739209627.1054268,-31.141103565318915
,,1739209627.1054304,-33.981070128970906
,,1739209627.1054342,-33.981070128970906
,,1739209627.1054378,-45.120503652039325
,,1739209627.1054416,-32.816014438256545
,,1739209627.1054454,-28.58837851428586
,,1739209627.105449,-22.17584139042336
,,1739209627.1054528,-22.74004262075133
,,1739209627.1054566,-26.487275050834715
,,1739209627.1054602,-45.120503652039325
,,1739209627.105464,-33.981070128970906
,,1739209627.1054678,-33.981070128970906
,,1739209627.1054714,-29.438486411369347
,,1739209627.1054752,-38.13080360867914
,,1739209627.1054788,-38.13080360867914
,,1739209627.1054826,-38.13080360867914
,,1739209627.1054864,-45.120503652039325
,,1739209627.10549,-45.120503652039325
,,1739209627.1054938,-38.13080360867914
,,1739209627.1054976,-38.13080360867914
,,1739209627.1055012,-33.98107012897096
,,1739209627.105505,-45.120503652039325
,,1739209627.1055088,-38.13080360867914
,,1739209627.1055124,-38.13080360867914
,,1739209627.1055162,-45.120503652039325
,,1739209627.10552,-31.141103565318915
,,1739209627.1055236,-31.141103565318915
,,1739209627.1055274,-38.13080360867914
,,1739209627.105531,-38.13080360867914
,,1739209627.1055348,-28.21854285175415
,,1739209627.1055386,-20.27750525857144
,,1739209627.1055422,-19.089059925837475
,,1739209627.105546,-20.277505258571438
,,1739209627.1055498,-33.981070128970906
,,1739209627.1055534,-45.120503652039325
,,1739209627.1055572,-18.263086266016654
,,1739209627.105561,-26.991370085610736
,,1739209627.1055646,-45.120503652039325
,,1739209627.1055684,-38.13080360867914
,,1739209627.1055722,-38.13080360867914
,,1739209627.1055758,-10.62880633038728
,,1739209627.1055796,-25.62660358559016
,,1739209627.1055832,-32.816014438256545
,,1739209627.105587,-38.13080360867914
,,1739209627.1055908,-22.17584139042336
,,1739209627.1055944,-18.192034459266992
,,1739209627.1055982,-45.120503652039325
,,1739209627.105602,-32.816014438256545
,,1739209627.1056056,-38.13080360867914
,,1739209627.1056094,-45.120503652039325
,,1739209627.1056132,-35.57807855764607
,,1739209627.1056168,-33.981070128970906
,,1739209627.1056206,-31.141103565318893
,,1739209627.1056242,-38.13080360867914
,,1739209627.105628,-26.991370085610736
,,1739209627.1056318,-24.29264994887477
,,1739209627.1056354,-38.13080360867914
,,1739209627.1056392,-45.120503652039325
,,1739209627.105643,-38.13080360867914
,,1739209627.1056466,-45.120503652039325
,,1739209627.1056504,-38.13080360867914
,,1739209627.1056542,-45.120503652039325
,,1739209627.1056578,-38.13080360867914
,,1739209627.1056616,-45.120503652039325
,,1739209627.1056654,-30.49652367304973
,,1739209627.105669,-32.816014438256545
,,1739209627.1056728,-45.120503652039325
,,1739209627.1056764,-45.120503652039325
,,1739209627.1056802,-35.57807855764607
,,1739209627.105684,-38.13080360867914
,,1739209627.1056876,-45.120503652039325
,,1739209627.1056914,-35.57807855764607
,,1739209627.1056952,-38.13080360867914
,,1739209627.1056988,-38.13080360867914
,,1739209627.1057026,-38.13080360867914
,,1739209627.1057065,-45.120503652039325
,,1739209627.10571,-38.13080360867914
,,1739209627.1057138,-32.816014438256545
,,1739209627.1057177,-45.120503652039325
,,1739209627.1057212,-38.13080360867914
,,1739209627.105725,-38.13080360867914
,,1739209627.1057286,-33.981070128970906
,,1739209627.1057324,-45.120503652039325
,,1739209627.1057365,-38.13080360867914
,,1739209627.1057398,-38.13080360867914
,,1739209627.1057436,-38.13080360867914
,,1739209627.1057477,-35.57807855764607
,,1739209627.105751,-45.120503652039325
,,1739209627.1057549,-45.120503652039325
,,1739209627.105759,-38.13080360867914
,,1739209627.1057622,-38.13080360867914
,,1739209627.105766,-33.981070128970906
,,1739209627.1057696,-45.120503652039325
,,1739209627.1057734,-45.120503652039325
,,1739209627.1057773,-45.120503652039325
