CAN Message, 0x1b8:0200892734e6452b,Timestamp,Amplitude
,,1739209682.677258,-38.13080360867914
,,1739209682.677259,-45.120503652039325
,,1739209682.6772597,-38.13080360867914
,,1739209682.6772606,-33.981070128970906
,,1739209682.6772614,-21.021172418726344
,,1739209682.677262,-26.991370085610757
,,1739209682.677263,-28.992665084841946
,,1739209682.6772635,-29.438486411369333
,,1739209682.6772647,-30.49652367304976
,,1739209682.6772654,-10.353636222582844
,,1739209682.677266,-13.756469170699388
,,1739209682.677267,-31.141103565318943
,,1739209682.6772678,-28.21854285175415
,,1739209682.6772687,-45.120503652039325
,,1739209682.6772697,-33.98107012897096
,,1739209682.6772702,-32.816014438256545
,,1739209682.6772711,-38.13080360867914
,,1739209682.6772718,-38.13080360867914
,,1739209682.6772726,-33.981070128970906
,,1739209682.6772735,-33.981070128970906
,,1739209682.6772742,-33.981070128970906
,,1739209682.6772752,-45.120503652039325
,,1739209682.677276,-38.13080360867914
,,1739209682.6772766,-45.120503652039325
,,1739209682.6772776,-45.120503652039325
,,1739209682.6772785,-38.13080360867914
,,1739209682.6772792,-32.816014438256545
,,1739209682.67728,-32.816014438256545
,,1739209682.677281,-19.00327057196588
,,1739209682.6772816,-24.15140352195873
,,1739209682.6772823,-24.589719217205094
,,1739209682.6772833,-45.120503652039325
,,1739209682.677284,-45.120503652039325
,,1739209682.6772847,-38.13080360867914
,,1739209682.6772857,-27.267205301931607
,,1739209682.6772864,-33.981070128970906
,,1739209682.677287,-38.13080360867914
,,1739209682.677288,-38.13080360867914
,,1739209682.6772888,-13.706005918034618
,,1739209682.6772895,-24.438645034577675
,,1739209682.6772904,-33.981070128970906
,,1739209682.6772912,-30.49652367304973
,,1739209682.677292,-23.273589343863318
,,1739209682.6772928,-18.48349439814281
,,1739209682.6772938,-33.981070128970906
,,1739209682.6772945,-45.120503652039325
,,1739209682.6772952,-45.120503652039325
,,1739209682.6772962,-45.120503652039325
,,1739209682.6772969,-45.120503652039325
,,1739209682.6772978,-38.13080360867914
,,1739209682.6772983,-32.816014438256545
,,1739209682.6772993,-31.141103565318915
,,1739209682.6773002,-33.981070128970906
,,1739209682.677301,-38.13080360867914
,,1739209682.6773016,-33.981070128970906
,,1739209682.6773026,-32.816014438256545
,,1739209682.6773033,-33.98107012897096
,,1739209682.6773045,-14.398004675904142
,,1739209682.677305,-15.03024623117019
,,1739209682.6773057,-26.99137008561072
,,1739209682.677307,-31.141103565318893
,,1739209682.6773074,-38.13080360867914
,,1739209682.6773083,-38.13080360867914
,,1739209682.677309,-38.13080360867914
,,1739209682.6773098,-45.120503652039325
,,1739209682.6773107,-38.13080360867914
,,1739209682.6773114,-33.981070128970906
,,1739209682.6773124,-33.981070128970906
,,1739209682.677313,-45.120503652039325
,,1739209682.6773138,-33.981070128970906
,,1739209682.6773148,-38.13080360867914
,,1739209682.6773157,-32.816014438256545
,,1739209682.6773164,-38.13080360867914
,,1739209682.6773171,-45.120503652039325
,,1739209682.677318,-33.981070128970906
,,1739209682.6773188,-33.981070128970906
,,1739209682.6773195,-45.120503652039325
,,1739209682.6773202,-45.120503652039325
,,1739209682.6773212,-38.13080360867914
,,1739209682.677322,-45.120503652039325
,,1739209682.6773229,-45.120503652039325
,,1739209682.6773236,-18.48349439814281
,,1739209682.6773243,-32.816014438256545
,,1739209682.6773252,-38.13080360867914
,,1739209682.677326,-32.816014438256545
,,1739209682.677327,-32.816014438256545
,,1739209682.6773276,-9.565931479992797
,,1739209682.6773283,-20.001670042250552
,,1739209682.6773293,-31.14110356531892
,,1739209682.67733,-30.49652367304973
,,1739209682.677331,-28.992665084841946
,,1739209682.6773317,-17.245898906855142
,,1739209682.6773324,-38.13080360867914
,,1739209682.6773334,-33.981070128970906
,,1739209682.677334,-38.13080360867914
,,1739209682.6773348,-19.35709014998136
,,1739209682.6773355,-10.06222331349093
,,1739209682.6773365,-38.13080360867914
,,1739209682.6773374,-32.816014438256545
,,1739209682.677338,-38.13080360867914
,,1739209682.6773388,-45.120503652039325
,,1739209682.6773398,-33.981070128970906
,,1739209682.6773405,-38.13080360867914
,,1739209682.6773417,-30.49652367304976
,,1739209682.6773422,-38.13080360867914
,,1739209682.677343,-45.120503652039325
,,1739209682.6773438,-45.120503652039325
,,1739209682.6773446,-28.992665084841967
,,1739209682.6773455,-45.120503652039325
,,1739209682.6773462,-45.120503652039325
,,1739209682.677347,-45.120503652039325
,,1739209682.677348,-45.120503652039325
,,1739209682.6773486,-38.13080360867914
,,1739209682.677349,-38.13080360867914
,,1739209682.6773503,-45.120503652039325
,,1739209682.677351,-32.816014438256545
,,1739209682.677352,-32.816014438256545
,,1739209682.677353,-45.120503652039325
,,1739209682.6773534,-45.120503652039325
,,1739209682.6773543,-24.746238672633048
,,1739209682.677355,-20.633440452988484
,,1739209682.677356,-45.120503652039325
,,1739209682.6773567,-33.981070128970906
,,1739209682.6773574,-20.16506027657481
,,1739209682.6773584,-15.851936562542368
,,1739209682.677359,-10.876588107936517
,,1739209682.67736,-26.99137008561072
,,1739209682.6773608,-33.98107012897096
,,1739209682.6773615,-45.120503652039325
,,1739209682.6773624,-35.57807855764607
,,1739209682.6773632,-45.120503652039325
,,1739209682.677364,-32.816014438256545
,,1739209682.6773648,-45.120503652039325
,,1739209682.6773655,-45.120503652039325
,,1739209682.6773665,-45.120503652039325
,,1739209682.6773672,-32.816014438256545
,,1739209682.677368,-45.120503652039325
,,1739209682.6773689,-45.120503652039325
,,1739209682.6773696,-38.13080360867914
,,1739209682.6773703,-45.120503652039325
,,1739209682.6773713,-38.13080360867914
,,1739209682.677372,-32.816014438256545
,,1739209682.677373,-38.13080360867914
,,1739209682.6773736,-19.00327057196587
,,1739209682.6773746,-17.331758932011894
,,1739209682.6773753,-45.120503652039325
,,1739209682.677376,-31.141103565318915
,,1739209682.677377,-26.99137008561072
,,1739209682.6773777,-13.991103891198494
,,1739209682.677379,-9.871352176640624
,,1739209682.6773794,-25.826314394896364
,,1739209682.67738,-31.141103565318915
,,1739209682.677381,-30.49652367304973
,,1739209682.6773818,-45.120503652039325
,,1739209682.6773825,-38.13080360867914
,,1739209682.6773834,-45.120503652039325
,,1739209682.677384,-38.13080360867914
,,1739209682.677385,-45.120503652039325
,,1739209682.6773858,-45.120503652039325
,,1739209682.6773863,-45.120503652039325
,,1739209682.6773877,-38.13080360867914
,,1739209682.6773882,-45.120503652039325
,,1739209682.6773891,-35.57807855764607
,,1739209682.67739,-45.120503652039325
,,1739209682.6773906,-31.141103565318943
,,1739209682.6773915,-38.13080360867914
,,1739209682.6773922,-38.13080360867914
,,1739209682.6773932,-45.120503652039325
,,1739209682.677394,-33.981070128970906
,,1739209682.6773946,-45.120503652039325
,,1739209682.6773956,-45.120503652039325
,,1739209682.6773963,-33.981070128970906
,,1739209682.677397,-30.49652367304976
,,1739209682.677398,-28.992665084841946
,,1739209682.6773987,-38.13080360867914
,,1739209682.6773996,-45.120503652039325
,,1739209682.6774004,-30.49652367304973
,,1739209682.677401,-15.534864819819614
,,1739209682.677402,-17.133997197586602
,,1739209682.6774027,-25.826314394896357
,,1739209682.6774037,-31.141103565318915
,,1739209682.6774044,-35.57807855764607
,,1739209682.677405,-35.57807855764607
,,1739209682.677406,-45.120503652039325
,,1739209682.6774068,-31.141103565318943
,,1739209682.6774075,-45.120503652039325
,,1739209682.6774085,-45.120503652039325
,,1739209682.6774092,-33.981070128970906
,,1739209682.67741,-26.487275050834715
,,1739209682.6774108,-45.120503652039325
,,1739209682.6774116,-38.13080360867914
,,1739209682.6774125,-38.13080360867914
,,1739209682.6774132,-33.981070128970906
,,1739209682.6774142,-31.141103565318915
,,1739209682.677415,-45.120503652039325
,,1739209682.6774156,-33.981070128970906
,,1739209682.6774166,-20.954098578656485
,,1739209682.6774173,-25.25278630937684
,,1739209682.6774182,-38.13080360867914
,,1739209682.677419,-45.120503652039325
,,1739209682.6774197,-21.300333226290604
,,1739209682.6774206,-12.41371529059223
,,1739209682.677421,-14.457244398418917
,,1739209682.6774223,-23.50682362968953
,,1739209682.677423,-38.13080360867914
,,1739209682.6774237,-33.981070128970906
,,1739209682.677425,-35.57807855764607
,,1739209682.6774254,-45.120503652039325
,,1739209682.677426,-27.267205301931607
,,1739209682.677427,-33.981070128970906
,,1739209682.6774278,-38.13080360867914
,,1739209682.6774287,-45.120503652039325
,,1739209682.6774294,-38.13080360867914
,,1739209682.6774302,-33.981070128970906
,,1739209682.677431,-45.120503652039325
,,1739209682.6774318,-29.438486411369333
,,1739209682.6774328,-26.991370085610736
,,1739209682.6774335,-45.120503652039325
,,1739209682.6774342,-45.120503652039325
,,1739209682.6774352,-35.57807855764607
,,1739209682.677436,-32.816014438256545
,,1739209682.6774368,-28.992665084841967
,,1739209682.6774375,-45.120503652039325
,,1739209682.6774385,-38.13080360867914
,,1739209682.6774392,-38.13080360867914
,,1739209682.67744,-45.120503652039325
,,1739209682.677441,-38.13080360867914
,,1739209682.6774416,-38.13080360867914
,,1739209682.6774423,-45.120503652039325
,,1739209682.6774433,-45.120503652039325
,,1739209682.677444,-20.88804491267121
,,1739209682.6774447,-31.141103565318915
,,1739209682.6774457,-33.981070128970906
,,1739209682.6774464,-33.981070128970906
,,1739209682.6774473,-33.981070128970906
,,1739209682.677448,-17.44894499121749
,,1739209682.6774487,-25.82631439489636
,,1739209682.6774497,-26.99137008561072
,,1739209682.6774504,-45.120503652039325
,,1739209682.6774514,-45.120503652039325
,,1739209682.677452,-38.13080360867914
,,1739209682.6774528,-33.981070128970906
,,1739209682.6774538,-33.981070128970906
,,1739209682.6774545,-33.981070128970906
,,1739209682.6774554,-20.4518274484982
,,1739209682.677456,-22.002965041481744
,,1739209682.6774569,-31.141103565318915
,,1739209682.6774578,-45.120503652039325
,,1739209682.6774583,-26.487275050834715
,,1739209682.6774592,-15.221558014851562
,,1739209682.6774602,-14.53244878528022
,,1739209682.677461,-26.0356534632528
,,1739209682.677462,-45.120503652039325
,,1739209682.6774626,-31.141103565318915
,,1739209682.6774633,-45.120503652039325
,,1739209682.6774642,-45.120503652039325
,,1739209682.677465,-38.13080360867914
,,1739209682.677466,-38.13080360867914
,,1739209682.6774666,-31.14110356531892
,,1739209682.677467,-17.56938098808858
,,1739209682.6774683,-33.981070128970906
,,1739209682.677469,-45.120503652039325
,,1739209682.67747,-45.120503652039325
,,1739209682.6774707,-45.120503652039325
,,1739209682.6774714,-33.981070128970906
,,1739209682.6774724,-45.120503652039325
,,1739209682.677473,-45.120503652039325
,,1739209682.6774738,-38.13080360867914
,,1739209682.6774747,-45.120503652039325
,,1739209682.6774757,-26.99137008561072
,,1739209682.6774764,-35.57807855764607
,,1739209682.6774771,-45.120503652039325
,,1739209682.6774778,-29.438486411369333
,,1739209682.6774788,-28.58837851428589
,,1739209682.6774795,-22.002965041481755
,,1739209682.6774805,-31.141103565318893
,,1739209682.6774812,-45.120503652039325
,,1739209682.677482,-32.816014438256545
,,1739209682.6774828,-35.57807855764607
,,1739209682.6774836,-45.120503652039325
,,1739209682.6774845,-45.120503652039325
,,1739209682.6774852,-38.13080360867914
,,1739209682.677486,-38.13080360867914
,,1739209682.677487,-18.755624688505637
,,1739209682.6774876,-38.13080360867914
,,1739209682.6774883,-28.992665084841967
,,1739209682.6774893,-45.120503652039325
,,1739209682.67749,-35.57807855764607
,,1739209682.677491,-38.13080360867914
,,1739209682.6774917,-45.120503652039325
,,1739209682.6774924,-33.981070128970906
,,1739209682.677493,-29.438486411369347
,,1739209682.677494,-18.087589870852675
,,1739209682.677495,-10.411990406778113
,,1739209682.6774957,-28.992665084841946
,,1739209682.6774964,-45.120503652039325
,,1739209682.6774974,-30.49652367304973
,,1739209682.677498,-20.001670042250552
,,1739209682.677499,-28.58837851428589
,,1739209682.6774998,-29.438486411369333
,,1739209682.6775005,-38.13080360867914
,,1739209682.6775014,-26.99137008561072
,,1739209682.6775022,-9.570769068706896
,,1739209682.677503,-15.221558014851562
,,1739209682.6775038,-25.62660358559016
,,1739209682.6775043,-28.992665084841946
,,1739209682.6775055,-38.13080360867914
,,1739209682.6775062,-38.13080360867914
,,1739209682.677507,-32.816014438256545
,,1739209682.677508,-26.991370085610768
,,1739209682.6775086,-33.98107012897096
,,1739209682.6775095,-28.992665084841967
,,1739209682.6775105,-23.273589343863318
,,1739209682.677511,-33.981070128970906
,,1739209682.677512,-45.120503652039325
,,1739209682.6775126,-33.981070128970906
,,1739209682.6775136,-38.13080360867914
,,1739209682.6775143,-29.438486411369333
,,1739209682.677515,-32.816014438256545
,,1739209682.677516,-45.120503652039325
,,1739209682.6775167,-30.49652367304973
,,1739209682.6775177,-45.120503652039325
,,1739209682.6775184,-45.120503652039325
,,1739209682.677519,-35.57807855764607
,,1739209682.67752,-33.981070128970906
,,1739209682.6775208,-28.992665084841946
,,1739209682.6775217,-13.011969998890358
,,1739209682.6775224,-17.051923356851116
,,1739209682.6775231,-28.992665084841946
,,1739209682.677524,-31.141103565318915
,,1739209682.6775248,-32.816014438256545
,,1739209682.6775255,-45.120503652039325
,,1739209682.6775265,-38.13080360867914
,,1739209682.6775272,-38.13080360867914
,,1739209682.677528,-45.120503652039325
,,1739209682.6775289,-28.58837851428589
,,1739209682.6775296,-20.277505258571445
,,1739209682.6775303,-32.816014438256545
,,1739209682.6775312,-31.141103565318915
,,1739209682.6775322,-38.13080360867914
,,1739209682.677533,-45.120503652039325
,,1739209682.6775336,-32.816014438256545
,,1739209682.6775346,-35.57807855764607
,,1739209682.6775353,-45.120503652039325
,,1739209682.677536,-45.120503652039325
,,1739209682.677537,-21.021172418726344
,,1739209682.6775377,-23.50682362968953
,,1739209682.6775386,-45.120503652039325
,,1739209682.677539,-32.816014438256545
,,1739209682.67754,-38.13080360867914
,,1739209682.677541,-33.981070128970906
,,1739209682.6775415,-33.981070128970906
,,1739209682.6775427,-38.13080360867914
,,1739209682.6775434,-32.816014438256545
,,1739209682.677544,-32.816014438256545
,,1739209682.677545,-27.267205301931607
,,1739209682.6775458,-33.981070128970906
,,1739209682.6775467,-45.120503652039325
,,1739209682.6775477,-31.141103565318915
,,1739209682.6775482,-35.57807855764607
,,1739209682.6775491,-22.26493056196156
,,1739209682.6775498,-38.13080360867914
,,1739209682.6775508,-31.141103565318915
,,1739209682.6775515,-35.57807855764607
,,1739209682.6775522,-38.13080360867914
,,1739209682.6775532,-38.13080360867914
,,1739209682.677554,-38.13080360867914
,,1739209682.6775546,-38.13080360867914
,,1739209682.6775556,-33.981070128970906
,,1739209682.6775565,-45.120503652039325
,,1739209682.6775572,-35.57807855764607
,,1739209682.677558,-45.120503652039325
,,1739209682.677559,-45.120503652039325
,,1739209682.6775596,-38.13080360867914
,,1739209682.6775603,-18.48349439814281
,,1739209682.6775613,-38.13080360867914
,,1739209682.677562,-38.13080360867914
,,1739209682.6775627,-33.981070128970906
,,1739209682.6775637,-45.120503652039325
,,1739209682.6775644,-9.479763862267824
,,1739209682.677565,-21.300333226290604
,,1739209682.677566,-38.13080360867914
,,1739209682.6775668,-22.54371790334745
,,1739209682.6775675,-27.87774495603143
,,1739209682.6775684,-19.8442046433259
,,1739209682.6775692,-31.141103565318915
,,1739209682.67757,-33.981070128970906
,,1739209682.6775708,-29.438486411369357
,,1739209682.6775718,-17.133997197586602
,,1739209682.6775725,-9.479763862267829
,,1739209682.6775732,-26.487275050834725
,,1739209682.6775742,-33.981070128970906
,,1739209682.6775749,-35.57807855764607
,,1739209682.6775758,-38.13080360867914
,,1739209682.6775763,-33.981070128970906
,,1739209682.6775773,-35.57807855764607
,,1739209682.6775782,-38.13080360867914
,,1739209682.677579,-33.981070128970906
,,1739209682.67758,-15.7103612149836
,,1739209682.6775806,-28.218542851754165
,,1739209682.6775813,-31.141103565318915
,,1739209682.6775825,-45.120503652039325
,,1739209682.677583,-45.120503652039325
,,1739209682.6775837,-8.813174723867327
,,1739209682.6775846,-20.4518274484982
,,1739209682.6775854,-33.98107012897096
,,1739209682.6775863,-28.21854285175415
,,1739209682.677587,-29.43848641136937
,,1739209682.6775875,-20.51152522447382
,,1739209682.6775887,-28.21854285175415
,,1739209682.6775894,-31.141103565318915
,,1739209682.6775904,-35.57807855764607
,,1739209682.677591,-19.403415333952413
,,1739209682.6775918,-10.91599506097861
,,1739209682.6775928,-26.99137008561072
,,1739209682.6775937,-38.13080360867914
,,1739209682.6775944,-33.981070128970906
,,1739209682.6775951,-29.43848641136937
,,1739209682.677596,-38.13080360867914
,,1739209682.6775968,-28.58837851428586
,,1739209682.6775975,-45.120503652039325
,,1739209682.6775982,-38.13080360867914
,,1739209682.6775992,-38.13080360867914
,,1739209682.6776,-45.120503652039325
,,1739209682.6776009,-38.13080360867914
,,1739209682.6776016,-38.13080360867914
,,1739209682.6776023,-38.13080360867914
,,1739209682.6776032,-8.30356973199365
,,1739209682.677604,-18.636903542229977
,,1739209682.677605,-31.141103565318943
,,1739209682.6776056,-27.8777449560314
,,1739209682.6776063,-30.49652367304976
,,1739209682.6776073,-21.228842808393978
,,1739209682.677608,-32.816014438256545
,,1739209682.677609,-38.13080360867914
,,1739209682.6776097,-45.120503652039325
,,1739209682.6776104,-33.981070128970906
,,1739209682.6776114,-45.120503652039325
,,1739209682.677612,-38.13080360867914
,,1739209682.677613,-28.58837851428586
,,1739209682.6776135,-35.57807855764607
,,1739209682.6776145,-45.120503652039325
,,1739209682.6776154,-45.120503652039325
,,1739209682.677616,-31.141103565318915
,,1739209682.6776168,-45.120503652039325
,,1739209682.6776178,-38.13080360867914
,,1739209682.6776185,-30.49652367304973
,,1739209682.6776197,-28.992665084841946
,,1739209682.6776202,-45.120503652039325
,,1739209682.677621,-45.120503652039325
,,1739209682.6776218,-45.120503652039325
,,1739209682.6776226,-45.120503652039325
,,1739209682.6776235,-45.120503652039325
,,1739209682.6776242,-32.816014438256545
,,1739209682.677625,-45.120503652039325
,,1739209682.677626,-30.49652367304973
,,1739209682.6776266,-14.31063318293042
,,1739209682.6776276,-38.13080360867914
,,1739209682.6776285,-38.13080360867914
,,1739209682.677629,-45.120503652039325
,,1739209682.67763,-38.13080360867914
,,1739209682.677631,-38.13080360867914
,,1739209682.6776314,-45.120503652039325
,,1739209682.6776323,-24.15140352195872
,,1739209682.677633,-29.438486411369333
,,1739209682.677634,-38.13080360867914
,,1739209682.6776347,-45.120503652039325
,,1739209682.6776354,-28.58837851428586
,,1739209682.6776364,-38.13080360867914
,,1739209682.677637,-45.120503652039325
,,1739209682.677638,-31.141103565318915
,,1739209682.6776388,-38.13080360867914
,,1739209682.6776395,-38.13080360867914
,,1739209682.6776404,-38.13080360867914
,,1739209682.6776412,-33.981070128970906
,,1739209682.677642,-22.54371790334745
,,1739209682.6776428,-38.13080360867914
,,1739209682.6776435,-45.120503652039325
,,1739209682.6776445,-35.57807855764607
,,1739209682.6776452,-33.98107012897096
,,1739209682.677646,-45.120503652039325
,,1739209682.6776469,-38.13080360867914
,,1739209682.6776476,-45.120503652039325
,,1739209682.6776483,-38.13080360867914
,,1739209682.6776493,-38.13080360867914
,,1739209682.67765,-21.676580915188183
,,1739209682.677651,-38.13080360867914
,,1739209682.6776516,-28.21854285175415
,,1739209682.6776526,-29.438486411369333
,,1739209682.6776533,-32.816014438256545
,,1739209682.677654,-35.57807855764607
,,1739209682.677655,-45.120503652039325
,,1739209682.6776557,-45.120503652039325
,,1739209682.677657,-38.13080360867914
,,1739209682.6776574,-38.13080360867914
,,1739209682.677658,-45.120503652039325
,,1739209682.677659,-45.120503652039325
,,1739209682.6776595,-45.120503652039325
,,1739209682.6776605,-45.120503652039325
,,1739209682.6776614,-29.438486411369333
,,1739209682.677662,-30.49652367304973
,,1739209682.677663,-45.120503652039325
,,1739209682.6776638,-35.57807855764607
,,1739209682.6776645,-38.13080360867914
,,1739209682.6776657,-23.506823629689546
,,1739209682.6776662,-33.981070128970906
