CAN Message, 0x24:0000a9b79830dce7,Timestamp,Amplitude
,,1739209890.6616497,-45.120503652039325
,,1739209890.661655,-38.13080360867914
,,1739209890.6616604,-35.57807855764607
,,1739209890.6616657,-38.13080360867914
,,1739209890.661671,-45.120503652039325
,,1739209890.6616762,-45.120503652039325
,,1739209890.6616814,-33.981070128970906
,,1739209890.661687,-38.13080360867914
,,1739209890.661692,-38.13080360867914
,,1739209890.6616971,-38.13080360867914
,,1739209890.6617024,-45.120503652039325
,,1739209890.6617076,-45.120503652039325
,,1739209890.6617131,-45.120503652039325
,,1739209890.6617184,-45.120503652039325
,,1739209890.6617236,-38.13080360867914
,,1739209890.6617289,-35.57807855764607
,,1739209890.661734,-38.13080360867914
,,1739209890.661739,-38.13080360867914
,,1739209890.6617446,-38.13080360867914
,,1739209890.6617498,-38.13080360867914
,,1739209890.661755,-45.120503652039325
,,1739209890.6617606,-45.120503652039325
,,1739209890.6617658,-45.120503652039325
,,1739209890.661771,-38.13080360867914
,,1739209890.6617763,-38.13080360867914
,,1739209890.6617815,-45.120503652039325
,,1739209890.6617868,-38.13080360867914
,,1739209890.661792,-45.120503652039325
,,1739209890.6617973,-45.120503652039325
,,1739209890.6618023,-45.120503652039325
,,1739209890.6618078,-38.13080360867914
,,1739209890.6618133,-38.13080360867914
,,1739209890.6618185,-45.120503652039325
,,1739209890.6618235,-33.981070128970906
,,1739209890.661829,-38.13080360867914
,,1739209890.6618342,-33.981070128970906
,,1739209890.6618395,-35.57807855764607
,,1739209890.6618447,-38.13080360867914
,,1739209890.66185,-38.13080360867914
,,1739209890.6618552,-45.120503652039325
,,1739209890.6618605,-38.13080360867914
,,1739209890.661866,-35.57807855764607
,,1739209890.6618712,-45.120503652039325
,,1739209890.6618764,-45.120503652039325
,,1739209890.6618817,-45.120503652039325
,,1739209890.661887,-45.120503652039325
,,1739209890.6618922,-45.120503652039325
,,1739209890.6618974,-45.120503652039325
,,1739209890.661903,-38.13080360867914
,,1739209890.661908,-45.120503652039325
,,1739209890.6619132,-12.507874964114354
,,1739209890.6619186,-25.62660358559016
,,1739209890.661924,-45.120503652039325
,,1739209890.6619291,-38.13080360867914
,,1739209890.6619344,-45.120503652039325
,,1739209890.6619396,-35.57807855764607
,,1739209890.6619449,-45.120503652039325
,,1739209890.66195,-45.120503652039325
,,1739209890.6619554,-38.13080360867914
,,1739209890.6619606,-25.25278630937684
,,1739209890.661966,-38.13080360867914
,,1739209890.661971,-45.120503652039325
,,1739209890.6619766,-35.57807855764607
,,1739209890.6619818,-32.816014438256545
,,1739209890.661987,-33.981070128970906
,,1739209890.6619923,-38.13080360867914
,,1739209890.6619976,-38.13080360867914
,,1739209890.6620028,-38.13080360867914
,,1739209890.662008,-38.13080360867914
,,1739209890.6620133,-33.981070128970906
,,1739209890.6620188,-45.120503652039325
,,1739209890.662024,-31.141103565318915
,,1739209890.6620293,-35.57807855764607
,,1739209890.6620345,-30.49652367304973
,,1739209890.6620398,-17.88594693168744
,,1739209890.662045,-28.58837851428589
,,1739209890.6620502,-33.98107012897096
,,1739209890.6620555,-27.8777449560314
,,1739209890.6620607,-24.29264994887477
,,1739209890.662066,-8.450646468742688
,,1739209890.6620717,-31.141103565318915
,,1739209890.6620767,-38.13080360867914
,,1739209890.662082,-45.120503652039325
,,1739209890.6620872,-31.141103565318915
,,1739209890.6620924,-33.981070128970906
,,1739209890.6620977,-35.57807855764607
,,1739209890.662103,-38.13080360867914
,,1739209890.6621082,-35.57807855764607
,,1739209890.6621134,-38.13080360867914
,,1739209890.662119,-38.13080360867914
,,1739209890.6621242,-45.120503652039325
,,1739209890.6621294,-28.992665084841946
,,1739209890.6621346,-30.49652367304973
,,1739209890.66214,-38.13080360867914
,,1739209890.6621451,-35.57807855764607
,,1739209890.6621504,-33.981070128970906
,,1739209890.6621556,-31.141103565318915
,,1739209890.6621609,-33.981070128970906
,,1739209890.662166,-45.120503652039325
,,1739209890.6621716,-38.13080360867914
,,1739209890.6621768,-38.13080360867914
,,1739209890.662182,-35.57807855764607
,,1739209890.662187,-45.120503652039325
,,1739209890.6621926,-32.81601443825658
,,1739209890.6621978,-31.141103565318915
,,1739209890.662203,-45.120503652039325
,,1739209890.6622083,-31.141103565318915
,,1739209890.6622136,-21.598678470925663
,,1739209890.6622188,-16.814616965187845
,,1739209890.6622243,-31.141103565318915
,,1739209890.6622295,-38.13080360867914
,,1739209890.6622348,-31.141103565318915
,,1739209890.66224,-28.992665084841946
,,1739209890.6622453,-45.120503652039325
,,1739209890.6622505,-38.13080360867914
,,1739209890.6622558,-31.141103565318915
,,1739209890.662261,-24.29264994887477
,,1739209890.6622665,-45.120503652039325
,,1739209890.6622715,-38.13080360867914
,,1739209890.662277,-38.13080360867914
,,1739209890.6622822,-33.981070128970906
,,1739209890.6622877,-35.57807855764607
,,1739209890.6622927,-38.13080360867914
,,1739209890.662298,-45.120503652039325
,,1739209890.6623032,-45.120503652039325
,,1739209890.6623085,-31.141103565318893
,,1739209890.6623137,-45.120503652039325
,,1739209890.662319,-15.7103612149836
,,1739209890.6623242,-45.120503652039325
,,1739209890.6623297,-38.13080360867914
,,1739209890.662335,-38.13080360867914
,,1739209890.6623402,-38.13080360867914
,,1739209890.6623454,-25.82631439489636
,,1739209890.662351,-38.13080360867914
,,1739209890.662356,-45.120503652039325
,,1739209890.6623611,-35.57807855764607
,,1739209890.6623664,-29.438486411369347
,,1739209890.6623716,-45.120503652039325
,,1739209890.662377,-38.13080360867914
,,1739209890.6623824,-32.816014438256545
,,1739209890.6623876,-31.141103565318915
,,1739209890.6623929,-45.120503652039325
,,1739209890.662398,-45.120503652039325
,,1739209890.662403,-38.13080360867914
,,1739209890.6624086,-45.120503652039325
,,1739209890.6624138,-45.120503652039325
,,1739209890.662419,-38.13080360867914
,,1739209890.6624243,-38.13080360867914
,,1739209890.6624298,-45.120503652039325
,,1739209890.662435,-32.816014438256545
,,1739209890.6624403,-29.43848641136937
,,1739209890.6624455,-22.17584139042336
,,1739209890.6624508,-31.141103565318915
,,1739209890.662456,-38.13080360867914
,,1739209890.6624613,-26.99137008561072
,,1739209890.6624663,-16.763597937115033
,,1739209890.6624718,-9.262513561909282
,,1739209890.662477,-25.82631439489636
,,1739209890.6624825,-33.981070128970906
,,1739209890.6624875,-38.13080360867914
,,1739209890.662493,-31.141103565318915
,,1739209890.6624982,-38.13080360867914
,,1739209890.6625035,-38.13080360867914
,,1739209890.6625087,-45.120503652039325
,,1739209890.662514,-24.438645034577675
,,1739209890.6625192,-27.8777449560314
,,1739209890.6625245,-45.120503652039325
,,1739209890.6625297,-38.13080360867914
,,1739209890.6625352,-33.981070128970906
,,1739209890.6625404,-35.57807855764607
,,1739209890.6625457,-38.13080360867914
,,1739209890.662551,-45.120503652039325
,,1739209890.6625562,-24.15140352195872
,,1739209890.6625614,-26.99137008561072
,,1739209890.662567,-45.120503652039325
,,1739209890.662572,-38.13080360867914
,,1739209890.6625772,-38.13080360867914
,,1739209890.6625826,-45.120503652039325
,,1739209890.662588,-38.13080360867914
,,1739209890.6625931,-31.14110356531892
,,1739209890.6625984,-31.14110356531892
,,1739209890.6626036,-45.120503652039325
,,1739209890.6626089,-30.49652367304973
,,1739209890.662614,-33.98107012897096
,,1739209890.6626194,-15.329574645656027
,,1739209890.6626246,-15.384607417766723
,,1739209890.6626298,-31.141103565318943
,,1739209890.662635,-30.49652367304973
,,1739209890.6626406,-45.120503652039325
,,1739209890.6626458,-45.120503652039325
,,1739209890.662651,-45.120503652039325
,,1739209890.6626563,-45.120503652039325
,,1739209890.6626616,-31.141103565318893
,,1739209890.6626668,-26.991370085610736
,,1739209890.662672,-45.120503652039325
,,1739209890.6626773,-35.57807855764607
,,1739209890.6626823,-38.13080360867914
,,1739209890.662688,-45.120503652039325
,,1739209890.6626933,-31.141103565318893
,,1739209890.6626985,-19.00327057196587
,,1739209890.6627038,-45.120503652039325
,,1739209890.662709,-27.8777449560314
,,1739209890.6627142,-38.13080360867914
,,1739209890.6627195,-38.13080360867914
,,1739209890.6627247,-38.13080360867914
,,1739209890.66273,-45.120503652039325
,,1739209890.6627352,-38.13080360867914
,,1739209890.6627407,-31.141103565318893
,,1739209890.662746,-31.141103565318943
,,1739209890.6627512,-30.49652367304976
,,1739209890.6627564,-38.13080360867914
,,1739209890.6627617,-45.120503652039325
,,1739209890.662767,-45.120503652039325
,,1739209890.6627722,-28.58837851428589
,,1739209890.6627774,-30.49652367304973
,,1739209890.662783,-32.816014438256545
,,1739209890.6627882,-45.120503652039325
,,1739209890.6627934,-45.120503652039325
,,1739209890.6627986,-38.13080360867914
,,1739209890.662804,-35.57807855764607
,,1739209890.6628091,-38.13080360867914
,,1739209890.6628144,-38.13080360867914
,,1739209890.6628196,-38.13080360867914
,,1739209890.6628249,-38.13080360867914
,,1739209890.66283,-45.120503652039325
,,1739209890.6628354,-38.13080360867914
,,1739209890.6628408,-38.13080360867914
,,1739209890.662846,-35.57807855764607
,,1739209890.662851,-45.120503652039325
,,1739209890.6628566,-22.002965041481755
,,1739209890.6628618,-32.816014438256545
,,1739209890.662867,-38.13080360867914
,,1739209890.6628723,-38.13080360867914
,,1739209890.6628776,-38.13080360867914
,,1739209890.6628828,-45.120503652039325
,,1739209890.662888,-45.120503652039325
,,1739209890.6628935,-45.120503652039325
,,1739209890.6628988,-21.67658091518819
,,1739209890.662904,-38.13080360867914
,,1739209890.6629093,-33.981070128970906
,,1739209890.6629145,-38.13080360867914
,,1739209890.6629198,-25.62660358559016
,,1739209890.662925,-32.816014438256545
,,1739209890.6629305,-45.120503652039325
,,1739209890.6629355,-31.141103565318893
,,1739209890.6629407,-33.98107012897096
,,1739209890.6629462,-25.826314394896357
,,1739209890.6629517,-8.391216747612066
,,1739209890.6629567,-28.992665084841946
,,1739209890.662962,-31.141103565318915
,,1739209890.6629672,-28.992665084841946
,,1739209890.6629725,-45.120503652039325
,,1739209890.6629777,-38.13080360867914
,,1739209890.662983,-38.13080360867914
,,1739209890.6629882,-38.13080360867914
,,1739209890.6629937,-45.120503652039325
,,1739209890.662999,-45.120503652039325
,,1739209890.6630042,-38.13080360867914
,,1739209890.6630094,-38.13080360867914
,,1739209890.663015,-38.13080360867914
,,1739209890.66302,-38.13080360867914
,,1739209890.6630251,-45.120503652039325
,,1739209890.6630304,-45.120503652039325
,,1739209890.6630356,-38.13080360867914
,,1739209890.6630409,-38.13080360867914
,,1739209890.6630464,-45.120503652039325
,,1739209890.6630516,-38.13080360867914
,,1739209890.6630569,-35.57807855764607
,,1739209890.663062,-38.13080360867914
,,1739209890.663067,-32.816014438256545
,,1739209890.6630726,-24.74623867263306
,,1739209890.6630778,-35.57807855764607
,,1739209890.663083,-35.57807855764607
,,1739209890.6630883,-35.57807855764607
,,1739209890.6630936,-32.816014438256545
,,1739209890.663099,-26.487275050834725
,,1739209890.6631043,-21.300333226290604
,,1739209890.6631095,-31.14110356531892
,,1739209890.6631148,-30.49652367304973
,,1739209890.66312,-45.120503652039325
,,1739209890.6631253,-38.13080360867914
,,1739209890.6631303,-38.13080360867914
,,1739209890.6631358,-35.57807855764607
,,1739209890.663141,-38.13080360867914
,,1739209890.6631465,-45.120503652039325
,,1739209890.6631515,-33.981070128970906
,,1739209890.663157,-29.438486411369347
,,1739209890.6631622,-45.120503652039325
,,1739209890.6631677,-38.13080360867914
,,1739209890.6631727,-45.120503652039325
,,1739209890.663178,-28.992665084841946
,,1739209890.6631832,-45.120503652039325
,,1739209890.6631885,-33.981070128970906
,,1739209890.6631937,-38.13080360867914
,,1739209890.663199,-30.49652367304973
,,1739209890.6632044,-38.13080360867914
,,1739209890.6632097,-38.13080360867914
,,1739209890.663215,-38.13080360867914
,,1739209890.6632202,-27.267205301931607
,,1739209890.6632254,-29.438486411369347
,,1739209890.663231,-26.991370085610757
,,1739209890.663236,-33.981070128970906
,,1739209890.6632411,-31.141103565318893
,,1739209890.6632464,-45.120503652039325
,,1739209890.663252,-22.44878636800916
,,1739209890.6632571,-17.88594693168743
,,1739209890.6632624,-38.13080360867914
,,1739209890.6632676,-30.49652367304973
,,1739209890.6632729,-45.120503652039325
,,1739209890.663278,-45.120503652039325
,,1739209890.663283,-45.120503652039325
