CAN Message, 0x1a7:0000f0a329d4fc7c,Timestamp,Amplitude
,,1739209705.767935,-33.981070128970906
,,1739209705.7679386,-33.981070128970906
,,1739209705.7679422,-38.13080360867914
,,1739209705.7679458,-38.13080360867914
,,1739209705.767949,-31.141103565318893
,,1739209705.767953,-35.57807855764607
,,1739209705.7679565,-45.120503652039325
,,1739209705.7679598,-38.13080360867914
,,1739209705.7679634,-25.82631439489636
,,1739209705.767967,-38.13080360867914
,,1739209705.7679706,-26.99137008561072
,,1739209705.767974,-32.816014438256545
,,1739209705.7679777,-23.16150712794695
,,1739209705.7679813,-38.13080360867914
,,1739209705.7679849,-38.13080360867914
,,1739209705.7679882,-35.57807855764607
,,1739209705.7679918,-38.13080360867914
,,1739209705.7679954,-45.120503652039325
,,1739209705.767999,-38.13080360867914
,,1739209705.7680025,-38.13080360867914
,,1739209705.768006,-26.99137008561072
,,1739209705.7680097,-38.13080360867914
,,1739209705.7680132,-45.120503652039325
,,1739209705.7680168,-45.120503652039325
,,1739209705.7680204,-28.58837851428586
,,1739209705.768024,-45.120503652039325
,,1739209705.7680273,-38.13080360867914
,,1739209705.768031,-38.13080360867914
,,1739209705.7680345,-45.120503652039325
,,1739209705.768038,-38.13080360867914
,,1739209705.7680416,-38.13080360867914
,,1739209705.7680452,-38.13080360867914
,,1739209705.7680488,-27.8777449560314
,,1739209705.7680523,-38.13080360867914
,,1739209705.768056,-38.13080360867914
,,1739209705.7680595,-45.120503652039325
,,1739209705.7680628,-35.57807855764607
,,1739209705.7680664,-45.120503652039325
,,1739209705.76807,-22.84163660590256
,,1739209705.7680736,-13.977730686423431
,,1739209705.7680771,-35.57807855764607
,,1739209705.7680807,-31.141103565318893
,,1739209705.7680843,-38.13080360867914
,,1739209705.768088,-26.487275050834725
,,1739209705.7680914,-31.141103565318915
,,1739209705.768095,-27.267205301931607
,,1739209705.7680986,-45.120503652039325
,,1739209705.768102,-45.120503652039325
,,1739209705.7681055,-28.58837851428586
,,1739209705.768109,-25.62660358559016
,,1739209705.768113,-45.120503652039325
,,1739209705.7681162,-38.13080360867914
,,1739209705.7681198,-45.120503652039325
,,1739209705.7681234,-38.13080360867914
,,1739209705.768127,-45.120503652039325
,,1739209705.7681303,-38.13080360867914
,,1739209705.768134,-38.13080360867914
,,1739209705.7681377,-31.141103565318915
,,1739209705.768141,-20.88804491267121
,,1739209705.7681446,-38.13080360867914
,,1739209705.7681482,-33.98107012897096
,,1739209705.7681518,-28.992665084841967
,,1739209705.768155,-32.816014438256545
,,1739209705.768159,-45.120503652039325
,,1739209705.7681625,-45.120503652039325
,,1739209705.768166,-45.120503652039325
,,1739209705.7681696,-38.13080360867914
,,1739209705.7681732,-45.120503652039325
,,1739209705.7681766,-38.13080360867914
,,1739209705.76818,-38.13080360867914
,,1739209705.7681837,-45.120503652039325
,,1739209705.7681873,-32.816014438256545
,,1739209705.7681909,-22.17584139042336
,,1739209705.7681944,-29.43848641136937
,,1739209705.768198,-31.141103565318893
,,1739209705.7682016,-45.120503652039325
,,1739209705.7682052,-31.141103565318915
,,1739209705.7682087,-25.62660358559016
,,1739209705.768212,-38.13080360867914
,,1739209705.7682157,-33.981070128970906
,,1739209705.7682192,-38.13080360867914
,,1739209705.7682228,-38.13080360867914
,,1739209705.7682264,-45.120503652039325
,,1739209705.76823,-38.13080360867914
,,1739209705.7682335,-35.57807855764607
,,1739209705.768237,-38.13080360867914
,,1739209705.7682407,-20.88804491267121
,,1739209705.7682445,-20.88804491267121
,,1739209705.7682478,-38.13080360867914
,,1739209705.7682512,-24.589719217205094
,,1739209705.7682548,-26.487275050834725
,,1739209705.7682583,-13.120210986501588
,,1739209705.768262,-11.273386222656468
,,1739209705.7682655,-23.273589343863318
,,1739209705.768269,-33.981070128970906
,,1739209705.7682726,-38.13080360867914
,,1739209705.7682762,-38.13080360867914
,,1739209705.7682798,-31.141103565318915
,,1739209705.7682834,-35.57807855764607
,,1739209705.7682867,-38.13080360867914
,,1739209705.7682903,-45.120503652039325
,,1739209705.768294,-45.120503652039325
,,1739209705.7682974,-32.816014438256545
,,1739209705.768301,-38.13080360867914
,,1739209705.7683046,-38.13080360867914
,,1739209705.7683082,-31.141103565318915
,,1739209705.7683115,-38.13080360867914
,,1739209705.7683153,-38.13080360867914
,,1739209705.768319,-38.13080360867914
,,1739209705.7683225,-38.13080360867914
,,1739209705.7683258,-45.120503652039325
,,1739209705.7683294,-45.120503652039325
,,1739209705.768333,-45.120503652039325
,,1739209705.7683363,-35.57807855764607
,,1739209705.76834,-38.13080360867914
,,1739209705.7683437,-28.992665084841946
,,1739209705.7683473,-33.981070128970906
,,1739209705.7683508,-27.87774495603141
,,1739209705.7683544,-38.13080360867914
,,1739209705.768358,-29.438486411369333
,,1739209705.768361,-19.089059925837475
,,1739209705.768365,-25.25278630937684
,,1739209705.7683685,-31.141103565318893
,,1739209705.768372,-38.13080360867914
,,1739209705.7683756,-33.981070128970906
,,1739209705.7683792,-28.992665084841946
,,1739209705.7683828,-38.13080360867914
,,1739209705.7683864,-38.13080360867914
,,1739209705.76839,-38.13080360867914
,,1739209705.7683935,-33.981070128970906
,,1739209705.7683969,-38.13080360867914
,,1739209705.7684004,-38.13080360867914
,,1739209705.768404,-45.120503652039325
,,1739209705.7684076,-25.62660358559016
,,1739209705.7684112,-29.438486411369347
,,1739209705.7684147,-38.13080360867914
,,1739209705.7684183,-35.57807855764607
,,1739209705.768422,-33.981070128970906
,,1739209705.7684257,-33.981070128970906
,,1739209705.768429,-38.13080360867914
,,1739209705.7684326,-33.981070128970906
,,1739209705.768436,-31.141103565318915
,,1739209705.7684395,-33.981070128970906
,,1739209705.768443,-38.13080360867914
,,1739209705.7684467,-22.44878636800916
,,1739209705.7684505,-32.816014438256545
,,1739209705.7684538,-32.816014438256545
,,1739209705.7684574,-38.13080360867914
,,1739209705.768461,-38.13080360867914
,,1739209705.7684646,-18.0533258286717
,,1739209705.768468,-25.826314394896364
,,1739209705.7684717,-38.13080360867914
,,1739209705.768475,-45.120503652039325
,,1739209705.7684786,-32.816014438256545
,,1739209705.7684822,-31.141103565318915
,,1739209705.7684858,-35.57807855764607
,,1739209705.7684894,-38.13080360867914
,,1739209705.768493,-45.120503652039325
,,1739209705.7684965,-38.13080360867914
,,1739209705.7685,-38.13080360867914
,,1739209705.7685037,-33.981070128970906
,,1739209705.7685072,-32.816014438256545
,,1739209705.7685106,-30.49652367304976
,,1739209705.7685142,-45.120503652039325
,,1739209705.7685175,-38.13080360867914
,,1739209705.7685213,-38.13080360867914
,,1739209705.768525,-31.141103565318943
,,1739209705.7685285,-45.120503652039325
,,1739209705.768532,-45.120503652039325
,,1739209705.7685356,-45.120503652039325
,,1739209705.7685392,-45.120503652039325
,,1739209705.7685428,-45.120503652039325
,,1739209705.768546,-31.141103565318915
,,1739209705.7685497,-17.245898906855142
,,1739209705.7685533,-23.38864096791655
,,1739209705.7685568,-45.120503652039325
,,1739209705.7685604,-33.981070128970906
,,1739209705.768564,-31.141103565318943
,,1739209705.7685676,-8.545164776459428
,,1739209705.7685711,-38.13080360867914
,,1739209705.7685747,-38.13080360867914
,,1739209705.7685783,-38.13080360867914
,,1739209705.768582,-23.38864096791655
,,1739209705.7685852,-45.120503652039325
,,1739209705.7685888,-45.120503652039325
,,1739209705.7685924,-33.981070128970906
,,1739209705.768596,-38.13080360867914
,,1739209705.7685995,-45.120503652039325
,,1739209705.768603,-38.13080360867914
,,1739209705.768607,-35.57807855764607
,,1739209705.7686102,-28.992665084841946
,,1739209705.7686138,-45.120503652039325
,,1739209705.7686174,-45.120503652039325
,,1739209705.7686207,-35.57807855764607
,,1739209705.7686243,-38.13080360867914
,,1739209705.768628,-45.120503652039325
,,1739209705.7686317,-33.981070128970906
,,1739209705.768635,-18.836614351536173
,,1739209705.7686386,-35.57807855764607
,,1739209705.7686422,-35.57807855764607
,,1739209705.7686458,-45.120503652039325
,,1739209705.768649,-45.120503652039325
,,1739209705.768653,-31.141103565318915
,,1739209705.7686565,-45.120503652039325
,,1739209705.7686598,-38.13080360867914
,,1739209705.7686634,-45.120503652039325
,,1739209705.768667,-30.49652367304973
,,1739209705.7686706,-31.141103565318893
,,1739209705.768674,-45.120503652039325
,,1739209705.7686777,-38.13080360867914
,,1739209705.7686813,-31.141103565318893
,,1739209705.7686849,-32.816014438256545
,,1739209705.7686884,-38.13080360867914
,,1739209705.768692,-38.13080360867914
,,1739209705.7686954,-35.57807855764607
,,1739209705.768699,-22.002965041481744
,,1739209705.7687025,-11.670689512766712
,,1739209705.768706,-14.53244878528022
,,1739209705.7687097,-23.50682362968953
,,1739209705.7687132,-45.120503652039325
,,1739209705.7687168,-45.120503652039325
,,1739209705.7687204,-35.57807855764607
,,1739209705.768724,-45.120503652039325
,,1739209705.7687275,-38.13080360867914
,,1739209705.7687309,-32.816014438256545
,,1739209705.7687345,-38.13080360867914
,,1739209705.768738,-38.13080360867914
,,1739209705.7687416,-35.57807855764607
,,1739209705.7687452,-38.13080360867914
,,1739209705.7687488,-32.816014438256545
,,1739209705.7687523,-29.43848641136937
,,1739209705.768756,-27.267205301931607
,,1739209705.7687595,-32.816014438256545
,,1739209705.768763,-38.13080360867914
,,1739209705.7687666,-33.981070128970906
,,1739209705.76877,-18.52134165134079
,,1739209705.7687736,-23.273589343863318
,,1739209705.7687771,-33.981070128970906
,,1739209705.7687807,-45.120503652039325
,,1739209705.7687843,-22.74004262075133
,,1739209705.768788,-11.846914308175986
,,1739209705.7687914,-14.53244878528022
,,1739209705.768795,-26.991370085610736
,,1739209705.7687986,-32.81601443825658
,,1739209705.7688022,-32.816014438256545
,,1739209705.7688055,-22.54371790334745
,,1739209705.768809,-32.816014438256545
,,1739209705.768813,-31.141103565318893
,,1739209705.7688162,-38.13080360867914
,,1739209705.7688198,-35.57807855764607
,,1739209705.7688234,-19.13259858440813
,,1739209705.768827,-25.82631439489636
,,1739209705.7688303,-29.438486411369333
,,1739209705.768834,-45.120503652039325
,,1739209705.7688377,-38.13080360867914
,,1739209705.7688413,-33.981070128970906
,,1739209705.7688446,-33.981070128970906
,,1739209705.7688482,-38.13080360867914
,,1739209705.7688518,-38.13080360867914
,,1739209705.768855,-33.981070128970906
,,1739209705.768859,-45.120503652039325
,,1739209705.7688625,-45.120503652039325
,,1739209705.768866,-35.57807855764607
,,1739209705.7688696,-31.141103565318915
,,1739209705.7688732,-22.002965041481755
,,1739209705.7688768,-45.120503652039325
,,1739209705.76888,-33.981070128970906
,,1739209705.7688837,-28.992665084841946
,,1739209705.7688873,-45.120503652039325
,,1739209705.7688909,-38.13080360867914
,,1739209705.7688944,-45.120503652039325
,,1739209705.768898,-25.82631439489636
,,1739209705.7689016,-33.981070128970906
,,1739209705.7689052,-32.816014438256545
,,1739209705.7689087,-26.99137008561072
,,1739209705.7689123,-38.13080360867914
,,1739209705.768916,-38.13080360867914
,,1739209705.7689192,-38.13080360867914
,,1739209705.7689228,-45.120503652039325
,,1739209705.7689264,-45.120503652039325
,,1739209705.76893,-38.13080360867914
,,1739209705.7689335,-38.13080360867914
,,1739209705.768937,-33.981070128970906
,,1739209705.7689407,-23.273589343863318
,,1739209705.7689445,-28.992665084841946
,,1739209705.7689478,-33.981070128970906
,,1739209705.7689514,-45.120503652039325
,,1739209705.7689548,-28.992665084841946
,,1739209705.7689583,-25.82631439489636
,,1739209705.768962,-24.589719217205094
,,1739209705.7689655,-29.438486411369333
,,1739209705.768969,-31.141103565318915
,,1739209705.7689726,-38.13080360867914
,,1739209705.7689762,-45.120503652039325
,,1739209705.7689798,-38.13080360867914
,,1739209705.7689834,-33.981070128970906
,,1739209705.768987,-45.120503652039325
,,1739209705.7689905,-32.816014438256545
,,1739209705.768994,-19.35709014998136
,,1739209705.7689974,-45.120503652039325
,,1739209705.769001,-45.120503652039325
,,1739209705.7690046,-38.13080360867914
,,1739209705.7690082,-45.120503652039325
,,1739209705.7690115,-38.13080360867914
,,1739209705.7690153,-45.120503652039325
,,1739209705.769019,-45.120503652039325
,,1739209705.7690225,-45.120503652039325
,,1739209705.769026,-45.120503652039325
,,1739209705.7690294,-32.81601443825658
,,1739209705.769033,-38.13080360867914
,,1739209705.7690363,-35.57807855764607
,,1739209705.76904,-32.816014438256545
,,1739209705.7690437,-31.141103565318915
,,1739209705.7690473,-45.120503652039325
,,1739209705.7690508,-45.120503652039325
,,1739209705.7690544,-33.981070128970906
,,1739209705.769058,-33.981070128970906
,,1739209705.7690616,-38.13080360867914
,,1739209705.7690651,-45.120503652039325
,,1739209705.7690685,-28.992665084841946
,,1739209705.769072,-27.267205301931607
,,1739209705.7690756,-33.981070128970906
,,1739209705.7690792,-9.897365700472616
,,1739209705.7690828,-25.826314394896357
,,1739209705.7690864,-45.120503652039325
,,1739209705.76909,-29.438486411369333
,,1739209705.7690935,-25.82631439489636
,,1739209705.769097,-21.6765809151882
,,1739209705.769101,-30.49652367304973
,,1739209705.769104,-31.141103565318915
,,1739209705.7691076,-25.826314394896357
,,1739209705.7691112,-14.154879268297936
,,1739209705.7691147,-9.409240881196174
,,1739209705.7691183,-25.077289914212862
,,1739209705.769122,-31.141103565318915
,,1739209705.7691257,-33.981070128970906
,,1739209705.769129,-18.48349439814281
,,1739209705.7691326,-45.120503652039325
,,1739209705.7691362,-32.816014438256545
,,1739209705.7691395,-45.120503652039325
,,1739209705.769143,-28.992665084841946
,,1739209705.7691467,-15.851936562542368
,,1739209705.7691505,-21.6765809151882
,,1739209705.7691538,-31.141103565318915
,,1739209705.7691574,-28.992665084841946
,,1739209705.769161,-38.13080360867914
,,1739209705.7691646,-45.120503652039325
,,1739209705.769168,-45.120503652039325
,,1739209705.7691717,-38.13080360867914
,,1739209705.7691753,-29.438486411369333
,,1739209705.7691786,-25.25278630937684
,,1739209705.7691822,-21.598678470925677
,,1739209705.7691858,-26.487275050834715
,,1739209705.7691894,-45.120503652039325
,,1739209705.769193,-45.120503652039325
,,1739209705.7691965,-35.57807855764607
,,1739209705.7692,-45.120503652039325
,,1739209705.7692037,-45.120503652039325
,,1739209705.7692072,-45.120503652039325
,,1739209705.7692108,-38.13080360867914
,,1739209705.7692142,-45.120503652039325
,,1739209705.7692175,-45.120503652039325
,,1739209705.7692213,-45.120503652039325
,,1739209705.769225,-38.13080360867914
,,1739209705.7692285,-33.981070128970906
,,1739209705.769232,-38.13080360867914
,,1739209705.7692356,-38.13080360867914
,,1739209705.7692392,-45.120503652039325
,,1739209705.7692428,-29.438486411369333
,,1739209705.7692463,-32.816014438256545
,,1739209705.76925,-38.13080360867914
,,1739209705.7692533,-45.120503652039325
,,1739209705.7692568,-28.21854285175415
,,1739209705.7692604,-35.57807855764607
,,1739209705.769264,-22.26493056196156
,,1739209705.7692676,-10.857017914164215
,,1739209705.7692711,-32.816014438256545
,,1739209705.7692747,-28.21854285175415
,,1739209705.7692783,-33.981070128970906
,,1739209705.769282,-20.27750525857143
,,1739209705.7692854,-22.44878636800916
,,1739209705.7692888,-31.141103565318915
,,1739209705.7692924,-32.816014438256545
,,1739209705.769296,-28.58837851428589
,,1739209705.7692995,-11.554509294789582
,,1739209705.769303,-12.134155820794934
,,1739209705.769307,-29.43848641136937
,,1739209705.7693102,-29.438486411369333
,,1739209705.7693138,-38.13080360867914
,,1739209705.7693174,-38.13080360867914
,,1739209705.769321,-45.120503652039325
,,1739209705.7693243,-32.816014438256545
,,1739209705.769328,-38.13080360867914
,,1739209705.7693317,-38.13080360867914
,,1739209705.769335,-32.816014438256545
,,1739209705.7693386,-38.13080360867914
,,1739209705.7693422,-45.120503652039325
,,1739209705.7693458,-38.13080360867914
,,1739209705.769349,-45.120503652039325
,,1739209705.769353,-33.98107012897096
,,1739209705.7693565,-29.438486411369333
,,1739209705.76936,-31.141103565318915
,,1739209705.7693634,-45.120503652039325
,,1739209705.769367,-38.13080360867914
,,1739209705.7693706,-45.120503652039325
,,1739209705.769374,-45.120503652039325
,,1739209705.7693777,-38.13080360867914
,,1739209705.7693813,-45.120503652039325
,,1739209705.7693849,-30.49652367304973
,,1739209705.7693884,-32.816014438256545
,,1739209705.769392,-45.120503652039325
,,1739209705.7693956,-45.120503652039325
,,1739209705.7693992,-35.57807855764607
,,1739209705.7694025,-38.13080360867914
,,1739209705.769406,-45.120503652039325
,,1739209705.7694097,-45.120503652039325
,,1739209705.7694132,-45.120503652039325
,,1739209705.7694168,-38.13080360867914
,,1739209705.7694204,-45.120503652039325
,,1739209705.769424,-45.120503652039325
,,1739209705.7694275,-30.49652367304973
,,1739209705.769431,-45.120503652039325
,,1739209705.7694347,-22.44878636800916
,,1739209705.769438,-8.537527148957393
,,1739209705.7694416,-38.13080360867914
,,1739209705.7694452,-38.13080360867914
,,1739209705.7694488,-33.981070128970906
,,1739209705.7694523,-38.13080360867914
,,1739209705.769456,-45.120503652039325
,,1739209705.7694595,-38.13080360867914
,,1739209705.769463,-32.816014438256545
,,1739209705.7694666,-38.13080360867914
,,1739209705.7694702,-38.13080360867914
,,1739209705.7694736,-38.13080360867914
,,1739209705.7694771,-38.13080360867914
,,1739209705.7694807,-45.120503652039325
,,1739209705.7694843,-45.120503652039325
,,1739209705.769488,-45.120503652039325
,,1739209705.7694914,-45.120503652039325
,,1739209705.769495,-38.13080360867914
,,1739209705.7694986,-35.57807855764607
,,1739209705.7695022,-25.826314394896357
,,1739209705.7695055,-33.981070128970906
,,1739209705.7695093,-45.120503652039325
,,1739209705.769513,-33.981070128970906
,,1739209705.7695162,-45.120503652039325
,,1739209705.7695198,-31.141103565318915
,,1739209705.7695234,-26.991370085610736
,,1739209705.769527,-38.13080360867914
,,1739209705.7695303,-38.13080360867914
,,1739209705.769534,-28.992665084841946
,,1739209705.7695377,-19.692249382447496
,,1739209705.7695413,-13.391556674517531
,,1739209705.7695448,-26.99137008561072
,,1739209705.7695482,-38.13080360867914
,,1739209705.7695518,-45.120503652039325
,,1739209705.769555,-17.85323156177357
,,1739209705.769559,-21.4469444417791
,,1739209705.7695625,-38.13080360867914
,,1739209705.769566,-33.981070128970906
,,1739209705.7695696,-28.58837851428586
,,1739209705.7695732,-10.261870356065945
,,1739209705.7695768,-15.790695432807311
,,1739209705.7695804,-26.487275050834725
,,1739209705.769584,-35.57807855764607
,,1739209705.7695873,-30.49652367304973
,,1739209705.7695909,-19.35709014998136
,,1739209705.7695944,-45.120503652039325
,,1739209705.769598,-35.57807855764607
,,1739209705.7696016,-38.13080360867914
,,1739209705.7696052,-27.8777449560314
,,1739209705.7696087,-13.153216425806422
,,1739209705.7696123,-31.141103565318915
,,1739209705.769616,-35.57807855764607
,,1739209705.7696197,-45.120503652039325
,,1739209705.7696228,-45.120503652039325
,,1739209705.7696264,-32.816014438256545
,,1739209705.76963,-31.141103565318915
,,1739209705.7696335,-33.981070128970906
,,1739209705.769637,-45.120503652039325
,,1739209705.7696407,-17.85323156177357
,,1739209705.7696445,-25.826314394896357
,,1739209705.7696478,-33.98107012897096
,,1739209705.7696514,-33.981070128970906
,,1739209705.769655,-27.87774495603141
,,1739209705.7696586,-9.840340240147276
,,1739209705.769662,-14.398004675904144
,,1739209705.7696657,-26.487275050834725
,,1739209705.769669,-33.981070128970906
,,1739209705.7696726,-33.981070128970906
,,1739209705.7696762,-25.826314394896357
,,1739209705.7696798,-38.13080360867914
,,1739209705.7696834,-45.120503652039325
,,1739209705.769687,-38.13080360867914
,,1739209705.7696905,-38.13080360867914
,,1739209705.769694,-33.981070128970906
,,1739209705.7696974,-38.13080360867914
,,1739209705.769701,-32.816014438256545
,,1739209705.7697046,-25.82631439489636
,,1739209705.7697082,-45.120503652039325
,,1739209705.7697115,-45.120503652039325
,,1739209705.7697153,-38.13080360867914
,,1739209705.769719,-45.120503652039325
,,1739209705.7697225,-27.8777449560314
,,1739209705.769726,-19.357090149981367
,,1739209705.7697296,-20.51152522447382
,,1739209705.7697332,-22.44878636800916
,,1739209705.7697363,-45.120503652039325
,,1739209705.76974,-45.120503652039325
,,1739209705.7697437,-20.822980852015213
,,1739209705.7697473,-32.816014438256545
,,1739209705.7697508,-38.13080360867914
,,1739209705.7697544,-38.13080360867914
,,1739209705.769758,-45.120503652039325
,,1739209705.7697616,-33.98107012897096
,,1739209705.7697651,-45.120503652039325
,,1739209705.7697687,-38.13080360867914
,,1739209705.769772,-38.13080360867914
,,1739209705.7697756,-31.141103565318893
,,1739209705.7697792,-19.45023999044868
,,1739209705.7697828,-45.120503652039325
,,1739209705.7697864,-45.120503652039325
,,1739209705.76979,-30.49652367304976
,,1739209705.7697935,-27.267205301931607
,,1739209705.769797,-22.54371790334745
,,1739209705.769801,-38.13080360867914
,,1739209705.7698042,-33.981070128970906
,,1739209705.7698078,-35.57807855764607
,,1739209705.7698112,-45.120503652039325
,,1739209705.7698147,-38.13080360867914
,,1739209705.7698183,-38.13080360867914
,,1739209705.769822,-33.981070128970906
,,1739209705.7698257,-45.120503652039325
,,1739209705.769829,-45.120503652039325
,,1739209705.7698326,-45.120503652039325
,,1739209705.7698362,-38.13080360867914
