CAN Message, 0x150:0600ae8dc76ca86c,Timestamp,Amplitude
,,1739209828.096797,-45.120503652039325
,,1739209828.096802,-45.120503652039325
,,1739209828.096807,-45.120503652039325
,,1739209828.0968118,-35.57807855764607
,,1739209828.0968168,-45.120503652039325
,,1739209828.0968218,-30.49652367304973
,,1739209828.0968268,-33.981070128970906
,,1739209828.0968318,-45.120503652039325
,,1739209828.0968368,-45.120503652039325
,,1739209828.0968418,-33.981070128970906
,,1739209828.0968468,-38.13080360867914
,,1739209828.0968518,-45.120503652039325
,,1739209828.0968568,-45.120503652039325
,,1739209828.0968618,-38.13080360867914
,,1739209828.0968668,-45.120503652039325
,,1739209828.0968716,-45.120503652039325
,,1739209828.0968766,-45.120503652039325
,,1739209828.0968816,-45.120503652039325
,,1739209828.0968866,-45.120503652039325
,,1739209828.0968916,-38.13080360867914
,,1739209828.0968966,-38.13080360867914
,,1739209828.0969017,-28.58837851428589
,,1739209828.096907,-33.981070128970906
,,1739209828.0969117,-32.816014438256545
,,1739209828.096917,-38.13080360867914
,,1739209828.0969217,-38.13080360867914
,,1739209828.0969265,-38.13080360867914
,,1739209828.0969317,-32.816014438256545
,,1739209828.0969365,-45.120503652039325
,,1739209828.0969417,-33.981070128970906
,,1739209828.0969465,-28.992665084841946
,,1739209828.0969515,-33.981070128970906
,,1739209828.0969565,-45.120503652039325
,,1739209828.0969615,-45.120503652039325
,,1739209828.0969665,-35.57807855764607
,,1739209828.0969715,-38.13080360867914
,,1739209828.0969765,-33.981070128970906
,,1739209828.0969815,-35.57807855764607
,,1739209828.0969863,-30.49652367304973
,,1739209828.0969913,-29.438486411369333
,,1739209828.0969963,-45.120503652039325
,,1739209828.0970013,-45.120503652039325
,,1739209828.0970063,-33.981070128970906
,,1739209828.097011,-45.120503652039325
,,1739209828.0970163,-30.49652367304973
,,1739209828.097021,-24.746238672633048
,,1739209828.0970263,-38.13080360867914
,,1739209828.0970314,-31.141103565318915
,,1739209828.0970364,-38.13080360867914
,,1739209828.0970411,-24.74623867263306
,,1739209828.097046,-11.863295071845169
,,1739209828.0970511,-45.120503652039325
,,1739209828.0970562,-38.13080360867914
,,1739209828.0970612,-33.981070128970906
,,1739209828.0970662,-31.141103565318915
,,1739209828.0970712,-35.57807855764607
,,1739209828.0970762,-38.13080360867914
,,1739209828.0970812,-35.57807855764607
,,1739209828.0970862,-31.141103565318915
,,1739209828.0970912,-45.120503652039325
,,1739209828.0970962,-38.13080360867914
,,1739209828.097101,-38.13080360867914
,,1739209828.097106,-35.57807855764607
,,1739209828.097111,-35.57807855764607
,,1739209828.097116,-38.13080360867914
,,1739209828.097121,-38.13080360867914
,,1739209828.097126,-28.992665084841946
,,1739209828.097131,-38.13080360867914
,,1739209828.097136,-38.13080360867914
,,1739209828.097141,-38.13080360867914
,,1739209828.097146,-45.120503652039325
,,1739209828.097151,-45.120503652039325
,,1739209828.0971558,-45.120503652039325
,,1739209828.0971608,-45.120503652039325
,,1739209828.0971658,-45.120503652039325
,,1739209828.0971708,-45.120503652039325
,,1739209828.0971758,-45.120503652039325
,,1739209828.0971808,-35.57807855764607
,,1739209828.097186,-45.120503652039325
,,1739209828.0971909,-38.13080360867914
,,1739209828.097196,-35.57807855764607
,,1739209828.0972009,-38.13080360867914
,,1739209828.097206,-31.141103565318915
,,1739209828.097211,-38.13080360867914
,,1739209828.0972157,-38.13080360867914
,,1739209828.097221,-38.13080360867914
,,1739209828.0972257,-24.438645034577675
,,1739209828.097231,-28.58837851428586
,,1739209828.0972357,-23.16150712794696
,,1739209828.0972407,-33.981070128970906
,,1739209828.0972457,-31.141103565318915
,,1739209828.0972507,-33.981070128970906
,,1739209828.0972557,-33.981070128970906
,,1739209828.0972607,-45.120503652039325
,,1739209828.0972655,-28.992665084841946
,,1739209828.0972705,-30.49652367304973
,,1739209828.0972755,-33.981070128970906
,,1739209828.0972805,-22.448786368009163
,,1739209828.0972855,-8.595139466109039
,,1739209828.0972905,-38.13080360867914
,,1739209828.0972955,-35.57807855764607
,,1739209828.0973003,-33.981070128970906
,,1739209828.0973055,-35.57807855764607
,,1739209828.0973103,-45.120503652039325
,,1739209828.0973155,-35.57807855764607
,,1739209828.0973206,-38.13080360867914
,,1739209828.0973256,-30.49652367304973
,,1739209828.0973303,-33.981070128970906
,,1739209828.097335,-45.120503652039325
,,1739209828.0973403,-38.13080360867914
,,1739209828.0973454,-45.120503652039325
,,1739209828.0973504,-45.120503652039325
,,1739209828.0973554,-33.981070128970906
,,1739209828.0973604,-45.120503652039325
,,1739209828.0973654,-33.981070128970906
,,1739209828.0973704,-28.21854285175415
,,1739209828.0973754,-45.120503652039325
,,1739209828.0973804,-45.120503652039325
,,1739209828.0973852,-45.120503652039325
,,1739209828.0973902,-31.141103565318915
,,1739209828.0973952,-38.13080360867914
,,1739209828.0974002,-33.981070128970906
,,1739209828.0974052,-28.992665084841946
,,1739209828.0974102,-31.141103565318893
,,1739209828.0974152,-45.120503652039325
,,1739209828.0974202,-28.58837851428586
,,1739209828.0974252,-22.002965041481755
,,1739209828.0974302,-16.329544857038563
,,1739209828.0974352,-27.8777449560314
,,1739209828.0974402,-45.120503652039325
,,1739209828.097445,-45.120503652039325
,,1739209828.09745,-45.120503652039325
,,1739209828.097455,-45.120503652039325
,,1739209828.09746,-38.13080360867914
,,1739209828.097465,-45.120503652039325
,,1739209828.09747,-25.07728991421287
,,1739209828.097475,-45.120503652039325
,,1739209828.09748,-32.816014438256545
,,1739209828.097485,-45.120503652039325
,,1739209828.09749,-38.13080360867914
,,1739209828.097495,-38.13080360867914
,,1739209828.0974998,-45.120503652039325
,,1739209828.0975049,-45.120503652039325
,,1739209828.09751,-29.43848641136937
,,1739209828.0975149,-38.13080360867914
,,1739209828.09752,-26.99137008561072
,,1739209828.097525,-23.16150712794696
,,1739209828.09753,-45.120503652039325
,,1739209828.097535,-35.57807855764607
,,1739209828.09754,-26.487275050834715
,,1739209828.097545,-18.598040242006057
,,1739209828.09755,-11.404284380279076
,,1739209828.097555,-25.826314394896357
,,1739209828.0975597,-38.13080360867914
,,1739209828.0975647,-38.13080360867914
,,1739209828.0975697,-20.16506027657481
,,1739209828.0975747,-23.16150712794695
,,1739209828.0975797,-38.13080360867914
,,1739209828.0975847,-38.13080360867914
,,1739209828.0975895,-21.67658091518819
,,1739209828.0975947,-11.5316416079806
,,1739209828.0975995,-16.688175871059205
,,1739209828.0976048,-24.589719217205094
,,1739209828.0976098,-35.57807855764607
,,1739209828.0976143,-45.120503652039325
,,1739209828.0976195,-22.74004262075133
,,1739209828.0976243,-38.13080360867914
,,1739209828.0976295,-33.981070128970906
,,1739209828.0976346,-38.13080360867914
,,1739209828.0976396,-45.120503652039325
,,1739209828.0976446,-20.88804491267121
,,1739209828.0976496,-33.981070128970906
,,1739209828.0976546,-38.13080360867914
,,1739209828.0976596,-45.120503652039325
,,1739209828.0976646,-45.120503652039325
,,1739209828.0976696,-38.13080360867914
,,1739209828.0976744,-31.141103565318915
,,1739209828.0976794,-45.120503652039325
,,1739209828.0976844,-45.120503652039325
,,1739209828.0976894,-28.992665084841946
,,1739209828.0976944,-32.816014438256545
,,1739209828.0976994,-38.13080360867914
,,1739209828.0977044,-38.13080360867914
,,1739209828.0977094,-45.120503652039325
,,1739209828.0977144,-38.13080360867914
,,1739209828.0977194,-45.120503652039325
,,1739209828.0977244,-38.13080360867914
,,1739209828.0977292,-45.120503652039325
,,1739209828.0977342,-45.120503652039325
,,1739209828.0977392,-45.120503652039325
,,1739209828.0977442,-38.13080360867914
,,1739209828.0977492,-32.81601443825658
,,1739209828.0977542,-25.077289914212862
,,1739209828.0977592,-25.62660358559016
,,1739209828.0977645,-19.403415333952413
,,1739209828.0977693,-32.816014438256545
,,1739209828.0977745,-45.120503652039325
,,1739209828.0977793,-27.8777449560314
,,1739209828.0977845,-21.6765809151882
,,1739209828.097789,-12.195727715361455
,,1739209828.097794,-28.992665084841946
,,1739209828.097799,-45.120503652039325
,,1739209828.097804,-45.120503652039325
,,1739209828.097809,-38.13080360867914
,,1739209828.097814,-45.120503652039325
,,1739209828.097819,-45.120503652039325
,,1739209828.097824,-38.13080360867914
,,1739209828.097829,-28.992665084841946
,,1739209828.097834,-15.221558014851562
,,1739209828.097839,-38.13080360867914
,,1739209828.097844,-38.13080360867914
,,1739209828.097849,-45.120503652039325
,,1739209828.097854,-28.992665084841946
,,1739209828.097859,-9.76376561778179
,,1739209828.097864,-21.44694444177911
,,1739209828.097869,-30.49652367304973
,,1739209828.097874,-35.57807855764607
,,1739209828.097879,-38.13080360867914
,,1739209828.097884,-45.120503652039325
,,1739209828.097889,-38.13080360867914
,,1739209828.097894,-28.992665084841946
,,1739209828.097899,-33.981070128970906
,,1739209828.0979035,-38.13080360867914
,,1739209828.0979087,-38.13080360867914
,,1739209828.0979135,-33.981070128970906
,,1739209828.0979187,-45.120503652039325
,,1739209828.0979238,-38.13080360867914
,,1739209828.0979288,-35.57807855764607
,,1739209828.0979338,-38.13080360867914
,,1739209828.0979388,-45.120503652039325
,,1739209828.0979438,-38.13080360867914
,,1739209828.0979488,-35.57807855764607
,,1739209828.0979538,-45.120503652039325
,,1739209828.0979588,-45.120503652039325
,,1739209828.0979636,-33.981070128970906
,,1739209828.0979686,-32.816014438256545
,,1739209828.0979736,-31.14110356531892
,,1739209828.0979786,-22.74004262075133
,,1739209828.0979836,-35.57807855764607
,,1739209828.0979886,-38.13080360867914
,,1739209828.0979936,-29.438486411369333
,,1739209828.0979986,-25.25278630937684
,,1739209828.0980036,-9.527423542969167
,,1739209828.0980086,-28.992665084841946
,,1739209828.0980136,-31.141103565318915
,,1739209828.0980184,-33.981070128970906
,,1739209828.0980234,-45.120503652039325
,,1739209828.0980284,-35.57807855764607
,,1739209828.0980334,-35.57807855764607
,,1739209828.0980384,-38.13080360867914
,,1739209828.0980434,-38.13080360867914
,,1739209828.0980484,-45.120503652039325
,,1739209828.0980537,-31.14110356531892
,,1739209828.0980585,-38.13080360867914
,,1739209828.0980637,-45.120503652039325
,,1739209828.0980685,-32.816014438256545
,,1739209828.0980735,-19.0459534198926
,,1739209828.0980785,-28.58837851428589
,,1739209828.0980833,-33.981070128970906
,,1739209828.0980885,-45.120503652039325
,,1739209828.0980933,-45.120503652039325
,,1739209828.0980985,-45.120503652039325
,,1739209828.0981033,-38.13080360867914
,,1739209828.0981083,-38.13080360867914
,,1739209828.0981133,-26.487275050834715
,,1739209828.0981183,-24.438645034577675
,,1739209828.0981233,-8.60675421290886
,,1739209828.0981283,-24.15140352195872
,,1739209828.098133,-45.120503652039325
,,1739209828.098138,-33.981070128970906
,,1739209828.098143,-38.13080360867914
,,1739209828.098148,-45.120503652039325
,,1739209828.098153,-26.99137008561072
,,1739209828.098158,-28.58837851428586
,,1739209828.0981631,-45.120503652039325
,,1739209828.098168,-38.13080360867914
,,1739209828.0981731,-32.816014438256545
,,1739209828.098178,-33.981070128970906
,,1739209828.0981832,-38.13080360867914
,,1739209828.0981882,-31.141103565318893
,,1739209828.098193,-38.13080360867914
,,1739209828.098198,-38.13080360867914
,,1739209828.098203,-32.816014438256545
,,1739209828.098208,-45.120503652039325
,,1739209828.098213,-30.49652367304973
,,1739209828.098218,-28.58837851428586
,,1739209828.098223,-45.120503652039325
,,1739209828.098228,-38.13080360867914
,,1739209828.098233,-45.120503652039325
,,1739209828.098238,-38.13080360867914
,,1739209828.098243,-25.07728991421287
,,1739209828.0982478,-38.13080360867914
,,1739209828.0982528,-30.49652367304973
,,1739209828.0982578,-38.13080360867914
,,1739209828.0982628,-18.836614351536177
,,1739209828.0982678,-10.290339450597967
,,1739209828.0982728,-38.13080360867914
,,1739209828.0982778,-38.13080360867914
,,1739209828.0982828,-45.120503652039325
,,1739209828.0982878,-45.120503652039325
,,1739209828.0982928,-45.120503652039325
,,1739209828.0982978,-38.13080360867914
,,1739209828.0983028,-33.981070128970906
,,1739209828.0983076,-38.13080360867914
,,1739209828.0983126,-38.13080360867914
,,1739209828.0983176,-45.120503652039325
,,1739209828.0983226,-45.120503652039325
,,1739209828.0983276,-32.816014438256545
,,1739209828.0983326,-45.120503652039325
,,1739209828.0983377,-35.57807855764607
,,1739209828.098343,-38.13080360867914
,,1739209828.0983477,-38.13080360867914
,,1739209828.098353,-33.981070128970906
,,1739209828.0983577,-26.487275050834715
,,1739209828.0983624,-19.089059925837475
,,1739209828.0983677,-33.981070128970906
,,1739209828.0983725,-30.49652367304973
,,1739209828.0983777,-38.13080360867914
,,1739209828.0983825,-18.52134165134079
,,1739209828.0983877,-8.720661171623405
,,1739209828.0983925,-33.98107012897096
,,1739209828.0983975,-22.74004262075133
,,1739209828.0984025,-28.992665084841946
,,1739209828.0984075,-23.506823629689546
,,1739209828.0984125,-28.992665084841967
,,1739209828.0984175,-27.267205301931607
,,1739209828.0984223,-32.816014438256545
,,1739209828.0984273,-38.13080360867914
,,1739209828.0984323,-16.688175871059194
,,1739209828.0984373,-18.636903542229973
,,1739209828.0984423,-45.120503652039325
,,1739209828.098447,-30.49652367304973
,,1739209828.0984523,-45.120503652039325
,,1739209828.098457,-38.13080360867914
,,1739209828.0984623,-45.120503652039325
,,1739209828.0984674,-45.120503652039325
,,1739209828.0984724,-33.981070128970906
,,1739209828.0984771,-28.992665084841967
,,1739209828.098482,-45.120503652039325
,,1739209828.0984871,-38.13080360867914
,,1739209828.098492,-45.120503652039325
,,1739209828.0984972,-45.120503652039325
,,1739209828.0985022,-45.120503652039325
,,1739209828.0985072,-38.13080360867914
,,1739209828.0985122,-45.120503652039325
,,1739209828.0985172,-22.54371790334745
,,1739209828.0985222,-30.49652367304973
,,1739209828.0985272,-15.18614134706317
,,1739209828.0985322,-11.411673484263233
,,1739209828.098537,-26.991370085610757
,,1739209828.098542,-33.981070128970906
,,1739209828.098547,-38.13080360867914
,,1739209828.098552,-17.079109328685792
,,1739209828.098557,-27.267205301931607
,,1739209828.098562,-38.13080360867914
,,1739209828.098567,-35.57807855764607
,,1739209828.098572,-32.81601443825658
,,1739209828.098577,-8.328951239205754
,,1739209828.098582,-16.763597937115033
,,1739209828.098587,-33.98107012897096
,,1739209828.0985918,-28.992665084841946
,,1739209828.0985968,-38.13080360867914
,,1739209828.0986018,-38.13080360867914
,,1739209828.0986068,-38.13080360867914
,,1739209828.0986118,-45.120503652039325
,,1739209828.0986168,-38.13080360867914
,,1739209828.0986218,-33.981070128970906
,,1739209828.0986269,-38.13080360867914
,,1739209828.098632,-38.13080360867914
,,1739209828.0986369,-38.13080360867914
,,1739209828.098642,-38.13080360867914
,,1739209828.0986469,-33.981070128970906
,,1739209828.0986516,-45.120503652039325
,,1739209828.098657,-45.120503652039325
,,1739209828.0986617,-38.13080360867914
,,1739209828.098667,-45.120503652039325
,,1739209828.0986717,-38.13080360867914
,,1739209828.0986767,-38.13080360867914
,,1739209828.0986817,-28.992665084841946
,,1739209828.0986867,-35.57807855764607
,,1739209828.0986917,-38.13080360867914
,,1739209828.0986967,-14.896219940184425
,,1739209828.0987017,-21.598678470925663
,,1739209828.0987065,-45.120503652039325
,,1739209828.0987115,-33.981070128970906
,,1739209828.0987165,-38.13080360867914
,,1739209828.0987215,-26.99137008561072
,,1739209828.0987265,-35.57807855764607
,,1739209828.0987315,-38.13080360867914
,,1739209828.0987363,-38.13080360867914
,,1739209828.0987415,-31.141103565318915
,,1739209828.0987463,-45.120503652039325
,,1739209828.0987515,-38.13080360867914
,,1739209828.0987566,-33.981070128970906
,,1739209828.0987616,-29.438486411369347
,,1739209828.0987663,-38.13080360867914
,,1739209828.098771,-45.120503652039325
,,1739209828.0987763,-38.13080360867914
,,1739209828.098781,-38.13080360867914
,,1739209828.0987864,-27.267205301931607
,,1739209828.0987914,-14.325073578010231
,,1739209828.0987964,-15.750342577391155
,,1739209828.0988014,-20.88804491267121
,,1739209828.0988064,-45.120503652039325
,,1739209828.0988114,-38.13080360867914
,,1739209828.0988164,-38.13080360867914
,,1739209828.0988212,-31.141103565318915
,,1739209828.0988262,-32.816014438256545
,,1739209828.0988312,-38.13080360867914
,,1739209828.0988362,-45.120503652039325
,,1739209828.0988412,-31.141103565318915
,,1739209828.0988462,-38.13080360867914
,,1739209828.0988512,-38.13080360867914
,,1739209828.0988562,-45.120503652039325
,,1739209828.0988612,-22.26493056196156
,,1739209828.0988662,-20.633440452988484
,,1739209828.0988712,-45.120503652039325
,,1739209828.0988762,-38.13080360867914
,,1739209828.098881,-26.03565346325281
,,1739209828.098886,-38.13080360867914
,,1739209828.098891,-45.120503652039325
,,1739209828.098896,-45.120503652039325
,,1739209828.098901,-45.120503652039325
,,1739209828.098906,-32.816014438256545
,,1739209828.098911,-38.13080360867914
,,1739209828.098916,-38.13080360867914
,,1739209828.098921,-38.13080360867914
,,1739209828.098926,-45.120503652039325
,,1739209828.098931,-38.13080360867914
