CAN Message, 0x1bb:0000749b3083dce2,Timestamp,Amplitude
,,1739209794.2485137,-38.13080360867914
,,1739209794.248516,-38.13080360867914
,,1739209794.2485187,-38.13080360867914
,,1739209794.248521,-45.120503652039325
,,1739209794.2485237,-45.120503652039325
,,1739209794.2485263,-38.13080360867914
,,1739209794.248529,-38.13080360867914
,,1739209794.2485316,-35.57807855764607
,,1739209794.248534,-45.120503652039325
,,1739209794.2485366,-45.120503652039325
,,1739209794.2485392,-45.120503652039325
,,1739209794.2485418,-45.120503652039325
,,1739209794.2485442,-38.13080360867914
,,1739209794.2485468,-45.120503652039325
,,1739209794.2485497,-45.120503652039325
,,1739209794.248552,-45.120503652039325
,,1739209794.2485547,-32.816014438256545
,,1739209794.248557,-32.816014438256545
,,1739209794.2485597,-45.120503652039325
,,1739209794.2485623,-33.981070128970906
,,1739209794.248565,-35.57807855764607
,,1739209794.2485676,-32.816014438256545
,,1739209794.24857,-45.120503652039325
,,1739209794.2485726,-45.120503652039325
,,1739209794.2485752,-38.13080360867914
,,1739209794.2485778,-45.120503652039325
,,1739209794.2485802,-45.120503652039325
,,1739209794.2485828,-38.13080360867914
,,1739209794.2485857,-45.120503652039325
,,1739209794.248588,-45.120503652039325
,,1739209794.2485907,-45.120503652039325
,,1739209794.248593,-45.120503652039325
,,1739209794.2485957,-45.120503652039325
,,1739209794.2485983,-38.13080360867914
,,1739209794.248601,-38.13080360867914
,,1739209794.248603,-45.120503652039325
,,1739209794.248606,-38.13080360867914
,,1739209794.2486086,-38.13080360867914
,,1739209794.2486112,-35.57807855764607
,,1739209794.2486138,-45.120503652039325
,,1739209794.2486162,-32.816014438256545
,,1739209794.2486188,-27.8777449560314
,,1739209794.2486217,-45.120503652039325
,,1739209794.248624,-38.13080360867914
,,1739209794.2486267,-38.13080360867914
,,1739209794.248629,-38.13080360867914
,,1739209794.2486317,-45.120503652039325
,,1739209794.2486343,-38.13080360867914
,,1739209794.248637,-33.98107012897096
,,1739209794.248639,-29.438486411369333
,,1739209794.248642,-15.459086324648965
,,1739209794.2486446,-10.227951968346687
,,1739209794.2486472,-25.077289914212862
,,1739209794.2486498,-45.120503652039325
,,1739209794.2486522,-35.57807855764607
,,1739209794.2486548,-35.57807855764607
,,1739209794.2486577,-38.13080360867914
,,1739209794.24866,-33.981070128970906
,,1739209794.2486627,-35.57807855764607
,,1739209794.248665,-35.57807855764607
,,1739209794.2486677,-45.120503652039325
,,1739209794.2486703,-38.13080360867914
,,1739209794.248673,-38.13080360867914
,,1739209794.248675,-45.120503652039325
,,1739209794.248678,-38.13080360867914
,,1739209794.2486806,-28.58837851428586
,,1739209794.2486832,-45.120503652039325
,,1739209794.2486858,-38.13080360867914
,,1739209794.2486882,-38.13080360867914
,,1739209794.2486908,-38.13080360867914
,,1739209794.2486937,-38.13080360867914
,,1739209794.248696,-33.981070128970906
,,1739209794.2486987,-45.120503652039325
,,1739209794.248701,-25.82631439489636
,,1739209794.2487037,-20.88804491267121
,,1739209794.2487063,-24.29264994887477
,,1739209794.248709,-45.120503652039325
,,1739209794.248711,-33.981070128970906
,,1739209794.248714,-28.992665084841946
,,1739209794.2487166,-17.331758932011894
,,1739209794.2487192,-17.853231561773562
,,1739209794.2487218,-32.816014438256545
,,1739209794.2487242,-33.981070128970906
,,1739209794.2487268,-38.13080360867914
,,1739209794.2487297,-38.13080360867914
,,1739209794.248732,-32.81601443825658
,,1739209794.2487347,-45.120503652039325
,,1739209794.248737,-45.120503652039325
,,1739209794.2487395,-38.13080360867914
,,1739209794.2487423,-27.267205301931607
,,1739209794.248745,-38.13080360867914
,,1739209794.248747,-38.13080360867914
,,1739209794.24875,-38.13080360867914
,,1739209794.2487526,-31.141103565318915
,,1739209794.2487552,-33.981070128970906
,,1739209794.2487578,-45.120503652039325
,,1739209794.2487602,-38.13080360867914
,,1739209794.2487628,-32.816014438256545
,,1739209794.2487657,-33.981070128970906
,,1739209794.248768,-38.13080360867914
,,1739209794.2487707,-45.120503652039325
,,1739209794.248773,-31.141103565318915
,,1739209794.2487755,-33.981070128970906
,,1739209794.2487783,-17.44894499121749
,,1739209794.248781,-28.992665084841946
,,1739209794.248783,-38.13080360867914
,,1739209794.248786,-29.438486411369347
,,1739209794.2487886,-26.0356534632528
,,1739209794.2487912,-9.111863288940896
,,1739209794.2487938,-18.29905288830097
,,1739209794.2487962,-26.0356534632528
,,1739209794.2487988,-38.13080360867914
,,1739209794.2488017,-45.120503652039325
,,1739209794.248804,-30.49652367304973
,,1739209794.2488067,-27.87774495603141
,,1739209794.248809,-38.13080360867914
,,1739209794.2488115,-31.141103565318915
,,1739209794.2488143,-24.15140352195873
,,1739209794.248817,-22.84163660590255
,,1739209794.2488194,-33.981070128970906
,,1739209794.248822,-38.13080360867914
,,1739209794.2488246,-38.13080360867914
,,1739209794.2488272,-33.981070128970906
,,1739209794.2488298,-45.120503652039325
,,1739209794.2488322,-38.13080360867914
,,1739209794.2488348,-38.13080360867914
,,1739209794.2488377,-33.981070128970906
,,1739209794.24884,-35.57807855764607
,,1739209794.2488427,-38.13080360867914
,,1739209794.248845,-31.141103565318915
,,1739209794.2488475,-27.267205301931607
,,1739209794.2488503,-45.120503652039325
,,1739209794.248853,-38.13080360867914
,,1739209794.2488554,-33.981070128970906
,,1739209794.248858,-35.57807855764607
,,1739209794.2488606,-45.120503652039325
,,1739209794.2488632,-38.13080360867914
,,1739209794.2488658,-31.141103565318915
,,1739209794.2488682,-33.981070128970906
,,1739209794.2488708,-45.120503652039325
,,1739209794.2488737,-38.13080360867914
,,1739209794.248876,-45.120503652039325
,,1739209794.2488787,-38.13080360867914
,,1739209794.248881,-45.120503652039325
,,1739209794.2488835,-45.120503652039325
,,1739209794.2488863,-38.13080360867914
,,1739209794.248889,-38.13080360867914
,,1739209794.2488914,-38.13080360867914
,,1739209794.248894,-45.120503652039325
,,1739209794.2488966,-33.981070128970906
,,1739209794.2488992,-32.816014438256545
,,1739209794.2489018,-17.788531000973595
,,1739209794.2489042,-28.992665084841946
,,1739209794.2489069,-38.13080360867914
,,1739209794.2489097,-28.58837851428586
,,1739209794.248912,-26.991370085610736
,,1739209794.2489147,-11.18124358618092
,,1739209794.248917,-20.001670042250552
,,1739209794.2489195,-23.38864096791655
,,1739209794.2489223,-45.120503652039325
,,1739209794.248925,-38.13080360867914
,,1739209794.2489274,-38.13080360867914
,,1739209794.24893,-25.62660358559016
,,1739209794.2489326,-38.13080360867914
,,1739209794.2489352,-45.120503652039325
,,1739209794.2489378,-38.13080360867914
,,1739209794.2489402,-32.816014438256545
,,1739209794.2489429,-38.13080360867914
,,1739209794.2489457,-45.120503652039325
,,1739209794.248948,-45.120503652039325
,,1739209794.2489505,-38.13080360867914
,,1739209794.248953,-45.120503652039325
,,1739209794.2489555,-45.120503652039325
,,1739209794.2489583,-45.120503652039325
,,1739209794.248961,-28.58837851428586
,,1739209794.2489634,-20.695705961394808
,,1739209794.248966,-31.141103565318915
,,1739209794.2489686,-38.13080360867914
,,1739209794.2489712,-28.992665084841967
,,1739209794.2489738,-45.120503652039325
,,1739209794.2489762,-45.120503652039325
,,1739209794.2489789,-45.120503652039325
,,1739209794.2489817,-30.49652367304973
,,1739209794.248984,-29.438486411369333
,,1739209794.2489865,-45.120503652039325
,,1739209794.248989,-9.409240881196176
,,1739209794.2489915,-28.58837851428589
,,1739209794.2489944,-31.141103565318915
,,1739209794.248997,-30.49652367304973
,,1739209794.2489994,-22.84163660590255
,,1739209794.249002,-18.83661435153617
,,1739209794.2490046,-33.981070128970906
,,1739209794.2490072,-38.13080360867914
,,1739209794.2490098,-45.120503652039325
,,1739209794.2490122,-38.13080360867914
,,1739209794.2490149,-45.120503652039325
,,1739209794.2490177,-38.13080360867914
,,1739209794.24902,-32.816014438256545
,,1739209794.2490225,-45.120503652039325
,,1739209794.249025,-45.120503652039325
,,1739209794.2490275,-38.13080360867914
,,1739209794.2490304,-45.120503652039325
,,1739209794.249033,-45.120503652039325
,,1739209794.2490354,-35.57807855764607
,,1739209794.249038,-24.74623867263306
,,1739209794.2490406,-27.87774495603143
,,1739209794.2490432,-30.49652367304973
,,1739209794.2490458,-45.120503652039325
,,1739209794.2490482,-38.13080360867914
,,1739209794.2490509,-38.13080360867914
,,1739209794.2490537,-35.57807855764607
,,1739209794.249056,-28.58837851428586
,,1739209794.2490585,-38.13080360867914
,,1739209794.249061,-45.120503652039325
,,1739209794.2490635,-35.57807855764607
,,1739209794.2490664,-35.57807855764607
,,1739209794.249069,-45.120503652039325
,,1739209794.2490714,-26.487275050834715
,,1739209794.249074,-21.300333226290604
,,1739209794.2490766,-14.71843737629218
,,1739209794.2490792,-26.487275050834715
,,1739209794.249082,-45.120503652039325
,,1739209794.2490842,-45.120503652039325
,,1739209794.2490869,-45.120503652039325
,,1739209794.2490897,-45.120503652039325
,,1739209794.249092,-33.981070128970906
,,1739209794.2490945,-45.120503652039325
,,1739209794.249097,-28.992665084841967
,,1739209794.2490995,-38.13080360867914
,,1739209794.2491024,-45.120503652039325
,,1739209794.249105,-45.120503652039325
,,1739209794.2491074,-45.120503652039325
,,1739209794.24911,-38.13080360867914
,,1739209794.2491126,-31.141103565318943
,,1739209794.2491152,-31.141103565318893
,,1739209794.249118,-31.141103565318893
,,1739209794.2491202,-32.81601443825658
,,1739209794.2491229,-24.438645034577675
,,1739209794.2491257,-13.9378563911445
,,1739209794.249128,-45.120503652039325
,,1739209794.2491305,-45.120503652039325
,,1739209794.249133,-45.120503652039325
,,1739209794.2491355,-38.13080360867914
,,1739209794.2491384,-23.506823629689546
,,1739209794.249141,-35.57807855764607
,,1739209794.2491434,-38.13080360867914
,,1739209794.249146,-35.57807855764607
,,1739209794.2491486,-35.57807855764607
,,1739209794.2491512,-45.120503652039325
,,1739209794.249154,-45.120503652039325
,,1739209794.2491562,-45.120503652039325
,,1739209794.2491589,-35.57807855764607
,,1739209794.2491615,-33.981070128970906
,,1739209794.249164,-45.120503652039325
,,1739209794.2491665,-45.120503652039325
,,1739209794.249169,-28.992665084841946
,,1739209794.2491715,-35.57807855764607
,,1739209794.2491744,-38.13080360867914
,,1739209794.249177,-45.120503652039325
,,1739209794.2491794,-33.98107012897096
,,1739209794.249182,-38.13080360867914
,,1739209794.2491846,-29.438486411369347
,,1739209794.2491872,-25.826314394896357
,,1739209794.24919,-38.13080360867914
,,1739209794.2491922,-38.13080360867914
,,1739209794.2491949,-31.141103565318893
,,1739209794.2491975,-32.81601443825658
,,1739209794.2492,-20.109911029861767
,,1739209794.2492025,-32.816014438256545
,,1739209794.249205,-45.120503652039325
,,1739209794.2492075,-38.13080360867914
,,1739209794.2492104,-32.816014438256545
,,1739209794.249213,-45.120503652039325
,,1739209794.2492154,-45.120503652039325
,,1739209794.249218,-45.120503652039325
,,1739209794.2492206,-35.57807855764607
,,1739209794.2492232,-33.981070128970906
,,1739209794.249226,-45.120503652039325
,,1739209794.2492282,-45.120503652039325
,,1739209794.2492309,-32.816014438256545
,,1739209794.2492335,-31.141103565318915
,,1739209794.249236,-38.13080360867914
,,1739209794.2492385,-45.120503652039325
,,1739209794.249241,-45.120503652039325
,,1739209794.2492435,-38.13080360867914
,,1739209794.2492464,-38.13080360867914
,,1739209794.249249,-38.13080360867914
,,1739209794.2492514,-33.981070128970906
,,1739209794.249254,-45.120503652039325
,,1739209794.2492566,-32.816014438256545
,,1739209794.2492592,-21.522148828640407
,,1739209794.249262,-22.44878636800916
,,1739209794.2492642,-25.62660358559016
,,1739209794.2492669,-29.438486411369347
,,1739209794.2492695,-24.74623867263306
,,1739209794.249272,-11.49379435478262
,,1739209794.2492745,-12.073444669911634
,,1739209794.249277,-24.74623867263306
,,1739209794.2492795,-31.141103565318915
,,1739209794.2492824,-32.816014438256545
,,1739209794.249285,-28.218542851754165
,,1739209794.2492874,-38.13080360867914
,,1739209794.24929,-38.13080360867914
,,1739209794.2492926,-33.981070128970906
,,1739209794.2492952,-38.13080360867914
,,1739209794.2492976,-38.13080360867914
,,1739209794.2493002,-45.120503652039325
,,1739209794.2493029,-45.120503652039325
,,1739209794.2493055,-38.13080360867914
,,1739209794.249308,-45.120503652039325
,,1739209794.2493105,-45.120503652039325
,,1739209794.249313,-33.981070128970906
,,1739209794.2493155,-33.981070128970906
,,1739209794.2493184,-38.13080360867914
,,1739209794.249321,-45.120503652039325
,,1739209794.2493234,-38.13080360867914
,,1739209794.249326,-33.981070128970906
,,1739209794.2493286,-38.13080360867914
,,1739209794.2493312,-35.57807855764607
,,1739209794.2493336,-24.15140352195872
,,1739209794.2493362,-25.82631439489636
,,1739209794.2493389,-38.13080360867914
,,1739209794.2493415,-38.13080360867914
,,1739209794.249344,-45.120503652039325
,,1739209794.2493465,-12.134155820794934
,,1739209794.249349,-18.636903542229977
,,1739209794.2493515,-38.13080360867914
,,1739209794.2493544,-32.816014438256545
,,1739209794.249357,-31.141103565318943
,,1739209794.2493594,-45.120503652039325
,,1739209794.249362,-38.13080360867914
,,1739209794.2493646,-38.13080360867914
,,1739209794.2493672,-28.992665084841967
,,1739209794.2493696,-45.120503652039325
,,1739209794.2493722,-45.120503652039325
,,1739209794.2493749,-38.13080360867914
,,1739209794.2493775,-45.120503652039325
,,1739209794.24938,-33.981070128970906
,,1739209794.2493825,-45.120503652039325
,,1739209794.249385,-45.120503652039325
,,1739209794.2493875,-45.120503652039325
,,1739209794.2493904,-38.13080360867914
,,1739209794.249393,-38.13080360867914
,,1739209794.2493954,-45.120503652039325
,,1739209794.249398,-33.98107012897096
,,1739209794.2494006,-45.120503652039325
,,1739209794.2494032,-38.13080360867914
,,1739209794.2494056,-45.120503652039325
,,1739209794.2494082,-25.25278630937684
,,1739209794.2494109,-32.816014438256545
,,1739209794.2494135,-45.120503652039325
,,1739209794.249416,-38.13080360867914
,,1739209794.2494185,-45.120503652039325
,,1739209794.2494211,-45.120503652039325
,,1739209794.2494235,-38.13080360867914
,,1739209794.2494264,-45.120503652039325
,,1739209794.249429,-33.981070128970906
,,1739209794.2494314,-38.13080360867914
,,1739209794.249434,-45.120503652039325
,,1739209794.2494366,-45.120503652039325
,,1739209794.2494392,-30.49652367304973
,,1739209794.2494416,-35.57807855764607
,,1739209794.2494442,-38.13080360867914
,,1739209794.2494469,-38.13080360867914
,,1739209794.2494495,-45.120503652039325
,,1739209794.249452,-38.13080360867914
,,1739209794.2494545,-38.13080360867914
,,1739209794.2494571,-33.981070128970906
,,1739209794.2494595,-27.267205301931607
,,1739209794.2494624,-28.58837851428586
,,1739209794.249465,-38.13080360867914
,,1739209794.2494674,-45.120503652039325
,,1739209794.24947,-31.141103565318915
,,1739209794.2494726,-45.120503652039325
,,1739209794.2494752,-38.13080360867914
,,1739209794.2494776,-45.120503652039325
,,1739209794.2494802,-45.120503652039325
,,1739209794.2494829,-17.079109328685792
,,1739209794.2494855,-28.992665084841946
,,1739209794.249488,-45.120503652039325
,,1739209794.2494905,-38.13080360867914
,,1739209794.2494931,-45.120503652039325
,,1739209794.2494955,-38.13080360867914
,,1739209794.2494984,-38.13080360867914
,,1739209794.249501,-45.120503652039325
,,1739209794.2495034,-38.13080360867914
,,1739209794.249506,-45.120503652039325
,,1739209794.2495086,-38.13080360867914
,,1739209794.2495112,-33.981070128970906
,,1739209794.2495136,-28.58837851428586
,,1739209794.2495162,-35.57807855764607
,,1739209794.2495189,-33.981070128970906
,,1739209794.2495215,-29.438486411369333
,,1739209794.249524,-29.438486411369333
,,1739209794.2495265,-45.120503652039325
,,1739209794.2495291,-45.120503652039325
,,1739209794.2495315,-45.120503652039325
,,1739209794.2495344,-38.13080360867914
,,1739209794.249537,-38.13080360867914
,,1739209794.2495394,-35.57807855764607
,,1739209794.249542,-38.13080360867914
,,1739209794.2495446,-23.506823629689546
,,1739209794.2495472,-32.816014438256545
,,1739209794.2495496,-38.13080360867914
,,1739209794.2495522,-45.120503652039325
,,1739209794.2495549,-31.141103565318943
,,1739209794.2495575,-45.120503652039325
,,1739209794.24956,-45.120503652039325
,,1739209794.2495625,-30.49652367304973
,,1739209794.2495651,-28.992665084841967
,,1739209794.2495675,-15.554017859987257
,,1739209794.2495704,-9.249008669495854
,,1739209794.249573,-38.13080360867914
,,1739209794.2495754,-24.438645034577675
,,1739209794.249578,-31.141103565318915
,,1739209794.2495806,-19.8960613169761
,,1739209794.2495832,-28.218542851754165
,,1739209794.2495856,-33.981070128970906
,,1739209794.2495885,-45.120503652039325
,,1739209794.2495909,-45.120503652039325
,,1739209794.2495935,-35.57807855764607
,,1739209794.249596,-28.58837851428586
,,1739209794.2495985,-38.13080360867914
,,1739209794.2496011,-45.120503652039325
,,1739209794.2496035,-45.120503652039325
,,1739209794.2496064,-8.80099538944712
,,1739209794.2496088,-22.264930561961563
,,1739209794.2496114,-38.13080360867914
,,1739209794.249614,-33.981070128970906
,,1739209794.2496166,-27.877744956031417
,,1739209794.2496192,-38.13080360867914
,,1739209794.2496216,-38.13080360867914
,,1739209794.2496245,-45.120503652039325
,,1739209794.2496269,-33.981070128970906
,,1739209794.2496295,-28.21854285175415
,,1739209794.249632,-29.438486411369333
,,1739209794.2496345,-45.120503652039325
