CAN Message, 0x1a7:0000feba8da87303,Timestamp,Amplitude
,,1739209695.3511837,-27.267205301931607
,,1739209695.3511956,-33.98107012897096
,,1739209695.3512073,-38.13080360867914
,,1739209695.351219,-45.120503652039325
,,1739209695.3512306,-27.267205301931607
,,1739209695.3512423,-15.18614134706317
,,1739209695.3512542,-16.738311432963037
,,1739209695.351266,-27.267205301931607
,,1739209695.3512776,-38.13080360867914
,,1739209695.3512895,-35.57807855764607
,,1739209695.3513012,-45.120503652039325
,,1739209695.3513129,-38.13080360867914
,,1739209695.3513246,-33.981070128970906
,,1739209695.3513362,-45.120503652039325
,,1739209695.3513482,-45.120503652039325
,,1739209695.3513598,-38.13080360867914
,,1739209695.3513715,-35.57807855764607
,,1739209695.3513832,-45.120503652039325
,,1739209695.3513951,-45.120503652039325
,,1739209695.3514068,-45.120503652039325
,,1739209695.3514185,-45.120503652039325
,,1739209695.3514302,-45.120503652039325
,,1739209695.351442,-45.120503652039325
,,1739209695.3514538,-32.816014438256545
,,1739209695.3514657,-30.49652367304976
,,1739209695.3514771,-45.120503652039325
,,1739209695.3514888,-31.141103565318915
,,1739209695.3515007,-35.57807855764607
,,1739209695.3515124,-45.120503652039325
,,1739209695.351524,-20.16506027657481
,,1739209695.3515358,-27.267205301931607
,,1739209695.3515477,-45.120503652039325
,,1739209695.3515594,-38.13080360867914
,,1739209695.351571,-31.141103565318915
,,1739209695.3515828,-13.011969998890356
,,1739209695.3515947,-19.35709014998136
,,1739209695.3516064,-20.6957059613948
,,1739209695.351618,-29.438486411369333
,,1739209695.3516295,-45.120503652039325
,,1739209695.3516414,-38.13080360867914
,,1739209695.351653,-38.13080360867914
,,1739209695.351665,-33.981070128970906
,,1739209695.3516767,-33.981070128970906
,,1739209695.3516884,-23.75329798047523
,,1739209695.3517003,-20.16506027657481
,,1739209695.351712,-25.82631439489636
,,1739209695.3517237,-45.120503652039325
,,1739209695.3517354,-38.13080360867914
,,1739209695.3517473,-38.13080360867914
,,1739209695.351759,-45.120503652039325
,,1739209695.3517706,-33.981070128970906
,,1739209695.3517823,-35.57807855764607
,,1739209695.351794,-38.13080360867914
,,1739209695.351806,-33.98107012897096
,,1739209695.3518176,-45.120503652039325
,,1739209695.3518293,-45.120503652039325
,,1739209695.351841,-32.816014438256545
,,1739209695.351853,-33.981070128970906
,,1739209695.3518646,-45.120503652039325
,,1739209695.3518765,-45.120503652039325
,,1739209695.351888,-45.120503652039325
,,1739209695.3519,-45.120503652039325
,,1739209695.3519115,-45.120503652039325
,,1739209695.3519232,-45.120503652039325
,,1739209695.351935,-32.816014438256545
,,1739209695.3519466,-26.0356534632528
,,1739209695.3519585,-45.120503652039325
,,1739209695.3519702,-45.120503652039325
,,1739209695.351982,-38.13080360867914
,,1739209695.3519936,-28.58837851428586
,,1739209695.3520055,-35.57807855764607
,,1739209695.3520172,-38.13080360867914
,,1739209695.3520288,-38.13080360867914
,,1739209695.3520403,-30.49652367304973
,,1739209695.3520525,-38.13080360867914
,,1739209695.352064,-35.57807855764607
,,1739209695.3520758,-45.120503652039325
,,1739209695.3520875,-16.51712358632935
,,1739209695.3520992,-28.58837851428586
,,1739209695.352111,-45.120503652039325
,,1739209695.3521228,-45.120503652039325
,,1739209695.3521345,-30.49652367304973
,,1739209695.352146,-9.698475827699012
,,1739209695.352158,-19.497575007474538
,,1739209695.3521698,-25.82631439489636
,,1739209695.3521814,-32.81601443825658
,,1739209695.352193,-45.120503652039325
,,1739209695.352205,-45.120503652039325
,,1739209695.3522167,-38.13080360867914
,,1739209695.3522284,-27.8777449560314
,,1739209695.35224,-45.120503652039325
,,1739209695.3522518,-38.13080360867914
,,1739209695.3522637,-38.13080360867914
,,1739209695.3522754,-24.438645034577675
,,1739209695.352287,-45.120503652039325
,,1739209695.3522987,-32.816014438256545
,,1739209695.352311,-45.120503652039325
,,1739209695.3523223,-28.992665084841946
,,1739209695.352334,-32.816014438256545
,,1739209695.3523457,-38.13080360867914
,,1739209695.3523576,-38.13080360867914
,,1739209695.3523693,-24.589719217205094
,,1739209695.352381,-30.49652367304973
,,1739209695.352393,-38.13080360867914
,,1739209695.3524044,-38.13080360867914
,,1739209695.3524165,-38.13080360867914
,,1739209695.352428,-32.816014438256545
,,1739209695.3524396,-38.13080360867914
,,1739209695.352451,-45.120503652039325
,,1739209695.3524632,-38.13080360867914
,,1739209695.352475,-45.120503652039325
,,1739209695.3524866,-23.38864096791655
,,1739209695.3524983,-28.992665084841946
,,1739209695.3525102,-33.98107012897096
,,1739209695.352522,-45.120503652039325
,,1739209695.3525336,-38.13080360867914
,,1739209695.3525453,-38.13080360867914
,,1739209695.352557,-38.13080360867914
,,1739209695.3525689,-33.981070128970906
,,1739209695.3525803,-33.981070128970906
,,1739209695.3525922,-38.13080360867914
,,1739209695.352604,-45.120503652039325
,,1739209695.3526158,-33.981070128970906
,,1739209695.3526275,-45.120503652039325
,,1739209695.3526392,-38.13080360867914
,,1739209695.352651,-35.57807855764607
,,1739209695.3526628,-38.13080360867914
,,1739209695.3526745,-38.13080360867914
,,1739209695.3526862,-38.13080360867914
,,1739209695.3526978,-31.141103565318893
,,1739209695.3527095,-22.264930561961563
,,1739209695.3527217,-45.120503652039325
,,1739209695.3527331,-33.981070128970906
,,1739209695.3527448,-28.992665084841946
,,1739209695.3527565,-27.267205301931607
,,1739209695.3527684,-33.981070128970906
,,1739209695.35278,-38.13080360867914
,,1739209695.3527918,-38.13080360867914
,,1739209695.3528037,-33.981070128970906
,,1739209695.3528154,-45.120503652039325
,,1739209695.352827,-45.120503652039325
,,1739209695.3528388,-33.981070128970906
,,1739209695.3528504,-28.992665084841946
,,1739209695.352862,-38.13080360867914
,,1739209695.352874,-33.981070128970906
,,1739209695.3528855,-25.826314394896357
,,1739209695.3528974,-38.13080360867914
,,1739209695.352909,-45.120503652039325
,,1739209695.352921,-35.57807855764607
,,1739209695.3529327,-35.57807855764607
,,1739209695.3529444,-33.981070128970906
,,1739209695.352956,-45.120503652039325
,,1739209695.352968,-38.13080360867914
,,1739209695.3529797,-33.981070128970906
,,1739209695.352991,-31.141103565318915
,,1739209695.353003,-38.13080360867914
,,1739209695.3530147,-38.13080360867914
,,1739209695.3530266,-35.57807855764607
,,1739209695.3530383,-31.141103565318915
,,1739209695.35305,-32.816014438256545
,,1739209695.3530617,-38.13080360867914
,,1739209695.3530736,-38.13080360867914
,,1739209695.3530853,-45.120503652039325
,,1739209695.353097,-26.99137008561072
,,1739209695.3531086,-19.89606131697609
,,1739209695.3531206,-33.981070128970906
,,1739209695.3531322,-45.120503652039325
,,1739209695.353144,-38.13080360867914
,,1739209695.3531556,-35.57807855764607
,,1739209695.3531673,-38.13080360867914
,,1739209695.3531792,-31.141103565318915
,,1739209695.353191,-38.13080360867914
,,1739209695.3532026,-38.13080360867914
,,1739209695.3532145,-38.13080360867914
,,1739209695.3532262,-29.438486411369333
,,1739209695.353238,-31.141103565318893
,,1739209695.3532495,-38.13080360867914
,,1739209695.3532612,-35.57807855764607
,,1739209695.3532732,-27.267205301931607
,,1739209695.3532848,-38.13080360867914
,,1739209695.3532965,-45.120503652039325
,,1739209695.3533082,-38.13080360867914
,,1739209695.35332,-32.816014438256545
,,1739209695.3533318,-35.57807855764607
,,1739209695.3533435,-38.13080360867914
,,1739209695.3533552,-38.13080360867914
,,1739209695.3533669,-28.58837851428586
,,1739209695.3533788,-22.44878636800916
,,1739209695.3533905,-21.300333226290604
,,1739209695.353402,-33.981070128970906
,,1739209695.3534138,-33.98107012897096
,,1739209695.3534255,-23.38864096791655
,,1739209695.3534374,-11.996614158333369
,,1739209695.353449,-10.935833442573289
,,1739209695.3534608,-28.992665084841967
,,1739209695.3534725,-27.8777449560314
,,1739209695.3534844,-38.13080360867914
,,1739209695.353496,-38.13080360867914
,,1739209695.3535078,-28.992665084841967
,,1739209695.3535194,-45.120503652039325
,,1739209695.3535314,-38.13080360867914
,,1739209695.353543,-38.13080360867914
,,1739209695.3535547,-35.57807855764607
,,1739209695.3535664,-35.57807855764607
,,1739209695.3535783,-38.13080360867914
,,1739209695.35359,-33.981070128970906
,,1739209695.3536017,-45.120503652039325
,,1739209695.3536134,-45.120503652039325
,,1739209695.353625,-33.981070128970906
,,1739209695.353637,-35.57807855764607
,,1739209695.353649,-45.120503652039325
,,1739209695.3536603,-30.49652367304973
,,1739209695.353672,-38.13080360867914
,,1739209695.353684,-45.120503652039325
,,1739209695.3536956,-45.120503652039325
,,1739209695.3537073,-35.57807855764607
,,1739209695.353719,-28.992665084841967
,,1739209695.353731,-38.13080360867914
,,1739209695.3537426,-45.120503652039325
,,1739209695.3537543,-45.120503652039325
,,1739209695.353766,-31.141103565318915
,,1739209695.3537776,-24.746238672633048
,,1739209695.3537896,-22.17584139042336
,,1739209695.3538013,-38.13080360867914
,,1739209695.353813,-38.13080360867914
,,1739209695.3538246,-32.816014438256545
,,1739209695.3538363,-45.120503652039325
,,1739209695.3538482,-33.98107012897096
,,1739209695.35386,-33.981070128970906
,,1739209695.3538716,-32.816014438256545
,,1739209695.3538835,-45.120503652039325
,,1739209695.3538952,-38.13080360867914
,,1739209695.3539069,-45.120503652039325
,,1739209695.3539186,-38.13080360867914
,,1739209695.3539302,-45.120503652039325
,,1739209695.3539422,-38.13080360867914
,,1739209695.3539538,-38.13080360867914
,,1739209695.3539655,-45.120503652039325
,,1739209695.3539772,-45.120503652039325
,,1739209695.3539891,-32.81601443825658
,,1739209695.3540008,-38.13080360867914
,,1739209695.3540125,-35.57807855764607
,,1739209695.3540242,-45.120503652039325
,,1739209695.354036,-45.120503652039325
,,1739209695.3540478,-33.981070128970906
,,1739209695.3540597,-20.82298085201522
,,1739209695.3540711,-45.120503652039325
,,1739209695.3540828,-35.57807855764607
,,1739209695.3540947,-38.13080360867914
,,1739209695.3541064,-45.120503652039325
,,1739209695.354118,-10.459244947857297
,,1739209695.3541298,-24.15140352195872
,,1739209695.3541417,-38.13080360867914
,,1739209695.3541534,-38.13080360867914
,,1739209695.354165,-45.120503652039325
,,1739209695.3541768,-45.120503652039325
,,1739209695.3541884,-45.120503652039325
,,1739209695.3542004,-38.13080360867914
,,1739209695.354212,-45.120503652039325
,,1739209695.3542235,-45.120503652039325
,,1739209695.3542354,-33.981070128970906
,,1739209695.354247,-45.120503652039325
,,1739209695.354259,-45.120503652039325
,,1739209695.3542707,-38.13080360867914
,,1739209695.3542824,-45.120503652039325
,,1739209695.3542943,-38.13080360867914
,,1739209695.354306,-45.120503652039325
,,1739209695.3543177,-33.98107012897096
,,1739209695.354329,-38.13080360867914
,,1739209695.354341,-31.141103565318943
,,1739209695.354353,-38.13080360867914
,,1739209695.3543646,-28.58837851428589
,,1739209695.3543763,-45.120503652039325
,,1739209695.354388,-45.120503652039325
,,1739209695.3544,-45.120503652039325
,,1739209695.3544116,-38.13080360867914
,,1739209695.3544233,-38.13080360867914
,,1739209695.354435,-35.57807855764607
,,1739209695.354447,-33.981070128970906
,,1739209695.3544586,-38.13080360867914
,,1739209695.3544705,-35.57807855764607
,,1739209695.354482,-35.57807855764607
,,1739209695.3544936,-33.981070128970906
,,1739209695.3545055,-38.13080360867914
,,1739209695.3545172,-45.120503652039325
,,1739209695.354529,-45.120503652039325
,,1739209695.3545406,-45.120503652039325
,,1739209695.3545525,-27.267205301931607
,,1739209695.3545642,-31.141103565318915
,,1739209695.354576,-45.120503652039325
,,1739209695.3545876,-38.13080360867914
,,1739209695.3545997,-31.141103565318915
,,1739209695.3546112,-28.992665084841946
,,1739209695.3546228,-9.537018564423098
,,1739209695.3546343,-15.329574645656034
,,1739209695.3546462,-23.506823629689546
,,1739209695.354658,-35.57807855764607
,,1739209695.3546698,-32.816014438256545
,,1739209695.3546815,-18.26308626601666
,,1739209695.3546932,-32.816014438256545
,,1739209695.354705,-35.57807855764607
,,1739209695.3547168,-38.13080360867914
,,1739209695.3547285,-38.13080360867914
,,1739209695.35474,-45.120503652039325
,,1739209695.354752,-45.120503652039325
,,1739209695.3547635,-45.120503652039325
,,1739209695.3547754,-33.981070128970906
,,1739209695.354787,-23.50682362968953
,,1739209695.3547988,-18.26308626601666
,,1739209695.3548107,-31.141103565318915
,,1739209695.3548224,-45.120503652039325
,,1739209695.354834,-33.981070128970906
,,1739209695.3548458,-22.54371790334745
,,1739209695.3548577,-32.81601443825658
,,1739209695.3548694,-38.13080360867914
,,1739209695.354881,-33.98107012897096
,,1739209695.3548927,-31.141103565318915
,,1739209695.354905,-12.42303992073162
,,1739209695.3549163,-19.642756598161057
,,1739209695.354928,-28.992665084841946
,,1739209695.3549397,-26.99137008561072
,,1739209695.3549514,-27.267205301931607
,,1739209695.3549633,-17.50874552048197
,,1739209695.354975,-38.13080360867914
,,1739209695.354987,-33.981070128970906
,,1739209695.3549984,-45.120503652039325
,,1739209695.3550105,-45.120503652039325
,,1739209695.355022,-38.13080360867914
,,1739209695.3550336,-45.120503652039325
,,1739209695.3550453,-45.120503652039325
,,1739209695.3550572,-45.120503652039325
,,1739209695.355069,-38.13080360867914
,,1739209695.3550806,-32.816014438256545
,,1739209695.3550923,-45.120503652039325
,,1739209695.355104,-38.13080360867914
,,1739209695.355116,-24.29264994887477
,,1739209695.3551276,-13.208789094753712
,,1739209695.3551393,-13.89834486931102
,,1739209695.355151,-25.25278630937684
,,1739209695.3551629,-38.13080360867914
,,1739209695.3551743,-38.13080360867914
,,1739209695.3551862,-19.844204643325902
,,1739209695.355198,-32.816014438256545
,,1739209695.3552098,-45.120503652039325
,,1739209695.3552215,-31.141103565318915
,,1739209695.3552332,-38.13080360867914
,,1739209695.3552449,-13.391556674517531
,,1739209695.3552566,-27.267205301931607
,,1739209695.3552685,-35.57807855764607
,,1739209695.3552802,-45.120503652039325
,,1739209695.3552918,-29.438486411369333
,,1739209695.3553035,-24.29264994887477
,,1739209695.3553154,-25.82631439489636
,,1739209695.3553271,-35.57807855764607
,,1739209695.3553388,-45.120503652039325
,,1739209695.3553505,-27.267205301931607
,,1739209695.3553624,-21.522148828640407
,,1739209695.355374,-45.120503652039325
,,1739209695.3553858,-38.13080360867914
,,1739209695.3553977,-38.13080360867914
,,1739209695.3554091,-38.13080360867914
,,1739209695.355421,-45.120503652039325
,,1739209695.3554327,-45.120503652039325
,,1739209695.3554444,-45.120503652039325
,,1739209695.355456,-28.992665084841946
,,1739209695.355468,-38.13080360867914
,,1739209695.3554797,-38.13080360867914
,,1739209695.3554914,-38.13080360867914
,,1739209695.355503,-38.13080360867914
,,1739209695.355515,-33.981070128970906
,,1739209695.3555267,-31.141103565318915
,,1739209695.3555384,-45.120503652039325
,,1739209695.35555,-31.141103565318893
,,1739209695.3555615,-29.438486411369333
,,1739209695.3555737,-38.13080360867914
,,1739209695.355585,-38.13080360867914
,,1739209695.355597,-38.13080360867914
,,1739209695.3556087,-31.141103565318915
,,1739209695.3556206,-30.49652367304973
,,1739209695.3556323,-20.277505258571438
,,1739209695.355644,-13.521825181113629
,,1739209695.3556557,-33.981070128970906
,,1739209695.3556676,-38.13080360867914
,,1739209695.3556793,-45.120503652039325
,,1739209695.355691,-24.589719217205094
,,1739209695.3557026,-33.981070128970906
,,1739209695.3557143,-45.120503652039325
,,1739209695.3557262,-45.120503652039325
,,1739209695.355738,-45.120503652039325
,,1739209695.3557496,-45.120503652039325
,,1739209695.3557613,-38.13080360867914
,,1739209695.3557732,-33.981070128970906
,,1739209695.355785,-38.13080360867914
,,1739209695.3557966,-38.13080360867914
,,1739209695.3558085,-8.246105906580349
,,1739209695.3558202,-25.82631439489636
,,1739209695.355832,-27.267205301931607
,,1739209695.3558435,-33.98107012897096
,,1739209695.3558552,-20.88804491267121
,,1739209695.355867,-18.52134165134079
,,1739209695.3558788,-38.13080360867914
,,1739209695.3558905,-21.67658091518819
,,1739209695.3559022,-25.07728991421287
,,1739209695.355914,-14.03147237536616
,,1739209695.3559258,-9.748611389602846
,,1739209695.3559375,-26.991370085610757
,,1739209695.3559492,-28.992665084841946
,,1739209695.3559608,-45.120503652039325
,,1739209695.3559728,-19.497575007474538
,,1739209695.3559844,-25.62660358559016
,,1739209695.355996,-45.120503652039325
,,1739209695.3560078,-33.981070128970906
,,1739209695.3560195,-32.816014438256545
,,1739209695.3560314,-10.824595629806277
,,1739209695.356043,-18.192034459266992
,,1739209695.3560548,-30.49652367304976
,,1739209695.3560665,-33.981070128970906
,,1739209695.3560784,-45.120503652039325
,,1739209695.35609,-45.120503652039325
,,1739209695.3561018,-45.120503652039325
,,1739209695.3561134,-38.13080360867914
,,1739209695.3561254,-35.57807855764607
,,1739209695.356137,-38.13080360867914
,,1739209695.3561487,-32.816014438256545
,,1739209695.3561604,-45.120503652039325
,,1739209695.356172,-45.120503652039325
,,1739209695.356184,-33.981070128970906
,,1739209695.3561957,-38.13080360867914
,,1739209695.3562074,-45.120503652039325
,,1739209695.356219,-28.992665084841946
,,1739209695.356231,-35.57807855764607
,,1739209695.356243,-45.120503652039325
,,1739209695.3562543,-17.756538629272868
,,1739209695.356266,-27.267205301931607
,,1739209695.356278,-35.57807855764607
,,1739209695.3562896,-38.13080360867914
,,1739209695.3563013,-38.13080360867914
,,1739209695.356313,-33.981070128970906
,,1739209695.356325,-33.981070128970906
,,1739209695.3563366,-45.120503652039325
,,1739209695.3563485,-38.13080360867914
,,1739209695.35636,-38.13080360867914
,,1739209695.3563716,-45.120503652039325
,,1739209695.3563836,-45.120503652039325
,,1739209695.3563952,-35.57807855764607
,,1739209695.356407,-33.98107012897096
,,1739209695.3564186,-26.991370085610736
,,1739209695.3564303,-13.450285694136726
,,1739209695.3564422,-31.141103565318915
,,1739209695.356454,-25.62660358559016
,,1739209695.3564656,-35.57807855764607
,,1739209695.3564773,-33.981070128970906
,,1739209695.3564892,-45.120503652039325
,,1739209695.3565009,-45.120503652039325
,,1739209695.3565123,-38.13080360867914
,,1739209695.3565242,-38.13080360867914
,,1739209695.356536,-17.756538629272868
,,1739209695.3565478,-28.992665084841946
,,1739209695.3565595,-38.13080360867914
,,1739209695.3565712,-38.13080360867914
,,1739209695.356583,-38.13080360867914
,,1739209695.3565948,-38.13080360867914
,,1739209695.3566065,-45.120503652039325
,,1739209695.3566182,-38.13080360867914
,,1739209695.3566298,-33.981070128970906
,,1739209695.3566418,-27.267205301931607
,,1739209695.3566537,-22.17584139042336
,,1739209695.3566651,-35.57807855764607
,,1739209695.3566768,-33.981070128970906
,,1739209695.3566887,-35.57807855764607
,,1739209695.3567004,-45.120503652039325
,,1739209695.356712,-33.981070128970906
,,1739209695.3567238,-45.120503652039325
,,1739209695.3567357,-33.981070128970906
,,1739209695.3567474,-30.49652367304973
,,1739209695.356759,-38.13080360867914
,,1739209695.3567708,-38.13080360867914
,,1739209695.3567824,-38.13080360867914
,,1739209695.3567944,-28.992665084841946
,,1739209695.356806,-38.13080360867914
,,1739209695.3568175,-38.13080360867914
,,1739209695.3568294,-38.13080360867914
,,1739209695.356841,-38.13080360867914
,,1739209695.356853,-38.13080360867914
,,1739209695.3568647,-45.120503652039325
,,1739209695.3568764,-31.141103565318915
,,1739209695.3568883,-28.992665084841946
,,1739209695.3569,-38.13080360867914
,,1739209695.3569117,-38.13080360867914
,,1739209695.356923,-28.58837851428586
,,1739209695.356935,-21.598678470925663
,,1739209695.356947,-38.13080360867914
,,1739209695.3569586,-28.58837851428586
,,1739209695.3569703,-33.98107012897096
,,1739209695.356982,-18.52134165134079
,,1739209695.356994,-8.825388310034759
,,1739209695.3570056,-33.98107012897096
,,1739209695.3570173,-33.981070128970906
,,1739209695.357029,-28.58837851428586
,,1739209695.357041,-21.44694444177911
,,1739209695.3570526,-25.62660358559016
,,1739209695.3570642,-33.981070128970906
,,1739209695.357076,-33.981070128970906
,,1739209695.3570876,-35.57807855764607
,,1739209695.3570995,-38.13080360867914
,,1739209695.3571112,-45.120503652039325
,,1739209695.357123,-23.38864096791655
,,1739209695.3571346,-45.120503652039325
,,1739209695.3571465,-38.13080360867914
,,1739209695.3571582,-33.981070128970906
,,1739209695.35717,-31.141103565318915
,,1739209695.3571815,-45.120503652039325
,,1739209695.3571932,-38.13080360867914
,,1739209695.3572052,-45.120503652039325
,,1739209695.3572168,-33.981070128970906
,,1739209695.3572285,-45.120503652039325
,,1739209695.3572402,-29.438486411369333
,,1739209695.357252,-35.57807855764607
,,1739209695.3572638,-17.75653862927286
,,1739209695.3572755,-9.372091701405443
,,1739209695.3572872,-38.13080360867914
,,1739209695.357299,-33.981070128970906
,,1739209695.3573108,-27.87774495603141
,,1739209695.3573225,-20.69570596139481
,,1739209695.357334,-26.487275050834715
,,1739209695.3573458,-33.981070128970906
,,1739209695.3573575,-25.82631439489636
,,1739209695.3573694,-31.141103565318943
,,1739209695.357381,-10.024446605923728
,,1739209695.3573928,-13.41495306682721
,,1739209695.3574047,-24.589719217205094
,,1739209695.3574164,-30.49652367304973
,,1739209695.357428,-45.120503652039325
,,1739209695.3574398,-38.13080360867914
,,1739209695.3574517,-38.13080360867914
,,1739209695.3574634,-33.981070128970906
,,1739209695.357475,-45.120503652039325
,,1739209695.3574867,-33.981070128970906
,,1739209695.3574984,-33.981070128970906
,,1739209695.3575103,-45.120503652039325
,,1739209695.357522,-45.120503652039325
,,1739209695.3575337,-45.120503652039325
,,1739209695.3575454,-38.13080360867914
,,1739209695.3575573,-45.120503652039325
,,1739209695.357569,-45.120503652039325
,,1739209695.357581,-45.120503652039325
,,1739209695.3575923,-38.13080360867914
,,1739209695.3576045,-38.13080360867914
,,1739209695.357616,-33.981070128970906
,,1739209695.3576276,-45.120503652039325
,,1739209695.3576393,-38.13080360867914
,,1739209695.357651,-45.120503652039325
,,1739209695.357663,-38.13080360867914
,,1739209695.3576746,-45.120503652039325
,,1739209695.3576863,-33.981070128970906
,,1739209695.357698,-32.816014438256545
,,1739209695.35771,-33.981070128970906
,,1739209695.3577216,-21.67658091518819
,,1739209695.3577332,-25.826314394896364
,,1739209695.357745,-29.438486411369333
,,1739209695.3577569,-38.13080360867914
,,1739209695.3577683,-38.13080360867914
,,1739209695.3577802,-28.58837851428586
,,1739209695.357792,-29.438486411369333
,,1739209695.3578036,-45.120503652039325
,,1739209695.3578155,-45.120503652039325
,,1739209695.3578272,-45.120503652039325
,,1739209695.3578389,-38.13080360867914
,,1739209695.3578506,-38.13080360867914
,,1739209695.3578625,-35.57807855764607
,,1739209695.3578742,-45.120503652039325
,,1739209695.3578858,-35.57807855764607
,,1739209695.3578975,-35.57807855764607
,,1739209695.3579094,-38.13080360867914
,,1739209695.3579211,-45.120503652039325
,,1739209695.3579328,-45.120503652039325
,,1739209695.3579445,-38.13080360867914
,,1739209695.3579562,-45.120503652039325
,,1739209695.357968,-35.57807855764607
