CAN Message, 0x1a7:0000cae95152d4c7,Timestamp,Amplitude
,,1739209610.8061757,-38.13080360867914
,,1739209610.8061817,-35.57807855764607
,,1739209610.806188,-45.120503652039325
,,1739209610.8061938,-45.120503652039325
,,1739209610.8062,-38.13080360867914
,,1739209610.806206,-45.120503652039325
,,1739209610.8062122,-31.141103565318915
,,1739209610.806218,-33.981070128970906
,,1739209610.8062243,-45.120503652039325
,,1739209610.8062303,-32.816014438256545
,,1739209610.8062365,-38.13080360867914
,,1739209610.8062427,-38.13080360867914
,,1739209610.806249,-38.13080360867914
,,1739209610.8062549,-38.13080360867914
,,1739209610.8062608,-38.13080360867914
,,1739209610.806267,-45.120503652039325
,,1739209610.806273,-38.13080360867914
,,1739209610.8062792,-35.57807855764607
,,1739209610.8062851,-38.13080360867914
,,1739209610.806291,-38.13080360867914
,,1739209610.8062975,-45.120503652039325
,,1739209610.8063035,-24.438645034577675
,,1739209610.8063097,-25.82631439489636
,,1739209610.8063157,-45.120503652039325
,,1739209610.806322,-38.13080360867914
,,1739209610.8063278,-45.120503652039325
,,1739209610.806334,-45.120503652039325
,,1739209610.8063402,-45.120503652039325
,,1739209610.8063462,-33.981070128970906
,,1739209610.8063524,-45.120503652039325
,,1739209610.8063583,-33.981070128970906
,,1739209610.8063643,-28.58837851428586
,,1739209610.8063705,-45.120503652039325
,,1739209610.8063767,-45.120503652039325
,,1739209610.806383,-33.981070128970906
,,1739209610.8063889,-33.981070128970906
,,1739209610.806395,-45.120503652039325
,,1739209610.806401,-32.816014438256545
,,1739209610.8064072,-45.120503652039325
,,1739209610.8064132,-28.992665084841967
,,1739209610.8064194,-33.981070128970906
,,1739209610.806425,-38.13080360867914
,,1739209610.8064315,-45.120503652039325
,,1739209610.8064375,-31.141103565318893
,,1739209610.8064437,-38.13080360867914
,,1739209610.80645,-35.57807855764607
,,1739209610.806456,-38.13080360867914
,,1739209610.806462,-32.816014438256545
,,1739209610.806468,-45.120503652039325
,,1739209610.8064742,-38.13080360867914
,,1739209610.8064802,-17.133997197586595
,,1739209610.8064864,-31.141103565318943
,,1739209610.8064926,-32.816014438256545
,,1739209610.8064983,-45.120503652039325
,,1739209610.8065047,-35.57807855764607
,,1739209610.8065107,-30.49652367304973
,,1739209610.806517,-45.120503652039325
,,1739209610.8065228,-45.120503652039325
,,1739209610.806529,-38.13080360867914
,,1739209610.806535,-38.13080360867914
,,1739209610.8065412,-45.120503652039325
,,1739209610.8065474,-31.141103565318893
,,1739209610.8065534,-45.120503652039325
,,1739209610.8065596,-45.120503652039325
,,1739209610.8065655,-45.120503652039325
,,1739209610.8065715,-45.120503652039325
,,1739209610.8065777,-38.13080360867914
,,1739209610.806584,-26.0356534632528
,,1739209610.80659,-38.13080360867914
,,1739209610.806596,-45.120503652039325
,,1739209610.8066022,-38.13080360867914
,,1739209610.8066082,-33.981070128970906
,,1739209610.8066144,-31.141103565318915
,,1739209610.8066204,-38.13080360867914
,,1739209610.8066266,-24.29264994887477
,,1739209610.8066325,-38.13080360867914
,,1739209610.8066387,-32.816014438256545
,,1739209610.806645,-45.120503652039325
,,1739209610.8066509,-35.57807855764607
,,1739209610.806657,-18.676117757360903
,,1739209610.806663,-33.981070128970906
,,1739209610.8066692,-45.120503652039325
,,1739209610.8066752,-35.57807855764607
,,1739209610.8066814,-33.98107012897096
,,1739209610.8066874,-45.120503652039325
,,1739209610.8066936,-45.120503652039325
,,1739209610.8066998,-38.13080360867914
,,1739209610.8067057,-30.49652367304976
,,1739209610.806712,-19.13259858440814
,,1739209610.806718,-24.589719217205094
,,1739209610.806724,-33.981070128970906
,,1739209610.80673,-38.13080360867914
,,1739209610.8067362,-45.120503652039325
,,1739209610.8067424,-35.57807855764607
,,1739209610.8067484,-45.120503652039325
,,1739209610.8067546,-28.992665084841946
,,1739209610.8067603,-33.981070128970906
,,1739209610.8067667,-38.13080360867914
,,1739209610.8067727,-9.064221431963109
,,1739209610.806779,-23.75329798047522
,,1739209610.8067849,-31.141103565318915
,,1739209610.806791,-31.141103565318915
,,1739209610.8067973,-45.120503652039325
,,1739209610.8068032,-26.99137008561072
,,1739209610.8068094,-30.49652367304973
,,1739209610.8068154,-38.13080360867914
,,1739209610.8068216,-38.13080360867914
,,1739209610.8068275,-35.57807855764607
,,1739209610.8068335,-35.57807855764607
,,1739209610.80684,-45.120503652039325
,,1739209610.806846,-45.120503652039325
,,1739209610.806852,-45.120503652039325
,,1739209610.806858,-45.120503652039325
,,1739209610.8068645,-45.120503652039325
,,1739209610.8068702,-38.13080360867914
,,1739209610.8068764,-30.49652367304973
,,1739209610.8068824,-28.992665084841946
,,1739209610.8068886,-45.120503652039325
,,1739209610.8068948,-38.13080360867914
,,1739209610.8069007,-38.13080360867914
,,1739209610.806907,-38.13080360867914
,,1739209610.806913,-31.141103565318915
,,1739209610.806919,-31.141103565318915
,,1739209610.806925,-45.120503652039325
,,1739209610.8069313,-30.49652367304973
,,1739209610.8069372,-32.816014438256545
,,1739209610.8069434,-38.13080360867914
,,1739209610.8069496,-18.521341651340787
,,1739209610.8069556,-45.120503652039325
,,1739209610.8069618,-38.13080360867914
,,1739209610.8069675,-35.57807855764607
,,1739209610.806974,-38.13080360867914
,,1739209610.80698,-45.120503652039325
,,1739209610.806986,-26.991370085610736
,,1739209610.8069923,-33.981070128970906
,,1739209610.8069985,-45.120503652039325
,,1739209610.8070045,-33.981070128970906
,,1739209610.8070104,-45.120503652039325
,,1739209610.8070166,-45.120503652039325
,,1739209610.8070226,-38.13080360867914
,,1739209610.8070288,-31.14110356531892
,,1739209610.8070347,-35.57807855764607
,,1739209610.807041,-38.13080360867914
,,1739209610.8070471,-45.120503652039325
,,1739209610.807053,-25.826314394896364
,,1739209610.8070593,-33.981070128970906
,,1739209610.8070652,-21.6765809151882
,,1739209610.8070714,-38.13080360867914
,,1739209610.8070774,-38.13080360867914
,,1739209610.8070836,-38.13080360867914
,,1739209610.8070896,-38.13080360867914
,,1739209610.8070958,-38.13080360867914
,,1739209610.807102,-30.49652367304973
,,1739209610.807108,-45.120503652039325
,,1739209610.807114,-38.13080360867914
,,1739209610.80712,-45.120503652039325
,,1739209610.8071263,-33.981070128970906
,,1739209610.8071322,-45.120503652039325
,,1739209610.8071384,-38.13080360867914
,,1739209610.8071446,-35.57807855764607
,,1739209610.8071506,-22.84163660590255
,,1739209610.8071568,-38.13080360867914
,,1739209610.8071628,-38.13080360867914
,,1739209610.807169,-45.120503652039325
,,1739209610.807175,-26.99137008561072
,,1739209610.8071811,-17.079109328685792
,,1739209610.807187,-22.54371790334745
,,1739209610.8071933,-30.49652367304973
,,1739209610.8071997,-38.13080360867914
,,1739209610.8072054,-33.981070128970906
,,1739209610.8072116,-45.120503652039325
,,1739209610.8072176,-45.120503652039325
,,1739209610.8072238,-32.816014438256545
,,1739209610.8072298,-38.13080360867914
,,1739209610.807236,-38.13080360867914
,,1739209610.8072422,-38.13080360867914
,,1739209610.807248,-33.981070128970906
,,1739209610.8072543,-45.120503652039325
,,1739209610.8072605,-38.13080360867914
,,1739209610.8072665,-45.120503652039325
,,1739209610.8072724,-45.120503652039325
,,1739209610.8072786,-45.120503652039325
,,1739209610.8072846,-38.13080360867914
,,1739209610.8072908,-45.120503652039325
,,1739209610.807297,-38.13080360867914
,,1739209610.807303,-38.13080360867914
,,1739209610.8073092,-45.120503652039325
,,1739209610.807315,-45.120503652039325
,,1739209610.8073213,-24.29264994887477
,,1739209610.8073273,-11.493794354782626
,,1739209610.8073337,-15.45908632464896
,,1739209610.8073394,-25.62660358559016
,,1739209610.8073456,-45.120503652039325
,,1739209610.8073518,-27.8777449560314
,,1739209610.8073578,-45.120503652039325
,,1739209610.807364,-45.120503652039325
,,1739209610.80737,-35.57807855764607
,,1739209610.807376,-30.49652367304973
,,1739209610.807382,-38.13080360867914
,,1739209610.8073883,-32.816014438256545
,,1739209610.8073945,-38.13080360867914
,,1739209610.8074005,-45.120503652039325
,,1739209610.807407,-45.120503652039325
,,1739209610.8074126,-24.438645034577675
,,1739209610.8074188,-23.38864096791655
,,1739209610.8074248,-45.120503652039325
,,1739209610.807431,-33.981070128970906
,,1739209610.807437,-31.141103565318915
,,1739209610.8074431,-25.82631439489636
,,1739209610.807448,-17.600019173844906
,,1739209610.807453,-33.981070128970906
,,1739209610.8074574,-45.120503652039325
,,1739209610.8074622,-45.120503652039325
,,1739209610.807467,-38.13080360867914
,,1739209610.8074718,-38.13080360867914
,,1739209610.8074763,-38.13080360867914
,,1739209610.8074815,-30.49652367304973
,,1739209610.8074863,-24.151403521958727
,,1739209610.807491,-38.13080360867914
,,1739209610.8074958,-35.57807855764607
,,1739209610.8075006,-33.981070128970906
,,1739209610.8075054,-45.120503652039325
,,1739209610.80751,-38.13080360867914
,,1739209610.807515,-45.120503652039325
,,1739209610.8075197,-32.816014438256545
,,1739209610.8075244,-24.746238672633048
,,1739209610.8075292,-45.120503652039325
,,1739209610.807534,-45.120503652039325
,,1739209610.8075387,-38.13080360867914
,,1739209610.8075435,-30.49652367304973
,,1739209610.8075483,-45.120503652039325
,,1739209610.8075533,-33.981070128970906
,,1739209610.807558,-20.69570596139481
,,1739209610.8075628,-22.54371790334745
,,1739209610.8075676,-31.141103565318915
,,1739209610.8075724,-45.120503652039325
,,1739209610.8075771,-24.438645034577675
,,1739209610.807582,-13.643740409628307
,,1739209610.807587,-14.67118819054769
,,1739209610.8075914,-24.15140352195872
,,1739209610.8075962,-38.13080360867914
,,1739209610.807601,-32.81601443825658
,,1739209610.8076055,-38.13080360867914
,,1739209610.8076105,-38.13080360867914
,,1739209610.8076155,-38.13080360867914
,,1739209610.8076203,-30.49652367304973
,,1739209610.807625,-32.816014438256545
,,1739209610.8076298,-45.120503652039325
,,1739209610.8076346,-45.120503652039325
,,1739209610.8076394,-38.13080360867914
,,1739209610.807644,-38.13080360867914
,,1739209610.807649,-35.57807855764607
,,1739209610.8076537,-45.120503652039325
,,1739209610.8076584,-32.81601443825658
,,1739209610.8076632,-38.13080360867914
,,1739209610.807668,-45.120503652039325
,,1739209610.8076727,-45.120503652039325
,,1739209610.8076775,-38.13080360867914
,,1739209610.8076825,-45.120503652039325
,,1739209610.8076873,-45.120503652039325
,,1739209610.807692,-35.57807855764607
,,1739209610.8076968,-17.600019173844906
,,1739209610.8077016,-32.81601443825658
,,1739209610.8077064,-31.141103565318893
,,1739209610.8077111,-38.13080360867914
,,1739209610.807716,-35.57807855764607
,,1739209610.807721,-8.792894767244903
,,1739209610.8077254,-17.661951700302005
,,1739209610.8077302,-31.14110356531892
,,1739209610.807735,-33.981070128970906
,,1739209610.8077395,-45.120503652039325
,,1739209610.8077445,-45.120503652039325
,,1739209610.8077493,-45.120503652039325
,,1739209610.8077545,-38.13080360867914
,,1739209610.807759,-38.13080360867914
,,1739209610.8077638,-45.120503652039325
,,1739209610.8077686,-45.120503652039325
,,1739209610.8077734,-33.981070128970906
,,1739209610.807778,-45.120503652039325
,,1739209610.807783,-38.13080360867914
,,1739209610.8077877,-45.120503652039325
,,1739209610.8077924,-27.267205301931607
,,1739209610.8077972,-24.589719217205094
,,1739209610.807802,-45.120503652039325
,,1739209610.8078067,-33.981070128970906
,,1739209610.8078115,-45.120503652039325
,,1739209610.8078165,-32.816014438256545
,,1739209610.8078213,-35.57807855764607
,,1739209610.807826,-38.13080360867914
,,1739209610.8078308,-28.58837851428586
,,1739209610.8078356,-31.141103565318893
,,1739209610.8078403,-45.120503652039325
,,1739209610.807845,-38.13080360867914
,,1739209610.80785,-35.57807855764607
,,1739209610.807855,-30.49652367304973
,,1739209610.8078594,-19.49757500747454
,,1739209610.8078642,-35.57807855764607
,,1739209610.807869,-45.120503652039325
,,1739209610.8078735,-45.120503652039325
,,1739209610.8078785,-38.13080360867914
,,1739209610.8078833,-38.13080360867914
,,1739209610.8078885,-31.141103565318915
,,1739209610.807893,-27.267205301931607
,,1739209610.8078978,-45.120503652039325
,,1739209610.8079026,-45.120503652039325
,,1739209610.807907,-38.13080360867914
,,1739209610.807912,-38.13080360867914
,,1739209610.8079169,-45.120503652039325
,,1739209610.8079216,-45.120503652039325
,,1739209610.8079264,-38.13080360867914
,,1739209610.8079312,-28.58837851428586
,,1739209610.807936,-45.120503652039325
,,1739209610.8079407,-45.120503652039325
,,1739209610.8079455,-38.13080360867914
,,1739209610.8079505,-38.13080360867914
,,1739209610.8079553,-45.120503652039325
,,1739209610.80796,-45.120503652039325
,,1739209610.8079648,-45.120503652039325
,,1739209610.8079696,-45.120503652039325
,,1739209610.8079743,-35.57807855764607
,,1739209610.807979,-38.13080360867914
,,1739209610.807984,-38.13080360867914
,,1739209610.8079886,-28.58837851428586
,,1739209610.8079934,-38.13080360867914
,,1739209610.8079982,-19.089059925837468
,,1739209610.808003,-30.49652367304973
,,1739209610.8080077,-33.981070128970906
,,1739209610.8080125,-45.120503652039325
,,1739209610.8080173,-45.120503652039325
,,1739209610.8080225,-45.120503652039325
,,1739209610.808027,-25.25278630937684
,,1739209610.8080318,-33.981070128970906
,,1739209610.8080366,-38.13080360867914
,,1739209610.808041,-22.002965041481755
,,1739209610.808046,-33.98107012897096
,,1739209610.8080509,-38.13080360867914
,,1739209610.8080556,-33.981070128970906
,,1739209610.8080604,-32.816014438256545
,,1739209610.8080652,-13.310647844171983
,,1739209610.80807,-20.16506027657481
,,1739209610.8080747,-32.816014438256545
,,1739209610.8080795,-33.981070128970906
,,1739209610.8080842,-33.981070128970906
,,1739209610.808089,-31.141103565318943
,,1739209610.808094,-38.13080360867914
,,1739209610.8080988,-32.816014438256545
,,1739209610.8081036,-32.816014438256545
,,1739209610.8081083,-38.13080360867914
,,1739209610.808113,-26.99137008561072
