CAN Message, 0x98:0000d0d9b939964d,Timestamp,Amplitude
,,1739209770.725289,-38.13080360867914
,,1739209770.725294,-45.120503652039325
,,1739209770.725299,-45.120503652039325
,,1739209770.725304,-35.57807855764607
,,1739209770.725309,-38.13080360867914
,,1739209770.7253137,-45.120503652039325
,,1739209770.725319,-38.13080360867914
,,1739209770.7253234,-38.13080360867914
,,1739209770.7253284,-38.13080360867914
,,1739209770.7253332,-38.13080360867914
,,1739209770.7253382,-38.13080360867914
,,1739209770.7253432,-38.13080360867914
,,1739209770.725348,-38.13080360867914
,,1739209770.725353,-45.120503652039325
,,1739209770.7253578,-33.981070128970906
,,1739209770.7253628,-38.13080360867914
,,1739209770.7253678,-38.13080360867914
,,1739209770.7253726,-45.120503652039325
,,1739209770.7253776,-38.13080360867914
,,1739209770.7253826,-38.13080360867914
,,1739209770.725387,-45.120503652039325
,,1739209770.7253923,-45.120503652039325
,,1739209770.725397,-38.13080360867914
,,1739209770.725402,-38.13080360867914
,,1739209770.7254071,-45.120503652039325
,,1739209770.725412,-45.120503652039325
,,1739209770.725417,-38.13080360867914
,,1739209770.725422,-38.13080360867914
,,1739209770.725427,-45.120503652039325
,,1739209770.7254317,-32.816014438256545
,,1739209770.7254364,-38.13080360867914
,,1739209770.7254417,-45.120503652039325
,,1739209770.7254465,-45.120503652039325
,,1739209770.7254512,-45.120503652039325
,,1739209770.7254562,-33.981070128970906
,,1739209770.725461,-45.120503652039325
,,1739209770.725466,-38.13080360867914
,,1739209770.725471,-45.120503652039325
,,1739209770.7254758,-33.981070128970906
,,1739209770.7254808,-31.141103565318915
,,1739209770.7254858,-45.120503652039325
,,1739209770.7254906,-45.120503652039325
,,1739209770.7254956,-33.981070128970906
,,1739209770.7255003,-38.13080360867914
,,1739209770.7255054,-38.13080360867914
,,1739209770.7255104,-33.981070128970906
,,1739209770.7255151,-32.816014438256545
,,1739209770.72552,-35.57807855764607
,,1739209770.7255251,-28.992665084841946
,,1739209770.72553,-29.438486411369347
,,1739209770.725535,-11.202334415906805
,,1739209770.7255397,-13.706005918034618
,,1739209770.7255447,-28.218542851754165
,,1739209770.7255497,-31.141103565318915
,,1739209770.7255545,-33.981070128970906
,,1739209770.7255597,-30.49652367304973
,,1739209770.7255642,-35.57807855764607
,,1739209770.7255692,-38.13080360867914
,,1739209770.7255745,-45.120503652039325
,,1739209770.725579,-45.120503652039325
,,1739209770.725584,-38.13080360867914
,,1739209770.725589,-38.13080360867914
,,1739209770.7255938,-30.49652367304973
,,1739209770.7255988,-27.267205301931607
,,1739209770.7256036,-45.120503652039325
,,1739209770.7256086,-38.13080360867914
,,1739209770.7256136,-38.13080360867914
,,1739209770.7256184,-38.13080360867914
,,1739209770.7256234,-45.120503652039325
,,1739209770.7256284,-45.120503652039325
,,1739209770.7256331,-45.120503652039325
,,1739209770.7256382,-31.141103565318943
,,1739209770.725643,-38.13080360867914
,,1739209770.725648,-45.120503652039325
,,1739209770.725653,-21.6765809151882
,,1739209770.7256577,-29.438486411369333
,,1739209770.7256627,-38.13080360867914
,,1739209770.7256677,-45.120503652039325
,,1739209770.7256725,-32.816014438256545
,,1739209770.7256775,-17.508745520481977
,,1739209770.7256825,-25.82631439489636
,,1739209770.7256873,-29.438486411369333
,,1739209770.7256925,-45.120503652039325
,,1739209770.725697,-35.57807855764607
,,1739209770.725702,-33.981070128970906
,,1739209770.7257068,-45.120503652039325
,,1739209770.7257118,-35.57807855764607
,,1739209770.7257168,-30.49652367304973
,,1739209770.7257216,-38.13080360867914
,,1739209770.7257266,-45.120503652039325
,,1739209770.7257316,-38.13080360867914
,,1739209770.7257364,-38.13080360867914
,,1739209770.7257414,-45.120503652039325
,,1739209770.7257462,-45.120503652039325
,,1739209770.7257512,-38.13080360867914
,,1739209770.7257562,-33.981070128970906
,,1739209770.725761,-45.120503652039325
,,1739209770.725766,-45.120503652039325
,,1739209770.725771,-38.13080360867914
,,1739209770.7257757,-38.13080360867914
,,1739209770.7257807,-45.120503652039325
,,1739209770.7257855,-35.57807855764607
,,1739209770.7257905,-45.120503652039325
,,1739209770.7257955,-20.82298085201522
,,1739209770.7258005,-32.816014438256545
,,1739209770.7258053,-38.13080360867914
,,1739209770.72581,-33.981070128970906
,,1739209770.725815,-26.487275050834725
,,1739209770.72582,-8.310806467380322
,,1739209770.7258248,-27.267205301931607
,,1739209770.7258298,-38.13080360867914
,,1739209770.7258348,-26.0356534632528
,,1739209770.7258396,-31.141103565318893
,,1739209770.7258446,-33.981070128970906
,,1739209770.7258494,-33.981070128970906
,,1739209770.7258544,-32.816014438256545
,,1739209770.7258594,-31.141103565318893
,,1739209770.7258642,-24.74623867263306
,,1739209770.7258692,-35.57807855764607
,,1739209770.7258742,-45.120503652039325
,,1739209770.725879,-45.120503652039325
,,1739209770.725884,-38.13080360867914
,,1739209770.7258887,-45.120503652039325
,,1739209770.7258935,-30.49652367304973
,,1739209770.7258987,-32.816014438256545
,,1739209770.7259035,-45.120503652039325
,,1739209770.7259085,-32.816014438256545
,,1739209770.7259133,-25.62660358559016
,,1739209770.7259183,-28.992665084841967
,,1739209770.7259233,-32.816014438256545
,,1739209770.725928,-45.120503652039325
,,1739209770.725933,-32.816014438256545
,,1739209770.725938,-33.981070128970906
,,1739209770.7259429,-45.120503652039325
,,1739209770.725948,-35.57807855764607
,,1739209770.7259526,-45.120503652039325
,,1739209770.7259576,-45.120503652039325
,,1739209770.7259626,-38.13080360867914
,,1739209770.7259674,-45.120503652039325
,,1739209770.7259724,-45.120503652039325
,,1739209770.7259774,-38.13080360867914
,,1739209770.7259822,-45.120503652039325
,,1739209770.7259872,-45.120503652039325
,,1739209770.725992,-35.57807855764607
,,1739209770.725997,-38.13080360867914
,,1739209770.726002,-45.120503652039325
,,1739209770.7260067,-45.120503652039325
,,1739209770.7260118,-45.120503652039325
,,1739209770.7260163,-33.98107012897096
,,1739209770.7260215,-32.816014438256545
,,1739209770.7260263,-38.13080360867914
,,1739209770.7260313,-18.636903542229973
,,1739209770.7260363,-33.981070128970906
,,1739209770.7260413,-38.13080360867914
,,1739209770.726046,-31.141103565318915
,,1739209770.726051,-30.49652367304976
,,1739209770.726056,-8.630077311177528
,,1739209770.7260609,-27.267205301931607
,,1739209770.726066,-38.13080360867914
,,1739209770.7260706,-38.13080360867914
,,1739209770.7260756,-38.13080360867914
,,1739209770.726081,-38.13080360867914
,,1739209770.7260854,-45.120503652039325
,,1739209770.7260904,-45.120503652039325
,,1739209770.7260952,-45.120503652039325
,,1739209770.7261002,-45.120503652039325
,,1739209770.7261052,-45.120503652039325
,,1739209770.72611,-38.13080360867914
,,1739209770.726115,-28.992665084841946
,,1739209770.7261198,-45.120503652039325
,,1739209770.7261248,-33.981070128970906
,,1739209770.7261298,-45.120503652039325
,,1739209770.7261343,-31.14110356531892
,,1739209770.7261395,-38.13080360867914
,,1739209770.7261446,-45.120503652039325
,,1739209770.726149,-38.13080360867914
,,1739209770.7261543,-23.38864096791655
,,1739209770.726159,-45.120503652039325
,,1739209770.726164,-35.57807855764607
,,1739209770.726169,-32.81601443825658
,,1739209770.726174,-22.002965041481755
,,1739209770.726179,-38.13080360867914
,,1739209770.726184,-45.120503652039325
,,1739209770.726189,-45.120503652039325
,,1739209770.7261937,-33.981070128970906
,,1739209770.7261984,-45.120503652039325
,,1739209770.7262034,-33.981070128970906
,,1739209770.7262084,-45.120503652039325
,,1739209770.7262132,-38.13080360867914
,,1739209770.7262182,-29.438486411369333
,,1739209770.726223,-33.981070128970906
,,1739209770.726228,-45.120503652039325
,,1739209770.726233,-38.13080360867914
,,1739209770.7262378,-38.13080360867914
,,1739209770.7262428,-45.120503652039325
,,1739209770.7262478,-45.120503652039325
,,1739209770.7262526,-31.141103565318915
,,1739209770.7262576,-35.57807855764607
,,1739209770.7262623,-38.13080360867914
,,1739209770.726267,-23.75329798047523
,,1739209770.7262723,-45.120503652039325
,,1739209770.726277,-33.981070128970906
,,1739209770.726282,-45.120503652039325
,,1739209770.7262871,-45.120503652039325
,,1739209770.726292,-33.981070128970906
,,1739209770.726297,-45.120503652039325
,,1739209770.7263017,-31.141103565318915
,,1739209770.726307,-30.49652367304976
,,1739209770.7263117,-18.263086266016654
,,1739209770.7263165,-8.36913860735935
,,1739209770.7263217,-30.49652367304973
,,1739209770.7263262,-38.13080360867914
,,1739209770.7263312,-33.981070128970906
,,1739209770.7263362,-45.120503652039325
,,1739209770.726341,-45.120503652039325
,,1739209770.726346,-38.13080360867914
,,1739209770.726351,-28.992665084841946
,,1739209770.7263558,-27.267205301931607
,,1739209770.7263608,-45.120503652039325
,,1739209770.7263656,-38.13080360867914
,,1739209770.7263706,-32.816014438256545
,,1739209770.7263756,-38.13080360867914
,,1739209770.7263803,-45.120503652039325
,,1739209770.7263854,-45.120503652039325
,,1739209770.7263904,-33.981070128970906
,,1739209770.7263951,-45.120503652039325
,,1739209770.7264,-45.120503652039325
,,1739209770.726405,-38.13080360867914
,,1739209770.72641,-32.816014438256545
,,1739209770.726415,-33.981070128970906
,,1739209770.7264197,-45.120503652039325
,,1739209770.7264247,-38.13080360867914
,,1739209770.7264297,-45.120503652039325
,,1739209770.7264345,-35.57807855764607
,,1739209770.7264397,-38.13080360867914
,,1739209770.7264442,-35.57807855764607
,,1739209770.7264493,-38.13080360867914
,,1739209770.7264545,-17.788531000973595
,,1739209770.726459,-16.171807084586764
,,1739209770.726464,-38.13080360867914
,,1739209770.7264688,-32.816014438256545
,,1739209770.7264738,-33.981070128970906
,,1739209770.7264788,-19.89606131697609
,,1739209770.7264836,-30.49652367304973
,,1739209770.7264886,-38.13080360867914
,,1739209770.7264936,-33.981070128970906
,,1739209770.7264984,-45.120503652039325
,,1739209770.7265034,-9.41390695182395
,,1739209770.726508,-17.44894499121748
,,1739209770.7265131,-38.13080360867914
,,1739209770.7265182,-30.49652367304973
,,1739209770.726523,-45.120503652039325
,,1739209770.726528,-45.120503652039325
,,1739209770.7265327,-33.98107012897096
,,1739209770.7265377,-38.13080360867914
,,1739209770.7265427,-38.13080360867914
,,1739209770.7265477,-35.57807855764607
,,1739209770.7265525,-38.13080360867914
,,1739209770.7265575,-45.120503652039325
,,1739209770.7265625,-35.57807855764607
,,1739209770.7265673,-35.57807855764607
,,1739209770.726572,-45.120503652039325
,,1739209770.726577,-45.120503652039325
,,1739209770.726582,-38.13080360867914
,,1739209770.7265868,-38.13080360867914
,,1739209770.7265918,-31.141103565318893
,,1739209770.7265968,-33.981070128970906
,,1739209770.7266016,-45.120503652039325
,,1739209770.7266066,-38.13080360867914
,,1739209770.7266114,-26.487275050834715
,,1739209770.7266164,-35.57807855764607
,,1739209770.7266214,-45.120503652039325
,,1739209770.7266262,-45.120503652039325
,,1739209770.7266312,-21.522148828640407
,,1739209770.726636,-32.816014438256545
,,1739209770.726641,-45.120503652039325
,,1739209770.726646,-21.598678470925663
,,1739209770.7266507,-35.57807855764607
,,1739209770.7266555,-45.120503652039325
,,1739209770.7266607,-45.120503652039325
,,1739209770.7266655,-45.120503652039325
,,1739209770.7266705,-26.991370085610736
,,1739209770.7266753,-35.57807855764607
,,1739209770.7266805,-45.120503652039325
,,1739209770.7266853,-45.120503652039325
,,1739209770.72669,-32.816014438256545
,,1739209770.726695,-45.120503652039325
,,1739209770.7267,-45.120503652039325
,,1739209770.7267048,-38.13080360867914
,,1739209770.7267098,-32.81601443825658
,,1739209770.7267146,-45.120503652039325
,,1739209770.7267196,-38.13080360867914
,,1739209770.7267246,-45.120503652039325
,,1739209770.7267294,-26.991370085610736
,,1739209770.7267344,-31.141103565318893
,,1739209770.7267392,-45.120503652039325
,,1739209770.7267442,-38.13080360867914
,,1739209770.7267492,-45.120503652039325
,,1739209770.726754,-38.13080360867914
,,1739209770.726759,-38.13080360867914
,,1739209770.726764,-23.16150712794695
,,1739209770.7267687,-30.49652367304973
,,1739209770.7267735,-27.8777449560314
,,1739209770.7267785,-45.120503652039325
,,1739209770.7267835,-25.62660358559016
,,1739209770.7267883,-14.962716088148875
,,1739209770.7267933,-28.992665084841946
,,1739209770.7267983,-45.120503652039325
,,1739209770.7268033,-38.13080360867914
,,1739209770.726808,-45.120503652039325
,,1739209770.726813,-31.141103565318915
,,1739209770.7268178,-32.816014438256545
,,1739209770.7268229,-38.13080360867914
,,1739209770.726828,-38.13080360867914
,,1739209770.7268326,-33.981070128970906
,,1739209770.7268376,-45.120503652039325
,,1739209770.7268424,-38.13080360867914
,,1739209770.7268474,-38.13080360867914
,,1739209770.7268524,-45.120503652039325
,,1739209770.7268572,-45.120503652039325
,,1739209770.7268622,-35.57807855764607
,,1739209770.7268672,-38.13080360867914
,,1739209770.726872,-26.99137008561072
,,1739209770.726877,-45.120503652039325
