CAN Message, 0x39:021444ba83666c26,Timestamp,Amplitude
,,1739209604.2809286,-16.398940924556364
,,1739209604.2809317,-32.816014438256545
,,1739209604.280935,-38.13080360867914
,,1739209604.280938,-45.120503652039325
,,1739209604.2809412,-45.120503652039325
,,1739209604.2809446,-45.120503652039325
,,1739209604.2809477,-38.13080360867914
,,1739209604.280951,-45.120503652039325
,,1739209604.280954,-45.120503652039325
,,1739209604.2809577,-38.13080360867914
,,1739209604.2809606,-31.141103565318915
,,1739209604.280964,-38.13080360867914
,,1739209604.280967,-35.57807855764607
,,1739209604.28097,-45.120503652039325
,,1739209604.2809734,-35.57807855764607
,,1739209604.2809763,-32.816014438256545
,,1739209604.28098,-45.120503652039325
,,1739209604.280983,-45.120503652039325
,,1739209604.2809863,-35.57807855764607
,,1739209604.2809894,-29.438486411369333
,,1739209604.2809927,-38.13080360867914
,,1739209604.2809958,-33.981070128970906
,,1739209604.2809992,-33.981070128970906
,,1739209604.2810023,-20.51152522447381
,,1739209604.2810054,-22.84163660590255
,,1739209604.2810087,-31.141103565318915
,,1739209604.2810118,-45.120503652039325
,,1739209604.2810152,-26.487275050834725
,,1739209604.2810185,-10.80525781016478
,,1739209604.2810216,-11.31658205146902
,,1739209604.2810247,-22.448786368009163
,,1739209604.281028,-45.120503652039325
,,1739209604.2810311,-32.816014438256545
,,1739209604.2810345,-38.13080360867914
,,1739209604.2810376,-45.120503652039325
,,1739209604.281041,-45.120503652039325
,,1739209604.281044,-38.13080360867914
,,1739209604.281047,-45.120503652039325
,,1739209604.2810504,-26.0356534632528
,,1739209604.2810535,-26.0356534632528
,,1739209604.281057,-45.120503652039325
,,1739209604.28106,-38.13080360867914
,,1739209604.2810633,-32.816014438256545
,,1739209604.2810664,-38.13080360867914
,,1739209604.2810698,-38.13080360867914
,,1739209604.2810729,-38.13080360867914
,,1739209604.281076,-32.816014438256545
,,1739209604.2810793,-31.141103565318893
,,1739209604.2810824,-45.120503652039325
,,1739209604.2810855,-45.120503652039325
,,1739209604.2810888,-32.816014438256545
,,1739209604.2810922,-32.816014438256545
,,1739209604.2810953,-25.62660358559016
,,1739209604.2810986,-32.816014438256545
,,1739209604.2811017,-38.13080360867914
,,1739209604.2811048,-35.57807855764607
,,1739209604.281108,-33.981070128970906
,,1739209604.2811112,-14.03147237536616
,,1739209604.2811146,-20.51152522447381
,,1739209604.2811177,-30.49652367304973
,,1739209604.281121,-33.981070128970906
,,1739209604.281124,-35.57807855764607
,,1739209604.2811277,-45.120503652039325
,,1739209604.2811306,-45.120503652039325
,,1739209604.281134,-38.13080360867914
,,1739209604.281137,-45.120503652039325
,,1739209604.28114,-35.57807855764607
,,1739209604.2811434,-27.267205301931607
,,1739209604.2811463,-38.13080360867914
,,1739209604.28115,-45.120503652039325
,,1739209604.281153,-35.57807855764607
,,1739209604.2811563,-38.13080360867914
,,1739209604.2811594,-45.120503652039325
,,1739209604.2811627,-45.120503652039325
,,1739209604.2811658,-35.57807855764607
,,1739209604.2811692,-28.58837851428589
,,1739209604.2811725,-18.636903542229977
,,1739209604.2811754,-17.051923356851116
,,1739209604.2811787,-45.120503652039325
,,1739209604.2811818,-31.141103565318915
,,1739209604.2811852,-38.13080360867914
,,1739209604.2811882,-35.57807855764607
,,1739209604.2811916,-38.13080360867914
,,1739209604.2811947,-33.98107012897096
,,1739209604.281198,-45.120503652039325
,,1739209604.2812011,-33.981070128970906
,,1739209604.2812042,-45.120503652039325
,,1739209604.2812076,-45.120503652039325
,,1739209604.281211,-45.120503652039325
,,1739209604.281214,-45.120503652039325
,,1739209604.281217,-35.57807855764607
,,1739209604.2812204,-30.49652367304973
,,1739209604.2812235,-45.120503652039325
,,1739209604.2812269,-45.120503652039325
,,1739209604.28123,-45.120503652039325
,,1739209604.2812333,-24.589719217205094
,,1739209604.2812364,-33.981070128970906
,,1739209604.2812395,-45.120503652039325
,,1739209604.2812428,-45.120503652039325
,,1739209604.281246,-38.13080360867914
,,1739209604.2812493,-17.600019173844906
,,1739209604.2812524,-24.746238672633048
,,1739209604.2812555,-45.120503652039325
,,1739209604.2812588,-28.992665084841946
,,1739209604.2812622,-28.218542851754165
,,1739209604.2812653,-9.437312801088174
,,1739209604.2812686,-15.203813578239808
,,1739209604.2812717,-31.141103565318915
,,1739209604.2812748,-28.992665084841946
,,1739209604.281278,-45.120503652039325
,,1739209604.2812812,-38.13080360867914
,,1739209604.2812846,-33.981070128970906
,,1739209604.2812877,-33.981070128970906
,,1739209604.281291,-45.120503652039325
,,1739209604.281294,-33.981070128970906
,,1739209604.2812974,-28.992665084841946
,,1739209604.2813003,-31.141103565318915
,,1739209604.281304,-32.816014438256545
,,1739209604.281307,-38.13080360867914
,,1739209604.28131,-35.57807855764607
,,1739209604.2813134,-38.13080360867914
,,1739209604.2813165,-33.981070128970906
,,1739209604.28132,-45.120503652039325
,,1739209604.281323,-45.120503652039325
,,1739209604.2813263,-33.981070128970906
,,1739209604.2813294,-38.13080360867914
,,1739209604.2813327,-38.13080360867914
,,1739209604.2813358,-38.13080360867914
,,1739209604.281339,-38.13080360867914
,,1739209604.2813425,-22.54371790334745
,,1739209604.2813454,-33.981070128970906
,,1739209604.2813487,-35.57807855764607
,,1739209604.2813518,-38.13080360867914
,,1739209604.2813551,-33.981070128970906
,,1739209604.2813582,-11.345619818277967
,,1739209604.2813616,-28.992665084841967
,,1739209604.281365,-27.267205301931607
,,1739209604.281368,-45.120503652039325
,,1739209604.281371,-38.13080360867914
,,1739209604.2813742,-33.981070128970906
,,1739209604.2813776,-28.992665084841946
,,1739209604.281381,-32.816014438256545
,,1739209604.281384,-45.120503652039325
,,1739209604.281387,-33.981070128970906
,,1739209604.2813904,-25.82631439489636
,,1739209604.2813935,-45.120503652039325
,,1739209604.2813969,-38.13080360867914
,,1739209604.2814,-38.13080360867914
,,1739209604.2814033,-28.992665084841946
,,1739209604.2814064,-38.13080360867914
,,1739209604.2814095,-45.120503652039325
,,1739209604.2814128,-38.13080360867914
,,1739209604.281416,-31.14110356531892
,,1739209604.2814193,-45.120503652039325
,,1739209604.2814224,-45.120503652039325
,,1739209604.2814257,-38.13080360867914
,,1739209604.2814288,-38.13080360867914
,,1739209604.2814322,-32.816014438256545
,,1739209604.2814353,-8.537527148957393
,,1739209604.2814386,-20.95409857865649
,,1739209604.2814417,-29.438486411369333
,,1739209604.2814448,-33.981070128970906
,,1739209604.281448,-45.120503652039325
,,1739209604.2814512,-45.120503652039325
,,1739209604.2814546,-45.120503652039325
,,1739209604.2814577,-33.981070128970906
,,1739209604.281461,-38.13080360867914
,,1739209604.281464,-24.74623867263306
,,1739209604.2814674,-25.62660358559016
,,1739209604.2814703,-33.981070128970906
,,1739209604.2814736,-45.120503652039325
,,1739209604.281477,-22.84163660590255
,,1739209604.28148,-14.224984823174754
,,1739209604.2814834,-12.633416296030116
,,1739209604.2814865,-22.44878636800916
,,1739209604.2814898,-45.120503652039325
,,1739209604.281493,-45.120503652039325
,,1739209604.2814963,-38.13080360867914
,,1739209604.2814994,-38.13080360867914
,,1739209604.2815027,-38.13080360867914
,,1739209604.2815058,-27.267205301931607
,,1739209604.281509,-45.120503652039325
,,1739209604.2815125,-45.120503652039325
,,1739209604.2815154,-45.120503652039325
,,1739209604.2815187,-32.81601443825658
,,1739209604.2815218,-45.120503652039325
,,1739209604.2815251,-27.8777449560314
,,1739209604.2815282,-22.84163660590256
,,1739209604.2815316,-29.438486411369333
,,1739209604.281535,-29.438486411369333
,,1739209604.281538,-33.981070128970906
,,1739209604.281541,-33.981070128970906
,,1739209604.2815442,-19.221007638782208
,,1739209604.2815475,-38.13080360867914
,,1739209604.2815506,-35.57807855764607
,,1739209604.281554,-38.13080360867914
,,1739209604.281557,-38.13080360867914
,,1739209604.2815604,-31.141103565318893
,,1739209604.2815635,-45.120503652039325
,,1739209604.2815669,-45.120503652039325
,,1739209604.28157,-45.120503652039325
,,1739209604.281573,-45.120503652039325
,,1739209604.2815764,-45.120503652039325
,,1739209604.2815795,-45.120503652039325
,,1739209604.2815828,-45.120503652039325
,,1739209604.281586,-38.13080360867914
,,1739209604.2815893,-38.13080360867914
,,1739209604.2815924,-38.13080360867914
,,1739209604.2815957,-38.13080360867914
,,1739209604.2815988,-29.43848641136937
,,1739209604.281602,-38.13080360867914
,,1739209604.2816052,-45.120503652039325
,,1739209604.2816083,-45.120503652039325
,,1739209604.2816117,-38.13080360867914
,,1739209604.2816148,-31.141103565318915
,,1739209604.281618,-23.273589343863318
,,1739209604.2816212,-21.522148828640407
,,1739209604.2816246,-33.981070128970906
,,1739209604.2816277,-45.120503652039325
,,1739209604.281631,-24.151403521958727
,,1739209604.281634,-15.851936562542368
,,1739209604.2816374,-12.303353951766336
,,1739209604.2816403,-23.50682362968953
,,1739209604.2816436,-45.120503652039325
,,1739209604.281647,-32.816014438256545
,,1739209604.28165,-25.826314394896357
,,1739209604.2816534,-45.120503652039325
,,1739209604.2816565,-45.120503652039325
,,1739209604.2816598,-45.120503652039325
,,1739209604.281663,-33.98107012897096
,,1739209604.2816665,-38.13080360867914
,,1739209604.2816694,-45.120503652039325
,,1739209604.2816727,-31.141103565318893
,,1739209604.2816758,-26.991370085610736
,,1739209604.281679,-45.120503652039325
,,1739209604.2816825,-45.120503652039325
,,1739209604.2816854,-38.13080360867914
,,1739209604.2816887,-38.13080360867914
,,1739209604.2816918,-38.13080360867914
,,1739209604.2816951,-27.87774495603141
,,1739209604.2816982,-26.03565346325281
,,1739209604.2817016,-38.13080360867914
,,1739209604.281705,-45.120503652039325
,,1739209604.2817078,-32.816014438256545
,,1739209604.281711,-38.13080360867914
,,1739209604.2817142,-28.58837851428589
,,1739209604.2817175,-35.57807855764607
,,1739209604.2817206,-45.120503652039325
,,1739209604.281724,-33.981070128970906
,,1739209604.281727,-31.141103565318915
,,1739209604.2817304,-38.13080360867914
,,1739209604.2817335,-45.120503652039325
,,1739209604.2817369,-32.816014438256545
,,1739209604.28174,-25.82631439489636
,,1739209604.281743,-38.13080360867914
,,1739209604.2817464,-38.13080360867914
,,1739209604.2817495,-38.13080360867914
,,1739209604.2817528,-27.267205301931607
,,1739209604.281756,-33.981070128970906
,,1739209604.2817593,-45.120503652039325
,,1739209604.2817624,-45.120503652039325
,,1739209604.2817657,-31.141103565318915
,,1739209604.2817688,-35.57807855764607
,,1739209604.281772,-45.120503652039325
,,1739209604.2817752,-38.13080360867914
,,1739209604.2817783,-32.81601443825658
,,1739209604.2817817,-33.981070128970906
,,1739209604.2817848,-45.120503652039325
,,1739209604.281788,-23.50682362968953
,,1739209604.2817912,-22.74004262075133
,,1739209604.2817943,-45.120503652039325
,,1739209604.2817976,-38.13080360867914
,,1739209604.281801,-35.57807855764607
,,1739209604.281804,-17.302949905514602
,,1739209604.2818074,-30.49652367304976
,,1739209604.2818103,-38.13080360867914
,,1739209604.2818136,-31.141103565318915
,,1739209604.281817,-33.98107012897096
,,1739209604.28182,-9.981671795928367
,,1739209604.2818234,-17.85323156177357
,,1739209604.2818265,-33.98107012897096
,,1739209604.2818298,-27.8777449560314
,,1739209604.281833,-38.13080360867914
,,1739209604.2818365,-38.13080360867914
,,1739209604.2818394,-38.13080360867914
,,1739209604.2818425,-32.816014438256545
,,1739209604.2818458,-33.981070128970906
,,1739209604.281849,-38.13080360867914
,,1739209604.2818522,-33.981070128970906
,,1739209604.281855,-28.992665084841946
,,1739209604.2818587,-38.13080360867914
,,1739209604.2818618,-38.13080360867914
,,1739209604.2818651,-30.49652367304976
,,1739209604.2818682,-33.98107012897096
,,1739209604.2818716,-27.267205301931607
,,1739209604.281875,-38.13080360867914
,,1739209604.2818778,-38.13080360867914
,,1739209604.281881,-26.991370085610747
,,1739209604.2818842,-22.002965041481755
,,1739209604.2818875,-38.13080360867914
,,1739209604.2818906,-45.120503652039325
,,1739209604.281894,-38.13080360867914
,,1739209604.281897,-31.141103565318915
,,1739209604.2819004,-38.13080360867914
,,1739209604.2819035,-38.13080360867914
,,1739209604.2819068,-33.981070128970906
,,1739209604.28191,-38.13080360867914
,,1739209604.281913,-45.120503652039325
,,1739209604.2819164,-38.13080360867914
,,1739209604.2819197,-38.13080360867914
,,1739209604.2819228,-28.58837851428586
,,1739209604.281926,-23.273589343863318
,,1739209604.2819293,-20.88804491267121
,,1739209604.2819324,-31.14110356531892
,,1739209604.2819357,-28.992665084841946
,,1739209604.2819388,-31.141103565318943
,,1739209604.281942,-13.756469170699388
,,1739209604.2819452,-9.928789013822698
,,1739209604.2819483,-27.267205301931607
,,1739209604.2819517,-31.141103565318893
,,1739209604.2819548,-45.120503652039325
,,1739209604.281958,-38.13080360867914
,,1739209604.2819612,-33.981070128970906
,,1739209604.2819643,-38.13080360867914
,,1739209604.2819676,-38.13080360867914
,,1739209604.281971,-35.57807855764607
,,1739209604.281974,-22.44878636800916
,,1739209604.2819772,-38.13080360867914
,,1739209604.2819805,-32.816014438256545
,,1739209604.2819836,-38.13080360867914
,,1739209604.281987,-23.38864096791655
,,1739209604.28199,-8.756627793907725
,,1739209604.2819934,-25.62660358559016
,,1739209604.2819965,-32.816014438256545
,,1739209604.2819998,-28.58837851428586
,,1739209604.282003,-24.15140352195873
,,1739209604.2820065,-20.27750525857143
,,1739209604.2820094,-38.13080360867914
,,1739209604.2820125,-31.141103565318915
,,1739209604.2820158,-45.120503652039325
,,1739209604.282019,-45.120503652039325
,,1739209604.2820222,-35.57807855764607
,,1739209604.282025,-28.992665084841946
,,1739209604.282029,-45.120503652039325
,,1739209604.2820318,-35.57807855764607
,,1739209604.282035,-45.120503652039325
,,1739209604.2820382,-38.13080360867914
,,1739209604.2820415,-35.57807855764607
,,1739209604.2820446,-45.120503652039325
,,1739209604.2820475,-45.120503652039325
,,1739209604.282051,-31.141103565318915
,,1739209604.2820542,-31.141103565318893
,,1739209604.2820575,-38.13080360867914
,,1739209604.2820606,-38.13080360867914
,,1739209604.282064,-33.981070128970906
,,1739209604.282067,-29.438486411369333
,,1739209604.2820704,-38.13080360867914
,,1739209604.2820735,-33.981070128970906
,,1739209604.2820766,-45.120503652039325
,,1739209604.28208,-26.03565346325281
,,1739209604.282083,-16.105920438078172
,,1739209604.2820864,-33.981070128970906
,,1739209604.2820897,-45.120503652039325
,,1739209604.2820928,-35.57807855764607
,,1739209604.282096,-19.89606131697609
,,1739209604.2820992,-22.002965041481744
,,1739209604.2821023,-45.120503652039325
,,1739209604.2821057,-31.141103565318915
,,1739209604.2821088,-26.03565346325281
,,1739209604.282112,-11.623843811072994
,,1739209604.2821152,-12.594400246365565
,,1739209604.2821183,-25.826314394896364
,,1739209604.2821217,-31.141103565318915
,,1739209604.2821248,-38.13080360867914
,,1739209604.282128,-27.8777449560314
,,1739209604.2821312,-28.21854285175415
,,1739209604.2821343,-45.120503652039325
,,1739209604.2821376,-45.120503652039325
,,1739209604.282141,-28.21854285175415
,,1739209604.282144,-26.991370085610736
,,1739209604.2821472,-45.120503652039325
,,1739209604.2821505,-35.57807855764607
,,1739209604.2821536,-45.120503652039325
,,1739209604.282157,-38.13080360867914
,,1739209604.28216,-45.120503652039325
,,1739209604.2821634,-32.816014438256545
,,1739209604.2821665,-45.120503652039325
,,1739209604.2821698,-30.49652367304976
,,1739209604.282173,-38.13080360867914
,,1739209604.282176,-35.57807855764607
,,1739209604.2821794,-45.120503652039325
,,1739209604.2821825,-45.120503652039325
,,1739209604.2821858,-33.981070128970906
,,1739209604.282189,-23.506823629689546
,,1739209604.2821922,-33.981070128970906
,,1739209604.282195,-45.120503652039325
,,1739209604.282199,-38.13080360867914
,,1739209604.2822018,-45.120503652039325
,,1739209604.282205,-45.120503652039325
,,1739209604.2822082,-45.120503652039325
,,1739209604.2822113,-33.981070128970906
,,1739209604.2822146,-45.120503652039325
,,1739209604.2822175,-29.438486411369333
,,1739209604.282221,-23.75329798047522
,,1739209604.2822242,-45.120503652039325
,,1739209604.2822275,-38.13080360867914
,,1739209604.2822306,-28.992665084841946
,,1739209604.282234,-24.151403521958727
,,1739209604.282237,-8.36913860735935
,,1739209604.2822404,-38.13080360867914
,,1739209604.2822435,-31.141103565318893
,,1739209604.2822466,-45.120503652039325
,,1739209604.28225,-22.002965041481744
,,1739209604.282253,-22.17584139042336
,,1739209604.2822564,-45.120503652039325
,,1739209604.2822597,-27.8777449560314
,,1739209604.2822628,-38.13080360867914
,,1739209604.282266,-33.981070128970906
,,1739209604.2822692,-45.120503652039325
,,1739209604.2822723,-38.13080360867914
,,1739209604.2822757,-45.120503652039325
,,1739209604.2822788,-25.25278630937684
,,1739209604.282282,-10.100331503767816
,,1739209604.2822852,-16.329544857038563
,,1739209604.2822883,-24.151403521958727
,,1739209604.2822917,-38.13080360867914
,,1739209604.2822948,-38.13080360867914
,,1739209604.282298,-45.120503652039325
,,1739209604.2823012,-45.120503652039325
,,1739209604.2823043,-45.120503652039325
,,1739209604.2823076,-33.981070128970906
,,1739209604.2823107,-33.98107012897096
,,1739209604.282314,-26.991370085610747
,,1739209604.2823172,-38.13080360867914
,,1739209604.2823205,-38.13080360867914
,,1739209604.2823236,-33.981070128970906
,,1739209604.282327,-45.120503652039325
,,1739209604.28233,-38.13080360867914
,,1739209604.2823334,-38.13080360867914
,,1739209604.2823365,-38.13080360867914
,,1739209604.2823398,-33.981070128970906
,,1739209604.282343,-30.49652367304973
,,1739209604.282346,-25.077289914212862
,,1739209604.282349,-38.13080360867914
,,1739209604.2823524,-35.57807855764607
,,1739209604.2823558,-38.13080360867914
,,1739209604.282359,-38.13080360867914
,,1739209604.2823622,-28.992665084841946
,,1739209604.282365,-32.816014438256545
,,1739209604.282369,-45.120503652039325
,,1739209604.2823718,-30.49652367304973
,,1739209604.282375,-18.836614351536173
,,1739209604.2823782,-33.981070128970906
,,1739209604.2823813,-38.13080360867914
,,1739209604.2823846,-45.120503652039325
,,1739209604.2823875,-38.13080360867914
,,1739209604.282391,-38.13080360867914
,,1739209604.2823942,-38.13080360867914
,,1739209604.2823975,-45.120503652039325
,,1739209604.2824006,-24.15140352195872
,,1739209604.282404,-16.738311432963037
,,1739209604.282407,-9.871352176640626
,,1739209604.2824104,-26.991370085610736
,,1739209604.2824135,-45.120503652039325
,,1739209604.2824166,-38.13080360867914
,,1739209604.28242,-18.636903542229973
,,1739209604.282423,-24.438645034577675
,,1739209604.2824264,-29.438486411369347
,,1739209604.2824297,-33.981070128970906
,,1739209604.2824328,-45.120503652039325
,,1739209604.282436,-45.120503652039325
,,1739209604.2824392,-33.981070128970906
,,1739209604.2824423,-38.13080360867914
,,1739209604.2824454,-38.13080360867914
,,1739209604.2824488,-45.120503652039325
,,1739209604.282452,-10.160899703222238
,,1739209604.2824552,-28.58837851428589
,,1739209604.2824583,-31.141103565318915
,,1739209604.2824616,-38.13080360867914
,,1739209604.2824647,-38.13080360867914
,,1739209604.282468,-31.141103565318915
,,1739209604.2824712,-38.13080360867914
,,1739209604.2824745,-38.13080360867914
,,1739209604.2824776,-38.13080360867914
,,1739209604.282482,-38.13080360867914
,,1739209604.282486,-45.120503652039325
,,1739209604.2824905,-45.120503652039325
,,1739209604.2824943,-33.981070128970906
,,1739209604.2824986,-33.981070128970906
,,1739209604.282503,-38.13080360867914
,,1739209604.282507,-35.57807855764607
,,1739209604.2825112,-38.13080360867914
,,1739209604.2825153,-33.981070128970906
,,1739209604.2825196,-38.13080360867914
,,1739209604.282524,-18.877682693682605
,,1739209604.282528,-32.81601443825658
,,1739209604.2825322,-35.57807855764607
,,1739209604.2825365,-38.13080360867914
,,1739209604.2825406,-33.981070128970906
,,1739209604.2825449,-8.649609364873744
,,1739209604.282549,-20.954098578656488
,,1739209604.2825532,-28.992665084841946
,,1739209604.2825572,-45.120503652039325
,,1739209604.2825615,-38.13080360867914
,,1739209604.2825658,-45.120503652039325
,,1739209604.28257,-38.13080360867914
,,1739209604.2825742,-45.120503652039325
,,1739209604.2825782,-32.816014438256545
,,1739209604.2825823,-26.991370085610768
,,1739209604.2825868,-26.991370085610768
,,1739209604.2825909,-32.816014438256545
,,1739209604.2825952,-45.120503652039325
,,1739209604.2825992,-28.992665084841946
,,1739209604.2826035,-38.13080360867914
,,1739209604.2826078,-38.13080360867914
,,1739209604.2826118,-38.13080360867914
,,1739209604.282616,-25.25278630937684
,,1739209604.2826202,-33.981070128970906
,,1739209604.2826245,-23.16150712794695
,,1739209604.2826288,-30.49652367304973
,,1739209604.2826328,-38.13080360867914
,,1739209604.2826371,-32.816014438256545
,,1739209604.2826412,-38.13080360867914
,,1739209604.2826457,-38.13080360867914
,,1739209604.2826498,-38.13080360867914
,,1739209604.2826538,-45.120503652039325
,,1739209604.282658,-38.13080360867914
,,1739209604.2826624,-38.13080360867914
,,1739209604.2826664,-25.07728991421287
,,1739209604.2826707,-32.816014438256545
,,1739209604.2826748,-38.13080360867914
,,1739209604.282679,-38.13080360867914
,,1739209604.2826834,-27.87774495603143
,,1739209604.2826874,-23.16150712794696
,,1739209604.2826917,-32.816014438256545
,,1739209604.2826958,-45.120503652039325
,,1739209604.2827,-45.120503652039325
,,1739209604.2827044,-35.57807855764607
,,1739209604.2827084,-45.120503652039325
,,1739209604.2827127,-45.120503652039325
,,1739209604.2827168,-45.120503652039325
,,1739209604.282721,-38.13080360867914
,,1739209604.282725,-35.57807855764607
,,1739209604.2827294,-35.57807855764607
,,1739209604.2827337,-38.13080360867914
,,1739209604.2827375,-45.120503652039325
,,1739209604.282742,-38.13080360867914
,,1739209604.2827463,-38.13080360867914
,,1739209604.2827504,-32.816014438256545
,,1739209604.282755,-35.57807855764607
,,1739209604.2827587,-45.120503652039325
,,1739209604.282763,-38.13080360867914
,,1739209604.2827673,-38.13080360867914
,,1739209604.282771,-45.120503652039325
,,1739209604.2827756,-45.120503652039325
,,1739209604.2827797,-32.816014438256545
,,1739209604.282784,-25.826314394896364
,,1739209604.2827885,-22.17584139042336
,,1739209604.2827923,-32.816014438256545
,,1739209604.2827966,-45.120503652039325
,,1739209604.282801,-38.13080360867914
,,1739209604.282805,-45.120503652039325
,,1739209604.2828093,-38.13080360867914
,,1739209604.2828133,-38.13080360867914
,,1739209604.2828176,-31.141103565318893
,,1739209604.2828217,-38.13080360867914
,,1739209604.282826,-11.309352844940786
,,1739209604.2828302,-15.790695432807311
,,1739209604.2828343,-38.13080360867914
,,1739209604.2828386,-25.077289914212862
,,1739209604.2828426,-45.120503652039325
,,1739209604.282847,-38.13080360867914
,,1739209604.2828512,-31.141103565318893
,,1739209604.2828553,-25.25278630937684
,,1739209604.2828596,-45.120503652039325
,,1739209604.2828636,-38.13080360867914
,,1739209604.282868,-35.57807855764607
,,1739209604.2828722,-32.816014438256545
,,1739209604.2828765,-45.120503652039325
,,1739209604.2828803,-45.120503652039325
,,1739209604.2828846,-45.120503652039325
,,1739209604.282889,-38.13080360867914
,,1739209604.2828932,-38.13080360867914
,,1739209604.2828972,-45.120503652039325
,,1739209604.2829015,-38.13080360867914
,,1739209604.2829056,-30.49652367304973
,,1739209604.28291,-45.120503652039325
,,1739209604.2829142,-45.120503652039325
,,1739209604.2829182,-45.120503652039325
,,1739209604.2829225,-24.589719217205094
,,1739209604.2829266,-38.13080360867914
,,1739209604.2829309,-38.13080360867914
,,1739209604.2829351,-38.13080360867914
,,1739209604.2829392,-45.120503652039325
,,1739209604.2829435,-33.981070128970906
,,1739209604.2829475,-31.141103565318893
,,1739209604.2829518,-31.141103565318915
,,1739209604.282956,-38.13080360867914
,,1739209604.2829602,-33.981070128970906
,,1739209604.2829645,-31.141103565318915
,,1739209604.2829683,-24.438645034577675
,,1739209604.2829728,-38.13080360867914
,,1739209604.282977,-38.13080360867914
,,1739209604.2829812,-38.13080360867914
,,1739209604.2829854,-45.120503652039325
,,1739209604.2829895,-32.816014438256545
,,1739209604.2829938,-38.13080360867914
,,1739209604.282998,-33.981070128970906
,,1739209604.283002,-45.120503652039325
,,1739209604.2830064,-38.13080360867914
,,1739209604.2830107,-29.438486411369347
,,1739209604.2830148,-38.13080360867914
,,1739209604.283019,-38.13080360867914
,,1739209604.283023,-45.120503652039325
,,1739209604.2830274,-20.6957059613948
,,1739209604.2830317,-30.49652367304973
,,1739209604.2830358,-45.120503652039325
