CAN Message, 0x1d3:0000d49dafea050a,Timestamp,Amplitude
,,1739209709.4590826,-45.120503652039325
,,1739209709.4590883,-18.877682693682605
,,1739209709.4590943,-38.13080360867914
,,1739209709.4591002,-45.120503652039325
,,1739209709.459106,-45.120503652039325
,,1739209709.459112,-33.981070128970906
,,1739209709.4591177,-45.120503652039325
,,1739209709.4591236,-45.120503652039325
,,1739209709.459129,-33.981070128970906
,,1739209709.4591353,-38.13080360867914
,,1739209709.4591413,-24.151403521958727
,,1739209709.459147,-26.487275050834715
,,1739209709.459153,-45.120503652039325
,,1739209709.459159,-35.57807855764607
,,1739209709.4591646,-28.58837851428586
,,1739209709.4591703,-45.120503652039325
,,1739209709.4591763,-38.13080360867914
,,1739209709.4591825,-45.120503652039325
,,1739209709.459188,-45.120503652039325
,,1739209709.459194,-26.991370085610736
,,1739209709.4591997,-9.138071735503068
,,1739209709.4592056,-18.335319861638148
,,1739209709.459211,-28.21854285175415
,,1739209709.4592173,-38.13080360867914
,,1739209709.4592233,-35.57807855764607
,,1739209709.459229,-38.13080360867914
,,1739209709.459235,-28.992665084841967
,,1739209709.459241,-45.120503652039325
,,1739209709.4592466,-38.13080360867914
,,1739209709.4592524,-45.120503652039325
,,1739209709.4592583,-45.120503652039325
,,1739209709.4592645,-38.13080360867914
,,1739209709.45927,-38.13080360867914
,,1739209709.459276,-45.120503652039325
,,1739209709.4592817,-22.74004262075133
,,1739209709.4592876,-26.0356534632528
,,1739209709.4592934,-45.120503652039325
,,1739209709.459299,-28.992665084841946
,,1739209709.4593053,-45.120503652039325
,,1739209709.459311,-20.27750525857143
,,1739209709.459317,-19.89606131697609
,,1739209709.4593227,-38.13080360867914
,,1739209709.459329,-24.151403521958727
,,1739209709.4593346,-29.438486411369333
,,1739209709.4593403,-38.13080360867914
,,1739209709.4593463,-35.57807855764607
,,1739209709.459352,-45.120503652039325
,,1739209709.459358,-45.120503652039325
,,1739209709.4593637,-35.57807855764607
,,1739209709.4593697,-35.57807855764607
,,1739209709.4593756,-38.13080360867914
,,1739209709.459381,-38.13080360867914
,,1739209709.4593873,-38.13080360867914
,,1739209709.459393,-38.13080360867914
,,1739209709.459399,-30.49652367304973
,,1739209709.4594047,-38.13080360867914
,,1739209709.459411,-38.13080360867914
,,1739209709.4594166,-38.13080360867914
,,1739209709.4594223,-45.120503652039325
,,1739209709.4594283,-38.13080360867914
,,1739209709.459434,-45.120503652039325
,,1739209709.45944,-45.120503652039325
,,1739209709.4594457,-29.438486411369333
,,1739209709.4594517,-18.263086266016654
,,1739209709.4594576,-31.141103565318915
,,1739209709.4594634,-38.13080360867914
,,1739209709.4594693,-45.120503652039325
,,1739209709.459475,-28.21854285175415
,,1739209709.459481,-11.749906388834043
,,1739209709.4594867,-23.38864096791655
,,1739209709.4594927,-29.438486411369333
,,1739209709.4594986,-38.13080360867914
,,1739209709.4595044,-33.981070128970906
,,1739209709.4595103,-35.57807855764607
,,1739209709.459516,-45.120503652039325
,,1739209709.459522,-45.120503652039325
,,1739209709.4595275,-45.120503652039325
,,1739209709.4595337,-32.816014438256545
,,1739209709.4595397,-45.120503652039325
,,1739209709.4595454,-45.120503652039325
,,1739209709.459551,-38.13080360867914
,,1739209709.459557,-45.120503652039325
,,1739209709.459563,-45.120503652039325
,,1739209709.4595687,-27.267205301931607
,,1739209709.4595747,-45.120503652039325
,,1739209709.459581,-45.120503652039325
,,1739209709.4595864,-38.13080360867914
,,1739209709.4595923,-45.120503652039325
,,1739209709.459598,-38.13080360867914
,,1739209709.459604,-38.13080360867914
,,1739209709.4596095,-35.57807855764607
,,1739209709.4596157,-30.49652367304973
,,1739209709.4596217,-19.497575007474538
,,1739209709.4596274,-35.57807855764607
,,1739209709.4596334,-38.13080360867914
,,1739209709.459639,-31.141103565318943
,,1739209709.459645,-28.21854285175415
,,1739209709.4596508,-11.08415175413381
,,1739209709.4596567,-25.82631439489636
,,1739209709.459663,-24.746238672633048
,,1739209709.4596684,-35.57807855764607
,,1739209709.4596744,-38.13080360867914
,,1739209709.45968,-38.13080360867914
,,1739209709.459686,-35.57807855764607
,,1739209709.4596918,-45.120503652039325
,,1739209709.4596975,-38.13080360867914
,,1739209709.4597037,-38.13080360867914
,,1739209709.4597094,-28.58837851428586
,,1739209709.4597154,-38.13080360867914
,,1739209709.459721,-45.120503652039325
,,1739209709.459727,-38.13080360867914
,,1739209709.4597328,-33.981070128970906
,,1739209709.4597387,-33.981070128970906
,,1739209709.4597447,-33.981070128970906
,,1739209709.4597504,-45.120503652039325
,,1739209709.4597564,-38.13080360867914
,,1739209709.459762,-38.13080360867914
,,1739209709.459768,-35.57807855764607
,,1739209709.4597738,-38.13080360867914
,,1739209709.4597795,-31.141103565318915
,,1739209709.4597857,-29.438486411369333
,,1739209709.4597914,-24.746238672633048
,,1739209709.4597974,-38.13080360867914
,,1739209709.459803,-27.267205301931607
,,1739209709.459809,-35.57807855764607
,,1739209709.4598148,-26.03565346325281
,,1739209709.4598207,-16.127771778863256
,,1739209709.4598267,-28.58837851428586
,,1739209709.4598324,-33.981070128970906
,,1739209709.4598384,-45.120503652039325
,,1739209709.459844,-33.981070128970906
,,1739209709.45985,-28.58837851428586
,,1739209709.4598558,-28.58837851428586
,,1739209709.4598618,-35.57807855764607
,,1739209709.4598677,-45.120503652039325
,,1739209709.4598734,-38.13080360867914
,,1739209709.4598794,-35.57807855764607
,,1739209709.4598851,-38.13080360867914
,,1739209709.459891,-38.13080360867914
,,1739209709.4598968,-45.120503652039325
,,1739209709.4599028,-38.13080360867914
,,1739209709.4599087,-45.120503652039325
,,1739209709.4599144,-45.120503652039325
,,1739209709.4599204,-31.141103565318915
,,1739209709.459926,-31.141103565318915
,,1739209709.459932,-38.13080360867914
,,1739209709.4599378,-38.13080360867914
,,1739209709.4599438,-31.141103565318915
,,1739209709.4599495,-30.49652367304973
,,1739209709.4599557,-38.13080360867914
,,1739209709.4599614,-38.13080360867914
,,1739209709.4599671,-38.13080360867914
,,1739209709.459973,-27.267205301931607
,,1739209709.4599788,-31.141103565318943
,,1739209709.4599848,-15.013264998121564
,,1739209709.4599907,-12.231307595422027
,,1739209709.4599965,-28.992665084841967
,,1739209709.4600024,-38.13080360867914
,,1739209709.460008,-35.57807855764607
,,1739209709.460014,-24.438645034577675
,,1739209709.4600198,-38.13080360867914
,,1739209709.4600258,-38.13080360867914
,,1739209709.4600315,-35.57807855764607
,,1739209709.4600377,-45.120503652039325
,,1739209709.4600434,-14.71843737629218
,,1739209709.4600492,-21.522148828640407
,,1739209709.460055,-38.13080360867914
,,1739209709.4600608,-30.49652367304973
,,1739209709.4600668,-45.120503652039325
,,1739209709.4600728,-32.81601443825658
,,1739209709.4600785,-38.13080360867914
,,1739209709.4600844,-45.120503652039325
,,1739209709.4600902,-27.267205301931607
,,1739209709.460096,-30.49652367304973
,,1739209709.4601018,-24.589719217205094
,,1739209709.4601078,-38.13080360867914
,,1739209709.4601138,-28.992665084841946
,,1739209709.4601195,-35.57807855764607
,,1739209709.4601254,-38.13080360867914
,,1739209709.4601312,-38.13080360867914
,,1739209709.4601371,-27.267205301931607
,,1739209709.4601429,-35.57807855764607
,,1739209709.4601488,-38.13080360867914
,,1739209709.4601548,-18.755624688505637
,,1739209709.4601605,-35.57807855764607
,,1739209709.4601665,-38.13080360867914
,,1739209709.4601722,-35.57807855764607
,,1739209709.460178,-45.120503652039325
,,1739209709.460184,-10.91599506097861
,,1739209709.4601898,-19.69224938244749
,,1739209709.4601958,-38.13080360867914
,,1739209709.4602015,-38.13080360867914
,,1739209709.4602077,-32.816014438256545
,,1739209709.4602132,-38.13080360867914
,,1739209709.4602191,-38.13080360867914
,,1739209709.4602249,-38.13080360867914
,,1739209709.4602308,-25.62660358559016
,,1739209709.4602368,-25.07728991421287
,,1739209709.4602425,-22.448786368009163
,,1739209709.4602485,-33.981070128970906
,,1739209709.4602542,-45.120503652039325
,,1739209709.4602602,-45.120503652039325
,,1739209709.460266,-38.13080360867914
,,1739209709.4602718,-38.13080360867914
,,1739209709.4602778,-38.13080360867914
,,1739209709.4602835,-38.13080360867914
,,1739209709.4602897,-45.120503652039325
,,1739209709.4602952,-45.120503652039325
,,1739209709.4603012,-45.120503652039325
,,1739209709.4603071,-45.120503652039325
,,1739209709.4603128,-33.981070128970906
,,1739209709.4603188,-45.120503652039325
,,1739209709.4603243,-7.640950582971993
,,1739209709.4603305,-18.335319861638148
,,1739209709.4603362,-28.992665084841967
,,1739209709.4603422,-27.8777449560314
,,1739209709.460348,-25.826314394896364
,,1739209709.460354,-19.357090149981367
,,1739209709.4603598,-29.438486411369333
,,1739209709.4603655,-45.120503652039325
,,1739209709.4603715,-45.120503652039325
,,1739209709.4603772,-45.120503652039325
,,1739209709.4603832,-45.120503652039325
,,1739209709.4603891,-45.120503652039325
,,1739209709.4603949,-29.438486411369333
,,1739209709.4604008,-38.13080360867914
,,1739209709.4604063,-16.041018435916566
,,1739209709.4604125,-16.171807084586764
,,1739209709.4604182,-33.98107012897096
,,1739209709.4604242,-28.21854285175415
,,1739209709.46043,-45.120503652039325
,,1739209709.460436,-20.888044912671223
,,1739209709.4604418,-33.981070128970906
,,1739209709.4604475,-29.438486411369333
,,1739209709.4604535,-45.120503652039325
,,1739209709.4604592,-45.120503652039325
,,1739209709.4604652,-9.698475827699012
,,1739209709.4604712,-20.4518274484982
,,1739209709.4604769,-33.98107012897096
,,1739209709.4604828,-28.58837851428586
,,1739209709.4604886,-25.25278630937684
,,1739209709.4604945,-20.4518274484982
,,1739209709.4605002,-30.49652367304973
,,1739209709.4605062,-45.120503652039325
,,1739209709.4605122,-45.120503652039325
,,1739209709.460518,-33.98107012897096
,,1739209709.4605238,-38.13080360867914
,,1739209709.4605296,-38.13080360867914
,,1739209709.4605355,-38.13080360867914
,,1739209709.4605412,-45.120503652039325
,,1739209709.4605472,-38.13080360867914
,,1739209709.4605532,-45.120503652039325
,,1739209709.460559,-35.57807855764607
,,1739209709.4605649,-26.487275050834715
,,1739209709.4605706,-35.57807855764607
,,1739209709.4605763,-45.120503652039325
,,1739209709.4605825,-38.13080360867914
,,1739209709.4605882,-35.57807855764607
,,1739209709.4605942,-33.981070128970906
,,1739209709.4606,-33.981070128970906
,,1739209709.460606,-38.13080360867914
,,1739209709.4606116,-45.120503652039325
,,1739209709.4606175,-45.120503652039325
,,1739209709.4606233,-38.13080360867914
,,1739209709.4606292,-45.120503652039325
,,1739209709.4606352,-18.877682693682605
,,1739209709.460641,-30.49652367304973
,,1739209709.4606469,-38.13080360867914
,,1739209709.4606526,-38.13080360867914
,,1739209709.4606586,-38.13080360867914
,,1739209709.4606645,-29.438486411369347
,,1739209709.4606702,-38.13080360867914
,,1739209709.4606762,-38.13080360867914
,,1739209709.460682,-45.120503652039325
,,1739209709.460688,-45.120503652039325
,,1739209709.4606936,-45.120503652039325
,,1739209709.4606996,-45.120503652039325
,,1739209709.4607053,-29.438486411369333
,,1739209709.4607112,-25.62660358559016
,,1739209709.4607172,-9.479763862267824
,,1739209709.460723,-15.57325574224866
,,1739209709.460729,-25.62660358559016
,,1739209709.4607346,-31.14110356531892
,,1739209709.4607406,-32.816014438256545
,,1739209709.4607463,-19.40341533395241
,,1739209709.4607522,-35.57807855764607
,,1739209709.4607582,-45.120503652039325
,,1739209709.460764,-30.49652367304973
,,1739209709.46077,-27.87774495603143
,,1739209709.4607756,-10.537147392119817
,,1739209709.4607816,-27.267205301931607
,,1739209709.4607873,-33.981070128970906
,,1739209709.4607933,-38.13080360867914
,,1739209709.4607935,-29.438486411369347
,,1739209709.4607935,-25.826314394896364
,,1739209709.460794,-38.13080360867914
,,1739209709.4607944,-45.120503652039325
,,1739209709.4607947,-26.487275050834715
,,1739209709.460795,-18.83661435153617
,,1739209709.4607952,-16.663323472372706
,,1739209709.4607954,-26.991370085610736
,,1739209709.4607956,-45.120503652039325
,,1739209709.460796,-45.120503652039325
,,1739209709.460796,-45.120503652039325
,,1739209709.4607966,-35.57807855764607
,,1739209709.4607968,-38.13080360867914
,,1739209709.460797,-45.120503652039325
,,1739209709.4607973,-38.13080360867914
,,1739209709.4607975,-45.120503652039325
,,1739209709.4607978,-32.816014438256545
,,1739209709.460798,-38.13080360867914
,,1739209709.4607985,-45.120503652039325
,,1739209709.4607987,-45.120503652039325
,,1739209709.460799,-33.981070128970906
,,1739209709.4607992,-33.981070128970906
,,1739209709.4607997,-45.120503652039325
,,1739209709.4607997,-33.981070128970906
,,1739209709.4608,-38.13080360867914
,,1739209709.4608002,-38.13080360867914
,,1739209709.4608004,-45.120503652039325
,,1739209709.460801,-45.120503652039325
,,1739209709.4608011,-32.816014438256545
,,1739209709.4608014,-27.267205301931607
,,1739209709.4608016,-38.13080360867914
,,1739209709.4608018,-45.120503652039325
,,1739209709.460802,-30.49652367304973
,,1739209709.4608023,-23.50682362968953
,,1739209709.4608028,-15.329574645656034
,,1739209709.460803,-25.077289914212862
,,1739209709.4608033,-28.992665084841946
,,1739209709.4608035,-38.13080360867914
,,1739209709.4608035,-32.816014438256545
,,1739209709.460804,-21.67658091518819
,,1739209709.4608042,-38.13080360867914
,,1739209709.4608045,-45.120503652039325
,,1739209709.460805,-27.8777449560314
,,1739209709.4608052,-25.25278630937684
,,1739209709.4608054,-10.579680944728397
,,1739209709.4608057,-33.981070128970906
,,1739209709.460806,-38.13080360867914
,,1739209709.460806,-35.57807855764607
,,1739209709.4608064,-20.695705961394808
,,1739209709.4608066,-25.82631439489636
,,1739209709.460807,-33.981070128970906
,,1739209709.460807,-45.120503652039325
,,1739209709.4608076,-22.84163660590255
,,1739209709.4608078,-11.623843811072994
,,1739209709.460808,-12.451134540447557
,,1739209709.4608085,-23.273589343863303
,,1739209709.4608085,-45.120503652039325
,,1739209709.4608088,-33.981070128970906
,,1739209709.4608092,-45.120503652039325
,,1739209709.4608097,-45.120503652039325
,,1739209709.4608097,-38.13080360867914
,,1739209709.46081,-33.981070128970906
,,1739209709.4608102,-45.120503652039325
,,1739209709.4608104,-38.13080360867914
,,1739209709.460811,-45.120503652039325
,,1739209709.4608111,-45.120503652039325
,,1739209709.4608114,-38.13080360867914
,,1739209709.4608116,-38.13080360867914
,,1739209709.460812,-38.13080360867914
,,1739209709.460812,-25.82631439489636
,,1739209709.4608123,-33.981070128970906
,,1739209709.4608126,-38.13080360867914
,,1739209709.4608128,-21.300333226290604
,,1739209709.4608133,-22.84163660590256
,,1739209709.4608135,-31.141103565318915
,,1739209709.4608138,-45.120503652039325
,,1739209709.460814,-25.077289914212862
,,1739209709.4608142,-12.762694948763691
,,1739209709.4608145,-14.487170062521797
,,1739209709.4608147,-24.151403521958727
,,1739209709.460815,-45.120503652039325
,,1739209709.4608154,-45.120503652039325
,,1739209709.4608157,-17.245898906855142
,,1739209709.460816,-33.981070128970906
,,1739209709.460816,-45.120503652039325
,,1739209709.4608164,-38.13080360867914
,,1739209709.4608166,-33.981070128970906
,,1739209709.4608169,-8.760642534030962
,,1739209709.460817,-27.87774495603143
,,1739209709.4608176,-45.120503652039325
,,1739209709.4608178,-33.98107012897096
,,1739209709.460818,-38.13080360867914
,,1739209709.4608183,-45.120503652039325
,,1739209709.4608183,-45.120503652039325
,,1739209709.4608188,-38.13080360867914
,,1739209709.460819,-33.981070128970906
,,1739209709.4608195,-21.6765809151882
,,1739209709.4608195,-22.54371790334745
,,1739209709.46082,-28.992665084841946
,,1739209709.4608202,-45.120503652039325
,,1739209709.4608204,-32.816014438256545
,,1739209709.460821,-45.120503652039325
,,1739209709.460821,-45.120503652039325
,,1739209709.4608212,-38.13080360867914
,,1739209709.4608216,-38.13080360867914
,,1739209709.460822,-26.487275050834715
,,1739209709.460822,-28.58837851428586
,,1739209709.4608223,-29.438486411369347
,,1739209709.4608226,-38.13080360867914
,,1739209709.4608228,-33.981070128970906
,,1739209709.460823,-35.57807855764607
,,1739209709.4608233,-38.13080360867914
,,1739209709.4608238,-38.13080360867914
,,1739209709.460824,-45.120503652039325
,,1739209709.4608245,-45.120503652039325
,,1739209709.4608245,-38.13080360867914
,,1739209709.4608247,-45.120503652039325
,,1739209709.460825,-33.981070128970906
,,1739209709.4608252,-31.141103565318915
,,1739209709.4608254,-26.487275050834725
,,1739209709.460826,-16.763597937115037
,,1739209709.4608262,-11.202334415906805
,,1739209709.4608264,-30.49652367304976
,,1739209709.4608266,-31.141103565318915
,,1739209709.4608269,-45.120503652039325
,,1739209709.460827,-22.84163660590256
,,1739209709.4608274,-26.991370085610736
,,1739209709.4608278,-38.13080360867914
,,1739209709.460828,-38.13080360867914
,,1739209709.4608283,-38.13080360867914
,,1739209709.4608283,-45.120503652039325
,,1739209709.4608288,-38.13080360867914
,,1739209709.460829,-45.120503652039325
,,1739209709.4608293,-45.120503652039325
,,1739209709.4608295,-38.13080360867914
,,1739209709.46083,-9.138071735503065
,,1739209709.4608302,-28.992665084841967
,,1739209709.4608305,-30.49652367304973
,,1739209709.4608307,-33.98107012897096
,,1739209709.460831,-45.120503652039325
,,1739209709.4608312,-33.981070128970906
,,1739209709.4608314,-45.120503652039325
,,1739209709.4608316,-33.98107012897096
,,1739209709.460832,-45.120503652039325
,,1739209709.4608324,-38.13080360867914
,,1739209709.4608326,-45.120503652039325
,,1739209709.4608328,-45.120503652039325
,,1739209709.460833,-45.120503652039325
,,1739209709.4608333,-45.120503652039325
,,1739209709.4608335,-18.48349439814281
,,1739209709.4608338,-24.151403521958727
,,1739209709.4608345,-45.120503652039325
,,1739209709.4608345,-35.57807855764607
,,1739209709.4608347,-38.13080360867914
,,1739209709.460835,-24.438645034577675
,,1739209709.4608352,-35.57807855764607
,,1739209709.4608357,-45.120503652039325
,,1739209709.4608357,-38.13080360867914
,,1739209709.460836,-31.141103565318915
,,1739209709.4608364,-38.13080360867914
,,1739209709.4608366,-38.13080360867914
,,1739209709.460837,-45.120503652039325
,,1739209709.4608371,-45.120503652039325
,,1739209709.4608374,-33.981070128970906
,,1739209709.4608376,-33.981070128970906
,,1739209709.4608378,-45.120503652039325
,,1739209709.4608383,-38.13080360867914
,,1739209709.4608386,-35.57807855764607
,,1739209709.4608388,-38.13080360867914
,,1739209709.460839,-33.981070128970906
,,1739209709.4608393,-29.438486411369357
,,1739209709.4608395,-31.141103565318915
,,1739209709.4608395,-45.120503652039325
,,1739209709.46084,-28.21854285175415
,,1739209709.4608405,-29.438486411369333
,,1739209709.4608407,-45.120503652039325
,,1739209709.460841,-38.13080360867914
,,1739209709.4608412,-38.13080360867914
,,1739209709.4608414,-28.992665084841946
,,1739209709.4608417,-38.13080360867914
,,1739209709.460842,-45.120503652039325
,,1739209709.460842,-35.57807855764607
,,1739209709.4608426,-38.13080360867914
,,1739209709.4608428,-45.120503652039325
,,1739209709.460843,-38.13080360867914
,,1739209709.460843,-45.120503652039325
,,1739209709.4608436,-38.13080360867914
,,1739209709.4608438,-35.57807855764607
,,1739209709.460844,-38.13080360867914
,,1739209709.4608445,-38.13080360867914
,,1739209709.4608448,-45.120503652039325
,,1739209709.460845,-31.141103565318915
,,1739209709.4608452,-38.13080360867914
,,1739209709.4608457,-45.120503652039325
,,1739209709.4608457,-45.120503652039325
,,1739209709.460846,-45.120503652039325
,,1739209709.4608462,-45.120503652039325
,,1739209709.460847,-38.13080360867914
,,1739209709.460847,-45.120503652039325
