CAN Message, 0x1bb:0000be3b9efb30d5,Timestamp,Amplitude
,,1739209805.0054111,-11.091015358595245
,,1739209805.0054142,-13.087454490654466
,,1739209805.005417,-25.25278630937684
,,1739209805.0054202,-38.13080360867914
,,1739209805.005423,-25.826314394896357
,,1739209805.0054262,-45.120503652039325
,,1739209805.005429,-45.120503652039325
,,1739209805.005432,-45.120503652039325
,,1739209805.005435,-38.13080360867914
,,1739209805.005438,-38.13080360867914
,,1739209805.005441,-27.267205301931607
,,1739209805.0054438,-38.13080360867914
,,1739209805.005447,-30.49652367304973
,,1739209805.0054498,-32.816014438256545
,,1739209805.0054529,-45.120503652039325
,,1739209805.0054555,-45.120503652039325
,,1739209805.0054586,-38.13080360867914
,,1739209805.0054617,-38.13080360867914
,,1739209805.0054646,-38.13080360867914
,,1739209805.0054677,-45.120503652039325
,,1739209805.0054705,-28.992665084841967
,,1739209805.0054736,-32.816014438256545
,,1739209805.0054765,-45.120503652039325
,,1739209805.0054796,-33.981070128970906
,,1739209805.0054824,-38.13080360867914
,,1739209805.0054853,-45.120503652039325
,,1739209805.0054884,-38.13080360867914
,,1739209805.0054913,-33.981070128970906
,,1739209805.0054944,-45.120503652039325
,,1739209805.0054972,-45.120503652039325
,,1739209805.0055003,-45.120503652039325
,,1739209805.0055032,-38.13080360867914
,,1739209805.005506,-31.141103565318943
,,1739209805.0055091,-28.992665084841967
,,1739209805.005512,-32.816014438256545
,,1739209805.005515,-38.13080360867914
,,1739209805.005518,-38.13080360867914
,,1739209805.005521,-45.120503652039325
,,1739209805.005524,-35.57807855764607
,,1739209805.0055268,-45.120503652039325
,,1739209805.00553,-35.57807855764607
,,1739209805.0055327,-33.981070128970906
,,1739209805.0055358,-31.141103565318915
,,1739209805.0055387,-23.273589343863303
,,1739209805.0055418,-25.25278630937684
,,1739209805.005545,-30.49652367304973
,,1739209805.0055478,-45.120503652039325
,,1739209805.0055506,-28.58837851428586
,,1739209805.0055535,-19.045953419892605
,,1739209805.0055566,-18.877682693682605
,,1739209805.0055594,-31.141103565318893
,,1739209805.0055623,-45.120503652039325
,,1739209805.0055654,-38.13080360867914
,,1739209805.0055685,-32.81601443825658
,,1739209805.0055714,-38.13080360867914
,,1739209805.0055742,-45.120503652039325
,,1739209805.005577,-32.816014438256545
,,1739209805.0055802,-28.58837851428586
,,1739209805.0055833,-38.13080360867914
,,1739209805.005586,-38.13080360867914
,,1739209805.0055892,-38.13080360867914
,,1739209805.005592,-31.14110356531892
,,1739209805.0055952,-45.120503652039325
,,1739209805.005598,-45.120503652039325
,,1739209805.005601,-33.981070128970906
,,1739209805.005604,-32.816014438256545
,,1739209805.005607,-38.13080360867914
,,1739209805.00561,-28.58837851428589
,,1739209805.0056129,-26.03565346325281
,,1739209805.005616,-31.141103565318915
,,1739209805.0056188,-45.120503652039325
,,1739209805.0056217,-38.13080360867914
,,1739209805.0056248,-38.13080360867914
,,1739209805.0056276,-28.58837851428586
,,1739209805.0056307,-38.13080360867914
,,1739209805.0056336,-33.981070128970906
,,1739209805.0056367,-25.826314394896364
,,1739209805.0056396,-10.34205888865171
,,1739209805.005643,-15.081591989670184
,,1739209805.0056455,-25.07728991421287
,,1739209805.0056484,-31.141103565318915
,,1739209805.0056517,-24.15140352195873
,,1739209805.0056543,-21.67658091518819
,,1739209805.0056574,-35.57807855764607
,,1739209805.0056603,-38.13080360867914
,,1739209805.0056634,-31.141103565318915
,,1739209805.0056665,-35.57807855764607
,,1739209805.005669,-45.120503652039325
,,1739209805.0056722,-45.120503652039325
,,1739209805.005675,-32.816014438256545
,,1739209805.0056782,-38.13080360867914
,,1739209805.005681,-45.120503652039325
,,1739209805.005684,-38.13080360867914
,,1739209805.005687,-38.13080360867914
,,1739209805.00569,-38.13080360867914
,,1739209805.005693,-45.120503652039325
,,1739209805.0056958,-20.95409857865648
,,1739209805.005699,-22.44878636800916
,,1739209805.0057018,-32.816014438256545
,,1739209805.0057049,-38.13080360867914
,,1739209805.0057075,-45.120503652039325
,,1739209805.0057108,-23.273589343863303
,,1739209805.0057137,-45.120503652039325
,,1739209805.0057166,-45.120503652039325
,,1739209805.0057197,-45.120503652039325
,,1739209805.0057223,-45.120503652039325
,,1739209805.0057256,-45.120503652039325
,,1739209805.0057285,-38.13080360867914
,,1739209805.0057316,-45.120503652039325
,,1739209805.0057344,-30.49652367304973
,,1739209805.0057373,-32.816014438256545
,,1739209805.0057404,-30.49652367304973
,,1739209805.0057433,-38.13080360867914
,,1739209805.0057464,-31.141103565318915
,,1739209805.0057492,-38.13080360867914
,,1739209805.0057523,-35.57807855764607
,,1739209805.0057552,-38.13080360867914
,,1739209805.0057583,-35.57807855764607
,,1739209805.0057611,-30.49652367304973
,,1739209805.005764,-38.13080360867914
,,1739209805.005767,-45.120503652039325
,,1739209805.00577,-33.981070128970906
,,1739209805.005773,-45.120503652039325
,,1739209805.005776,-45.120503652039325
,,1739209805.005779,-32.816014438256545
,,1739209805.005782,-20.4518274484982
,,1739209805.0057847,-45.120503652039325
,,1739209805.0057878,-32.816014438256545
,,1739209805.0057907,-45.120503652039325
,,1739209805.0057938,-45.120503652039325
,,1739209805.005797,-8.845820927442194
,,1739209805.0057998,-20.4518274484982
,,1739209805.0058026,-38.13080360867914
,,1739209805.0058055,-33.981070128970906
,,1739209805.0058086,-35.57807855764607
,,1739209805.0058117,-33.981070128970906
,,1739209805.0058146,-45.120503652039325
,,1739209805.0058174,-45.120503652039325
,,1739209805.0058205,-33.98107012897096
,,1739209805.0058234,-38.13080360867914
,,1739209805.0058265,-45.120503652039325
,,1739209805.005829,-38.13080360867914
,,1739209805.0058322,-45.120503652039325
,,1739209805.0058353,-33.981070128970906
,,1739209805.0058382,-45.120503652039325
,,1739209805.0058413,-38.13080360867914
,,1739209805.005844,-32.816014438256545
,,1739209805.0058472,-33.981070128970906
,,1739209805.00585,-45.120503652039325
,,1739209805.0058532,-45.120503652039325
,,1739209805.005856,-38.13080360867914
,,1739209805.005859,-32.816014438256545
,,1739209805.005862,-45.120503652039325
,,1739209805.0058649,-30.49652367304973
,,1739209805.005868,-19.221007638782208
,,1739209805.0058708,-45.120503652039325
,,1739209805.005874,-33.981070128970906
,,1739209805.0058768,-32.816014438256545
,,1739209805.0058796,-31.14110356531892
,,1739209805.0058827,-12.195727715361448
,,1739209805.0058856,-38.13080360867914
,,1739209805.0058887,-33.981070128970906
,,1739209805.0058916,-26.487275050834715
,,1739209805.005895,-45.120503652039325
,,1739209805.0058975,-45.120503652039325
,,1739209805.0059004,-38.13080360867914
,,1739209805.0059035,-45.120503652039325
,,1739209805.0059063,-45.120503652039325
,,1739209805.0059094,-38.13080360867914
,,1739209805.0059123,-45.120503652039325
,,1739209805.0059154,-35.57807855764607
,,1739209805.0059185,-45.120503652039325
,,1739209805.0059214,-45.120503652039325
,,1739209805.0059242,-38.13080360867914
,,1739209805.005927,-30.49652367304973
,,1739209805.0059302,-45.120503652039325
,,1739209805.005933,-45.120503652039325
,,1739209805.005936,-38.13080360867914
,,1739209805.005939,-32.816014438256545
,,1739209805.005942,-33.981070128970906
,,1739209805.005945,-45.120503652039325
,,1739209805.0059478,-45.120503652039325
,,1739209805.005951,-27.8777449560314
,,1739209805.0059538,-33.981070128970906
,,1739209805.005957,-35.57807855764607
,,1739209805.0059595,-38.13080360867914
,,1739209805.0059628,-22.17584139042336
,,1739209805.0059657,-31.141103565318915
,,1739209805.0059688,-28.992665084841967
,,1739209805.0059717,-32.816014438256545
,,1739209805.0059743,-32.816014438256545
,,1739209805.0059776,-38.13080360867914
,,1739209805.0059805,-45.120503652039325
,,1739209805.0059836,-45.120503652039325
,,1739209805.0059865,-23.273589343863303
,,1739209805.0059896,-26.99137008561072
,,1739209805.0059924,-45.120503652039325
,,1739209805.0059953,-45.120503652039325
,,1739209805.0059984,-32.816014438256545
,,1739209805.0060012,-38.13080360867914
,,1739209805.0060043,-45.120503652039325
,,1739209805.0060072,-45.120503652039325
,,1739209805.0060103,-45.120503652039325
,,1739209805.0060132,-38.13080360867914
,,1739209805.0060165,-38.13080360867914
,,1739209805.006019,-45.120503652039325
,,1739209805.006022,-32.816014438256545
,,1739209805.006025,-35.57807855764607
,,1739209805.006028,-45.120503652039325
,,1739209805.006031,-32.816014438256545
,,1739209805.006034,-38.13080360867914
,,1739209805.006037,-24.589719217205094
,,1739209805.00604,-22.54371790334745
,,1739209805.0060427,-45.120503652039325
,,1739209805.0060458,-28.58837851428586
,,1739209805.006049,-33.981070128970906
,,1739209805.0060518,-21.4469444417791
,,1739209805.0060546,-16.306657084333562
,,1739209805.0060575,-45.120503652039325
,,1739209805.0060606,-27.267205301931607
,,1739209805.0060637,-38.13080360867914
,,1739209805.0060666,-45.120503652039325
,,1739209805.0060694,-31.141103565318915
,,1739209805.0060723,-24.589719217205094
,,1739209805.0060754,-45.120503652039325
,,1739209805.0060785,-38.13080360867914
,,1739209805.006081,-35.57807855764607
,,1739209805.0060844,-33.981070128970906
,,1739209805.0060873,-38.13080360867914
,,1739209805.0060902,-45.120503652039325
,,1739209805.0060933,-45.120503652039325
,,1739209805.006096,-45.120503652039325
,,1739209805.0060992,-38.13080360867914
,,1739209805.006102,-32.816014438256545
,,1739209805.0061052,-45.120503652039325
,,1739209805.006108,-24.29264994887477
,,1739209805.006111,-25.62660358559016
,,1739209805.006114,-38.13080360867914
,,1739209805.0061169,-45.120503652039325
,,1739209805.00612,-45.120503652039325
,,1739209805.0061228,-45.120503652039325
,,1739209805.006126,-28.992665084841946
,,1739209805.0061288,-45.120503652039325
,,1739209805.006132,-25.077289914212862
,,1739209805.0061347,-45.120503652039325
,,1739209805.0061376,-27.267205301931607
,,1739209805.0061407,-35.57807855764607
,,1739209805.0061436,-45.120503652039325
,,1739209805.006147,-33.981070128970906
,,1739209805.0061495,-38.13080360867914
,,1739209805.0061526,-45.120503652039325
,,1739209805.0061555,-45.120503652039325
,,1739209805.0061584,-45.120503652039325
,,1739209805.0061617,-38.13080360867914
,,1739209805.0061643,-45.120503652039325
,,1739209805.0061674,-38.13080360867914
,,1739209805.0061705,-45.120503652039325
,,1739209805.0061734,-38.13080360867914
,,1739209805.0061762,-38.13080360867914
,,1739209805.006179,-31.141103565318915
,,1739209805.0061822,-38.13080360867914
,,1739209805.006185,-45.120503652039325
,,1739209805.0061882,-45.120503652039325
,,1739209805.006191,-33.981070128970906
,,1739209805.006194,-33.981070128970906
,,1739209805.006197,-35.57807855764607
,,1739209805.0062,-35.57807855764607
,,1739209805.006203,-45.120503652039325
,,1739209805.0062058,-33.981070128970906
,,1739209805.006209,-25.077289914212862
,,1739209805.0062118,-23.38864096791655
,,1739209805.0062149,-33.981070128970906
,,1739209805.0062177,-35.57807855764607
,,1739209805.0062208,-38.13080360867914
,,1739209805.0062237,-45.120503652039325
,,1739209805.0062268,-45.120503652039325
,,1739209805.0062296,-45.120503652039325
,,1739209805.0062325,-45.120503652039325
,,1739209805.0062356,-45.120503652039325
,,1739209805.0062385,-38.13080360867914
,,1739209805.0062416,-38.13080360867914
,,1739209805.0062444,-38.13080360867914
,,1739209805.0062475,-38.13080360867914
,,1739209805.0062504,-45.120503652039325
,,1739209805.0062532,-45.120503652039325
,,1739209805.0062563,-38.13080360867914
,,1739209805.0062592,-35.57807855764607
,,1739209805.0062623,-38.13080360867914
,,1739209805.0062652,-28.58837851428586
,,1739209805.0062685,-26.991370085610736
,,1739209805.0062711,-45.120503652039325
,,1739209805.006274,-27.267205301931607
,,1739209805.006277,-25.82631439489636
,,1739209805.00628,-45.120503652039325
,,1739209805.006283,-32.816014438256545
,,1739209805.006286,-35.57807855764607
,,1739209805.006289,-38.13080360867914
,,1739209805.006292,-38.13080360867914
,,1739209805.006295,-38.13080360867914
,,1739209805.0062978,-38.13080360867914
,,1739209805.0063007,-45.120503652039325
,,1739209805.0063038,-35.57807855764607
,,1739209805.0063066,-45.120503652039325
,,1739209805.0063095,-11.486264322867529
,,1739209805.0063126,-24.589719217205094
,,1739209805.0063157,-32.816014438256545
,,1739209805.0063186,-28.992665084841946
,,1739209805.0063214,-22.26493056196156
,,1739209805.0063243,-17.952126419044045
,,1739209805.0063274,-28.992665084841946
,,1739209805.0063305,-45.120503652039325
,,1739209805.0063334,-45.120503652039325
,,1739209805.0063365,-31.141103565318893
,,1739209805.0063393,-33.981070128970906
,,1739209805.0063424,-45.120503652039325
,,1739209805.0063453,-38.13080360867914
,,1739209805.006348,-38.13080360867914
,,1739209805.0063512,-38.13080360867914
,,1739209805.006354,-38.13080360867914
,,1739209805.0063572,-38.13080360867914
,,1739209805.00636,-45.120503652039325
,,1739209805.0063632,-29.438486411369333
,,1739209805.006366,-17.75653862927286
,,1739209805.0063689,-24.438645034577675
,,1739209805.006372,-27.8777449560314
,,1739209805.0063748,-45.120503652039325
,,1739209805.006378,-45.120503652039325
,,1739209805.0063808,-45.120503652039325
,,1739209805.006384,-45.120503652039325
,,1739209805.0063868,-45.120503652039325
,,1739209805.00639,-28.992665084841946
,,1739209805.0063927,-24.438645034577675
,,1739209805.0063956,-20.69570596139481
,,1739209805.006399,-28.992665084841946
,,1739209805.0064015,-45.120503652039325
,,1739209805.0064046,-38.13080360867914
,,1739209805.0064075,-28.58837851428586
,,1739209805.0064106,-38.13080360867914
,,1739209805.0064137,-33.981070128970906
,,1739209805.0064163,-35.57807855764607
,,1739209805.0064194,-33.981070128970906
,,1739209805.0064223,-35.57807855764607
,,1739209805.0064254,-38.13080360867914
,,1739209805.0064282,-45.120503652039325
,,1739209805.006431,-33.981070128970906
,,1739209805.0064342,-35.57807855764607
,,1739209805.0064373,-45.120503652039325
,,1739209805.0064402,-38.13080360867914
,,1739209805.006443,-38.13080360867914
,,1739209805.006446,-45.120503652039325
,,1739209805.006449,-45.120503652039325
,,1739209805.006452,-9.62434125684844
,,1739209805.006455,-23.273589343863318
,,1739209805.006458,-32.816014438256545
,,1739209805.006461,-33.981070128970906
,,1739209805.0064638,-33.98107012897096
,,1739209805.0064669,-26.99137008561072
,,1739209805.0064695,-35.57807855764607
,,1739209805.0064728,-45.120503652039325
,,1739209805.0064757,-45.120503652039325
,,1739209805.0064788,-31.141103565318893
,,1739209805.0064816,-33.981070128970906
,,1739209805.0064845,-35.57807855764607
,,1739209805.0064876,-45.120503652039325
,,1739209805.0064905,-29.438486411369333
,,1739209805.0064936,-30.49652367304973
,,1739209805.0064964,-38.13080360867914
,,1739209805.0064995,-38.13080360867914
,,1739209805.0065024,-45.120503652039325
,,1739209805.0065055,-38.13080360867914
,,1739209805.0065084,-45.120503652039325
,,1739209805.0065112,-38.13080360867914
,,1739209805.0065143,-38.13080360867914
,,1739209805.0065172,-31.141103565318943
,,1739209805.0065205,-32.816014438256545
,,1739209805.0065231,-33.981070128970906
,,1739209805.0065262,-45.120503652039325
,,1739209805.006529,-33.981070128970906
,,1739209805.006532,-32.816014438256545
,,1739209805.006535,-21.4469444417791
,,1739209805.006538,-8.185872379843978
,,1739209805.006541,-28.992665084841946
,,1739209805.006544,-38.13080360867914
,,1739209805.006547,-35.57807855764607
,,1739209805.0065498,-38.13080360867914
,,1739209805.006553,-45.120503652039325
,,1739209805.0065558,-45.120503652039325
,,1739209805.006559,-45.120503652039325
,,1739209805.0065618,-28.58837851428586
,,1739209805.0065646,-25.82631439489636
,,1739209805.0065677,-33.981070128970906
,,1739209805.0065706,-45.120503652039325
,,1739209805.0065737,-35.57807855764607
,,1739209805.0065763,-38.13080360867914
,,1739209805.0065794,-45.120503652039325
,,1739209805.0065825,-33.981070128970906
,,1739209805.0065854,-45.120503652039325
,,1739209805.0065885,-33.98107012897096
,,1739209805.006591,-38.13080360867914
,,1739209805.0065944,-25.826314394896364
,,1739209805.0065973,-28.992665084841946
,,1739209805.0066004,-31.141103565318915
,,1739209805.0066032,-38.13080360867914
,,1739209805.006606,-33.981070128970906
,,1739209805.0066092,-38.13080360867914
,,1739209805.006612,-45.120503652039325
,,1739209805.0066152,-45.120503652039325
,,1739209805.006618,-32.816014438256545
,,1739209805.0066211,-24.438645034577675
,,1739209805.006624,-24.438645034577675
,,1739209805.0066268,-27.8777449560314
,,1739209805.00663,-45.120503652039325
,,1739209805.0066328,-38.13080360867914
,,1739209805.006636,-35.57807855764607
,,1739209805.0066388,-38.13080360867914
,,1739209805.006642,-38.13080360867914
,,1739209805.0066447,-32.816014438256545
,,1739209805.0066476,-25.82631439489636
,,1739209805.0066507,-9.498765018392808
,,1739209805.0066535,-15.554017859987258
,,1739209805.0066566,-31.141103565318943
,,1739209805.0066595,-27.8777449560314
,,1739209805.0066626,-33.981070128970906
,,1739209805.0066657,-38.13080360867914
,,1739209805.0066686,-45.120503652039325
,,1739209805.0066714,-35.57807855764607
,,1739209805.0066743,-45.120503652039325
,,1739209805.0066774,-45.120503652039325
,,1739209805.0066805,-38.13080360867914
,,1739209805.006683,-33.981070128970906
,,1739209805.0066862,-45.120503652039325
,,1739209805.0066893,-33.981070128970906
,,1739209805.0066922,-35.57807855764607
,,1739209805.006695,-28.992665084841946
,,1739209805.006698,-45.120503652039325
,,1739209805.006701,-45.120503652039325
,,1739209805.006704,-38.13080360867914
,,1739209805.006707,-25.25278630937684
,,1739209805.00671,-27.267205301931607
,,1739209805.006713,-38.13080360867914
,,1739209805.006716,-45.120503652039325
,,1739209805.0067189,-38.13080360867914
,,1739209805.0067215,-38.13080360867914
,,1739209805.0067248,-33.981070128970906
,,1739209805.0067277,-45.120503652039325
,,1739209805.0067308,-33.981070128970906
,,1739209805.0067337,-30.49652367304973
,,1739209805.0067368,-14.5022105790923
,,1739209805.0067396,-30.49652367304973
,,1739209805.0067425,-38.13080360867914
,,1739209805.0067456,-33.981070128970906
,,1739209805.0067484,-23.506823629689546
,,1739209805.0067515,-20.822980852015213
,,1739209805.0067544,-31.141103565318915
,,1739209805.0067575,-28.58837851428586
,,1739209805.0067604,-31.141103565318943
,,1739209805.0067637,-16.23870871285604
,,1739209805.0067663,-10.400256675036475
,,1739209805.0067692,-31.141103565318943
,,1739209805.0067725,-35.57807855764607
,,1739209805.0067751,-33.981070128970906
,,1739209805.0067782,-18.836614351536177
,,1739209805.006781,-25.826314394896364
,,1739209805.0067842,-38.13080360867914
,,1739209805.006787,-38.13080360867914
,,1739209805.00679,-31.141103565318943
,,1739209805.006793,-10.57968094472839
,,1739209805.006796,-15.081591989670184
,,1739209805.006799,-27.87774495603143
,,1739209805.0068018,-32.816014438256545
,,1739209805.006805,-45.120503652039325
,,1739209805.0068078,-23.50682362968953
,,1739209805.006811,-45.120503652039325
,,1739209805.0068138,-35.57807855764607
,,1739209805.0068166,-28.58837851428586
,,1739209805.0068195,-38.13080360867914
,,1739209805.0068226,-20.27750525857143
,,1739209805.0068257,-31.141103565318915
,,1739209805.0068283,-38.13080360867914
,,1739209805.0068316,-38.13080360867914
,,1739209805.0068345,-29.438486411369333
,,1739209805.0068374,-33.981070128970906
,,1739209805.0068405,-33.981070128970906
,,1739209805.006843,-38.13080360867914
,,1739209805.0068464,-31.141103565318915
,,1739209805.0068493,-20.001670042250552
,,1739209805.0068524,-19.84420464332589
,,1739209805.0068552,-31.141103565318915
,,1739209805.006858,-45.120503652039325
,,1739209805.0068612,-45.120503652039325
,,1739209805.006864,-35.57807855764607
,,1739209805.0068672,-38.13080360867914
,,1739209805.00687,-38.13080360867914
,,1739209805.0068731,-45.120503652039325
,,1739209805.006876,-27.267205301931607
,,1739209805.006879,-38.13080360867914
,,1739209805.006882,-35.57807855764607
,,1739209805.0068848,-45.120503652039325
,,1739209805.006888,-45.120503652039325
,,1739209805.0068908,-45.120503652039325
,,1739209805.006894,-31.141103565318943
,,1739209805.0068967,-35.57807855764607
,,1739209805.0068998,-45.120503652039325
,,1739209805.0069027,-33.981070128970906
,,1739209805.0069056,-38.13080360867914
,,1739209805.006909,-38.13080360867914
,,1739209805.0069115,-45.120503652039325
,,1739209805.0069146,-38.13080360867914
,,1739209805.0069177,-45.120503652039325
,,1739209805.0069206,-45.120503652039325
,,1739209805.0069234,-22.17584139042336
,,1739209805.0069263,-32.816014438256545
,,1739209805.0069294,-45.120503652039325
,,1739209805.0069325,-35.57807855764607
,,1739209805.0069354,-45.120503652039325
,,1739209805.0069382,-38.13080360867914
,,1739209805.0069413,-38.13080360867914
