CAN Message, 0x62:0b84295bb2e7fe8b,Timestamp,Amplitude
,,1739209643.8406155,-38.13080360867914
,,1739209643.8406196,-45.120503652039325
,,1739209643.8406236,-45.120503652039325
,,1739209643.8406277,-38.13080360867914
,,1739209643.8406315,-38.13080360867914
,,1739209643.8406355,-38.13080360867914
,,1739209643.8406396,-45.120503652039325
,,1739209643.8406436,-45.120503652039325
,,1739209643.8406477,-38.13080360867914
,,1739209643.8406515,-45.120503652039325
,,1739209643.8406556,-45.120503652039325
,,1739209643.8406596,-45.120503652039325
,,1739209643.8406637,-38.13080360867914
,,1739209643.8406675,-45.120503652039325
,,1739209643.8406715,-45.120503652039325
,,1739209643.8406756,-45.120503652039325
,,1739209643.8406796,-38.13080360867914
,,1739209643.8406837,-35.57807855764607
,,1739209643.8406878,-45.120503652039325
,,1739209643.8406916,-38.13080360867914
,,1739209643.8406956,-38.13080360867914
,,1739209643.8406997,-45.120503652039325
,,1739209643.8407035,-45.120503652039325
,,1739209643.8407078,-33.981070128970906
,,1739209643.8407118,-31.141103565318915
,,1739209643.8407156,-45.120503652039325
,,1739209643.8407197,-32.816014438256545
,,1739209643.8407238,-35.57807855764607
,,1739209643.8407278,-38.13080360867914
,,1739209643.840732,-45.120503652039325
,,1739209643.8407357,-38.13080360867914
,,1739209643.8407395,-45.120503652039325
,,1739209643.8407438,-38.13080360867914
,,1739209643.8407478,-38.13080360867914
,,1739209643.840752,-45.120503652039325
,,1739209643.8407557,-45.120503652039325
,,1739209643.8407598,-45.120503652039325
,,1739209643.8407638,-35.57807855764607
,,1739209643.840768,-45.120503652039325
,,1739209643.840772,-33.981070128970906
,,1739209643.8407755,-28.58837851428586
,,1739209643.8407798,-38.13080360867914
,,1739209643.8407838,-45.120503652039325
,,1739209643.840788,-38.13080360867914
,,1739209643.840792,-33.981070128970906
,,1739209643.8407958,-45.120503652039325
,,1739209643.8407998,-45.120503652039325
,,1739209643.840804,-45.120503652039325
,,1739209643.840808,-38.13080360867914
,,1739209643.840812,-45.120503652039325
,,1739209643.840816,-9.064221431963109
,,1739209643.8408198,-19.35709014998136
,,1739209643.840824,-45.120503652039325
,,1739209643.840828,-32.816014438256545
,,1739209643.840832,-35.57807855764607
,,1739209643.840836,-38.13080360867914
,,1739209643.84084,-33.98107012897096
,,1739209643.840844,-38.13080360867914
,,1739209643.840848,-35.57807855764607
,,1739209643.840852,-45.120503652039325
,,1739209643.840856,-45.120503652039325
,,1739209643.84086,-35.57807855764607
,,1739209643.840864,-45.120503652039325
,,1739209643.840868,-38.13080360867914
,,1739209643.840872,-24.746238672633048
,,1739209643.840876,-38.13080360867914
,,1739209643.84088,-45.120503652039325
,,1739209643.840884,-45.120503652039325
,,1739209643.840888,-32.816014438256545
,,1739209643.840892,-45.120503652039325
,,1739209643.840896,-38.13080360867914
,,1739209643.8409002,-38.13080360867914
,,1739209643.840904,-32.81601443825658
,,1739209643.840908,-45.120503652039325
,,1739209643.840912,-25.82631439489636
,,1739209643.8409162,-45.120503652039325
,,1739209643.8409202,-28.21854285175415
,,1739209643.840924,-32.816014438256545
,,1739209643.840928,-45.120503652039325
,,1739209643.840932,-21.522148828640407
,,1739209643.8409362,-33.981070128970906
,,1739209643.8409402,-33.981070128970906
,,1739209643.840944,-38.13080360867914
,,1739209643.840948,-38.13080360867914
,,1739209643.8409522,-45.120503652039325
,,1739209643.8409562,-38.13080360867914
,,1739209643.8409605,-38.13080360867914
,,1739209643.840964,-38.13080360867914
,,1739209643.840968,-29.438486411369333
,,1739209643.8409722,-35.57807855764607
,,1739209643.8409762,-38.13080360867914
,,1739209643.8409803,-38.13080360867914
,,1739209643.840984,-45.120503652039325
,,1739209643.8409882,-45.120503652039325
,,1739209643.8409922,-38.13080360867914
,,1739209643.8409965,-45.120503652039325
,,1739209643.8410003,-32.816014438256545
,,1739209643.8410044,-45.120503652039325
,,1739209643.8410082,-45.120503652039325
,,1739209643.8410122,-45.120503652039325
,,1739209643.8410163,-38.13080360867914
,,1739209643.8410203,-45.120503652039325
,,1739209643.8410244,-31.141103565318943
,,1739209643.8410282,-20.165060276574795
,,1739209643.8410325,-27.267205301931607
,,1739209643.8410363,-28.21854285175415
,,1739209643.8410482,-33.98107012897096
,,1739209643.8410602,-18.877682693682605
,,1739209643.8410718,-10.239228689564705
,,1739209643.8410838,-28.992665084841946
,,1739209643.8410957,-38.13080360867914
,,1739209643.8411076,-38.13080360867914
,,1739209643.8411195,-31.141103565318915
,,1739209643.8411312,-28.58837851428586
,,1739209643.8411431,-38.13080360867914
,,1739209643.841155,-38.13080360867914
,,1739209643.841167,-38.13080360867914
,,1739209643.841179,-17.88594693168744
,,1739209643.8411906,-32.816014438256545
,,1739209643.8412025,-33.981070128970906
,,1739209643.8412144,-35.57807855764607
,,1739209643.8412263,-38.13080360867914
,,1739209643.8412385,-45.120503652039325
,,1739209643.84125,-38.13080360867914
,,1739209643.841262,-32.816014438256545
,,1739209643.8412738,-45.120503652039325
,,1739209643.8412857,-28.992665084841946
,,1739209643.8412974,-14.113352786308475
,,1739209643.8413093,-45.120503652039325
,,1739209643.8413212,-30.49652367304976
,,1739209643.8413332,-25.82631439489636
,,1739209643.841345,-22.44878636800916
,,1739209643.8413568,-23.75329798047523
,,1739209643.841369,-33.98107012897096
,,1739209643.8413806,-45.120503652039325
,,1739209643.8413925,-45.120503652039325
,,1739209643.8414044,-25.077289914212862
,,1739209643.841416,-31.141103565318915
,,1739209643.841428,-38.13080360867914
,,1739209643.84144,-32.816014438256545
,,1739209643.841452,-38.13080360867914
,,1739209643.8414638,-29.438486411369357
,,1739209643.8414755,-45.120503652039325
,,1739209643.8414874,-22.54371790334745
,,1739209643.841499,-20.51152522447381
,,1739209643.8415112,-38.13080360867914
,,1739209643.8415232,-38.13080360867914
,,1739209643.8415349,-27.267205301931607
,,1739209643.8415468,-38.13080360867914
,,1739209643.8415587,-32.816014438256545
,,1739209643.8415706,-45.120503652039325
,,1739209643.8415823,-30.49652367304976
,,1739209643.8415942,-45.120503652039325
,,1739209643.841606,-38.13080360867914
,,1739209643.841618,-38.13080360867914
,,1739209643.84163,-30.49652367304976
,,1739209643.841642,-20.10991102986178
,,1739209643.8416536,-20.16506027657481
,,1739209643.8416655,-33.98107012897096
,,1739209643.8416774,-27.267205301931607
,,1739209643.841689,-32.816014438256545
,,1739209643.8417013,-38.13080360867914
,,1739209643.841713,-28.992665084841946
,,1739209643.8417249,-33.981070128970906
,,1739209643.8417368,-45.120503652039325
,,1739209643.8417487,-45.120503652039325
,,1739209643.8417604,-33.981070128970906
,,1739209643.8417723,-25.82631439489636
,,1739209643.8417842,-22.84163660590256
,,1739209643.8417962,-25.826314394896357
,,1739209643.841808,-27.8777449560314
,,1739209643.8418198,-27.267205301931607
,,1739209643.8418317,-35.57807855764607
,,1739209643.8418436,-23.50682362968953
,,1739209643.8418555,-38.13080360867914
,,1739209643.8418674,-33.981070128970906
,,1739209643.8418791,-38.13080360867914
,,1739209643.841891,-22.264930561961563
,,1739209643.841903,-28.992665084841946
,,1739209643.841915,-22.84163660590256
,,1739209643.8419268,-16.614041300208626
,,1739209643.8419385,-24.589719217205094
,,1739209643.8419504,-31.141103565318915
,,1739209643.8419623,-38.13080360867914
,,1739209643.8419745,-15.384607417766723
,,1739209643.8419862,-13.01196999889036
,,1739209643.841998,-33.98107012897096
,,1739209643.8420098,-33.981070128970906
,,1739209643.8420217,-38.13080360867914
,,1739209643.8420336,-25.07728991421287
,,1739209643.8420455,-33.981070128970906
,,1739209643.8420572,-38.13080360867914
,,1739209643.8420691,-24.589719217205094
,,1739209643.842081,-24.29264994887477
,,1739209643.842093,-35.57807855764607
,,1739209643.842105,-27.8777449560314
,,1739209643.8421166,-24.746238672633048
,,1739209643.8421285,-45.120503652039325
,,1739209643.8421404,-24.589719217205094
,,1739209643.8421524,-9.249008669495854
,,1739209643.8421645,-28.58837851428589
,,1739209643.842176,-45.120503652039325
,,1739209643.842188,-31.141103565318915
,,1739209643.8421998,-32.816014438256545
,,1739209643.8422115,-26.99137008561072
,,1739209643.8422234,-19.497575007474552
,,1739209643.842235,-23.16150712794695
,,1739209643.8422472,-30.49652367304973
,,1739209643.8422592,-45.120503652039325
,,1739209643.842271,-32.81601443825658
,,1739209643.8422828,-45.120503652039325
,,1739209643.8422947,-38.13080360867914
,,1739209643.8423066,-38.13080360867914
,,1739209643.8423183,-31.141103565318915
,,1739209643.8423305,-45.120503652039325
,,1739209643.842342,-31.141103565318943
,,1739209643.842354,-31.14110356531892
,,1739209643.842366,-22.84163660590256
,,1739209643.842378,-25.82631439489636
,,1739209643.8423898,-28.58837851428589
,,1739209643.8424015,-27.267205301931607
,,1739209643.8424134,-25.826314394896357
,,1739209643.842425,-30.49652367304976
,,1739209643.8424373,-35.57807855764607
,,1739209643.8424492,-45.120503652039325
,,1739209643.8424609,-38.13080360867914
,,1739209643.8424728,-29.438486411369333
,,1739209643.8424847,-28.992665084841946
,,1739209643.8424966,-35.57807855764607
,,1739209643.8425086,-26.035653463252824
,,1739209643.8425202,-20.822980852015213
,,1739209643.8425322,-24.438645034577675
,,1739209643.842544,-35.57807855764607
,,1739209643.842556,-28.992665084841946
,,1739209643.842568,-24.151403521958727
,,1739209643.8425796,-35.57807855764607
,,1739209643.8425915,-45.120503652039325
,,1739209643.8426034,-28.992665084841946
,,1739209643.8426154,-26.487275050834715
,,1739209643.8426273,-45.120503652039325
,,1739209643.842639,-45.120503652039325
,,1739209643.842651,-33.981070128970906
,,1739209643.8426628,-14.979500436843086
,,1739209643.8426747,-26.991370085610768
,,1739209643.8426864,-35.57807855764607
,,1739209643.8426983,-45.120503652039325
,,1739209643.8427105,-32.816014438256545
,,1739209643.8427222,-45.120503652039325
,,1739209643.842734,-38.13080360867914
,,1739209643.8427458,-38.13080360867914
,,1739209643.8427577,-30.49652367304976
,,1739209643.8427696,-45.120503652039325
,,1739209643.8427815,-45.120503652039325
,,1739209643.8427937,-45.120503652039325
,,1739209643.8428051,-31.141103565318893
,,1739209643.842817,-35.57807855764607
,,1739209643.842829,-45.120503652039325
,,1739209643.842841,-33.981070128970906
,,1739209643.8428528,-33.98107012897096
,,1739209643.8428645,-45.120503652039325
,,1739209643.8428764,-45.120503652039325
,,1739209643.8428884,-45.120503652039325
,,1739209643.8429005,-45.120503652039325
,,1739209643.8429122,-31.141103565318915
,,1739209643.842924,-45.120503652039325
,,1739209643.8429358,-35.57807855764607
,,1739209643.8429475,-26.487275050834715
,,1739209643.8429596,-38.13080360867914
,,1739209643.8429716,-38.13080360867914
,,1739209643.8429832,-38.13080360867914
,,1739209643.8429952,-38.13080360867914
,,1739209643.843007,-29.438486411369347
,,1739209643.843019,-38.13080360867914
,,1739209643.843031,-45.120503652039325
,,1739209643.8430426,-45.120503652039325
,,1739209643.8430543,-38.13080360867914
,,1739209643.8430665,-45.120503652039325
,,1739209643.8430784,-38.13080360867914
,,1739209643.8430903,-45.120503652039325
,,1739209643.843102,-33.98107012897096
,,1739209643.843114,-21.67658091518819
,,1739209643.8431258,-25.826314394896357
,,1739209643.8431375,-45.120503652039325
,,1739209643.8431494,-28.992665084841946
,,1739209643.843161,-31.141103565318915
,,1739209643.8431733,-19.357090149981367
,,1739209643.8431852,-20.001670042250552
,,1739209643.843197,-28.58837851428586
,,1739209643.8432088,-38.13080360867914
,,1739209643.8432207,-45.120503652039325
,,1739209643.8432326,-26.99137008561072
,,1739209643.8432446,-23.16150712794695
,,1739209643.8432565,-45.120503652039325
,,1739209643.8432682,-45.120503652039325
,,1739209643.84328,-32.816014438256545
,,1739209643.843292,-32.816014438256545
,,1739209643.843304,-45.120503652039325
,,1739209643.8433158,-45.120503652039325
,,1739209643.8433275,-45.120503652039325
,,1739209643.8433394,-38.13080360867914
,,1739209643.8433514,-45.120503652039325
,,1739209643.8433633,-45.120503652039325
,,1739209643.8433752,-38.13080360867914
,,1739209643.843387,-23.38864096791655
,,1739209643.8433988,-15.18614134706317
,,1739209643.8434107,-11.345619818277967
,,1739209643.843423,-27.8777449560314
,,1739209643.8434346,-25.82631439489636
,,1739209643.8434465,-38.13080360867914
,,1739209643.8434582,-38.13080360867914
,,1739209643.84347,-45.120503652039325
,,1739209643.843482,-45.120503652039325
,,1739209643.843494,-33.981070128970906
,,1739209643.8435056,-38.13080360867914
,,1739209643.8435175,-35.57807855764607
,,1739209643.8435297,-28.992665084841946
,,1739209643.8435414,-45.120503652039325
,,1739209643.8435533,-45.120503652039325
,,1739209643.843565,-30.49652367304973
,,1739209643.843577,-31.141103565318943
,,1739209643.8435888,-32.816014438256545
,,1739209643.8436007,-31.141103565318893
,,1739209643.8436124,-27.267205301931607
,,1739209643.8436244,-21.67658091518819
,,1739209643.8436365,-23.16150712794695
,,1739209643.8436482,-29.438486411369347
,,1739209643.84366,-38.13080360867914
,,1739209643.8436718,-21.228842808393964
,,1739209643.8436835,-12.948297095594102
,,1739209643.8436956,-10.537147392119817
,,1739209643.8437076,-18.335319861638148
,,1739209643.8437195,-31.141103565318893
,,1739209643.8437312,-33.981070128970906
,,1739209643.843743,-27.267205301931607
,,1739209643.843755,-26.99137008561072
,,1739209643.843767,-26.991370085610747
,,1739209643.8437788,-45.120503652039325
,,1739209643.8437903,-38.13080360867914
,,1739209643.8438025,-45.120503652039325
,,1739209643.8438144,-31.141103565318943
,,1739209643.8438263,-31.141103565318915
,,1739209643.8438382,-31.141103565318915
,,1739209643.84385,-28.218542851754165
,,1739209643.8438618,-26.991370085610768
,,1739209643.8438735,-31.141103565318915
,,1739209643.8438857,-24.15140352195872
,,1739209643.8438976,-28.992665084841967
,,1739209643.8439093,-19.357090149981367
,,1739209643.8439212,-18.335319861638148
,,1739209643.843933,-24.15140352195872
,,1739209643.843945,-30.49652367304976
,,1739209643.843957,-20.88804491267121
,,1739209643.8439686,-14.67118819054769
,,1739209643.8439806,-11.79006335380442
,,1739209643.8439925,-18.83661435153617
,,1739209643.8440044,-23.506823629689546
,,1739209643.8440163,-22.44878636800916
,,1739209643.844028,-25.25278630937684
,,1739209643.84404,-23.50682362968953
,,1739209643.8440518,-24.746238672633048
,,1739209643.8440638,-45.120503652039325
,,1739209643.8440757,-29.438486411369333
,,1739209643.8440874,-22.44878636800916
,,1739209643.8440993,-23.273589343863318
,,1739209643.8441112,-31.141103565318943
,,1739209643.8441231,-30.49652367304976
,,1739209643.8441348,-38.13080360867914
,,1739209643.8441467,-35.57807855764607
,,1739209643.8441586,-28.992665084841946
,,1739209643.8441706,-31.141103565318943
,,1739209643.8441825,-31.141103565318915
,,1739209643.8441942,-22.17584139042336
,,1739209643.844206,-20.69570596139481
,,1739209643.844218,-24.438645034577675
,,1739209643.84423,-27.267205301931607
,,1739209643.844242,-33.981070128970906
,,1739209643.8442535,-25.826314394896357
,,1739209643.8442657,-14.593564232789614
,,1739209643.8442774,-31.141103565318915
,,1739209643.8442893,-26.99137008561072
,,1739209643.8443012,-25.82631439489636
,,1739209643.844313,-28.58837851428589
,,1739209643.8443248,-26.991370085610757
,,1739209643.8443367,-26.991370085610736
,,1739209643.844349,-31.141103565318943
,,1739209643.8443606,-25.25278630937684
,,1739209643.8443725,-21.021172418726344
,,1739209643.8443842,-23.506823629689546
,,1739209643.844396,-24.151403521958727
,,1739209643.844408,-28.58837851428589
,,1739209643.84442,-33.981070128970906
,,1739209643.8444316,-26.487275050834715
,,1739209643.8444436,-31.141103565318915
,,1739209643.8444557,-45.120503652039325
,,1739209643.8444674,-24.29264994887477
,,1739209643.844479,-38.13080360867914
,,1739209643.844491,-28.58837851428586
,,1739209643.844503,-32.816014438256545
,,1739209643.8445148,-33.981070128970906
,,1739209643.8445268,-45.120503652039325
,,1739209643.8445387,-26.99137008561072
,,1739209643.8445504,-24.438645034577675
,,1739209643.8445623,-28.992665084841967
,,1739209643.8445742,-45.120503652039325
,,1739209643.844586,-33.981070128970906
,,1739209643.8445978,-45.120503652039325
,,1739209643.8446095,-26.487275050834715
,,1739209643.8446217,-25.82631439489636
,,1739209643.8446336,-23.273589343863303
,,1739209643.8446455,-25.826314394896357
,,1739209643.8446572,-28.992665084841946
,,1739209643.844669,-31.141103565318915
,,1739209643.844681,-45.120503652039325
,,1739209643.844693,-38.13080360867914
,,1739209643.8447049,-31.141103565318915
,,1739209643.8447163,-33.98107012897096
,,1739209643.8447285,-38.13080360867914
,,1739209643.8447404,-30.49652367304973
,,1739209643.8447523,-22.54371790334745
,,1739209643.8447642,-19.403415333952413
,,1739209643.844776,-7.123652742948287
,,1739209643.8447878,-45.120503652039325
,,1739209643.8447998,-32.816014438256545
,,1739209643.8448117,-24.589719217205094
,,1739209643.8448236,-27.267205301931607
,,1739209643.8448353,-28.58837851428589
,,1739209643.8448472,-24.589719217205094
,,1739209643.8448591,-38.13080360867914
,,1739209643.844871,-22.74004262075133
,,1739209643.844883,-24.746238672633048
,,1739209643.8448946,-35.57807855764607
,,1739209643.8449066,-45.120503652039325
,,1739209643.8449185,-26.487275050834715
,,1739209643.8449304,-25.62660358559016
,,1739209643.8449423,-8.987372037484695
,,1739209643.844954,-17.16170347859854
,,1739209643.844966,-21.021172418726344
,,1739209643.844978,-33.98107012897096
,,1739209643.8449898,-30.49652367304973
,,1739209643.8450017,-27.267205301931607
,,1739209643.8450134,-30.49652367304976
,,1739209643.8450253,-23.38864096791655
,,1739209643.8450372,-31.14110356531892
