CAN Message, 0x77:f35bc0572e9e0595,Timestamp,Amplitude
,,1739209758.3377173,-35.57807855764607
,,1739209758.3377223,-45.120503652039325
,,1739209758.337727,-45.120503652039325
,,1739209758.337732,-38.13080360867914
,,1739209758.337737,-38.13080360867914
,,1739209758.337742,-45.120503652039325
,,1739209758.3377469,-29.438486411369333
,,1739209758.3377516,-32.816014438256545
,,1739209758.3377566,-38.13080360867914
,,1739209758.3377614,-35.57807855764607
,,1739209758.3377664,-38.13080360867914
,,1739209758.3377712,-38.13080360867914
,,1739209758.3377762,-35.57807855764607
,,1739209758.337781,-35.57807855764607
,,1739209758.337786,-45.120503652039325
,,1739209758.3377907,-45.120503652039325
,,1739209758.3377955,-38.13080360867914
,,1739209758.3378007,-38.13080360867914
,,1739209758.3378055,-45.120503652039325
,,1739209758.3378105,-38.13080360867914
,,1739209758.3378153,-38.13080360867914
,,1739209758.3378203,-38.13080360867914
,,1739209758.337825,-45.120503652039325
,,1739209758.33783,-45.120503652039325
,,1739209758.3378348,-32.816014438256545
,,1739209758.3378398,-38.13080360867914
,,1739209758.3378446,-45.120503652039325
,,1739209758.3378496,-45.120503652039325
,,1739209758.3378546,-38.13080360867914
,,1739209758.3378594,-45.120503652039325
,,1739209758.3378644,-35.57807855764607
,,1739209758.3378692,-35.57807855764607
,,1739209758.3378742,-45.120503652039325
,,1739209758.337879,-38.13080360867914
,,1739209758.337884,-38.13080360867914
,,1739209758.3378887,-33.981070128970906
,,1739209758.3378935,-45.120503652039325
,,1739209758.3378985,-38.13080360867914
,,1739209758.3379035,-45.120503652039325
,,1739209758.3379085,-45.120503652039325
,,1739209758.3379133,-45.120503652039325
,,1739209758.3379183,-45.120503652039325
,,1739209758.337923,-38.13080360867914
,,1739209758.337928,-33.981070128970906
,,1739209758.3379328,-38.13080360867914
,,1739209758.3379378,-45.120503652039325
,,1739209758.3379426,-35.57807855764607
,,1739209758.3379476,-35.57807855764607
,,1739209758.3379524,-38.13080360867914
,,1739209758.3379574,-45.120503652039325
,,1739209758.3379622,-7.824806389019592
,,1739209758.3379672,-19.00327057196587
,,1739209758.3379722,-38.13080360867914
,,1739209758.337977,-31.141103565318893
,,1739209758.337982,-45.120503652039325
,,1739209758.3379867,-38.13080360867914
,,1739209758.3379917,-38.13080360867914
,,1739209758.3379965,-45.120503652039325
,,1739209758.3380015,-38.13080360867914
,,1739209758.3380065,-32.816014438256545
,,1739209758.3380113,-38.13080360867914
,,1739209758.338016,-38.13080360867914
,,1739209758.338021,-45.120503652039325
,,1739209758.3380258,-38.13080360867914
,,1739209758.3380308,-38.13080360867914
,,1739209758.3380358,-45.120503652039325
,,1739209758.3380406,-45.120503652039325
,,1739209758.3380456,-38.13080360867914
,,1739209758.3380504,-38.13080360867914
,,1739209758.3380554,-45.120503652039325
,,1739209758.33806,-45.120503652039325
,,1739209758.3380651,-38.13080360867914
,,1739209758.33807,-35.57807855764607
,,1739209758.338075,-38.13080360867914
,,1739209758.3380797,-21.67658091518819
,,1739209758.3380847,-35.57807855764607
,,1739209758.3380897,-38.13080360867914
,,1739209758.3380945,-38.13080360867914
,,1739209758.3380997,-45.120503652039325
,,1739209758.3381042,-12.134155820794932
,,1739209758.3381093,-25.62660358559016
,,1739209758.338114,-33.981070128970906
,,1739209758.338119,-45.120503652039325
,,1739209758.3381238,-33.981070128970906
,,1739209758.3381288,-38.13080360867914
,,1739209758.3381336,-38.13080360867914
,,1739209758.3381386,-45.120503652039325
,,1739209758.338143,-31.141103565318915
,,1739209758.3381484,-38.13080360867914
,,1739209758.3381534,-38.13080360867914
,,1739209758.338158,-35.57807855764607
,,1739209758.3381631,-38.13080360867914
,,1739209758.338168,-38.13080360867914
,,1739209758.338173,-45.120503652039325
,,1739209758.3381777,-33.981070128970906
,,1739209758.3381827,-24.74623867263306
,,1739209758.3381877,-29.438486411369347
,,1739209758.3381925,-33.981070128970906
,,1739209758.3381972,-45.120503652039325
,,1739209758.3382022,-38.13080360867914
,,1739209758.3382072,-33.981070128970906
,,1739209758.338212,-31.141103565318915
,,1739209758.338217,-27.267205301931607
,,1739209758.3382218,-20.165060276574795
,,1739209758.3382268,-28.992665084841946
,,1739209758.3382316,-33.981070128970906
,,1739209758.3382366,-30.49652367304976
,,1739209758.338241,-16.73831143296303
,,1739209758.3382463,-8.945258303176367
,,1739209758.338251,-29.438486411369347
,,1739209758.338256,-38.13080360867914
,,1739209758.338261,-33.981070128970906
,,1739209758.338266,-45.120503652039325
,,1739209758.338271,-45.120503652039325
,,1739209758.3382757,-38.13080360867914
,,1739209758.338281,-32.816014438256545
,,1739209758.3382854,-32.81601443825658
,,1739209758.3382905,-19.357090149981367
,,1739209758.3382952,-38.13080360867914
,,1739209758.3383002,-32.816014438256545
,,1739209758.338305,-45.120503652039325
,,1739209758.33831,-45.120503652039325
,,1739209758.3383148,-38.13080360867914
,,1739209758.3383198,-38.13080360867914
,,1739209758.3383248,-45.120503652039325
,,1739209758.3383296,-38.13080360867914
,,1739209758.3383346,-30.49652367304973
,,1739209758.338339,-18.877682693682605
,,1739209758.3383443,-38.13080360867914
,,1739209758.338349,-38.13080360867914
,,1739209758.338354,-45.120503652039325
,,1739209758.3383589,-31.141103565318915
,,1739209758.338364,-28.992665084841946
,,1739209758.338369,-38.13080360867914
,,1739209758.3383737,-38.13080360867914
,,1739209758.338379,-33.981070128970906
,,1739209758.3383834,-22.002965041481755
,,1739209758.3383884,-35.57807855764607
,,1739209758.3383932,-45.120503652039325
,,1739209758.3383982,-33.981070128970906
,,1739209758.338403,-28.58837851428586
,,1739209758.338408,-38.13080360867914
,,1739209758.3384128,-45.120503652039325
,,1739209758.3384178,-33.981070128970906
,,1739209758.3384223,-38.13080360867914
,,1739209758.3384275,-38.13080360867914
,,1739209758.3384323,-38.13080360867914
,,1739209758.3384373,-38.13080360867914
,,1739209758.3384423,-30.49652367304973
,,1739209758.338447,-33.981070128970906
,,1739209758.338452,-38.13080360867914
,,1739209758.3384569,-24.589719217205094
,,1739209758.338462,-27.267205301931607
,,1739209758.3384666,-38.13080360867914
,,1739209758.3384717,-45.120503652039325
,,1739209758.3384764,-25.82631439489636
,,1739209758.3384814,-14.896219940184425
,,1739209758.3384862,-33.981070128970906
,,1739209758.3384912,-45.120503652039325
,,1739209758.3384962,-38.13080360867914
,,1739209758.338501,-38.13080360867914
,,1739209758.338506,-38.13080360867914
,,1739209758.3385108,-32.816014438256545
,,1739209758.3385158,-38.13080360867914
,,1739209758.3385203,-33.98107012897096
,,1739209758.3385255,-38.13080360867914
,,1739209758.3385303,-35.57807855764607
,,1739209758.3385353,-38.13080360867914
,,1739209758.33854,-28.58837851428586
,,1739209758.338545,-38.13080360867914
,,1739209758.33855,-45.120503652039325
,,1739209758.3385549,-35.57807855764607
,,1739209758.33856,-35.57807855764607
,,1739209758.3385646,-45.120503652039325
,,1739209758.3385696,-45.120503652039325
,,1739209758.3385744,-45.120503652039325
,,1739209758.3385794,-32.816014438256545
,,1739209758.3385842,-38.13080360867914
,,1739209758.3385892,-38.13080360867914
,,1739209758.338594,-22.002965041481755
,,1739209758.338599,-20.695705961394808
,,1739209758.3386035,-38.13080360867914
,,1739209758.3386087,-29.438486411369333
,,1739209758.3386135,-28.58837851428589
,,1739209758.3386185,-12.25818511175376
,,1739209758.3386235,-10.805257810164782
,,1739209758.3386283,-30.49652367304976
,,1739209758.3386333,-32.816014438256545
,,1739209758.338638,-29.438486411369333
,,1739209758.338643,-22.002965041481744
,,1739209758.3386478,-31.141103565318915
,,1739209758.3386528,-38.13080360867914
,,1739209758.3386576,-29.438486411369333
,,1739209758.3386626,-26.487275050834715
,,1739209758.3386674,-38.13080360867914
,,1739209758.3386724,-33.981070128970906
,,1739209758.3386774,-38.13080360867914
,,1739209758.3386822,-35.57807855764607
,,1739209758.3386872,-38.13080360867914
,,1739209758.338692,-38.13080360867914
,,1739209758.338697,-45.120503652039325
,,1739209758.3387015,-33.98107012897096
,,1739209758.3387067,-32.816014438256545
,,1739209758.3387115,-26.487275050834715
,,1739209758.3387165,-19.45023999044868
,,1739209758.3387213,-32.816014438256545
,,1739209758.3387263,-38.13080360867914
,,1739209758.3387313,-45.120503652039325
,,1739209758.338736,-23.50682362968953
,,1739209758.338741,-38.13080360867914
,,1739209758.3387458,-38.13080360867914
,,1739209758.3387508,-35.57807855764607
,,1739209758.3387556,-38.13080360867914
,,1739209758.3387606,-45.120503652039325
,,1739209758.3387654,-45.120503652039325
,,1739209758.3387704,-38.13080360867914
,,1739209758.3387752,-35.57807855764607
,,1739209758.3387802,-33.981070128970906
,,1739209758.338785,-38.13080360867914
,,1739209758.33879,-45.120503652039325
,,1739209758.338795,-38.13080360867914
,,1739209758.3387997,-33.98107012897096
,,1739209758.3388047,-28.58837851428586
,,1739209758.3388095,-9.76376561778179
,,1739209758.3388145,-26.991370085610747
,,1739209758.3388193,-32.816014438256545
,,1739209758.3388245,-38.13080360867914
,,1739209758.338829,-45.120503652039325
,,1739209758.338834,-45.120503652039325
,,1739209758.3388388,-32.816014438256545
,,1739209758.3388438,-38.13080360867914
,,1739209758.3388488,-38.13080360867914
,,1739209758.3388536,-45.120503652039325
,,1739209758.3388586,-38.13080360867914
,,1739209758.3388634,-38.13080360867914
,,1739209758.3388684,-38.13080360867914
,,1739209758.3388731,-38.13080360867914
,,1739209758.3388782,-28.992665084841946
,,1739209758.338883,-33.981070128970906
,,1739209758.338888,-38.13080360867914
,,1739209758.3388927,-38.13080360867914
,,1739209758.3388977,-33.981070128970906
,,1739209758.3389025,-20.277505258571445
,,1739209758.3389077,-45.120503652039325
,,1739209758.3389125,-32.816014438256545
,,1739209758.3389173,-33.981070128970906
,,1739209758.3389225,-33.981070128970906
,,1739209758.338927,-38.13080360867914
,,1739209758.338932,-32.816014438256545
,,1739209758.3389368,-33.981070128970906
,,1739209758.3389418,-38.13080360867914
