CAN Message, 0x1b8:0300bbd884537034,Timestamp,Amplitude
,,1739209883.835835,-32.816014438256545
,,1739209883.8358388,-45.120503652039325
,,1739209883.8358428,-45.120503652039325
,,1739209883.835847,-38.13080360867914
,,1739209883.8358505,-35.57807855764607
,,1739209883.8358543,-38.13080360867914
,,1739209883.8358583,-28.21854285175415
,,1739209883.8358624,-35.57807855764607
,,1739209883.8358662,-45.120503652039325
,,1739209883.8358705,-38.13080360867914
,,1739209883.835874,-38.13080360867914
,,1739209883.835878,-45.120503652039325
,,1739209883.835882,-45.120503652039325
,,1739209883.8358858,-45.120503652039325
,,1739209883.8358898,-45.120503652039325
,,1739209883.8358936,-45.120503652039325
,,1739209883.8358974,-33.981070128970906
,,1739209883.8359015,-45.120503652039325
,,1739209883.8359053,-38.13080360867914
,,1739209883.8359094,-35.57807855764607
,,1739209883.8359132,-38.13080360867914
,,1739209883.8359172,-38.13080360867914
,,1739209883.835921,-45.120503652039325
,,1739209883.8232665,-38.13080360867914
,,1739209883.8232715,-45.120503652039325
,,1739209883.8232768,-35.57807855764607
,,1739209883.8232818,-33.981070128970906
,,1739209883.8232868,-33.981070128970906
,,1739209883.8232918,-38.13080360867914
,,1739209883.8232968,-33.98107012897096
,,1739209883.823302,-32.816014438256545
,,1739209883.823307,-38.13080360867914
,,1739209883.823312,-45.120503652039325
,,1739209883.823317,-45.120503652039325
,,1739209883.823322,-35.57807855764607
,,1739209883.823327,-38.13080360867914
,,1739209883.8233323,-33.981070128970906
,,1739209883.8233373,-30.49652367304973
,,1739209883.8233423,-32.816014438256545
,,1739209883.823347,-38.13080360867914
,,1739209883.8233523,-38.13080360867914
,,1739209883.8233576,-35.57807855764607
,,1739209883.8233626,-45.120503652039325
,,1739209883.8233676,-45.120503652039325
,,1739209883.8233726,-45.120503652039325
,,1739209883.8233776,-45.120503652039325
,,1739209883.8233829,-45.120503652039325
,,1739209883.823388,-45.120503652039325
,,1739209883.8233929,-31.141103565318915
,,1739209883.823398,-27.267205301931607
,,1739209883.823403,-10.256198863494957
,,1739209883.823408,-38.13080360867914
,,1739209883.8234131,-45.120503652039325
,,1739209883.823418,-33.98107012897096
,,1739209883.8234231,-45.120503652039325
,,1739209883.8234282,-45.120503652039325
,,1739209883.8234334,-38.13080360867914
,,1739209883.8234384,-38.13080360867914
,,1739209883.8234434,-38.13080360867914
,,1739209883.8234484,-45.120503652039325
,,1739209883.8234534,-33.981070128970906
,,1739209883.8234584,-24.589719217205094
,,1739209883.8234637,-38.13080360867914
,,1739209883.8234687,-38.13080360867914
,,1739209883.8234737,-38.13080360867914
,,1739209883.8234787,-32.816014438256545
,,1739209883.8234837,-38.13080360867914
,,1739209883.823489,-38.13080360867914
,,1739209883.823494,-38.13080360867914
,,1739209883.823499,-32.816014438256545
,,1739209883.823504,-38.13080360867914
,,1739209883.823509,-33.981070128970906
,,1739209883.8235142,-38.13080360867914
,,1739209883.8235192,-22.44878636800916
,,1739209883.8235242,-18.299052888300974
,,1739209883.8235292,-45.120503652039325
,,1739209883.8235345,-29.438486411369333
,,1739209883.8235395,-24.589719217205094
,,1739209883.8235445,-13.570181364129589
,,1739209883.8235495,-9.960441348178817
,,1739209883.8235545,-28.992665084841967
,,1739209883.8235595,-31.141103565318915
,,1739209883.8235643,-45.120503652039325
,,1739209883.8235698,-38.13080360867914
,,1739209883.8235748,-45.120503652039325
,,1739209883.8235798,-45.120503652039325
,,1739209883.8235848,-35.57807855764607
,,1739209883.8235898,-38.13080360867914
,,1739209883.823595,-38.13080360867914
,,1739209883.8236,-32.816014438256545
,,1739209883.823605,-45.120503652039325
,,1739209883.82361,-45.120503652039325
,,1739209883.823615,-38.13080360867914
,,1739209883.8236203,-33.981070128970906
,,1739209883.823625,-31.141103565318915
,,1739209883.8236303,-38.13080360867914
,,1739209883.823635,-45.120503652039325
,,1739209883.8236403,-27.87774495603141
,,1739209883.8236456,-33.981070128970906
,,1739209883.8236506,-33.981070128970906
,,1739209883.8236556,-45.120503652039325
,,1739209883.8236606,-31.141103565318915
,,1739209883.8236656,-28.992665084841946
,,1739209883.8236709,-45.120503652039325
,,1739209883.823676,-35.57807855764607
,,1739209883.8236809,-33.981070128970906
,,1739209883.823686,-45.120503652039325
,,1739209883.823691,-28.992665084841946
,,1739209883.823696,-23.38864096791655
,,1739209883.8237011,-29.438486411369347
,,1739209883.8237062,-45.120503652039325
,,1739209883.8237112,-45.120503652039325
,,1739209883.8237162,-45.120503652039325
,,1739209883.8237212,-38.13080360867914
,,1739209883.8237264,-38.13080360867914
,,1739209883.8237314,-38.13080360867914
,,1739209883.8237364,-29.438486411369357
,,1739209883.8237414,-22.54371790334745
,,1739209883.8237464,-29.438486411369347
,,1739209883.8237517,-33.981070128970906
,,1739209883.8237567,-45.120503652039325
,,1739209883.8237617,-38.13080360867914
,,1739209883.8237667,-33.981070128970906
,,1739209883.8237717,-45.120503652039325
,,1739209883.823777,-30.49652367304973
,,1739209883.823782,-28.992665084841967
,,1739209883.823787,-15.275230518601363
,,1739209883.823792,-12.134155820794936
,,1739209883.823797,-31.141103565318943
,,1739209883.823802,-31.141103565318915
,,1739209883.8238072,-38.13080360867914
,,1739209883.8238122,-45.120503652039325
,,1739209883.8238173,-45.120503652039325
,,1739209883.8238225,-33.981070128970906
,,1739209883.8238273,-33.981070128970906
,,1739209883.8238325,-38.13080360867914
,,1739209883.8238375,-45.120503652039325
,,1739209883.8238423,-45.120503652039325
,,1739209883.8238475,-33.98107012897096
,,1739209883.8238523,-35.57807855764607
,,1739209883.8238578,-45.120503652039325
,,1739209883.8238628,-33.981070128970906
,,1739209883.8238678,-45.120503652039325
,,1739209883.8238728,-45.120503652039325
,,1739209883.8238778,-38.13080360867914
,,1739209883.823883,-38.13080360867914
,,1739209883.823888,-38.13080360867914
,,1739209883.823893,-45.120503652039325
,,1739209883.823898,-38.13080360867914
,,1739209883.823903,-32.816014438256545
,,1739209883.8239083,-22.84163660590256
,,1739209883.823913,-28.992665084841967
,,1739209883.8239183,-33.981070128970906
,,1739209883.823923,-31.141103565318915
,,1739209883.8239284,-30.49652367304973
,,1739209883.8239334,-12.732518024900122
,,1739209883.8239386,-14.281895643373565
,,1739209883.8239436,-27.87774495603141
,,1739209883.8239486,-21.228842808393964
,,1739209883.8239536,-35.57807855764607
,,1739209883.8239586,-45.120503652039325
,,1739209883.823964,-45.120503652039325
,,1739209883.823969,-38.13080360867914
,,1739209883.823974,-38.13080360867914
,,1739209883.823979,-45.120503652039325
,,1739209883.823984,-38.13080360867914
,,1739209883.8239892,-28.58837851428586
,,1739209883.8239942,-45.120503652039325
,,1739209883.8239992,-35.57807855764607
,,1739209883.8240042,-38.13080360867914
,,1739209883.8240092,-27.8777449560314
,,1739209883.8240144,-38.13080360867914
,,1739209883.8240194,-45.120503652039325
,,1739209883.8240244,-35.57807855764607
,,1739209883.8240294,-17.600019173844906
,,1739209883.8240345,-25.826314394896364
,,1739209883.8240397,-30.49652367304973
,,1739209883.8240447,-45.120503652039325
,,1739209883.8240497,-26.991370085610736
,,1739209883.8240547,-30.49652367304973
,,1739209883.8240595,-45.120503652039325
,,1739209883.8240647,-33.981070128970906
,,1739209883.82407,-45.120503652039325
,,1739209883.824075,-45.120503652039325
,,1739209883.82408,-18.676117757360903
,,1739209883.824085,-28.992665084841946
,,1739209883.82409,-35.57807855764607
,,1739209883.8240952,-25.82631439489636
,,1739209883.8241005,-33.98107012897096
,,1739209883.8241053,-28.58837851428589
,,1739209883.8241105,-33.981070128970906
,,1739209883.8241153,-38.13080360867914
,,1739209883.8241203,-45.120503652039325
,,1739209883.8241255,-45.120503652039325
,,1739209883.8241303,-45.120503652039325
,,1739209883.8241355,-45.120503652039325
,,1739209883.8241403,-38.13080360867914
,,1739209883.8241456,-38.13080360867914
,,1739209883.8241508,-45.120503652039325
,,1739209883.8241558,-33.98107012897096
,,1739209883.8241608,-38.13080360867914
,,1739209883.8241658,-32.816014438256545
,,1739209883.8241708,-26.99137008561072
,,1739209883.824176,-10.160899703222242
,,1739209883.824181,-13.706005918034618
,,1739209883.824186,-26.03565346325281
,,1739209883.824191,-32.816014438256545
,,1739209883.824196,-38.13080360867914
,,1739209883.824201,-45.120503652039325
,,1739209883.8242064,-38.13080360867914
,,1739209883.8242114,-38.13080360867914
,,1739209883.8242164,-38.13080360867914
,,1739209883.8242214,-32.816014438256545
,,1739209883.8242266,-38.13080360867914
,,1739209883.8242316,-32.816014438256545
,,1739209883.8242366,-28.992665084841946
,,1739209883.8242416,-45.120503652039325
,,1739209883.8242466,-35.57807855764607
,,1739209883.824252,-38.13080360867914
,,1739209883.824257,-45.120503652039325
,,1739209883.824262,-45.120503652039325
,,1739209883.824267,-38.13080360867914
,,1739209883.824272,-28.992665084841946
,,1739209883.824277,-23.506823629689546
,,1739209883.8242822,-45.120503652039325
,,1739209883.8242872,-33.981070128970906
,,1739209883.8242922,-38.13080360867914
,,1739209883.8242972,-24.74623867263306
,,1739209883.8243022,-38.13080360867914
,,1739209883.8243074,-38.13080360867914
,,1739209883.8243124,-45.120503652039325
,,1739209883.8243177,-29.438486411369333
,,1739209883.8243225,-17.448944991217488
,,1739209883.8243277,-24.589719217205094
,,1739209883.8243327,-27.8777449560314
,,1739209883.8243375,-35.57807855764607
,,1739209883.8243427,-45.120503652039325
,,1739209883.8243475,-27.267205301931607
,,1739209883.8243527,-38.13080360867914
,,1739209883.824358,-45.120503652039325
,,1739209883.824363,-32.816014438256545
,,1739209883.824368,-45.120503652039325
,,1739209883.824373,-26.99137008561072
,,1739209883.824378,-33.981070128970906
,,1739209883.824383,-35.57807855764607
,,1739209883.8243885,-35.57807855764607
,,1739209883.8243933,-38.13080360867914
,,1739209883.8243985,-45.120503652039325
,,1739209883.8244033,-38.13080360867914
