CAN Message, 0x1d3:0000c8df3a262044,Timestamp,Amplitude
,,1739209599.070228,-38.13080360867914
,,1739209599.0702302,-45.120503652039325
,,1739209599.0702324,-38.13080360867914
,,1739209599.0702343,-38.13080360867914
,,1739209599.070237,-45.120503652039325
,,1739209599.070239,-45.120503652039325
,,1739209599.0702417,-38.13080360867914
,,1739209599.0702436,-33.981070128970906
,,1739209599.0702455,-45.120503652039325
,,1739209599.070248,-38.13080360867914
,,1739209599.0702505,-45.120503652039325
,,1739209599.070253,-45.120503652039325
,,1739209599.0702548,-45.120503652039325
,,1739209599.070257,-45.120503652039325
,,1739209599.070259,-45.120503652039325
,,1739209599.0702617,-33.981070128970906
,,1739209599.0702636,-32.816014438256545
,,1739209599.070266,-38.13080360867914
,,1739209599.0702682,-45.120503652039325
,,1739209599.0702703,-33.981070128970906
,,1739209599.0702727,-35.57807855764607
,,1739209599.0702748,-45.120503652039325
,,1739209599.0702772,-45.120503652039325
,,1739209599.0702794,-33.981070128970906
,,1739209599.0702815,-38.13080360867914
,,1739209599.070284,-38.13080360867914
,,1739209599.070286,-45.120503652039325
,,1739209599.0702884,-38.13080360867914
,,1739209599.0702906,-38.13080360867914
,,1739209599.070293,-38.13080360867914
,,1739209599.070295,-38.13080360867914
,,1739209599.0702972,-32.816014438256545
,,1739209599.0702996,-45.120503652039325
,,1739209599.0703018,-45.120503652039325
,,1739209599.070304,-33.981070128970906
,,1739209599.0703063,-33.981070128970906
,,1739209599.0703084,-38.13080360867914
,,1739209599.0703108,-38.13080360867914
,,1739209599.070313,-45.120503652039325
,,1739209599.0703151,-28.992665084841946
,,1739209599.0703175,-38.13080360867914
,,1739209599.0703197,-45.120503652039325
,,1739209599.070322,-45.120503652039325
,,1739209599.0703242,-45.120503652039325
,,1739209599.0703263,-45.120503652039325
,,1739209599.0703287,-45.120503652039325
,,1739209599.0703309,-38.13080360867914
,,1739209599.070333,-38.13080360867914
,,1739209599.0703354,-35.57807855764607
,,1739209599.0703375,-28.992665084841946
,,1739209599.07034,-19.497575007474552
,,1739209599.070342,-8.217656626912994
,,1739209599.0703442,-30.49652367304973
,,1739209599.0703466,-45.120503652039325
,,1739209599.0703487,-45.120503652039325
,,1739209599.0703511,-45.120503652039325
,,1739209599.0703533,-38.13080360867914
,,1739209599.0703554,-38.13080360867914
,,1739209599.0703578,-45.120503652039325
,,1739209599.07036,-38.13080360867914
,,1739209599.070362,-35.57807855764607
,,1739209599.0703645,-38.13080360867914
,,1739209599.0703666,-45.120503652039325
,,1739209599.070369,-38.13080360867914
,,1739209599.0703712,-45.120503652039325
,,1739209599.0703733,-45.120503652039325
,,1739209599.0703757,-35.57807855764607
,,1739209599.0703778,-45.120503652039325
,,1739209599.0703802,-45.120503652039325
,,1739209599.0703824,-33.981070128970906
,,1739209599.0703845,-38.13080360867914
,,1739209599.070387,-31.141103565318915
,,1739209599.070389,-38.13080360867914
,,1739209599.0703914,-38.13080360867914
,,1739209599.0703936,-20.822980852015213
,,1739209599.0703957,-21.676580915188183
,,1739209599.070398,-33.98107012897096
,,1739209599.0704002,-38.13080360867914
,,1739209599.0704024,-23.16150712794695
,,1739209599.0704048,-13.570181364129592
,,1739209599.070407,-12.833934070949944
,,1739209599.0704093,-24.438645034577675
,,1739209599.0704114,-33.98107012897096
,,1739209599.0704136,-30.49652367304973
,,1739209599.070416,-29.438486411369333
,,1739209599.070418,-38.13080360867914
,,1739209599.0704205,-38.13080360867914
,,1739209599.0704226,-32.816014438256545
,,1739209599.0704248,-22.84163660590255
,,1739209599.0704272,-38.13080360867914
,,1739209599.070429,-45.120503652039325
,,1739209599.0704317,-38.13080360867914
,,1739209599.070434,-35.57807855764607
,,1739209599.070436,-45.120503652039325
,,1739209599.0704384,-35.57807855764607
,,1739209599.0704403,-45.120503652039325
,,1739209599.070443,-32.81601443825658
,,1739209599.070445,-33.981070128970906
,,1739209599.0704472,-38.13080360867914
,,1739209599.0704496,-45.120503652039325
,,1739209599.0704515,-32.816014438256545
,,1739209599.070454,-38.13080360867914
,,1739209599.0704565,-45.120503652039325
,,1739209599.0704584,-23.506823629689546
,,1739209599.0704608,-33.98107012897096
,,1739209599.070463,-33.981070128970906
,,1739209599.070465,-35.57807855764607
,,1739209599.0704677,-38.13080360867914
,,1739209599.0704696,-16.763597937115033
,,1739209599.0704718,-18.263086266016654
,,1739209599.070474,-38.13080360867914
,,1739209599.0704763,-35.57807855764607
,,1739209599.070479,-30.49652367304973
,,1739209599.0704808,-38.13080360867914
,,1739209599.070483,-33.981070128970906
,,1739209599.0704854,-32.816014438256545
,,1739209599.0704875,-29.43848641136937
,,1739209599.07049,-23.273589343863303
,,1739209599.070492,-18.335319861638148
,,1739209599.0704942,-45.120503652039325
,,1739209599.0704966,-26.0356534632528
,,1739209599.0704987,-38.13080360867914
,,1739209599.0705009,-45.120503652039325
,,1739209599.0705032,-45.120503652039325
,,1739209599.0705054,-45.120503652039325
,,1739209599.0705078,-45.120503652039325
,,1739209599.07051,-32.816014438256545
,,1739209599.070512,-22.54371790334745
,,1739209599.0705144,-24.589719217205094
,,1739209599.0705166,-31.141103565318915
,,1739209599.070519,-45.120503652039325
,,1739209599.070521,-38.13080360867914
,,1739209599.0705233,-28.58837851428586
,,1739209599.0705256,-38.13080360867914
,,1739209599.0705278,-45.120503652039325
,,1739209599.0705302,-38.13080360867914
,,1739209599.0705323,-38.13080360867914
,,1739209599.0705345,-31.141103565318915
,,1739209599.0705369,-45.120503652039325
,,1739209599.070539,-38.13080360867914
,,1739209599.0705411,-31.141103565318915
,,1739209599.0705435,-33.981070128970906
,,1739209599.0705457,-35.57807855764607
,,1739209599.070548,-45.120503652039325
,,1739209599.0705502,-38.13080360867914
,,1739209599.0705523,-31.141103565318915
,,1739209599.0705547,-38.13080360867914
,,1739209599.0705569,-38.13080360867914
,,1739209599.0705593,-38.13080360867914
,,1739209599.0705614,-45.120503652039325
,,1739209599.0705636,-45.120503652039325
,,1739209599.070566,-17.756538629272868
,,1739209599.070568,-22.002965041481755
,,1739209599.0705702,-33.98107012897096
,,1739209599.0705726,-28.58837851428586
,,1739209599.0705748,-28.992665084841967
,,1739209599.0705771,-9.244516354826844
,,1739209599.0705793,-15.064409198436486
,,1739209599.0705814,-28.58837851428589
,,1739209599.0705838,-28.58837851428586
,,1739209599.070586,-32.816014438256545
,,1739209599.0705884,-31.14110356531892
,,1739209599.0705905,-38.13080360867914
,,1739209599.0705926,-33.981070128970906
,,1739209599.070595,-31.141103565318915
,,1739209599.0705972,-45.120503652039325
,,1739209599.0705993,-33.981070128970906
,,1739209599.0706017,-33.981070128970906
,,1739209599.0706038,-38.13080360867914
,,1739209599.0706062,-33.981070128970906
,,1739209599.0706084,-45.120503652039325
,,1739209599.0706103,-38.13080360867914
,,1739209599.070613,-38.13080360867914
,,1739209599.070615,-32.816014438256545
,,1739209599.0706174,-38.13080360867914
,,1739209599.0706196,-17.724780207538373
,,1739209599.0706215,-25.82631439489636
,,1739209599.070624,-38.13080360867914
,,1739209599.0706265,-32.816014438256545
,,1739209599.0706286,-38.13080360867914
,,1739209599.0706308,-38.13080360867914
,,1739209599.070633,-30.49652367304973
,,1739209599.0706353,-45.120503652039325
,,1739209599.0706377,-45.120503652039325
,,1739209599.0706396,-45.120503652039325
,,1739209599.070642,-27.267205301931607
,,1739209599.070644,-33.981070128970906
,,1739209599.0706463,-32.816014438256545
,,1739209599.070649,-45.120503652039325
,,1739209599.0706508,-21.67658091518819
,,1739209599.0706532,-9.11622039471798
,,1739209599.070655,-31.141103565318915
,,1739209599.0706575,-38.13080360867914
,,1739209599.07066,-27.8777449560314
,,1739209599.070662,-23.75329798047522
,,1739209599.0706644,-25.25278630937684
,,1739209599.0706666,-27.267205301931607
,,1739209599.0706687,-27.8777449560314
,,1739209599.070671,-33.98107012897096
,,1739209599.0706732,-13.898344869311025
,,1739209599.0706756,-13.29921151150931
,,1739209599.0706778,-22.26493056196156
,,1739209599.07068,-45.120503652039325
,,1739209599.0706823,-38.13080360867914
,,1739209599.0706844,-38.13080360867914
,,1739209599.0706868,-33.981070128970906
,,1739209599.070689,-38.13080360867914
,,1739209599.070691,-38.13080360867914
,,1739209599.0706935,-31.141103565318915
,,1739209599.0706956,-22.17584139042336
,,1739209599.070698,-38.13080360867914
,,1739209599.0707002,-38.13080360867914
,,1739209599.0707023,-45.120503652039325
,,1739209599.0707047,-35.57807855764607
,,1739209599.0707068,-38.13080360867914
,,1739209599.070709,-45.120503652039325
,,1739209599.0707114,-45.120503652039325
,,1739209599.0707135,-25.82631439489636
,,1739209599.070716,-30.49652367304973
,,1739209599.070718,-28.992665084841946
,,1739209599.0707202,-35.57807855764607
,,1739209599.0707226,-38.13080360867914
,,1739209599.0707247,-45.120503652039325
,,1739209599.070727,-45.120503652039325
,,1739209599.0707293,-45.120503652039325
,,1739209599.0707314,-38.13080360867914
,,1739209599.0707338,-45.120503652039325
,,1739209599.070736,-35.57807855764607
,,1739209599.070738,-45.120503652039325
,,1739209599.0707405,-28.992665084841946
,,1739209599.0707426,-30.49652367304973
,,1739209599.070745,-45.120503652039325
,,1739209599.0707471,-33.981070128970906
,,1739209599.0707493,-33.98107012897096
,,1739209599.0707517,-33.981070128970906
,,1739209599.0707538,-31.141103565318915
,,1739209599.0707562,-45.120503652039325
,,1739209599.0707583,-26.0356534632528
,,1739209599.0707605,-15.275230518601363
,,1739209599.0707629,-45.120503652039325
,,1739209599.070765,-38.13080360867914
,,1739209599.0707672,-45.120503652039325
,,1739209599.0707695,-45.120503652039325
,,1739209599.0707717,-45.120503652039325
,,1739209599.070774,-45.120503652039325
,,1739209599.0707762,-45.120503652039325
,,1739209599.0707784,-38.13080360867914
,,1739209599.0707808,-38.13080360867914
,,1739209599.070783,-45.120503652039325
,,1739209599.0707853,-33.981070128970906
,,1739209599.0707874,-45.120503652039325
,,1739209599.0707896,-45.120503652039325
,,1739209599.070792,-38.13080360867914
,,1739209599.070794,-45.120503652039325
,,1739209599.0707965,-32.81601443825658
,,1739209599.0707986,-33.981070128970906
,,1739209599.0708008,-38.13080360867914
,,1739209599.0708032,-38.13080360867914
,,1739209599.0708053,-45.120503652039325
,,1739209599.0708077,-45.120503652039325
,,1739209599.0708098,-30.49652367304973
,,1739209599.070812,-26.99137008561072
,,1739209599.0708144,-22.264930561961563
,,1739209599.0708165,-32.816014438256545
,,1739209599.070819,-38.13080360867914
,,1739209599.070821,-22.54371790334745
,,1739209599.0708232,-15.851936562542368
,,1739209599.0708256,-10.537147392119817
,,1739209599.0708275,-25.82631439489636
,,1739209599.07083,-38.13080360867914
,,1739209599.0708325,-30.49652367304973
,,1739209599.0708344,-45.120503652039325
,,1739209599.0708363,-45.120503652039325
,,1739209599.070839,-45.120503652039325
,,1739209599.070841,-45.120503652039325
,,1739209599.0708437,-33.981070128970906
,,1739209599.0708456,-33.981070128970906
,,1739209599.0708475,-38.13080360867914
,,1739209599.07085,-31.141103565318893
,,1739209599.0708525,-45.120503652039325
,,1739209599.070855,-45.120503652039325
,,1739209599.0708568,-45.120503652039325
,,1739209599.070859,-26.487275050834725
,,1739209599.070861,-45.120503652039325
,,1739209599.0708635,-45.120503652039325
,,1739209599.070866,-45.120503652039325
,,1739209599.070868,-45.120503652039325
,,1739209599.0708702,-38.13080360867914
,,1739209599.0708723,-32.816014438256545
,,1739209599.0708747,-45.120503652039325
,,1739209599.0708768,-27.267205301931607
,,1739209599.0708792,-31.141103565318915
,,1739209599.0708814,-45.120503652039325
,,1739209599.0708838,-38.13080360867914
,,1739209599.070886,-33.98107012897096
,,1739209599.070888,-45.120503652039325
,,1739209599.0708904,-38.13080360867914
,,1739209599.0708926,-33.981070128970906
,,1739209599.070895,-26.991370085610736
,,1739209599.070897,-35.57807855764607
,,1739209599.0708992,-45.120503652039325
,,1739209599.0709016,-45.120503652039325
,,1739209599.0709038,-45.120503652039325
,,1739209599.070906,-35.57807855764607
,,1739209599.0709083,-38.13080360867914
,,1739209599.0709105,-38.13080360867914
,,1739209599.0709128,-45.120503652039325
,,1739209599.070915,-38.13080360867914
,,1739209599.0709171,-35.57807855764607
,,1739209599.0709195,-38.13080360867914
,,1739209599.0709217,-26.99137008561072
,,1739209599.070924,-30.49652367304973
,,1739209599.0709262,-45.120503652039325
,,1739209599.0709283,-38.13080360867914
,,1739209599.0709307,-45.120503652039325
,,1739209599.0709329,-31.141103565318915
,,1739209599.0709352,-45.120503652039325
,,1739209599.0709374,-45.120503652039325
,,1739209599.0709395,-33.981070128970906
,,1739209599.070942,-19.8960613169761
,,1739209599.070944,-45.120503652039325
,,1739209599.0709462,-45.120503652039325
,,1739209599.0709486,-45.120503652039325
,,1739209599.0709507,-33.981070128970906
,,1739209599.0709531,-11.036407867355
,,1739209599.0709553,-21.67658091518819
,,1739209599.0709574,-30.49652367304973
,,1739209599.0709598,-38.13080360867914
,,1739209599.070962,-35.57807855764607
,,1739209599.0709643,-31.141103565318915
,,1739209599.0709665,-29.438486411369357
,,1739209599.0709686,-24.29264994887477
,,1739209599.070971,-38.13080360867914
,,1739209599.0709732,-45.120503652039325
,,1739209599.0709753,-38.13080360867914
,,1739209599.0709777,-45.120503652039325
,,1739209599.0709798,-38.13080360867914
,,1739209599.0709822,-38.13080360867914
,,1739209599.0709844,-38.13080360867914
,,1739209599.0709865,-30.49652367304973
,,1739209599.070989,-45.120503652039325
,,1739209599.070991,-38.13080360867914
,,1739209599.0709934,-45.120503652039325
,,1739209599.0709956,-38.13080360867914
,,1739209599.0709977,-33.981070128970906
,,1739209599.071,-38.13080360867914
,,1739209599.0710022,-31.141103565318915
,,1739209599.0710044,-28.992665084841946
,,1739209599.0710068,-38.13080360867914
,,1739209599.071009,-38.13080360867914
,,1739209599.0710113,-38.13080360867914
,,1739209599.0710137,-26.487275050834725
,,1739209599.0710156,-33.981070128970906
,,1739209599.071018,-14.017974478505256
,,1739209599.07102,-30.49652367304976
,,1739209599.0710225,-31.141103565318915
,,1739209599.071025,-38.13080360867914
,,1739209599.0710268,-45.120503652039325
,,1739209599.0710292,-45.120503652039325
,,1739209599.071031,-31.141103565318915
,,1739209599.0710337,-35.57807855764607
,,1739209599.071036,-45.120503652039325
,,1739209599.071038,-17.161703478598543
,,1739209599.0710404,-22.54371790334745
,,1739209599.0710423,-45.120503652039325
,,1739209599.0710447,-33.981070128970906
,,1739209599.071047,-24.438645034577675
,,1739209599.0710492,-10.342058888651708
,,1739209599.0710516,-14.96271608814888
,,1739209599.0710535,-25.82631439489636
,,1739209599.071056,-38.13080360867914
,,1739209599.0710585,-45.120503652039325
,,1739209599.0710604,-45.120503652039325
,,1739209599.0710628,-38.13080360867914
,,1739209599.071065,-45.120503652039325
,,1739209599.071067,-29.438486411369357
,,1739209599.0710697,-45.120503652039325
,,1739209599.0710716,-33.981070128970906
,,1739209599.0710738,-35.57807855764607
,,1739209599.0710762,-45.120503652039325
,,1739209599.0710783,-38.13080360867914
,,1739209599.0710807,-21.598678470925663
,,1739209599.0710828,-22.26493056196156
,,1739209599.071085,-45.120503652039325
,,1739209599.0710874,-38.13080360867914
,,1739209599.0710895,-38.13080360867914
,,1739209599.071092,-45.120503652039325
,,1739209599.071094,-23.506823629689546
,,1739209599.0710962,-28.58837851428586
,,1739209599.0710986,-38.13080360867914
,,1739209599.0711007,-27.267205301931607
,,1739209599.071103,-13.964398535296294
,,1739209599.0711052,-18.263086266016654
,,1739209599.0711074,-26.99137008561072
,,1739209599.0711098,-45.120503652039325
,,1739209599.071112,-31.141103565318915
,,1739209599.071114,-18.636903542229977
,,1739209599.0711164,-38.13080360867914
,,1739209599.0711186,-45.120503652039325
,,1739209599.071121,-31.141103565318915
,,1739209599.0711231,-33.981070128970906
,,1739209599.0711253,-45.120503652039325
,,1739209599.0711277,-38.13080360867914
,,1739209599.0711298,-33.98107012897096
,,1739209599.0711322,-38.13080360867914
,,1739209599.0711343,-33.981070128970906
,,1739209599.0711365,-45.120503652039325
,,1739209599.0711389,-38.13080360867914
,,1739209599.071141,-32.816014438256545
,,1739209599.0711432,-35.57807855764607
,,1739209599.0711455,-45.120503652039325
,,1739209599.0711477,-33.981070128970906
,,1739209599.07115,-30.49652367304973
,,1739209599.0711522,-45.120503652039325
,,1739209599.0711544,-35.57807855764607
,,1739209599.0711567,-38.13080360867914
,,1739209599.071159,-45.120503652039325
,,1739209599.0711613,-35.57807855764607
,,1739209599.0711634,-32.816014438256545
,,1739209599.0711656,-38.13080360867914
,,1739209599.071168,-13.41495306682721
,,1739209599.07117,-20.88804491267121
,,1739209599.0711722,-38.13080360867914
,,1739209599.0711746,-32.816014438256545
,,1739209599.0711768,-35.57807855764607
,,1739209599.0711792,-45.120503652039325
,,1739209599.0711813,-35.57807855764607
,,1739209599.0711834,-45.120503652039325
,,1739209599.0711858,-45.120503652039325
,,1739209599.071188,-38.13080360867914
,,1739209599.0711904,-45.120503652039325
,,1739209599.0711925,-45.120503652039325
,,1739209599.0711946,-33.981070128970906
,,1739209599.071197,-32.816014438256545
,,1739209599.0711992,-32.81601443825658
,,1739209599.0712016,-38.13080360867914
,,1739209599.0712037,-38.13080360867914
,,1739209599.071206,-45.120503652039325
,,1739209599.0712082,-32.816014438256545
,,1739209599.0712104,-45.120503652039325
,,1739209599.0712123,-33.98107012897096
,,1739209599.071215,-45.120503652039325
,,1739209599.071217,-45.120503652039325
,,1739209599.0712194,-38.13080360867914
,,1739209599.0712216,-35.57807855764607
,,1739209599.0712235,-38.13080360867914
,,1739209599.071226,-45.120503652039325
,,1739209599.0712285,-31.141103565318915
,,1739209599.0712306,-25.25278630937684
,,1739209599.0712328,-17.508745520481984
,,1739209599.071235,-45.120503652039325
,,1739209599.071237,-38.13080360867914
,,1739209599.0712397,-31.141103565318915
,,1739209599.0712416,-26.991370085610736
,,1739209599.071244,-28.992665084841946
,,1739209599.071246,-45.120503652039325
,,1739209599.0712483,-31.141103565318915
,,1739209599.071251,-35.57807855764607
,,1739209599.0712528,-16.283889300503116
,,1739209599.0712552,-15.670744567918817
,,1739209599.0712574,-27.877744956031417
,,1739209599.0712595,-33.981070128970906
,,1739209599.071262,-35.57807855764607
,,1739209599.071264,-38.13080360867914
,,1739209599.0712664,-45.120503652039325
,,1739209599.0712686,-38.13080360867914
,,1739209599.071271,-35.57807855764607
,,1739209599.071273,-38.13080360867914
,,1739209599.0712752,-38.13080360867914
,,1739209599.0712776,-45.120503652039325
,,1739209599.0712798,-38.13080360867914
,,1739209599.071282,-33.981070128970906
,,1739209599.0712843,-25.62660358559016
,,1739209599.0712864,-19.8960613169761
,,1739209599.0712888,-31.141103565318915
,,1739209599.071291,-30.49652367304973
,,1739209599.071293,-29.438486411369347
,,1739209599.0712955,-15.013264998121564
,,1739209599.0712976,-8.61063270820484
,,1739209599.0713,-31.141103565318943
,,1739209599.0713022,-32.816014438256545
,,1739209599.0713043,-35.57807855764607
,,1739209599.0713067,-45.120503652039325
,,1739209599.0713089,-38.13080360867914
,,1739209599.071311,-38.13080360867914
,,1739209599.0713134,-45.120503652039325
,,1739209599.0713155,-38.13080360867914
,,1739209599.071318,-21.4469444417791
,,1739209599.07132,-33.981070128970906
,,1739209599.0713222,-33.981070128970906
,,1739209599.0713246,-45.120503652039325
,,1739209599.0713267,-45.120503652039325
,,1739209599.071329,-38.13080360867914
,,1739209599.0713313,-38.13080360867914
,,1739209599.0713334,-38.13080360867914
,,1739209599.0713358,-38.13080360867914
,,1739209599.071338,-35.57807855764607
,,1739209599.07134,-16.738311432963037
,,1739209599.0713425,-29.438486411369333
,,1739209599.0713446,-45.120503652039325
,,1739209599.071347,-30.49652367304973
,,1739209599.0713491,-31.141103565318915
,,1739209599.0713513,-45.120503652039325
,,1739209599.0713537,-33.981070128970906
,,1739209599.0713558,-38.13080360867914
,,1739209599.0713582,-38.13080360867914
,,1739209599.0713603,-38.13080360867914
,,1739209599.0713625,-38.13080360867914
,,1739209599.0713649,-28.58837851428586
,,1739209599.071367,-31.141103565318915
,,1739209599.0713694,-38.13080360867914
,,1739209599.0713716,-45.120503652039325
,,1739209599.0713737,-38.13080360867914
,,1739209599.071376,-31.141103565318915
,,1739209599.0713782,-38.13080360867914
,,1739209599.0713804,-35.57807855764607
,,1739209599.0713828,-22.74004262075133
,,1739209599.071385,-38.13080360867914
,,1739209599.0713873,-45.120503652039325
,,1739209599.0713894,-33.981070128970906
,,1739209599.0713916,-33.981070128970906
,,1739209599.071394,-31.141103565318915
,,1739209599.071396,-38.13080360867914
,,1739209599.0713985,-45.120503652039325
,,1739209599.0714006,-45.120503652039325
,,1739209599.0714028,-38.13080360867914
,,1739209599.0714052,-38.13080360867914
,,1739209599.0714073,-38.13080360867914
,,1739209599.0714097,-38.13080360867914
,,1739209599.0714118,-27.87774495603141
,,1739209599.071414,-45.120503652039325
,,1739209599.0714164,-38.13080360867914
,,1739209599.0714183,-35.57807855764607
,,1739209599.071421,-29.438486411369357
,,1739209599.071423,-38.13080360867914
,,1739209599.0714252,-38.13080360867914
,,1739209599.0714276,-38.13080360867914
,,1739209599.0714295,-35.57807855764607
,,1739209599.071432,-31.141103565318893
,,1739209599.0714345,-45.120503652039325
,,1739209599.0714364,-19.54543163298272
,,1739209599.0714388,-28.992665084841946
,,1739209599.071441,-32.816014438256545
,,1739209599.071443,-33.981070128970906
,,1739209599.0714457,-22.84163660590255
,,1739209599.0714476,-9.11622039471798
,,1739209599.0714498,-29.438486411369333
,,1739209599.071452,-45.120503652039325
,,1739209599.0714543,-28.992665084841946
,,1739209599.071457,-29.43848641136937
,,1739209599.0714588,-25.82631439489636
,,1739209599.071461,-31.141103565318915
,,1739209599.071463,-38.13080360867914
,,1739209599.0714655,-24.589719217205094
,,1739209599.071468,-12.395125878286915
,,1739209599.07147,-12.460539947088495
,,1739209599.0714722,-23.38864096791655
,,1739209599.0714746,-35.57807855764607
,,1739209599.0714767,-45.120503652039325
,,1739209599.0714788,-45.120503652039325
,,1739209599.0714812,-45.120503652039325
,,1739209599.0714834,-28.992665084841946
,,1739209599.0714858,-45.120503652039325
,,1739209599.071488,-38.13080360867914
,,1739209599.07149,-45.120503652039325
,,1739209599.0714924,-35.57807855764607
