CAN Message, 0x1b8:02003074c21cc7e8,Timestamp,Amplitude
,,1739209624.094425,-33.981070128970906
,,1739209624.0944302,-45.120503652039325
,,1739209624.0944357,-45.120503652039325
,,1739209624.0944412,-35.57807855764607
,,1739209624.094447,-38.13080360867914
,,1739209624.094452,-38.13080360867914
,,1739209624.0944574,-45.120503652039325
,,1739209624.0944629,-45.120503652039325
,,1739209624.0944684,-38.13080360867914
,,1739209624.0944736,-38.13080360867914
,,1739209624.094479,-45.120503652039325
,,1739209624.0944846,-38.13080360867914
,,1739209624.09449,-45.120503652039325
,,1739209624.0944953,-45.120503652039325
,,1739209624.0945008,-45.120503652039325
,,1739209624.0945065,-38.13080360867914
,,1739209624.0945115,-35.57807855764607
,,1739209624.094517,-38.13080360867914
,,1739209624.0945225,-45.120503652039325
,,1739209624.094528,-33.981070128970906
,,1739209624.0945332,-45.120503652039325
,,1739209624.0945387,-38.13080360867914
,,1739209624.0945442,-38.13080360867914
,,1739209624.0945497,-38.13080360867914
,,1739209624.094555,-38.13080360867914
,,1739209624.0945604,-45.120503652039325
,,1739209624.094566,-45.120503652039325
,,1739209624.0945714,-38.13080360867914
,,1739209624.0945766,-45.120503652039325
,,1739209624.094582,-38.13080360867914
,,1739209624.0945876,-35.57807855764607
,,1739209624.0945928,-38.13080360867914
,,1739209624.0945983,-45.120503652039325
,,1739209624.0946038,-45.120503652039325
,,1739209624.0946093,-45.120503652039325
,,1739209624.0946145,-45.120503652039325
,,1739209624.09462,-45.120503652039325
,,1739209624.0946257,-45.120503652039325
,,1739209624.094631,-35.57807855764607
,,1739209624.0946362,-38.13080360867914
,,1739209624.0946417,-29.438486411369333
,,1739209624.0946472,-45.120503652039325
,,1739209624.094653,-45.120503652039325
,,1739209624.094658,-38.13080360867914
,,1739209624.0946634,-38.13080360867914
,,1739209624.0946689,-45.120503652039325
,,1739209624.0946743,-38.13080360867914
,,1739209624.0946796,-38.13080360867914
,,1739209624.094685,-32.81601443825658
,,1739209624.0946906,-38.13080360867914
,,1739209624.0946958,-11.67854649332494
,,1739209624.0947013,-25.82631439489636
,,1739209624.0947068,-32.816014438256545
,,1739209624.0947125,-45.120503652039325
,,1739209624.0947175,-33.981070128970906
,,1739209624.094723,-35.57807855764607
,,1739209624.0947285,-27.8777449560314
,,1739209624.094734,-35.57807855764607
,,1739209624.0947392,-45.120503652039325
,,1739209624.0947447,-38.13080360867914
,,1739209624.0947502,-38.13080360867914
,,1739209624.0947556,-38.13080360867914
,,1739209624.094761,-45.120503652039325
,,1739209624.0947664,-38.13080360867914
,,1739209624.094772,-32.816014438256545
,,1739209624.094777,-45.120503652039325
,,1739209624.0947826,-38.13080360867914
,,1739209624.094788,-38.13080360867914
,,1739209624.0947936,-31.141103565318893
,,1739209624.0947988,-38.13080360867914
,,1739209624.0948043,-35.57807855764607
,,1739209624.0948098,-35.57807855764607
,,1739209624.0948153,-26.991370085610768
,,1739209624.0948205,-30.49652367304973
,,1739209624.094826,-16.944849956441484
,,1739209624.0948317,-45.120503652039325
,,1739209624.094837,-38.13080360867914
,,1739209624.0948422,-38.13080360867914
,,1739209624.0948477,-22.54371790334745
,,1739209624.0948532,-8.71668320494361
,,1739209624.0948586,-28.992665084841946
,,1739209624.094864,-31.141103565318893
,,1739209624.0948694,-45.120503652039325
,,1739209624.0948749,-45.120503652039325
,,1739209624.09488,-45.120503652039325
,,1739209624.0948856,-45.120503652039325
,,1739209624.094891,-45.120503652039325
,,1739209624.0948966,-45.120503652039325
,,1739209624.0949018,-32.816014438256545
,,1739209624.0949073,-35.57807855764607
,,1739209624.0949128,-45.120503652039325
,,1739209624.0949185,-38.13080360867914
,,1739209624.0949235,-31.141103565318893
,,1739209624.094929,-33.981070128970906
,,1739209624.0949345,-45.120503652039325
,,1739209624.09494,-45.120503652039325
,,1739209624.0949452,-45.120503652039325
,,1739209624.094951,-38.13080360867914
,,1739209624.0949562,-38.13080360867914
,,1739209624.0949614,-45.120503652039325
,,1739209624.094967,-26.99137008561072
,,1739209624.0949724,-35.57807855764607
,,1739209624.094978,-25.82631439489636
,,1739209624.094983,-20.16506027657481
,,1739209624.0949886,-45.120503652039325
,,1739209624.094994,-32.816014438256545
,,1739209624.0949996,-25.82631439489636
,,1739209624.0950048,-16.763597937115037
,,1739209624.0950105,-10.72875625360461
,,1739209624.0950158,-28.58837851428586
,,1739209624.0950212,-38.13080360867914
,,1739209624.0950265,-38.13080360867914
,,1739209624.095032,-45.120503652039325
,,1739209624.0950377,-45.120503652039325
,,1739209624.095043,-45.120503652039325
,,1739209624.0950482,-38.13080360867914
,,1739209624.0950537,-38.13080360867914
,,1739209624.0950592,-25.07728991421287
,,1739209624.0950644,-38.13080360867914
,,1739209624.09507,-45.120503652039325
,,1739209624.0950754,-45.120503652039325
,,1739209624.0950809,-29.438486411369357
,,1739209624.095086,-45.120503652039325
,,1739209624.0950916,-45.120503652039325
,,1739209624.095097,-45.120503652039325
,,1739209624.0951023,-38.13080360867914
,,1739209624.0951078,-38.13080360867914
,,1739209624.0951133,-32.816014438256545
,,1739209624.0951188,-38.13080360867914
,,1739209624.0951242,-38.13080360867914
,,1739209624.0951295,-35.57807855764607
,,1739209624.095135,-45.120503652039325
,,1739209624.0951405,-38.13080360867914
,,1739209624.0951457,-38.13080360867914
,,1739209624.0951512,-45.120503652039325
,,1739209624.095157,-38.13080360867914
,,1739209624.0951622,-32.816014438256545
,,1739209624.0951674,-25.25278630937684
,,1739209624.095173,-45.120503652039325
,,1739209624.0951784,-38.13080360867914
,,1739209624.0951838,-38.13080360867914
,,1739209624.095189,-32.816014438256545
,,1739209624.0951946,-45.120503652039325
,,1739209624.0952,-45.120503652039325
,,1739209624.0952055,-33.981070128970906
,,1739209624.0952108,-28.992665084841946
,,1739209624.0952165,-45.120503652039325
,,1739209624.0952218,-45.120503652039325
,,1739209624.0952272,-38.13080360867914
,,1739209624.0952325,-28.58837851428586
,,1739209624.095238,-28.992665084841946
,,1739209624.0952437,-20.88804491267121
,,1739209624.0952487,-33.981070128970906
,,1739209624.0952542,-38.13080360867914
,,1739209624.0952597,-31.141103565318915
,,1739209624.0952652,-25.82631439489636
,,1739209624.0952704,-14.608978427565477
,,1739209624.095276,-32.816014438256545
,,1739209624.0952814,-45.120503652039325
,,1739209624.0952868,-45.120503652039325
,,1739209624.095292,-38.13080360867914
,,1739209624.0952976,-35.57807855764607
,,1739209624.095303,-38.13080360867914
,,1739209624.0953083,-45.120503652039325
,,1739209624.0953138,-38.13080360867914
,,1739209624.0953193,-30.49652367304973
,,1739209624.0953248,-38.13080360867914
,,1739209624.09533,-38.13080360867914
,,1739209624.0953355,-35.57807855764607
,,1739209624.095341,-32.816014438256545
,,1739209624.0953465,-38.13080360867914
,,1739209624.0953517,-38.13080360867914
,,1739209624.0953572,-45.120503652039325
,,1739209624.095363,-45.120503652039325
,,1739209624.095368,-31.141103565318915
,,1739209624.0953734,-25.82631439489636
,,1739209624.0953789,-45.120503652039325
,,1739209624.0953844,-24.589719217205094
,,1739209624.0953898,-28.992665084841946
,,1739209624.095395,-45.120503652039325
,,1739209624.0954006,-38.13080360867914
,,1739209624.095406,-38.13080360867914
,,1739209624.0954115,-38.13080360867914
,,1739209624.0954168,-25.25278630937684
,,1739209624.0954225,-15.440346512102872
,,1739209624.0954278,-12.33068248338486
,,1739209624.095433,-25.826314394896357
,,1739209624.0954385,-38.13080360867914
,,1739209624.095444,-35.57807855764607
,,1739209624.0954494,-24.15140352195873
,,1739209624.0954547,-45.120503652039325
,,1739209624.0954602,-38.13080360867914
,,1739209624.0954657,-33.981070128970906
,,1739209624.0954711,-32.81601443825658
,,1739209624.0954764,-32.81601443825658
,,1739209624.095482,-38.13080360867914
,,1739209624.0954874,-45.120503652039325
,,1739209624.0954928,-33.981070128970906
,,1739209624.095498,-30.49652367304973
,,1739209624.0955036,-45.120503652039325
,,1739209624.095509,-38.13080360867914
,,1739209624.0955143,-45.120503652039325
,,1739209624.0955198,-32.81601443825658
,,1739209624.0955253,-22.44878636800916
,,1739209624.0955307,-15.97707208084488
,,1739209624.095536,-35.57807855764607
,,1739209624.0955417,-31.141103565318893
,,1739209624.095547,-45.120503652039325
,,1739209624.0955524,-35.57807855764607
,,1739209624.0955577,-35.57807855764607
,,1739209624.0955632,-45.120503652039325
,,1739209624.095569,-45.120503652039325
,,1739209624.095574,-38.13080360867914
,,1739209624.0955794,-38.13080360867914
,,1739209624.0955849,-38.13080360867914
,,1739209624.0955904,-33.981070128970906
,,1739209624.0955958,-38.13080360867914
,,1739209624.095601,-35.57807855764607
,,1739209624.0956066,-45.120503652039325
,,1739209624.095612,-45.120503652039325
,,1739209624.0956173,-38.13080360867914
,,1739209624.0956228,-45.120503652039325
,,1739209624.0956285,-35.57807855764607
,,1739209624.0956335,-45.120503652039325
,,1739209624.095639,-45.120503652039325
,,1739209624.0956445,-33.981070128970906
,,1739209624.09565,-45.120503652039325
,,1739209624.0956554,-30.49652367304976
,,1739209624.0956607,-27.267205301931607
,,1739209624.0956662,-31.141103565318915
,,1739209624.0956717,-30.49652367304973
,,1739209624.0956771,-33.981070128970906
,,1739209624.0956824,-28.992665084841967
,,1739209624.095688,-20.27750525857144
,,1739209624.095693,-21.598678470925663
,,1739209624.0956986,-33.981070128970906
,,1739209624.095704,-45.120503652039325
,,1739209624.0957096,-38.13080360867914
,,1739209624.095715,-31.141103565318893
,,1739209624.0957203,-35.57807855764607
,,1739209624.0957258,-38.13080360867914
,,1739209624.0957313,-38.13080360867914
,,1739209624.0957367,-18.263086266016654
,,1739209624.095742,-29.438486411369333
,,1739209624.0957477,-45.120503652039325
,,1739209624.095753,-45.120503652039325
,,1739209624.0957584,-32.816014438256545
,,1739209624.0957637,-38.13080360867914
,,1739209624.0957692,-38.13080360867914
,,1739209624.095775,-38.13080360867914
,,1739209624.09578,-26.991370085610768
,,1739209624.0957854,-45.120503652039325
,,1739209624.0957909,-33.981070128970906
,,1739209624.0957963,-38.13080360867914
,,1739209624.0958016,-33.981070128970906
,,1739209624.095807,-35.57807855764607
,,1739209624.0958126,-35.57807855764607
,,1739209624.095818,-35.57807855764607
,,1739209624.0958233,-38.13080360867914
,,1739209624.0958288,-38.13080360867914
,,1739209624.0958345,-45.120503652039325
,,1739209624.0958395,-38.13080360867914
,,1739209624.095845,-32.816014438256545
,,1739209624.0958505,-28.992665084841946
,,1739209624.095856,-45.120503652039325
,,1739209624.0958614,-45.120503652039325
,,1739209624.095867,-24.15140352195873
,,1739209624.0958722,-45.120503652039325
,,1739209624.0958776,-38.13080360867914
,,1739209624.095883,-45.120503652039325
,,1739209624.0958884,-38.13080360867914
,,1739209624.095894,-17.508745520481984
,,1739209624.095899,-28.992665084841946
,,1739209624.0959046,-33.981070128970906
,,1739209624.09591,-38.13080360867914
,,1739209624.0959156,-33.981070128970906
,,1739209624.095921,-32.816014438256545
,,1739209624.0959263,-38.13080360867914
,,1739209624.0959318,-38.13080360867914
,,1739209624.0959373,-45.120503652039325
,,1739209624.0959427,-38.13080360867914
,,1739209624.095948,-33.981070128970906
,,1739209624.0959537,-33.98107012897096
,,1739209624.095959,-28.58837851428589
,,1739209624.0959644,-38.13080360867914
,,1739209624.0959697,-45.120503652039325
,,1739209624.0959752,-45.120503652039325
,,1739209624.0959806,-45.120503652039325
,,1739209624.095986,-45.120503652039325
,,1739209624.0959914,-38.13080360867914
,,1739209624.0959969,-35.57807855764607
,,1739209624.0960023,-45.120503652039325
,,1739209624.0960076,-45.120503652039325
,,1739209624.096013,-45.120503652039325
,,1739209624.0960186,-45.120503652039325
,,1739209624.096024,-27.87774495603141
,,1739209624.0960293,-32.816014438256545
,,1739209624.0960348,-45.120503652039325
,,1739209624.0960402,-31.141103565318915
,,1739209624.0960455,-24.589719217205094
,,1739209624.096051,-35.57807855764607
,,1739209624.0960565,-38.13080360867914
,,1739209624.096062,-45.120503652039325
,,1739209624.0960674,-35.57807855764607
,,1739209624.096073,-33.981070128970906
,,1739209624.0960782,-38.13080360867914
,,1739209624.0960836,-45.120503652039325
,,1739209624.096089,-38.13080360867914
,,1739209624.0960944,-35.57807855764607
,,1739209624.0961,-38.13080360867914
,,1739209624.096105,-38.13080360867914
,,1739209624.0961106,-25.82631439489636
,,1739209624.096116,-45.120503652039325
,,1739209624.0961215,-38.13080360867914
,,1739209624.096127,-45.120503652039325
,,1739209624.0961325,-38.13080360867914
,,1739209624.0961378,-38.13080360867914
,,1739209624.0961432,-38.13080360867914
,,1739209624.0961487,-32.81601443825658
,,1739209624.096154,-27.267205301931607
,,1739209624.0961597,-38.13080360867914
,,1739209624.096165,-38.13080360867914
,,1739209624.0961702,-45.120503652039325
,,1739209624.0961757,-27.267205301931607
,,1739209624.0961812,-13.731164249470051
,,1739209624.0961866,-31.141103565318915
,,1739209624.096192,-45.120503652039325
,,1739209624.0961974,-38.13080360867914
,,1739209624.0962029,-38.13080360867914
,,1739209624.0962083,-38.13080360867914
,,1739209624.0962136,-45.120503652039325
,,1739209624.096219,-33.981070128970906
,,1739209624.0962243,-38.13080360867914
,,1739209624.09623,-45.120503652039325
,,1739209624.0962353,-35.57807855764607
,,1739209624.0962408,-33.981070128970906
,,1739209624.0962462,-45.120503652039325
,,1739209624.0962515,-45.120503652039325
,,1739209624.096257,-45.120503652039325
,,1739209624.0962625,-25.62660358559016
,,1739209624.096268,-28.992665084841946
,,1739209624.0962732,-45.120503652039325
,,1739209624.096279,-35.57807855764607
,,1739209624.0962842,-38.13080360867914
,,1739209624.0962896,-45.120503652039325
,,1739209624.0962949,-33.981070128970906
,,1739209624.0963004,-35.57807855764607
,,1739209624.0963058,-18.299052888300974
,,1739209624.096311,-17.245898906855142
,,1739209624.0963166,-35.57807855764607
,,1739209624.096322,-28.58837851428586
,,1739209624.0963275,-24.746238672633048
,,1739209624.096333,-14.593564232789614
,,1739209624.0963385,-9.643987068439602
,,1739209624.0963438,-31.141103565318943
,,1739209624.0963492,-31.141103565318893
,,1739209624.0963545,-45.120503652039325
,,1739209624.09636,-22.448786368009163
,,1739209624.0963657,-33.981070128970906
,,1739209624.096371,-31.141103565318915
,,1739209624.0963762,-31.141103565318915
,,1739209624.0963817,-45.120503652039325
,,1739209624.0963871,-33.981070128970906
,,1739209624.0963926,-38.13080360867914
,,1739209624.096398,-33.981070128970906
,,1739209624.0964034,-45.120503652039325
,,1739209624.0964088,-31.141103565318915
,,1739209624.0964143,-8.285530475241176
,,1739209624.0964196,-26.991370085610747
,,1739209624.096425,-33.981070128970906
,,1739209624.0964303,-33.981070128970906
,,1739209624.096436,-38.13080360867914
,,1739209624.0964413,-32.816014438256545
,,1739209624.0964468,-38.13080360867914
,,1739209624.0964522,-45.120503652039325
,,1739209624.0964575,-45.120503652039325
,,1739209624.096463,-31.141103565318893
,,1739209624.0964684,-38.13080360867914
,,1739209624.096474,-35.57807855764607
,,1739209624.0964792,-45.120503652039325
,,1739209624.096485,-45.120503652039325
,,1739209624.09649,-45.120503652039325
,,1739209624.0964956,-45.120503652039325
,,1739209624.0965009,-45.120503652039325
,,1739209624.0965064,-38.13080360867914
,,1739209624.0965118,-45.120503652039325
,,1739209624.096517,-45.120503652039325
,,1739209624.0965226,-45.120503652039325
,,1739209624.096528,-26.99137008561072
,,1739209624.0965335,-38.13080360867914
,,1739209624.0965388,-32.816014438256545
,,1739209624.0965445,-25.62660358559016
,,1739209624.0965495,-38.13080360867914
,,1739209624.0965552,-35.57807855764607
,,1739209624.0965605,-45.120503652039325
,,1739209624.096566,-45.120503652039325
,,1739209624.0965714,-45.120503652039325
,,1739209624.096577,-38.13080360867914
,,1739209624.0965822,-45.120503652039325
,,1739209624.0965877,-38.13080360867914
,,1739209624.0965931,-45.120503652039325
,,1739209624.0965986,-38.13080360867914
,,1739209624.096604,-45.120503652039325
,,1739209624.0966094,-45.120503652039325
,,1739209624.0966148,-26.0356534632528
,,1739209624.0966203,-35.57807855764607
,,1739209624.0966256,-45.120503652039325
,,1739209624.096631,-45.120503652039325
,,1739209624.0966363,-45.120503652039325
,,1739209624.0966418,-32.816014438256545
,,1739209624.0966473,-14.81450643237978
,,1739209624.0966527,-24.15140352195873
,,1739209624.0966582,-38.13080360867914
,,1739209624.0966637,-32.81601443825658
,,1739209624.096669,-27.267205301931607
,,1739209624.0966744,-19.22100763878221
,,1739209624.09668,-35.57807855764607
,,1739209624.0966852,-45.120503652039325
,,1739209624.096691,-27.8777449560314
,,1739209624.096696,-24.589719217205094
,,1739209624.0967016,-8.71668320494361
,,1739209624.0967069,-38.13080360867914
,,1739209624.0967124,-38.13080360867914
,,1739209624.0967178,-45.120503652039325
,,1739209624.096723,-45.120503652039325
,,1739209624.0967286,-38.13080360867914
,,1739209624.096734,-45.120503652039325
,,1739209624.0967395,-45.120503652039325
,,1739209624.0967448,-27.8777449560314
,,1739209624.0967505,-22.17584139042336
,,1739209624.0967555,-35.57807855764607
,,1739209624.0967612,-38.13080360867914
