CAN Message, 0x1b8:0300e1a67e71134a,Timestamp,Amplitude
,,1739209767.3744888,-45.120503652039325
,,1739209767.3744912,-45.120503652039325
,,1739209767.3744936,-38.13080360867914
,,1739209767.3744955,-35.57807855764607
,,1739209767.374498,-33.981070128970906
,,1739209767.3745005,-33.981070128970906
,,1739209767.374503,-45.120503652039325
,,1739209767.374505,-38.13080360867914
,,1739209767.3745074,-38.13080360867914
,,1739209767.3745096,-38.13080360867914
,,1739209767.374512,-33.981070128970906
,,1739209767.3745143,-45.120503652039325
,,1739209767.3745165,-38.13080360867914
,,1739209767.3745189,-38.13080360867914
,,1739209767.3745213,-38.13080360867914
,,1739209767.3745234,-38.13080360867914
,,1739209767.3745258,-38.13080360867914
,,1739209767.3745282,-35.57807855764607
,,1739209767.3745303,-38.13080360867914
,,1739209767.3745327,-45.120503652039325
,,1739209767.374535,-45.120503652039325
,,1739209767.3745372,-45.120503652039325
,,1739209767.3745396,-38.13080360867914
,,1739209767.374542,-38.13080360867914
,,1739209767.374544,-38.13080360867914
,,1739209767.3745463,-45.120503652039325
,,1739209767.374549,-38.13080360867914
,,1739209767.374551,-45.120503652039325
,,1739209767.3745534,-38.13080360867914
,,1739209767.3745592,-31.141103565318915
,,1739209767.374565,-45.120503652039325
,,1739209767.3745706,-45.120503652039325
,,1739209767.3745763,-45.120503652039325
,,1739209767.374582,-38.13080360867914
,,1739209767.3745878,-45.120503652039325
,,1739209767.3745935,-38.13080360867914
,,1739209767.3745997,-45.120503652039325
,,1739209767.3746052,-35.57807855764607
,,1739209767.374611,-38.13080360867914
,,1739209767.3746166,-38.13080360867914
,,1739209767.3746223,-45.120503652039325
,,1739209767.374628,-38.13080360867914
,,1739209767.3746338,-35.57807855764607
,,1739209767.3746395,-45.120503652039325
,,1739209767.3746452,-38.13080360867914
,,1739209767.374651,-27.267205301931607
,,1739209767.374657,-32.816014438256545
,,1739209767.3746624,-45.120503652039325
,,1739209767.374668,-32.816014438256545
,,1739209767.3746738,-26.487275050834725
,,1739209767.3746796,-11.251948360192047
,,1739209767.3746853,-13.450285694136726
,,1739209767.3746912,-26.487275050834725
,,1739209767.374697,-38.13080360867914
,,1739209767.3747027,-45.120503652039325
,,1739209767.3747084,-45.120503652039325
,,1739209767.374714,-45.120503652039325
,,1739209767.37472,-33.981070128970906
,,1739209767.3747256,-38.13080360867914
,,1739209767.3747313,-45.120503652039325
,,1739209767.374737,-45.120503652039325
,,1739209767.3747427,-38.13080360867914
,,1739209767.3747485,-35.57807855764607
,,1739209767.3747542,-45.120503652039325
,,1739209767.37476,-45.120503652039325
,,1739209767.3747656,-38.13080360867914
,,1739209767.3747714,-38.13080360867914
,,1739209767.3747773,-45.120503652039325
,,1739209767.374783,-38.13080360867914
,,1739209767.3747888,-28.992665084841946
,,1739209767.3747945,-38.13080360867914
,,1739209767.3748002,-45.120503652039325
,,1739209767.374806,-38.13080360867914
,,1739209767.3748116,-38.13080360867914
,,1739209767.3748174,-20.001670042250552
,,1739209767.374823,-28.992665084841946
,,1739209767.3748288,-45.120503652039325
,,1739209767.3748343,-38.13080360867914
,,1739209767.3748405,-31.141103565318893
,,1739209767.374846,-12.643225322942058
,,1739209767.3748517,-23.75329798047523
,,1739209767.3748574,-24.746238672633048
,,1739209767.3748631,-38.13080360867914
,,1739209767.374869,-45.120503652039325
,,1739209767.3748748,-45.120503652039325
,,1739209767.3748806,-33.981070128970906
,,1739209767.3748865,-35.57807855764607
,,1739209767.374892,-35.57807855764607
,,1739209767.3748977,-38.13080360867914
,,1739209767.3749034,-38.13080360867914
,,1739209767.3749092,-32.816014438256545
,,1739209767.374915,-38.13080360867914
,,1739209767.3749206,-38.13080360867914
,,1739209767.3749263,-45.120503652039325
,,1739209767.374932,-45.120503652039325
,,1739209767.3749378,-38.13080360867914
,,1739209767.3749435,-35.57807855764607
,,1739209767.3749492,-45.120503652039325
,,1739209767.3749552,-45.120503652039325
,,1739209767.374961,-45.120503652039325
,,1739209767.3749666,-33.981070128970906
,,1739209767.3749723,-33.98107012897096
,,1739209767.374978,-28.218542851754187
,,1739209767.3749838,-20.69570596139481
,,1739209767.3749895,-38.13080360867914
,,1739209767.3749952,-38.13080360867914
,,1739209767.375001,-33.981070128970906
,,1739209767.375007,-31.141103565318943
,,1739209767.3750124,-9.54182403635907
,,1739209767.375018,-28.992665084841946
,,1739209767.3750238,-26.99137008561072
,,1739209767.3750296,-45.120503652039325
,,1739209767.3750353,-33.981070128970906
,,1739209767.375041,-45.120503652039325
,,1739209767.375047,-38.13080360867914
,,1739209767.3750527,-38.13080360867914
,,1739209767.3750584,-38.13080360867914
,,1739209767.375064,-38.13080360867914
,,1739209767.37507,-26.99137008561072
,,1739209767.3750756,-38.13080360867914
,,1739209767.3750813,-38.13080360867914
,,1739209767.375087,-38.13080360867914
,,1739209767.3750927,-38.13080360867914
,,1739209767.3750985,-45.120503652039325
,,1739209767.3751042,-45.120503652039325
,,1739209767.37511,-45.120503652039325
,,1739209767.3751156,-31.141103565318893
,,1739209767.3751214,-18.48349439814281
,,1739209767.375127,-26.035653463252824
,,1739209767.375133,-28.21854285175415
,,1739209767.3751388,-30.49652367304973
,,1739209767.3751445,-45.120503652039325
,,1739209767.3751502,-45.120503652039325
,,1739209767.375156,-45.120503652039325
,,1739209767.3751616,-33.98107012897096
,,1739209767.3751674,-35.57807855764607
,,1739209767.375173,-38.13080360867914
,,1739209767.3751788,-45.120503652039325
,,1739209767.3751843,-31.141103565318915
,,1739209767.3751905,-38.13080360867914
,,1739209767.375196,-38.13080360867914
,,1739209767.3752017,-45.120503652039325
,,1739209767.3752074,-45.120503652039325
,,1739209767.3752131,-45.120503652039325
,,1739209767.3752189,-45.120503652039325
,,1739209767.3752248,-38.13080360867914
,,1739209767.3752306,-33.98107012897096
,,1739209767.3752365,-45.120503652039325
,,1739209767.375242,-45.120503652039325
,,1739209767.3752477,-32.816014438256545
,,1739209767.3752534,-45.120503652039325
,,1739209767.3752592,-18.877682693682605
,,1739209767.375265,-45.120503652039325
,,1739209767.3752706,-45.120503652039325
,,1739209767.3752763,-33.981070128970906
,,1739209767.375282,-28.992665084841967
,,1739209767.3752878,-8.575850316837831
,,1739209767.3752935,-30.49652367304973
,,1739209767.3752992,-45.120503652039325
,,1739209767.375305,-33.981070128970906
,,1739209767.375311,-38.13080360867914
,,1739209767.3753166,-38.13080360867914
,,1739209767.3753223,-33.981070128970906
,,1739209767.375328,-45.120503652039325
,,1739209767.3753338,-38.13080360867914
,,1739209767.3753395,-45.120503652039325
,,1739209767.3753452,-23.16150712794696
,,1739209767.375351,-27.87774495603141
,,1739209767.375357,-38.13080360867914
,,1739209767.3753624,-35.57807855764607
,,1739209767.375368,-31.141103565318915
,,1739209767.3753738,-45.120503652039325
,,1739209767.3753796,-38.13080360867914
,,1739209767.3753853,-33.981070128970906
,,1739209767.375391,-25.826314394896364
,,1739209767.3753967,-16.971371839288555
,,1739209767.3754027,-38.13080360867914
,,1739209767.3754084,-38.13080360867914
,,1739209767.375414,-33.981070128970906
,,1739209767.37542,-38.13080360867914
,,1739209767.3754256,-38.13080360867914
,,1739209767.3754313,-38.13080360867914
,,1739209767.375437,-29.438486411369347
,,1739209767.3754427,-38.13080360867914
,,1739209767.3754485,-25.82631439489636
,,1739209767.3754542,-19.045953419892605
,,1739209767.37546,-28.58837851428586
,,1739209767.3754656,-38.13080360867914
,,1739209767.3754714,-33.981070128970906
,,1739209767.375477,-24.438645034577675
,,1739209767.3754828,-38.13080360867914
,,1739209767.3754888,-38.13080360867914
,,1739209767.3754945,-45.120503652039325
,,1739209767.3755002,-45.120503652039325
,,1739209767.375506,-45.120503652039325
,,1739209767.3755116,-38.13080360867914
,,1739209767.3755174,-45.120503652039325
,,1739209767.375523,-45.120503652039325
,,1739209767.3755288,-38.13080360867914
,,1739209767.3755343,-35.57807855764607
,,1739209767.3755405,-38.13080360867914
,,1739209767.375546,-45.120503652039325
,,1739209767.3755517,-33.981070128970906
,,1739209767.3755574,-30.49652367304976
,,1739209767.3755631,-9.537018564423098
,,1739209767.3755689,-27.87774495603141
,,1739209767.3755746,-33.981070128970906
,,1739209767.3755803,-33.981070128970906
,,1739209767.3755865,-38.13080360867914
,,1739209767.375592,-45.120503652039325
,,1739209767.3755977,-45.120503652039325
,,1739209767.3756034,-32.816014438256545
,,1739209767.3756092,-45.120503652039325
,,1739209767.375615,-38.13080360867914
,,1739209767.3756206,-38.13080360867914
,,1739209767.3756263,-45.120503652039325
,,1739209767.375632,-45.120503652039325
,,1739209767.3756378,-35.57807855764607
,,1739209767.3756435,-38.13080360867914
,,1739209767.3756492,-32.81601443825658
,,1739209767.375655,-45.120503652039325
,,1739209767.375661,-45.120503652039325
,,1739209767.3756666,-38.13080360867914
,,1739209767.3756723,-28.992665084841967
,,1739209767.375678,-45.120503652039325
,,1739209767.3756838,-38.13080360867914
,,1739209767.3756895,-38.13080360867914
,,1739209767.3756952,-38.13080360867914
,,1739209767.375701,-33.98107012897096
,,1739209767.375707,-35.57807855764607
,,1739209767.3757124,-38.13080360867914
,,1739209767.375718,-27.8777449560314
,,1739209767.3757238,-23.506823629689546
,,1739209767.3757296,-16.517123586329355
,,1739209767.3757353,-38.13080360867914
,,1739209767.375741,-45.120503652039325
,,1739209767.3757467,-31.141103565318893
,,1739209767.3757524,-22.448786368009163
,,1739209767.3757584,-31.141103565318943
,,1739209767.375764,-23.38864096791655
,,1739209767.37577,-35.57807855764607
,,1739209767.3757756,-25.25278630937684
,,1739209767.3757813,-11.202334415906805
,,1739209767.375787,-14.457244398418911
,,1739209767.3757927,-26.99137008561072
,,1739209767.3757985,-35.57807855764607
,,1739209767.3758042,-45.120503652039325
,,1739209767.37581,-45.120503652039325
,,1739209767.3758156,-45.120503652039325
,,1739209767.3758214,-38.13080360867914
,,1739209767.375827,-45.120503652039325
,,1739209767.3758328,-28.992665084841946
,,1739209767.3758385,-45.120503652039325
,,1739209767.3758445,-35.57807855764607
,,1739209767.3758502,-32.816014438256545
,,1739209767.375856,-45.120503652039325
,,1739209767.3758616,-45.120503652039325
,,1739209767.3758674,-33.981070128970906
,,1739209767.375873,-45.120503652039325
,,1739209767.3758788,-29.438486411369333
,,1739209767.3758843,-33.981070128970906
,,1739209767.3758905,-45.120503652039325
,,1739209767.375896,-35.57807855764607
,,1739209767.3759017,-38.13080360867914
,,1739209767.3759074,-32.816014438256545
,,1739209767.3759131,-38.13080360867914
,,1739209767.3759189,-45.120503652039325
,,1739209767.3759246,-32.816014438256545
,,1739209767.3759303,-29.438486411369333
,,1739209767.3759365,-45.120503652039325
,,1739209767.375942,-38.13080360867914
,,1739209767.3759477,-20.277505258571438
,,1739209767.3759534,-28.21854285175415
,,1739209767.3759592,-45.120503652039325
,,1739209767.3759649,-45.120503652039325
,,1739209767.3759706,-45.120503652039325
,,1739209767.3759763,-33.981070128970906
,,1739209767.375982,-45.120503652039325
,,1739209767.3759878,-35.57807855764607
,,1739209767.3759935,-38.13080360867914
,,1739209767.3759992,-28.58837851428589
,,1739209767.376005,-33.981070128970906
,,1739209767.376011,-35.57807855764607
,,1739209767.3760164,-45.120503652039325
,,1739209767.3760223,-45.120503652039325
,,1739209767.376028,-45.120503652039325
,,1739209767.3760338,-33.981070128970906
,,1739209767.3760395,-38.13080360867914
,,1739209767.3760452,-38.13080360867914
,,1739209767.376051,-38.13080360867914
,,1739209767.376057,-29.438486411369357
,,1739209767.3760624,-35.57807855764607
,,1739209767.376068,-33.98107012897096
,,1739209767.3760738,-30.49652367304973
,,1739209767.3760796,-45.120503652039325
,,1739209767.3760853,-32.816014438256545
,,1739209767.376091,-27.8777449560314
,,1739209767.3760967,-45.120503652039325
,,1739209767.3761024,-38.13080360867914
,,1739209767.3761082,-45.120503652039325
,,1739209767.376114,-16.238708712856045
,,1739209767.37612,-31.141103565318915
,,1739209767.3761256,-38.13080360867914
,,1739209767.3761313,-38.13080360867914
,,1739209767.376137,-27.8777449560314
,,1739209767.3761427,-45.120503652039325
,,1739209767.3761485,-45.120503652039325
,,1739209767.3761542,-45.120503652039325
,,1739209767.37616,-31.14110356531892
,,1739209767.3761656,-45.120503652039325
,,1739209767.3761714,-35.57807855764607
,,1739209767.376177,-38.13080360867914
,,1739209767.3761828,-33.981070128970906
,,1739209767.3761885,-45.120503652039325
,,1739209767.3761942,-45.120503652039325
,,1739209767.3762,-32.816014438256545
,,1739209767.376206,-28.58837851428586
,,1739209767.3762116,-38.13080360867914
,,1739209767.3762174,-38.13080360867914
,,1739209767.376223,-45.120503652039325
,,1739209767.3762288,-33.981070128970906
,,1739209767.3762343,-38.13080360867914
,,1739209767.3762405,-29.438486411369333
,,1739209767.376246,-30.49652367304976
,,1739209767.3762517,-22.84163660590256
,,1739209767.3762574,-30.49652367304973
,,1739209767.3762631,-33.981070128970906
,,1739209767.3762689,-29.438486411369347
,,1739209767.3762746,-18.48349439814281
,,1739209767.3762803,-8.439441272711978
,,1739209767.376286,-28.58837851428586
,,1739209767.376292,-38.13080360867914
,,1739209767.3762977,-38.13080360867914
,,1739209767.3763034,-45.120503652039325
,,1739209767.3763092,-45.120503652039325
,,1739209767.3763149,-38.13080360867914
,,1739209767.3763206,-26.03565346325281
,,1739209767.3763263,-30.49652367304973
,,1739209767.376332,-38.13080360867914
,,1739209767.3763378,-45.120503652039325
,,1739209767.3763435,-38.13080360867914
,,1739209767.3763492,-45.120503652039325
,,1739209767.376355,-45.120503652039325
,,1739209767.376361,-31.141103565318943
,,1739209767.3763664,-38.13080360867914
,,1739209767.376372,-45.120503652039325
,,1739209767.3763778,-45.120503652039325
,,1739209767.3763838,-45.120503652039325
,,1739209767.3763895,-38.13080360867914
,,1739209767.3763952,-38.13080360867914
,,1739209767.376401,-45.120503652039325
,,1739209767.376407,-33.981070128970906
,,1739209767.3764124,-27.87774495603141
,,1739209767.376418,-28.992665084841946
,,1739209767.3764238,-33.981070128970906
,,1739209767.3764296,-32.816014438256545
,,1739209767.3764353,-35.57807855764607
,,1739209767.376441,-16.171807084586764
,,1739209767.3764467,-13.731164249470051
,,1739209767.3764524,-35.57807855764607
,,1739209767.3764582,-32.816014438256545
,,1739209767.376464,-35.57807855764607
,,1739209767.37647,-45.120503652039325
,,1739209767.3764756,-45.120503652039325
,,1739209767.3764813,-33.981070128970906
,,1739209767.376487,-33.981070128970906
,,1739209767.3764927,-45.120503652039325
,,1739209767.3764985,-38.13080360867914
,,1739209767.3765042,-38.13080360867914
,,1739209767.37651,-38.13080360867914
,,1739209767.3765156,-38.13080360867914
,,1739209767.376521,-45.120503652039325
,,1739209767.376527,-45.120503652039325
,,1739209767.3765328,-32.816014438256545
,,1739209767.3765385,-33.981070128970906
,,1739209767.3765442,-33.981070128970906
,,1739209767.37655,-26.487275050834725
,,1739209767.3765557,-28.218542851754165
,,1739209767.3765616,-38.13080360867914
,,1739209767.3765674,-38.13080360867914
,,1739209767.376573,-45.120503652039325
,,1739209767.3765788,-35.57807855764607
,,1739209767.3765843,-35.57807855764607
,,1739209767.3765905,-45.120503652039325
,,1739209767.376596,-45.120503652039325
,,1739209767.3766017,-38.13080360867914
,,1739209767.3766074,-28.992665084841946
,,1739209767.3766131,-24.589719217205094
,,1739209767.3766189,-38.13080360867914
,,1739209767.3766246,-33.981070128970906
,,1739209767.3766303,-38.13080360867914
,,1739209767.376636,-45.120503652039325
,,1739209767.3766418,-38.13080360867914
,,1739209767.3766477,-23.16150712794695
,,1739209767.3766534,-33.981070128970906
,,1739209767.3766592,-33.981070128970906
,,1739209767.3766649,-20.00167004225055
,,1739209767.3766706,-31.141103565318915
,,1739209767.3766763,-45.120503652039325
,,1739209767.376682,-38.13080360867914
,,1739209767.3766878,-45.120503652039325
,,1739209767.3766935,-38.13080360867914
,,1739209767.3766992,-38.13080360867914
,,1739209767.376705,-45.120503652039325
,,1739209767.376711,-35.57807855764607
,,1739209767.3767164,-45.120503652039325
,,1739209767.376722,-38.13080360867914
,,1739209767.3767278,-32.816014438256545
,,1739209767.3767335,-45.120503652039325
,,1739209767.3767395,-28.992665084841967
,,1739209767.3767452,-45.120503652039325
,,1739209767.376751,-33.981070128970906
,,1739209767.376757,-45.120503652039325
,,1739209767.3767624,-29.438486411369333
,,1739209767.376768,-38.13080360867914
,,1739209767.3767738,-9.111863288940896
,,1739209767.3767796,-16.763597937115033
,,1739209767.3767853,-28.992665084841967
,,1739209767.376791,-32.816014438256545
,,1739209767.3767967,-45.120503652039325
,,1739209767.3768024,-35.57807855764607
,,1739209767.3768082,-38.13080360867914
,,1739209767.376814,-35.57807855764607
,,1739209767.3768196,-33.981070128970906
,,1739209767.3768256,-25.25278630937684
,,1739209767.3768313,-20.51152522447381
,,1739209767.376837,-38.13080360867914
,,1739209767.3768427,-33.981070128970906
,,1739209767.3768485,-45.120503652039325
,,1739209767.3768542,-45.120503652039325
,,1739209767.37686,-45.120503652039325
,,1739209767.3768656,-32.816014438256545
,,1739209767.376871,-38.13080360867914
,,1739209767.376877,-45.120503652039325
,,1739209767.3768828,-45.120503652039325
,,1739209767.3768885,-38.13080360867914
,,1739209767.3768942,-38.13080360867914
,,1739209767.3769,-32.816014438256545
,,1739209767.3769057,-38.13080360867914
,,1739209767.3769114,-45.120503652039325
,,1739209767.3769174,-45.120503652039325
,,1739209767.376923,-35.57807855764607
,,1739209767.3769288,-28.58837851428586
,,1739209767.3769343,-35.57807855764607
,,1739209767.3769405,-38.13080360867914
,,1739209767.376946,-45.120503652039325
,,1739209767.3769517,-32.816014438256545
,,1739209767.3769574,-38.13080360867914
,,1739209767.3769631,-38.13080360867914
,,1739209767.3769689,-21.598678470925663
,,1739209767.3769746,-31.141103565318893
,,1739209767.3769803,-45.120503652039325
,,1739209767.376986,-35.57807855764607
,,1739209767.3769915,-45.120503652039325
,,1739209767.3769977,-45.120503652039325
,,1739209767.3770034,-38.13080360867914
,,1739209767.3770092,-45.120503652039325
,,1739209767.3770149,-38.13080360867914
,,1739209767.3770206,-26.99137008561072
,,1739209767.3770263,-28.992665084841946
,,1739209767.377032,-45.120503652039325
,,1739209767.3770378,-35.57807855764607
,,1739209767.3770435,-35.57807855764607
,,1739209767.3770492,-38.13080360867914
,,1739209767.377055,-45.120503652039325
,,1739209767.377061,-31.141103565318893
