CAN Message, 0x1a7:0000be7047569929,Timestamp,Amplitude
,,1739209814.539045,-38.13080360867914
,,1739209814.539045,-38.13080360867914
,,1739209814.5390456,-45.120503652039325
,,1739209814.5390458,-45.120503652039325
,,1739209814.539046,-38.13080360867914
,,1739209814.5390463,-35.57807855764607
,,1739209814.5390463,-45.120503652039325
,,1739209814.5390463,-45.120503652039325
,,1739209814.5390468,-38.13080360867914
,,1739209814.539047,-31.141103565318915
,,1739209814.5390472,-45.120503652039325
,,1739209814.5390477,-45.120503652039325
,,1739209814.5390477,-45.120503652039325
,,1739209814.539048,-38.13080360867914
,,1739209814.5390482,-35.57807855764607
,,1739209814.5390482,-45.120503652039325
,,1739209814.5390484,-45.120503652039325
,,1739209814.539049,-38.13080360867914
,,1739209814.539049,-45.120503652039325
,,1739209814.5390491,-38.13080360867914
,,1739209814.5390494,-38.13080360867914
,,1739209814.5390496,-45.120503652039325
,,1739209814.53905,-38.13080360867914
,,1739209814.53905,-35.57807855764607
,,1739209814.53905,-38.13080360867914
,,1739209814.5390503,-33.981070128970906
,,1739209814.5390506,-38.13080360867914
,,1739209814.5390508,-38.13080360867914
,,1739209814.539051,-45.120503652039325
,,1739209814.5390513,-38.13080360867914
,,1739209814.5390515,-38.13080360867914
,,1739209814.5390518,-45.120503652039325
,,1739209814.539052,-45.120503652039325
,,1739209814.539052,-45.120503652039325
,,1739209814.5390522,-45.120503652039325
,,1739209814.5390525,-38.13080360867914
,,1739209814.5390527,-45.120503652039325
,,1739209814.539053,-45.120503652039325
,,1739209814.5390532,-38.13080360867914
,,1739209814.5390534,-45.120503652039325
,,1739209814.5390537,-35.57807855764607
,,1739209814.539054,-38.13080360867914
,,1739209814.539054,-45.120503652039325
,,1739209814.5390542,-45.120503652039325
,,1739209814.5390544,-35.57807855764607
,,1739209814.5390546,-32.816014438256545
,,1739209814.5390549,-45.120503652039325
,,1739209814.539055,-32.816014438256545
,,1739209814.539055,-45.120503652039325
,,1739209814.5390556,-33.981070128970906
,,1739209814.5390558,-9.733509856615225
,,1739209814.5390558,-25.077289914212862
,,1739209814.539056,-45.120503652039325
,,1739209814.5390563,-38.13080360867914
,,1739209814.5390563,-38.13080360867914
,,1739209814.5390568,-38.13080360867914
,,1739209814.539057,-33.981070128970906
,,1739209814.5390573,-29.438486411369357
,,1739209814.5390575,-31.141103565318915
,,1739209814.5390575,-31.141103565318915
,,1739209814.5390575,-45.120503652039325
,,1739209814.539058,-45.120503652039325
,,1739209814.5390582,-33.981070128970906
,,1739209814.5390584,-38.13080360867914
,,1739209814.5390587,-45.120503652039325
,,1739209814.539059,-28.992665084841946
,,1739209814.5390592,-31.141103565318915
,,1739209814.5390594,-38.13080360867914
,,1739209814.5390594,-38.13080360867914
,,1739209814.5390596,-35.57807855764607
,,1739209814.53906,-38.13080360867914
,,1739209814.53906,-38.13080360867914
,,1739209814.5390604,-31.141103565318915
,,1739209814.5390606,-27.87774495603141
,,1739209814.5390608,-23.50682362968953
,,1739209814.539061,-38.13080360867914
,,1739209814.5390613,-38.13080360867914
,,1739209814.5390613,-33.981070128970906
,,1739209814.5390615,-33.98107012897096
,,1739209814.5390618,-28.992665084841967
,,1739209814.539062,-31.141103565318915
,,1739209814.5390625,-24.15140352195872
,,1739209814.5390625,-29.438486411369347
,,1739209814.5390627,-33.98107012897096
,,1739209814.539063,-22.002965041481744
,,1739209814.5390632,-24.746238672633048
,,1739209814.5390632,-45.120503652039325
,,1739209814.5390637,-33.981070128970906
,,1739209814.5390637,-33.981070128970906
,,1739209814.539064,-31.141103565318915
,,1739209814.5390642,-38.13080360867914
,,1739209814.5390644,-27.267205301931607
,,1739209814.5390646,-45.120503652039325
,,1739209814.539065,-32.81601443825658
,,1739209814.5390651,-38.13080360867914
,,1739209814.5390651,-38.13080360867914
,,1739209814.5390654,-25.25278630937684
,,1739209814.5390656,-25.82631439489636
,,1739209814.5390658,-27.267205301931607
,,1739209814.539066,-32.816014438256545
,,1739209814.5390663,-35.57807855764607
,,1739209814.5390666,-26.99137008561072
,,1739209814.5390668,-23.38864096791655
,,1739209814.539067,-24.29264994887477
,,1739209814.539067,-27.267205301931607
,,1739209814.5390673,-28.992665084841967
,,1739209814.5390675,-25.07728991421287
,,1739209814.5390675,-14.487170062521797
,,1739209814.539068,-10.239228689564708
,,1739209814.5390682,-45.120503652039325
,,1739209814.5390685,-32.816014438256545
,,1739209814.5390687,-38.13080360867914
,,1739209814.539069,-45.120503652039325
,,1739209814.539069,-45.120503652039325
,,1739209814.5390692,-45.120503652039325
,,1739209814.5390694,-30.49652367304973
,,1739209814.5390697,-28.218542851754165
,,1739209814.53907,-16.61404130020863
,,1739209814.53907,-31.141103565318915
,,1739209814.5390704,-33.981070128970906
,,1739209814.5390706,-26.99137008561072
,,1739209814.5390706,-21.522148828640407
,,1739209814.5390708,-28.58837851428589
,,1739209814.539071,-45.120503652039325
,,1739209814.539071,-35.57807855764607
,,1739209814.5390716,-38.13080360867914
,,1739209814.5390718,-25.25278630937684
,,1739209814.539072,-14.487170062521797
,,1739209814.5390725,-32.81601443825658
,,1739209814.5390725,-27.87774495603141
,,1739209814.5390725,-27.267205301931607
,,1739209814.5390728,-25.25278630937684
,,1739209814.539073,-38.13080360867914
,,1739209814.5390732,-27.267205301931607
,,1739209814.5390737,-24.438645034577675
,,1739209814.5390737,-35.57807855764607
,,1739209814.539074,-32.816014438256545
,,1739209814.5390742,-45.120503652039325
,,1739209814.5390744,-23.75329798047522
,,1739209814.5390744,-25.077289914212862
,,1739209814.539075,-38.13080360867914
,,1739209814.539075,-33.981070128970906
,,1739209814.5390751,-28.21854285175415
,,1739209814.5390754,-38.13080360867914
,,1739209814.5390756,-32.816014438256545
,,1739209814.539076,-24.746238672633048
,,1739209814.539076,-32.81601443825658
,,1739209814.5390763,-31.141103565318915
,,1739209814.5390763,-38.13080360867914
,,1739209814.5390766,-45.120503652039325
,,1739209814.5390768,-45.120503652039325
,,1739209814.539077,-30.49652367304976
,,1739209814.5390773,-35.57807855764607
,,1739209814.5390775,-38.13080360867914
,,1739209814.5390778,-45.120503652039325
,,1739209814.539078,-32.816014438256545
,,1739209814.5390782,-27.267205301931607
,,1739209814.5390782,-38.13080360867914
,,1739209814.5390785,-24.746238672633048
,,1739209814.5390787,-29.438486411369333
,,1739209814.539079,-45.120503652039325
,,1739209814.5390792,-45.120503652039325
,,1739209814.5390794,-38.13080360867914
,,1739209814.5390797,-28.21854285175415
,,1739209814.53908,-45.120503652039325
,,1739209814.53908,-32.816014438256545
,,1739209814.53908,-27.267205301931607
,,1739209814.5390804,-31.141103565318915
,,1739209814.5390806,-45.120503652039325
,,1739209814.5390809,-28.992665084841967
,,1739209814.539081,-22.84163660590256
,,1739209814.539081,-20.95409857865648
,,1739209814.5390816,-28.992665084841946
,,1739209814.5390818,-45.120503652039325
,,1739209814.5390818,-29.438486411369333
,,1739209814.539082,-28.21854285175415
,,1739209814.5390823,-45.120503652039325
,,1739209814.5390823,-32.816014438256545
,,1739209814.5390828,-33.98107012897096
,,1739209814.539083,-23.38864096791655
,,1739209814.5390832,-38.13080360867914
,,1739209814.5390835,-33.981070128970906
,,1739209814.5390835,-31.141103565318943
,,1739209814.5390835,-25.82631439489636
,,1739209814.539084,-17.44894499121748
,,1739209814.5390842,-18.52134165134079
,,1739209814.5390844,-30.49652367304976
,,1739209814.539085,-27.267205301931607
,,1739209814.539085,-38.13080360867914
,,1739209814.5390851,-35.57807855764607
,,1739209814.5390854,-45.120503652039325
,,1739209814.5390856,-31.141103565318915
,,1739209814.5390856,-38.13080360867914
,,1739209814.539086,-38.13080360867914
,,1739209814.539086,-22.74004262075133
,,1739209814.5390863,-23.273589343863318
,,1739209814.5390866,-29.43848641136937
,,1739209814.5390868,-31.141103565318915
,,1739209814.539087,-45.120503652039325
,,1739209814.5390873,-45.120503652039325
,,1739209814.5390875,-45.120503652039325
,,1739209814.5390875,-33.981070128970906
,,1739209814.5390878,-38.13080360867914
,,1739209814.539088,-32.81601443825658
,,1739209814.5390882,-38.13080360867914
,,1739209814.5390885,-31.141103565318915
,,1739209814.5390887,-31.141103565318915
,,1739209814.539089,-25.077289914212862
,,1739209814.5390892,-28.58837851428586
,,1739209814.5390894,-45.120503652039325
,,1739209814.5390894,-33.981070128970906
,,1739209814.5390897,-33.981070128970906
,,1739209814.53909,-38.13080360867914
,,1739209814.5390902,-33.981070128970906
,,1739209814.5390904,-28.58837851428586
,,1739209814.5390906,-45.120503652039325
,,1739209814.5390909,-32.816014438256545
,,1739209814.539091,-25.82631439489636
,,1739209814.539091,-14.686880871827997
,,1739209814.539091,-23.50682362968953
,,1739209814.5390916,-25.82631439489636
,,1739209814.5390918,-32.816014438256545
,,1739209814.539092,-45.120503652039325
,,1739209814.5390923,-35.57807855764607
,,1739209814.5390923,-45.120503652039325
,,1739209814.5390928,-30.49652367304973
,,1739209814.539093,-31.141103565318915
,,1739209814.539093,-22.448786368009163
,,1739209814.5390933,-25.82631439489636
,,1739209814.5390935,-33.981070128970906
,,1739209814.5390935,-32.816014438256545
,,1739209814.539094,-26.991370085610747
,,1739209814.5390942,-19.497575007474538
,,1739209814.5390944,-26.487275050834715
,,1739209814.5390947,-38.13080360867914
,,1739209814.539095,-38.13080360867914
,,1739209814.539095,-32.816014438256545
,,1739209814.5390952,-8.813174723867325
,,1739209814.5390954,-18.0533258286717
,,1739209814.5390956,-38.13080360867914
,,1739209814.539096,-27.267205301931607
,,1739209814.539096,-38.13080360867914
,,1739209814.5390964,-33.981070128970906
,,1739209814.5390966,-26.487275050834725
,,1739209814.5390968,-30.49652367304973
,,1739209814.5390968,-45.120503652039325
,,1739209814.539097,-38.13080360867914
,,1739209814.5390973,-38.13080360867914
,,1739209814.5390975,-38.13080360867914
,,1739209814.5390978,-38.13080360867914
,,1739209814.539098,-38.13080360867914
,,1739209814.5390985,-38.13080360867914
,,1739209814.5390985,-45.120503652039325
,,1739209814.5390987,-45.120503652039325
,,1739209814.5390987,-35.57807855764607
,,1739209814.539099,-33.981070128970906
,,1739209814.5390992,-45.120503652039325
,,1739209814.5390997,-45.120503652039325
,,1739209814.5390997,-33.981070128970906
,,1739209814.5391,-33.981070128970906
,,1739209814.5391002,-33.981070128970906
,,1739209814.5391004,-23.16150712794695
,,1739209814.5391006,-45.120503652039325
,,1739209814.5391006,-38.13080360867914
,,1739209814.539101,-25.82631439489636
,,1739209814.5391011,-33.981070128970906
