CAN Message, 0x39:0b5b58b203272784,Timestamp,Amplitude
,,1739209668.7442577,-32.816014438256545
,,1739209668.7442632,-38.13080360867914
,,1739209668.7442691,-38.13080360867914
,,1739209668.744275,-33.981070128970906
,,1739209668.744281,-45.120503652039325
,,1739209668.744287,-38.13080360867914
,,1739209668.744293,-45.120503652039325
,,1739209668.744299,-45.120503652039325
,,1739209668.744305,-45.120503652039325
,,1739209668.7443106,-38.13080360867914
,,1739209668.7443166,-38.13080360867914
,,1739209668.7443223,-45.120503652039325
,,1739209668.7443285,-38.13080360867914
,,1739209668.7443345,-33.981070128970906
,,1739209668.7443402,-45.120503652039325
,,1739209668.744346,-45.120503652039325
,,1739209668.744352,-38.13080360867914
,,1739209668.744358,-38.13080360867914
,,1739209668.744364,-45.120503652039325
,,1739209668.74437,-45.120503652039325
,,1739209668.744376,-45.120503652039325
,,1739209668.7443817,-33.981070128970906
,,1739209668.7443876,-38.13080360867914
,,1739209668.7443936,-45.120503652039325
,,1739209668.7443995,-45.120503652039325
,,1739209668.7444055,-45.120503652039325
,,1739209668.7444117,-45.120503652039325
,,1739209668.7444174,-45.120503652039325
,,1739209668.7444232,-38.13080360867914
,,1739209668.744429,-33.981070128970906
,,1739209668.744435,-45.120503652039325
,,1739209668.744441,-45.120503652039325
,,1739209668.744447,-38.13080360867914
,,1739209668.744453,-35.57807855764607
,,1739209668.744459,-38.13080360867914
,,1739209668.7444646,-38.13080360867914
,,1739209668.7444706,-45.120503652039325
,,1739209668.7444766,-33.981070128970906
,,1739209668.7444825,-45.120503652039325
,,1739209668.7444885,-45.120503652039325
,,1739209668.7444944,-45.120503652039325
,,1739209668.7445002,-35.57807855764607
,,1739209668.744506,-35.57807855764607
,,1739209668.744512,-45.120503652039325
,,1739209668.744518,-38.13080360867914
,,1739209668.744524,-33.981070128970906
,,1739209668.74453,-35.57807855764607
,,1739209668.744536,-45.120503652039325
,,1739209668.7445416,-33.981070128970906
,,1739209668.7445476,-25.25278630937684
,,1739209668.7445536,-16.91848905718289
,,1739209668.7445595,-9.395272673542916
,,1739209668.7445655,-29.438486411369357
,,1739209668.7445714,-29.438486411369333
,,1739209668.7445772,-27.8777449560314
,,1739209668.7445831,-45.120503652039325
,,1739209668.744589,-38.13080360867914
,,1739209668.744595,-33.981070128970906
,,1739209668.744601,-32.816014438256545
,,1739209668.744607,-38.13080360867914
,,1739209668.744613,-38.13080360867914
,,1739209668.744619,-31.14110356531892
,,1739209668.7446246,-38.13080360867914
,,1739209668.7446306,-45.120503652039325
,,1739209668.7446363,-45.120503652039325
,,1739209668.7446425,-45.120503652039325
,,1739209668.7446485,-33.981070128970906
,,1739209668.7446544,-38.13080360867914
,,1739209668.74466,-45.120503652039325
,,1739209668.744666,-23.506823629689546
,,1739209668.744672,-38.13080360867914
,,1739209668.744678,-38.13080360867914
,,1739209668.744684,-33.981070128970906
,,1739209668.74469,-31.141103565318893
,,1739209668.7446957,-20.27750525857144
,,1739209668.7447016,-23.273589343863303
,,1739209668.7447076,-31.141103565318915
,,1739209668.7447135,-35.57807855764607
,,1739209668.7447195,-27.267205301931607
,,1739209668.7447257,-10.818140117924184
,,1739209668.7447314,-11.623843811072994
,,1739209668.7447371,-33.98107012897096
,,1739209668.744743,-28.992665084841946
,,1739209668.744749,-45.120503652039325
,,1739209668.744755,-38.13080360867914
,,1739209668.744761,-25.82631439489636
,,1739209668.744767,-45.120503652039325
,,1739209668.744773,-35.57807855764607
,,1739209668.7447786,-38.13080360867914
,,1739209668.7447846,-38.13080360867914
,,1739209668.7447906,-32.816014438256545
,,1739209668.7447965,-38.13080360867914
,,1739209668.7448025,-45.120503652039325
,,1739209668.7448084,-31.141103565318893
,,1739209668.7448142,-31.141103565318893
,,1739209668.74482,-45.120503652039325
,,1739209668.744826,-35.57807855764607
,,1739209668.744832,-32.81601443825658
,,1739209668.744838,-45.120503652039325
,,1739209668.744844,-33.981070128970906
,,1739209668.74485,-38.13080360867914
,,1739209668.7448556,-28.58837851428586
,,1739209668.7448616,-33.981070128970906
,,1739209668.7448676,-45.120503652039325
,,1739209668.7448735,-45.120503652039325
,,1739209668.7448795,-31.141103565318915
,,1739209668.7448854,-45.120503652039325
,,1739209668.7448912,-33.981070128970906
,,1739209668.7448971,-35.57807855764607
,,1739209668.744903,-33.981070128970906
,,1739209668.744909,-33.981070128970906
,,1739209668.744915,-38.13080360867914
,,1739209668.744921,-45.120503652039325
,,1739209668.744927,-27.8777449560314
,,1739209668.744933,-30.49652367304973
,,1739209668.7449386,-45.120503652039325
,,1739209668.7449446,-31.141103565318893
,,1739209668.7449503,-27.87774495603143
,,1739209668.7449565,-24.74623867263306
,,1739209668.7449625,-32.816014438256545
,,1739209668.7449684,-38.13080360867914
,,1739209668.744974,-45.120503652039325
,,1739209668.74498,-33.981070128970906
,,1739209668.744986,-38.13080360867914
,,1739209668.744992,-38.13080360867914
,,1739209668.744998,-35.57807855764607
,,1739209668.745004,-24.15140352195873
,,1739209668.7450097,-12.83393407094994
,,1739209668.7450156,-13.898344869311025
,,1739209668.7450216,-27.267205301931607
,,1739209668.7450275,-45.120503652039325
,,1739209668.7450335,-38.13080360867914
,,1739209668.7450397,-38.13080360867914
,,1739209668.7450454,-45.120503652039325
,,1739209668.7450511,-28.58837851428589
,,1739209668.745057,-45.120503652039325
,,1739209668.745063,-45.120503652039325
,,1739209668.745069,-38.13080360867914
,,1739209668.745075,-45.120503652039325
,,1739209668.745081,-35.57807855764607
,,1739209668.745087,-45.120503652039325
,,1739209668.7450926,-38.13080360867914
,,1739209668.7450986,-24.746238672633048
,,1739209668.7451046,-45.120503652039325
,,1739209668.7451105,-45.120503652039325
,,1739209668.7451165,-38.13080360867914
,,1739209668.7451224,-45.120503652039325
,,1739209668.7451282,-38.13080360867914
,,1739209668.745134,-38.13080360867914
,,1739209668.74514,-38.13080360867914
,,1739209668.745146,-23.273589343863303
,,1739209668.745152,-20.165060276574795
,,1739209668.745158,-33.98107012897096
,,1739209668.745164,-33.981070128970906
,,1739209668.7451696,-33.981070128970906
,,1739209668.7451756,-27.267205301931607
,,1739209668.7451816,-10.382715305572043
,,1739209668.7451875,-17.85323156177357
,,1739209668.7451935,-25.62660358559016
,,1739209668.7451994,-35.57807855764607
,,1739209668.7452054,-45.120503652039325
,,1739209668.7452111,-35.57807855764607
,,1739209668.745217,-31.141103565318893
,,1739209668.745223,-33.981070128970906
,,1739209668.745229,-33.981070128970906
,,1739209668.745235,-38.13080360867914
,,1739209668.745241,-45.120503652039325
,,1739209668.7452466,-38.13080360867914
,,1739209668.7452526,-38.13080360867914
,,1739209668.7452586,-38.13080360867914
,,1739209668.7452643,-26.99137008561072
,,1739209668.7452705,-35.57807855764607
,,1739209668.7452765,-38.13080360867914
,,1739209668.7452824,-38.13080360867914
,,1739209668.745288,-33.981070128970906
,,1739209668.745294,-33.981070128970906
,,1739209668.7453,-38.13080360867914
,,1739209668.745306,-38.13080360867914
,,1739209668.745312,-27.267205301931607
,,1739209668.745318,-33.981070128970906
,,1739209668.745324,-30.49652367304973
,,1739209668.7453296,-33.981070128970906
,,1739209668.7453356,-28.992665084841946
,,1739209668.7453415,-28.992665084841946
,,1739209668.7453475,-33.981070128970906
,,1739209668.7453537,-33.98107012897096
,,1739209668.7453594,-45.120503652039325
,,1739209668.7453651,-35.57807855764607
,,1739209668.745371,-45.120503652039325
,,1739209668.745377,-35.57807855764607
,,1739209668.745383,-32.81601443825658
,,1739209668.745389,-32.816014438256545
,,1739209668.745395,-38.13080360867914
,,1739209668.745401,-35.57807855764607
,,1739209668.7454066,-20.695705961394808
,,1739209668.7454126,-22.54371790334745
,,1739209668.7454183,-33.981070128970906
,,1739209668.7454245,-33.981070128970906
,,1739209668.7454305,-35.57807855764607
,,1739209668.7454364,-33.981070128970906
,,1739209668.7454424,-33.981070128970906
,,1739209668.745448,-38.13080360867914
,,1739209668.745454,-38.13080360867914
,,1739209668.74546,-38.13080360867914
,,1739209668.745466,-33.981070128970906
,,1739209668.745472,-45.120503652039325
,,1739209668.745478,-32.816014438256545
,,1739209668.7454836,-31.141103565318915
,,1739209668.7454896,-38.13080360867914
,,1739209668.7454956,-15.18614134706317
,,1739209668.7455015,-33.98107012897096
,,1739209668.7455077,-27.267205301931607
,,1739209668.7455134,-33.981070128970906
,,1739209668.7455194,-45.120503652039325
,,1739209668.7455251,-45.120503652039325
,,1739209668.745531,-38.13080360867914
,,1739209668.745537,-35.57807855764607
,,1739209668.745543,-38.13080360867914
,,1739209668.745549,-18.192034459266992
,,1739209668.745555,-21.4469444417791
,,1739209668.7455606,-38.13080360867914
,,1739209668.7455666,-38.13080360867914
,,1739209668.7455726,-23.38864096791655
,,1739209668.7455783,-11.585188061261672
,,1739209668.7455845,-14.830726599951507
,,1739209668.7455904,-24.438645034577675
,,1739209668.7455964,-45.120503652039325
,,1739209668.745602,-38.13080360867914
,,1739209668.745608,-45.120503652039325
,,1739209668.745614,-38.13080360867914
,,1739209668.74562,-38.13080360867914
,,1739209668.745626,-38.13080360867914
,,1739209668.745632,-45.120503652039325
,,1739209668.745638,-38.13080360867914
,,1739209668.7456436,-38.13080360867914
,,1739209668.7456496,-27.267205301931607
,,1739209668.7456555,-45.120503652039325
,,1739209668.7456615,-21.300333226290604
,,1739209668.7456677,-19.89606131697609
,,1739209668.7456734,-45.120503652039325
,,1739209668.7456791,-31.141103565318915
,,1739209668.745685,-25.07728991421287
,,1739209668.745691,-12.732518024900122
,,1739209668.745697,-11.273386222656466
,,1739209668.745703,-26.03565346325281
,,1739209668.745709,-31.141103565318915
,,1739209668.745715,-38.13080360867914
,,1739209668.7457206,-38.13080360867914
,,1739209668.7457266,-38.13080360867914
,,1739209668.7457323,-38.13080360867914
,,1739209668.7457385,-38.13080360867914
,,1739209668.7457445,-32.81601443825658
,,1739209668.7457504,-45.120503652039325
,,1739209668.7457564,-38.13080360867914
,,1739209668.745762,-35.57807855764607
,,1739209668.745768,-28.992665084841967
,,1739209668.745774,-45.120503652039325
,,1739209668.74578,-45.120503652039325
,,1739209668.745786,-45.120503652039325
,,1739209668.745792,-45.120503652039325
,,1739209668.7457976,-33.981070128970906
,,1739209668.7458036,-45.120503652039325
,,1739209668.7458096,-45.120503652039325
,,1739209668.7458155,-25.62660358559016
,,1739209668.7458217,-26.991370085610736
,,1739209668.7458274,-38.13080360867914
,,1739209668.7458334,-31.14110356531892
,,1739209668.745839,-30.49652367304973
,,1739209668.745845,-38.13080360867914
,,1739209668.745851,-38.13080360867914
,,1739209668.745857,-45.120503652039325
,,1739209668.745863,-23.16150712794695
,,1739209668.745869,-24.746238672633048
,,1739209668.745875,-45.120503652039325
,,1739209668.7458806,-38.13080360867914
,,1739209668.7458866,-30.49652367304973
,,1739209668.7458923,-33.981070128970906
,,1739209668.7458985,-45.120503652039325
,,1739209668.7459044,-31.141103565318915
,,1739209668.7459104,-28.992665084841967
,,1739209668.745916,-27.267205301931607
,,1739209668.745922,-20.88804491267121
,,1739209668.745928,-33.981070128970906
,,1739209668.745934,-27.8777449560314
,,1739209668.74594,-38.13080360867914
,,1739209668.745946,-20.51152522447381
,,1739209668.745952,-11.702203082834188
,,1739209668.7459576,-31.141103565318943
,,1739209668.7459636,-38.13080360867914
,,1739209668.7459695,-33.981070128970906
,,1739209668.7459755,-26.487275050834715
,,1739209668.7459817,-35.57807855764607
,,1739209668.7459874,-28.992665084841946
,,1739209668.7459934,-38.13080360867914
,,1739209668.745999,-45.120503652039325
,,1739209668.746005,-38.13080360867914
,,1739209668.746011,-45.120503652039325
,,1739209668.746017,-38.13080360867914
,,1739209668.746023,-38.13080360867914
,,1739209668.746029,-38.13080360867914
,,1739209668.7460346,-8.736609575385932
,,1739209668.7460406,-19.497575007474538
,,1739209668.7460463,-30.49652367304976
,,1739209668.7460525,-28.992665084841946
,,1739209668.7460585,-22.84163660590255
,,1739209668.7460644,-18.263086266016657
,,1739209668.7460704,-33.981070128970906
,,1739209668.746076,-29.438486411369333
,,1739209668.746082,-27.87774495603143
,,1739209668.746088,-15.851936562542368
,,1739209668.746094,-9.244516354826844
,,1739209668.7461,-33.98107012897096
,,1739209668.746106,-29.438486411369333
,,1739209668.746112,-31.141103565318915
,,1739209668.7461176,-22.26493056196156
,,1739209668.7461236,-28.218542851754165
,,1739209668.7461295,-24.746238672633048
,,1739209668.7461357,-45.120503652039325
,,1739209668.7461414,-45.120503652039325
,,1739209668.7461474,-38.13080360867914
,,1739209668.746153,-33.981070128970906
,,1739209668.746159,-33.981070128970906
,,1739209668.746165,-45.120503652039325
,,1739209668.746171,-38.13080360867914
,,1739209668.746177,-10.06222331349093
,,1739209668.746183,-22.54371790334745
,,1739209668.7461889,-30.49652367304976
,,1739209668.7461946,-28.992665084841946
,,1739209668.7462006,-20.954098578656488
,,1739209668.7462063,-18.67611775736091
,,1739209668.7462125,-31.141103565318915
,,1739209668.7462184,-33.981070128970906
,,1739209668.7462244,-45.120503652039325
,,1739209668.7462304,-45.120503652039325
