CAN Message, 0x1a7:000084a6b91b20c3,Timestamp,Amplitude
,,1739209872.249409,-45.120503652039325
,,1739209872.249412,-45.120503652039325
,,1739209872.249415,-45.120503652039325
,,1739209872.249418,-38.13080360867914
,,1739209872.2494211,-38.13080360867914
,,1739209872.2494242,-45.120503652039325
,,1739209872.249427,-22.54371790334745
,,1739209872.2494302,-20.6957059613948
,,1739209872.2494333,-38.13080360867914
,,1739209872.2494364,-45.120503652039325
,,1739209872.2494392,-25.62660358559016
,,1739209872.2494423,-33.981070128970906
,,1739209872.2494454,-38.13080360867914
,,1739209872.2494483,-35.57807855764607
,,1739209872.2494514,-31.141103565318915
,,1739209872.2494545,-38.13080360867914
,,1739209872.2494576,-38.13080360867914
,,1739209872.2494605,-45.120503652039325
,,1739209872.2494636,-45.120503652039325
,,1739209872.249467,-38.13080360867914
,,1739209872.2494698,-32.816014438256545
,,1739209872.2494726,-23.273589343863318
,,1739209872.2494757,-35.57807855764607
,,1739209872.2494788,-35.57807855764607
,,1739209872.2494817,-38.13080360867914
,,1739209872.2494848,-32.816014438256545
,,1739209872.249488,-26.991370085610757
,,1739209872.249491,-35.57807855764607
,,1739209872.2494938,-33.981070128970906
,,1739209872.249497,-38.13080360867914
,,1739209872.2495,-38.13080360867914
,,1739209872.2495031,-38.13080360867914
,,1739209872.249506,-38.13080360867914
,,1739209872.249509,-38.13080360867914
,,1739209872.2495122,-38.13080360867914
,,1739209872.249515,-18.087589870852675
,,1739209872.2495182,-20.10991102986178
,,1739209872.2495213,-33.98107012897096
,,1739209872.2495244,-30.49652367304976
,,1739209872.2495272,-25.82631439489636
,,1739209872.2495303,-12.565366523843956
,,1739209872.2495334,-12.712515940865975
,,1739209872.2495365,-22.54371790334745
,,1739209872.2495394,-45.120503652039325
,,1739209872.2495425,-45.120503652039325
,,1739209872.2495456,-31.141103565318893
,,1739209872.249549,-38.13080360867914
,,1739209872.2495515,-31.141103565318943
,,1739209872.2495546,-45.120503652039325
,,1739209872.2495575,-45.120503652039325
,,1739209872.2495606,-38.13080360867914
,,1739209872.2495637,-38.13080360867914
,,1739209872.2495668,-38.13080360867914
,,1739209872.24957,-45.120503652039325
,,1739209872.2495728,-33.981070128970906
,,1739209872.249576,-45.120503652039325
,,1739209872.249579,-45.120503652039325
,,1739209872.249582,-45.120503652039325
,,1739209872.249585,-38.13080360867914
,,1739209872.249588,-32.816014438256545
,,1739209872.249591,-45.120503652039325
,,1739209872.249594,-38.13080360867914
,,1739209872.249597,-32.816014438256545
,,1739209872.2496002,-28.992665084841946
,,1739209872.2496033,-19.8960613169761
,,1739209872.249606,-29.438486411369347
,,1739209872.2496092,-31.141103565318915
,,1739209872.2496123,-26.99137008561072
,,1739209872.2496154,-25.62660358559016
,,1739209872.2496183,-9.748611389602845
,,1739209872.2496214,-16.28388930050312
,,1739209872.2496245,-22.002965041481744
,,1739209872.2496274,-38.13080360867914
,,1739209872.2496305,-45.120503652039325
,,1739209872.2496336,-38.13080360867914
,,1739209872.249637,-31.141103565318915
,,1739209872.2496395,-38.13080360867914
,,1739209872.2496426,-38.13080360867914
,,1739209872.2496457,-38.13080360867914
,,1739209872.2496488,-29.438486411369333
,,1739209872.2496517,-45.120503652039325
,,1739209872.2496548,-38.13080360867914
,,1739209872.249658,-45.120503652039325
,,1739209872.249661,-29.43848641136937
,,1739209872.2496638,-45.120503652039325
,,1739209872.249667,-45.120503652039325
,,1739209872.24967,-38.13080360867914
,,1739209872.249673,-26.0356534632528
,,1739209872.249676,-45.120503652039325
,,1739209872.249679,-38.13080360867914
,,1739209872.2496822,-38.13080360867914
,,1739209872.249685,-38.13080360867914
,,1739209872.249688,-45.120503652039325
,,1739209872.2496912,-38.13080360867914
,,1739209872.2496943,-45.120503652039325
,,1739209872.2496972,-27.8777449560314
,,1739209872.2497003,-29.438486411369333
,,1739209872.2497034,-45.120503652039325
,,1739209872.2497065,-15.459086324648965
,,1739209872.2497094,-31.141103565318915
,,1739209872.2497125,-33.981070128970906
,,1739209872.2497156,-38.13080360867914
,,1739209872.2497184,-38.13080360867914
,,1739209872.2497215,-38.13080360867914
,,1739209872.2497246,-33.981070128970906
,,1739209872.2497275,-38.13080360867914
,,1739209872.2497306,-33.981070128970906
,,1739209872.2497337,-45.120503652039325
,,1739209872.2497368,-38.13080360867914
,,1739209872.2497396,-35.57807855764607
,,1739209872.2497427,-35.57807855764607
,,1739209872.2497458,-38.13080360867914
,,1739209872.249749,-45.120503652039325
,,1739209872.2497518,-45.120503652039325
,,1739209872.249755,-35.57807855764607
,,1739209872.249758,-31.141103565318943
,,1739209872.249761,-33.98107012897096
,,1739209872.249764,-32.816014438256545
,,1739209872.249767,-38.13080360867914
,,1739209872.2497702,-45.120503652039325
,,1739209872.2497733,-45.120503652039325
,,1739209872.249776,-33.981070128970906
,,1739209872.2497792,-25.25278630937684
,,1739209872.2497823,-45.120503652039325
,,1739209872.2497852,-45.120503652039325
,,1739209872.2497883,-45.120503652039325
,,1739209872.2497914,-33.981070128970906
,,1739209872.2497945,-28.992665084841967
,,1739209872.249797,-38.13080360867914
,,1739209872.2498004,-35.57807855764607
,,1739209872.2498035,-45.120503652039325
,,1739209872.2498066,-28.992665084841946
,,1739209872.2498095,-28.992665084841946
,,1739209872.2498126,-38.13080360867914
,,1739209872.2498157,-38.13080360867914
,,1739209872.2498186,-38.13080360867914
,,1739209872.2498217,-38.13080360867914
,,1739209872.2498248,-38.13080360867914
,,1739209872.249828,-38.13080360867914
,,1739209872.2498307,-26.99137008561072
,,1739209872.2498338,-27.267205301931607
,,1739209872.249837,-45.120503652039325
,,1739209872.24984,-38.13080360867914
,,1739209872.249843,-33.981070128970906
,,1739209872.249846,-28.218542851754165
,,1739209872.249849,-45.120503652039325
,,1739209872.249852,-45.120503652039325
,,1739209872.249855,-38.13080360867914
,,1739209872.249858,-32.816014438256545
,,1739209872.2498612,-45.120503652039325
,,1739209872.249864,-31.141103565318893
,,1739209872.2498672,-17.133997197586595
,,1739209872.2498703,-33.981070128970906
,,1739209872.2498734,-45.120503652039325
,,1739209872.2498765,-32.816014438256545
,,1739209872.2498794,-32.816014438256545
,,1739209872.2498825,-38.13080360867914
,,1739209872.249885,-38.13080360867914
,,1739209872.2498884,-45.120503652039325
,,1739209872.2498915,-38.13080360867914
,,1739209872.2498946,-31.141103565318915
,,1739209872.2498977,-45.120503652039325
,,1739209872.2499006,-38.13080360867914
,,1739209872.2499037,-38.13080360867914
,,1739209872.2499068,-23.273589343863318
,,1739209872.2499096,-38.13080360867914
,,1739209872.2499127,-38.13080360867914
,,1739209872.2499158,-38.13080360867914
,,1739209872.249919,-28.992665084841946
,,1739209872.2499218,-45.120503652039325
,,1739209872.249925,-26.991370085610757
,,1739209872.249928,-45.120503652039325
,,1739209872.2499309,-32.816014438256545
,,1739209872.249934,-45.120503652039325
,,1739209872.249937,-26.487275050834715
,,1739209872.2499402,-13.197617526358089
,,1739209872.249943,-31.141103565318915
,,1739209872.249946,-35.57807855764607
,,1739209872.2499492,-35.57807855764607
,,1739209872.2499523,-45.120503652039325
,,1739209872.2499552,-31.141103565318915
,,1739209872.2499585,-32.816014438256545
,,1739209872.2499614,-45.120503652039325
,,1739209872.2499642,-31.141103565318893
,,1739209872.249967,-28.218542851754165
,,1739209872.2499704,-35.57807855764607
,,1739209872.2499735,-35.57807855764607
,,1739209872.2499764,-35.57807855764607
,,1739209872.2499795,-29.438486411369347
,,1739209872.2499826,-19.69224938244749
,,1739209872.2499857,-25.62660358559016
,,1739209872.2499886,-38.13080360867914
,,1739209872.2499917,-45.120503652039325
,,1739209872.2499948,-45.120503652039325
,,1739209872.2499976,-21.021172418726344
,,1739209872.2500007,-45.120503652039325
,,1739209872.2500038,-31.141103565318893
,,1739209872.250007,-45.120503652039325
,,1739209872.2500098,-25.826314394896357
,,1739209872.2500129,-9.527423542969167
,,1739209872.250016,-26.99137008561072
,,1739209872.250019,-38.13080360867914
,,1739209872.250022,-33.981070128970906
,,1739209872.250025,-45.120503652039325
,,1739209872.250028,-35.57807855764607
,,1739209872.2500312,-32.816014438256545
,,1739209872.250034,-45.120503652039325
,,1739209872.2500372,-45.120503652039325
,,1739209872.2500403,-25.82631439489636
,,1739209872.2500432,-28.992665084841946
,,1739209872.2500465,-45.120503652039325
,,1739209872.2500494,-35.57807855764607
,,1739209872.2500525,-38.13080360867914
,,1739209872.2500553,-45.120503652039325
,,1739209872.2500584,-45.120503652039325
,,1739209872.2500615,-45.120503652039325
,,1739209872.2500646,-45.120503652039325
,,1739209872.2500677,-33.981070128970906
,,1739209872.2500706,-17.788531000973595
,,1739209872.2500737,-22.54371790334745
,,1739209872.2500763,-30.49652367304976
,,1739209872.2500796,-31.141103565318943
,,1739209872.2500827,-38.13080360867914
,,1739209872.2500858,-45.120503652039325
,,1739209872.2500887,-38.13080360867914
,,1739209872.2500918,-45.120503652039325
,,1739209872.250095,-38.13080360867914
,,1739209872.250098,-28.992665084841946
,,1739209872.2501009,-24.746238672633048
,,1739209872.250104,-25.62660358559016
,,1739209872.250107,-45.120503652039325
,,1739209872.25011,-45.120503652039325
,,1739209872.250113,-23.38864096791655
,,1739209872.250116,-28.992665084841946
,,1739209872.2501192,-33.981070128970906
,,1739209872.250122,-45.120503652039325
,,1739209872.2501252,-35.57807855764607
,,1739209872.2501285,-30.49652367304973
,,1739209872.2501314,-45.120503652039325
,,1739209872.2501342,-38.13080360867914
,,1739209872.250137,-38.13080360867914
,,1739209872.2501404,-32.816014438256545
,,1739209872.2501435,-45.120503652039325
,,1739209872.2501464,-35.57807855764607
,,1739209872.2501495,-38.13080360867914
,,1739209872.2501526,-26.99137008561072
,,1739209872.2501554,-23.75329798047522
,,1739209872.2501583,-7.841026556591322
,,1739209872.2501616,-25.62660358559016
,,1739209872.2501647,-45.120503652039325
,,1739209872.2501676,-35.57807855764607
,,1739209872.2501707,-45.120503652039325
,,1739209872.2501738,-38.13080360867914
,,1739209872.250177,-38.13080360867914
,,1739209872.2501798,-45.120503652039325
,,1739209872.2501829,-33.981070128970906
,,1739209872.250186,-21.598678470925663
,,1739209872.2501888,-30.49652367304973
,,1739209872.250192,-38.13080360867914
,,1739209872.250195,-35.57807855764607
,,1739209872.250198,-31.141103565318943
,,1739209872.250201,-11.043196371775942
,,1739209872.250204,-15.75034257739115
,,1739209872.2502072,-31.141103565318943
,,1739209872.2502103,-30.49652367304973
,,1739209872.2502131,-45.120503652039325
,,1739209872.2502162,-45.120503652039325
,,1739209872.250219,-35.57807855764607
,,1739209872.2502222,-38.13080360867914
,,1739209872.2502253,-35.57807855764607
,,1739209872.2502284,-45.120503652039325
,,1739209872.2502315,-45.120503652039325
,,1739209872.2502344,-45.120503652039325
,,1739209872.2502377,-29.438486411369333
,,1739209872.2502406,-32.816014438256545
,,1739209872.2502437,-28.992665084841967
,,1739209872.2502463,-25.62660358559016
,,1739209872.2502496,-31.141103565318915
,,1739209872.2502527,-32.816014438256545
,,1739209872.2502556,-38.13080360867914
,,1739209872.2502587,-45.120503652039325
,,1739209872.2502618,-38.13080360867914
,,1739209872.250265,-35.57807855764607
,,1739209872.2502675,-30.49652367304973
,,1739209872.2502708,-28.992665084841967
,,1739209872.250274,-10.239228689564705
,,1739209872.250277,-13.898344869311025
,,1739209872.25028,-27.267205301931607
,,1739209872.250283,-28.58837851428586
,,1739209872.250286,-33.98107012897096
,,1739209872.2502892,-18.67611775736091
,,1739209872.250292,-32.816014438256545
,,1739209872.2502952,-38.13080360867914
,,1739209872.2502985,-33.98107012897096
,,1739209872.2503011,-38.13080360867914
,,1739209872.2503042,-38.13080360867914
,,1739209872.250307,-38.13080360867914
,,1739209872.2503104,-38.13080360867914
,,1739209872.2503133,-28.58837851428589
,,1739209872.2503164,-18.836614351536173
,,1739209872.2503195,-10.647372563803607
,,1739209872.2503226,-45.120503652039325
,,1739209872.2503254,-32.816014438256545
,,1739209872.2503283,-45.120503652039325
,,1739209872.2503328,-38.13080360867914
,,1739209872.2503371,-35.57807855764607
,,1739209872.2503414,-45.120503652039325
,,1739209872.2503457,-38.13080360867914
,,1739209872.25035,-38.13080360867914
,,1739209872.2503543,-24.15140352195872
,,1739209872.2503586,-28.58837851428586
,,1739209872.2503629,-45.120503652039325
,,1739209872.2503672,-38.13080360867914
,,1739209872.2503717,-38.13080360867914
,,1739209872.2503755,-17.853231561773562
,,1739209872.25038,-31.14110356531892
,,1739209872.2503843,-33.981070128970906
,,1739209872.2503886,-45.120503652039325
,,1739209872.250393,-32.816014438256545
,,1739209872.2503974,-38.13080360867914
,,1739209872.2504015,-45.120503652039325
,,1739209872.250406,-38.13080360867914
,,1739209872.2504103,-33.981070128970906
,,1739209872.2504146,-38.13080360867914
,,1739209872.250419,-45.120503652039325
,,1739209872.2504232,-38.13080360867914
,,1739209872.2504275,-45.120503652039325
,,1739209872.2504318,-38.13080360867914
,,1739209872.250436,-38.13080360867914
,,1739209872.2504404,-38.13080360867914
,,1739209872.250445,-28.992665084841946
,,1739209872.250449,-45.120503652039325
,,1739209872.2504532,-38.13080360867914
,,1739209872.2504575,-45.120503652039325
,,1739209872.2504618,-45.120503652039325
,,1739209872.250466,-35.57807855764607
,,1739209872.2504704,-38.13080360867914
,,1739209872.2504747,-45.120503652039325
,,1739209872.250479,-28.218542851754165
,,1739209872.2504833,-45.120503652039325
,,1739209872.2504876,-45.120503652039325
,,1739209872.250492,-38.13080360867914
,,1739209872.250496,-31.141103565318915
,,1739209872.2505004,-45.120503652039325
,,1739209872.2505047,-45.120503652039325
,,1739209872.250509,-38.13080360867914
,,1739209872.2505133,-33.981070128970906
,,1739209872.2505176,-38.13080360867914
,,1739209872.250522,-38.13080360867914
,,1739209872.2505264,-45.120503652039325
,,1739209872.2505307,-33.981070128970906
,,1739209872.250535,-23.506823629689546
,,1739209872.2505393,-15.872543694060177
,,1739209872.2505436,-12.613864457406851
,,1739209872.250548,-24.589719217205094
,,1739209872.2505522,-38.13080360867914
,,1739209872.2505565,-33.981070128970906
,,1739209872.2505608,-31.141103565318915
,,1739209872.250565,-38.13080360867914
,,1739209872.250569,-35.57807855764607
,,1739209872.2505736,-33.981070128970906
,,1739209872.250578,-38.13080360867914
,,1739209872.2505822,-33.981070128970906
,,1739209872.2505865,-38.13080360867914
,,1739209872.2505908,-33.981070128970906
,,1739209872.250595,-38.13080360867914
,,1739209872.2505994,-28.218542851754165
,,1739209872.2506037,-38.13080360867914
,,1739209872.250608,-45.120503652039325
,,1739209872.2506125,-38.13080360867914
,,1739209872.2506166,-45.120503652039325
,,1739209872.2506208,-23.506823629689546
,,1739209872.2506251,-20.88804491267121
,,1739209872.2506294,-45.120503652039325
,,1739209872.2506337,-31.141103565318915
,,1739209872.250638,-32.816014438256545
,,1739209872.2506423,-38.13080360867914
,,1739209872.2506466,-38.13080360867914
,,1739209872.250651,-45.120503652039325
,,1739209872.2506554,-38.13080360867914
,,1739209872.2506597,-30.49652367304973
,,1739209872.250664,-24.438645034577675
,,1739209872.2506683,-27.877744956031417
,,1739209872.2506726,-33.981070128970906
,,1739209872.2506769,-45.120503652039325
,,1739209872.2506812,-45.120503652039325
,,1739209872.2506857,-45.120503652039325
,,1739209872.2506895,-33.98107012897096
,,1739209872.250694,-45.120503652039325
,,1739209872.2506983,-45.120503652039325
,,1739209872.2507026,-33.981070128970906
,,1739209872.250707,-45.120503652039325
,,1739209872.2507112,-38.13080360867914
,,1739209872.2507155,-45.120503652039325
,,1739209872.2507198,-31.141103565318915
,,1739209872.250724,-33.981070128970906
,,1739209872.2507284,-38.13080360867914
,,1739209872.250733,-45.120503652039325
,,1739209872.250737,-38.13080360867914
,,1739209872.2507412,-27.8777449560314
,,1739209872.2507455,-32.816014438256545
,,1739209872.2507498,-38.13080360867914
,,1739209872.250754,-30.49652367304973
,,1739209872.2507584,-30.49652367304973
,,1739209872.2507627,-45.120503652039325
,,1739209872.250767,-32.816014438256545
,,1739209872.2507713,-45.120503652039325
,,1739209872.2507756,-45.120503652039325
,,1739209872.25078,-45.120503652039325
,,1739209872.2507844,-33.981070128970906
,,1739209872.2507887,-23.75329798047522
,,1739209872.250793,-28.58837851428589
,,1739209872.2507973,-33.981070128970906
,,1739209872.2508016,-45.120503652039325
,,1739209872.250806,-45.120503652039325
,,1739209872.25081,-26.487275050834725
,,1739209872.2508144,-45.120503652039325
,,1739209872.2508187,-45.120503652039325
,,1739209872.250823,-45.120503652039325
,,1739209872.2508273,-45.120503652039325
,,1739209872.2508316,-33.981070128970906
,,1739209872.250836,-35.57807855764607
,,1739209872.2508402,-38.13080360867914
,,1739209872.2508445,-45.120503652039325
,,1739209872.2508488,-38.13080360867914
,,1739209872.250853,-45.120503652039325
,,1739209872.2508574,-38.13080360867914
,,1739209872.2508616,-45.120503652039325
,,1739209872.250866,-38.13080360867914
,,1739209872.2508702,-45.120503652039325
,,1739209872.2508743,-38.13080360867914
,,1739209872.2508788,-23.50682362968953
,,1739209872.250883,-32.816014438256545
,,1739209872.2508874,-35.57807855764607
,,1739209872.2508917,-17.75653862927286
,,1739209872.250896,-45.120503652039325
,,1739209872.2509005,-45.120503652039325
,,1739209872.2509046,-38.13080360867914
,,1739209872.2509089,-38.13080360867914
,,1739209872.2509134,-35.57807855764607
,,1739209872.2509177,-38.13080360867914
,,1739209872.250922,-35.57807855764607
,,1739209872.2509265,-28.992665084841946
,,1739209872.2509303,-24.15140352195873
,,1739209872.2509348,-10.172003435238352
,,1739209872.2509391,-32.816014438256545
,,1739209872.2509434,-45.120503652039325
,,1739209872.2509477,-45.120503652039325
,,1739209872.250952,-38.13080360867914
,,1739209872.2509563,-45.120503652039325
,,1739209872.2509606,-45.120503652039325
,,1739209872.2509649,-27.8777449560314
,,1739209872.2509692,-30.49652367304973
,,1739209872.2509737,-45.120503652039325
,,1739209872.2509778,-45.120503652039325
,,1739209872.250982,-38.13080360867914
,,1739209872.2509863,-31.141103565318915
,,1739209872.2509906,-38.13080360867914
,,1739209872.250995,-24.29264994887477
,,1739209872.2509992,-25.82631439489636
,,1739209872.2510035,-28.58837851428586
,,1739209872.2510078,-45.120503652039325
,,1739209872.251012,-38.13080360867914
,,1739209872.2510164,-45.120503652039325
,,1739209872.251021,-31.141103565318915
,,1739209872.251025,-45.120503652039325
,,1739209872.2510293,-38.13080360867914
,,1739209872.2510335,-38.13080360867914
,,1739209872.2510378,-22.84163660590256
,,1739209872.2510424,-38.13080360867914
,,1739209872.251047,-38.13080360867914
,,1739209872.251051,-31.141103565318943
,,1739209872.2510552,-31.141103565318943
,,1739209872.2510595,-33.981070128970906
,,1739209872.2510638,-45.120503652039325
,,1739209872.251068,-45.120503652039325
,,1739209872.2510724,-38.13080360867914
,,1739209872.2510767,-45.120503652039325
,,1739209872.251081,-45.120503652039325
,,1739209872.2510853,-38.13080360867914
,,1739209872.2510896,-45.120503652039325
,,1739209872.251094,-45.120503652039325
,,1739209872.2510982,-45.120503652039325
,,1739209872.2511024,-45.120503652039325
,,1739209872.2511067,-45.120503652039325
,,1739209872.251111,-32.816014438256545
,,1739209872.251115,-45.120503652039325
,,1739209872.2511196,-33.981070128970906
,,1739209872.251124,-28.992665084841946
,,1739209872.2511282,-45.120503652039325
,,1739209872.2511325,-45.120503652039325
,,1739209872.2511368,-38.13080360867914
,,1739209872.251141,-38.13080360867914
,,1739209872.2511454,-38.13080360867914
